date,qu,fb,af,qd
2007-11-12,42.24,5078.93,37362.04,0.00
2007-11-13,5.15,5078.94,37372.26,0.00
2007-11-14,31.78,5079.00,37435.30,0.00
2007-11-15,15.76,5079.03,37466.55,0.00
2007-11-16,37.28,5079.10,37540.50,0.00
2007-11-17,37.11,5079.17,37614.11,0.00
2007-11-18,26.75,5079.22,37667.17,0.00
2007-11-19,26.54,5079.27,37719.82,0.00
2007-11-20,15.89,5079.30,37751.34,0.00
2007-11-21,26.87,5079.35,37804.64,0.00
2007-11-22,0.00,5079.35,37804.64,0.00
2007-11-23,15.94,5079.38,37836.25,0.00
2007-11-24,10.70,5079.40,37857.48,0.00
2007-11-25,37.68,5079.47,37932.21,0.00
2007-11-26,-209.07,5078.68,37100.99,210.00
2007-11-27,-58.40,5077.88,36283.01,354.00
2007-11-28,-18.78,5077.12,35551.55,350.00
2007-11-29,202.77,5077.34,35761.54,96.90
2007-11-30,19.37,5077.38,35799.96,0.00
2007-12-01,19.38,5077.42,35838.39,0.00
2007-12-02,24.38,5077.47,35886.74,0.00
2007-12-03,14.45,5077.50,35915.40,0.00
2007-12-04,9.73,5077.52,35934.69,0.00
2007-12-05,33.95,5077.59,36002.02,0.00
2007-12-06,29.24,5077.65,36060.02,0.00
2007-12-07,24.53,5077.70,36108.67,0.00
2007-12-08,29.09,5077.76,36166.36,0.00
2007-12-09,19.59,5077.80,36205.21,0.00
2007-12-10,34.42,5077.87,36273.49,0.00
2007-12-11,4.80,5077.88,36283.01,0.00
2007-12-12,9.81,5077.90,36302.46,0.00
2007-12-13,29.50,5077.96,36360.98,0.00
2007-12-14,29.97,5078.02,36420.43,0.00
2007-12-15,25.66,5078.07,36471.33,0.00
2007-12-16,15.63,5078.10,36502.34,0.00
2007-12-17,31.02,5078.16,36563.87,0.00
2007-12-18,20.70,5078.20,36604.92,0.00
2007-12-19,25.81,5078.25,36656.12,0.00
2007-12-20,36.21,5078.32,36727.95,0.00
2007-12-21,31.21,5078.38,36789.86,0.00
2007-12-22,10.43,5078.40,36810.55,0.00
2007-12-23,15.76,5078.43,36841.81,0.00
2007-12-24,41.51,5078.51,36924.14,0.00
2007-12-25,26.26,5078.56,36976.23,0.00
2007-12-26,15.58,5078.59,37007.14,0.00
2007-12-27,36.82,5078.66,37080.18,0.00
2007-12-28,31.52,5078.72,37142.69,0.00
2007-12-29,26.17,5078.77,37194.60,0.00
2007-12-30,21.07,5078.81,37236.40,0.00
2007-12-31,26.24,5078.86,37288.44,0.00
2008-01-01,21.13,5078.90,37330.35,0.00
2008-01-02,15.98,5078.93,37362.04,0.00
2008-01-03,21.17,5078.97,37404.03,0.00
2008-01-04,47.58,5079.06,37498.40,0.00
2008-01-05,26.42,5079.11,37550.81,0.00
2008-01-06,31.91,5079.17,37614.11,0.00
2008-01-07,16.10,5079.20,37646.05,0.00
2008-01-08,26.52,5079.25,37698.66,0.00
2008-01-09,26.56,5079.30,37751.34,0.00
2008-01-10,21.39,5079.34,37793.77,0.00
2008-01-11,37.61,5079.41,37868.37,0.00
2008-01-12,15.96,5079.44,37900.03,0.00
2008-01-13,26.96,5079.49,37953.50,0.00
2008-01-14,26.74,5079.54,38006.54,0.00
2008-01-15,32.30,5079.60,38070.61,0.00
2008-01-16,16.04,5079.63,38102.43,0.00
2008-01-17,16.33,5079.66,38134.82,0.00
2008-01-18,26.87,5079.71,38188.12,0.00
2008-01-19,21.61,5079.75,38230.99,0.00
2008-01-20,26.96,5079.80,38284.46,0.00
2008-01-21,32.54,5079.86,38349.00,0.00
2008-01-22,16.42,5079.89,38381.56,0.00
2008-01-23,21.75,5079.93,38424.70,0.00
2008-01-24,27.07,5079.98,38478.40,0.00
2008-01-25,31.53,5080.04,38540.93,0.00
2008-01-26,25.73,5080.09,38591.96,0.00
2008-01-27,25.99,5080.14,38643.52,0.00
2008-01-28,31.11,5080.20,38705.22,0.00
2008-01-29,30.90,5080.26,38766.50,0.00
2008-01-30,31.19,5080.32,38828.36,0.00
2008-01-31,15.74,5080.35,38859.57,0.00
2008-02-01,15.52,5080.38,38890.35,0.00
2008-02-02,26.20,5080.43,38942.31,0.00
2008-02-03,25.99,5080.48,38993.86,0.00
2008-02-04,26.01,5080.53,39045.45,0.00
2008-02-05,26.32,5080.58,39097.65,0.00
2008-02-06,26.08,5080.63,39149.37,0.00
2008-02-07,31.52,5080.69,39211.88,0.00
2008-02-08,10.51,5080.71,39232.72,0.00
2008-02-09,10.51,5080.73,39253.57,0.00
2008-02-10,26.20,5080.78,39305.54,0.00
2008-02-11,21.07,5080.82,39347.34,0.00
2008-02-12,26.52,5080.87,39399.95,0.00
2008-02-13,31.70,5080.93,39462.82,0.00
2008-02-14,31.76,5080.99,39525.82,0.00
2008-02-15,15.76,5081.02,39557.08,0.00
2008-02-16,10.60,5081.04,39578.11,0.00
2008-02-17,31.86,5081.10,39641.30,0.00
2008-02-18,26.46,5081.15,39693.78,0.00
2008-02-19,16.09,5081.18,39725.70,0.00
2008-02-20,15.84,5081.21,39757.11,0.00
2008-02-21,26.54,5081.26,39809.75,0.00
2008-02-22,21.34,5081.30,39852.08,0.00
2008-02-23,32.08,5081.36,39915.71,0.00
2008-02-24,26.89,5081.41,39969.04,0.00
2008-02-25,32.17,5081.47,40032.85,0.00
2008-02-26,31.94,5081.53,40096.20,0.00
2008-02-27,10.76,5081.55,40117.55,0.00
2008-02-28,27.02,5081.60,40171.15,0.00
2008-02-29,26.81,5081.65,40224.33,0.00
2008-03-01,37.89,5081.72,40299.48,0.00
2008-03-02,42.99,5081.80,40384.75,0.00
2008-03-03,16.37,5081.83,40417.22,0.00
2008-03-04,26.98,5081.88,40470.73,0.00
2008-03-05,27.26,5081.93,40524.80,0.00
2008-03-06,10.86,5081.95,40546.34,0.00
2008-03-07,16.19,5081.98,40578.45,0.00
2008-03-08,26.25,5082.03,40630.52,0.00
2008-03-09,20.70,5082.07,40671.58,0.00
2008-03-10,26.02,5082.12,40723.19,0.00
2008-03-11,25.78,5082.17,40774.33,0.00
2008-03-12,31.17,5082.23,40836.16,0.00
2008-03-13,41.61,5082.31,40918.70,0.00
2008-03-14,25.90,5082.36,40970.08,0.00
2008-03-15,26.21,5082.41,41022.07,0.00
2008-03-16,36.46,5082.48,41094.38,0.00
2008-03-17,31.39,5082.54,41156.64,0.00
2008-03-18,20.97,5082.58,41198.24,0.00
2008-03-19,41.98,5082.66,41281.51,0.00
2008-03-20,26.16,5082.71,41333.39,0.00
2008-03-21,31.58,5082.77,41396.02,0.00
2008-03-22,31.63,5082.83,41458.75,0.00
2008-03-23,26.27,5082.88,41510.86,0.00
2008-03-24,26.55,5082.93,41563.53,0.00
2008-03-25,52.71,5083.03,41668.07,0.00
2008-03-26,47.90,5083.12,41763.07,0.00
2008-03-27,37.11,5083.19,41836.68,0.00
2008-03-28,26.77,5083.24,41889.77,0.00
2008-03-29,31.75,5083.30,41952.74,0.00
2008-03-30,26.84,5083.35,42005.97,0.00
2008-03-31,48.03,5083.44,42101.23,0.00
2008-04-01,16.20,5083.47,42133.37,0.00
2008-04-02,21.21,5083.51,42175.44,0.00
2008-04-03,32.22,5083.57,42239.34,0.00
2008-04-04,27.02,5083.62,42292.94,0.00
2008-04-05,37.57,5083.69,42367.45,0.00
2008-04-06,27.10,5083.74,42421.21,0.00
2008-04-07,37.70,5083.81,42495.98,0.00
2008-04-08,21.63,5083.85,42538.88,0.00
2008-04-09,37.81,5083.92,42613.87,0.00
2008-04-10,27.26,5083.97,42667.94,0.00
2008-04-11,43.10,5084.05,42753.43,0.00
2008-04-12,21.69,5084.09,42796.45,0.00
2008-04-13,49.02,5084.18,42893.68,0.00
2008-04-14,48.87,5084.27,42990.62,0.00
2008-04-15,87.37,5084.43,43163.92,0.00
2008-04-16,65.50,5084.55,43293.83,0.00
2008-04-17,65.96,5084.67,43424.65,0.00
2008-04-18,93.63,5084.84,43610.37,0.00
2008-04-19,77.53,5084.98,43764.15,0.00
2008-04-20,111.26,5085.18,43984.83,0.00
2008-04-21,94.84,5085.35,44172.95,0.00
2008-04-22,89.50,5085.51,44350.47,0.00
2008-04-23,124.03,5085.73,44596.48,0.00
2008-04-24,84.84,5085.88,44764.75,0.00
2008-04-25,136.23,5086.12,45034.95,0.00
2008-04-26,96.55,5086.29,45226.46,0.00
2008-04-27,102.86,5086.47,45430.47,0.00
2008-04-28,114.46,5086.57,45543.64,57.40
2008-04-29,270.94,5086.86,45874.77,104.00
2008-04-30,389.96,5087.35,46439.98,105.00
2008-05-01,363.70,5087.79,46953.10,105.00
2008-05-02,295.03,5088.23,47458.95,40.00
2008-05-03,274.79,5088.71,48003.98,0.00
2008-05-04,318.62,5089.26,48635.95,0.00
2008-05-05,435.64,5090.00,49500.02,0.00
2008-05-06,603.76,5091.01,50697.56,0.00
2008-05-07,861.91,5092.43,52407.13,0.00
2008-05-08,843.07,5093.82,54079.33,0.00
2008-05-09,740.52,5095.01,55548.13,0.00
2008-05-10,586.19,5095.93,56710.82,0.00
2008-05-11,484.20,5096.68,57671.22,0.00
2008-05-12,571.40,5097.55,58804.57,0.00
2008-05-13,513.83,5098.32,59823.74,0.00
2008-05-14,404.99,5098.92,60627.02,0.00
2008-05-15,410.42,5099.52,61441.08,0.00
2008-05-16,432.24,5100.15,62298.41,0.00
2008-05-17,450.97,5100.82,63192.89,0.00
2008-05-18,423.22,5101.44,64032.34,0.00
2008-05-19,380.30,5101.96,64744.80,21.10
2008-05-20,418.03,5102.44,65384.53,95.50
2008-05-21,404.00,5102.89,65988.10,99.70
2008-05-22,455.00,5103.41,66692.23,100.00
2008-05-23,424.91,5103.88,67334.70,101.00
2008-05-24,450.29,5104.37,68027.50,101.00
2008-05-25,376.12,5104.75,68573.20,101.00
2008-05-26,349.04,5105.09,69065.18,101.00
2008-05-27,351.13,5105.43,69561.30,101.00
2008-05-28,337.72,5105.75,70030.82,101.00
2008-05-29,338.21,5106.07,70499.34,102.00
2008-05-30,281.78,5106.32,70855.92,102.00
2008-05-31,268.22,5106.55,71185.61,102.00
2008-06-01,254.42,5106.76,71487.94,102.00
2008-06-02,226.16,5106.93,71734.20,102.00
2008-06-03,227.26,5107.10,71980.67,103.00
2008-06-04,212.98,5107.25,72198.81,103.00
2008-06-05,250.37,5107.45,72491.12,103.00
2008-06-06,176.55,5107.55,72637.00,103.00
2008-06-07,199.50,5107.68,72828.41,103.00
2008-06-08,214.24,5107.83,73049.05,103.00
2008-06-09,177.48,5107.93,73196.77,103.00
2008-06-10,177.41,5108.03,73342.38,104.00
2008-06-11,154.50,5108.10,73442.55,104.00
2008-06-12,226.25,5108.27,73685.02,104.00
2008-06-13,197.72,5108.40,73870.92,104.00
2008-06-14,169.32,5108.49,74000.48,104.00
2008-06-15,132.65,5108.53,74057.30,104.00
2008-06-16,133.03,5108.57,74114.89,104.00
2008-06-17,134.02,5108.61,74172.45,105.00
2008-06-18,83.41,5108.58,74129.62,105.00
2008-06-19,83.05,5108.55,74086.09,105.00
2008-06-20,83.39,5108.52,74043.23,105.00
2008-06-21,83.45,5108.49,74000.48,105.00
2008-06-22,83.09,5108.46,73957.03,105.00
2008-06-23,83.06,5108.45,73943.06,90.10
2008-06-24,55.31,5108.42,73899.64,77.20
2008-06-25,55.69,5108.39,73856.98,77.20
2008-06-26,48.27,5108.35,73799.59,77.20
2008-06-27,69.80,5108.34,73784.92,77.20
2008-06-28,62.75,5108.32,73756.25,77.20
2008-06-29,55.73,5108.29,73713.66,77.20
2008-06-30,41.31,5108.24,73642.48,77.20
2008-07-01,62.77,5108.22,73613.86,77.20
2008-07-02,33.99,5108.16,73528.15,77.20
2008-07-03,41.03,5108.11,73456.41,77.20
2008-07-04,27.06,5108.04,73356.96,77.20
2008-07-05,33.57,5107.98,73270.43,77.20
2008-07-06,10.26,5107.89,73137.65,77.20
2008-07-07,47.41,5107.85,73078.57,77.20
2008-07-08,24.97,5107.78,72974.98,77.20
2008-07-09,18.15,5107.70,72857.85,77.20
2008-07-10,26.21,5107.65,72783.89,63.50
2008-07-11,8.85,5107.60,72710.80,45.70
2008-07-12,16.09,5107.56,72652.07,45.70
2008-07-13,1.23,5107.50,72564.06,45.60
2008-07-14,0.84,5107.44,72476.08,45.20
2008-07-15,-43.48,5107.32,72300.59,45.00
2008-07-16,8.50,5107.27,72227.99,45.10
2008-07-17,0.99,5107.21,72140.49,45.10
2008-07-18,-6.04,5107.14,72038.86,45.20
2008-07-19,15.66,5107.10,71980.67,45.00
2008-07-20,-28.24,5107.00,71835.40,45.00
2008-07-21,8.79,5106.95,71763.19,45.20
2008-07-22,1.77,5106.89,71676.25,45.60
2008-07-23,31.10,5106.87,71647.30,45.70
2008-07-24,1.94,5106.81,71560.50,45.70
2008-07-25,1.99,5106.75,71473.81,45.70
2008-07-26,-5.02,5106.68,71373.20,45.70
2008-07-27,-12.41,5106.60,71257.94,45.70
2008-07-28,-12.31,5106.52,71142.87,45.70
2008-07-29,-26.73,5106.42,70999.21,45.70
2008-07-30,-11.81,5106.34,70884.55,46.00
2008-07-31,-11.41,5106.26,70770.09,46.30
2008-08-01,-18.22,5106.17,70641.91,46.40
2008-08-02,-18.14,5106.08,70513.90,46.40
2008-08-03,-3.80,5106.01,70413.94,46.60
2008-08-04,-12.22,5105.93,70296.68,46.90
2008-08-05,-12.54,5105.85,70178.38,47.10
2008-08-06,-42.18,5105.73,70001.30,47.10
2008-08-07,10.15,5105.68,69928.02,47.10
2008-08-08,61.97,5105.70,69957.51,47.10
2008-08-09,-64.30,5105.55,69736.56,47.10
2008-08-10,10.30,5105.50,69663.56,47.10
2008-08-11,-33.49,5105.39,69502.73,47.60
2008-08-12,-11.17,5105.31,69385.77,47.80
2008-08-13,3.66,5105.25,69298.22,47.80
2008-08-14,-18.16,5105.16,69167.40,47.80
2008-08-15,3.76,5105.10,69080.05,47.80
2008-08-16,3.85,5105.04,68992.88,47.80
2008-08-17,-10.77,5104.96,68876.70,47.80
2008-08-18,-10.64,5104.88,68760.79,47.80
2008-08-19,-17.65,5104.79,68630.98,47.80
2008-08-20,-9.93,5104.71,68515.48,48.30
2008-08-21,-38.66,5104.59,68342.60,48.50
2008-08-22,5.03,5104.53,68256.37,48.50
2008-08-23,-2.02,5104.46,68156.16,48.50
2008-08-24,-9.02,5104.38,68041.47,48.80
2008-08-25,-15.56,5104.29,67913.02,49.20
2008-08-26,-36.79,5104.17,67741.66,49.60
2008-08-27,-21.91,5104.07,67599.23,49.90
2008-08-28,-6.93,5103.99,67486.51,49.90
2008-08-29,8.24,5103.93,67403.87,49.90
2008-08-30,-5.31,5103.85,67293.76,50.20
2008-08-31,15.99,5103.80,67224.71,50.80
2008-09-01,-10.79,5103.71,67101.56,51.30
2008-09-02,-3.93,5103.63,66992.02,51.30
2008-09-03,10.20,5103.57,66909.91,51.60
2008-09-04,10.69,5103.51,66827.98,52.00
2008-09-05,-2.70,5103.43,66719.48,52.00
2008-09-06,11.17,5103.37,66637.70,52.40
2008-09-07,-2.05,5103.29,66528.91,52.80
2008-09-08,-43.32,5103.16,66352.74,45.50
2008-09-09,-116.27,5102.76,65812.71,156.00
2008-09-10,-37.83,5102.40,65331.07,205.00
2008-09-11,-9.30,5102.08,64906.02,205.00
2008-09-12,-35.63,5101.73,64428.74,205.00
2008-09-13,-22.35,5101.40,63977.80,205.00
2008-09-14,-20.79,5101.07,63529.95,205.00
2008-09-15,-34.32,5100.71,63045.35,210.00
2008-09-16,-16.05,5100.37,62591.04,213.00
2008-09-17,-21.22,5100.02,62126.48,213.00
2008-09-18,-29.20,5099.67,61646.09,213.00
2008-09-19,-20.86,5099.33,61182.24,213.00
2008-09-20,-12.47,5099.00,60735.02,213.00
2008-09-21,-25.34,5098.65,60264.26,212.00
2008-09-22,-24.50,5098.30,59797.15,211.00
2008-09-23,-31.44,5097.94,59320.24,209.00
2008-09-24,-18.60,5097.60,58870.79,208.00
2008-09-25,-31.08,5097.24,58398.57,207.00
2008-09-26,-17.40,5096.90,57955.47,206.00
2008-09-27,-10.05,5096.57,57528.93,205.00
2008-09-28,-15.73,5096.23,57093.11,204.00
2008-09-29,-15.50,5095.89,56659.72,203.00
2008-09-30,-28.72,5095.53,56202.10,202.00
2008-10-01,-27.58,5095.17,55748.72,201.00
2008-10-02,-13.15,5094.83,55323.96,201.00
2008-10-03,-6.44,5094.50,54914.49,200.00
2008-10-04,1.43,5094.18,54520.63,200.00
2008-10-05,-3.83,5093.85,54116.33,200.00
2008-10-06,-22.02,5093.49,53677.95,199.00
2008-10-07,2.78,5093.17,53290.73,198.00
2008-10-08,-19.64,5092.81,52859.04,198.00
2008-10-09,5.04,5092.49,52478.30,197.00
2008-10-10,-17.61,5092.13,52052.62,197.00
2008-10-11,-4.64,5091.80,51654.66,196.00
2008-10-12,-0.44,5091.48,51265.03,196.00
2008-10-13,-6.18,5091.15,50866.00,195.00
2008-10-14,-5.61,5090.82,50470.07,194.00
2008-10-15,13.05,5090.52,50113.14,193.00
2008-10-16,-10.44,5090.18,49711.61,192.00
2008-10-17,-4.52,5089.85,49323.80,191.00
2008-10-18,2.23,5089.53,48949.39,191.00
2008-10-19,-7.73,5089.19,48555.22,191.00
2008-10-20,-6.10,5088.85,48164.27,191.00
2008-10-21,-9.39,5088.50,47764.82,192.00
2008-10-22,-8.75,5088.15,47368.63,191.00
2008-10-23,-6.64,5087.81,46976.61,191.00
2008-10-24,-9.18,5087.47,46579.55,191.00
2008-10-25,3.86,5087.15,46208.36,191.00
2008-10-26,-17.48,5086.79,45794.85,191.00
2008-10-27,-1.03,5086.44,45396.11,200.00
2008-10-28,-10.14,5086.06,44967.41,206.00
2008-10-29,-3.61,5085.69,44551.65,206.00
2008-10-30,-2.84,5085.32,44139.40,205.00
2008-10-31,10.41,5084.97,43753.44,205.00
2008-11-01,-10.13,5084.58,43326.73,205.00
2008-11-02,46.45,5084.29,43012.25,205.00
2008-11-03,24.84,5083.96,42656.89,204.00
2008-11-04,58.07,5083.69,42367.45,204.00
2008-11-05,26.96,5083.36,42016.30,204.00
2008-11-06,16.83,5083.01,41647.04,203.00
2008-11-07,17.71,5082.66,41281.51,202.00
2008-11-08,12.73,5082.30,40908.09,201.00
2008-11-09,22.94,5081.96,40556.89,200.00
2008-11-10,5.52,5081.60,40171.15,200.00
2008-11-11,23.26,5081.27,39820.59,200.00
2008-11-12,-58.01,5080.68,39201.72,254.00
2008-11-13,14.53,5080.02,38520.46,358.00
2008-11-14,7.04,5079.38,37836.25,352.00
2008-11-15,12.98,5078.75,37173.73,347.00
2008-11-16,15.83,5078.12,36522.82,344.00
2008-11-17,19.31,5077.47,35886.74,340.00
2008-11-18,19.65,5076.81,35257.28,337.00
2008-11-19,178.56,5076.98,35418.26,97.40
2008-11-20,38.37,5077.06,35494.37,0.00
2008-11-21,43.14,5077.15,35579.94,0.00
2008-11-22,14.56,5077.18,35608.82,0.00
2008-11-23,43.30,5077.27,35694.70,0.00
2008-11-24,33.70,5077.34,35761.54,0.00
2008-11-25,19.37,5077.38,35799.96,0.00
2008-11-26,29.08,5077.44,35857.64,0.00
2008-11-27,29.12,5077.50,35915.40,0.00
2008-11-28,43.67,5077.59,36002.02,0.00
2008-11-29,29.24,5077.65,36060.02,0.00
2008-11-30,44.06,5077.74,36147.42,0.00
2008-12-01,19.34,5077.78,36185.78,0.00
2008-12-02,49.02,5077.88,36283.01,0.00
2008-12-03,29.47,5077.94,36341.46,0.00
2008-12-04,34.54,5078.01,36409.96,0.00
2008-12-05,5.28,5078.02,36420.43,0.00
2008-12-06,25.66,5078.07,36471.33,0.00
2008-12-07,46.66,5078.16,36563.87,0.00
2008-12-08,36.12,5078.23,36635.52,0.00
2008-12-09,15.44,5078.26,36666.14,0.00
2008-12-10,41.56,5078.34,36748.57,0.00
2008-12-11,10.42,5078.36,36769.23,0.00
2008-12-12,36.59,5078.43,36841.81,0.00
2008-12-13,36.40,5078.50,36914.00,0.00
2008-12-14,20.92,5078.54,36955.49,0.00
2008-12-15,26.04,5078.59,37007.14,0.00
2008-12-16,31.45,5078.65,37069.52,0.00
2008-12-17,36.89,5078.72,37142.69,0.00
2008-12-18,20.78,5078.76,37183.90,0.00
2008-12-19,26.47,5078.81,37236.40,0.00
2008-12-20,21.10,5078.85,37278.25,0.00
2008-12-21,26.27,5078.90,37330.35,0.00
2008-12-22,63.50,5079.02,37456.31,0.00
2008-12-23,15.79,5079.05,37487.62,0.00
2008-12-24,47.93,5079.14,37582.69,0.00
2008-12-25,37.13,5079.21,37656.34,0.00
2008-12-26,26.55,5079.26,37709.01,0.00
2008-12-27,26.82,5079.31,37762.21,0.00
2008-12-28,26.60,5079.36,37814.98,0.00
2008-12-29,53.60,5079.46,37921.30,0.00
2008-12-30,0.00,5079.46,37921.30,0.00
2008-12-31,32.23,5079.52,37985.22,0.00
2009-01-01,37.55,5079.59,38059.70,0.00
2009-01-02,75.55,5079.73,38209.55,0.00
2009-01-03,5.54,5079.74,38220.54,0.00
2009-01-04,21.38,5079.78,38262.95,0.00
2009-01-05,54.23,5079.88,38370.52,0.00
2009-01-06,43.48,5079.96,38456.77,0.00
2009-01-07,32.11,5080.02,38520.46,0.00
2009-01-08,36.05,5080.09,38591.96,0.00
2009-01-09,36.37,5080.16,38664.10,0.00
2009-01-10,25.79,5080.21,38715.25,0.00
2009-01-11,20.78,5080.25,38756.46,0.00
2009-01-12,31.18,5080.31,38818.30,0.00
2009-01-13,25.91,5080.36,38869.69,0.00
2009-01-14,31.26,5080.42,38931.70,0.00
2009-01-15,26.25,5080.47,38983.76,0.00
2009-01-16,26.00,5080.52,39035.33,0.00
2009-01-17,26.06,5080.57,39087.01,0.00
2009-01-18,26.33,5080.62,39139.23,0.00
2009-01-19,36.63,5080.69,39211.88,0.00
2009-01-20,26.41,5080.74,39264.27,0.00
2009-01-21,26.21,5080.79,39316.25,0.00
2009-01-22,26.22,5080.84,39368.26,0.00
2009-01-23,47.67,5080.93,39462.82,0.00
2009-01-24,58.13,5081.04,39578.11,0.00
2009-01-25,26.41,5081.09,39630.50,0.00
2009-01-26,37.35,5081.16,39704.59,0.00
2009-01-27,21.29,5081.20,39746.81,0.00
2009-01-28,26.53,5081.25,39799.43,0.00
2009-01-29,32.01,5081.31,39862.93,0.00
2009-01-30,26.61,5081.36,39915.71,0.00
2009-01-31,21.40,5081.40,39958.15,0.00
2009-02-01,37.66,5081.47,40032.85,0.00
2009-02-02,31.94,5081.53,40096.20,0.00
2009-02-03,27.03,5081.58,40149.81,0.00
2009-02-04,32.30,5081.64,40213.87,0.00
2009-02-05,21.58,5081.68,40256.68,0.00
2009-02-06,37.67,5081.75,40331.40,0.00
2009-02-07,37.72,5081.82,40406.21,0.00
2009-02-08,10.83,5081.84,40427.69,0.00
2009-02-09,38.10,5081.91,40503.27,0.00
2009-02-10,32.60,5081.97,40567.93,0.00
2009-02-11,36.86,5082.04,40641.05,0.00
2009-02-12,31.05,5082.10,40702.63,0.00
2009-02-13,15.42,5082.13,40733.21,0.00
2009-02-14,36.45,5082.20,40805.50,0.00
2009-02-15,20.77,5082.24,40846.70,0.00
2009-02-16,15.47,5082.27,40877.38,0.00
2009-02-17,36.33,5082.34,40949.44,0.00
2009-02-18,41.72,5082.42,41032.20,0.00
2009-02-19,26.25,5082.47,41084.27,0.00
2009-02-20,26.04,5082.52,41135.91,0.00
2009-02-21,20.94,5082.56,41177.44,0.00
2009-02-22,31.45,5082.62,41239.83,0.00
2009-02-23,42.02,5082.70,41323.18,0.00
2009-02-24,47.27,5082.79,41416.94,0.00
2009-02-25,36.78,5082.86,41489.89,0.00
2009-02-26,42.28,5082.94,41573.75,0.00
2009-02-27,42.37,5083.02,41657.78,0.00
2009-02-28,15.78,5083.05,41689.08,0.00
2009-03-01,31.87,5083.11,41752.29,0.00
2009-03-02,47.99,5083.20,41847.48,0.00
2009-03-03,69.21,5083.33,41984.76,0.00
2009-03-04,74.92,5083.47,42133.37,0.00
2009-03-05,31.93,5083.53,42196.70,0.00
2009-03-06,48.52,5083.62,42292.94,0.00
2009-03-07,26.80,5083.67,42346.10,0.00
2009-03-08,37.87,5083.74,42421.21,0.00
2009-03-09,37.70,5083.81,42495.98,0.00
2009-03-10,21.63,5083.85,42538.88,0.00
2009-03-11,43.35,5083.93,42624.86,0.00
2009-03-12,27.01,5083.98,42678.44,0.00
2009-03-13,32.53,5084.04,42742.96,0.00
2009-03-14,32.53,5084.10,42807.49,0.00
2009-03-15,48.77,5084.19,42904.23,0.00
2009-03-16,59.77,5084.30,43022.78,0.00
2009-03-17,71.16,5084.43,43163.92,0.00
2009-03-18,60.13,5084.54,43283.18,0.00
2009-03-19,54.93,5084.64,43392.14,0.00
2009-03-20,65.84,5084.76,43522.74,0.00
2009-03-21,60.92,5084.87,43643.57,0.00
2009-03-22,105.24,5085.06,43852.32,0.00
2009-03-23,111.19,5085.26,44072.86,0.00
2009-03-24,89.57,5085.42,44250.52,0.00
2009-03-25,84.15,5085.57,44417.43,0.00
2009-03-26,56.38,5085.67,44529.25,0.00
2009-03-27,45.20,5085.75,44618.91,0.00
2009-03-28,62.18,5085.86,44742.24,0.00
2009-03-29,85.06,5086.01,44910.96,0.00
2009-03-30,68.05,5086.13,45045.93,0.00
2009-03-31,63.92,5086.24,45170.24,1.25
2009-04-01,51.17,5086.33,45271.73,0.00
2009-04-02,39.85,5086.40,45350.78,0.00
2009-04-03,57.23,5086.50,45464.30,0.00
2009-04-04,45.87,5086.58,45555.29,0.00
2009-04-05,51.60,5086.67,45657.64,0.00
2009-04-06,46.10,5086.75,45749.07,0.00
2009-04-07,34.62,5086.81,45817.74,0.00
2009-04-08,75.07,5086.94,45966.63,0.00
2009-04-09,81.26,5087.08,46127.81,0.00
2009-04-10,75.57,5087.21,46277.71,0.00
2009-04-11,99.25,5087.38,46474.57,0.00
2009-04-12,111.43,5087.57,46695.58,0.00
2009-04-13,123.78,5087.78,46941.09,0.00
2009-04-14,204.18,5088.13,47346.07,0.00
2009-04-15,205.51,5088.49,47753.70,0.00
2009-04-16,177.95,5088.80,48106.66,0.00
2009-04-17,173.90,5089.10,48451.58,0.00
2009-04-18,233.51,5089.50,48914.74,0.00
2009-04-19,371.92,5090.13,49652.43,0.00
2009-04-20,448.43,5090.88,50541.88,0.00
2009-04-21,561.03,5091.80,51654.66,0.00
2009-04-22,679.67,5092.93,53002.76,0.00
2009-04-23,913.99,5094.42,54815.64,0.00
2009-04-24,897.41,5095.84,56595.62,0.00
2009-04-25,724.89,5096.96,58033.41,0.00
2009-04-26,662.18,5097.96,59346.82,0.00
2009-04-27,591.08,5098.84,60519.21,0.00
2009-04-28,627.62,5099.71,61701.01,31.80
2009-04-29,610.14,5100.61,62911.20,0.00
2009-04-30,524.01,5101.38,63950.55,0.00
2009-05-01,495.08,5102.10,64932.53,0.00
2009-05-02,484.48,5102.82,65893.48,0.00
2009-05-03,602.35,5103.70,67088.23,0.00
2009-05-04,719.57,5104.71,68515.48,0.00
2009-05-05,771.23,5105.76,70045.20,0.00
2009-05-06,1063.88,5107.22,72155.38,0.00
2009-05-07,821.56,5108.34,73784.92,0.00
2009-05-08,640.83,5109.22,75055.98,0.00
2009-05-09,546.99,5109.96,76140.91,0.00
2009-05-10,499.81,5110.61,77132.27,0.00
2009-05-11,476.10,5111.22,78076.60,0.00
2009-05-12,425.75,5111.76,78921.07,0.00
2009-05-13,344.09,5111.98,79268.35,169.00
2009-05-14,477.10,5112.41,79913.18,152.00
2009-05-15,356.49,5112.74,80410.02,106.00
2009-05-16,356.20,5113.06,80908.26,105.00
2009-05-17,352.58,5113.37,81397.34,106.00
2009-05-18,142.46,5113.21,81144.37,270.00
2009-05-19,336.10,5113.19,81112.84,352.00
