date,qu,fb,mm,mx,mn,af,qj,qd
2009-01-03,44.03,2488.16,23.13,36.20,13.30,6807.00,20.00,0.00
2009-01-04,26.89,2488.42,18.33,25.70,10.20,6900.00,20.00,0.00
2009-01-05,23.36,2488.66,22.49,33.60,19.10,6986.00,20.00,0.00
2009-01-06,16.30,2488.86,25.30,34.30,19.50,7058.00,20.00,0.00
2009-01-07,29.91,2489.13,42.35,50.60,21.90,7157.00,20.00,0.00
2009-01-08,43.02,2489.47,41.07,51.60,32.40,7282.00,20.00,0.00
2009-01-09,41.51,2489.80,34.78,43.70,25.50,7404.00,20.00,0.00
2009-01-10,36.97,2490.10,29.38,39.20,22.30,7517.00,20.00,0.00
2009-01-11,31.43,2490.37,34.63,41.10,28.90,7619.00,20.00,0.00
2009-01-12,34.45,2490.65,37.24,50.70,29.10,7727.00,20.00,0.00
2009-01-13,36.97,2490.94,33.02,40.40,25.10,7840.00,20.00,0.00
2009-01-14,29.91,2491.19,27.65,33.20,24.80,7939.00,20.00,0.00
2009-01-15,27.90,2491.43,24.64,25.80,23.70,8034.00,20.00,0.00
2009-01-16,26.89,2491.66,25.88,27.50,24.30,8127.00,20.00,0.00
2009-01-17,25.38,2491.88,27.53,29.50,25.50,8217.00,20.00,0.00
2009-01-18,23.86,2492.09,27.43,28.40,26.60,8304.00,20.00,0.00
2009-01-19,19.33,2492.28,26.57,28.40,25.20,8382.00,20.00,0.00
2009-01-20,18.32,2492.46,25.96,27.70,23.80,8458.00,20.00,0.00
2009-01-21,13.78,2492.62,26.02,27.50,25.10,8525.00,20.00,0.00
2009-01-22,14.28,2492.78,28.67,32.50,25.50,8593.00,20.00,0.00
2009-01-23,18.82,2492.96,32.70,36.60,29.60,8670.00,20.00,0.00
2009-01-24,25.88,2493.17,34.64,39.10,32.50,8761.00,20.00,0.00
2009-01-25,21.85,2493.36,30.48,35.00,23.60,8844.00,20.00,0.00
2009-01-26,15.29,2493.52,23.83,31.20,15.50,8914.00,20.00,0.00
2009-01-27,4.20,2493.63,18.64,24.20,11.70,8962.00,20.00,0.00
2009-01-28,11.26,2493.77,26.30,40.30,17.80,9024.00,20.00,0.00
2009-01-29,11.76,2493.91,28.59,39.20,20.70,9087.00,20.00,0.00
2009-01-30,13.78,2494.06,27.02,38.00,18.90,9154.00,20.00,0.00
2009-01-31,18.32,2494.23,28.72,36.70,22.70,9230.00,20.00,0.00
2009-02-01,21.34,2494.41,26.24,34.00,18.00,9312.00,20.00,0.00
2009-02-02,16.80,2494.57,27.03,36.70,20.70,9385.00,20.00,0.00
2009-02-03,17.31,2494.73,27.94,41.40,17.90,9459.00,20.00,0.00
2009-02-04,12.77,2494.87,31.35,44.00,19.80,9524.00,20.00,0.00
2009-02-05,15.29,2495.02,32.51,41.20,23.70,9594.00,20.00,0.00
2009-02-06,22.35,2495.20,36.44,48.90,27.40,9678.00,20.00,0.00
2009-02-07,20.33,2495.37,39.21,51.70,29.10,9758.00,20.00,0.00
2009-02-08,23.36,2495.55,30.29,37.50,23.50,9844.00,20.00,0.00
2009-02-09,18.32,2495.71,33.89,39.40,27.00,9920.00,20.00,0.00
2009-02-10,21.34,2495.88,28.06,36.30,18.80,10002.00,20.00,0.00
2009-02-11,19.33,2496.04,29.75,38.10,22.10,10080.00,20.00,0.00
2009-02-12,21.85,2496.21,29.19,34.30,21.10,10163.00,20.00,0.00
2009-02-13,19.33,2496.37,31.66,35.90,27.10,10241.00,20.00,0.00
2009-02-14,19.83,2496.53,32.47,40.50,25.60,10320.00,20.00,0.00
2009-02-15,19.83,2496.69,32.01,36.70,26.70,10399.00,20.00,0.00
2009-02-16,20.33,2496.85,36.27,42.60,29.70,10479.00,20.00,0.00
2009-02-17,23.36,2497.02,36.46,45.70,29.00,10565.00,20.00,0.00
2009-02-18,20.33,2497.18,36.51,50.00,27.10,10645.00,20.00,0.00
2009-02-19,18.82,2497.33,35.01,46.60,24.60,10722.00,20.00,0.00
2009-02-20,20.84,2497.49,37.66,52.90,27.10,10803.00,20.00,0.00
2009-02-21,21.34,2497.65,35.86,47.00,25.20,10885.00,20.00,0.00
2009-02-22,21.85,2497.81,37.40,41.80,33.30,10968.00,20.00,0.00
2009-02-23,24.37,2497.98,41.16,50.30,33.80,11056.00,20.00,0.00
2009-02-24,24.87,2498.15,48.00,57.20,37.10,11145.00,20.00,0.00
2009-02-25,25.38,2498.32,46.51,53.90,40.70,11235.00,20.00,0.00
2009-02-26,24.87,2498.49,38.25,46.30,29.30,11324.00,20.00,0.00
2009-02-27,25.88,2498.66,31.50,40.80,21.00,11415.00,20.00,0.00
2009-02-28,30.92,2498.85,35.70,42.10,27.50,11516.00,20.00,0.00
2009-03-01,21.93,2499.04,38.91,42.90,35.30,11619.00,30.00,0.00
2009-03-02,32.52,2499.27,44.38,59.70,32.40,11743.00,30.00,0.00
2009-03-03,27.98,2499.48,41.49,49.90,36.70,11858.00,30.00,0.00
2009-03-04,39.58,2499.73,39.16,46.60,34.60,11996.00,30.00,0.00
2009-03-05,48.15,2500.01,37.70,40.60,33.60,12151.00,30.00,0.00
2009-03-06,49.15,2500.29,34.55,41.00,28.00,12308.00,30.00,0.00
2009-03-07,61.25,2500.61,32.68,43.80,19.50,12489.00,30.00,0.00
2009-03-08,54.62,2500.87,32.99,38.20,27.00,12637.00,20.00,0.00
2009-03-09,52.10,2501.12,31.17,42.60,20.00,12780.00,20.00,0.00
2009-03-10,47.05,2501.35,32.28,40.70,25.80,12913.00,20.00,0.00
2009-03-11,31.51,2501.56,32.19,43.90,20.00,13035.00,30.00,0.00
2009-03-12,25.46,2501.75,35.13,48.80,21.70,13145.00,30.00,0.00
2009-03-13,21.47,2501.94,37.29,51.60,22.40,13257.00,35.00,0.00
2009-03-14,24.49,2502.14,39.69,49.60,27.90,13375.00,35.00,0.00
2009-03-15,15.42,2502.31,51.54,61.00,41.40,13475.00,35.00,0.00
2009-03-16,16.43,2502.48,49.34,55.90,42.00,13577.00,35.00,0.00
2009-03-17,13.95,2502.66,46.45,58.40,39.40,13684.00,40.00,0.00
2009-03-18,20.50,2502.86,45.76,58.10,34.80,13804.00,40.00,0.00
2009-03-19,24.03,2503.07,47.56,61.30,34.70,13931.00,40.00,0.00
2009-03-20,30.58,2503.30,51.03,67.20,37.60,14071.00,40.00,0.00
2009-03-21,40.58,2503.53,49.44,62.70,38.70,14211.00,30.00,0.00
2009-03-22,53.69,2503.80,44.93,53.20,37.50,14377.00,30.00,0.00
2009-03-23,51.17,2504.06,43.72,54.60,33.30,14538.00,30.00,0.00
2009-03-24,57.73,2504.34,45.27,52.60,36.80,14712.00,30.00,0.00
2009-03-25,55.71,2504.61,44.04,50.50,39.00,14882.00,30.00,0.00
2009-03-26,49.15,2504.86,40.96,51.60,28.30,15039.00,30.00,0.00
2009-03-27,50.16,2505.11,40.51,54.40,23.90,15198.00,30.00,0.00
2009-03-28,44.62,2505.34,45.62,55.90,34.10,15346.00,30.00,0.00
2009-03-29,38.06,2505.55,39.91,49.00,34.00,15481.00,30.00,0.00
2009-03-30,32.52,2505.74,42.04,55.00,26.70,15605.00,30.00,0.00
2009-03-31,-3.28,2505.82,41.79,52.80,29.30,15658.00,30.00,0.00
2009-04-01,52.94,2505.98,40.51,48.70,31.50,15763.00,0.00,0.00
2009-04-02,16.64,2506.03,43.67,54.40,36.60,15796.00,0.00,0.00
2009-04-03,141.67,2506.45,41.42,47.10,35.90,16077.00,0.00,0.00
2009-04-04,50.92,2506.60,45.94,57.70,38.20,16178.00,0.00,0.00
2009-04-05,51.43,2506.75,46.30,62.10,28.20,16280.00,0.00,0.00
2009-04-06,44.87,2506.88,52.50,66.00,41.00,16369.00,0.00,0.00
2009-04-07,44.87,2507.01,53.78,68.30,36.00,16458.00,0.00,0.00
2009-04-08,48.90,2507.15,57.01,66.60,52.40,16555.00,0.00,0.00
2009-04-09,41.85,2507.27,51.99,62.90,42.60,16638.00,0.00,0.00
2009-04-10,41.85,2507.39,50.12,58.30,41.10,16721.00,0.00,0.00
2009-04-11,38.82,2507.50,51.59,62.50,40.70,16798.00,0.00,0.00
2009-04-12,42.85,2507.62,52.96,64.50,36.30,16883.00,0.00,0.00
2009-04-13,60.50,2507.79,52.72,60.70,43.30,17003.00,0.00,0.00
2009-04-14,71.59,2507.99,42.35,49.50,36.80,17145.00,0.00,0.00
2009-04-15,43.36,2508.11,46.86,54.10,41.10,17231.00,0.00,0.00
2009-04-16,43.36,2508.23,51.56,63.90,38.30,17317.00,0.00,0.00
2009-04-17,21.68,2508.29,53.06,68.10,35.80,17360.00,0.00,0.00
2009-04-18,18.65,2508.34,55.86,68.20,45.20,17397.00,0.00,0.00
2009-04-19,18.15,2508.39,57.21,75.30,40.60,17433.00,0.00,0.00
2009-04-20,10.59,2508.42,62.44,80.40,44.50,17454.00,0.00,0.00
2009-04-21,16.09,2508.45,66.73,84.30,49.10,17476.00,0.00,5.00
2009-04-22,23.65,2508.50,69.52,82.50,52.20,17513.00,0.00,5.00
2009-04-23,2.44,2508.48,51.92,63.50,44.60,17498.00,0.00,10.00
2009-04-24,-21.74,2508.40,48.08,58.00,35.40,17440.00,0.00,7.50
2009-04-25,-18.21,2508.33,49.28,64.00,34.40,17389.00,0.00,7.50
2009-04-26,-14.18,2508.27,49.98,61.70,38.10,17346.00,0.00,7.50
2009-04-27,-13.27,2508.18,49.61,63.80,33.30,17281.00,0.00,19.50
2009-04-28,-14.11,2508.06,47.34,54.50,41.90,17195.00,0.00,29.25
2009-04-29,-27.00,2507.89,45.48,58.80,31.50,17074.00,15.00,49.00
2009-04-30,-30.53,2507.71,47.57,60.80,34.10,16946.00,15.00,49.00
2009-05-01,-16.56,2507.52,48.90,59.60,31.70,16812.00,0.00,51.00
2009-05-02,15.18,2507.41,52.81,62.40,45.80,16735.00,0.00,54.00
2009-05-03,15.68,2507.30,51.23,59.50,45.10,16659.00,0.00,54.00
2009-05-04,13.77,2507.22,46.92,54.90,38.40,16603.00,0.00,42.00
2009-05-05,-1.85,2507.10,56.36,68.20,42.80,16520.00,0.00,40.00
2009-05-06,9.33,2507.04,53.71,64.40,46.90,16479.00,0.00,30.00
2009-05-07,2.27,2506.96,51.96,58.40,43.90,16424.00,0.00,30.00
2009-05-08,-0.20,2506.89,51.32,63.50,39.70,16376.00,0.00,24.00
2009-05-09,3.33,2506.83,53.49,66.90,37.90,16335.00,0.00,24.00
2009-05-10,17.94,2506.81,57.90,70.00,41.90,16321.00,0.00,25.00
2009-05-11,8.39,2506.77,60.76,73.00,46.40,16294.00,0.00,22.00
2009-05-12,-1.70,2506.70,52.29,60.00,42.00,16246.00,0.00,22.50
2009-05-13,-8.25,2506.61,48.28,59.00,31.30,16185.00,0.00,22.50
2009-05-14,-4.78,2506.51,59.34,71.20,48.90,16117.00,0.00,29.50
2009-05-15,-6.24,2506.39,57.96,69.90,45.90,16036.00,0.00,34.60
2009-05-16,-2.30,2506.28,61.99,78.00,44.50,15963.00,0.00,34.50
2009-05-17,-5.83,2506.16,68.19,86.20,49.80,15883.00,0.00,34.50
2009-05-18,-2.39,2506.02,74.06,90.40,56.10,15790.00,0.00,44.50
2009-05-19,-8.94,2505.86,68.60,77.10,56.70,15684.00,0.00,44.50
2009-05-20,-13.52,2505.67,56.94,70.60,45.50,15559.00,0.00,49.50
2009-05-21,-9.49,2505.49,61.28,75.40,42.20,15442.00,0.00,49.50
2009-05-22,-5.98,2505.31,69.77,85.90,46.30,15326.00,0.00,52.50
2009-05-23,-9.01,2505.12,72.07,87.10,54.50,15204.00,0.00,52.50
2009-05-24,-8.00,2504.93,70.28,80.20,58.70,15084.00,0.00,52.50
2009-05-25,-8.50,2504.74,70.98,83.10,50.00,14963.00,0.00,52.50
2009-05-26,-17.08,2504.52,71.34,86.80,52.00,14825.00,0.00,52.50
2009-05-27,-17.10,2504.29,71.67,84.10,52.80,14681.00,0.00,55.50
2009-05-28,-13.57,2504.07,75.14,89.70,57.20,14544.00,0.00,55.50
2009-05-29,-16.09,2503.84,77.57,92.00,62.10,14402.00,0.00,55.50
2009-05-30,-7.02,2503.64,76.10,89.40,62.50,14278.00,0.00,55.50
2009-05-31,-15.08,2503.41,77.00,87.70,64.10,14138.00,0.00,55.50
2009-06-01,-12.06,2503.19,73.08,82.30,64.40,14004.00,0.00,55.50
2009-06-02,-0.83,2503.02,63.78,69.00,60.00,13901.00,0.00,51.10
2009-06-03,-9.95,2502.84,70.38,85.50,57.90,13792.00,0.00,45.00
2009-06-04,-7.38,2502.69,70.92,83.00,59.90,13702.00,0.00,38.00
2009-06-05,1.67,2502.56,63.58,71.20,56.30,13624.00,0.00,41.00
2009-06-06,3.23,2502.45,61.93,70.90,55.20,13559.00,0.00,36.00
2009-06-07,11.80,2502.37,61.86,72.10,54.10,13511.00,0.00,36.00
2009-06-08,29.03,2502.38,62.70,74.70,49.10,13517.00,0.00,26.00
2009-06-09,31.08,2502.41,67.38,78.00,57.00,13535.00,0.00,22.00
2009-06-10,31.10,2502.45,67.08,77.80,59.90,13559.00,0.00,19.00
2009-06-11,36.65,2502.51,66.05,76.90,57.70,13594.00,0.00,19.00
2009-06-12,18.97,2502.50,64.73,76.70,56.60,13588.00,0.00,22.00
2009-06-13,3.33,2502.43,65.12,74.40,58.80,13547.00,0.00,24.00
2009-06-14,5.85,2502.37,63.06,73.20,57.60,13511.00,0.00,24.00
2009-06-15,6.87,2502.32,65.14,76.80,58.80,13481.00,0.00,22.00
2009-06-16,-8.77,2502.21,70.24,82.00,55.80,13416.00,0.00,24.00
2009-06-17,3.33,2502.14,68.41,80.40,58.30,13375.00,0.00,24.00
2009-06-18,-1.75,2502.04,69.54,80.90,54.60,13316.00,0.00,28.00
2009-06-19,-1.75,2501.94,64.98,74.90,57.20,13257.00,0.00,28.00
2009-06-20,-4.77,2501.83,65.29,78.10,53.40,13192.00,0.00,28.00
2009-06-21,13.38,2501.78,56.69,63.70,51.50,13163.00,0.00,28.00
2009-06-22,-7.29,2501.66,57.66,73.20,44.60,13093.00,0.00,28.00
2009-06-23,-1.72,2501.57,65.12,80.30,47.00,13040.00,0.00,25.00
2009-06-24,-5.79,2501.45,73.52,92.90,53.80,12971.00,0.00,29.00
2009-06-25,-7.89,2501.29,77.34,87.90,61.70,12878.00,0.00,39.00
2009-06-26,-7.43,2501.11,72.44,84.70,62.50,12774.00,0.00,45.00
2009-06-27,-9.25,2500.90,71.23,85.40,51.80,12654.00,0.00,51.25
2009-06-28,2.35,2500.73,75.22,92.10,55.50,12557.00,0.00,51.25
2009-06-29,22.72,2500.61,81.01,92.80,65.90,12489.00,0.00,57.00
2009-06-30,18.60,2500.44,80.28,91.10,66.10,12393.00,0.00,67.00
2009-07-01,-2.11,2500.18,79.26,92.60,58.70,12246.00,0.00,72.00
2009-07-02,-9.22,2499.87,79.82,93.50,63.70,12073.00,0.00,78.00
2009-07-03,-8.21,2499.56,77.30,90.80,68.40,11902.00,0.00,78.00
2009-07-04,-2.16,2499.27,78.46,92.20,64.70,11743.00,0.00,78.00
2009-07-05,-6.20,2498.96,81.65,94.70,68.30,11576.00,0.00,78.00
2009-07-06,-16.78,2498.61,77.32,86.00,67.20,11388.00,0.00,78.00
2009-07-07,-12.27,2498.26,71.23,82.60,56.80,11203.00,0.00,81.00
2009-07-08,-11.26,2497.91,70.80,80.40,58.10,11020.00,0.00,81.00
2009-07-09,-10.80,2497.54,68.66,81.10,54.00,10829.00,0.00,85.50
2009-07-10,-4.23,2497.20,74.13,87.80,53.20,10655.00,0.00,83.50
2009-07-11,-5.23,2496.85,74.93,86.00,62.60,10479.00,0.00,83.50
2009-07-12,-1.70,2496.51,71.58,80.10,63.90,10310.00,0.00,83.50
2009-07-13,-8.28,2496.13,67.91,78.00,58.40,10124.00,0.00,85.50
2009-07-14,-7.27,2495.75,70.99,85.00,53.20,9940.00,0.00,85.50
2009-07-15,-6.26,2495.37,75.48,93.10,56.90,9758.00,0.00,85.50
2009-07-16,-4.24,2494.99,80.89,98.30,62.50,9580.00,0.00,85.50
2009-07-17,-6.22,2494.62,85.58,100.00,67.50,9408.00,0.00,80.50
2009-07-18,0.34,2494.27,86.48,101.80,67.30,9249.00,0.00,80.50
2009-07-19,-14.79,2493.85,85.80,97.20,74.10,9060.00,0.00,80.50
2009-07-20,-0.17,2493.49,80.55,93.90,62.00,8900.00,0.00,80.50
2009-07-21,3.87,2493.14,82.83,98.40,64.50,8748.00,0.00,80.50
2009-07-22,0.32,2492.76,87.60,100.80,67.80,8585.00,0.00,82.50
2009-07-23,-2.26,2492.33,85.57,99.30,69.70,8403.00,0.00,89.50
2009-07-24,-1.26,2491.89,82.84,96.50,66.20,8221.00,0.00,90.50
2009-07-25,0.74,2491.44,83.35,97.20,63.40,8039.00,0.00,92.50
2009-07-26,-1.78,2490.97,83.03,96.30,64.10,7852.00,0.00,92.50
2009-07-27,-1.75,2490.51,83.01,94.10,73.80,7673.00,0.00,88.50
2009-07-28,0.27,2490.05,84.86,97.30,65.10,7498.00,0.00,88.50
2009-07-29,3.78,2489.59,81.55,92.70,66.00,7326.00,0.00,90.50
2009-07-30,5.84,2489.16,81.90,95.70,63.40,7168.00,0.00,85.50
2009-07-31,5.36,2488.74,84.25,102.00,67.90,7015.00,0.00,82.50
2009-08-01,-0.10,2488.34,84.59,99.40,68.50,6871.00,0.00,72.50
2009-08-02,4.44,2487.96,87.50,100.90,69.20,6736.00,0.00,72.50
2009-08-03,-0.04,2487.59,87.33,101.70,75.40,6607.00,0.00,65.00
2009-08-04,1.98,2487.23,82.38,95.00,63.90,6482.00,0.00,65.00
2009-08-05,-0.54,2486.85,80.60,95.10,64.80,6352.00,0.00,65.00
2009-08-06,1.47,2486.48,65.29,77.50,58.10,6226.00,0.00,65.00
2009-08-07,9.54,2486.15,58.12,61.80,55.20,6116.00,0.00,65.00
2009-08-08,1.53,2485.81,65.67,77.90,54.00,6004.00,0.00,58.00
2009-08-09,1.53,2485.47,70.11,82.90,55.80,5892.00,0.00,58.00
2009-08-10,2.58,2485.16,74.59,88.50,59.50,5792.00,0.00,53.00
2009-08-11,-1.89,2484.87,78.17,93.80,61.10,5699.00,0.00,45.00
2009-08-12,5.62,2484.58,79.39,93.60,63.50,5607.00,0.00,52.00
2009-08-13,7.59,2484.27,72.53,81.70,63.70,5509.00,0.00,57.00
2009-08-14,5.53,2483.91,66.58,73.70,61.30,5397.00,0.00,62.00
2009-08-15,1.00,2483.52,66.84,80.30,50.40,5276.00,0.00,62.00
2009-08-16,3.52,2483.14,68.65,81.00,50.50,5160.00,0.00,62.00
2009-08-17,2.98,2482.73,72.69,85.20,55.40,5035.00,0.00,66.00
2009-08-18,3.99,2482.32,74.32,92.50,57.30,4912.00,0.00,66.00
2009-08-19,7.48,2481.90,77.44,94.40,60.10,4788.00,0.00,70.00
2009-08-20,5.97,2481.47,80.28,97.10,64.50,4661.00,0.00,70.00
2009-08-21,5.97,2481.03,84.24,101.50,67.70,4534.00,0.00,70.00
2009-08-22,4.96,2480.58,80.28,92.90,61.60,4405.00,0.00,70.00
2009-08-23,4.46,2480.12,77.14,85.30,66.60,4275.00,0.00,70.00
2009-08-24,6.98,2479.67,72.00,86.10,54.00,4150.00,0.00,70.00
2009-08-25,2.46,2479.20,76.03,91.40,60.00,4020.00,0.00,68.00
2009-08-26,1.47,2478.73,76.92,92.00,58.90,3892.00,0.00,66.00
2009-08-27,-1.04,2478.25,78.00,97.00,59.40,3763.00,0.00,64.00
2009-08-28,2.46,2477.76,79.71,95.70,63.00,3633.00,0.00,68.00
2009-08-29,-1.05,2477.26,79.08,89.50,70.60,3502.00,0.00,65.00
2009-08-30,0.97,2476.77,72.17,85.40,57.40,3375.00,0.00,65.00
2009-08-31,-10.63,2476.18,71.87,85.80,57.00,3225.00,0.00,65.00
2009-09-01,-7.58,2475.63,75.11,90.90,59.80,3087.00,0.00,62.00
2009-09-02,-0.01,2475.13,76.98,93.20,61.30,2964.00,0.00,62.00
2009-09-03,6.54,2474.68,78.67,93.60,61.60,2854.00,0.00,62.00
2009-09-04,-12.58,2474.10,73.68,89.20,55.80,2716.00,0.00,57.00
2009-09-05,5.57,2473.66,75.13,89.70,59.70,2614.00,0.00,57.00
2009-09-06,4.57,2473.20,69.24,78.80,58.30,2510.00,0.00,57.00
2009-09-07,-13.58,2472.57,63.38,74.20,51.40,2370.00,0.00,57.00
2009-09-08,-16.58,2471.92,62.47,76.50,46.30,2230.00,0.00,54.00
2009-09-09,10.18,2471.55,64.28,82.50,47.30,2153.00,0.00,49.00
2009-09-10,5.68,2471.18,73.06,90.00,55.20,2077.00,0.00,44.00
2009-09-11,47.07,2471.26,74.60,90.10,57.80,2093.00,0.00,39.00
2009-09-12,4.21,2470.92,73.58,91.40,57.10,2024.00,0.00,39.00
2009-09-13,6.23,2470.59,75.78,94.20,59.50,1959.00,0.00,39.00
2009-09-14,0.22,2470.25,73.24,85.00,65.90,1892.00,0.00,34.00
2009-09-15,1.23,2469.91,74.62,85.80,64.30,1827.00,0.00,34.00
2009-09-16,0.74,2469.58,72.49,89.60,56.80,1765.00,0.00,32.00
2009-09-17,1.25,2469.25,75.17,87.20,65.50,1704.00,0.00,32.00
2009-09-18,1.75,2468.92,70.90,84.60,54.80,1644.00,0.00,32.00
2009-09-19,2.25,2468.59,71.46,86.00,55.60,1585.00,0.00,32.00
2009-09-20,0.74,2468.24,62.80,73.10,54.30,1523.00,0.00,32.00
2009-09-21,3.77,2467.91,60.50,75.20,40.70,1467.00,0.00,32.00
2009-09-22,4.29,2467.61,63.03,81.40,45.50,1416.00,0.00,30.00
2009-09-23,5.80,2467.32,67.26,85.70,50.50,1368.00,0.00,30.00
2009-09-24,3.78,2467.00,69.67,89.90,50.90,1316.00,0.00,30.00
2009-09-25,6.77,2466.65,75.05,94.30,56.70,1260.00,0.00,35.00
2009-09-26,6.77,2466.29,72.52,92.20,51.90,1204.00,0.00,35.00
2009-09-27,6.77,2465.92,68.85,87.50,51.20,1148.00,0.00,35.00
2009-09-28,8.28,2465.56,62.02,78.30,42.90,1095.00,0.00,35.00
2009-09-29,7.77,2465.19,58.29,69.00,50.70,1041.00,0.00,35.00
2009-09-30,0.76,2464.78,49.80,55.00,44.00,983.00,0.00,30.00
2009-10-01,4.82,2464.46,46.81,62.30,32.70,939.00,0.00,27.00
2009-10-02,1.85,2464.20,48.88,63.20,35.60,903.00,0.00,20.00
2009-10-03,3.36,2463.96,46.97,52.70,41.90,870.00,0.00,20.00
2009-10-04,4.37,2463.73,45.16,50.00,41.20,839.00,0.00,20.00
2009-10-05,2.35,2463.47,50.70,60.10,41.80,804.00,0.00,20.00
2009-10-06,3.87,2463.23,44.54,57.50,32.80,772.00,0.00,20.00
2009-10-07,3.87,2462.99,48.48,62.90,33.70,740.00,0.00,20.00
2009-10-08,2.86,2462.73,53.10,68.20,37.70,706.00,0.00,20.00
2009-10-09,3.36,2462.47,50.27,61.80,37.90,673.00,0.00,20.00
2009-10-10,4.37,2462.23,43.03,49.70,38.60,642.00,0.00,20.00
2009-10-11,3.87,2461.98,41.73,55.60,28.40,610.00,0.00,20.00
2009-10-12,-13.61,2461.77,42.13,52.00,32.00,583.00,0.00,0.00
2009-10-13,-13.11,2461.56,43.02,50.20,35.50,557.00,0.00,0.00
2009-10-14,-13.11,2461.35,55.40,67.70,46.20,531.00,0.00,0.00
2009-10-15,-17.14,2461.07,54.66,65.90,47.70,497.00,0.00,0.00
2009-10-16,14.62,2461.31,55.86,69.70,45.20,526.00,0.00,0.00
2009-10-17,-13.30,2461.70,55.30,69.50,41.50,575.00,38.00,0.00
2009-10-18,-15.31,2462.06,57.20,70.80,46.60,620.00,38.00,0.00
2009-10-19,-19.35,2462.35,55.70,64.10,49.40,657.00,38.00,0.00
2009-10-20,-20.87,2462.60,54.09,66.10,42.40,689.00,37.00,0.00
2009-10-21,-14.32,2462.93,45.38,50.50,39.20,732.00,36.00,0.00
2009-10-22,-11.40,2463.29,53.90,67.20,46.20,780.00,35.60,0.00
2009-10-23,-10.90,2463.66,51.43,63.40,44.00,829.00,35.60,0.00
2009-10-24,-10.80,2464.01,48.65,58.80,39.10,877.00,35.00,0.00
2009-10-25,-12.82,2464.33,44.72,56.10,29.50,921.00,35.00,0.00
2009-10-26,-11.71,2464.66,48.14,54.10,44.60,966.00,34.40,0.00
2009-10-27,-12.33,2464.95,42.25,47.40,35.40,1007.00,33.00,0.00
2009-10-28,-11.32,2465.25,37.70,47.00,27.90,1050.00,33.00,0.00
2009-10-29,-10.31,2465.56,34.32,38.50,28.80,1095.00,33.00,0.00
2009-10-30,-12.31,2465.87,39.52,51.20,34.40,1140.00,35.00,0.00
2009-10-31,-10.79,2466.20,43.34,56.90,33.70,1190.00,36.00,0.00
2009-11-01,-9.29,2466.53,46.68,57.50,38.70,1241.00,35.00,0.00
2009-11-02,-15.89,2466.85,40.20,51.50,29.60,1292.00,41.60,0.00
2009-11-03,-9.98,2467.18,41.08,56.30,30.50,1345.00,36.70,0.00
2009-11-04,-5.47,2467.52,41.71,58.30,29.60,1401.00,33.70,0.00
2009-11-05,-6.28,2467.83,41.16,52.70,32.50,1453.00,32.50,0.00
2009-11-06,-7.89,2468.12,53.62,60.00,38.60,1503.00,33.10,0.00
2009-11-07,-7.70,2468.40,43.50,55.40,31.70,1551.00,31.90,0.00
2009-11-08,-6.50,2468.67,44.57,54.90,33.60,1599.00,30.70,0.00
2009-11-09,-5.08,2468.96,40.74,52.80,27.20,1651.00,31.30,0.00
2009-11-10,-8.80,2469.22,47.08,58.60,37.40,1698.00,32.50,0.00
2009-11-11,-5.37,2469.52,41.94,48.10,36.70,1753.00,33.10,0.00
2009-11-12,-5.97,2469.81,39.24,48.40,29.60,1808.00,33.70,0.00
2009-11-13,-6.67,2470.10,33.09,44.60,22.40,1863.00,34.40,0.00
2009-11-14,-9.38,2470.37,33.58,42.30,25.10,1915.00,35.60,0.00
2009-11-15,-6.67,2470.65,30.30,39.20,19.90,1970.00,34.40,0.00
2009-11-16,-3.45,2470.95,35.56,45.70,27.80,2030.00,33.70,0.00
2009-11-17,-3.86,2471.23,43.99,53.30,29.40,2087.00,32.60,0.00
2009-11-18,-17.04,2471.42,43.20,53.80,29.00,2126.00,36.70,0.00
2009-11-19,-6.77,2471.69,33.23,43.80,25.60,2182.00,35.00,0.00
2009-11-20,-4.26,2471.96,43.50,52.70,32.20,2239.00,33.00,0.00
2009-11-21,-5.97,2472.22,38.49,47.70,31.80,2294.00,33.70,0.00
2009-11-22,-3.24,2472.51,34.14,43.00,28.60,2357.00,35.00,0.00
2009-11-23,-9.38,2472.75,32.53,41.30,22.80,2409.00,35.60,0.00
2009-11-24,-7.77,2472.99,30.34,43.80,23.20,2463.00,35.00,0.00
2009-11-25,-1.24,2473.27,30.05,41.70,22.20,2525.00,32.50,0.00
2009-11-26,-5.44,2473.54,29.92,39.70,21.00,2587.00,36.70,0.00
2009-11-27,-6.23,2473.82,35.25,39.80,29.10,2651.00,38.50,0.00
2009-11-28,-10.14,2474.09,39.67,51.00,32.50,2714.00,41.90,0.00
2009-11-29,-3.42,2474.37,36.95,51.70,28.70,2780.00,36.70,0.00
2009-11-30,-9.13,2474.64,32.51,44.60,24.10,2845.00,41.90,0.00
2009-12-01,-1.22,2474.92,36.18,49.60,27.20,2912.00,35.00,0.00
2009-12-02,-9.47,2475.14,30.61,43.80,21.80,2966.00,36.70,0.00
2009-12-03,-4.84,2475.30,24.56,32.70,17.30,3005.00,24.50,0.00
2009-12-04,-28.82,2475.47,23.57,34.40,13.90,3047.00,50.00,0.00
2009-12-05,-5.71,2475.65,29.42,37.20,21.70,3092.00,28.40,0.00
2009-12-06,-10.15,2475.79,22.33,26.20,16.80,3127.00,27.80,0.00
