date,qu,qd,qt,mm,mx,mn
1997-02-10,11871.40,16800.00,16699.81,27.05,34.24,20.80
1997-02-11,12921.31,16700.00,16686.94,31.99,39.19,27.56
1997-02-12,12244.89,17100.00,17086.41,34.76,39.90,29.13
1997-02-13,12788.59,18200.00,18140.38,31.47,38.33,26.93
1997-02-14,12409.92,18800.00,18747.62,35.51,40.37,30.86
1997-02-15,13822.51,19200.00,19103.98,41.29,50.36,35.26
1997-02-16,13768.91,19100.00,19037.51,36.20,48.47,27.24
1997-02-17,14258.79,19100.00,19012.07,38.07,45.40,33.30
1997-02-18,15906.24,19200.00,19075.11,35.01,42.65,30.55
1997-02-19,15423.94,19100.00,19055.84,37.93,42.73,34.32
1997-02-20,16924.58,19100.00,18999.04,31.90,38.09,27.32
1997-02-21,16432.92,19100.00,19026.04,29.81,37.70,24.02
1997-02-22,15917.78,19100.00,19029.44,27.40,33.30,21.35
1997-02-23,16945.30,19100.00,19019.83,28.66,35.66,21.66
1997-02-24,16932.59,19000.00,18994.38,27.76,37.46,19.46
1997-02-25,16643.24,19300.00,19236.36,31.10,44.07,18.99
1997-02-26,17673.04,19800.00,19747.49,34.34,41.32,30.07
1997-02-27,18313.87,19900.00,19869.73,30.99,34.32,23.63
1997-02-28,17285.84,19900.00,19878.90,26.94,38.17,19.15
1997-03-01,17315.88,19900.00,19891.54,31.19,36.76,24.96
1997-03-02,16840.21,19900.00,19892.81,32.50,35.73,29.52
1997-03-03,18875.28,19900.00,19892.81,29.36,34.24,25.51
1997-03-04,18366.51,19900.00,19892.81,27.45,37.31,22.13
1997-03-05,18366.51,19900.00,19892.81,32.46,38.33,23.39
1997-03-06,16815.24,19800.00,19867.84,31.70,45.56,21.90
1997-03-07,18204.79,19700.00,19731.10,36.48,46.90,26.93
1997-03-08,16796.08,19800.00,19836.27,36.49,43.83,32.43
1997-03-09,18869.27,19900.00,19886.81,37.86,46.03,25.59
1997-03-10,17850.16,19900.00,19885.23,48.11,56.18,38.49
1997-03-11,18361.14,19900.00,19887.45,50.13,58.69,34.87
1997-03-12,15788.23,19800.00,19858.37,42.35,56.18,30.15
1997-03-13,18905.23,19900.00,19922.76,32.34,40.92,24.96
1997-03-14,19530.58,20000.00,20039.35,31.97,38.01,26.54
1997-03-15,18559.47,20000.00,20046.96,35.09,49.81,23.63
1997-03-16,17574.05,20000.00,20064.76,45.13,53.19,36.60
1997-03-17,18078.20,20000.00,20070.79,43.89,54.21,32.59
1997-03-18,18558.20,20000.00,20052.68,45.70,60.26,30.39
1997-03-19,18035.30,20000.00,20027.90,52.23,65.85,32.67
1997-03-20,18029.59,20000.00,20022.19,55.11,70.09,37.46
1997-03-21,18980.50,20000.00,19976.80,47.13,59.40,33.53
1997-03-22,18521.44,20000.00,20003.76,41.59,58.53,27.24
1997-03-23,17557.21,20000.00,20047.92,45.78,62.07,30.86
1997-03-24,19013.84,20000.00,20010.13,40.41,48.00,31.65
1997-03-25,19052.25,20000.00,20048.54,43.09,57.36,26.85
1997-03-26,16546.22,20000.00,20033.29,49.59,63.02,30.07
1997-03-27,19533.54,20000.00,20031.72,41.25,52.48,32.83
1997-03-28,18038.49,20000.00,20031.08,36.52,44.93,28.89
1997-03-29,19450.47,19900.00,19948.59,38.42,49.81,24.26
1997-03-30,16999.03,19900.00,19908.70,48.72,61.92,32.67
1997-03-31,18558.68,20000.00,20016.48,38.10,55.15,28.89
1997-04-01,20892.94,19900.00,19921.09,29.83,37.23,24.41
1997-04-02,17802.24,19700.00,19745.93,37.13,46.66,26.46
1997-04-03,17374.98,19800.00,19804.63,40.43,55.00,24.49
1997-04-04,18959.96,19900.00,19931.80,34.69,43.05,26.93
1997-04-05,16977.29,19900.00,19892.82,29.52,34.71,25.75
1997-04-06,16951.21,19900.00,19854.90,33.62,47.45,19.77
1997-04-07,17373.74,19800.00,19803.39,42.43,52.32,31.10
1997-04-08,19896.30,19900.00,19896.30,38.79,50.36,30.55
1997-04-09,21303.13,19800.00,19845.40,38.11,48.08,30.62
1997-04-10,15391.83,19800.00,19765.17,34.08,42.10,26.46
1997-04-11,14437.99,19300.00,19278.93,30.97,39.98,22.37
1997-04-12,13512.35,18200.00,18239.36,32.81,45.40,19.46
1997-04-13,13548.38,17800.00,17802.73,42.32,55.39,25.20
1997-04-14,12627.16,17300.00,17342.70,47.21,55.55,40.77
1997-04-15,15593.66,17000.00,17011.76,47.43,62.15,35.18
1997-04-16,13198.89,16500.00,16507.87,52.30,70.25,33.38
1997-04-17,12455.10,15700.00,15764.01,59.33,71.27,44.15
1997-04-18,13754.70,15100.00,15172.80,52.20,70.80,35.66
1997-04-19,13515.87,14900.00,14890.67,51.56,62.78,41.87
1997-04-20,15328.43,14800.00,14868.51,49.93,62.54,41.32
1997-04-21,16885.65,14500.00,14552.68,45.37,56.65,33.53
1997-04-22,19201.29,14400.00,14474.22,50.16,61.05,41.71
1997-04-23,19092.72,14300.00,14365.71,41.59,48.31,35.50
1997-04-24,22423.60,14400.00,14399.15,41.59,52.56,33.30
1997-04-25,21929.29,14300.00,14291.73,46.31,55.08,39.12
1997-04-26,22085.97,14300.00,14311.15,50.91,66.48,35.97
1997-04-27,17824.86,14400.00,14435.21,53.51,66.08,44.23
1997-04-28,25579.15,14400.00,14384.31,48.05,57.43,40.77
1997-04-29,18899.37,14400.00,14416.06,43.06,53.90,37.46
1997-04-30,28855.86,14400.00,14421.62,42.34,52.09,34.40
1997-05-01,19931.84,14400.00,14448.59,40.10,46.51,33.30
1997-05-02,27134.28,14400.00,14427.51,43.42,54.45,30.15
1997-05-03,24608.88,14400.00,14433.53,52.01,66.63,34.95
1997-05-04,24297.80,14400.00,14491.06,57.26,66.00,47.13
1997-05-05,22380.59,14600.00,14613.96,54.80,71.43,36.05
1997-05-06,21563.65,14800.00,14821.62,55.02,68.28,40.29
1997-05-07,22182.65,14800.00,14863.28,52.16,65.06,37.31
1997-05-08,24889.58,14800.00,14867.68,50.15,64.67,33.06
1997-05-09,24437.01,14900.00,14930.44,52.93,74.65,34.56
1997-05-10,24561.80,14900.00,14945.64,57.05,77.09,37.62
1997-05-11,26466.15,15100.00,15182.39,57.19,73.55,41.08
1997-05-12,23398.24,15800.00,15866.99,59.89,78.03,42.81
1997-05-13,24982.78,16700.00,16800.03,63.12,80.31,45.25
1997-05-14,25288.41,17500.00,17628.54,62.67,80.78,46.35
1997-05-15,25411.33,18200.00,18286.13,64.55,81.18,47.13
1997-05-16,24056.44,18500.00,18575.52,65.77,84.16,50.44
1997-05-17,19713.97,18500.00,18616.27,62.27,74.57,48.08
1997-05-18,24766.27,18600.00,18627.03,59.66,69.93,48.94
1997-05-19,24237.91,18600.00,18656.78,55.85,74.81,37.86
1997-05-20,25403.32,18600.00,18719.58,58.87,75.04,45.88
1997-05-21,24957.30,18700.00,18818.06,63.24,74.65,53.74
1997-05-22,23388.70,18800.00,18902.24,61.68,75.04,48.94
1997-05-23,25248.21,18900.00,18998.05,58.47,68.83,50.83
1997-05-24,25784.89,18900.00,18980.40,50.14,59.40,45.48
1997-05-25,25188.16,18900.00,18938.00,45.04,51.62,39.98
1997-05-26,28039.30,18900.00,18928.95,53.85,65.14,44.78
1997-05-27,28255.52,18900.00,19012.75,58.38,71.11,45.40
1997-05-28,28780.12,19500.00,19551.47,60.63,69.31,53.97
1997-05-29,26811.19,20400.00,20456.79,59.56,71.11,53.74
1997-05-30,23308.74,21500.00,21575.67,63.13,80.15,49.81
1997-05-31,25841.69,22300.00,22343.09,65.65,83.93,54.92
1997-06-01,26755.80,22600.00,22652.51,63.04,71.35,54.52
1997-06-02,28021.95,23200.00,23332.50,61.24,75.99,48.55
1997-06-03,27460.20,24400.00,24543.59,68.05,82.75,48.71
1997-06-04,24637.42,25100.00,25209.28,64.05,75.12,54.76
1997-06-05,27360.79,25500.00,25616.56,57.88,64.98,52.32
1997-06-06,25461.72,26000.00,26047.87,60.31,75.83,49.49
1997-06-07,23921.86,26200.00,26252.30,62.20,76.70,49.41
1997-06-08,27874.29,26000.00,26130.07,63.26,73.24,53.42
1997-06-09,27646.59,26400.00,26474.21,61.29,69.46,52.01
1997-06-10,27408.15,27900.00,27994.31,58.42,62.70,53.35
1997-06-11,28265.66,29400.00,29423.73,61.45,73.24,51.85
1997-06-12,31395.79,32500.00,32568.17,54.11,65.14,46.82
1997-06-13,35517.98,36100.00,36104.14,55.32,65.77,49.49
1997-06-14,38304.08,39000.00,38890.30,59.32,73.79,47.29
1997-06-15,43270.00,40400.00,40353.40,62.51,75.44,46.03
1997-06-16,46555.00,41900.00,41865.55,66.55,78.82,54.21
1997-06-17,47568.36,42900.00,42881.12,66.33,82.51,50.91
1997-06-18,48580.19,43300.00,43312.78,65.50,77.95,55.86
1997-06-19,46937.44,45200.00,45155.27,63.30,74.26,52.72
1997-06-20,44702.48,45900.00,45890.61,59.66,70.33,50.36
1997-06-21,44524.86,45800.00,45694.59,62.28,83.77,43.91
1997-06-22,45102.38,45700.00,45688.60,60.83,71.90,52.87
1997-06-23,46598.45,45400.00,45436.54,59.68,70.88,50.20
1997-06-24,45496.28,46000.00,46071.97,54.54,70.17,37.62
1997-06-25,43076.52,46000.00,46007.43,59.06,75.67,40.06
1997-06-26,37839.69,44200.00,44287.73,66.10,87.70,46.74
1997-06-27,35759.05,41600.00,41606.57,69.00,83.38,53.50
1997-06-28,28161.81,38100.00,38126.86,68.52,82.28,52.32
1997-06-29,27185.33,34700.00,34736.23,64.56,80.00,50.20
1997-06-30,21436.27,30100.00,30101.32,59.26,80.08,48.39
1997-07-01,23932.00,26200.00,26228.61,55.10,67.81,46.27
1997-07-02,22709.12,22700.00,22709.12,56.28,71.98,40.92
1997-07-03,17172.20,20200.00,20060.57,58.01,70.64,40.92
1997-07-04,18292.62,17200.00,17137.32,62.49,81.49,42.65
1997-07-05,14798.11,14800.00,14798.11,66.86,85.42,48.55
1997-07-06,10650.58,14100.00,14116.60,67.00,81.49,48.79
1997-07-07,11286.73,13600.00,13597.39,66.73,82.43,48.86
1997-07-08,10227.77,13100.00,13116.14,68.50,88.10,48.08
1997-07-09,9165.03,13100.00,13190.05,69.88,86.37,53.35
1997-07-10,10963.48,13200.00,13236.26,60.30,67.26,53.35
1997-07-11,7554.52,13200.00,13236.48,57.71,69.23,49.41
1997-07-12,16698.20,12700.00,12720.83,53.30,60.34,48.86
1997-07-13,12480.46,11900.00,11912.27,60.11,78.27,43.60
1997-07-14,15864.13,11400.00,11318.31,67.49,88.33,49.18
1997-07-15,17539.89,11200.00,11185.50,71.02,89.04,53.50
1997-07-16,16338.87,11700.00,11717.48,71.75,87.70,55.23
1997-07-17,13925.32,12700.00,12769.96,71.36,86.76,58.53
1997-07-18,8785.24,12800.00,12828.98,64.56,76.46,56.80
1997-07-19,11553.13,12700.00,12708.49,63.37,79.13,53.74
1997-07-20,11577.22,12700.00,12732.52,66.06,82.20,49.18
1997-07-21,11758.78,12900.00,12914.14,69.02,89.27,51.54
1997-07-22,10603.56,12900.00,12914.28,70.86,87.31,54.45
1997-07-23,8655.74,12700.00,12671.24,72.48,79.53,64.75
1997-07-24,9054.19,12400.00,12463.37,70.88,78.43,64.59
1997-07-25,10638.37,12300.00,12342.96,68.75,84.64,56.96
1997-07-26,9972.27,12200.00,12245.05,67.11,84.64,51.46
1997-07-27,7946.53,11900.00,11923.90,70.30,85.03,58.53
1997-07-28,10293.17,11400.00,11429.56,66.29,80.63,56.96
1997-07-29,11553.89,11000.00,10985.70,67.89,81.88,58.85
1997-07-30,12344.84,10600.00,10640.25,66.03,81.57,53.82
1997-07-31,12298.60,10600.00,10594.01,65.12,82.04,52.17
1997-08-01,13409.02,10600.00,10568.04,70.15,87.47,57.75
1997-08-02,11565.25,10400.00,10428.86,72.51,91.16,55.15
1997-08-03,13188.18,10400.00,10347.20,73.17,91.00,50.99
1997-08-04,13872.51,10500.00,10463.08,67.83,80.63,62.07
1997-08-05,11181.53,10600.00,10603.88,64.24,70.41,59.64
1997-08-06,12515.83,10800.00,10782.82,68.19,83.69,53.97
1997-08-07,10806.98,10800.00,10806.98,69.85,85.89,52.09
1997-08-08,12012.47,10900.00,10857.11,74.56,84.64,61.99
1997-08-09,15539.90,10900.00,10918.51,65.79,81.88,50.99
1997-08-10,12697.53,11000.00,10964.52,62.29,70.96,57.98
1997-08-11,13255.26,11000.00,10944.54,62.14,73.39,52.64
1997-08-12,11000.66,11000.00,11000.66,59.15,70.17,49.73
1997-08-13,12605.54,12100.00,12027.89,62.32,78.98,46.11
1997-08-14,6477.01,12900.00,12831.41,68.53,83.30,52.01
1997-08-15,13538.10,14200.00,14115.75,70.25,85.66,51.38
1997-08-16,12065.60,14400.00,14376.32,62.63,74.18,48.63
1997-08-17,10355.61,13800.00,13821.64,64.49,80.63,47.29
1997-08-18,9940.21,13400.00,13349.64,71.61,83.69,56.65
1997-08-19,10776.01,13600.00,13616.99,67.34,87.39,47.68
1997-08-20,7910.33,14200.00,14160.48,69.90,89.35,52.48
1997-08-21,10076.74,14700.00,14608.44,70.96,88.25,59.16
1997-08-22,6977.85,15000.00,14932.59,71.99,90.69,56.49
1997-08-23,6178.93,15200.00,15170.63,72.56,87.70,59.48
1997-08-24,6300.89,15900.00,15775.20,70.05,80.39,57.28
1997-08-25,7014.74,16000.00,15944.55,67.61,88.72,49.41
1997-08-26,6253.72,15700.00,15642.94,72.74,91.08,54.76
1997-08-27,5771.81,16300.00,16172.15,70.86,87.15,57.98
1997-08-28,3840.70,16500.00,16428.49,67.77,89.67,49.65
1997-08-29,7134.75,16400.00,16279.83,65.96,83.14,51.77
1997-08-30,4948.00,16300.00,16231.76,65.54,86.29,44.93
1997-08-31,5040.00,16300.00,16230.75,70.55,86.99,51.30
1997-09-01,5655.14,16300.00,16205.21,71.63,86.44,59.71
1997-09-02,5233.60,15900.00,15796.53,63.98,71.98,58.30
1997-09-03,2803.67,14800.00,14723.88,66.02,73.63,58.38
1997-09-04,5919.07,14300.00,14204.30,66.15,77.17,55.31
1997-09-05,8029.26,14300.00,14235.24,64.58,81.02,49.73
1997-09-06,2230.76,14500.00,14441.18,68.64,80.08,57.75
1997-09-07,5250.60,15000.00,14904.77,66.10,83.30,48.86
1997-09-08,4122.23,15200.00,15138.28,68.45,85.74,55.63
1997-09-09,4883.53,14900.00,14834.33,71.21,86.44,55.31
1997-09-10,3768.49,14700.00,14624.08,68.87,86.21,57.83
1997-09-11,7330.21,14700.00,14619.14,59.47,70.80,51.62
1997-09-12,6707.43,14100.00,13984.45,59.45,75.83,45.25
1997-09-13,4551.94,13800.00,13686.88,65.45,83.06,47.29
1997-09-14,7382.80,13600.00,13527.97,73.28,82.12,61.92
1997-09-15,5952.72,13600.00,13504.45,60.49,74.49,51.46
1997-09-16,6819.86,13500.00,13437.74,53.36,63.02,44.78
1997-09-17,4347.09,13100.00,13080.52,57.68,77.72,39.04
1997-09-18,12109.57,13600.00,13489.35,54.06,60.26,45.25
1997-09-19,7915.06,13000.00,12962.90,53.61,63.49,42.89
1997-09-20,7000.68,12600.00,12519.67,54.37,61.60,49.81
1997-09-21,9111.02,12300.00,12301.04,53.62,61.84,49.49
1997-09-22,7534.79,12100.00,12011.95,54.32,65.37,42.57
1997-09-23,8381.78,12000.00,11963.48,56.81,71.82,45.64
1997-09-24,8891.09,12100.00,12014.15,59.22,72.37,47.76
1997-09-25,8475.99,12100.00,12057.72,59.18,73.87,47.76
1997-09-26,7580.58,12100.00,12057.71,64.82,74.49,55.86
1997-09-27,6393.33,12200.00,12115.31,55.27,64.20,47.76
1997-09-28,10748.05,12100.00,12056.21,52.49,66.63,39.27
1997-09-29,8519.58,12100.00,12007.94,54.63,70.25,37.23
1997-09-30,9088.33,12100.00,,61.33,80.08,43.68
1997-10-01,8108.80,12100.00,12062.25,68.40,81.18,51.38
1997-10-02,6425.28,12200.00,12093.85,60.09,71.74,51.07
1997-10-03,9934.22,12100.00,12075.89,55.07,67.26,42.42
1997-10-04,8679.40,12100.00,12077.89,61.50,71.04,46.03
1997-10-05,7421.43,11700.00,11669.54,49.82,61.21,40.61
1997-10-06,7330.10,11200.00,11143.05,48.60,70.56,31.80
1997-10-07,8806.26,11000.00,10930.32,43.23,48.39,37.78
1997-10-08,8596.40,10600.00,10579.32,45.80,54.92,33.77
1997-10-09,8430.35,10400.00,10412.23,50.36,57.12,45.48
1997-10-10,7810.75,9800.00,9793.32,48.13,61.44,39.82
1997-10-11,10190.70,9350.00,9341.08,37.00,40.92,32.75
1997-10-12,7118.60,9210.00,9215.93,38.20,48.55,31.57
1997-10-13,8378.36,9200.00,9205.99,44.47,55.78,34.24
1997-10-14,9221.89,9230.00,9221.89,49.45,61.21,37.54
1997-10-15,8688.78,8720.00,8688.78,44.66,62.07,31.65
1997-10-16,8361.97,8400.00,8361.97,47.20,66.55,33.93
1997-10-17,6723.69,8420.00,8378.93,52.28,73.16,37.46
1997-10-18,7948.82,8410.00,8362.62,50.89,68.76,38.33
1997-10-19,8412.19,8460.00,8412.19,46.72,64.67,34.48
1997-10-20,7537.79,8420.00,8365.41,46.27,59.71,37.23
1997-10-21,8334.89,8380.00,8334.89,43.60,61.60,30.55
1997-10-22,7953.47,8400.00,8367.27,44.47,62.47,26.77
1997-10-23,5927.43,8440.00,8410.30,42.66,50.83,33.38
1997-10-24,12446.66,8330.00,8308.58,35.49,42.42,29.52
1997-10-25,6455.45,8120.00,8110.66,32.39,43.52,22.29
1997-10-26,8932.64,8110.00,8105.02,34.58,45.40,24.33
1997-10-27,7676.17,7670.00,7676.17,39.31,56.80,28.50
1997-10-28,8160.12,7320.00,7332.53,41.53,53.19,29.13
1997-10-29,6737.76,7140.00,7151.55,45.23,50.20,37.07
1997-10-30,3499.01,6810.00,6809.49,53.05,62.62,44.54
1997-10-31,14134.58,6700.00,6679.72,48.60,56.88,37.62
1997-11-01,9600.84,6640.00,6627.17,40.66,52.40,31.80
1997-11-02,9609.62,6640.00,6635.92,37.03,55.23,23.71
1997-11-03,9794.05,6390.00,6395.55,40.50,52.64,29.92
1997-11-04,8387.58,6280.00,6273.89,44.71,58.53,33.38
1997-11-05,9033.43,6500.00,6484.56,40.34,57.04,30.23
1997-11-06,9155.20,6610.00,6606.32,43.65,60.97,31.33
1997-11-07,8940.16,7250.00,7240.92,42.95,59.32,33.38
1997-11-08,8876.57,7180.00,7177.31,37.05,41.87,32.67
1997-11-09,9190.15,7020.00,7037.26,35.87,44.78,28.58
1997-11-10,9270.92,7080.00,7090.71,34.51,46.03,24.65
1997-11-11,8448.55,6690.00,6704.35,34.44,40.84,28.89
1997-11-12,8648.23,5560.00,5595.91,32.63,43.44,26.69
1997-11-13,9382.00,4590.00,4596.13,28.41,41.24,21.11
1997-11-14,8031.04,4070.00,4106.64,27.65,39.19,16.63
1997-11-15,8054.48,4090.00,4130.05,24.90,40.45,11.28
1997-11-16,7673.90,4100.00,4120.50,27.41,38.88,15.77
1997-11-17,9095.62,4160.00,4170.76,33.93,40.14,28.82
1997-11-18,8153.53,4610.00,4582.74,35.56,43.68,23.47
1997-11-19,9291.34,5720.00,5709.65,40.47,46.98,35.73
1997-11-20,7503.00,6630.00,6607.57,37.58,43.60,34.24
1997-11-21,8907.29,6680.00,6668.73,36.65,39.19,30.62
1997-11-22,11592.27,6670.00,6660.16,32.75,43.12,26.22
1997-11-23,9914.81,6710.00,6695.42,32.20,38.80,27.01
1997-11-24,8549.98,6720.00,6710.31,40.66,52.95,27.09
1997-11-25,11963.19,7390.00,7364.02,38.76,48.71,25.99
1997-11-26,8566.21,7670.00,7646.39,31.16,33.69,27.32
1997-11-27,8585.16,7690.00,7676.52,34.80,39.04,32.28
1997-11-28,11291.72,7620.00,7612.43,33.84,41.87,29.37
1997-11-29,9464.74,7640.00,7625.04,32.96,41.55,27.72
1997-11-30,8582.11,7680.00,7662.26,33.21,46.35,27.09
1997-12-01,10920.56,7710.00,7701.20,31.22,35.73,28.58
1997-12-02,9552.86,7720.00,7705.34,26.41,37.86,18.28
1997-12-03,10546.20,7720.00,7710.01,22.34,33.61,13.01
1997-12-04,9113.25,7650.00,7695.15,25.47,35.66,18.75
1997-12-05,8350.03,7910.00,7877.31,25.22,32.67,18.75
1997-12-06,8105.03,8150.00,8105.03,31.98,36.68,27.01
1997-12-07,8104.81,8150.00,8104.81,35.49,39.67,32.43
1997-12-08,7671.20,8200.00,8143.92,32.40,37.94,27.87
1997-12-09,8137.21,8200.00,8137.21,26.77,34.01,22.05
1997-12-10,9921.80,8080.00,8030.92,19.89,27.72,13.96
1997-12-11,8313.09,7860.00,7840.44,18.61,22.84,10.97
1997-12-12,9825.68,7950.00,7934.86,15.85,20.80,10.50
1997-12-13,7978.96,7970.00,7978.96,16.04,26.30,8.45
1997-12-14,7449.39,7910.00,7922.05,24.76,41.32,14.11
1997-12-15,8013.35,8030.00,8013.35,35.26,41.16,30.15
1997-12-16,9125.59,7730.00,7707.49,36.30,39.19,33.45
1997-12-17,7847.43,7870.00,7847.43,39.71,43.91,32.51
1997-12-18,10531.07,7730.00,7706.41,30.82,33.30,24.73
1997-12-19,9350.66,7480.00,7459.84,21.32,31.41,13.17
1997-12-20,8445.61,7500.00,7500.17,18.22,27.48,10.89
1997-12-21,8415.75,7470.00,7470.31,19.32,24.10,10.65
1997-12-22,8827.34,7410.00,7409.24,18.56,25.36,10.10
1997-12-23,8562.61,7120.00,7144.51,13.62,20.17,3.11
1997-12-24,8872.17,6950.00,6981.36,14.04,19.22,6.02
1997-12-25,7930.12,6960.00,6984.68,15.92,23.16,10.18
1997-12-26,7470.20,6970.00,6997.54,14.53,17.97,7.04
1997-12-27,8433.23,6980.00,7006.94,25.16,32.20,6.80
1997-12-28,8003.84,7010.00,7031.99,29.64,35.18,22.29
1997-12-29,9028.58,7080.00,7084.89,37.43,39.59,35.26
1997-12-30,9073.99,7120.00,7130.30,32.67,40.69,25.20
1997-12-31,9118.89,7180.00,7175.13,30.38,38.96,26.30
1998-01-01,10109.86,7210.00,7194.33,34.75,47.13,22.45
1998-01-02,8562.28,7120.00,7104.48,40.89,46.66,35.97
1998-01-03,9443.52,7040.00,7025.72,40.24,43.68,37.86
1998-01-04,8499.17,7070.00,7041.43,38.33,44.54,30.70
1998-01-05,8920.83,6990.00,6977.14,27.92,32.12,23.08
1998-01-06,9838.01,6920.00,6922.41,27.63,34.01,19.93
1998-01-07,8813.52,6870.00,6869.83,31.08,34.48,27.01
1998-01-08,8156.60,6700.00,6698.80,32.12,36.36,28.82
1998-01-09,9607.76,6380.00,6384.56,23.01,28.27,18.99
1998-01-10,9392.44,6390.00,6406.26,29.89,37.15,19.22
1998-01-11,9530.47,6290.00,6295.74,36.83,41.47,31.57
1998-01-12,9296.58,6070.00,6061.85,33.67,36.84,30.39
1998-01-13,9357.75,6140.00,6123.01,35.96,41.00,33.30
1998-01-14,9250.83,6040.00,6016.10,32.84,36.68,25.12
1998-01-15,9236.34,6020.00,6001.60,34.12,39.74,30.00
1998-01-16,9045.41,6060.00,6053.68,28.98,34.16,26.46
1998-01-17,9417.29,6130.00,6113.99,37.42,46.51,27.48
1998-01-18,9404.81,6130.00,6101.00,34.40,39.35,31.17
1998-01-19,9392.09,6110.00,6088.28,33.36,37.39,31.02
1998-01-20,9383.87,6100.00,6080.06,32.26,39.35,28.27
1998-01-21,9220.79,6190.00,6171.08,30.65,37.86,26.14
1998-01-22,9557.14,6260.00,6253.33,31.93,35.11,28.03
1998-01-23,9462.55,6170.00,6155.09,28.83,31.96,24.57
1998-01-24,7166.33,6180.00,6148.79,39.42,43.91,35.50
1998-01-25,9741.79,6180.00,6148.60,37.74,46.66,29.52
1998-01-26,8188.03,6140.00,6113.58,32.54,39.90,27.95
1998-01-27,7658.63,6140.00,6102.77,37.28,48.00,29.92
1998-01-28,9230.01,6150.00,6118.29,35.14,44.78,29.92
1998-01-29,7791.50,6270.00,6235.70,34.67,45.17,27.32
1998-01-30,8364.08,6320.00,6289.55,34.25,38.96,28.42
1998-01-31,9168.82,6100.00,6069.77,29.16,38.01,24.57
1998-02-01,8133.16,6070.00,6058.70,29.24,35.50,23.47
1998-02-02,9206.82,6120.00,6095.10,31.90,37.86,28.27
1998-02-03,7651.36,6130.00,6095.50,38.67,47.53,32.90
1998-02-04,6099.62,6140.00,6099.62,36.70,42.26,34.01
1998-02-05,10781.96,6140.00,6103.35,37.49,48.63,30.15
1998-02-06,9222.68,6090.00,6053.80,34.51,42.65,27.17
1998-02-07,8153.48,6070.00,6040.90,40.03,45.48,35.89
1998-02-08,7114.19,6090.00,6057.89,38.08,43.20,33.61
1998-02-09,9737.74,6080.00,6040.75,33.56,39.19,31.02
1998-02-10,8414.10,6350.00,6314.37,31.42,39.19,20.17
1998-02-11,8234.66,6680.00,6650.19,32.78,34.95,31.65
1998-02-12,10217.98,7080.00,7049.10,33.80,39.04,25.59
1998-02-13,8625.65,7060.00,7041.25,36.37,39.27,33.45
1998-02-14,9120.29,7020.00,7007.70,36.37,40.37,29.84
1998-02-15,9655.45,7040.00,7014.75,33.07,37.70,31.41
1998-02-16,11254.44,7010.00,6998.14,31.33,38.72,28.74
1998-02-17,8794.63,7200.00,7180.79,31.68,39.82,23.78
1998-02-18,8914.41,7880.00,7838.51,33.36,40.69,29.45
1998-02-19,10179.91,8620.00,8566.07,31.83,39.90,24.57
1998-02-20,8481.71,9070.00,9019.65,35.32,41.79,29.76
1998-02-21,10708.97,9150.00,9095.13,39.47,43.99,32.12
1998-02-22,8552.36,9140.00,9090.31,34.94,42.50,27.79
1998-02-23,11739.78,8550.00,8512.10,31.83,39.51,22.21
1998-02-24,7530.36,8100.00,8068.31,30.97,33.61,27.64
1998-02-25,10771.83,8120.00,8082.09,27.64,34.08,22.84
1998-02-26,9108.20,8080.00,8045.42,27.40,33.14,22.13
1998-02-27,10207.20,8080.00,8055.42,23.27,32.28,14.43
1998-02-28,9641.16,8050.00,8027.32,23.83,34.32,12.23
1998-03-01,10228.84,8090.00,8077.06,31.31,39.59,23.86
1998-03-02,9720.95,8140.00,8107.11,34.86,38.96,29.60
1998-03-03,8342.87,7830.00,7804.92,33.78,40.14,27.95
1998-03-04,11399.87,6580.00,6558.35,27.50,35.73,22.76
1998-03-05,11305.48,5290.00,5294.81,27.75,34.48,18.67
1998-03-06,8579.11,4750.00,4742.46,24.33,27.72,17.26
1998-03-07,9640.60,4720.00,4721.19,18.85,29.21,3.42
1998-03-08,10758.78,4730.00,4729.76,25.95,32.51,16.39
1998-03-09,9669.01,4740.00,4736.18,31.45,41.08,25.20
1998-03-10,11960.46,4740.00,4753.58,40.49,47.68,34.16
1998-03-11,12098.16,4820.00,4842.70,40.71,52.17,32.20
1998-03-12,10930.12,5340.00,5362.60,38.82,54.29,28.42
1998-03-13,11374.49,6330.00,6351.48,39.89,58.85,29.76
1998-03-14,12878.36,7260.00,7295.85,39.55,59.16,27.24
1998-03-15,10147.67,8410.00,8443.08,41.51,56.80,28.11
1998-03-16,12105.39,9810.00,9832.60,44.54,55.00,35.26
1998-03-17,10769.10,11300.00,11337.29,36.66,43.91,30.70
1998-03-18,12381.57,11200.00,11245.17,33.81,45.25,26.06
1998-03-19,12389.38,11200.00,11252.99,37.48,50.99,26.46
1998-03-20,11268.90,11200.00,11268.90,39.22,52.87,27.87
1998-03-21,11264.74,11200.00,11264.74,44.30,59.56,30.00
1998-03-22,11278.93,11200.00,11278.93,48.24,56.80,44.07
1998-03-23,12321.58,11100.00,11185.19,51.20,58.61,46.90
1998-03-24,14086.37,11200.00,11245.39,48.00,54.45,42.26
1998-03-25,13362.22,11600.00,11657.63,44.87,53.35,38.64
1998-03-26,10250.29,11900.00,11954.88,43.92,52.80,35.50
1998-03-27,17016.31,11900.00,11916.41,38.35,50.12,32.90
