date,qu,af,mx,mn,mm,qd,fb
1983-01-20,229.87,7079.00,35.00,21.00,,306.00,3399.68
1983-01-21,218.93,6942.00,29.00,18.00,,288.00,3399.49
1983-01-22,225.11,6849.00,33.00,27.00,,272.00,3399.36
1983-01-23,198.99,6726.00,34.00,32.00,,261.00,3399.19
1983-01-24,207.64,6640.00,39.00,32.00,,251.00,3399.07
1983-01-25,199.67,6562.00,34.00,32.00,,239.00,3398.96
1983-01-26,215.32,6519.00,33.00,32.00,,237.00,3398.90
1983-01-27,211.32,6476.00,34.00,29.00,,233.00,3398.88
1983-01-28,173.07,6373.00,34.00,19.00,,225.00,3398.69
1983-01-29,181.20,6302.00,35.00,28.00,,217.00,3398.59
1983-01-30,173.21,6233.00,39.00,29.00,,208.00,3398.49
1983-01-31,165.20,6162.00,38.00,27.00,,201.00,3398.39
1983-02-01,165.77,6106.00,38.00,28.00,,194.00,3398.31
1983-02-02,150.18,6029.00,38.00,18.00,,189.00,3398.20
1983-02-03,150.21,5960.00,38.00,16.00,,185.00,3398.10
1983-02-04,140.18,5883.00,37.00,7.00,,179.00,3397.99
1983-02-05,145.77,5827.00,33.00,19.00,,174.00,3397.91
1983-02-06,157.39,5800.00,28.00,22.00,,171.00,3397.87
1983-02-07,148.82,5758.00,35.00,20.00,,170.00,3397.81
1983-02-08,147.86,5724.00,29.00,21.00,,165.00,3397.76
1983-02-09,159.47,5717.00,34.00,25.00,,163.00,3397.75
1983-02-10,146.88,5689.00,39.00,31.00,,161.00,3397.71
1983-02-11,153.45,5676.00,34.00,32.00,,160.00,3397.69
1983-02-12,156.47,5669.00,37.00,31.00,,160.00,3397.68
1983-02-13,156.47,5662.00,38.00,30.00,,160.00,3397.67
1983-02-14,154.47,5655.00,35.00,29.00,,158.00,3397.66
1983-02-15,154.47,5648.00,31.00,30.00,,158.00,3397.65
1983-02-16,154.47,5641.00,38.00,32.00,,158.00,3397.64
1983-02-17,224.05,5772.00,37.00,32.00,,158.00,3397.83
1983-02-18,227.49,5890.00,35.00,31.00,,168.00,3398.00
1983-02-19,202.26,5952.00,35.00,31.00,,171.00,3398.09
1983-02-20,204.76,6015.00,38.00,31.00,,173.00,3398.18
1983-02-21,200.21,6065.00,41.00,27.00,,175.00,3398.25
1983-02-22,210.26,6127.00,42.00,32.00,,179.00,3398.34
1983-02-23,263.64,6281.00,46.00,34.00,,186.00,3398.56
1983-02-24,298.79,6471.00,37.00,28.00,,203.00,3398.83
1983-02-25,301.68,6633.00,38.00,28.00,,220.00,3399.06
1983-02-26,281.42,6733.00,39.00,29.00,,231.00,3399.20
1983-02-27,255.65,6770.00,39.00,26.00,,237.00,3399.25
1983-02-28,248.59,6791.00,43.00,26.00,,238.00,3399.28
1983-03-01,239.00,6791.00,39.00,31.00,,239.00,3399.28
1983-03-02,232.47,6784.00,43.00,32.00,,236.00,3399.27
1983-03-03,215.85,6748.00,48.00,30.00,,234.00,3399.22
1983-03-04,211.85,6712.00,39.00,30.00,,230.00,3399.17
1983-03-05,213.91,6690.00,40.00,32.00,,225.00,3399.14
1983-03-06,213.94,6676.00,41.00,31.00,,221.00,3399.12
1983-03-07,222.53,6683.00,38.00,32.00,,219.00,3399.13
1983-03-08,288.07,6820.00,34.00,32.00,,219.00,3399.32
1983-03-09,502.10,7324.00,39.00,32.00,,248.00,3400.02
1983-03-10,657.68,7968.00,43.00,32.00,,333.00,3400.89
1983-03-11,493.84,8170.00,41.00,30.00,,392.00,3401.16
1983-03-12,515.84,8372.00,41.00,29.00,,414.00,3401.43
1983-03-13,441.69,8417.00,38.00,30.00,,419.00,3401.49
1983-03-14,382.19,8342.00,38.00,30.00,,420.00,3401.39
1983-03-15,353.53,8230.00,46.00,29.00,,410.00,3401.24
1983-03-16,309.81,8065.00,45.00,34.00,,393.00,3401.02
1983-03-17,305.88,7916.00,46.00,31.00,,381.00,3400.82
1983-03-18,317.47,7790.00,47.00,22.00,,381.00,3400.65
1983-03-19,306.38,7642.00,47.00,24.00,,381.00,3400.45
1983-03-20,306.89,7495.00,48.00,26.00,,381.00,3400.25
1983-03-21,325.04,7384.00,48.00,28.00,,381.00,3400.10
1983-03-22,355.13,7295.00,43.00,32.00,,400.00,3399.98
1983-03-23,209.08,7194.00,40.00,27.00,,260.00,3399.84
1983-03-24,213.70,7122.00,46.00,28.00,,250.00,3399.74
1983-03-25,200.17,7043.00,40.00,28.00,,240.00,3399.63
1983-03-26,193.70,6971.00,42.00,23.00,,230.00,3399.53
1983-03-27,194.76,6913.00,38.00,28.00,,224.00,3399.45
1983-03-28,195.32,6870.00,35.00,28.00,,217.00,3399.39
1983-03-29,249.77,6935.00,34.00,32.00,,217.00,3399.48
1983-03-30,260.30,7007.00,37.00,30.00,,224.00,3399.58
1983-03-31,229.53,7014.00,39.00,29.00,,226.00,3399.59
1983-04-01,226.00,7014.00,33.00,26.00,,226.00,3399.59
1983-04-02,207.85,6978.00,36.00,30.00,,226.00,3399.54
1983-04-03,196.79,6928.00,43.00,28.00,,222.00,3399.47
1983-04-04,180.70,6856.00,47.00,25.00,,217.00,3399.37
1983-04-05,178.23,6791.00,53.00,21.00,,211.00,3399.28
1983-04-06,179.79,6741.00,56.00,24.00,,205.00,3399.21
1983-04-07,181.85,6705.00,39.00,31.00,,200.00,3399.16
1983-04-08,177.32,6662.00,43.00,28.00,,199.00,3399.10
1983-04-09,181.38,6633.00,37.00,27.00,,196.00,3399.06
1983-04-10,160.79,6583.00,42.00,26.00,,186.00,3398.99
1983-04-11,162.79,6533.00,39.00,26.00,,188.00,3398.92
1983-04-12,159.80,6485.00,46.00,23.00,,184.00,3398.85
1983-04-13,153.79,6435.00,51.00,18.00,,179.00,3398.78
1983-04-14,146.35,6400.00,54.00,19.00,,164.00,3398.73
1983-04-15,149.80,6352.00,58.00,21.00,,174.00,3398.66
1983-04-16,163.41,6331.00,48.00,25.00,,174.00,3398.63
1983-04-17,177.03,6337.00,64.00,24.00,,174.00,3398.64
1983-04-18,214.33,6415.00,66.00,28.00,,175.00,3398.75
1983-04-19,269.70,6583.00,65.00,35.00,,185.00,3398.99
1983-04-20,354.17,6863.00,53.00,35.00,,213.00,3399.38
1983-04-21,417.44,7209.00,49.00,29.00,,243.00,3399.86
1983-04-22,432.81,7524.00,46.00,28.00,,274.00,3400.29
1983-04-23,431.70,7813.00,48.00,34.00,,286.00,3400.68
1983-04-24,444.70,8102.00,42.00,27.00,,299.00,3401.07
1983-04-25,412.84,8304.00,43.00,27.00,,311.00,3401.34
1983-04-26,372.94,8409.00,47.00,30.00,,320.00,3401.48
1983-04-27,363.32,8485.00,55.00,27.00,,325.00,3401.58
1983-04-28,353.25,8545.00,56.00,26.00,,323.00,3401.66
1983-04-29,354.78,8612.00,59.00,32.00,,321.00,3401.75
1983-04-30,392.10,8755.00,59.00,27.00,,320.00,3401.94
1983-05-01,457.15,9031.00,51.00,34.00,,318.00,3402.30
1983-05-02,479.22,9323.00,45.00,35.00,,332.00,3402.68
1983-05-03,481.13,9593.00,54.00,31.00,,345.00,3403.03
1983-05-04,512.28,9901.00,64.00,28.00,,357.00,3403.42
1983-05-05,640.15,10417.00,40.00,36.00,,380.00,3404.07
1983-05-06,626.35,10860.00,48.00,37.00,,403.00,3404.61
1983-05-07,594.43,11204.00,47.00,33.00,,421.00,3405.03
1983-05-08,533.87,11412.00,42.00,32.00,,429.00,3405.28
1983-05-09,463.28,11478.00,45.00,34.00,,430.00,3405.36
1983-05-10,428.00,11478.00,53.00,28.00,,428.00,3405.36
1983-05-11,416.93,11462.00,53.00,27.00,,425.00,3405.34
1983-05-12,412.43,11445.00,57.00,29.00,,421.00,3405.32
1983-05-13,418.00,11445.00,62.00,28.00,,418.00,3405.32
1983-05-14,460.88,11536.00,44.00,35.00,,415.00,3405.43
1983-05-15,465.42,11636.00,35.00,32.00,,415.00,3405.55
1983-05-16,430.12,11785.00,52.00,35.00,,355.00,3405.73
1983-05-17,444.72,12078.00,52.00,40.00,,297.00,3406.08
1983-05-18,499.65,12474.00,50.00,32.00,,300.00,3406.54
1983-05-19,544.98,12950.00,66.00,29.00,,305.00,3407.09
1983-05-20,679.00,13670.00,72.00,34.00,,316.00,3407.90
1983-05-21,873.48,14744.00,67.00,37.00,,332.00,3409.08
1983-05-22,979.70,15993.00,68.00,31.00,,350.00,3410.41
1983-05-23,1164.07,17570.00,69.00,35.00,,369.00,3412.02
1983-05-24,1376.65,19527.00,82.00,35.00,,390.00,3413.93
1983-05-25,1501.99,21685.00,73.00,41.00,,414.00,3415.95
1983-05-26,1492.13,23635.00,71.00,42.00,,509.00,3417.71
1983-05-27,1422.32,25272.00,85.00,34.00,,597.00,3419.14
1983-05-28,1576.98,27186.00,89.00,41.00,,612.00,3420.77
1983-05-29,1900.38,29678.00,90.00,52.00,,644.00,3422.82
1983-05-30,1946.36,32164.00,79.00,44.00,,693.00,3424.80
1983-05-31,1630.45,33593.00,63.00,48.00,,910.00,3425.91
1983-06-01,1329.51,34076.00,58.00,44.00,,1086.00,3426.28
1983-06-02,1142.94,34181.00,52.00,44.00,,1090.00,3426.36
1983-06-03,973.57,33958.00,60.00,35.00,,1086.00,3426.19
1983-06-04,882.53,33606.00,62.00,35.00,,1060.00,3425.92
1983-06-05,832.73,33181.00,64.00,38.00,,1047.00,3425.59
1983-06-06,834.33,32781.00,73.00,36.00,,1036.00,3425.28
1983-06-07,947.27,32607.00,78.00,38.00,,1035.00,3425.10
1983-06-08,1008.76,32549.00,71.00,41.00,,1038.00,3425.10
1983-06-09,1034.38,32639.00,59.00,48.00,,989.00,3425.17
1983-06-10,1010.63,32791.00,50.00,40.00,,934.00,3425.34
1983-06-11,937.07,32807.00,47.00,36.00,,929.00,3425.30
1983-06-12,690.12,32355.00,56.00,37.00,,918.00,3424.95
1983-06-13,653.40,31971.00,69.00,32.00,,847.00,3424.65
1983-06-14,646.93,31715.00,73.00,41.00,,776.00,3424.45
1983-06-15,691.30,31908.00,52.00,42.00,,594.00,3424.60
1983-06-16,609.55,32280.00,66.00,38.00,,422.00,3424.85
1983-06-17,663.48,32755.00,53.00,41.00,,424.00,3425.26
1983-06-18,621.11,33142.00,48.00,39.00,,426.00,3425.56
1983-06-19,543.97,33374.00,48.00,37.00,,427.00,3425.74
1983-06-20,523.28,33561.00,58.00,37.00,,429.00,3425.85
1983-06-21,456.24,33619.00,63.00,38.00,,427.00,3425.93
1983-06-22,471.88,33710.00,58.00,42.00,,426.00,3426.00
1983-06-23,475.43,33814.00,55.00,41.00,,423.00,3426.08
1983-06-24,451.61,33841.00,44.00,40.00,,438.00,3426.10
1983-06-25,440.36,33808.00,66.00,34.00,,457.00,3426.04
1983-06-26,492.75,33867.00,64.00,44.00,,463.00,3426.12
1983-06-27,516.22,33919.00,66.00,41.00,,490.00,3426.16
1983-06-28,508.89,33893.00,70.00,39.00,,522.00,3426.14
1983-06-29,543.66,33932.00,58.00,46.00,,524.00,3426.17
1983-06-30,471.51,33814.00,58.00,42.00,,531.00,3426.08
1983-07-01,487.57,33710.00,55.00,43.00,,540.00,3426.00
1983-07-02,505.23,33645.00,50.00,41.00,,538.00,3425.95
1983-07-03,424.59,33426.00,64.00,39.00,,535.00,3425.78
1983-07-04,423.08,33206.00,74.00,39.00,,534.00,3425.61
1983-07-05,448.18,33129.00,67.00,45.00,,487.00,3425.55
1983-07-06,412.73,33065.00,57.00,41.00,,445.00,3425.50
1983-07-07,389.57,32961.00,56.00,41.00,,442.00,3425.42
1983-07-08,345.70,32768.00,50.00,40.00,,443.00,3425.27
1983-07-09,324.03,32536.00,60.00,35.00,,441.00,3425.09
1983-07-10,324.03,32304.00,70.00,46.00,,441.00,3424.91
1983-07-11,327.04,32074.00,70.00,46.00,,443.00,3424.73
1983-07-12,446.95,32183.00,60.00,52.00,,392.00,3424.71
1983-07-13,590.58,32561.00,56.00,46.00,,400.00,3425.11
1983-07-14,517.18,32845.00,48.00,41.00,,374.00,3425.33
1983-07-15,421.11,32871.00,51.00,39.00,,408.00,3425.35
1983-07-16,367.18,32794.00,62.00,37.00,,406.00,3425.29
1983-07-17,350.57,32690.00,54.00,39.00,,403.00,3425.21
1983-07-18,324.52,32574.00,77.00,42.00,,383.00,3425.12
1983-07-19,319.18,32497.00,69.00,44.00,,358.00,3425.06
1983-07-20,306.07,32394.00,59.00,47.00,,358.00,3424.98
1983-07-21,282.91,32253.00,76.00,40.00,,354.00,3424.87
1983-07-22,277.91,32112.00,85.00,44.00,,349.00,3424.76
1983-07-23,267.86,31959.00,78.00,51.00,,345.00,3424.64
1983-07-24,248.20,31767.00,66.00,48.00,,345.00,3424.49
1983-07-25,235.09,31549.00,53.00,46.00,,345.00,3424.32
1983-07-26,237.65,31344.00,62.00,46.00,,341.00,3424.16
1983-07-27,215.75,31165.00,61.00,49.00,,306.00,3424.02
1983-07-28,210.53,31053.00,64.00,45.00,,267.00,3423.93
1983-07-29,202.48,30929.00,82.00,37.00,,265.00,3423.83
1983-07-30,194.93,30792.00,88.00,43.00,,264.00,3423.72
1983-07-31,206.04,30681.00,89.00,53.00,,262.00,3423.63
1983-08-01,174.27,30507.00,75.00,57.00,,262.00,3423.49
1983-08-02,165.48,30383.00,68.00,50.00,,228.00,3423.39
1983-08-03,140.21,30433.00,70.00,48.00,,115.00,3423.37
1983-08-04,113.09,30334.00,79.00,45.00,,163.00,3423.35
1983-08-05,112.58,30234.00,77.00,46.00,,163.00,3423.27
1983-08-06,100.48,30110.00,82.00,43.00,,163.00,3423.17
1983-08-07,107.04,29999.00,78.00,50.00,,163.00,3423.08
1983-08-08,104.02,29884.00,74.00,53.00,,162.00,3423.00
1983-08-09,105.55,29776.00,85.00,47.00,,160.00,3422.90
1983-08-10,104.54,29666.00,66.00,51.00,,160.00,3422.81
1983-08-11,101.01,29549.00,53.00,47.00,,160.00,3422.73
1983-08-12,101.01,29432.00,80.00,40.00,,160.00,3422.62
1983-08-13,99.50,29312.00,73.00,43.00,,160.00,3422.55
1983-08-14,96.47,29186.00,77.00,56.00,,160.00,3422.42
1983-08-15,73.28,29014.00,75.00,47.00,,160.00,3422.28
1983-08-16,85.38,28866.00,77.00,43.00,,160.00,3422.16
1983-08-17,79.33,28706.00,78.00,44.00,,160.00,3422.03
1983-08-18,78.34,28548.00,79.00,45.00,,158.00,3421.90
1983-08-19,72.80,28379.00,76.00,44.00,,158.00,3421.76
1983-08-20,72.80,28210.00,74.00,43.00,,158.00,3421.62
1983-08-21,71.29,28040.00,79.00,40.00,,157.00,3421.48
1983-08-22,94.00,27919.00,78.00,44.00,,155.00,3421.38
1983-08-23,69.80,27750.00,66.00,49.00,,155.00,3421.24
1983-08-24,72.32,27586.00,70.00,45.00,,155.00,3421.14
1983-08-25,49.12,27376.00,72.00,45.00,,155.00,3420.93
1983-08-26,58.21,27186.00,73.00,46.00,,154.00,3420.77
1983-08-27,86.95,27055.00,66.00,46.00,,153.00,3420.66
1983-08-28,87.46,26925.00,59.00,51.00,,153.00,3420.59
1983-08-29,68.30,26757.00,60.00,49.00,,153.00,3420.41
1983-08-30,89.47,26629.00,64.00,50.00,,154.00,3420.32
1983-08-31,97.54,26519.00,73.00,48.00,,153.00,3420.21
1983-09-01,97.04,26408.00,56.00,49.00,,153.00,3420.14
1983-09-02,87.97,26281.00,59.00,46.00,,152.00,3420.01
1983-09-03,73.87,26130.00,64.00,46.00,,150.00,3419.88
1983-09-04,68.32,25968.00,56.00,43.00,,150.00,3419.74
1983-09-05,61.27,25794.00,65.00,40.00,,149.00,3419.59
1983-09-06,71.87,25643.00,65.00,35.00,,148.00,3419.46
1983-09-07,48.68,25446.00,61.00,38.00,,148.00,3419.29
1983-09-08,60.27,25272.00,49.00,34.00,,148.00,3419.14
1983-09-09,70.87,25121.00,55.00,35.00,,147.00,3418.99
1983-09-10,100.62,25029.00,51.00,47.00,,147.00,3418.93
1983-09-11,136.40,25006.00,63.00,42.00,,148.00,3418.91
1983-09-12,130.75,24466.00,72.00,41.00,,403.00,3418.44
1983-09-13,127.02,23512.00,71.00,42.00,,608.00,3417.60
1983-09-14,119.55,22565.00,68.00,41.00,,597.00,3416.75
1983-09-15,125.20,21653.00,72.00,33.00,,585.00,3415.92
1983-09-16,95.54,20702.00,55.00,41.00,,575.00,3415.05
1983-09-17,73.95,19730.00,49.00,39.00,,564.00,3414.19
1983-09-18,56.87,18740.00,42.00,32.00,,556.00,3413.43
1983-09-19,53.92,18002.00,46.00,31.00,,426.00,3412.53
1983-09-20,46.30,17473.00,61.00,20.00,,313.00,3411.71
1983-09-21,58.52,16879.00,66.00,38.00,,358.00,3410.89
1983-09-22,62.77,15383.00,72.00,34.00,,817.00,3409.66
1983-09-23,77.80,14014.00,66.00,39.00,,768.00,3408.28
1983-09-24,100.45,12803.00,70.00,41.00,,711.00,3406.94
1983-09-25,132.15,11760.00,75.00,40.00,,658.00,3405.76
1983-09-26,127.56,10815.00,64.00,41.00,,604.00,3404.58
1983-09-27,118.12,10004.00,50.00,27.00,,527.00,3403.55
1983-09-28,97.67,9325.00,56.00,23.00,,440.00,3402.52
1983-09-29,97.25,8784.00,31.00,24.00,,370.00,3401.83
1983-09-30,98.16,8342.00,60.00,26.00,,321.00,3401.39
1983-10-01,25.00,7850.00,57.00,25.00,,273.00,3400.73
1983-10-02,76.11,7517.00,56.00,34.00,,244.00,3400.28
1983-10-03,85.39,7250.00,53.00,42.00,,220.00,3399.91
1983-10-04,66.92,6990.00,56.00,30.00,,198.00,3399.55
1983-10-05,78.61,6777.00,61.00,27.00,,186.00,3399.26
1983-10-06,66.64,6570.00,47.00,27.00,,171.00,3398.96
1983-10-07,72.74,6387.00,57.00,23.00,,165.00,3398.71
1983-10-08,84.42,6247.00,56.00,27.00,,155.00,3398.51
1983-10-09,80.97,6120.00,49.00,36.00,,145.00,3398.32
1983-10-10,71.45,5988.00,58.00,28.00,,138.00,3398.14
1983-10-11,75.55,5880.00,65.00,23.00,,130.00,3397.98
1983-10-12,71.05,5773.00,55.00,24.00,,125.00,3397.83
1983-10-13,74.62,5683.00,46.00,38.00,,120.00,3397.70
1983-10-14,93.32,5640.00,47.00,37.00,,115.00,3397.63
1983-10-15,35.42,5500.00,55.00,25.00,,106.00,3397.44
1983-10-16,72.76,5442.00,52.00,25.00,,102.00,3397.35
1983-10-17,68.24,5379.00,48.00,34.00,,100.00,3397.26
1983-10-18,67.25,5320.00,50.00,27.00,,97.00,3397.18
1983-10-19,74.35,5283.00,48.00,32.00,,93.00,3397.12
1983-10-20,57.74,5221.00,55.00,32.00,,89.00,3397.03
1983-10-21,65.33,5180.00,57.00,32.00,,86.00,3396.98
1983-10-22,95.55,5193.00,47.00,34.00,,89.00,3396.99
1983-10-23,88.00,5193.00,51.00,26.00,,88.00,3396.99
1983-10-24,79.45,5180.00,32.00,24.00,,86.00,3396.97
1983-10-25,67.46,5050.00,59.00,27.00,,133.00,3396.59
1983-10-26,59.17,4850.00,64.00,28.00,,160.00,3396.20
1983-10-27,62.12,4640.00,58.00,33.00,,168.00,3395.81
1983-10-28,69.42,4500.00,58.00,27.00,,140.00,3395.42
1983-10-29,59.53,4148.00,55.00,30.00,,237.00,3395.03
1983-10-30,76.97,3900.00,50.00,43.00,,202.00,3395.03
1983-10-31,106.13,3930.00,54.00,33.00,,91.00,3395.03
1983-11-01,145.54,4060.00,47.00,36.00,,80.00,3395.03
1983-11-02,290.25,3880.00,45.00,38.00,,381.00,3395.04
1983-11-03,339.71,4290.00,47.00,39.00,,133.00,3395.66
1983-11-04,591.96,5000.00,39.00,30.00,,234.00,3396.70
1983-11-05,445.79,5190.00,32.00,28.00,,350.00,3396.99
1983-11-06,347.88,5160.00,36.00,32.00,,363.00,3396.94
1983-11-07,200.31,5115.00,37.00,31.00,,223.00,3396.85
1983-11-08,229.44,5100.00,39.00,27.00,,237.00,3396.86
1983-11-09,214.99,5098.00,34.00,31.00,,216.00,3396.85
1983-11-10,327.63,5010.00,34.00,33.00,,372.00,3396.72
1983-11-11,326.12,5159.00,40.00,33.00,,251.00,3396.94
1983-11-12,298.35,5003.00,40.00,31.00,,377.00,3396.71
1983-11-13,281.86,4850.00,37.00,32.00,,359.00,3396.48
1983-11-14,226.38,4942.00,35.00,32.00,,180.00,3396.62
1983-11-15,327.72,5235.00,35.00,32.00,,180.00,3396.82
1983-11-16,570.02,5840.00,37.00,32.00,,265.00,3397.92
1983-11-17,548.21,6370.00,36.00,32.00,,281.00,3398.68
1983-11-18,447.92,6590.00,37.00,30.00,,337.00,3399.00
1983-11-19,394.37,6440.00,32.00,30.00,,470.00,3398.78
1983-11-20,324.46,6191.00,34.00,28.00,,450.00,3398.43
1983-11-21,249.71,6121.00,34.00,27.00,,285.00,3398.33
1983-11-22,201.53,6009.00,31.00,24.00,,258.00,3398.17
1983-11-23,245.74,5947.00,32.00,27.00,,277.00,3398.01
1983-11-24,235.10,5610.00,33.00,29.00,,405.00,3397.60
1983-11-25,210.62,5280.00,33.00,28.00,,377.00,3397.11
1983-11-26,198.75,4980.00,35.00,27.00,,350.00,3396.67
1983-11-27,175.26,4683.00,40.00,25.00,,325.00,3396.24
1983-11-28,174.96,4433.00,33.00,23.00,,301.00,3395.87
1983-11-29,113.07,4330.00,26.00,16.00,,165.00,3395.71
1983-11-30,122.20,4259.00,30.00,8.00,,158.00,3395.61
1983-12-01,123.38,4111.00,31.00,1.00,,198.00,3395.39
1983-12-02,123.28,4058.00,25.00,15.00,,150.00,3395.31
1983-12-03,150.34,3900.00,27.00,10.00,,230.00,3395.08
1983-12-04,198.32,3857.00,28.00,12.00,,220.00,3395.01
1983-12-05,209.00,3857.00,26.00,19.00,,209.00,3395.01
1983-12-06,198.03,3863.00,20.00,12.00,,195.00,3395.02
1983-12-07,163.34,3824.00,20.00,13.00,,183.00,3395.02
1983-12-08,82.52,3710.00,34.00,30.00,,140.00,3394.78
1983-12-09,84.92,3690.00,32.00,29.00,,95.00,3394.60
1983-12-10,67.04,3460.00,36.00,32.00,,183.00,3394.41
1983-12-11,83.30,3292.00,34.00,25.00,,168.00,3394.12
1983-12-12,96.49,3170.00,32.00,24.00,,158.00,3393.97
1983-12-13,96.35,3133.00,34.00,32.00,,115.00,3393.86
1983-12-14,108.36,3100.00,35.00,26.00,,125.00,3393.86
1983-12-15,97.89,3074.00,28.00,12.00,,111.00,3393.87
1983-12-16,96.07,3090.00,26.00,6.00,,88.00,3393.84
1983-12-17,72.83,3050.00,20.00,2.00,,93.00,3393.70
1983-12-18,69.37,2900.00,16.00,11.00,,145.00,3393.55
1983-12-19,80.06,2795.00,21.00,10.00,,133.00,3393.50
1983-12-20,139.42,2895.00,9.00,-1.00,,89.00,3393.48
1983-12-21,304.40,2870.00,6.00,-5.00,,317.00,3393.50
1983-12-22,515.21,2920.00,-5.00,-5.00,,490.00,3393.58
1983-12-23,612.42,3020.00,1.00,-27.00,,562.00,3393.73
1983-12-24,565.38,3110.00,9.00,-10.00,,520.00,3393.88
1983-12-25,525.42,3210.00,18.00,14.00,,475.00,3394.03
1983-12-26,440.42,3310.00,25.00,12.00,,390.00,3394.18
1983-12-27,163.71,3361.00,28.00,11.00,,138.00,3394.33
1983-12-28,116.12,3510.00,17.00,-2.00,,41.00,3394.48
1983-12-29,76.42,3610.00,17.00,13.00,,26.00,3394.63
1983-12-30,98.46,3720.00,33.00,17.00,,43.00,3394.80
1983-12-31,100.58,3860.00,36.00,24.00,,30.00,3395.02
1984-01-01,150.04,4110.00,28.00,18.00,,24.00,3395.38
1984-01-02,190.38,4440.00,40.00,33.00,,24.00,3395.88
1984-01-03,580.03,5527.00,44.00,34.00,,32.00,3397.07
1984-01-04,863.47,7200.00,51.00,37.00,,20.00,3399.84
1984-01-05,1159.38,9450.00,41.00,32.00,,25.00,3402.85
1984-01-06,1079.09,11511.00,40.00,30.00,,40.00,3406.72
1984-01-07,810.37,13039.00,28.00,27.00,,40.00,3407.19
1984-01-08,402.50,13760.00,35.00,26.00,,39.00,3408.00
1984-01-09,498.83,14680.00,33.00,23.00,,35.00,3409.02
1984-01-10,423.82,15237.00,35.00,27.00,,143.00,3409.61
1984-01-11,372.35,15442.00,34.00,21.00,,269.00,3409.83
1984-01-12,339.08,15581.00,35.00,16.00,,269.00,3409.98
1984-01-13,302.78,15648.00,35.00,11.00,,269.00,3410.05
1984-01-14,274.04,15658.00,26.00,8.00,,269.00,3410.06
1984-01-15,221.64,15572.00,30.00,-6.00,,265.00,3409.97
1984-01-16,227.69,15498.00,26.00,0.00,,265.00,3409.89
1984-01-17,212.59,15400.00,22.00,-9.00,,262.00,3409.78
1984-01-18,179.82,15237.00,17.00,-11.00,,262.00,3409.61
1984-01-19,197.97,15110.00,23.00,0.00,,262.00,3409.48
1984-01-20,214.14,15023.00,19.00,3.00,,258.00,3409.38
1984-01-21,165.74,14840.00,36.00,24.00,,258.00,3409.19
1984-01-22,212.62,14750.00,34.00,33.00,,258.00,3409.09
1984-01-23,252.96,14740.00,36.00,33.00,,258.00,3409.08
1984-01-24,360.25,14921.00,41.00,36.00,,269.00,3409.27
1984-01-25,758.95,15869.00,36.00,31.00,,281.00,3410.28
1984-01-26,559.84,16430.00,35.00,30.00,,277.00,3410.86
1984-01-27,407.58,16689.00,42.00,34.00,,277.00,3411.13
1984-01-28,423.71,16980.00,44.00,31.00,,277.00,3411.42
1984-01-29,342.54,17110.00,41.00,23.00,,277.00,3411.55
1984-01-30,307.25,17170.00,34.00,19.00,,277.00,3411.61
1984-01-31,292.13,17200.00,38.00,20.00,,277.00,3411.64
1984-02-01,277.00,17200.00,42.00,22.00,,277.00,3411.64
1984-02-02,246.75,17140.00,41.00,18.00,,277.00,3411.58
1984-02-03,246.75,17080.00,48.00,24.00,,277.00,3411.52
1984-02-04,212.50,16960.00,41.00,23.00,,273.00,3411.40
1984-02-05,210.99,16837.00,45.00,16.00,,273.00,3411.28
1984-02-06,213.00,16718.00,43.00,25.00,,273.00,3411.16
1984-02-07,204.47,16590.00,43.00,22.00,,269.00,3411.03
1984-02-08,203.46,16460.00,35.00,29.00,,269.00,3410.89
1984-02-09,203.46,16330.00,37.00,31.00,,269.00,3410.76
1984-02-10,189.37,16180.00,33.00,30.00,,265.00,3410.61
1984-02-11,214.58,16080.00,35.00,29.00,,265.00,3410.50
1984-02-12,254.38,16051.00,38.00,30.00,,269.00,3410.47
1984-02-13,244.80,16003.00,34.00,28.00,,269.00,3410.42
1984-02-14,212.06,15898.00,33.00,23.00,,265.00,3410.31
1984-02-15,221.14,15811.00,38.00,27.00,,265.00,3410.22
1984-02-16,197.44,15677.00,40.00,17.00,,265.00,3410.08
1984-02-17,192.93,15540.00,36.00,12.00,,262.00,3409.93
1984-02-18,175.28,15368.00,38.00,19.00,,262.00,3409.75
1984-02-19,186.88,15219.00,33.00,27.00,,262.00,3409.59
1984-02-20,192.96,15090.00,34.00,31.00,,258.00,3409.46
1984-02-21,187.42,14950.00,33.00,23.00,,258.00,3409.31
1984-02-22,197.50,14830.00,32.00,24.00,,258.00,3409.18
1984-02-23,197.50,14710.00,34.00,26.00,,258.00,3409.05
1984-02-24,178.34,14552.00,37.00,26.00,,258.00,3408.87
1984-02-25,163.24,14370.00,32.00,15.00,,255.00,3408.68
1984-02-26,185.93,14233.00,33.00,13.00,,255.00,3408.52
1984-02-27,133.53,14000.00,42.00,22.00,,251.00,3408.27
1984-02-28,166.80,13833.00,36.00,28.00,,251.00,3408.08
1984-02-29,160.25,13653.00,36.00,24.00,,251.00,3407.88
1984-03-01,150.70,13460.00,40.00,32.00,,248.00,3407.67
1984-03-02,152.21,13270.00,36.00,26.00,,248.00,3407.45
1984-03-03,143.17,13070.00,41.00,17.00,,244.00,3407.22
1984-03-04,133.08,12850.00,49.00,16.00,,244.00,3406.97
