date,qu,qd,fb,af
1992-12-09,0.00,0.00,7200.34,12282.39
1992-12-10,0.00,0.00,7200.34,12282.39
1992-12-11,38.23,0.00,7200.61,12358.21
1992-12-12,0.00,0.00,7200.61,12358.21
1992-12-13,0.00,0.00,7200.61,12358.21
1992-12-14,0.00,0.00,7200.61,12358.21
1992-12-15,0.00,0.00,7200.61,12358.21
1992-12-16,0.00,0.00,7200.61,12358.21
1992-12-17,0.00,0.00,7200.61,12358.21
1992-12-18,0.00,0.00,7200.61,12358.21
1992-12-19,0.00,0.00,7200.61,12358.21
1992-12-20,0.00,0.00,7200.61,12358.21
1992-12-21,0.00,0.00,7200.61,12358.21
1992-12-22,38.52,0.00,7200.88,12434.62
1992-12-23,0.00,0.00,7200.88,12434.62
1992-12-24,0.00,0.00,7200.88,12434.62
1992-12-25,0.00,0.00,7200.88,12434.62
1992-12-26,0.00,0.00,7200.88,12434.62
1992-12-27,0.00,0.00,7200.88,12434.62
1992-12-28,0.00,0.00,7200.88,12434.62
1992-12-29,0.00,0.00,7200.88,12434.62
1992-12-30,0.00,0.00,7200.88,12434.62
1992-12-31,0.00,0.00,7200.88,12434.62
1993-01-01,38.77,0.00,7201.16,12511.51
1993-01-02,0.00,0.00,7201.16,12511.51
1993-01-03,0.00,0.00,7201.16,12511.51
1993-01-04,0.00,0.00,7201.16,12511.51
1993-01-05,0.00,0.00,7201.16,12511.51
1993-01-06,0.00,0.00,7201.16,12511.51
1993-01-07,0.00,0.00,7201.16,12511.51
1993-01-08,0.00,0.00,7201.16,12511.51
1993-01-09,0.00,0.00,7201.16,12511.51
1993-01-10,0.00,0.00,7201.16,12511.51
1993-01-11,0.00,0.00,7201.16,12511.51
1993-01-12,0.00,0.00,7201.16,12511.51
1993-01-13,0.00,0.00,7201.16,12511.51
1993-01-14,0.00,0.00,7201.16,12511.51
1993-01-15,39.01,0.00,7201.43,12588.88
1993-01-16,0.00,0.00,7201.43,12588.88
1993-01-17,0.00,0.00,7201.43,12588.88
1993-01-18,0.00,0.00,7201.43,12588.88
1993-01-19,0.00,0.00,7201.43,12588.88
1993-01-20,0.00,0.00,7201.43,12588.88
1993-01-21,0.00,0.00,7201.43,12588.88
1993-01-22,0.00,0.00,7201.43,12588.88
1993-01-23,39.24,0.00,7201.70,12666.71
1993-01-24,0.00,0.00,7201.70,12666.71
1993-01-25,0.00,0.00,7201.70,12666.71
1993-01-26,0.00,0.00,7201.70,12666.71
1993-01-27,0.00,0.00,7201.70,12666.71
1993-01-28,0.00,0.00,7201.70,12666.71
1993-01-29,0.00,0.00,7201.70,12666.71
1993-01-30,0.00,0.00,7201.70,12666.71
1993-01-31,0.00,0.00,7201.70,12666.71
1993-02-01,0.00,0.00,7201.70,12666.71
1993-02-02,0.00,0.00,7201.70,12666.71
1993-02-03,0.00,0.00,7201.70,12666.71
1993-02-04,0.00,0.00,7201.70,12666.71
1993-02-05,0.00,0.00,7201.70,12666.71
1993-02-06,0.00,0.00,7201.70,12666.71
1993-02-07,0.00,0.00,7201.70,12666.71
1993-02-08,0.00,0.00,7201.70,12666.71
1993-02-09,0.00,0.00,7201.70,12666.71
1993-02-10,0.00,0.00,7201.70,12666.71
1993-02-11,0.00,0.00,7201.70,12666.71
1993-02-12,39.43,0.00,7201.97,12744.91
1993-02-13,0.00,0.00,7201.97,12744.91
1993-02-14,0.00,0.00,7201.97,12744.91
1993-02-15,0.00,0.00,7201.97,12744.91
1993-02-16,0.00,0.00,7201.97,12744.91
1993-02-17,0.00,0.00,7201.97,12744.91
1993-02-18,39.73,0.00,7202.24,12823.71
1993-02-19,0.00,0.00,7202.24,12823.71
1993-02-20,0.00,0.00,7202.24,12823.71
1993-02-21,39.98,0.00,7202.51,12903.00
1993-02-22,0.00,0.00,7202.51,12903.00
1993-02-23,0.00,0.00,7202.51,12903.00
1993-02-24,0.00,0.00,7202.51,12903.00
1993-02-25,0.00,0.00,7202.51,12903.00
1993-02-26,0.00,0.00,7202.51,12903.00
1993-02-27,0.00,0.00,7202.51,12903.00
1993-02-28,0.00,0.00,7202.51,12903.00
1993-03-01,0.00,0.00,7202.51,12903.00
1993-03-02,40.23,0.00,7202.78,12982.79
1993-03-03,0.00,0.00,7202.78,12982.79
1993-03-04,0.00,0.00,7202.78,12982.79
1993-03-05,0.00,0.00,7202.78,12982.79
1993-03-06,0.00,0.00,7202.78,12982.79
1993-03-07,0.00,0.00,7202.78,12982.79
1993-03-08,0.00,0.00,7202.78,12982.79
1993-03-09,0.00,0.00,7202.78,12982.79
1993-03-10,0.00,0.00,7202.78,12982.79
1993-03-11,0.00,0.00,7202.78,12982.79
1993-03-12,0.00,0.00,7202.78,12982.79
1993-03-13,0.00,0.00,7202.78,12982.79
1993-03-14,40.47,0.00,7203.05,13063.06
1993-03-15,0.00,0.00,7203.05,13063.06
1993-03-16,0.00,0.00,7203.05,13063.06
1993-03-17,40.65,0.00,7203.32,13143.69
1993-03-18,0.00,0.00,7203.32,13143.69
1993-03-19,0.00,0.00,7203.32,13143.69
1993-03-20,0.00,0.00,7203.32,13143.69
1993-03-21,0.00,0.00,7203.32,13143.69
1993-03-22,0.00,0.00,7203.32,13143.69
1993-03-23,0.00,0.00,7203.32,13143.69
1993-03-24,0.00,0.00,7203.32,13143.69
1993-03-25,40.98,0.00,7203.59,13224.97
1993-03-26,0.00,0.00,7203.59,13224.97
1993-03-27,0.00,0.00,7203.59,13224.97
1993-03-28,0.00,0.00,7203.59,13224.97
1993-03-29,0.00,0.00,7203.59,13224.97
1993-03-30,0.00,0.00,7203.59,13224.97
1993-03-31,0.00,0.00,7203.59,13224.97
1993-04-01,0.00,0.00,7203.59,13224.97
1993-04-02,0.00,0.00,7203.59,13224.97
1993-04-03,41.23,0.00,7203.86,13306.74
1993-04-04,0.00,0.00,7203.86,13306.74
1993-04-05,0.00,0.00,7203.86,13306.74
1993-04-06,0.00,0.00,7203.86,13306.74
1993-04-07,0.00,0.00,7203.86,13306.74
1993-04-08,0.00,0.00,7203.86,13306.74
1993-04-09,41.49,0.00,7204.14,13389.03
1993-04-10,0.00,0.00,7204.14,13389.03
1993-04-11,0.00,0.00,7204.14,13389.03
1993-04-12,41.73,0.00,7204.41,13471.81
1993-04-13,0.00,0.00,7204.41,13471.81
1993-04-14,0.00,0.00,7204.41,13471.81
1993-04-15,0.00,0.00,7204.41,13471.81
1993-04-16,0.00,0.00,7204.41,13471.81
1993-04-17,0.00,0.00,7204.41,13471.81
1993-04-18,41.92,0.00,7204.68,13554.96
1993-04-19,0.00,0.00,7204.68,13554.96
1993-04-20,0.00,0.00,7204.68,13554.96
1993-04-21,0.00,0.00,7204.68,13554.96
1993-04-22,0.00,0.00,7204.68,13554.96
1993-04-23,42.26,0.00,7204.95,13638.78
1993-04-24,0.00,0.00,7204.95,13638.78
1993-04-25,0.00,0.00,7204.95,13638.78
1993-04-26,0.00,0.00,7204.95,13638.78
1993-04-27,0.00,0.00,7204.95,13638.78
1993-04-28,40.39,0.00,7205.22,13718.89
1993-04-29,0.00,0.00,7205.22,13718.89
1993-04-30,0.00,0.00,7205.22,13718.89
1993-05-01,40.12,0.00,7205.49,13798.47
1993-05-02,0.00,0.00,7205.49,13798.47
1993-05-03,0.00,0.00,7205.49,13798.47
1993-05-04,40.36,0.00,7205.76,13878.52
1993-05-05,0.00,0.00,7205.76,13878.52
1993-05-06,40.51,0.00,7206.03,13958.88
1993-05-07,,,7206.30,14039.86
1993-05-08,,,7206.30,14039.86
1993-05-09,,,7206.30,14039.86
1993-05-10,,,7206.57,14121.30
1993-05-11,,,7206.57,14121.30
1993-05-12,,,7206.57,14121.30
1993-05-13,,,7206.57,14121.30
1993-05-14,,,7206.57,14121.30
1993-05-15,,,7206.57,14121.30
1993-05-16,,,7206.84,14203.21
1993-05-17,,,7206.84,14203.21
1993-05-18,,,7207.12,14285.61
1993-05-19,,,7207.39,14368.33
1993-05-20,,,7207.66,14451.68
1993-05-21,,,7208.20,14619.83
1993-05-22,,,7208.74,14789.77
1993-05-23,,,7209.01,14875.45
1993-05-24,,,7209.28,14958.85
1993-05-25,,,7209.55,15042.71
1993-05-26,,,7209.82,15127.03
1993-05-27,,,7209.82,15127.03
1993-05-28,,,7209.82,15127.03
1993-05-29,,,7209.82,15127.03
1993-05-30,,,7209.82,15127.03
1993-05-31,,,7210.09,15211.09
1993-06-01,,,7210.09,15211.09
1993-06-02,,,7210.09,15211.09
1993-06-03,,,7210.09,15211.09
1993-06-04,,,7210.09,15211.09
1993-06-05,,,7209.82,15127.03
1993-06-06,,,7210.09,15211.09
1993-06-07,,,7209.82,15127.03
1993-06-08,,,7210.09,15211.09
1993-06-09,,,7210.09,15211.09
1993-06-10,,,7210.09,15211.09
1993-06-11,,,7210.09,15211.09
1993-06-12,,,7209.82,15127.03
1993-06-13,,,7209.82,15127.03
1993-06-14,,,7209.82,15127.03
1993-06-15,,,7210.09,15211.09
1993-06-16,,,7210.37,15294.64
1993-06-17,,,7210.37,15294.64
1993-06-18,,,7210.37,15294.64
1993-06-19,,,7210.37,15294.64
1993-06-20,,,7210.37,15294.64
1993-06-21,,,7210.37,15294.64
1993-06-22,,,7210.37,15294.64
1993-06-23,,,7210.37,15294.64
1993-06-24,,,7210.37,15294.64
1993-06-25,,,7210.37,15294.64
1993-06-26,,,7210.37,15294.64
1993-06-27,,,7210.37,15294.64
1993-06-28,,,7210.37,15294.64
1993-06-29,,,7210.37,15294.64
1993-06-30,,,7210.37,15294.64
1993-07-01,,,7210.37,15294.64
1993-07-02,,,7210.37,15294.64
1993-07-03,,,7210.37,15294.64
1993-07-04,,,7210.37,15294.64
1993-07-05,,,7210.37,15294.64
1993-07-06,,,7210.37,15294.64
1993-07-07,,,7210.37,15294.64
1993-07-08,,,7210.37,15294.64
1993-07-09,,,7210.09,15211.09
1993-07-10,,,7210.09,15211.09
1993-07-11,,,7210.09,15211.09
1993-07-12,,,7210.09,15211.09
1993-07-13,,,7210.09,15211.09
1993-07-14,,,7210.09,15211.09
1993-07-15,,,7210.09,15211.09
1993-07-16,,,7210.09,15211.09
1993-07-17,,,7210.09,15211.09
1993-07-18,,,7210.09,15211.09
1993-07-19,,,7210.09,15211.09
1993-07-20,,,7209.55,15042.71
1993-07-21,,,7209.28,14958.85
1993-07-22,,,7209.01,14875.45
1993-07-23,,,7208.74,14789.77
1993-07-24,,,7208.47,14704.63
1993-07-25,,,7207.93,14535.51
1993-07-26,,,7207.66,14451.68
1993-07-27,,,7207.39,14368.33
1993-07-28,,,7207.12,14285.61
1993-07-29,,,7206.57,14121.30
1993-07-30,,,7206.30,14039.86
1993-07-31,,,7205.76,13878.52
1993-08-01,9.64,50.00,7205.49,13798.47
1993-08-02,-11.24,50.00,7205.05,13677.00
1993-08-03,50.00,50.00,7205.05,13677.00
1993-08-04,25.00,25.00,7205.05,13677.00
1993-08-05,0.00,0.00,7205.05,13677.00
1993-08-06,0.00,0.00,7205.05,13677.00
1993-08-07,0.00,0.00,7205.05,13677.00
1993-08-08,0.00,0.00,7205.05,13677.00
1993-08-09,0.00,0.00,7205.05,13677.00
1993-08-10,0.00,0.00,7205.05,13677.00
1993-08-11,0.00,0.00,7205.05,13677.00
1993-08-12,0.00,0.00,7205.05,13677.00
1993-08-13,0.00,0.00,7205.05,13677.00
1993-08-14,0.00,0.00,7205.05,13677.00
1993-08-15,0.00,0.00,7205.05,13677.00
1993-08-16,0.00,0.00,7205.05,13677.00
1993-08-17,0.00,0.00,7205.05,13677.00
1993-08-18,0.00,0.00,7205.05,13677.00
1993-08-19,0.00,0.00,7205.05,13677.00
1993-08-20,0.00,0.00,7205.05,13677.00
1993-08-21,0.00,0.00,7205.05,13677.00
1993-08-22,0.00,0.00,7205.05,13677.00
1993-08-23,0.00,0.00,7205.05,13677.00
1993-08-24,0.00,0.00,7205.05,13677.00
1993-08-25,0.00,0.00,7205.05,13677.00
1993-08-26,0.00,0.00,7205.05,13677.00
1993-08-27,0.00,0.00,7205.05,13677.00
1993-08-28,0.00,0.00,7205.05,13677.00
1993-08-29,0.00,0.00,7205.05,13677.00
1993-08-30,0.00,0.00,7205.05,13677.00
1993-08-31,0.00,0.00,7205.05,13677.00
1993-09-01,0.00,0.00,7205.05,13677.00
1993-09-02,0.00,0.00,7205.05,13677.00
1993-09-03,0.00,0.00,7205.05,13677.00
1993-09-04,0.00,0.00,7205.05,13677.00
1993-09-05,0.00,0.00,7205.05,13677.00
1993-09-06,0.00,0.00,7205.05,13677.00
1993-09-07,0.00,0.00,7205.05,13677.00
1993-09-08,0.00,0.00,7205.05,13677.00
1993-09-09,0.00,0.00,7205.05,13677.00
1993-09-10,0.00,0.00,7205.05,13677.00
1993-09-11,0.00,0.00,7205.05,13677.00
1993-09-12,0.00,0.00,7205.05,13677.00
1993-09-13,0.00,0.00,7205.05,13677.00
1993-09-14,0.00,0.00,7205.05,13677.00
1993-09-15,0.00,0.00,7205.05,13677.00
1993-09-16,0.00,0.00,7205.05,13677.00
1993-09-17,0.00,0.00,7205.05,13677.00
1993-09-18,0.00,0.00,7205.05,13677.00
1993-09-19,0.00,0.00,7205.05,13677.00
1993-09-20,0.00,0.00,7205.05,13677.00
1993-09-21,0.00,0.00,7205.05,13677.00
1993-09-22,0.00,0.00,7205.05,13677.00
1993-09-23,0.00,0.00,7205.05,13677.00
1993-09-24,0.00,0.00,7205.05,13677.00
1993-09-25,0.00,0.00,7205.05,13677.00
1993-09-26,0.00,0.00,7205.05,13677.00
1993-09-27,0.00,0.00,7205.05,13677.00
1993-09-28,0.00,0.00,7205.05,13677.00
1993-09-29,0.00,0.00,7205.05,13677.00
1993-09-30,0.00,0.00,7205.05,13677.00
1993-10-01,0.00,0.00,7205.05,13677.00
1993-10-02,0.00,0.00,7205.05,13677.00
1993-10-03,0.00,0.00,7205.05,13677.00
1993-10-04,0.00,0.00,7205.05,13677.00
1993-10-05,0.00,0.00,7205.05,13677.00
1993-10-06,0.00,0.00,7205.05,13677.00
1993-10-07,0.00,0.00,7205.05,13677.00
1993-10-08,43.00,43.00,7205.05,13677.00
1993-10-09,33.15,76.00,7204.80,13592.00
