date,fb,af
1989-12-28,3378.60,86090.77
1989-12-29,3378.61,86120.05
1989-12-30,3378.61,86120.05
1989-12-31,3378.61,86120.05
1990-01-01,3378.63,86190.34
1990-01-02,3378.65,86254.77
1990-01-03,3378.66,86284.05
1990-01-04,3378.69,86371.90
1990-01-05,3378.74,86535.89
1990-01-06,3378.80,86717.46
1990-01-07,3379.29,88265.49
1990-01-08,3379.31,88341.78
1990-01-09,3379.42,88688.02
1990-01-10,3379.45,88776.05
1990-01-11,3379.54,89063.61
1990-01-12,3379.58,89186.84
1990-01-13,3379.65,89409.85
1990-01-14,3379.73,89662.20
1990-01-15,3379.79,89855.86
1990-01-16,3379.85,90043.65
1990-01-17,3379.90,90207.97
1990-01-18,3379.94,90325.34
1990-01-19,3379.98,90448.58
1990-01-20,3379.98,90448.58
1990-01-21,3380.03,90613.90
1990-01-22,3380.09,90809.63
1990-01-23,3380.14,90963.85
1990-01-24,3380.17,91058.75
1990-01-25,3380.22,91224.83
1990-01-26,3380.25,91313.80
1990-01-27,3380.29,91450.23
1990-01-28,3380.38,91734.93
1990-01-29,3380.41,91829.83
1990-01-30,3380.44,91924.73
1990-01-31,3380.49,92084.88
1990-02-01,3380.53,92209.44
1990-02-02,3380.57,92333.99
1990-02-03,3380.63,92529.73
1990-02-04,3380.66,92624.63
1990-02-05,3380.70,92755.12
1990-02-06,3380.73,92850.02
1990-02-07,3380.75,92909.34
1990-02-08,3380.82,93140.66
1990-02-09,3380.86,93259.29
1990-02-10,3380.91,93425.37
1990-02-11,3380.98,93656.69
1990-02-12,3381.01,93746.05
1990-02-13,3381.05,93872.24
1990-02-14,3381.06,93902.29
1990-02-15,3381.05,93872.24
1990-02-16,3381.16,94226.79
1990-02-17,3381.15,94196.74
1990-02-18,3381.16,94226.79
1990-02-19,3381.16,94226.79
1990-02-20,3381.15,94196.74
1990-02-21,3381.38,94947.91
1990-02-22,3381.42,95074.10
1990-02-23,3381.49,95302.45
1990-02-24,3381.57,95560.85
1990-02-25,3381.65,95813.24
1990-02-26,3381.74,96107.70
1990-02-27,3381.83,96396.15
1990-02-28,3381.91,96660.55
1990-03-01,3381.98,96888.91
1990-03-02,3382.05,97112.91
1990-03-03,3382.11,97313.23
1990-03-04,3382.21,97634.97
1990-03-05,3382.28,97871.72
1990-03-06,3382.35,98090.26
1990-03-07,3382.41,98290.58
1990-03-08,3382.47,98490.91
1990-03-09,3382.56,98788.36
1990-03-10,3382.65,99073.67
1990-03-11,3382.80,99565.38
1990-03-12,3382.87,99796.06
1990-03-13,3382.93,99990.32
1990-03-14,3382.98,100160.30
1990-03-15,3383.03,100319.41
1990-03-16,3383.09,100522.37
1990-03-17,3383.15,100713.02
1990-03-18,3383.21,100915.98
1990-03-19,3383.31,101248.09
1990-03-20,3383.43,101641.71
1990-03-21,3383.56,102072.23
1990-03-22,3383.71,102570.41
1990-03-23,3383.84,103000.93
1990-03-24,3383.99,103499.10
1990-03-25,3384.13,103941.66
1990-03-26,3384.25,104317.93
1990-03-27,3384.35,104635.41
1990-03-28,3384.45,104952.88
1990-03-29,3384.55,105270.36
1990-03-30,3384.63,105523.16
1990-03-31,3384.66,105617.23
1990-04-01,3384.70,105746.57
1990-04-02,3384.74,105870.04
1990-04-03,3384.78,105993.50
1990-04-04,3384.80,106064.05
1990-04-05,3384.79,106034.66
1990-04-06,3384.77,105964.10
1990-04-07,3384.73,105840.64
1990-04-08,3384.68,105676.02
1990-04-09,3384.59,105399.70
1990-04-10,3384.50,105117.50
1990-04-11,3384.40,104800.02
1990-04-12,3384.30,104482.55
1990-04-13,3384.15,104000.45
1990-04-14,3383.99,103499.10
1990-04-15,3383.79,102841.02
1990-04-16,3383.61,102238.29
1990-04-17,3383.43,101641.71
1990-04-18,3383.23,100977.48
1990-04-19,3383.01,100251.75
1990-04-20,3382.79,99535.03
1990-04-21,3382.56,98788.36
1990-04-22,3382.33,98029.55
1990-04-23,3382.15,97434.64
1990-04-24,3382.00,96949.00
1990-04-25,3381.85,96462.25
1990-04-26,3381.69,95951.46
1990-04-27,3381.52,95398.60
1990-04-28,3381.44,95134.20
1990-04-29,3381.45,95164.24
1990-04-30,3381.42,95074.10
1990-05-01,3381.39,94977.95
1990-05-02,3381.31,94719.55
1990-05-03,3381.25,94521.24
1990-05-04,3381.17,94268.85
1990-05-05,3381.09,94010.45
1990-05-06,3380.97,93621.10
1990-05-07,3380.84,93199.97
1990-05-08,3380.72,92820.37
1990-05-09,3380.62,92500.07
1990-05-10,3380.53,92209.44
1990-05-11,3380.37,91693.41
1990-05-12,3380.19,91129.93
1990-05-13,3380.02,90584.24
1990-05-14,3379.84,90014.30
1990-05-15,3379.68,89503.75
1990-05-16,3379.51,88969.71
1990-05-17,3379.34,88429.80
1990-05-18,3379.12,87737.32
1990-05-19,3378.92,87104.01
1990-05-20,3378.67,86313.34
1990-05-21,3378.46,85651.51
1990-05-22,3378.25,84989.68
1990-05-23,3378.07,84421.56
1990-05-24,3377.87,83791.59
1990-05-25,3377.67,83163.03
1990-05-26,3377.53,82720.71
1990-05-27,3377.36,82185.27
1990-05-28,3377.25,81841.88
1990-05-29,3377.12,81434.48
1990-05-30,3377.03,81155.12
1990-05-31,3377.01,81091.10
1990-06-01,3377.00,81062.00
1990-06-02,3376.99,81021.53
1990-06-03,3376.98,80992.63
1990-06-04,3376.93,80842.30
1990-06-05,3376.87,80651.52
1990-06-06,3376.80,80431.82
1990-06-07,3376.74,80246.81
1990-06-08,3376.63,79905.70
1990-06-09,3376.55,79657.10
1990-06-10,3376.44,79315.99
1990-06-11,3376.34,79003.79
1990-06-12,3376.19,78529.71
1990-06-13,3376.03,78026.72
1990-06-14,3375.83,77412.20
1990-06-15,3375.64,76821.28
1990-06-16,3375.45,76236.10
1990-06-17,3375.27,75673.87
1990-06-18,3375.06,75031.32
1990-06-19,3374.80,74229.27
1990-06-20,3374.50,73310.16
1990-06-21,3374.12,72147.10
1990-06-22,3373.67,70787.90
1990-06-23,3373.19,69346.61
1990-06-24,3372.72,67955.77
1990-06-25,3372.19,66391.09
1990-06-26,3371.69,64935.96
1990-06-27,3371.13,63329.38
1990-06-28,3370.54,61665.11
1990-06-29,3369.96,60026.83
1990-06-30,3369.36,58381.32
1990-07-01,3368.73,56668.39
1990-07-02,3368.14,55080.20
1990-07-03,3367.54,53492.52
1990-07-04,3366.95,51945.02
1990-07-05,3366.37,50461.45
1990-07-06,3365.82,49053.49
1990-07-07,3365.24,47599.78
1990-07-08,3364.68,46210.75
1990-07-09,3364.10,44793.70
1990-07-10,3363.54,43460.08
1990-07-11,3363.00,42168.00
1990-07-12,3362.45,40892.55
1990-07-13,3361.88,39574.41
1990-07-14,3361.34,38359.54
1990-07-15,3360.75,37043.98
1990-07-16,3360.20,35838.78
1990-07-17,3359.57,34481.44
1990-07-18,3358.95,33171.61
1990-07-19,3358.33,31883.29
1990-07-20,3357.71,30619.32
1990-07-21,3357.08,29348.50
1990-07-22,3356.46,28127.61
1990-07-23,3355.83,26901.73
1990-07-24,3355.15,25620.49
1990-07-25,3354.52,24460.19
1990-07-26,3353.91,23349.34
1990-07-27,3353.31,22296.98
1990-07-28,3352.72,21280.22
1990-07-29,3352.11,20254.31
1990-07-30,3351.49,19251.29
1990-07-31,3350.84,18220.22
1990-08-01,3350.17,17191.90
1990-08-02,3349.50,16214.40
1990-08-03,3348.82,15234.65
1990-08-04,3348.10,14193.99
1990-08-05,3347.34,13171.66
1990-08-06,3346.56,12138.44
1990-08-07,3345.70,11029.53
1990-08-08,3344.80,9942.89
1990-08-09,3343.77,8734.26
1990-08-10,3342.75,7658.98
1990-08-11,3341.62,6532.09
1990-08-12,3340.41,5455.89
1990-08-13,3338.95,4321.03
1990-08-14,3337.06,3073.32
1990-08-15,3334.91,1946.43
1990-08-16,3332.85,1640.90
1990-08-17,3331.08,952.95
1990-08-18,3329.80,269.38
1990-08-19,3328.95,161.56
1990-08-20,3328.63,120.58
1990-08-21,3328.33,82.15
1990-08-22,3328.15,59.56
1990-08-23,3327.97,38.90
1990-08-24,3327.85,34.08
1990-08-25,3327.80,32.03
1990-08-26,3327.73,29.25
1990-08-27,3327.68,27.21
1990-08-28,3327.63,25.31
1990-08-29,3327.62,24.94
1990-08-30,3327.56,22.53
1990-08-31,3327.54,21.58
1990-09-01,3327.52,20.85
1990-09-02,3327.50,20.11
1990-09-03,3327.50,20.11
1990-09-04,3327.50,20.11
1990-09-05,3327.51,20.48
1990-09-06,3327.50,20.11
1990-09-07,3327.50,20.11
1990-09-08,3327.50,20.11
1990-09-09,3327.49,19.68
1990-09-10,3327.48,19.16
1990-09-11,3327.46,18.43
1990-09-12,3327.45,18.07
1990-09-13,3327.43,17.26
1990-09-14,3327.40,16.02
1990-09-15,3327.37,14.85
1990-09-16,3327.35,14.12
1990-09-17,3327.34,13.61
1990-09-18,3327.34,13.61
1990-09-19,3327.32,12.88
1990-09-20,3327.31,12.44
1990-09-21,3327.31,12.44
1990-09-22,3327.32,12.88
1990-09-23,3327.32,12.88
1990-09-24,3327.31,12.44
1990-09-25,3327.30,12.07
1990-09-26,3327.32,12.88
1990-09-27,3327.33,13.24
1990-09-28,3327.37,14.85
1990-09-29,3327.40,16.02
1990-09-30,3327.44,17.70
1990-10-01,3327.50,20.11
1990-10-02,3327.54,21.58
1990-10-03,3327.59,23.62
1990-10-04,3327.66,26.40
1990-10-05,3327.69,27.72
1990-10-06,3327.75,30.13
1990-10-07,3327.82,32.91
1990-10-08,3328.07,49.08
1990-10-09,3328.28,76.10
1990-10-10,3328.40,91.00
1990-10-11,3328.44,96.36
1990-10-12,3328.51,105.21
1990-10-13,3328.54,108.93
1990-10-14,3328.53,107.53
1990-10-15,3328.52,106.37
1990-10-16,3328.51,105.21
1990-10-17,3328.79,140.84
1990-10-18,3329.31,207.21
1990-10-19,3329.80,269.38
1990-10-20,3330.32,490.16
1990-10-21,3330.89,836.97
1990-10-22,3331.37,1131.38
1990-10-23,3331.89,1446.97
1990-10-24,3332.44,1580.12
1990-10-25,3332.85,1640.90
1990-10-26,3333.25,1700.33
1990-10-27,3333.62,1755.41
1990-10-28,3333.99,1810.22
1990-10-29,3334.36,1864.76
1990-10-30,3334.74,1921.47
1990-10-31,3335.00,1960.00
1990-11-01,3335.31,2112.90
1990-11-02,3335.64,2275.76
1990-11-03,3335.95,2428.67
1990-11-04,3336.24,2593.29
1990-11-05,3336.53,2762.59
1990-11-06,3336.88,2967.25
1990-11-07,3337.24,3179.40
1990-11-08,3337.53,3348.70
1990-11-09,3337.82,3517.99
1990-11-10,3338.11,3703.70
1990-11-11,3338.36,3886.61
1990-11-12,3338.61,4070.87
1990-11-13,3338.86,4255.13
1990-11-14,3339.06,4400.38
1990-11-15,3339.23,4527.15
1990-11-16,3339.41,4653.91
1990-11-17,3339.58,4780.67
1990-11-18,3339.75,4907.43
1990-11-19,3340.00,5089.00
1990-11-20,3340.18,5196.62
1990-11-21,3340.35,5365.66
1990-11-22,3340.52,5534.70
1990-11-23,3340.69,5703.74
1990-11-24,3340.87,5865.17
1990-11-25,3341.06,6033.13
1990-11-26,3341.18,6140.75
1990-11-27,3341.33,6274.46
1990-11-28,3341.47,6398.38
1990-11-29,3341.63,6540.25
1990-11-30,3341.75,6647.87
1990-12-01,3341.89,6771.79
1990-12-02,3341.97,6843.54
1990-12-03,3342.08,6953.09
1990-12-04,3342.23,7109.74
1990-12-05,3342.34,7227.71
1990-12-06,3342.45,7341.82
1990-12-07,3342.57,7469.46
1990-12-08,3342.69,7597.10
1990-12-09,3342.79,7701.53
1990-12-10,3342.96,7879.45
1990-12-11,3343.09,8018.70
1990-12-12,3343.22,8156.01
1990-12-13,3343.42,8366.81
1990-12-14,3343.49,8440.30
1990-12-15,3343.58,8535.06
1990-12-16,3343.67,8629.82
1990-12-17,3343.79,8757.46
1990-12-18,3343.91,8881.24
1990-12-19,3344.02,9002.61
1990-12-20,3344.07,9060.27
1990-12-21,3344.07,9060.27
1990-12-22,3344.09,9086.88
1990-12-23,3344.09,9086.88
1990-12-24,3344.09,9086.88
1990-12-25,3344.11,9109.06
1990-12-26,3344.12,9122.36
1990-12-27,3344.10,9097.97
1990-12-28,3344.15,9155.63
1990-12-29,3344.15,9155.63
1990-12-30,3344.16,9171.15
1990-12-31,3344.18,9195.55
1991-01-01,3344.20,9217.72
1991-01-02,3344.24,9268.73
1991-01-03,3344.27,9301.99
1991-01-04,3344.29,9326.39
1991-01-05,3344.36,9410.66
1991-01-06,3345.36,10619.26
1991-01-07,3345.45,10727.93
1991-01-08,3345.52,10812.20
1991-01-09,3345.59,10896.47
1991-01-10,3345.69,11016.22
1991-01-11,3345.79,11140.41
1991-01-12,3345.89,11260.16
1991-01-13,3346.00,11391.00
1991-01-14,3346.14,11576.64
1991-01-15,3346.35,11857.54
1991-01-16,3346.48,12030.96
1991-01-17,3346.64,12243.47
1991-01-18,3346.76,12404.68
1991-01-19,3346.91,12604.98
1991-01-20,3347.02,12749.09
1991-01-21,3347.14,12910.30
1991-01-22,3347.25,13054.42
1991-01-23,3347.32,13147.24
1991-01-24,3347.38,13227.84
1991-01-25,3347.49,13371.96
1991-01-26,3347.57,13479.43
1991-01-27,3347.66,13596.67
1991-01-28,3347.75,13721.25
1991-01-29,3347.78,13757.89
1991-01-30,3347.79,13770.10
1991-01-31,3347.79,13770.10
1991-02-01,3347.79,13770.10
1991-02-02,3347.78,13757.89
1991-02-03,3347.79,13770.10
1991-02-04,3347.84,13838.49
1991-02-05,3347.98,14026.57
1991-02-06,3348.62,14943.37
1991-02-07,3348.81,15218.76
1991-02-08,3348.96,15435.89
1991-02-09,3349.13,15679.51
1991-02-10,3349.27,15880.75
1991-02-11,3349.41,16079.35
1991-02-12,3349.53,16254.12
1991-02-13,3349.66,16442.13
1991-02-14,3349.84,16701.63
1991-02-15,3350.07,17039.35
1991-02-16,3350.34,17454.63
1991-02-17,3350.56,17790.81
1991-02-18,3350.75,18084.62
1991-02-19,3350.93,18358.65
1991-02-20,3351.08,18595.90
1991-02-21,3351.24,18852.74
1991-02-22,3351.40,19106.63
1991-02-23,3351.55,19348.71
1991-02-24,3351.69,19573.08
1991-02-25,3351.83,19800.40
1991-02-26,3351.96,20010.00
1991-02-27,3352.08,20204.87
1991-02-28,3352.20,20408.82
1991-03-01,3352.33,20625.12
1991-03-02,3352.48,20878.51
1991-03-03,3352.65,21162.80
1991-03-04,3352.87,21533.61
1991-03-05,3353.16,22034.71
1991-03-06,3353.42,22488.03
1991-03-07,3353.59,22785.92
1991-03-08,3353.75,23067.63
1991-03-09,3353.89,23316.96
1991-03-10,3354.03,23565.20
1991-03-11,3354.14,23763.71
1991-03-12,3354.27,24002.60
1991-03-13,3354.38,24201.12
1991-03-14,3354.49,24406.36
1991-03-15,3354.59,24588.05
1991-03-16,3354.68,24752.92
1991-03-17,3354.77,24914.42
1991-03-18,3354.85,25062.46
1991-03-19,3354.96,25267.71
1991-03-20,3355.08,25488.19
1991-03-21,3355.20,25717.98
1991-03-22,3355.30,25905.98
1991-03-23,3355.41,26111.40
1991-03-24,3355.54,26358.60
1991-03-25,3355.67,26602.31
1991-03-26,3355.81,26866.91
1991-03-27,3355.95,27131.52
1991-03-28,3356.08,27387.79
1991-03-29,3356.19,27600.71
1991-03-30,3356.30,27813.63
1991-03-31,3356.44,28087.91
1991-04-01,3356.63,28459.62
1991-04-02,3356.88,28946.82
1991-04-03,3357.09,29367.08
1991-04-04,3357.31,29812.98
1991-04-05,3357.52,30232.88
1991-04-06,3357.73,30656.48
1991-04-07,3357.93,31057.80
1991-04-08,3358.12,31451.31
1991-04-09,3358.26,31738.03
1991-04-10,3358.39,32009.45
1991-04-11,3358.56,32361.15
1991-04-12,3358.66,32567.59
1991-04-13,3358.72,32693.75
1991-04-14,3358.70,32655.52
1991-04-15,3358.69,32632.58
1991-04-16,3358.68,32613.46
1991-04-17,3358.70,32655.52
1991-04-18,3358.72,32693.75
1991-04-19,3358.73,32712.86
1991-04-20,3358.73,32712.86
1991-04-21,3358.73,32712.86
1991-04-22,3358.69,32632.58
1991-04-23,3358.59,32429.97
1991-04-24,3358.47,32177.66
1991-04-25,3358.38,31990.34
1991-04-26,3358.30,31825.95
1991-04-27,3358.13,31470.42
1991-04-28,3357.97,31143.26
1991-04-29,3357.81,30819.98
1991-04-30,3357.55,30296.04
1991-05-01,3357.28,29746.10
1991-05-02,3357.79,30779.11
1991-05-03,3357.47,30136.26
1991-05-04,3357.13,29448.83
1991-05-05,3356.77,28733.89
1991-05-06,3356.37,27950.77
1991-05-07,3355.85,26946.99
1991-05-08,3355.39,26073.10
1991-05-09,3354.96,25267.71
1991-05-10,3354.59,24588.05
1991-05-11,3354.24,23952.13
1991-05-12,3353.88,23297.53
1991-05-13,3353.60,22805.35
1991-05-14,3353.40,22455.65
1991-05-15,3353.26,22206.32
1991-05-16,3352.23,20458.26
1991-05-17,3352.27,20523.15
1991-05-18,3352.49,20893.96
1991-05-19,3352.89,21564.51
1991-05-20,3353.55,22721.16
1991-05-21,3354.10,23693.05
1991-05-22,3354.46,24349.16
1991-05-23,3354.77,24914.42
1991-05-24,3355.02,25373.30
1991-05-25,3355.25,25808.50
1991-05-26,3355.42,26128.81
1991-05-27,3355.60,26473.49
1991-05-28,3355.63,26529.20
1991-05-29,3355.58,26431.71
1991-05-30,3355.52,26323.78
1991-05-31,3355.50,26278.52
1991-06-01,3355.45,26188.00
1991-06-02,3355.40,26093.99
1991-06-03,3355.28,25867.69
1991-06-04,3355.13,25585.68
1991-06-05,3355.02,25373.30
1991-06-06,3355.00,25335.00
1991-06-07,3355.06,25449.89
1991-06-08,3355.03,25390.71
1991-06-09,3354.93,25207.14
1991-06-10,3354.80,24974.98
1991-06-11,3354.63,24658.71
1991-06-12,3354.36,24167.47
1991-06-13,3354.09,23676.23
1991-06-14,3353.86,23265.15
1991-06-15,3353.62,22844.21
1991-06-16,3353.41,22471.84
1991-06-17,3353.18,22067.09
1991-06-18,3352.95,21666.48
1991-06-19,3352.69,21230.78
1991-06-20,3352.39,20727.10
1991-06-21,3352.11,20254.31
1991-06-22,3351.80,19750.21
1991-06-23,3351.45,19189.29
1991-06-24,3351.10,18625.42
1991-06-25,3350.76,18098.74
1991-06-26,3350.48,17666.51
1991-06-27,3350.20,17239.93
1991-06-28,3349.96,16876.39
1991-06-29,3349.75,16571.88
1991-06-30,3349.53,16254.12
1991-07-01,3349.32,15952.25
1991-07-02,3349.03,15536.52
1991-07-03,3348.71,15073.12
1991-07-04,3348.37,14585.89
1991-07-05,3348.02,14077.48
1991-07-06,3347.64,13572.25
1991-07-07,3347.23,13027.55
1991-07-08,3346.83,12497.50
1991-07-09,3346.39,11913.72
1991-07-10,3345.90,11271.25
1991-07-11,3345.41,10676.92
1991-07-12,3344.89,10049.33
1991-07-13,3344.35,9399.57
1991-07-14,3343.78,8743.93
1991-07-15,3343.30,8239.17
1991-07-16,3342.87,7786.62
1991-07-17,3342.45,7341.82
1991-07-18,3342.12,6995.64
1991-07-19,3341.83,6717.98
1991-07-20,3341.50,6424.47
1991-07-21,3341.14,6103.24
1991-07-22,3340.73,5741.25
1991-07-23,3340.33,5384.14
1991-07-24,3340.00,5089.00
1991-07-25,3339.70,4869.77
1991-07-26,3339.32,4591.37
1991-07-27,3338.74,4166.36
1991-07-28,3338.08,3683.52
1991-07-29,3337.36,3247.98
1991-07-30,3336.57,2787.23
1991-07-31,3335.63,2271.24
1991-08-01,3334.30,1855.80
1991-08-02,3332.86,1642.80
1991-08-03,3331.24,1052.20
1991-08-04,3329.98,292.44
1991-08-05,3329.17,189.27
1991-08-06,3328.65,122.90
1991-08-07,3328.30,78.42
1991-08-08,3328.04,45.36
1991-08-09,3327.88,35.17
1991-08-10,3327.70,28.08
1991-08-11,3327.57,22.89
1991-08-12,3327.47,18.80
1991-08-13,3327.68,27.21
1991-08-14,3327.64,25.67
1991-08-15,3327.59,23.62
1991-08-16,3327.57,22.89
1991-08-17,3327.54,21.58
1991-08-18,3327.51,20.48
1991-08-19,3327.47,18.80
1991-08-20,3327.44,17.70
1991-08-21,3327.40,16.02
1991-08-22,3327.37,14.85
1991-08-23,3327.35,14.12
1991-08-24,3327.32,12.88
1991-08-25,3327.31,12.44
1991-08-26,3327.30,12.07
1991-08-27,3327.30,12.07
1991-08-28,3327.28,11.20
1991-08-29,3327.27,10.83
1991-08-30,3327.27,10.83
1991-08-31,3327.25,10.03
1991-09-01,3327.24,9.66
1991-09-02,3327.23,9.29
1991-09-03,3327.22,8.93
1991-09-04,3327.22,8.93
1991-09-05,3327.20,8.05
1991-09-06,3327.21,8.42
1991-09-07,3327.18,7.25
1991-09-08,3327.17,6.88
1991-09-09,3327.15,6.00
1991-09-10,3327.15,6.00
1991-09-11,3327.14,5.64
1991-09-12,3327.13,5.20
1991-09-13,3327.14,5.64
1991-09-14,3327.11,4.47
1991-09-15,3327.09,3.74
1991-09-16,3327.09,3.74
1991-09-17,3327.08,3.23
1991-09-18,3327.06,2.42
1991-09-19,3327.05,2.06
1991-09-20,3327.04,1.69
1991-09-21,3327.02,0.89
1991-09-22,3327.01,0.38
1991-09-23,3327.00,0.01
1991-09-24,3326.99,0.01
1991-09-25,3326.98,0.00
1991-09-26,3326.97,0.00
1991-09-27,3326.96,0.00
1991-09-28,3326.97,0.00
1991-09-29,3326.97,0.00
1991-09-30,3327.00,0.01
1991-10-01,3327.07,2.79
1991-10-02,3327.15,6.00
1991-10-03,3327.17,6.88
1991-10-04,3327.18,7.25
1991-10-05,3327.24,9.66
1991-10-06,3327.36,14.49
1991-10-07,3327.53,21.21
1991-10-08,3327.73,29.25
1991-10-09,3328.04,45.36
1991-10-10,3328.23,69.58
1991-10-11,3328.34,83.32
1991-10-12,3328.39,89.84
1991-10-13,3328.39,89.84
1991-10-14,3328.34,83.32
1991-10-15,3328.49,102.88
1991-10-16,3328.88,152.48
1991-10-17,3329.22,195.79
1991-10-18,3329.55,237.95
1991-10-19,3329.85,275.90
1991-10-20,3330.13,374.18
1991-10-21,3330.59,655.20
1991-10-22,3330.96,881.58
1991-10-23,3331.29,1081.20
1991-10-24,3331.70,1331.00
1991-10-25,3331.99,1509.42
1991-10-26,3332.49,1587.72
1991-10-27,3333.14,1684.32
1991-10-28,3333.63,1756.77
1991-10-29,3334.07,1821.89
1991-10-30,3334.46,1879.95
1991-10-31,3334.82,1933.14
1991-11-01,3335.11,2013.38
1991-11-02,3335.49,2202.48
1991-11-03,3335.85,2379.81
1991-11-04,3336.17,2552.58
1991-11-05,3336.48,2734.73
1991-11-06,3336.76,2898.67
1991-11-07,3337.19,3149.40
1991-11-08,3337.60,3389.41
1991-11-09,3337.90,3565.14
1991-11-10,3338.18,3756.15
1991-11-11,3338.44,3947.13
1991-11-12,3338.69,4128.70
1991-11-13,3338.92,4298.17
1991-11-14,3339.18,4489.15
1991-11-15,3339.42,4663.99
1991-11-16,3339.63,4818.66
1991-11-17,3339.80,4945.09
1991-11-18,3340.00,5089.00
1991-11-19,3340.19,5260.21
1991-11-20,3340.37,5421.65
1991-11-21,3340.54,5571.66
1991-11-22,3340.73,5741.25
1991-11-23,3340.87,5865.17
1991-11-24,3341.01,5987.47
1991-11-25,3341.18,6140.75
1991-11-26,3341.39,6328.27
1991-11-27,3341.62,6532.09
1991-11-28,3341.82,6709.83
1991-11-29,3342.03,6902.81
1991-11-30,3342.09,6962.76
1991-12-01,3342.21,7090.40
1991-12-02,3342.37,7258.66
1991-12-03,3342.53,7426.91
1991-12-04,3342.69,7597.10
1991-12-05,3342.85,7765.35
1991-12-06,3343.03,7954.88
1991-12-07,3343.22,8156.01
1991-12-08,3343.48,8426.76
1991-12-09,3343.73,8693.64
1991-12-10,3343.91,8881.24
1991-12-11,3344.09,9086.88
1991-12-12,3344.22,9239.90
1991-12-13,3344.36,9410.66
1991-12-14,3344.46,9534.84
1991-12-15,3344.49,9568.11
1991-12-16,3344.54,9630.20
1991-12-17,3344.63,9738.87
1991-12-18,3344.78,9918.49
1991-12-19,3344.83,9980.59
1991-12-20,3344.83,9980.59
1991-12-21,3344.84,9991.67
1991-12-22,3344.91,10075.95
1991-12-23,3344.91,10075.95
1991-12-24,3344.91,10075.95
1991-12-25,3344.96,10135.82
1991-12-26,3345.03,10220.09
1991-12-27,3345.12,10330.97
1991-12-28,3345.15,10366.46
1991-12-29,3345.33,10581.56
1991-12-30,3345.46,10739.02
1991-12-31,3345.59,10896.47
1992-01-01,3345.72,11056.14
1992-01-02,3345.83,11186.98
1992-01-03,3345.83,11186.98
1992-01-04,3345.73,11067.23
1992-01-05,3345.90,11271.25
1992-01-06,3346.09,11513.13
1992-01-07,3346.17,11620.61
1992-01-08,3346.21,11669.46
1992-01-09,3346.28,11764.72
1992-01-10,3346.39,11913.72
1992-01-11,3346.45,11989.44
1992-01-12,3346.54,12111.57
1992-01-13,3346.98,12692.91
1992-01-14,3346.94,12641.62
1992-01-15,3346.92,12617.19
1992-01-16,3346.93,12629.40
1992-01-17,3347.04,12773.52
1992-01-18,3347.14,12910.30
1992-01-19,3347.22,13015.33
1992-01-20,3347.28,13091.05
1992-01-21,3347.35,13186.32
1992-01-22,3347.44,13308.45
1992-01-23,3347.70,13652.86
1992-01-24,3347.66,13596.67
1992-01-25,3347.73,13689.49
1992-01-26,3347.83,13826.28
1992-01-27,3347.99,14038.79
1992-01-28,3348.05,14125.14
1992-01-29,3348.16,14281.37
1992-01-30,3348.29,14469.38
1992-01-31,3348.46,14712.99
1992-02-01,3348.62,14943.37
1992-02-02,3348.78,15173.74
1992-02-03,3349.09,15618.60
1992-02-04,3349.20,15780.13
1992-02-05,3349.27,15880.75
1992-02-06,3349.41,16079.35
1992-02-07,3349.59,16341.50
1992-02-08,3349.75,16571.88
1992-02-09,3349.89,16773.12
1992-02-10,3350.04,16994.15
1992-02-11,3350.23,17285.13
1992-02-12,3350.37,17499.83
1992-02-13,3350.55,17773.86
1992-02-14,3350.71,18019.64
1992-02-15,3350.87,18265.42
1992-02-16,3351.03,18519.14
1992-02-17,3351.17,18737.60
1992-02-18,3351.24,18852.74
1992-02-19,3351.53,19316.00
1992-02-20,3351.83,19797.00
1992-02-21,3352.12,20273.22
1992-02-22,3352.61,21096.70
1992-02-23,3352.95,21669.41
1992-02-24,3353.16,22034.19
1992-02-25,3353.36,22386.48
1992-02-26,3353.57,22754.93
1992-02-27,3353.79,23139.55
1992-02-28,3353.99,23491.84
1992-02-29,3354.21,23891.57
1992-03-01,3354.42,24275.14
1992-03-02,3354.63,24658.71
1992-03-03,3354.85,25062.46
1992-03-04,3355.07,25467.54
1992-03-05,3355.31,25924.48
1992-03-06,3355.58,26433.73
1992-03-07,3355.82,26887.17
1992-03-08,3356.18,27582.02
1992-03-09,3356.48,28169.18
1992-03-10,3356.76,28716.71
1992-03-11,3357.02,29225.88
1992-03-12,3357.28,29749.81
1992-03-13,3357.54,30273.75
1992-03-14,3357.78,30756.81
1992-03-15,3358.04,31282.95
1992-03-16,3358.28,31779.01
1992-03-17,3358.49,32214.01
1992-03-18,3358.67,32587.96
