date,qu,qd,mm,mx,mn
2013-11-04,53.82,0.38,33.94,46.80,25.20
2013-11-05,62.39,0.38,34.20,39.90,26.30
2013-11-06,60.88,0.38,41.19,56.80,33.70
2013-11-07,63.40,0.38,43.71,52.50,39.00
2013-11-08,67.38,0.33,41.98,50.90,34.00
2013-11-09,62.82,0.30,40.06,56.90,26.00
2013-11-10,60.27,0.27,41.55,64.20,27.70
2013-11-11,57.72,0.24,41.29,61.70,28.40
2013-11-12,58.21,0.23,40.69,52.90,30.20
2013-11-13,56.18,0.22,46.03,64.80,32.50
2013-11-14,56.16,0.20,36.99,51.80,25.00
2013-11-15,54.12,0.17,35.09,49.40,20.80
2013-11-16,60.17,0.17,40.82,51.00,34.40
2013-11-17,54.61,0.16,40.38,54.80,29.50
2013-11-18,58.63,0.15,35.27,46.00,26.80
2013-11-19,65.19,0.15,45.03,51.90,37.50
2013-11-20,74.77,0.15,40.02,46.10,30.70
2013-11-21,40.98,0.14,32.16,47.60,21.00
2013-11-22,37.93,0.12,28.33,48.20,14.70
2013-11-23,44.48,0.11,28.92,51.60,15.50
2013-11-24,51.53,0.10,29.87,52.60,15.10
2013-11-25,55.04,0.09,32.83,55.00,19.50
2013-11-26,58.56,0.08,30.71,48.80,19.20
2013-11-27,62.60,0.08,31.69,50.90,20.50
2013-11-28,60.07,0.07,32.22,51.00,22.30
2013-11-29,60.56,0.06,33.85,53.00,19.60
2013-11-30,64.59,0.06,38.21,49.10,32.60
2013-12-01,68.63,0.06,45.28,56.20,31.50
2013-12-02,55.52,0.06,41.99,51.10,24.90
2013-12-03,48.96,0.06,22.51,30.80,11.90
2013-12-04,24.76,0.06,16.08,27.60,4.90
2013-12-05,28.28,0.05,16.43,27.40,5.70
2013-12-06,14.16,0.04,17.83,24.10,8.50
2013-12-07,35.84,0.04,16.84,25.60,-0.19
2013-12-08,10.61,0.02,-0.77,10.50,-11.29
2013-12-09,17.67,0.02,5.54,23.60,-6.69
2013-12-10,32.29,0.02,9.62,26.40,-1.19
2013-12-11,43.39,0.03,11.96,29.90,0.30
2013-12-12,54.48,0.03,13.91,29.80,2.50
2013-12-13,62.04,0.03,24.13,41.40,11.80
2013-12-14,59.52,0.03,24.96,41.10,14.30
2013-12-15,63.05,0.03,27.53,44.10,17.70
2013-12-16,60.02,0.02,23.72,42.70,11.60
2013-12-17,57.01,0.04,19.73,27.00,11.20
2013-12-18,61.02,0.02,22.52,31.40,15.60
2013-12-19,53.46,0.02,24.24,39.30,11.30
2013-12-20,50.44,0.02,19.24,29.40,7.30
2013-12-21,54.47,0.02,29.01,41.20,19.70
2013-12-22,70.60,0.02,36.48,51.60,25.00
2013-12-23,67.07,0.02,38.41,51.80,28.10
2013-12-24,55.98,0.02,32.30,47.60,20.60
2013-12-25,51.95,0.02,25.40,45.80,12.80
2013-12-26,48.42,0.02,24.51,43.60,14.20
2013-12-27,52.95,0.01,22.32,35.20,11.80
2013-12-28,61.01,0.01,25.85,48.20,14.60
2013-12-29,53.45,0.01,23.75,41.30,12.90
2013-12-30,53.96,0.01,28.16,38.20,17.90
2013-12-31,53.96,0.01,32.48,44.60,25.40
2014-01-01,62.53,0.01,30.76,49.40,19.00
2014-01-02,58.49,0.01,26.96,34.30,18.90
2014-01-03,54.96,0.01,34.59,51.00,24.20
2014-01-04,42.36,0.01,25.31,43.90,12.00
2014-01-05,38.33,0.01,21.88,44.80,9.40
2014-01-06,46.90,0.01,23.72,40.10,11.00
2014-01-07,64.04,0.01,28.53,37.00,21.40
2014-01-08,68.58,0.01,30.72,38.50,26.30
2014-01-09,65.05,0.01,35.87,43.30,27.50
2014-01-10,69.59,0.01,39.15,42.70,34.30
2014-01-11,56.48,0.01,41.18,52.40,34.00
2014-01-12,66.06,0.01,39.94,44.60,36.40
2014-01-13,66.06,0.01,41.97,51.30,35.50
2014-01-14,52.95,0.01,33.39,49.40,23.20
2014-01-15,57.99,0.01,30.44,48.90,21.40
2014-01-16,53.45,0.01,31.19,51.70,18.10
2014-01-17,53.96,0.01,29.09,50.80,16.30
2014-01-18,49.43,0.02,26.54,40.30,14.90
2014-01-19,49.43,0.02,25.94,31.10,21.60
2014-01-20,54.47,0.02,27.12,38.30,21.90
2014-01-21,49.93,0.02,25.20,32.90,21.00
2014-01-22,54.97,0.02,26.57,44.10,19.90
2014-01-23,50.44,0.02,24.94,36.90,16.50
2014-01-24,50.44,0.02,24.24,34.70,18.50
2014-01-25,36.82,0.02,21.97,33.00,13.80
2014-01-26,46.40,0.02,23.12,40.50,12.60
2014-01-27,60.52,0.02,26.48,41.50,19.30
2014-01-28,69.60,0.02,28.63,33.40,23.40
2014-01-29,75.14,0.02,32.36,37.70,29.70
2014-01-30,89.26,0.02,36.81,47.50,26.80
2014-01-31,66.57,0.02,30.17,44.70,21.30
2014-02-01,56.99,0.02,30.50,39.70,23.80
2014-02-02,56.99,0.02,29.60,39.80,18.10
2014-02-03,62.03,0.02,30.69,37.80,23.60
2014-02-04,52.96,0.02,24.53,32.10,18.10
2014-02-05,48.42,0.02,20.29,25.30,12.00
2014-02-06,52.96,0.02,17.85,24.20,11.70
2014-02-07,68.08,0.02,19.88,28.70,7.80
2014-02-08,87.75,0.02,29.75,35.80,22.40
2014-02-09,68.59,0.02,37.56,57.80,26.40
2014-02-10,69.09,0.02,32.52,47.40,18.30
2014-02-11,69.09,0.02,35.22,46.60,25.00
2014-02-12,228.94,0.05,41.01,47.10,34.50
2014-02-13,334.90,0.13,43.22,52.00,35.30
2014-02-14,356.59,0.14,40.37,52.80,34.40
2014-02-15,273.89,0.13,38.62,44.40,35.60
2014-02-16,149.34,0.11,40.22,49.80,30.80
2014-02-17,101.42,0.08,40.07,55.00,28.70
2014-02-18,107.97,0.08,42.61,53.90,34.40
2014-02-19,97.37,0.07,35.31,42.90,27.90
2014-02-20,87.29,0.07,37.49,46.80,28.10
2014-02-21,70.64,0.06,41.39,53.90,32.60
2014-02-22,71.65,0.06,39.97,54.20,31.00
2014-02-23,77.20,0.06,41.32,55.20,27.10
2014-02-24,88.29,0.06,45.13,61.00,30.20
2014-02-25,116.53,0.07,46.41,64.70,32.60
2014-02-26,128.64,0.08,44.31,55.20,34.20
2014-02-27,118.08,0.10,44.20,55.00,37.00
2014-02-28,118.58,0.10,43.32,52.80,34.10
2014-03-01,101.94,0.10,45.10,53.40,39.50
2014-03-02,102.96,0.11,45.53,52.20,40.60
2014-03-03,160.95,0.12,43.53,51.80,37.20
2014-03-04,185.16,0.13,44.83,59.40,32.50
2014-03-05,162.98,0.13,47.02,59.40,38.00
2014-03-06,217.43,0.13,47.76,56.80,36.00
2014-03-07,201.79,0.12,44.57,69.10,32.60
2014-03-08,166.99,0.11,43.06,55.60,27.90
2014-03-09,174.54,0.10,49.49,61.00,43.20
2014-03-10,475.55,0.12,44.68,57.40,34.70
2014-03-11,309.17,0.12,41.63,62.60,30.90
2014-03-12,224.96,0.10,41.78,71.10,25.90
2014-03-13,189.15,0.09,43.57,72.50,26.50
2014-03-14,177.55,0.08,45.72,66.30,32.50
2014-03-15,179.06,0.08,46.52,68.70,27.60
2014-03-16,173.51,0.08,49.38,72.40,29.00
2014-03-17,167.96,0.07,42.81,54.00,35.50
2014-03-18,143.25,0.07,38.84,59.60,24.00
2014-03-19,156.87,0.07,42.68,62.40,24.30
2014-03-20,131.66,0.07,43.84,59.70,32.50
2014-03-21,125.61,0.07,37.10,58.80,21.10
2014-03-22,126.10,0.06,39.00,65.60,21.00
2014-03-23,120.05,0.06,42.84,66.90,20.90
2014-03-24,127.11,0.06,46.65,70.00,25.20
2014-03-25,121.06,0.06,42.56,59.20,29.60
2014-03-26,115.02,0.07,43.49,54.00,31.40
2014-03-27,115.03,0.08,40.77,49.50,34.60
2014-03-28,149.83,0.09,43.17,54.60,32.30
2014-03-29,171.01,0.10,47.49,51.80,42.10
2014-03-30,179.09,0.11,43.66,57.10,32.90
2014-03-31,165.98,0.11,42.63,54.80,32.60
2014-04-01,153.39,0.12,39.21,42.60,33.70
2014-04-02,168.03,0.14,41.53,60.40,31.00
2014-04-03,169.04,0.14,42.40,58.20,26.00
2014-04-04,155.42,0.14,46.01,63.50,38.20
2014-04-05,163.49,0.14,44.04,59.60,32.00
2014-04-06,164.00,0.15,52.24,67.20,43.20
2014-04-07,186.69,0.15,53.21,76.90,33.10
2014-04-08,180.64,0.15,56.99,76.40,39.30
2014-04-09,203.38,0.20,55.52,72.00,38.10
2014-04-10,219.68,0.37,51.83,71.30,31.10
2014-04-11,213.89,0.63,54.92,75.60,34.70
2014-04-12,215.71,0.93,52.10,67.00,37.20
2014-04-13,195.02,0.92,50.56,65.80,31.30
2014-04-14,203.06,0.89,49.61,69.60,29.20
2014-04-15,189.48,0.92,50.23,61.10,37.50
2014-04-16,190.52,0.95,51.41,65.00,39.70
2014-04-17,184.04,1.03,52.49,73.60,34.90
2014-04-18,189.40,44.20,51.96,66.70,37.40
2014-04-19,195.19,87.30,54.28,76.30,32.90
2014-04-20,201.75,86.30,51.07,68.90,31.40
2014-04-21,192.95,139.00,54.99,70.30,38.70
2014-04-22,186.00,186.00,48.98,57.30,33.10
2014-04-23,208.63,193.00,44.09,58.60,27.70
2014-04-24,225.75,195.00,49.61,58.80,44.90
2014-04-25,254.38,208.00,44.99,56.90,39.80
2014-04-26,208.44,216.00,42.80,56.00,29.00
2014-04-27,181.05,235.00,43.78,57.20,32.40
2014-04-28,190.36,268.00,45.31,68.70,28.20
2014-04-29,161.98,285.00,51.88,74.30,34.50
2014-04-30,171.35,310.00,56.18,81.00,33.10
2014-05-01,166.80,312.00,60.81,83.80,35.30
2014-05-02,167.30,312.00,63.36,84.50,40.60
2014-05-03,183.12,350.00,60.69,77.90,44.40
2014-05-04,194.13,360.00,57.43,69.30,47.00
2014-05-05,210.38,346.00,51.10,60.90,43.90
2014-05-06,210.51,330.00,50.29,62.60,34.20
2014-05-07,207.51,327.00,53.64,68.80,39.10
2014-05-08,183.83,325.00,50.60,66.80,37.90
2014-05-09,228.89,303.00,50.06,62.00,39.90
2014-05-10,212.83,294.00,44.76,56.70,38.30
2014-05-11,205.27,294.00,49.06,65.90,30.60
2014-05-12,184.71,280.00,52.90,71.30,32.60
2014-05-13,174.53,292.00,58.25,79.00,37.50
2014-05-14,163.35,302.00,64.46,86.00,43.50
2014-05-15,171.42,302.00,69.09,90.30,48.50
2014-05-16,193.10,302.00,69.75,82.80,54.20
2014-05-17,208.73,302.00,64.70,79.60,45.80
2014-05-18,222.34,302.00,58.63,68.40,50.50
2014-05-19,230.41,302.00,55.73,70.30,39.80
2014-05-20,208.73,302.00,59.86,74.80,39.30
2014-05-21,194.12,301.00,64.79,81.60,47.30
2014-05-22,192.12,299.00,65.42,86.60,44.30
2014-05-23,186.07,299.00,67.02,87.90,47.70
2014-05-24,206.74,299.00,64.38,81.80,44.20
2014-05-25,193.63,299.00,66.66,83.50,48.50
2014-05-26,205.63,311.00,66.42,80.20,48.60
2014-05-27,188.96,315.00,65.84,81.80,46.40
2014-05-28,168.79,315.00,55.12,65.90,41.70
2014-05-29,169.30,315.00,54.36,74.40,34.70
2014-05-30,156.69,315.00,64.02,81.60,44.60
2014-05-31,150.14,315.00,62.37,78.10,48.90
2014-06-01,151.15,315.00,63.96,83.20,43.40
2014-06-02,131.99,315.00,69.18,89.00,50.30
2014-06-03,131.55,307.00,68.54,86.50,47.90
2014-06-04,127.56,302.00,67.84,88.00,44.60
2014-06-05,119.90,313.00,68.09,88.20,44.50
2014-06-06,112.80,318.00,69.58,86.80,49.50
2014-06-07,108.27,318.00,68.53,83.50,47.90
2014-06-08,114.83,317.00,69.67,88.40,47.00
2014-06-09,95.63,322.00,73.62,90.80,54.80
2014-06-10,93.88,350.00,67.06,83.70,45.20
2014-06-11,89.25,362.00,68.78,87.10,48.30
2014-06-12,83.72,360.00,70.57,86.70,55.10
2014-06-13,83.79,351.00,56.87,66.50,46.20
2014-06-14,106.02,346.00,61.36,73.90,47.70
2014-06-15,101.98,346.00,63.93,78.50,54.30
2014-06-16,83.35,343.00,56.41,64.40,49.00
2014-06-17,83.73,358.00,50.64,61.80,35.50
2014-06-18,107.60,338.00,58.83,72.10,49.90
2014-06-19,89.61,318.00,67.35,88.40,47.30
2014-06-20,74.59,306.00,73.66,86.90,59.60
2014-06-21,81.75,294.00,70.12,87.30,52.00
2014-06-22,74.22,290.00,72.94,89.70,54.00
2014-06-23,67.14,292.00,75.51,94.40,54.70
2014-06-24,68.57,302.00,75.30,87.60,65.90
2014-06-25,71.00,313.00,66.51,80.90,54.80
2014-06-26,77.02,316.00,64.57,77.80,53.20
2014-06-27,76.05,312.00,65.97,81.80,57.50
2014-06-28,72.03,310.00,69.28,86.10,50.20
2014-06-29,62.97,309.00,69.56,86.70,50.60
2014-06-30,70.04,307.00,70.84,92.20,46.80
2014-07-01,60.48,305.00,76.83,96.30,54.60
2014-07-02,56.47,302.00,80.11,100.20,61.10
2014-07-03,59.50,302.00,81.52,100.80,56.10
2014-07-04,55.99,299.00,82.61,100.80,60.60
2014-07-05,45.58,338.00,82.69,101.90,60.30
2014-07-06,52.44,362.00,85.41,107.20,63.60
2014-07-07,52.99,357.00,84.10,105.60,60.70
2014-07-08,46.43,357.00,86.11,110.00,62.10
2014-07-09,62.06,357.00,75.05,94.80,65.80
2014-07-10,45.94,356.00,79.88,103.10,59.10
2014-07-11,43.43,354.00,80.72,103.10,58.50
2014-07-12,49.47,355.00,82.88,105.50,61.80
2014-07-13,56.03,355.00,85.57,106.40,64.50
2014-07-14,53.52,353.00,86.68,106.10,65.10
2014-07-15,62.10,353.00,82.52,100.90,61.40
2014-07-16,62.55,359.00,83.85,103.90,61.30
2014-07-17,62.56,358.00,85.14,103.70,65.60
2014-07-18,61.54,359.00,79.66,101.60,54.60
2014-07-19,66.09,358.00,78.42,97.40,55.90
2014-07-20,57.51,359.00,80.50,101.10,57.60
2014-07-21,62.56,358.00,75.18,90.90,60.60
2014-07-22,70.10,360.00,76.52,97.00,60.10
2014-07-23,62.56,358.00,75.08,92.40,55.40
2014-07-24,64.10,355.00,67.79,85.70,47.90
2014-07-25,65.10,356.00,72.44,94.40,48.30
2014-07-26,63.78,332.00,78.36,101.50,52.70
2014-07-27,62.91,316.00,83.03,105.90,59.70
2014-07-28,65.01,306.00,84.33,106.90,60.90
2014-07-29,63.30,269.00,79.00,103.70,64.00
2014-07-30,36.67,40.20,80.08,103.30,61.40
2014-07-31,42.20,42.20,77.52,103.00,60.40
2014-08-01,41.07,44.10,80.46,98.50,66.10
2014-08-02,40.16,45.20,77.84,102.50,59.30
2014-08-03,37.13,45.20,80.48,103.40,59.20
2014-08-04,40.16,45.20,79.40,98.20,62.20
2014-08-05,35.12,45.20,78.14,97.20,57.60
2014-08-06,39.65,45.20,79.33,99.20,58.20
2014-08-07,33.60,45.20,78.98,97.90,59.30
2014-08-08,35.12,45.20,78.68,97.70,60.50
2014-08-09,35.94,43.50,78.07,98.40,56.00
2014-08-10,36.15,42.20,80.07,99.50,57.10
2014-08-11,32.12,42.20,80.71,102.50,65.00
2014-08-12,39.68,42.20,68.58,78.10,60.00
2014-08-13,42.20,42.20,66.89,90.00,55.10
2014-08-14,46.23,42.20,68.27,85.90,55.10
2014-08-15,37.16,42.20,71.06,88.90,53.80
2014-08-16,39.68,42.20,74.72,95.70,53.80
2014-08-17,36.15,42.20,76.14,101.30,58.80
2014-08-18,34.64,42.20,78.62,100.90,56.10
2014-08-19,38.67,42.20,74.13,97.70,58.60
2014-08-20,37.16,42.20,71.26,91.70,52.80
2014-08-21,31.11,42.20,68.62,89.00,47.70
2014-08-22,40.59,41.60,64.92,85.40,48.80
2014-08-23,31.22,40.80,64.29,82.00,46.40
2014-08-24,37.69,39.20,65.36,86.90,47.20
2014-08-25,36.89,37.90,66.59,84.10,51.90
2014-08-26,37.90,37.90,69.77,92.30,49.10
2014-08-27,41.43,37.90,74.14,98.70,50.30
2014-08-28,38.00,38.00,75.95,98.40,54.50
2014-08-29,40.31,39.30,73.61,94.40,53.00
2014-08-30,39.10,39.10,68.44,82.60,54.90
2014-08-31,47.59,36.50,61.67,81.40,43.10
2014-09-01,62.00,37.30,64.98,86.80,43.40
2014-09-02,39.10,39.10,69.43,96.80,44.60
2014-09-03,35.27,39.30,63.78,82.50,46.40
2014-09-04,43.33,39.30,60.75,87.80,41.20
2014-09-05,46.36,39.30,63.81,93.60,38.80
2014-09-06,43.63,39.60,67.48,94.30,39.30
2014-09-07,46.85,40.80,72.72,97.90,44.60
2014-09-08,54.51,40.90,70.58,96.00,47.30
2014-09-09,34.04,41.60,64.96,86.20,43.20
2014-09-10,47.54,42.50,63.15,84.30,40.80
2014-09-11,38.66,43.70,56.74,78.00,37.60
2014-09-12,46.22,43.70,57.82,82.10,34.70
2014-09-13,42.69,43.70,64.32,91.90,39.10
2014-09-14,41.18,43.70,68.18,95.00,46.00
2014-09-15,44.91,43.90,70.51,96.40,47.50
2014-09-16,50.24,45.20,74.36,97.80,54.90
2014-09-17,39.75,45.80,72.67,95.90,52.30
2014-09-18,47.71,46.70,75.27,90.30,59.70
2014-09-19,65.86,46.70,68.30,94.90,49.10
2014-09-20,39.14,46.70,71.16,99.60,48.60
2014-09-21,53.15,47.10,70.50,94.80,51.20
2014-09-22,57.28,48.20,73.61,94.30,62.50
2014-09-23,61.11,48.00,66.38,83.60,56.60
2014-09-24,51.65,45.60,68.60,94.50,46.70
2014-09-25,49.23,45.20,59.85,80.50,43.40
2014-09-26,54.28,45.20,58.74,78.20,40.10
2014-09-27,54.28,45.20,61.52,67.20,55.20
2014-09-28,62.85,45.20,59.19,69.70,54.40
2014-09-29,63.85,45.20,56.86,65.70,52.60
2014-09-30,54.69,44.10,54.60,67.00,43.20
2014-10-01,43.70,31.10,51.17,74.20,34.10
2014-10-02,45.70,21.00,54.91,86.80,34.20
2014-10-03,59.90,23.10,57.95,86.60,37.10
2014-10-04,38.82,24.20,59.92,90.70,36.70
2014-10-05,47.49,25.81,63.05,90.00,41.40
2014-10-06,51.38,17.60,65.30,97.30,42.90
2014-10-07,40.23,13.00,65.05,94.90,43.40
2014-10-08,45.57,13.30,62.85,90.90,40.60
2014-10-09,50.22,24.00,59.76,89.40,39.90
2014-10-10,54.47,33.80,57.34,87.90,36.00
2014-10-11,58.00,34.30,58.56,79.90,45.30
2014-10-12,57.48,36.30,55.54,70.90,40.00
2014-10-13,62.00,37.80,54.03,77.50,35.30
2014-10-14,64.70,40.00,52.91,64.40,41.60
2014-10-15,61.48,16.10,52.30,64.90,40.20
2014-10-16,48.03,0.13,46.50,65.60,33.90
2014-10-17,55.59,0.13,49.89,71.30,35.80
2014-10-18,54.07,0.12,52.94,79.50,33.90
2014-10-19,56.59,0.12,54.55,78.50,32.80
2014-10-20,38.93,0.11,55.23,80.10,34.80
2014-10-21,49.51,0.10,52.50,68.50,38.40
2014-10-22,52.03,0.10,47.68,63.70,31.40
2014-10-23,53.03,0.09,54.03,59.10,47.70
2014-10-24,72.21,0.11,50.01,60.80,44.10
2014-10-25,61.10,0.10,50.28,69.20,39.30
2014-10-26,54.05,0.10,46.94,59.70,35.60
2014-10-27,50.52,0.10,42.40,58.80,30.80
2014-10-28,62.11,0.10,45.78,63.50,29.60
2014-10-29,54.55,0.10,48.97,66.70,34.20
2014-10-30,53.03,0.09,50.57,66.70,38.00
2014-10-31,58.06,0.08,52.21,73.10,41.80
2014-11-01,45.46,0.08,44.71,50.80,40.10
2014-11-02,57.05,0.08,42.83,57.40,36.10
2014-11-03,51.50,0.07,43.28,55.30,32.10
2014-11-04,51.51,0.08,45.85,54.20,38.10
2014-11-05,64.60,0.07,49.84,68.80,37.50
2014-11-06,60.06,0.06,50.81,69.00,37.10
2014-11-07,46.43,0.05,49.22,66.80,37.40
2014-11-08,41.89,0.04,41.82,63.10,27.40
2014-11-09,72.64,0.04,46.19,65.80,33.10
2014-11-10,40.37,0.04,40.57,54.80,29.10
2014-11-11,48.44,0.04,31.02,44.10,18.20
2014-11-12,38.36,0.04,24.38,37.30,17.90
2014-11-13,23.23,0.04,23.34,26.50,19.30
2014-11-14,46.93,0.04,26.79,47.80,10.90
2014-11-15,52.47,0.04,10.82,37.50,-3.99
2014-11-16,2.56,0.04,10.40,37.40,-3.59
2014-11-17,26.76,0.04,10.90,32.20,-4.09
2014-11-18,42.39,0.04,11.54,30.90,-2.79
2014-11-19,67.59,0.03,18.22,35.30,4.70
2014-11-20,67.88,0.04,29.27,49.00,24.10
2014-11-21,80.42,0.04,31.34,44.10,21.40
2014-11-22,73.14,0.04,40.08,52.80,32.70
2014-11-23,79.19,0.04,37.29,46.10,30.30
2014-11-24,66.09,0.04,36.57,49.40,24.50
2014-11-25,66.59,0.04,48.10,61.10,37.50
2014-11-26,85.75,0.04,42.06,55.20,35.00
2014-11-27,62.05,0.04,40.73,47.50,35.80
2014-11-28,75.16,0.04,45.00,58.00,38.00
2014-11-29,70.12,0.04,43.30,53.60,28.60
2014-11-30,88.77,0.04,25.50,38.20,18.40
2014-12-01,12.64,0.04,27.99,31.70,23.10
2014-12-02,80.71,0.04,34.41,41.30,29.80
2014-12-03,82.22,0.04,35.90,40.40,33.00
2014-12-04,73.16,0.06,38.68,48.00,33.40
2014-12-05,73.66,0.05,36.78,41.30,33.40
2014-12-06,75.16,0.04,40.93,56.40,32.90
2014-12-07,66.10,0.05,36.48,44.30,27.80
2014-12-08,63.06,0.04,40.89,47.60,37.90
2014-12-09,64.57,0.04,41.24,50.30,36.30
2014-12-10,61.04,0.04,41.49,44.60,37.90
2014-12-11,72.14,0.04,47.75,54.60,40.80
2014-12-12,66.09,0.04,41.55,46.70,33.70
2014-12-13,81.22,0.05,34.69,48.10,25.40
2014-12-14,60.54,0.04,30.42,46.40,21.00
2014-12-15,54.00,0.05,30.23,36.00,22.40
2014-12-16,75.68,0.05,34.04,38.10,30.10
2014-12-17,77.19,0.05,35.20,39.40,31.70
2014-12-18,55.51,0.05,37.13,44.50,33.80
2014-12-19,78.20,0.05,36.83,46.80,32.00
2014-12-20,97.86,0.05,36.40,42.80,33.10
2014-12-21,274.34,0.07,45.21,49.90,40.50
2014-12-22,190.65,0.07,39.48,49.20,30.90
2014-12-23,117.52,0.05,33.33,44.20,26.30
2014-12-24,110.97,0.05,31.71,38.80,26.50
2014-12-25,78.70,0.05,33.60,42.90,23.50
2014-12-26,83.24,0.05,30.10,46.90,21.80
2014-12-27,25.26,0.05,24.94,30.70,17.80
2014-12-28,71.64,0.05,27.76,47.20,17.10
2014-12-29,67.61,0.05,24.55,39.70,14.70
2014-12-30,33.83,0.05,18.68,33.70,2.80
2014-12-31,12.65,0.05,8.78,26.00,-1.29
2015-01-01,21.73,0.05,10.89,30.50,0.10
2015-01-02,46.93,0.04,13.09,29.00,2.70
2015-01-03,64.56,0.03,20.07,39.00,7.60
2015-01-04,121.03,0.03,25.97,36.10,18.80
2015-01-05,60.53,0.03,37.29,45.90,28.50
2015-01-06,100.88,0.05,34.75,43.20,27.90
2015-01-07,83.74,0.05,32.84,45.60,24.70
2015-01-08,80.21,0.05,29.87,36.50,26.10
2015-01-09,71.14,0.05,30.46,32.70,28.60
2015-01-10,80.72,0.05,32.84,37.30,30.90
2015-01-11,76.68,0.05,33.32,37.60,31.40
2015-01-12,77.19,0.05,33.49,38.30,27.90
2015-01-13,68.62,0.05,31.84,47.90,22.70
2015-01-14,59.54,0.05,28.49,33.90,21.20
2015-01-15,64.58,0.05,30.83,32.00,29.90
2015-01-16,106.43,0.05,34.83,51.00,25.80
2015-01-17,60.05,0.05,30.36,35.60,24.80
2015-01-18,89.31,0.07,37.78,56.80,30.40
2015-01-19,127.12,0.07,33.28,48.50,22.90
2015-01-20,23.75,0.05,32.07,48.40,22.90
2015-01-21,42.40,0.05,27.84,45.00,17.80
2015-01-22,81.22,0.05,26.99,30.30,23.70
2015-01-23,76.18,0.05,30.54,45.00,21.50
2015-01-24,77.19,0.05,33.15,47.10,28.10
2015-01-25,72.65,0.05,32.51,39.90,28.80
2015-01-26,82.23,0.05,35.68,43.50,31.00
2015-01-27,68.62,0.05,35.30,40.80,31.80
2015-01-28,102.90,0.05,38.55,57.40,29.40
2015-01-29,73.66,0.05,35.52,43.80,27.10
2015-01-30,89.29,0.05,37.31,51.30,28.00
2015-01-31,69.63,0.05,34.15,53.00,22.30
2015-02-01,104.92,0.05,35.01,42.90,30.30
2015-02-02,156.34,0.05,36.71,47.90,30.60
2015-02-03,137.72,0.08,36.95,45.20,31.70
2015-02-04,163.93,0.08,41.58,51.00,38.00
2015-02-05,165.94,0.07,39.55,43.30,36.80
2015-02-06,130.65,0.07,47.44,60.40,35.10
2015-02-07,563.23,0.08,50.23,61.50,43.00
2015-02-08,315.69,0.08,45.75,57.80,33.50
2015-02-09,438.20,0.08,49.17,55.90,39.80
2015-02-10,356.02,0.08,46.35,60.50,38.30
2015-02-11,269.31,0.08,40.88,55.90,30.40
2015-02-12,255.19,0.08,42.78,60.40,31.50
2015-02-13,228.47,0.08,42.11,59.30,28.70
2015-02-14,177.04,0.08,48.17,67.90,35.00
2015-02-15,232.50,0.08,41.47,60.00,27.30
2015-02-16,150.32,0.08,37.63,55.70,23.40
2015-02-17,163.42,0.07,37.82,59.30,21.80
2015-02-18,164.43,0.07,39.93,63.40,23.30
2015-02-19,146.78,0.07,41.46,65.70,25.30
2015-02-20,147.79,0.07,40.89,58.60,29.30
2015-02-21,142.75,0.07,35.61,48.70,23.60
2015-02-22,105.95,0.07,33.65,46.90,21.40
2015-02-23,112.50,0.07,31.81,53.40,16.80
2015-02-24,138.22,0.08,38.68,64.00,18.50
2015-02-25,119.57,0.08,42.80,57.80,26.40
2015-02-26,107.97,0.08,42.57,54.90,33.30
2015-02-27,140.24,0.08,35.24,47.30,27.70
2015-02-28,192.20,0.11,37.29,48.00,29.30
2015-03-01,122.61,0.10,32.25,49.00,20.30
2015-03-02,83.78,0.09,36.23,49.30,25.10
2015-03-03,117.05,0.08,35.88,49.60,25.50
2015-03-04,91.33,0.08,33.75,57.20,18.70
2015-03-05,111.00,0.08,38.49,60.90,20.50
2015-03-06,118.56,0.08,44.20,71.20,26.00
2015-03-07,125.62,0.08,46.52,79.10,27.70
2015-03-08,112.51,0.08,45.18,78.80,25.20
2015-03-09,119.57,0.08,46.04,81.40,24.80
2015-03-10,120.58,0.08,47.44,70.40,26.60
2015-03-11,140.75,0.09,46.89,52.10,41.70
2015-03-12,135.22,0.10,50.30,74.80,36.50
2015-03-13,142.28,0.10,48.60,72.00,30.00
2015-03-14,142.78,0.10,51.53,62.80,44.00
2015-03-15,191.69,0.11,54.04,66.70,47.70
2015-03-16,206.81,0.10,48.68,53.90,42.10
2015-03-17,221.93,0.10,50.56,65.70,44.10
2015-03-18,202.78,0.10,48.83,74.20,32.00
2015-03-19,203.78,0.10,48.43,70.10,29.00
2015-03-20,191.18,0.10,50.73,69.10,32.30
2015-03-21,185.13,0.10,53.48,76.60,42.10
2015-03-22,179.07,0.09,48.41,68.40,33.30
2015-03-23,194.23,0.13,45.22,55.90,37.60
2015-03-24,217.77,0.47,43.22,59.40,34.20
2015-03-25,204.69,0.50,43.59,58.30,32.50
2015-03-26,198.64,0.50,50.99,77.40,31.70
2015-03-27,177.97,0.50,56.62,80.30,36.00
2015-03-28,163.35,0.50,54.13,68.30,41.60
2015-03-29,171.92,0.50,51.98,73.50,32.10
2015-03-30,172.93,0.50,55.69,79.00,33.50
2015-03-31,151.25,0.50,48.54,64.60,38.80
2015-04-01,159.31,0.50,40.87,55.80,29.30
2015-04-02,160.32,0.50,37.93,55.10,23.00
2015-04-03,175.95,0.50,42.65,60.30,24.50
2015-04-04,146.20,0.50,47.25,59.00,33.30
