date,qu,fb,mm,mx,mn,af,qd
2014-06-02,7945.46,6761.61,52.53,72.50,34.80,663170.88,1840.00
2014-06-03,8336.45,6762.14,52.96,70.00,39.20,676036.56,1850.00
2014-06-04,8005.79,6762.64,50.20,66.70,34.70,688226.56,1860.00
2014-06-05,6789.07,6763.04,53.70,71.10,32.90,697983.38,1870.00
2014-06-06,7454.48,6763.49,53.30,68.90,35.50,709040.19,1880.00
2014-06-07,7220.53,6763.92,54.94,68.90,38.40,719593.31,1900.00
2014-06-08,7015.32,6764.33,50.95,62.20,41.00,729719.56,1910.00
2014-06-09,6283.25,6764.68,54.63,71.90,34.00,738373.94,1920.00
2014-06-10,6541.21,6765.05,57.61,70.50,39.90,747520.13,1930.00
2014-06-11,6122.44,6765.39,55.88,68.10,43.20,755994.38,1850.00
2014-06-12,5722.42,6765.70,58.05,74.50,39.30,763714.88,1830.00
2014-06-13,5836.79,6766.02,57.13,65.40,47.00,771682.06,1820.00
2014-06-14,5497.41,6766.31,45.41,53.00,36.30,778956.25,1830.00
2014-06-15,4128.23,6766.49,47.51,61.30,32.50,783475.06,1850.00
2014-06-16,4211.73,6766.68,46.90,59.00,38.50,788238.81,1810.00
2014-06-17,4738.00,6766.91,43.44,49.70,36.20,794006.75,1830.00
2014-06-18,3345.34,6767.03,39.49,47.20,34.30,797012.38,1830.00
2014-06-19,3235.37,6767.14,48.90,62.50,33.70,799799.88,1830.00
2014-06-20,3104.75,6767.24,57.11,74.70,38.80,802328.31,1830.00
2014-06-21,3219.13,6767.35,58.44,74.40,40.60,805103.44,1820.00
2014-06-22,3614.69,6767.49,52.89,65.60,40.90,808643.31,1830.00
2014-06-23,3608.45,6767.63,55.47,73.10,37.30,812170.81,1830.00
2014-06-24,4124.59,6767.81,59.57,78.90,40.80,816722.06,1830.00
2014-06-25,2219.33,6767.84,60.65,75.00,45.80,817474.44,1840.00
2014-06-26,2359.90,6767.88,53.63,63.70,46.70,818485.81,1850.00
2014-06-27,2235.56,6767.91,50.30,60.50,45.40,819250.56,1850.00
2014-06-28,2359.90,6767.95,51.63,62.30,44.30,820261.94,1850.00
2014-06-29,2229.32,6767.98,55.50,70.40,36.60,821014.31,1850.00
2014-06-30,2362.14,6768.02,56.58,67.20,44.70,822030.13,1850.00
2014-07-01,2232.60,6768.05,56.00,75.50,35.80,822789.00,1850.00
2014-07-02,2364.38,6768.09,63.64,83.30,42.80,823809.25,1850.00
2014-07-03,2628.87,6768.12,64.77,85.80,47.90,824580.56,2240.00
2014-07-04,3034.38,6768.16,70.67,89.70,51.80,825600.81,2520.00
2014-07-05,2902.60,6768.19,75.33,93.20,56.50,826359.69,2520.00
2014-07-06,3044.35,6768.23,77.46,95.40,57.30,827379.88,2530.00
2014-07-07,2787.19,6768.25,77.56,94.70,59.40,827890.00,2530.00
2014-07-08,2787.19,6768.27,78.56,96.90,61.00,828400.13,2530.00
2014-07-09,2520.00,6768.27,78.77,96.50,60.80,828400.13,2520.00
2014-07-10,2510.00,6768.27,79.66,92.40,70.50,828400.13,2510.00
2014-07-11,2645.44,6768.28,74.59,94.70,62.20,828648.94,2520.00
2014-07-12,3034.35,6768.32,72.13,85.50,63.10,829669.13,2520.00
2014-07-13,2005.65,6768.28,76.33,95.30,60.20,828648.94,2520.00
2014-07-14,1613.02,6768.21,76.42,88.00,63.00,826869.81,2510.00
2014-07-15,2510.00,6768.21,74.77,90.50,61.40,826869.81,2510.00
2014-07-16,1728.47,6768.15,73.46,88.50,59.80,825339.50,2500.00
2014-07-17,1345.87,6768.06,74.37,91.60,56.70,823050.31,2500.00
2014-07-18,1208.57,6767.96,78.13,92.70,61.20,820508.63,2490.00
2014-07-19,1470.16,6767.88,76.82,92.60,58.60,818485.81,2490.00
2014-07-20,1345.83,6767.79,78.36,93.30,59.00,816216.38,2490.00
2014-07-21,1205.24,6767.69,78.69,90.20,66.50,813687.94,2480.00
2014-07-22,1610.78,6767.62,77.84,96.90,62.10,811924.19,2500.00
2014-07-23,950.26,6767.50,80.24,100.60,61.70,808890.00,2480.00
2014-07-24,1185.24,6767.40,76.88,89.90,61.90,806361.56,2460.00
2014-07-25,930.27,6767.28,71.88,90.30,50.70,803327.38,2460.00
2014-07-26,936.50,6767.16,73.16,91.90,52.50,800305.56,2460.00
2014-07-27,1185.21,6767.06,75.82,98.40,53.80,797777.06,2460.00
2014-07-28,812.26,6766.93,77.03,96.40,59.60,794508.81,2460.00
2014-07-29,811.54,6766.80,74.41,81.30,65.40,791239.13,2460.00
2014-07-30,947.34,6766.68,74.62,89.90,61.60,788238.81,2460.00
2014-07-31,931.17,6766.56,73.48,88.80,57.70,785226.25,2450.00
2014-08-01,678.04,6766.42,73.90,90.40,58.70,781711.63,2450.00
2014-08-02,1050.83,6766.31,74.81,94.30,59.40,778956.25,2440.00
2014-08-03,797.71,6766.18,75.67,97.10,58.10,775698.81,2440.00
2014-08-04,1034.66,6766.07,69.99,80.70,64.80,772931.19,2430.00
2014-08-05,1295.78,6765.98,72.36,80.10,67.70,770681.50,2430.00
2014-08-06,1686.05,6765.92,69.47,76.30,63.50,769186.06,2440.00
2014-08-07,1050.79,6765.81,70.89,84.30,61.10,766450.44,2430.00
2014-08-08,1292.15,6765.72,70.06,86.80,60.40,764213.38,2420.00
2014-08-09,912.07,6765.60,71.91,86.70,57.30,761222.44,2420.00
2014-08-10,912.07,6765.48,75.13,93.70,58.70,758231.50,2420.00
2014-08-11,912.10,6765.36,75.93,96.60,58.70,755240.63,2420.00
2014-08-12,1030.79,6765.25,74.38,94.40,59.30,752505.00,2410.00
2014-08-13,769.49,6765.12,75.03,89.50,65.80,749270.94,2400.00
2014-08-14,902.07,6765.00,74.62,88.30,66.40,746280.00,2410.00
2014-08-15,970.78,6764.89,71.22,87.20,59.90,743564.19,2340.00
2014-08-16,802.47,6764.79,72.41,88.10,57.00,741089.75,2050.00
2014-08-17,840.28,6764.70,72.96,89.10,56.00,738868.81,1960.00
2014-08-18,712.50,6764.60,74.00,91.70,57.30,736394.44,1960.00
2014-08-19,462.97,6764.48,71.75,85.90,57.90,733425.13,1960.00
2014-08-20,961.97,6764.40,68.10,82.20,58.00,731445.56,1960.00
2014-08-21,1461.00,6764.36,66.92,80.60,62.80,730455.81,1960.00
2014-08-22,972.00,6764.28,62.31,65.30,59.50,728476.31,1970.00
2014-08-23,1089.78,6764.21,62.50,69.30,57.80,726750.25,1960.00
2014-08-24,961.97,6764.13,63.42,73.20,55.00,724770.69,1960.00
2014-08-25,840.28,6764.04,62.60,76.00,52.00,722549.75,1960.00
2014-08-26,844.31,6763.95,66.95,83.40,55.20,720336.81,1960.00
2014-08-27,710.54,6763.85,68.95,85.10,55.60,717878.38,1950.00
2014-08-28,821.51,6763.76,71.13,88.90,55.50,715659.88,1940.00
2014-08-29,579.63,6763.65,72.72,88.50,59.50,712961.63,1940.00
2014-08-30,827.52,6763.56,66.62,80.60,59.50,710755.06,1940.00
2014-08-31,1075.42,6763.49,61.72,72.60,56.60,709040.19,1940.00
2014-09-01,938.43,6763.41,63.88,77.50,52.40,707073.44,1930.00
2014-09-02,680.57,6763.31,66.15,86.00,49.00,704615.06,1920.00
2014-09-03,680.54,6763.21,67.15,82.30,52.40,702156.63,1920.00
2014-09-04,680.57,6763.11,61.37,79.70,45.50,699698.25,1920.00
2014-09-05,549.63,6763.00,64.93,84.70,47.70,697000.00,1910.00
2014-09-06,679.65,6762.90,67.60,85.20,51.00,694559.63,1910.00
2014-09-07,679.64,6762.80,66.56,86.80,52.50,692119.25,1910.00
2014-09-08,429.57,6762.68,65.62,86.80,51.20,689202.69,1900.00
2014-09-09,613.60,6762.57,66.14,81.70,53.50,686512.31,1970.00
2014-09-10,699.62,6762.46,62.76,74.50,48.50,683833.88,2050.00
2014-09-11,-2.54,6762.31,55.66,62.30,46.50,680179.25,1840.00
2014-09-12,529.59,6762.20,54.27,75.60,38.40,677500.75,1880.00
2014-09-13,523.60,6762.09,60.53,84.20,42.90,674810.38,1880.00
2014-09-14,521.23,6761.98,63.95,83.80,46.10,672135.13,1870.00
2014-09-15,528.47,6761.87,66.24,88.90,48.70,669474.25,1870.00
2014-09-16,403.25,6761.75,67.13,86.80,49.80,666565.00,1870.00
2014-09-17,772.93,6761.66,68.76,88.00,53.20,664389.00,1870.00
2014-09-18,1126.63,6761.60,66.38,76.60,58.20,662934.38,1860.00
2014-09-19,518.47,6761.49,67.68,82.60,56.10,660273.50,1860.00
2014-09-20,756.95,6761.40,67.53,90.60,51.70,658085.63,1860.00
2014-09-21,627.71,6761.30,69.17,85.10,55.90,655661.25,1850.00
2014-09-22,752.93,6761.21,66.59,74.50,63.00,653485.25,1850.00
2014-09-23,872.17,6761.13,68.48,82.70,61.00,651545.75,1850.00
2014-09-24,617.71,6761.03,69.12,89.60,55.60,649121.38,1840.00
2014-09-25,387.40,6760.91,70.90,91.60,53.30,646240.19,1840.00
2014-09-26,725.14,6760.82,72.07,88.90,55.90,644068.56,1820.00
2014-09-27,1206.36,6760.77,65.86,69.50,63.60,642871.25,1810.00
2014-09-28,1324.74,6760.73,62.80,67.30,59.30,641908.75,1810.00
2014-09-29,1046.36,6760.68,58.51,64.60,55.40,640711.44,1650.00
2014-09-30,1398.35,6760.69,56.97,63.00,52.50,640946.19,1280.00
2014-10-01,877.65,6760.68,54.03,61.10,47.90,640711.44,996.00
2014-10-02,928.35,6760.69,55.54,64.30,44.70,640946.19,810.00
2014-10-03,435.37,6760.67,54.48,69.80,41.70,640464.94,678.00
2014-10-04,631.00,6760.67,56.67,73.60,42.80,640464.94,631.00
2014-10-05,643.00,6760.67,60.84,75.00,47.80,640464.94,643.00
2014-10-06,594.99,6760.67,60.67,77.40,48.10,640464.94,594.99
2014-10-07,649.28,6760.68,61.04,81.00,47.30,640711.44,525.00
2014-10-08,593.35,6760.69,59.75,83.20,45.80,640946.19,475.00
2014-10-09,449.00,6760.69,60.23,84.10,44.20,640946.19,449.00
2014-10-10,576.28,6760.70,61.95,78.60,50.40,641192.69,452.00
2014-10-11,1052.64,6760.75,58.26,72.70,44.70,642390.00,449.00
2014-10-12,-38.29,6760.71,53.02,61.20,45.20,641427.44,447.00
2014-10-13,447.00,6760.71,50.97,64.50,42.00,641427.44,447.00
2014-10-14,571.28,6760.72,57.02,77.40,43.90,641673.94,447.00
2014-10-15,79.09,6760.69,60.50,75.00,47.70,640946.19,446.00
2014-10-16,569.28,6760.70,53.33,68.10,41.60,641192.69,445.00
2014-10-17,445.00,6760.70,53.90,73.80,39.80,641192.69,445.00
2014-10-18,444.00,6760.70,56.95,81.60,43.70,641192.69,444.00
2014-10-19,442.00,6760.70,55.68,78.20,42.70,641192.69,442.00
2014-10-20,440.99,6760.70,56.41,77.20,40.70,641192.69,440.99
2014-10-21,563.35,6760.71,54.59,62.70,46.90,641427.44,445.00
2014-10-22,446.00,6760.71,52.20,65.90,43.60,641427.44,446.00
2014-10-23,445.00,6760.71,57.52,68.80,44.50,641427.44,445.00
2014-10-24,326.65,6760.70,64.81,77.50,50.90,641192.69,445.00
2014-10-25,320.72,6760.69,60.64,80.70,43.10,640946.19,445.00
2014-10-26,685.63,6760.71,54.61,68.20,45.00,641427.44,443.00
2014-10-27,567.28,6760.72,46.28,52.70,43.20,641673.94,443.00
2014-10-28,320.72,6760.71,45.16,61.80,34.80,641427.44,445.00
2014-10-29,444.00,6760.71,47.58,59.40,37.90,641427.44,444.00
2014-10-30,576.28,6760.72,51.89,69.40,42.60,641673.94,452.00
2014-10-31,440.00,6760.72,55.35,75.90,43.30,641673.94,440.00
2014-11-01,314.72,6760.71,56.81,74.30,47.70,641427.44,439.00
2014-11-02,674.66,6760.73,49.15,54.20,44.80,641908.75,432.00
2014-11-03,313.62,6760.72,45.84,53.00,39.40,641673.94,432.00
2014-11-04,433.00,6760.72,46.44,51.90,37.70,641673.94,433.00
2014-11-05,434.00,6760.72,51.03,61.90,41.90,641673.94,434.00
2014-11-06,430.00,6760.72,39.98,47.50,32.60,641673.94,430.00
2014-11-07,430.00,6760.72,43.24,50.90,27.10,641673.94,430.00
2014-11-08,304.72,6760.71,32.54,51.40,22.60,641427.44,429.00
2014-11-09,1274.30,6760.78,38.01,51.30,24.50,643106.06,428.00
2014-11-10,428.00,6760.78,26.14,39.10,20.10,643106.06,428.00
2014-11-11,308.62,6760.77,9.34,20.30,-1.09,642871.25,427.00
2014-11-12,65.02,6760.74,0.38,10.60,-6.29,642155.25,426.00
2014-11-13,544.35,6760.75,-0.04,10.30,-13.09,642390.00,426.00
2014-11-14,1391.55,6760.83,21.74,29.90,10.50,644315.06,421.00
2014-11-15,177.37,6760.81,8.55,23.30,-6.19,643833.81,420.00
2014-11-16,177.37,6760.79,0.63,16.50,-11.19,643352.56,420.00
2014-11-17,420.00,6760.79,4.00,15.70,-2.89,643352.56,420.00
2014-11-18,419.00,6760.79,9.87,22.20,0.00,643352.56,419.00
2014-11-19,289.72,6760.78,18.25,33.90,10.00,643106.06,414.00
2014-11-20,412.00,6760.78,20.88,30.90,12.50,643106.06,412.00
2014-11-21,411.00,6760.78,22.83,35.90,11.00,643106.06,411.00
2014-11-22,1261.20,6760.85,27.84,33.00,17.60,644796.38,409.00
2014-11-23,524.35,6760.86,21.64,26.90,15.50,645031.13,406.00
2014-11-24,293.65,6760.85,23.34,28.10,19.10,644796.38,412.00
2014-11-25,1276.27,6760.92,27.90,33.90,21.90,646474.94,430.00
2014-11-26,430.00,6760.92,37.50,39.70,34.20,646474.94,430.00
2014-11-27,555.28,6760.93,41.79,47.30,34.20,646721.44,431.00
2014-11-28,1031.64,6760.98,44.98,46.90,41.50,647918.75,428.00
2014-11-29,545.28,6760.99,35.41,45.00,31.00,648165.25,421.00
2014-11-30,-193.57,6760.94,20.32,33.60,5.90,646956.19,416.00
2014-12-01,1026.57,6760.99,15.41,31.90,-1.99,648165.25,417.00
2014-12-02,655.59,6761.01,29.76,36.60,17.40,648636.50,418.00
2014-12-03,542.22,6761.02,22.10,27.80,15.00,648884.88,417.00
2014-12-04,781.69,6761.05,33.08,37.50,27.20,649606.25,418.00
2014-12-05,663.46,6761.07,32.28,38.00,25.00,650091.13,419.00
2014-12-06,420.00,6761.07,30.01,37.90,22.70,650091.13,420.00
2014-12-07,545.22,6761.08,31.92,42.70,20.40,650339.50,420.00
2014-12-08,439.00,6761.08,22.92,34.20,15.50,650339.50,439.00
2014-12-09,450.00,6761.08,21.96,33.90,13.80,650339.50,450.00
2014-12-10,357.78,6761.07,22.11,33.70,14.10,650091.13,483.00
2014-12-11,387.76,6761.06,21.22,32.20,13.00,649854.63,507.00
2014-12-12,386.78,6761.05,25.60,38.80,16.00,649606.25,512.00
2014-12-13,638.22,6761.06,30.04,35.30,26.50,649854.63,513.00
2014-12-14,388.78,6761.05,25.27,27.20,22.10,649606.25,514.00
2014-12-15,269.54,6761.03,19.06,24.20,7.80,649121.38,514.00
2014-12-16,514.00,6761.03,16.92,26.40,7.10,649121.38,514.00
2014-12-17,395.76,6761.02,23.07,31.20,17.10,648884.88,515.00
2014-12-18,515.00,6761.02,20.99,27.90,15.00,648884.88,515.00
2014-12-19,516.00,6761.02,26.99,30.20,21.50,648884.88,516.00
2014-12-20,635.24,6761.03,28.90,31.20,27.60,649121.38,516.00
2014-12-21,1375.60,6761.10,31.24,35.20,28.80,650824.38,517.00
2014-12-22,268.54,6761.08,25.26,30.60,13.00,650339.50,513.00
2014-12-23,268.54,6761.06,12.65,24.90,-0.79,649854.63,513.00
2014-12-24,758.46,6761.08,19.90,30.10,9.40,650339.50,514.00
2014-12-25,759.46,6761.10,19.71,26.30,7.50,650824.38,515.00
2014-12-26,390.78,6761.09,9.12,19.60,-2.69,650576.00,516.00
2014-12-27,272.54,6761.07,5.58,15.70,-7.19,650091.13,517.00
2014-12-28,763.46,6761.09,13.75,19.40,6.70,650576.00,519.00
2014-12-29,401.76,6761.08,4.85,14.10,-8.19,650339.50,521.00
2014-12-30,275.54,6761.06,-9.71,7.70,-20.39,649854.63,520.00
2014-12-31,523.00,6761.06,-11.75,6.10,-22.99,649854.63,523.00
2015-01-01,280.54,6761.04,-5.47,12.80,-16.79,649369.75,525.00
2015-01-02,524.00,6761.04,1.47,13.00,-12.19,649369.75,524.00
2015-01-03,396.78,6761.03,12.38,21.00,6.80,649121.38,522.00
2015-01-04,1011.92,6761.07,18.83,26.30,9.80,650091.13,523.00
2015-01-05,1256.37,6761.13,29.90,31.60,26.40,651545.75,523.00
2015-01-06,405.76,6761.12,29.22,36.10,19.90,651309.25,525.00
2015-01-07,273.54,6761.10,23.07,29.10,17.40,650824.38,518.00
2015-01-08,507.00,6761.10,19.50,26.60,10.00,650824.38,507.00
2015-01-09,511.00,6761.10,14.93,22.10,3.70,650824.38,511.00
2015-01-10,389.78,6761.09,14.56,21.50,10.20,650576.00,515.00
2015-01-11,514.00,6761.09,22.57,30.30,12.00,650576.00,514.00
2015-01-12,514.00,6761.09,23.30,34.30,6.80,650576.00,514.00
2015-01-13,514.00,6761.09,5.89,23.70,-5.09,650576.00,514.00
2015-01-14,266.54,6761.07,2.73,19.70,-7.59,650091.13,511.00
2015-01-15,392.76,6761.06,-1.10,17.10,-12.79,649854.63,512.00
2015-01-16,513.00,6761.06,23.09,30.00,7.20,649854.63,513.00
2015-01-17,1002.92,6761.10,14.99,24.20,-1.69,650824.38,514.00
2015-01-18,1123.15,6761.15,30.02,34.60,22.70,652030.63,515.00
2015-01-19,269.54,6761.13,26.10,32.80,14.30,651545.75,514.00
2015-01-20,515.00,6761.13,14.88,27.40,0.90,651545.75,515.00
2015-01-21,397.76,6761.12,2.39,18.70,-6.59,651309.25,517.00
2015-01-22,274.54,6761.10,0.60,20.30,-11.69,650824.38,519.00
2015-01-23,393.78,6761.09,9.86,24.80,-0.99,650576.00,519.00
2015-01-24,644.22,6761.10,16.67,25.30,4.80,650824.38,519.00
2015-01-25,270.54,6761.08,26.57,36.60,19.50,650339.50,515.00
2015-01-26,378.78,6761.07,23.60,35.40,13.40,650091.13,504.00
2015-01-27,495.00,6761.07,20.56,34.20,9.40,650091.13,495.00
2015-01-28,495.00,6761.07,31.46,41.00,21.60,650091.13,495.00
2015-01-29,496.00,6761.07,19.21,34.00,10.70,650091.13,496.00
2015-01-30,378.76,6761.06,12.58,27.30,1.70,649854.63,498.00
2015-01-31,255.54,6761.04,12.78,28.60,-5.29,649369.75,500.00
2015-02-01,745.46,6761.06,12.82,25.30,-3.49,649854.63,501.00
2015-02-02,501.00,6761.06,28.00,34.20,20.70,649854.63,501.00
2015-02-03,1235.37,6761.12,32.19,34.50,30.70,651309.25,502.00
2015-02-04,503.00,6761.12,30.55,33.40,26.50,651309.25,503.00
2015-02-05,130.32,6761.09,35.43,43.70,28.00,650576.00,500.00
2015-02-06,380.76,6761.08,39.52,50.00,26.40,650339.50,500.00
2015-02-07,743.46,6761.10,39.50,43.60,33.00,650824.38,499.00
2015-02-08,501.00,6761.10,36.91,45.60,28.10,650824.38,501.00
2015-02-09,502.00,6761.10,31.24,37.00,22.00,650824.38,502.00
2015-02-10,502.00,6761.10,32.71,38.40,27.00,650824.38,502.00
2015-02-11,377.78,6761.09,25.70,38.70,16.70,650576.00,503.00
2015-02-12,385.76,6761.08,28.68,43.40,18.90,650339.50,505.00
2015-02-13,506.00,6761.08,24.06,41.40,9.80,650339.50,506.00
2015-02-14,137.32,6761.05,25.53,44.90,12.80,649606.25,507.00
2015-02-15,508.00,6761.05,29.63,38.00,18.20,649606.25,508.00
2015-02-16,384.76,6761.04,18.07,29.90,6.70,649369.75,504.00
2015-02-17,379.78,6761.03,11.12,30.50,-4.09,649121.38,505.00
2015-02-18,505.00,6761.03,22.62,40.10,9.10,649121.38,505.00
2015-02-19,260.54,6761.01,28.28,45.60,9.60,648636.50,505.00
2015-02-20,385.76,6761.00,29.26,36.00,22.10,648400.00,505.00
2015-02-21,505.00,6761.00,20.25,26.50,8.30,648400.00,505.00
2015-02-22,387.65,6760.99,7.23,23.10,-4.49,648165.25,506.00
2015-02-23,266.34,6760.97,0.00,21.00,-20.49,647683.94,509.00
2015-02-24,385.72,6760.96,16.58,33.70,-1.39,647437.44,510.00
2015-02-25,388.65,6760.95,22.71,29.50,12.20,647202.69,507.00
2015-02-26,382.72,6760.94,12.43,25.90,-2.79,646956.19,507.00
2015-02-27,384.65,6760.93,11.33,22.40,1.50,646721.44,503.00
2015-02-28,260.37,6760.91,13.47,29.60,-0.99,646240.19,503.00
2015-03-01,379.69,6760.90,8.54,28.50,-8.09,645993.63,504.00
2015-03-02,261.37,6760.88,12.51,29.40,-8.79,645512.38,504.00
2015-03-03,745.63,6760.90,15.35,22.20,4.30,645993.63,503.00
2015-03-04,383.65,6760.89,3.90,23.10,-14.69,645758.88,502.00
2015-03-05,16.74,6760.85,8.50,34.40,-13.49,644796.38,502.00
2015-03-06,504.00,6760.85,18.29,42.30,-3.09,644796.38,504.00
2015-03-07,381.72,6760.84,22.82,48.20,1.80,644549.88,506.00
2015-03-08,262.33,6760.82,22.46,46.10,3.10,644068.56,505.00
2015-03-09,387.65,6760.81,21.83,44.50,3.10,643833.81,506.00
2015-03-10,384.72,6760.80,23.93,46.30,4.50,643587.31,509.00
2015-03-11,265.37,6760.78,27.36,41.90,12.10,643106.06,508.00
2015-03-12,631.28,6760.79,36.54,46.70,27.80,643352.56,507.00
2015-03-13,267.34,6760.77,29.75,49.40,13.60,642871.25,510.00
2015-03-14,386.72,6760.76,33.29,49.70,18.10,642624.75,511.00
2015-03-15,393.65,6760.75,48.31,54.60,39.80,642390.00,512.00
2015-03-16,395.65,6760.74,43.16,54.40,29.50,642155.25,514.00
2015-03-17,754.71,6760.76,40.63,53.00,33.70,642624.75,518.00
2015-03-18,400.65,6760.75,36.85,44.40,27.60,642390.00,519.00
2015-03-19,399.65,6760.74,30.86,46.50,17.40,642155.25,518.00
2015-03-20,639.35,6760.75,32.71,54.80,17.40,642390.00,521.00
2015-03-21,523.00,6760.75,33.63,50.20,19.90,642390.00,523.00
2015-03-22,524.00,6760.75,35.02,49.90,23.40,642390.00,524.00
2015-03-23,765.63,6760.77,30.54,39.90,19.90,642871.25,523.00
2015-03-24,1130.64,6760.82,27.76,32.60,25.10,644068.56,527.00
2015-03-25,526.00,6760.82,28.06,37.40,18.70,644068.56,526.00
2015-03-26,525.00,6760.82,30.51,49.00,13.40,644068.56,525.00
2015-03-27,531.00,6760.82,37.65,57.90,24.00,644068.56,531.00
2015-03-28,776.67,6760.84,37.83,52.70,24.20,644549.88,534.00
2015-03-29,661.28,6760.85,34.17,52.90,19.30,644796.38,537.00
2015-03-30,783.63,6760.87,36.30,57.90,21.40,645277.63,541.00
2015-03-31,1031.29,6760.91,38.52,59.90,21.20,646240.19,546.00
2015-04-01,1270.89,6760.97,31.24,43.30,24.80,647683.94,543.00
2015-04-02,904.01,6761.00,24.04,32.40,15.00,648400.00,543.00
2015-04-03,909.70,6761.03,24.80,38.40,8.00,649121.38,546.00
2015-04-04,673.22,6761.04,31.23,42.80,20.30,649369.75,548.00
2015-04-05,911.70,6761.07,35.07,41.80,26.80,650091.13,548.00
2015-04-06,796.46,6761.09,32.12,37.20,24.30,650576.00,552.00
2015-04-07,555.00,6761.09,25.11,37.60,13.60,650576.00,555.00
2015-04-08,925.68,6761.12,28.16,40.00,18.10,651309.25,556.00
2015-04-09,675.24,6761.13,29.48,40.10,19.10,651545.75,556.00
2015-04-10,683.22,6761.14,34.93,50.80,25.70,651794.13,558.00
2015-04-11,804.46,6761.16,36.30,50.70,23.80,652279.00,560.00
2015-04-12,806.46,6761.18,32.34,38.60,24.80,652763.88,562.00
2015-04-13,924.69,6761.21,35.76,54.30,19.50,653485.25,561.00
2015-04-14,808.46,6761.23,38.31,54.50,27.00,653970.13,564.00
2015-04-15,1052.92,6761.27,30.38,39.90,23.20,654939.88,564.00
2015-04-16,927.69,6761.30,35.95,48.50,26.30,655661.25,564.00
2015-04-17,1181.14,6761.35,38.57,57.10,22.00,656879.38,567.00
2015-04-18,1302.37,6761.41,40.18,53.70,24.70,658334.00,569.00
2015-04-19,1665.07,6761.50,37.05,49.40,24.60,660510.00,568.00
2015-04-20,1908.53,6761.61,39.12,53.70,25.10,663170.88,567.00
2015-04-21,2159.97,6761.74,39.90,57.80,26.40,666328.50,568.00
2015-04-22,2397.44,6761.89,42.15,61.90,25.60,669959.13,567.00
2015-04-23,3137.88,6762.10,41.75,52.60,32.00,675060.38,566.00
2015-04-24,3021.72,6762.30,36.65,51.20,26.40,679929.25,567.00
2015-04-25,2663.59,6762.47,36.96,45.10,32.30,684083.81,569.00
2015-04-26,2533.60,6762.63,36.87,43.80,32.70,687976.56,571.00
2015-04-27,2052.42,6762.75,39.98,52.60,28.30,690905.00,576.00
2015-04-28,2421.54,6762.90,42.73,62.80,25.90,694559.63,579.00
2015-04-29,3420.62,6763.13,46.72,65.00,28.60,700189.94,582.00
2015-04-30,4420.23,6763.44,45.77,56.80,35.20,707804.94,581.00
2015-05-01,4421.26,6763.75,44.31,63.00,27.10,715420.00,582.00
2015-05-02,4425.09,6764.06,47.84,64.30,27.70,723044.63,581.00
2015-05-03,4443.28,6764.37,47.22,60.10,33.50,730709.31,579.00
2015-05-04,4451.25,6764.68,45.29,62.10,29.60,738373.94,587.00
2015-05-05,4694.58,6765.01,46.12,60.60,33.10,746523.19,586.00
2015-05-06,4469.39,6765.32,44.38,58.50,35.00,754243.63,577.00
2015-05-07,5482.66,6765.71,39.57,51.20,32.70,763958.00,585.00
2015-05-08,3973.77,6765.98,40.66,49.60,34.80,770681.50,584.00
2015-05-09,3491.17,6766.21,40.12,47.10,33.30,776445.81,585.00
2015-05-10,2861.24,6766.39,38.38,47.00,31.40,780964.63,583.00
2015-05-11,2730.57,6766.56,39.28,53.50,23.30,785226.25,582.00
2015-05-12,2861.23,6766.74,48.48,62.90,36.00,789745.06,583.00
2015-05-13,3362.34,6766.96,49.33,58.20,40.10,795255.81,584.00
2015-05-14,3386.87,6767.18,42.89,56.30,34.70,800811.25,586.00
2015-05-15,4151.14,6767.46,41.15,51.40,32.80,807878.63,588.00
2015-05-16,3656.44,6767.70,37.85,45.90,32.60,813946.94,597.00
2015-05-17,3134.33,6767.90,41.50,50.60,35.90,818991.56,591.00
2015-05-18,2894.45,6768.08,44.70,55.70,39.50,823560.38,591.00
2015-05-19,2773.85,6768.25,40.82,50.50,33.70,827890.00,591.00
2015-05-20,2651.41,6768.41,42.28,51.80,33.20,831970.81,594.00
2015-05-21,2816.77,6768.53,48.31,61.10,39.20,835018.94,1280.00
2015-05-22,2980.40,6768.62,47.63,61.70,40.20,837320.56,1820.00
2015-05-23,3745.70,6768.77,44.09,51.70,39.30,841140.13,1820.00
2015-05-24,3241.32,6768.88,43.71,51.60,33.40,843939.44,1830.00
2015-05-25,3113.25,6768.95,47.40,60.40,36.60,845731.00,2210.00
2015-05-26,3304.35,6768.99,44.66,52.40,39.30,846751.19,2790.00
2015-05-27,3265.44,6769.00,43.97,50.00,37.70,847000.00,3140.00
2015-05-28,4036.77,6769.04,44.20,52.50,40.10,848025.00,3520.00
2015-05-29,3469.27,6769.01,47.47,62.90,34.40,847250.00,3860.00
