date,fb,id,af,qt
1990-02-13,1.55,573.45,11317.38,688.11
1990-02-14,1.53,457.23,11327.56,452.10
1990-02-15,1.67,743.02,11565.33,623.14
1990-02-16,1.67,915.34,11905.19,744.00
1990-02-17,1.70,493.43,11605.20,644.67
1990-02-18,1.75,801.85,11646.75,780.90
1990-02-19,1.72,748.55,11595.78,774.25
1990-02-20,1.70,727.32,11561.81,744.45
1990-02-21,1.73,1330.82,12710.61,751.63
1990-02-22,1.90,1000.62,12997.85,855.80
1990-02-23,1.96,577.42,12003.54,1078.73
1990-02-24,1.79,882.06,11714.71,1027.67
1990-02-25,1.74,777.96,11629.77,820.78
1990-02-26,1.70,747.27,11561.81,781.53
1990-02-27,1.71,803.93,11578.79,795.37
1990-02-28,1.71,779.97,11578.79,779.97
1990-03-01,1.89,860.21,11884.61,706.02
1990-03-02,2.20,915.98,12411.31,650.44
1990-03-03,3.11,1011.11,13810.99,305.43
1990-03-04,4.20,916.58,15510.51,59.74
1990-03-05,4.87,659.44,16689.87,64.85
1990-03-06,5.59,781.02,18073.62,83.38
1990-03-07,6.22,814.02,19477.88,106.04
1990-03-08,6.69,666.70,20596.77,102.60
1990-03-09,7.25,811.74,22055.00,76.54
1990-03-10,7.46,327.51,22601.84,51.81
1990-03-11,8.03,890.64,24260.76,54.27
1990-03-12,8.54,827.50,25781.90,60.59
1990-03-13,8.85,561.47,26766.31,65.16
1990-03-14,9.09,462.68,27538.76,73.23
1990-03-15,9.51,762.05,28896.32,77.61
1990-03-16,9.87,718.67,30167.48,77.80
1990-03-17,10.08,529.68,30908.99,155.83
1990-03-18,10.30,607.76,31685.81,216.11
1990-03-19,10.43,483.86,32144.83,252.44
1990-03-20,10.56,516.66,32616.30,278.96
1990-03-21,10.68,505.50,33064.84,279.36
1990-03-22,10.87,647.49,33775.07,289.42
1990-03-23,11.08,775.36,34569.54,374.81
1990-03-24,11.02,355.43,34335.78,473.29
1990-03-25,10.90,644.58,33887.21,870.74
1990-03-26,10.66,859.06,33340.26,1134.81
1990-03-27,10.78,1280.68,33742.38,1077.94
1990-03-28,10.86,1200.88,34026.45,1057.66
1990-03-29,10.89,949.81,33856.95,1035.26
1990-03-30,10.90,845.72,33897.57,825.24
1990-03-31,10.91,958.12,33954.51,929.42
1990-04-01,10.86,1078.70,34041.43,1034.88
1990-04-02,10.68,1036.89,33396.82,1361.89
1990-04-03,10.69,1820.16,34036.40,1497.70
1990-04-04,10.81,1617.61,34140.99,1564.88
1990-04-05,10.95,1765.02,34406.71,1631.06
1990-04-06,10.70,1286.25,33484.46,1751.22
1990-04-07,10.30,1124.70,32087.44,1829.03
1990-04-08,10.07,1880.87,31786.62,2032.53
1990-04-09,10.09,2517.50,32188.04,2315.12
1990-04-10,10.34,3285.31,33148.93,2800.87
1990-04-11,10.46,3461.88,33692.95,3187.60
1990-04-12,10.39,3331.22,33508.94,3423.99
1990-04-13,10.74,4272.44,34652.11,3696.09
1990-04-14,10.66,3904.29,34406.84,4027.95
1990-04-15,10.44,3885.70,33657.39,4263.55
1990-04-16,10.27,4329.94,33286.37,4517.00
1990-04-17,10.35,4458.01,33861.34,4168.13
1990-04-18,10.32,5274.91,33971.65,5219.30
1990-04-19,10.56,6218.54,34893.02,5754.02
1990-04-20,10.65,6479.31,35202.39,6323.33
1990-04-21,10.72,6450.55,35520.49,6290.17
1990-04-22,10.82,7174.06,35934.52,6965.32
1990-04-23,10.87,7134.42,36010.05,7096.34
1990-04-24,10.91,7031.83,36158.52,6956.98
1990-04-25,11.02,7029.97,36397.57,6909.45
1990-04-26,10.94,6636.54,36100.84,6786.14
1990-04-27,10.89,6624.55,35787.05,6782.75
1990-04-28,10.58,6071.69,34790.39,6574.18
1990-04-29,10.59,6571.97,34791.63,6571.34
1990-04-30,10.57,6362.83,34760.83,6378.35
1990-05-01,10.72,6538.95,35364.50,6234.60
1990-05-02,10.86,6447.91,35723.41,6266.96
1990-05-03,10.91,6442.82,35861.30,6373.30
1990-05-04,10.85,6418.89,35721.25,6489.50
1990-05-05,10.82,6614.52,35757.05,6596.48
1990-05-06,10.48,6288.11,34857.58,6741.59
1990-05-07,10.66,7361.25,35467.89,7053.55
1990-05-08,10.66,7246.54,35563.18,7198.50
1990-05-09,10.84,7656.51,36166.66,7352.26
1990-05-10,10.80,7448.40,36040.25,7512.13
1990-05-11,10.69,7506.99,35868.55,7593.56
1990-05-12,10.80,7986.06,36335.11,7750.83
1990-05-13,10.99,8097.41,36994.11,7765.16
1990-05-14,10.96,7940.97,37004.54,7935.71
1990-05-15,11.08,8082.06,37188.79,7989.17
1990-05-16,11.06,7963.10,37010.39,8053.04
1990-05-17,10.88,7759.37,36446.34,8043.74
1990-05-18,10.68,7809.56,35997.87,8035.67
1990-05-19,10.66,8134.00,36043.88,8110.80
1990-05-20,10.77,8482.82,36529.00,8238.24
1990-05-21,10.98,8566.27,36997.25,8330.20
1990-05-22,11.03,8447.61,37271.81,8309.18
1990-05-23,10.33,7362.40,35150.63,8431.83
1990-05-24,10.86,8915.58,36591.40,8189.20
1990-05-25,10.76,8371.27,36532.51,8400.96
1990-05-26,10.81,8308.28,36578.37,8285.15
1990-05-27,11.03,8499.46,37016.57,8278.53
1990-05-28,10.97,8053.85,36643.90,8241.74
1990-05-29,10.96,8150.16,36747.43,8097.96
1990-05-30,11.01,7848.37,36560.55,7942.59
1990-05-31,11.14,7829.91,36644.14,7787.77
1990-06-01,10.93,6863.61,35978.53,7199.19
1990-06-02,10.87,6835.97,35730.03,6961.25
1990-06-03,10.77,6723.15,35453.89,6862.38
1990-06-04,10.56,6530.17,34924.36,6797.14
1990-06-05,10.68,7289.31,35499.26,6999.47
1990-06-06,10.84,7418.65,36008.64,7161.83
1990-06-07,10.87,7356.59,36114.98,7302.98
1990-06-08,10.76,7257.80,35844.98,7393.92
1990-06-09,10.91,7741.14,36370.91,7475.99
1990-06-10,10.96,7600.63,36349.02,7611.67
1990-06-11,10.99,7726.76,36465.64,7667.97
1990-06-12,10.88,7710.53,36276.03,7806.12
1990-06-13,11.02,8065.86,36623.56,7890.65
1990-06-14,10.92,7686.78,36232.28,7884.05
1990-06-15,10.85,7557.17,35977.48,7685.63
1990-06-16,10.83,7582.84,35913.66,7615.02
1990-06-17,10.82,7538.11,35871.31,7559.46
1990-06-18,10.71,7422.46,35584.19,7567.21
1990-06-19,10.64,7527.02,35499.88,7569.52
1990-06-20,10.72,8074.65,36086.34,7778.98
1990-06-21,10.95,8551.70,36921.96,8130.40
1990-06-22,10.92,8325.65,36708.30,8433.38
1990-06-23,10.79,8503.88,36552.83,8582.27
1990-06-24,10.81,9031.67,36940.18,8836.39
1990-06-25,11.04,9567.38,37703.30,9182.64
1990-06-26,11.07,9536.57,37770.65,9502.62
1990-06-27,11.06,9565.22,37740.51,9580.42
1990-06-28,11.02,9536.77,37631.72,9591.62
1990-06-29,11.02,9531.88,37608.59,9543.54
1990-06-30,10.98,9372.43,37561.85,9395.99
1990-07-01,11.03,9575.10,37828.05,9440.89
1990-07-02,10.82,9196.39,37248.38,9488.64
1990-07-03,11.05,10028.03,38073.73,9611.91
1990-07-04,11.08,9878.55,38023.28,9903.99
1990-07-05,10.99,9880.63,37896.17,9944.71
1990-07-06,10.95,9853.85,37825.38,9889.54
1990-07-07,10.99,10017.35,38062.57,9897.76
1990-07-08,11.09,10092.71,38331.95,9956.91
1990-07-09,11.07,9899.77,38156.31,9988.32
1990-07-10,11.06,10075.44,38173.56,10066.74
1990-07-11,11.00,10035.97,38020.25,10113.26
1990-07-12,10.95,10072.61,37968.97,10098.46
1990-07-13,10.93,10119.10,38006.64,10100.11
1990-07-14,10.95,10203.76,38161.80,10125.53
1990-07-15,10.99,10208.94,38302.39,10138.05
1990-07-16,11.00,10183.29,38331.39,10168.67
1990-07-17,10.98,10146.60,38273.39,10175.84
1990-07-18,10.97,10203.53,38292.68,10193.80
1990-07-19,11.01,10334.66,38486.18,10237.10
1990-07-20,11.09,10321.06,38473.38,10327.52
1990-07-21,10.99,10189.40,38229.79,10312.21
1990-07-22,11.04,10370.01,38423.07,10272.56
1990-07-23,10.94,9888.35,37819.68,10192.57
1990-07-24,10.77,9772.76,37589.58,9888.77
1990-07-25,10.74,9723.01,37502.28,9767.02
1990-07-26,10.96,9516.08,37641.88,9445.69
1990-07-27,10.97,9137.78,37469.27,9224.80
1990-07-28,10.94,9072.50,37367.34,9123.89
1990-07-29,10.86,8971.35,37173.05,9069.31
1990-07-30,10.85,9073.50,37218.71,9050.47
1990-07-31,10.79,9040.78,37183.32,9058.63
1990-08-01,10.88,9475.56,37885.64,9121.47
1990-08-02,10.87,9535.12,37905.49,9525.12
1990-08-03,10.84,9718.51,37891.68,9725.48
1990-08-04,10.86,,37949.60,
1990-08-05,10.92,9789.68,38123.34,9702.08
1990-08-06,10.91,9648.48,37948.29,9736.74
1990-08-07,10.83,9719.57,37887.77,9750.09
1990-08-08,10.82,9579.09,37490.06,9779.60
1990-08-09,10.80,9359.08,37406.81,9401.05
1990-08-10,10.83,9255.40,37495.28,9210.79
1990-08-11,10.92,9413.73,37832.41,9243.77
1990-08-12,10.90,9158.91,37605.83,9273.14
1990-08-13,10.88,9255.91,37594.66,9261.54
1990-08-14,10.86,9336.19,37559.66,9353.83
1990-08-15,10.87,9635.78,38052.44,9387.33
1990-08-16,10.93,9783.56,38128.44,9745.24
1990-08-17,10.90,9820.53,37967.88,9901.48
1990-08-18,10.83,9757.91,37862.71,9810.93
1990-08-19,10.98,9845.33,38177.00,9686.88
1990-08-20,10.95,9234.10,37589.05,9530.52
1990-08-21,10.87,9050.88,37133.02,9280.80
1990-08-22,10.70,8605.21,36560.32,8893.95
1990-08-23,10.71,8457.55,36496.38,8489.79
1990-08-24,10.77,8418.86,36701.95,8315.21
1990-08-25,10.80,8340.36,36746.56,8317.88
1990-08-26,10.82,8295.14,36796.17,8270.13
1990-08-27,10.81,8132.37,36651.48,8205.32
1990-08-28,10.84,7991.89,36564.39,8035.80
1990-08-29,10.80,7965.92,36565.56,7965.33
1990-08-30,10.80,8026.71,36735.25,7941.16
1990-08-31,10.81,8303.38,36697.09,8322.62
1990-09-01,10.74,8371.18,36529.27,8455.79
1990-09-02,10.72,8459.86,36538.23,8455.34
1990-09-03,10.82,8624.26,36796.17,8494.22
1990-09-04,10.84,8346.75,36732.09,8379.06
1990-09-05,10.82,7879.04,36120.68,8187.30
1990-09-06,10.68,7270.07,35591.27,7536.98
1990-09-07,10.69,7287.67,35606.05,7280.21
1990-09-08,10.76,7232.33,35810.88,7129.07
1990-09-09,10.78,7089.09,35849.57,7069.58
1990-09-10,10.83,7115.82,35945.44,7067.48
1990-09-11,10.76,6897.50,35658.78,7042.02
1990-09-12,10.72,6878.82,35683.81,6866.20
1990-09-13,10.68,7176.95,35643.45,7197.30
1990-09-14,10.68,7457.33,35783.73,7386.60
1990-09-15,10.74,7379.18,35868.11,7336.64
1990-09-16,10.75,7323.19,35899.68,7307.28
1990-09-17,10.82,7298.77,35966.33,7265.17
1990-09-18,10.84,6989.75,35903.80,7021.28
1990-09-19,10.72,6572.98,35303.20,6875.78
1990-09-20,10.71,6365.19,35217.03,6408.64
1990-09-21,10.70,6230.56,35249.04,6214.42
1990-09-22,10.63,6067.50,34983.05,6201.60
1990-09-23,10.55,6019.26,34704.89,6159.50
1990-09-24,10.48,5953.64,34474.73,6069.68
1990-09-25,10.40,5902.32,34229.86,6025.77
1990-09-26,10.32,5733.28,33999.24,5849.55
1990-09-27,10.41,6047.10,34271.54,5909.81
1990-09-28,10.43,6009.37,34363.96,5962.77
1990-09-29,10.51,6013.82,34570.16,
1990-09-30,10.55,5942.83,34675.38,
1990-10-01,10.49,5418.37,34450.18,5783.55
1990-10-02,9.96,4893.90,32867.56,5691.80
1990-10-03,10.16,6015.56,33415.54,5739.29
1990-10-04,10.04,5454.60,33035.74,5646.08
1990-10-05,9.47,4667.83,31368.21,5508.55
1990-10-06,9.85,5976.66,32487.92,5412.13
1990-10-07,9.85,5308.80,32315.54,5395.71
1990-10-08,9.93,5167.53,32284.09,5183.38
1990-10-09,9.97,4138.79,32108.39,4227.37
1990-10-10,10.10,3764.78,32406.60,3614.44
1990-10-11,10.30,3223.96,32858.26,2996.24
1990-10-12,10.30,2714.33,32573.66,2857.82
1990-10-13,10.10,2386.27,31941.26,2705.10
1990-10-14,10.01,2422.50,31279.89,2755.94
1990-10-15,9.68,1913.57,29864.64,2627.09
1990-10-16,8.92,1379.17,27473.31,2584.80
1990-10-17,8.58,2071.99,26369.84,2628.32
1990-10-18,7.95,1646.76,24579.68,2549.30
1990-10-19,7.16,1396.86,22503.46,2443.62
1990-10-20,6.72,2199.13,22258.17,2322.80
1990-10-21,6.46,2075.67,22091.89,2159.50
1990-10-22,6.61,2298.18,22439.34,2123.01
1990-10-23,6.79,2156.60,22424.85,2163.90
1990-10-24,6.64,1786.93,21786.81,2108.60
1990-10-25,6.55,923.15,20232.19,1706.93
1990-10-26,6.46,856.42,20012.84,967.01
1990-10-27,6.48,794.48,20057.41,772.01
1990-10-28,6.46,582.58,20012.84,605.05
1990-10-29,6.47,603.50,20035.13,592.26
1990-10-30,6.46,721.12,20012.84,732.36
1990-10-31,6.29,383.57,19633.91,574.62
1990-11-01,6.40,700.19,19879.09,576.59
1990-11-02,6.51,705.73,20128.03,580.22
1990-11-03,6.54,619.95,20206.16,580.56
1990-11-04,6.55,595.32,20232.19,582.20
1990-11-05,6.48,509.50,20057.41,597.61
1990-11-06,6.65,929.66,20492.58,710.26
1990-11-07,6.57,819.85,20284.28,924.87
1990-11-08,6.43,702.28,19945.97,872.84
1990-11-09,6.44,810.13,19968.25,798.90
1990-11-10,6.49,751.55,20079.71,695.35
1990-11-11,6.51,726.61,20128.03,702.25
1990-11-12,6.50,693.00,20102.00,706.12
1990-11-13,6.47,669.92,20037.92,702.22
1990-11-14,6.27,540.04,19741.06,689.71
1990-11-15,6.55,810.74,20190.80,584.00
1990-11-16,6.60,791.76,20279.60,746.99
1990-11-17,6.59,734.41,20261.84,743.37
1990-11-18,6.63,782.82,20332.88,747.00
1990-11-19,6.64,756.61,20350.64,747.66
1990-11-20,6.39,503.11,19906.64,726.96
1990-11-21,6.35,905.22,19835.60,941.04
1990-11-22,6.14,892.95,19462.64,1080.99
1990-11-23,5.77,888.87,18805.52,1220.17
1990-11-24,5.10,846.24,17615.60,1446.16
1990-11-25,3.95,425.46,15573.20,1455.17
1990-11-26,3.49,642.80,14756.24,1054.68
1990-11-27,2.88,650.89,13672.88,1197.09
1990-11-28,2.40,746.02,12820.40,1175.81
1990-11-29,2.02,730.78,12145.52,1071.03
1990-11-30,1.65,596.18,11488.40,927.48
1990-12-01,1.21,432.46,10706.96,826.43
1990-12-02,1.28,708.83,10831.28,646.15
1990-12-03,1.53,945.19,11275.28,721.35
1990-12-04,1.51,867.89,11239.76,885.80
1990-12-05,1.48,629.92,11186.48,656.78
1990-12-06,1.40,540.72,11044.40,612.36
1990-12-07,1.43,619.16,11097.68,592.30
1990-12-08,1.55,723.47,11310.80,616.02
1990-12-09,1.53,647.50,11275.28,665.41
1990-12-10,1.68,804.64,11541.68,670.33
1990-12-11,1.67,751.94,11669.24,687.62
1990-12-12,1.54,506.24,11433.20,625.24
1990-12-13,1.62,764.58,11615.42,672.71
1990-12-14,1.46,412.06,11538.60,450.79
1990-12-15,1.61,588.35,11536.62,589.35
1990-12-16,1.62,623.66,11553.60,615.10
1990-12-17,1.65,745.18,11681.89,680.49
1990-12-18,1.61,583.80,11567.43,641.51
1990-12-19,1.52,534.53,11523.14,556.86
1990-12-20,1.52,406.13,11632.43,351.03
1990-12-21,1.43,537.92,11521.63,593.77
1990-12-22,1.18,695.57,11574.03,669.15
1990-12-23,1.65,686.54,11742.19,601.76
1990-12-24,1.66,590.71,11791.65,565.78
1990-12-25,1.68,594.21,11841.17,569.24
1990-12-26,1.71,610.65,11876.48,592.84
1990-12-27,1.71,587.85,11830.03,611.28
1990-12-28,1.72,660.45,11909.04,620.61
1990-12-29,1.62,664.53,12066.15,585.33
1990-12-30,1.69,533.35,11827.02,653.92
1990-12-31,1.70,596.33,11828.50,595.58
1991-01-01,1.68,568.10,11779.14,592.99
1991-01-02,1.69,579.47,11749.74,594.29
1991-01-03,1.69,1368.73,13293.20,590.57
1991-01-04,1.78,755.87,13564.26,619.21
1991-01-05,1.95,935.00,13751.37,840.67
1991-01-06,2.09,1133.11,13927.51,1044.31
1991-01-07,2.15,1500.34,14480.26,1221.66
1991-01-08,2.18,1332.22,14548.37,1297.88
1991-01-09,2.19,1230.03,14060.15,1476.17
1991-01-10,2.20,1552.30,14057.87,1553.45
1991-01-11,2.23,1584.51,14088.42,1569.11
1991-01-12,2.26,1670.37,14155.97,1636.31
1991-01-13,2.25,1678.87,14214.02,1649.60
1991-01-14,2.24,1557.05,14104.79,1612.12
1991-01-15,2.26,1631.07,14100.80,1633.08
1991-01-16,2.29,1680.81,14150.02,1656.00
1991-01-17,2.29,1692.47,14168.30,1683.25
1991-01-18,2.32,1744.89,14235.73,1710.89
1991-01-19,2.26,1587.52,14155.97,1627.74
1991-01-20,2.26,1640.59,14155.97,1640.59
1991-01-21,2.27,1525.93,14172.32,1517.69
1991-01-22,2.26,1603.01,14155.97,1611.25
1991-01-23,2.24,1584.84,14104.79,1610.64
1991-01-24,2.20,1503.48,14076.48,1517.75
1991-01-25,2.26,1635.26,14155.97,1595.18
1991-01-26,2.22,1554.49,14183.98,1540.37
1991-01-27,2.29,1503.14,14223.46,1483.24
1991-01-28,2.13,1373.86,13943.42,1515.05
1991-01-29,2.26,1456.71,14155.97,1349.55
1991-01-30,2.29,1685.74,14186.63,1670.29
1991-01-31,2.22,1605.36,14072.05,1663.13
1991-02-01,2.32,1090.08,12905.92,1678.01
1991-02-02,2.00,1565.42,12999.00,1518.50
1991-02-03,1.79,212.89,11737.00,849.15
1991-02-04,1.75,610.02,11625.00,666.49
1991-02-05,1.73,609.73,11591.00,626.87
1991-02-06,1.73,620.67,11591.00,620.67
1991-02-07,1.70,573.52,11540.00,599.24
1991-02-08,1.69,564.35,11523.00,572.92
1991-02-09,1.69,568.40,11523.00,568.40
1991-02-10,1.68,561.09,11506.00,569.66
1991-02-11,1.66,545.36,11472.00,562.50
1991-02-12,1.62,496.01,11404.00,530.29
1991-02-13,1.61,500.52,11387.00,509.09
1991-02-14,1.67,663.95,11489.00,612.53
1991-02-15,1.61,544.61,11387.00,596.04
1991-02-16,1.53,488.58,11276.47,544.30
1991-02-17,1.52,462.44,11234.00,483.85
1991-02-18,1.60,666.20,11370.00,597.64
1991-02-19,1.56,553.46,11302.00,587.74
1991-02-20,1.54,549.28,11268.00,566.42
1991-02-21,1.56,592.50,11302.00,575.36
1991-02-22,1.50,523.34,11234.00,557.62
1991-02-23,1.54,541.52,11268.00,524.38
1991-02-24,1.54,578.29,11268.00,578.29
1991-02-25,1.67,628.97,11489.00,517.54
1991-02-26,1.73,576.27,11591.00,524.84
1991-02-27,1.94,645.55,11948.00,465.56
1991-02-28,1.60,113.97,11370.00,405.38
1991-03-01,2.75,1334.38,13325.00,348.74
1991-03-02,3.27,689.83,14209.00,244.15
1991-03-03,3.70,573.21,14940.00,204.66
1991-03-04,4.23,582.32,15841.00,128.06
1991-03-05,4.80,416.23,16561.95,52.75
1991-03-06,5.40,698.01,17830.00,58.70
1991-03-07,5.91,484.51,18667.52,62.26
1991-03-08,6.39,496.02,19521.70,65.37
1991-03-09,7.41,496.75,20375.88,66.10
1991-03-10,7.41,497.05,21230.06,66.40
1991-03-11,7.26,497.11,22084.24,66.46
1991-03-12,7.67,218.06,22377.49,70.22
1991-03-13,7.87,219.59,22670.74,71.74
1991-03-14,8.13,220.16,22963.99,72.31
1991-03-15,8.39,222.87,23257.24,75.02
1991-03-16,8.66,224.96,23550.49,77.11
1991-03-17,8.87,226.43,23843.75,78.58
1991-03-18,9.11,225.43,24137.00,77.58
1991-03-19,9.05,25.21,24035.00,76.64
1991-03-20,9.52,480.32,24834.00,77.49
1991-03-21,9.64,178.12,25038.00,75.27
1991-03-22,9.90,359.04,25480.00,136.20
1991-03-23,10.19,386.60,25973.00,138.05
1991-03-24,10.38,300.24,26296.00,137.40
1991-03-25,10.51,241.07,26500.00,138.22
1991-03-26,10.58,3260.58,32691.92,138.82
1991-03-27,10.66,499.12,32993.80,346.92
1991-03-28,10.38,-115.78,32067.27,351.35
1991-03-29,10.67,982.96,33027.45,498.86
1991-03-30,10.69,533.45,33102.21,495.76
1991-03-31,10.67,490.92,33027.45,528.61
1991-04-01,10.51,305.99,32429.37,607.52
1991-04-02,10.56,685.89,32623.15,588.19
1991-04-03,10.60,695.22,32781.46,615.41
1991-04-04,10.58,602.45,32715.89,635.50
1991-04-05,10.59,754.63,32768.41,728.15
1991-04-06,10.66,1006.53,33043.50,867.84
1991-04-07,10.66,827.26,33307.44,694.19
1991-04-08,10.86,1455.53,34065.88,1073.15
1991-04-09,10.95,1391.31,34411.84,1216.88
1991-04-10,10.85,1070.22,34056.46,1249.39
1991-04-11,11.12,1874.23,35032.41,1382.18
1991-04-12,10.93,1153.65,34274.66,1535.69
1991-04-13,10.50,1259.33,32846.52,1979.35
1991-04-14,10.33,2019.74,32715.62,2085.73
1991-04-15,10.56,2635.68,33619.61,2179.92
1991-04-16,10.81,2804.30,34500.69,2360.09
1991-04-17,10.79,2721.21,34494.79,2724.19
1991-04-18,10.80,3135.48,34644.97,3059.76
1991-04-19,10.89,3393.56,34952.07,3238.72
1991-04-20,10.88,3373.29,34953.66,3372.49
1991-04-21,10.77,3411.30,34609.11,3585.01
1991-04-22,10.71,3604.51,34429.47,3695.08
1991-04-23,10.65,3831.35,34419.42,3836.42
1991-04-24,10.62,4428.35,34506.24,4384.57
1991-04-25,10.20,4218.26,33460.07,4745.70
1991-04-26,10.77,5857.28,35348.13,4905.38
1991-04-27,10.83,5143.01,35546.91,5042.80
1991-04-28,10.96,5367.90,35925.23,5177.17
1991-04-29,10.95,5193.46,35890.55,5210.94
1991-04-30,10.92,5237.17,35797.96,5283.85
1991-05-01,10.86,5297.37,35617.68,5388.26
1991-05-02,10.88,5593.41,35696.57,5553.64
1991-05-03,10.90,5778.72,35763.61,5744.92
1991-05-04,10.94,5787.45,35895.30,5721.06
1991-05-05,11.01,5824.76,36126.26,5708.32
1991-05-06,10.92,5647.71,35835.38,5794.36
1991-05-07,11.00,6065.60,36105.68,5929.32
1991-05-08,10.92,5855.25,35856.91,5980.67
1991-05-09,10.89,5856.77,35764.93,5903.14
1991-05-10,10.98,6050.95,36050.60,5906.93
1991-05-11,10.91,5800.56,35819.80,5916.92
1991-05-12,10.81,5716.59,35492.01,5881.86
1991-05-13,10.65,5572.51,34972.72,5834.32
1991-05-14,10.50,5521.50,34508.92,5755.33
1991-05-15,10.67,6172.26,35067.65,5890.57
1991-05-16,10.68,5935.36,35097.35,5920.38
1991-05-17,10.70,6002.45,35174.59,5963.51
1991-05-18,10.69,6139.70,35155.96,6149.09
1991-05-19,10.76,6266.42,35401.55,6142.61
1991-05-20,10.80,6206.14,35510.26,6151.33
1991-05-21,10.84,6418.73,35749.71,6298.01
1991-05-22,10.93,6634.96,36150.25,6433.03
1991-05-23,11.00,6829.81,36414.96,6696.35
1991-05-24,11.03,7021.31,36562.03,6947.17
1991-05-25,10.80,6906.02,36023.27,7177.64
1991-05-26,10.90,7629.01,36491.70,7392.84
1991-05-27,10.93,7766.57,36687.86,7667.67
1991-05-28,11.01,7922.76,36937.36,7796.97
1991-05-29,10.90,7711.52,36663.21,7849.74
1991-05-30,10.91,7879.24,36677.04,7872.26
1991-05-31,11.13,8247.68,37444.37,7860.82
1991-06-01,11.17,7992.80,37387.36,8021.54
1991-06-02,10.94,7505.62,36499.47,7953.26
1991-06-03,10.76,7846.72,36281.46,7956.64
1991-06-04,10.60,7927.29,36031.80,8053.16
1991-06-05,11.15,8810.75,37292.14,8175.33
1991-06-06,10.90,7625.28,36289.32,8130.86
1991-06-07,10.80,8042.65,36423.06,7975.22
1991-06-08,10.97,8344.00,36966.37,8070.08
1991-06-09,11.05,8164.21,37095.63,8099.04
1991-06-10,11.03,8059.64,37016.54,8099.51
1991-06-11,10.92,8033.94,36811.78,8137.18
1991-06-12,10.83,8243.23,36621.95,8338.94
1991-06-13,10.70,8321.79,36337.68,8465.11
1991-06-14,10.82,8793.92,36796.11,8562.80
1991-06-15,11.03,9018.68,37435.69,8696.23
1991-06-16,11.08,8845.33,37643.47,8740.58
1991-06-17,11.12,8828.98,37720.80,8790.00
1991-06-18,11.06,8720.16,37438.82,8862.33
1991-06-19,10.97,8681.29,37230.50,8786.32
1991-06-20,11.03,8870.06,37391.24,8789.01
1991-06-21,11.01,8768.29,37252.81,8838.08
1991-06-22,10.92,8828.94,37112.00,8899.93
1991-06-23,10.99,9090.91,37415.39,8937.96
1991-06-24,11.08,9156.40,37778.27,8973.45
1991-06-25,11.18,9224.97,37980.19,9123.17
1991-06-26,11.16,9125.00,37809.79,9210.91
1991-06-27,11.05,9076.81,37507.72,9229.11
1991-06-28,11.03,9238.27,37480.39,9252.05
1991-06-29,10.96,9138.21,37324.47,9216.82
1991-06-30,11.05,9361.36,37676.38,9183.94
1991-07-01,11.06,9394.13,37605.10,9430.07
1991-07-02,10.96,9258.83,37439.30,9342.42
1991-07-03,10.86,9454.57,37114.48,9618.33
1991-07-04,10.95,9653.22,37495.18,9461.29
1991-07-05,11.03,9899.63,38014.63,9637.75
1991-07-06,11.08,9956.76,38256.02,9835.06
1991-07-07,11.14,9843.76,38065.41,9939.86
1991-07-08,11.08,9868.78,38046.53,9878.30
1991-07-09,11.04,9832.19,37974.07,9868.72
1991-07-10,11.08,9967.00,38232.62,9836.65
1991-07-11,11.15,10012.18,38462.21,9896.43
1991-07-12,11.09,9846.14,38168.96,9993.99
1991-07-13,10.97,10074.87,38075.41,10122.03
1991-07-14,11.01,10271.16,38408.32,10103.33
1991-07-15,11.05,10226.87,38524.00,10168.54
1991-07-16,10.94,10120.23,38374.49,10195.61
1991-07-17,10.97,10273.57,38505.79,10207.38
1991-07-18,11.06,10422.81,38763.83,10292.71
1991-07-19,11.09,10379.63,38702.00,10410.81
1991-07-20,11.06,10348.17,38630.25,10384.35
1991-07-21,11.07,10369.30,38703.38,10332.43
1991-07-22,11.08,10352.22,38673.17,10367.45
1991-07-23,11.05,10190.72,38500.03,10278.02
1991-07-24,10.95,10031.77,38259.15,10153.21
1991-07-25,10.94,10072.90,38230.27,10087.46
1991-07-26,10.97,10166.96,38460.65,10050.80
1991-07-27,11.05,10141.37,38616.22,10062.94
1991-07-28,11.04,10012.13,38495.08,10073.21
1991-07-29,10.93,9783.53,38128.16,9968.51
1991-07-30,10.88,9841.75,38081.48,9865.28
1991-07-31,10.86,9837.84,38129.54,9813.62
1991-08-01,10.87,9967.40,38234.32,9914.57
1991-08-02,10.95,10128.04,38418.27,10035.29
1991-08-03,11.17,9736.25,38406.00,9742.44
1991-08-04,10.81,9514.18,37780.25,9829.67
1991-08-05,10.85,10013.91,38070.45,9867.60
1991-08-06,10.91,9944.16,38183.00,9887.42
1991-08-07,10.92,9918.16,38271.84,9873.37
1991-08-08,10.91,9888.09,38288.33,9879.77
1991-08-09,10.90,9890.35,38244.48,9912.46
1991-08-10,10.86,9878.56,38236.24,9882.72
1991-08-11,10.95,10043.57,38448.44,9936.59
1991-08-12,10.96,9941.91,38462.03,9935.06
1991-08-13,10.98,9984.04,38549.53,9939.93
1991-08-14,10.94,9951.29,38450.05,10001.44
