date,wz,wi,wk,qu,mm,mx,mn,fb,af,qd
2015-09-22,,,,11.42,60.32,79.80,38.70,3787.57,2889.00,21.00
2015-09-23,,,,3.35,60.80,81.50,38.60,3787.48,2854.00,21.00
2015-09-24,,,,9.40,57.98,78.10,41.60,3787.42,2831.00,21.00
2015-09-25,,,,4.42,59.80,86.50,34.50,3787.37,2812.00,14.00
2015-09-26,,,,-1.79,60.04,74.20,44.10,3787.31,2790.00,9.30
2015-09-27,,,,5.27,56.13,72.10,38.40,3787.29,2782.00,9.30
2015-09-28,,,,-1.26,54.49,78.30,33.50,3787.25,2767.00,6.30
2015-09-29,,,,1.08,58.22,85.70,34.70,3787.24,2763.00,3.10
2015-09-30,,,,-1.35,58.54,79.30,36.40,3787.21,2752.00,4.20
2015-10-01,,,,8.98,58.23,71.20,45.40,3787.20,2748.00,11.00
2015-10-02,,,,11.00,61.05,69.80,53.20,3787.20,2748.00,11.00
2015-10-03,,,,8.98,54.56,67.10,46.60,3787.19,2744.00,11.00
2015-10-04,,,,10.98,53.28,72.30,37.20,3787.18,2740.00,13.00
2015-10-05,,,,11.49,53.01,75.10,32.50,3787.17,2737.00,13.00
2015-10-06,,,,12.00,55.84,81.90,34.10,3787.17,2737.00,12.00
2015-10-07,,,,8.98,56.38,69.80,43.20,3787.16,2733.00,11.00
2015-10-08,,,,8.33,57.24,70.50,46.10,3787.18,2740.00,4.80
2015-10-09,,,,5.43,58.18,83.60,40.00,3787.20,2748.00,1.40
2015-10-10,,,,-0.72,60.21,81.70,36.60,3787.19,2744.00,1.30
2015-10-11,,,,-0.62,53.80,65.60,39.70,3787.18,2740.00,1.40
2015-10-12,,,,3.52,50.73,76.70,31.30,3787.19,2744.00,1.50
2015-10-13,,,,3.62,53.83,77.30,32.90,3787.20,2748.00,1.60
2015-10-14,,,,3.62,54.05,81.40,33.60,3787.21,2752.00,1.60
2015-10-15,,,,1.60,53.58,79.00,32.10,3787.21,2752.00,1.60
2015-10-16,,,,7.15,52.28,77.20,31.50,3787.24,2763.00,1.60
2015-10-17,,,,5.63,52.84,73.80,33.40,3787.26,2771.00,1.60
2015-10-18,,,,5.13,57.22,67.30,50.60,3787.28,2778.00,1.60
2015-10-19,,,,3.62,52.25,55.20,50.00,3787.29,2782.00,1.60
2015-10-20,,,,9.16,51.41,64.30,38.70,3787.33,2797.00,1.60
2015-10-21,,,,13.20,45.26,64.20,30.00,3787.39,2820.00,1.60
2015-10-22,,,,9.16,48.39,64.80,36.20,3787.43,2835.00,1.60
2015-10-23,,,,13.20,41.97,60.10,25.70,3787.49,2858.00,1.60
2015-10-24,,,,13.20,44.67,55.10,33.50,3787.55,2881.00,1.60
2015-10-25,,,,15.21,47.82,64.50,38.40,3787.62,2908.00,1.60
2015-10-26,,,,9.67,41.06,52.70,31.20,3787.66,2924.00,1.60
2015-10-27,,,,15.21,38.50,57.50,24.70,3787.73,2951.00,1.60
2015-10-28,,,,17.23,40.29,48.20,29.40,3787.81,2982.00,1.60
2015-10-29,,,,17.13,46.41,54.80,33.40,3787.89,3013.00,1.50
2015-10-30,,,,19.65,41.24,51.60,31.50,3787.98,3049.00,1.50
2015-10-31,,,,23.18,50.94,64.50,39.90,3788.09,3092.00,1.50
2015-11-01,,,,17.63,48.03,57.60,35.70,3788.17,3124.00,1.50
2015-11-02,,,,19.75,38.88,46.20,31.80,3788.26,3160.00,1.60
2015-11-03,,,,17.63,37.59,41.80,31.80,3788.34,3192.00,1.50
2015-11-04,,,,23.68,34.66,44.40,20.30,3788.45,3236.00,1.50
2015-11-05,,,,21.67,35.35,45.90,20.20,3788.55,3276.00,1.50
2015-11-06,,,,26.10,39.90,52.80,24.90,3788.67,3325.00,1.40
2015-11-07,,,,26.20,34.92,48.30,20.40,3788.79,3374.00,1.50
2015-11-08,,,,22.17,37.80,46.00,28.20,3788.89,3415.00,1.50
2015-11-09,,,,14.20,36.90,39.60,33.20,3788.95,3440.00,1.60
2015-11-10,,,,24.79,34.10,40.30,21.80,3789.06,3486.00,1.60
2015-11-11,,,,26.91,30.80,39.70,21.00,3789.18,3536.00,1.70
2015-11-12,,,,28.83,35.84,46.20,26.50,3789.31,3590.00,1.60
2015-11-13,,,,24.99,37.64,47.80,30.80,3789.42,3636.00,1.80
2015-11-14,,,,25.70,37.16,50.60,28.90,3789.53,3683.00,2.00
2015-11-15,,,,12.69,34.09,47.30,24.30,3789.58,3704.00,2.10
2015-11-16,,,,32.25,32.12,36.80,28.80,3789.72,3764.00,2.00
2015-11-17,,,,32.55,35.58,49.70,28.70,3789.86,3825.00,1.80
2015-11-18,,,,27.92,36.62,44.60,31.20,3789.98,3877.00,1.70
2015-11-19,,,,32.45,32.48,37.60,30.30,3790.12,3938.00,1.70
2015-11-20,,,,36.99,27.49,43.20,16.60,3790.28,4008.00,1.70
2015-11-21,,,,26.10,17.58,33.80,10.70,3790.39,4056.00,1.90
2015-11-22,,,,23.98,19.43,33.80,8.50,3790.49,4100.00,1.80
2015-11-23,,,,24.39,21.82,38.40,10.80,3790.59,4145.00,1.70
2015-11-24,,,,21.97,30.18,34.50,24.20,3790.68,4185.00,1.80
2015-11-25,,,,32.96,27.03,31.30,22.50,3790.82,4247.00,1.70
2015-11-26,,,,27.11,18.65,37.20,4.10,3790.93,4297.00,1.90
2015-11-27,,,,22.07,9.76,33.80,-3.00,3791.02,4337.00,1.90
2015-11-28,,,,15.71,11.06,38.00,-3.10,3791.08,4364.00,2.10
2015-11-29,,,,15.71,12.23,16.80,4.70,3791.14,4391.00,2.10
2015-11-30,,,,16.12,12.80,22.00,8.80,3791.20,4419.00,2.00
2015-12-01,,,,20.35,16.86,23.50,13.30,3791.28,4455.00,2.20
2015-12-02,,,,27.51,21.23,25.30,16.30,3791.39,4505.00,2.30
2015-12-03,,,,30.13,32.01,36.30,25.30,3791.51,4560.00,2.40
2015-12-04,,,,31.03,32.92,43.30,17.90,3791.63,4616.00,2.80
2015-12-05,,,,37.59,29.18,37.50,17.90,3791.78,4685.00,2.80
2015-12-06,,,,28.41,39.63,46.70,31.60,3791.89,4736.00,2.70
2015-12-07,,,,57.15,40.26,53.30,34.80,3792.12,4844.00,2.70
2015-12-08,,,,59.77,45.35,54.70,36.90,3792.36,4957.00,2.80
2015-12-09,,,,50.70,41.59,51.80,29.40,3792.56,5052.00,2.80
2015-12-10,,,,53.42,35.63,43.80,30.80,3792.77,5152.00,3.00
2015-12-11,,,,44.34,32.85,38.20,26.80,3792.94,5234.00,3.00
2015-12-12,,,,41.92,31.34,36.40,25.00,3793.10,5311.00,3.10
2015-12-13,,,,38.19,33.29,35.30,31.50,3793.24,5380.00,3.40
2015-12-14,,,,40.30,30.04,31.60,28.10,3793.39,5453.00,3.50
2015-12-15,,,,35.67,28.56,32.30,22.70,3793.52,5517.00,3.40
2015-12-16,,,,33.05,26.53,34.00,14.90,3793.64,5576.00,3.30
2015-12-17,,,,41.11,21.28,23.80,15.80,3793.79,5650.00,3.80
2015-12-18,,,,34.35,31.17,36.30,23.80,3793.91,5710.00,4.10
2015-12-19,,,,37.17,29.72,38.90,5.80,3794.04,5775.00,4.40
2015-12-20,,,,37.07,14.57,24.70,1.90,3794.17,5840.00,4.30
2015-12-21,,,,35.05,29.43,37.70,19.30,3794.29,5901.00,4.30
2015-12-22,,,,39.69,28.28,34.20,15.40,3794.43,5971.00,4.40
2015-12-23,,,,37.78,27.67,32.40,18.10,3794.56,6037.00,4.50
2015-12-24,,,,30.31,10.64,29.10,-1.30,3794.66,6088.00,4.60
2015-12-25,,,,33.24,13.13,29.30,-4.90,3794.77,6145.00,4.50
2015-12-26,,,,35.35,11.18,25.70,-3.60,3794.89,6206.00,4.60
2015-12-27,,,,28.30,13.91,16.40,11.40,3794.98,6253.00,4.60
2015-12-28,,,,17.40,18.22,27.10,12.70,3795.03,6278.00,4.80
2015-12-29,,,,33.54,25.09,32.30,13.40,3795.14,6335.00,4.80
2015-12-30,,,,41.70,17.99,33.00,2.00,3795.28,6408.00,4.90
2015-12-31,,,,34.04,5.41,18.60,-11.70,3795.39,6466.00,4.80
2016-01-01,,,,25.88,-4.58,17.60,-16.80,3795.47,6508.00,4.70
2016-01-02,,,,20.33,-7.07,18.20,-20.90,3795.53,6539.00,4.70
2016-01-03,,,,20.83,14.70,26.00,-5.10,3795.59,6571.00,4.70
2016-01-04,,,,17.91,20.88,35.20,11.60,3795.64,6597.00,4.80
2016-01-05,,,,29.00,26.09,36.20,14.80,3795.73,6645.00,4.80
2016-01-06,,,,47.65,33.40,38.30,25.00,3795.89,6730.00,4.80
2016-01-07,,,,45.74,30.99,35.10,25.70,3796.04,6811.00,4.90
2016-01-08,,,,40.19,29.57,44.30,9.60,3796.17,6881.00,4.90
2016-01-09,,,,34.65,12.32,22.20,2.80,3796.28,6940.00,4.90
2016-01-10,,,,35.35,11.33,29.50,2.80,3796.39,7000.00,5.10
2016-01-11,,,,29.90,22.56,29.00,11.40,3796.48,7049.00,5.20
2016-01-12,,,,35.55,26.66,29.10,25.60,3796.59,7109.00,5.30
2016-01-13,,,,27.58,27.63,32.80,23.40,3796.67,7153.00,5.40
2016-01-14,,,,36.15,25.10,33.30,9.80,3796.78,7214.00,5.40
2016-01-15,,,,35.35,26.36,38.80,18.10,3796.89,7274.00,5.10
2016-01-16,,,,41.90,28.18,33.50,20.10,3797.02,7347.00,5.10
2016-01-17,,,,38.38,26.53,32.60,19.40,3797.14,7413.00,5.10
2016-01-18,,,,36.36,28.57,34.00,22.50,3797.25,7475.00,5.10
2016-01-19,,,,36.06,31.28,36.60,22.30,3797.36,7537.00,4.80
2016-01-20,,,,41.60,33.92,39.20,28.10,3797.49,7610.00,4.80
2016-01-21,,,,36.56,31.39,36.00,20.80,3797.60,7673.00,4.80
2016-01-22,,,,30.51,29.59,37.20,20.30,3797.69,7724.00,4.80
2016-01-23,,,,33.54,33.68,40.70,20.60,3797.79,7781.00,4.80
2016-01-24,,,,39.59,30.12,39.80,6.90,3797.91,7850.00,4.80
2016-01-25,,,,36.56,13.31,38.60,3.10,3798.02,7913.00,4.80
2016-01-26,,,,34.04,20.01,29.60,4.90,3798.12,7971.00,4.80
2016-01-27,,,,32.99,27.85,33.50,15.50,3798.20,8017.00,9.80
2016-01-28,,,,37.70,26.98,31.80,18.20,3798.28,8064.00,14.00
2016-01-29,,,,33.67,28.32,36.10,18.90,3798.35,8105.00,13.00
2016-01-30,,,,33.17,16.30,33.70,3.10,3798.42,8145.00,13.00
2016-01-31,,,,33.67,14.57,32.60,-1.50,3798.49,8186.00,13.00
2016-02-01,,,,28.13,11.65,33.80,-6.90,3798.54,8216.00,13.00
2016-02-02,,,,27.62,5.68,30.50,-9.10,3798.59,8245.00,13.00
2016-02-03,,,,30.65,15.29,29.90,-7.60,3798.65,8280.00,13.00
2016-02-04,,,,37.20,28.68,34.70,24.50,3798.73,8328.00,13.00
2016-02-05,,,,40.72,28.29,34.50,22.30,3798.82,8381.00,14.00
2016-02-06,,,,31.65,29.25,35.80,20.40,3798.88,8416.00,14.00
2016-02-07,,,,38.20,26.10,41.50,16.70,3798.96,8464.00,14.00
2016-02-08,,,,35.18,24.12,41.20,14.50,3799.03,8506.00,14.00
2016-02-09,,,,32.15,28.78,34.10,18.90,3799.09,8542.00,14.00
2016-02-10,,,,31.65,30.89,34.10,28.80,3799.15,8577.00,14.00
2016-02-11,,,,32.15,31.93,39.00,23.60,3799.21,8613.00,14.00
2016-02-12,,,,35.68,28.61,39.70,19.10,3799.28,8656.00,14.00
2016-02-13,,,,41.23,33.31,44.90,20.90,3799.37,8710.00,14.00
2016-02-14,,,,51.30,35.55,42.00,32.90,3799.49,8782.00,15.00
2016-02-15,,,,45.75,40.78,55.60,31.00,3799.59,8843.00,15.00
2016-02-16,,,,67.43,32.81,44.30,23.40,3799.76,8947.00,15.00
2016-02-17,,,,79.53,35.33,47.40,28.20,3799.97,9075.00,15.00
2016-02-18,,,,119.35,38.26,43.60,34.30,3800.30,9280.00,16.00
2016-02-19,,,,116.83,37.16,45.70,29.20,3800.62,9480.00,16.00
2016-02-20,,,,114.31,30.99,42.90,18.10,3800.93,9675.00,16.00
2016-02-21,,,,96.16,30.81,43.40,16.30,3801.18,9834.00,16.00
2016-02-22,,,,90.62,33.79,41.50,21.80,3801.41,9982.00,16.00
2016-02-23,,,,74.48,26.44,41.50,11.30,3801.59,10098.00,16.00
2016-02-24,,,,78.01,29.38,45.60,17.60,3801.78,10221.00,16.00
2016-02-25,,,,71.96,29.43,48.80,14.10,3801.95,10332.00,16.00
2016-02-26,,,,78.52,31.94,44.70,17.90,3802.14,10456.00,16.00
2016-02-27,,,,106.74,40.20,47.20,30.10,3802.41,10634.00,17.00
2016-02-28,,,,161.70,37.43,50.80,24.90,3802.84,10921.00,17.00
2016-02-29,,,,148.07,36.42,51.60,20.00,3803.22,11177.00,19.00
2016-03-01,,,,162.11,40.78,49.00,33.80,3803.61,11443.00,28.00
2016-03-02,,,,164.59,40.62,51.70,28.80,3803.99,11704.00,33.00
2016-03-03,,,,163.55,39.61,51.60,29.60,3804.35,11955.00,37.00
2016-03-04,,,,185.20,39.56,56.60,26.10,3804.76,12243.00,40.00
2016-03-05,,,,243.16,47.73,54.30,36.60,3805.32,12642.00,42.00
2016-03-06,,,,553.70,40.55,47.90,31.30,3806.70,13649.00,46.00
2016-03-07,,,,427.60,37.67,47.00,30.70,3807.69,14394.00,52.00
2016-03-08,,,,657.50,36.71,47.70,26.50,3809.24,15595.00,52.00
2016-03-09,,,,244.09,36.90,43.40,29.60,3809.72,15976.00,52.00
2016-03-10,,,,316.18,44.22,51.70,34.00,3810.37,16498.00,53.00
2016-03-11,,,,361.05,40.25,47.80,33.70,3811.12,17109.00,53.00
2016-03-12,,,,362.55,39.48,50.60,31.90,3811.86,17721.00,54.00
2016-03-13,,,,336.84,37.23,46.20,30.30,3812.53,18282.00,54.00
2016-03-14,,,,401.37,34.51,39.30,30.90,3813.34,18969.00,55.01
2016-03-15,,,,315.33,33.55,36.50,29.50,3813.85,19408.00,94.00
2016-03-16,,,,269.80,36.94,44.90,31.70,3814.21,19719.00,113.00
2016-03-17,,,,271.31,38.00,47.60,29.50,3814.57,20033.00,113.00
2016-03-18,,,,250.13,34.86,46.50,22.10,3814.88,20305.00,113.00
2016-03-19,,,,244.07,39.99,52.40,29.40,3815.17,20561.00,115.00
2016-03-20,,,,266.75,43.39,59.50,29.20,3815.51,20862.00,115.00
2016-03-21,,,,421.35,42.33,53.10,33.90,3816.01,21307.00,197.00
2016-03-22,,,,441.61,37.95,41.80,34.30,3816.44,21693.00,247.00
2016-03-23,,,,354.90,43.70,52.00,36.10,3816.68,21909.00,246.00
2016-03-24,,,,372.55,42.37,46.50,37.40,3816.96,22162.00,245.00
2016-03-25,,,,336.25,36.41,40.40,30.50,3817.16,22343.00,245.00
2016-03-26,,,,263.65,36.34,52.10,22.00,3817.20,22380.00,245.00
2016-03-27,,,,249.54,38.53,45.80,33.10,3817.21,22389.00,245.00
2016-03-28,,,,230.88,36.33,43.80,30.60,3817.18,22361.00,245.00
2016-03-29,,,,221.31,42.37,50.20,33.40,3817.13,22316.00,244.00
2016-03-30,,,,239.46,44.16,59.60,26.60,3817.12,22307.00,244.00
2016-03-31,,,,308.03,47.95,63.40,29.90,3817.26,22434.00,244.00
2016-04-01,,,,359.95,47.75,65.80,30.30,3817.51,22662.00,245.00
2016-04-02,,,,420.96,49.54,68.90,29.40,3817.89,23009.00,246.01
2016-04-03,,,,489.50,52.22,71.10,33.90,3818.41,23488.00,248.00
2016-04-04,,,,521.24,44.66,50.70,40.20,3818.99,24026.00,250.00
2016-04-05,,,,434.01,44.50,54.60,37.00,3819.38,24389.00,251.00
2016-04-06,,,,409.58,48.53,72.60,29.40,3819.40,24408.00,400.00
2016-04-07,,,,422.70,52.72,74.60,32.20,3819.45,24455.00,399.00
2016-04-08,,,,473.28,53.66,76.50,32.20,3819.65,24642.00,379.00
2016-04-09,,,,524.67,56.20,74.80,33.50,3819.82,24802.00,444.00
2016-04-10,,,,533.72,55.81,69.10,39.30,3819.75,24736.00,567.00
2016-04-11,,,,490.30,54.96,71.40,35.10,3819.70,24689.00,514.00
2016-04-12,,,,451.46,49.79,54.90,42.30,3819.69,24680.00,456.00
2016-04-13,,,,436.54,44.96,55.30,37.00,3819.70,24689.00,432.00
2016-04-14,,,,368.77,40.05,46.60,35.40,3819.64,24633.00,397.00
2016-04-15,,,,288.88,42.59,51.50,36.00,3819.61,24605.00,303.00
2016-04-16,,,,247.00,46.02,65.60,28.10,3819.61,24605.00,247.00
2016-04-17,,,,208.58,51.03,71.30,31.80,3819.63,24624.00,199.00
2016-04-18,,,,226.51,53.49,77.10,32.90,3819.76,24746.00,165.00
2016-04-19,,,,223.54,56.24,78.90,34.50,3819.77,24755.00,219.00
2016-04-20,,,,224.04,56.69,76.90,35.60,3819.78,24765.00,219.00
2016-04-21,,,,220.00,56.63,76.90,37.80,3819.78,24765.00,220.00
2016-04-22,,,,220.00,54.06,67.30,46.90,3819.78,24765.00,220.00
2016-04-23,,,,199.84,48.77,57.00,42.80,3819.74,24727.00,219.00
2016-04-24,,,,176.46,46.20,52.50,40.90,3819.73,24718.00,181.00
2016-04-25,,,,143.96,43.90,52.30,36.20,3819.72,24708.00,149.00
2016-04-26,,,,124.46,47.89,59.40,36.20,3819.71,24699.00,129.00
2016-04-27,,,,104.12,47.28,54.60,41.80,3819.74,24727.00,90.00
2016-04-28,,,,93.16,50.05,60.20,41.60,3819.78,24765.00,74.00
2016-04-29,,,,84.08,45.91,50.30,42.30,3819.80,24783.00,75.00
2016-04-30,,,,80.04,48.89,56.70,41.20,3819.81,24793.00,75.00
2016-05-01,,,,79.54,51.26,68.50,32.60,3819.82,24802.00,75.00
2016-05-02,,,,70.46,53.54,70.40,36.30,3819.81,24793.00,75.00
2016-05-03,,,,55.84,55.79,75.40,33.10,3819.77,24755.00,75.00
2016-05-04,,,,46.77,61.69,73.40,49.60,3819.71,24699.00,75.00
2016-05-05,,,,70.72,58.40,72.50,50.50,3819.64,24633.00,104.00
2016-05-06,,,,71.35,57.11,65.50,45.40,3819.60,24596.00,90.00
2016-05-07,,,,65.72,61.00,73.00,48.10,3819.53,24530.00,99.00
2016-05-08,,,,63.07,60.40,68.80,50.10,3819.42,24427.00,115.00
2016-05-09,,,,39.37,46.44,53.70,40.20,3819.26,24277.00,115.00
2016-05-10,,,,50.34,51.64,62.20,40.30,3819.09,24119.00,130.00
2016-05-11,,,,30.11,52.51,72.60,30.60,3818.86,23905.00,138.00
2016-05-12,,,,44.22,58.22,77.70,38.50,3818.66,23719.00,138.00
2016-05-13,,,,43.73,63.11,81.30,41.90,3818.46,23534.00,137.00
2016-05-14,,,,32.23,58.09,66.50,51.10,3818.26,23350.00,125.00
2016-05-15,,,,44.50,50.22,56.40,46.30,3818.13,23230.00,105.00
2016-05-16,,,,22.50,52.00,59.90,45.20,3818.00,23110.00,83.00
2016-05-17,,,,36.62,56.97,75.40,37.00,3817.90,23018.00,83.00
2016-05-18,,,,23.00,61.30,78.00,43.40,3817.77,22899.00,83.00
2016-05-19,,,,21.58,50.71,57.60,43.50,3817.66,22799.00,72.00
2016-05-20,,,,32.73,42.35,48.00,33.90,3817.59,22735.00,65.00
2016-05-21,,,,69.54,43.75,54.10,38.20,3817.60,22744.00,65.00
2016-05-22,,,,41.81,49.51,57.30,41.70,3817.55,22698.00,65.00
2016-05-23,,,,49.77,52.13,60.30,41.50,3817.49,22644.00,77.00
2016-05-24,,,,32.00,50.81,60.90,35.30,3817.36,22525.00,92.00
2016-05-25,,,,26.90,53.91,64.00,39.10,3817.20,22380.00,100.00
2016-05-26,,,,51.43,56.09,65.80,47.10,3817.05,22244.00,120.00
2016-05-27,,,,15.55,50.78,59.20,44.10,3816.80,22017.00,130.00
2016-05-28,,,,25.64,54.16,67.70,37.20,3816.57,21810.00,130.00
2016-05-29,,,,25.64,56.91,69.80,38.90,3816.34,21603.00,130.00
2016-05-30,,,,30.79,58.81,72.40,45.70,3816.15,21432.00,117.00
2016-05-31,,,,14.72,60.08,80.60,37.00,3815.94,21245.00,109.00
2016-06-01,,,,8.68,62.87,81.00,42.40,3815.72,21048.00,108.00
2016-06-02,,,,13.76,63.58,72.30,52.20,3815.52,20871.00,103.00
2016-06-03,,,,21.41,67.43,84.50,49.00,3815.36,20729.00,93.00
2016-06-04,,,,8.30,70.63,91.40,48.20,3815.17,20561.00,93.00
2016-06-05,,,,-4.81,73.32,93.70,50.00,3814.95,20367.00,93.00
2016-06-06,,,,16.37,77.18,92.20,58.50,3814.78,20217.00,92.00
2016-06-07,,,,23.34,73.72,92.60,53.90,3814.60,20059.00,103.00
2016-06-08,,,,14.52,70.19,88.00,55.60,3814.33,19824.00,133.00
2016-06-09,,,,-2.02,64.33,76.90,51.50,3814.05,19580.00,121.00
2016-06-10,,,,9.64,56.60,64.30,45.10,3813.81,19373.00,114.00
2016-06-11,,,,9.64,52.18,63.40,42.50,3813.57,19166.00,114.00
2016-06-12,,,,1.07,57.62,76.50,35.70,3813.31,18944.00,113.00
2016-06-13,,,,16.79,58.18,71.80,38.40,3813.11,18773.00,103.00
2016-06-14,,,,-22.99,50.71,57.40,43.70,3812.83,18535.00,97.00
2016-06-15,,,,32.97,46.99,57.80,40.00,3812.68,18408.00,97.00
2016-06-16,,,,-5.81,48.36,61.50,41.80,3812.45,18214.00,92.00
2016-06-17,,,,22.01,56.25,74.90,41.80,3812.31,18097.00,81.00
2016-06-18,,,,8.94,53.97,60.20,47.10,3812.15,17962.00,77.00
2016-06-19,,,,18.01,55.35,73.50,34.90,3812.01,17845.00,77.00
2016-06-20,,,,-2.66,64.30,83.60,39.70,3811.82,17687.00,77.00
2016-06-21,,,,5.91,64.73,77.30,54.10,3811.65,17546.00,77.00
2016-06-22,,,,-2.15,66.30,86.80,40.90,3811.46,17389.00,77.00
2016-06-23,,,,13.48,67.13,76.20,56.20,3811.31,17265.00,76.00
2016-06-24,,,,9.45,56.69,63.10,49.20,3811.15,17133.00,76.00
2016-06-25,,,,-2.15,60.10,80.90,37.70,3810.96,16978.00,76.00
2016-06-26,,,,5.92,67.10,86.20,43.50,3810.79,16839.00,76.00
2016-06-27,,,,-23.31,72.24,92.80,46.90,3810.55,16644.00,75.00
2016-06-28,,,,17.52,75.45,91.70,53.80,3810.41,16530.00,75.00
2016-06-29,,,,-15.20,77.29,92.20,58.30,3810.20,16361.00,70.00
2016-06-30,,,,-3.07,74.70,85.40,65.10,3810.03,16224.00,66.00
2016-07-01,,,,-2.57,69.83,86.50,46.20,3809.86,16088.00,66.00
2016-07-02,,,,8.53,69.44,85.40,49.10,3809.72,15976.00,65.00
2016-07-03,,,,-7.60,71.37,81.70,56.30,3809.54,15832.00,65.00
2016-07-04,,,,-22.73,65.08,74.90,49.70,3809.32,15658.00,65.00
2016-07-05,,,,-2.56,62.84,73.50,49.30,3809.15,15524.00,65.00
2016-07-06,,,,-14.15,62.36,72.80,52.00,3808.95,15367.00,65.00
2016-07-07,,,,2.81,65.00,82.40,43.90,3808.74,15202.00,86.00
2016-07-08,,,,15.85,64.14,72.60,51.20,3808.54,15047.00,94.00
2016-07-09,,,,-15.40,64.28,73.30,54.80,3808.26,14830.00,94.00
2016-07-10,,,,31.99,54.93,62.40,49.00,3808.10,14707.00,94.00
2016-07-11,,,,-3.30,57.28,69.90,40.40,3807.85,14516.00,93.00
2016-07-12,,,,27.46,60.13,72.60,47.00,3807.68,14386.00,93.00
2016-07-13,,,,3.80,64.37,82.60,44.20,3807.46,14219.00,88.00
2016-07-14,,,,-2.69,69.07,87.80,45.00,3807.24,14053.00,81.00
2016-07-15,,,,-20.84,68.07,77.10,57.00,3806.97,13851.00,81.00
2016-07-16,,,,24.53,65.77,79.00,53.30,3806.82,13739.00,81.00
2016-07-17,,,,-1.68,63.66,77.60,46.50,3806.60,13575.00,81.00
2016-07-18,,,,-11.42,64.81,79.10,48.60,3806.35,13393.67,80.00
2016-07-19,,,,-11.43,63.84,79.90,43.50,3806.10,13212.33,80.00
2016-07-20,,,,-11.42,67.48,86.20,45.60,3805.86,13031.00,80.00
2016-07-21,,,,-11.42,72.05,91.50,48.40,3805.61,12849.67,80.00
2016-07-22,,,,-4.78,69.78,77.90,61.20,3805.37,12681.51,80.00
2016-07-23,,,,-1.76,66.55,80.50,45.70,3805.15,12519.35,80.00
2016-07-24,,,,7.24,69.97,91.00,44.90,3804.92,12357.19,89.00
2016-07-25,,,,-12.78,73.75,94.20,49.50,3804.62,12147.38,93.00
2016-07-26,,,,-33.52,76.28,91.40,58.90,3804.27,11906.35,88.00
2016-07-27,,,,-24.52,75.43,92.70,52.70,3803.93,11665.32,97.00
2016-07-28,,,,-21.52,76.71,93.90,52.90,3803.58,11424.29,100.00
2016-07-29,,,,-4.52,77.14,95.60,53.70,3803.23,11183.26,117.00
2016-07-30,,,,49.19,75.88,90.10,58.80,3802.99,11021.00,131.00
2016-07-31,,,,42.27,71.20,84.60,50.80,3802.73,10847.00,130.00
2016-08-01,,,,48.33,68.27,88.60,42.60,3802.49,10687.00,129.00
2016-08-02,,,,-8.04,66.05,81.00,45.40,3802.11,10437.00,118.00
2016-08-03,,,,6.12,64.07,81.60,49.30,3801.79,10227.00,112.00
2016-08-04,,,,30.32,66.25,87.10,41.20,3801.54,10065.00,112.00
2016-08-05,,,,-19.07,69.94,86.70,47.50,3801.14,9809.00,110.00
2016-08-06,,,,9.68,69.69,82.00,55.40,3800.83,9612.00,109.00
2016-08-07,,,,3.13,68.42,81.30,57.20,3800.50,9404.00,108.00
2016-08-08,,,,7.70,61.59,73.60,50.00,3800.19,9211.00,105.00
2016-08-09,,,,8.73,55.68,65.00,47.50,3799.89,9026.00,102.00
2016-08-10,,,,6.71,59.98,79.30,39.20,3799.58,8837.00,102.00
2016-08-11,,,,9.75,65.99,86.20,45.10,3799.28,8656.00,101.00
2016-08-12,,,,6.22,68.93,89.40,45.20,3798.97,8470.00,100.00
2016-08-13,,,,10.26,70.12,90.10,48.20,3798.67,8292.00,100.00
2016-08-14,,,,4.72,71.51,89.00,53.50,3798.35,8105.00,99.00
2016-08-15,,,,7.25,71.60,90.80,49.10,3798.04,7925.00,98.00
2016-08-16,,,,10.28,71.10,90.30,50.50,3797.74,7753.00,97.00
2016-08-17,,,,7.76,72.28,90.60,50.90,3797.43,7576.00,97.00
2016-08-18,,,,6.27,72.69,93.10,50.50,3797.12,7402.00,94.00
2016-08-19,,,,4.28,70.52,87.00,49.10,3796.81,7230.00,91.00
2016-08-20,,,,7.81,69.74,92.10,44.60,3796.51,7065.00,91.00
2016-08-21,,,,7.82,69.81,90.00,44.80,3796.21,6902.00,90.00
2016-08-22,,,,-0.24,67.65,76.50,58.00,3795.88,6725.00,89.00
2016-08-23,,,,7.84,61.74,78.40,40.50,3795.58,6566.00,88.00
2016-08-24,,,,4.82,62.55,76.80,42.60,3795.27,6403.00,87.00
2016-08-25,,,,7.35,63.88,81.30,43.40,3794.97,6247.00,86.00
2016-08-26,,,,5.84,64.17,85.10,43.60,3794.66,6088.00,86.00
2016-08-27,,,,8.37,66.12,85.50,41.90,3794.36,5936.00,85.00
2016-08-28,,,,7.87,70.71,88.40,49.50,3794.06,5785.00,84.00
2016-08-29,,,,7.37,69.73,89.80,48.40,3793.76,5635.00,83.00
2016-08-30,,,,9.90,65.76,86.30,52.30,3793.47,5492.00,82.00
2016-08-31,,,,4.87,65.85,90.50,42.90,3793.16,5341.00,81.00
2016-09-01,,,,5.37,64.53,77.80,49.30,3792.85,5191.00,81.00
2016-09-02,,,,4.88,59.43,68.50,48.60,3792.54,5042.00,80.00
