date,af,wz,mn,mx,mm,qv
1989-04-07,115673.48,,34.32,69.31,51.70,606.08
1989-04-08,120208.92,,36.36,62.54,50.04,604.54
1989-04-09,124578.15,,33.30,57.12,45.07,603.56
1989-04-10,128183.52,,33.77,58.46,45.38,601.74
1989-04-11,131764.81,,32.90,63.17,47.79,603.59
1989-04-12,135609.83,,34.95,65.14,49.46,604.16
1989-04-13,139983.53,,35.34,72.37,51.33,602.33
1989-04-14,144615.50,,37.15,73.16,52.36,599.44
1989-04-15,149952.78,,45.40,65.61,53.27,601.79
1989-04-16,156175.47,,42.97,62.54,50.65,605.48
1989-04-17,162321.05,,36.99,67.65,52.01,601.86
1989-04-18,168849.17,,41.95,79.84,58.26,603.39
1989-04-19,176432.64,,44.07,80.15,59.44,599.32
1989-04-20,184921.08,,44.93,77.95,59.72,601.32
1989-04-21,193662.55,,48.08,75.04,59.21,604.76
1989-04-22,202467.06,,40.14,56.49,49.50,605.90
1989-04-23,209453.38,,35.34,59.32,46.77,604.83
1989-04-24,215206.48,,35.89,62.54,45.20,605.67
1989-04-25,219753.58,,36.05,52.72,43.44,605.85
1989-04-26,223426.72,,31.65,56.18,44.19,603.17
1989-04-27,226689.58,,35.89,58.46,45.33,606.63
1989-04-28,229808.30,,35.03,50.83,43.04,602.80
1989-04-29,232501.66,,37.46,62.47,49.36,603.45
1989-04-30,235180.50,,38.88,68.05,53.14,600.91
1989-05-01,238173.27,,43.05,68.99,55.75,599.32
1989-05-02,241378.45,,40.77,61.92,52.74,601.50
1989-05-03,245307.16,,38.96,64.51,53.35,601.62
1989-05-04,248966.59,,41.71,70.25,56.44,600.97
1989-05-05,253069.19,,41.40,77.09,58.50,603.93
1989-05-06,257750.88,,46.51,88.02,63.55,601.03
1989-05-07,263702.16,,55.86,80.71,66.28,601.68
1989-05-08,271295.06,,53.90,76.15,64.62,602.15
1989-05-09,279425.56,,51.30,83.61,61.97,604.73
1989-05-10,288309.06,,49.18,60.26,53.70,608.77
1989-05-11,296901.59,,44.85,60.58,52.22,606.38
1989-05-12,304054.22,,38.17,59.16,51.09,604.13
1989-05-13,310124.59,,42.97,58.14,47.78,602.33
1989-05-14,315370.75,,40.53,64.98,52.42,602.98
1989-05-15,319976.75,,48.16,62.78,52.72,602.92
1989-05-16,324673.72,,46.03,66.40,54.86,603.80
1989-05-17,328688.31,,42.73,75.91,58.30,603.69
1989-05-18,333258.75,,37.78,64.35,47.91,603.93
1989-05-19,337090.56,,30.31,57.36,44.26,607.88
1989-05-20,340669.69,,35.18,71.04,53.07,604.16
1989-05-21,344100.16,,42.26,75.52,58.91,604.40
1989-05-22,346748.16,,46.98,79.76,61.63,1101.81
1989-05-23,348715.00,,42.10,58.46,52.71,1589.86
1989-05-24,350263.56,,38.96,53.58,45.42,1559.97
1989-05-25,351572.41,,33.38,60.58,47.59,1551.25
1989-05-26,352375.19,,36.91,65.14,52.32,1548.40
1989-05-27,352916.81,,46.11,73.55,58.22,1546.65
1989-05-28,353419.75,,45.01,60.81,52.09,1543.65
1989-05-29,353806.66,,36.99,58.69,48.74,1543.88
1989-05-30,354174.19,,37.94,68.28,53.10,1544.73
1989-05-31,354386.97,,42.57,71.66,57.16,1546.31
1989-06-01,354445.00,,45.72,78.19,62.62,1551.69
1989-06-02,355363.84,,49.34,79.68,64.52,1547.13
1989-06-03,357195.59,,51.77,63.64,57.48,1551.98
1989-06-04,358805.47,,49.81,75.20,61.33,1551.60
1989-06-05,361620.47,,52.32,80.23,65.55,1013.23
1989-06-06,365006.56,,54.13,80.86,67.04,793.82
1989-06-07,369366.78,,51.38,84.71,68.04,589.27
1989-06-08,373863.28,,52.64,87.31,69.53,573.10
1989-06-09,378317.84,,55.23,82.75,67.73,590.58
1989-06-10,382272.09,,50.67,74.81,64.48,605.14
1989-06-11,385841.03,,48.63,80.15,65.02,603.62
1989-06-12,388980.00,,51.14,83.93,67.60,604.04
1989-06-13,392073.00,,56.25,80.15,67.57,603.86
1989-06-14,394917.00,,59.40,92.50,74.32,604.16
1989-06-15,397737.97,,59.40,90.45,72.61,
1989-06-16,401035.28,,54.52,68.60,62.22,608.26
1989-06-17,402603.41,,45.96,81.33,63.79,600.80
1989-06-18,405798.28,,53.03,89.59,69.83,599.91
1989-06-19,407638.97,,53.42,79.13,66.39,602.77
1989-06-20,408192.25,,47.61,60.58,55.00,603.33
1989-06-21,410613.31,,41.00,71.66,56.49,605.25
1989-06-22,411828.72,,50.75,64.90,57.24,602.09
1989-06-23,412947.31,,44.46,74.65,57.83,602.68
1989-06-24,413851.41,,47.21,77.09,59.69,603.50
1989-06-25,414792.97,,45.56,81.49,62.59,603.27
1989-06-26,415388.22,,50.99,85.27,66.83,598.97
1989-06-27,416199.91,,55.47,83.14,68.15,617.79
1989-06-28,416102.50,,59.16,85.74,71.35,965.49
1989-06-29,415388.22,,53.82,93.44,73.65,1230.62
1989-06-30,413981.28,,59.24,80.55,70.83,1585.17
1989-07-01,412484.81,,51.22,82.12,66.75,1597.87
1989-07-02,410860.69,,51.22,89.43,69.34,1598.30
1989-07-03,409215.06,,53.74,95.41,73.56,1596.69
1989-07-04,407415.53,,55.63,91.40,73.65,1596.78
1989-07-05,405649.31,,54.84,89.20,72.41,1595.28
1989-07-06,403800.69,,55.86,96.98,75.13,1596.10
1989-07-07,401776.97,,56.96,99.73,78.15,1635.02
1989-07-08,399806.34,,62.07,89.98,76.30,1475.19
1989-07-09,397737.97,,61.44,86.44,72.53,1595.08
1989-07-10,395659.00,,53.58,83.69,69.17,1595.18
1989-07-11,393571.22,,53.58,94.94,73.27,1593.95
1989-07-12,391528.19,,60.66,73.55,68.11,1591.20
1989-07-13,389449.03,,55.08,91.71,71.68,1596.44
1989-07-14,387204.38,,58.30,96.59,76.16,1589.69
1989-07-15,385038.78,,61.05,88.41,74.16,1591.60
1989-07-16,382714.38,,59.24,77.80,68.09,1589.49
1989-07-17,380526.16,,53.58,82.12,68.01,1513.59
1989-07-18,378287.31,,56.88,96.74,75.12,
1989-07-19,375941.63,,61.99,102.33,81.26,
1989-07-20,373599.69,,68.13,101.46,84.43,1581.49
1989-07-21,371188.44,,69.86,91.08,79.11,1594.05
1989-07-22,368836.28,,62.78,94.78,78.46,1594.90
1989-07-23,366412.34,,68.52,93.83,80.98,1587.00
1989-07-24,363893.91,,59.40,96.43,77.09,1560.67
1989-07-25,361413.78,,62.07,98.16,79.11,1599.55
1989-07-26,358834.75,,64.98,98.24,79.53,1587.60
1989-07-27,356327.22,,69.46,95.56,81.55,1584.45
1989-07-28,353835.66,,60.66,98.55,77.98,1595.38
1989-07-29,351263.88,,63.09,98.71,79.78,1590.40
1989-07-30,348676.53,,63.41,98.24,79.52,1589.17
1989-07-31,345995.66,,63.88,96.19,79.55,1591.84
1989-08-01,343433.38,,60.11,83.61,72.86,1590.35
1989-08-02,340707.53,,53.03,80.15,66.56,1594.85
1989-08-03,338066.63,,54.13,81.81,68.15,1601.66
1989-08-04,335410.56,,53.66,86.76,69.91,1600.23
1989-08-05,332738.34,,55.78,91.00,73.01,1595.91
1989-08-06,330065.88,,56.88,94.70,74.85,1597.34
1989-08-07,328041.13,,62.54,92.42,76.21,1593.76
1989-08-08,325462.72,,68.44,87.47,74.67,1593.95
1989-08-09,322866.41,,61.05,85.42,72.57,1594.74
1989-08-10,320249.28,,60.42,89.04,74.50,1597.61
1989-08-11,317687.28,,61.21,92.81,76.49,1590.95
1989-08-12,314803.31,,67.03,84.40,78.86,1600.23
1989-08-13,312221.22,,57.75,90.30,73.37,1593.98
1989-08-14,309495.63,,61.99,90.93,75.15,1600.34
1989-08-15,306706.06,,57.91,82.99,70.54,1601.83
1989-08-16,303974.69,,52.24,81.02,66.53,1599.23
1989-08-17,301222.13,,51.38,89.67,68.98,1590.21
1989-08-18,298506.09,,61.68,85.58,72.81,1595.01
1989-08-19,295611.00,,55.70,83.77,70.76,1597.96
1989-08-20,293007.47,,53.35,79.60,66.86,1594.82
1989-08-21,290230.75,,52.56,80.47,66.82,1591.91
1989-08-22,287346.50,,57.91,88.17,69.88,1594.25
1989-08-23,284771.00,,53.58,66.08,59.89,1593.69
1989-08-24,282075.59,,45.09,60.11,51.70,1597.91
1989-08-25,279425.56,,43.68,68.20,54.07,1598.55
1989-08-26,276778.63,,44.85,77.56,60.41,1593.61
1989-08-27,274123.94,,50.28,74.42,62.93,1589.73
1989-08-28,271394.50,,47.53,80.71,63.74,
1989-08-29,268685.16,,53.35,89.20,69.58,1587.10
1989-08-30,265875.69,,54.68,71.74,64.59,1589.65
1989-08-31,263122.00,,47.53,76.22,61.51,1589.65
1989-09-01,260405.45,,49.18,86.37,66.45,1586.60
1989-09-02,257654.17,,51.38,70.64,62.02,1583.77
1989-09-03,254851.78,,43.99,74.73,58.68,1594.35
1989-09-04,252105.63,,44.93,82.75,62.73,1593.71
1989-09-05,250081.48,,49.73,74.81,62.55,1053.47
1989-09-06,248863.06,,54.05,64.43,58.86,813.91
1989-09-07,248028.44,,48.86,72.45,60.53,610.79
1989-09-08,247195.39,,47.29,75.60,61.22,598.61
1989-09-09,246386.14,,53.50,71.11,61.40,602.04
1989-09-10,245584.83,,42.02,71.27,56.10,601.45
1989-09-11,244761.91,,44.46,71.98,57.26,599.44
1989-09-12,243929.80,,43.52,72.14,57.39,601.56
1989-09-13,243066.30,,42.89,77.80,59.17,603.27
1989-09-14,242234.20,,45.25,83.93,62.19,602.47
1989-09-15,241449.16,,47.21,83.54,63.91,602.50
1989-09-16,240561.44,,50.04,87.39,66.40,598.97
1989-09-17,240003.69,,48.16,66.48,55.94,599.32
1989-09-18,239383.06,,45.01,63.09,52.06,603.56
1989-09-19,238691.75,,42.73,70.96,55.06,603.45
1989-09-20,237939.50,,44.62,73.47,58.08,601.74
1989-09-21,237149.00,,46.27,75.75,59.61,598.61
1989-09-22,236405.00,,48.47,81.26,63.71,597.96
1989-09-23,235622.25,,50.04,84.64,64.80,594.90
1989-09-24,235382.00,,49.89,85.50,64.67,327.68
1989-09-25,235180.50,,51.85,87.55,68.91,304.74
1989-09-26,234909.25,,55.08,84.79,68.29,306.27
1989-09-27,234800.75,,58.69,82.59,67.28,304.19
1989-09-28,234669.00,,53.90,87.55,68.44,299.02
1989-09-29,234491.59,,53.97,87.70,68.07,296.80
1989-09-30,234291.06,,48.47,67.34,57.21,299.01
1989-10-01,234159.94,,48.39,59.24,52.76,300.58
1989-10-02,234051.97,,44.15,49.57,47.44,303.27
1989-10-03,234028.83,,43.20,51.62,47.28,296.18
1989-10-04,234028.83,,38.41,57.12,46.73,87.22
1989-10-05,233920.84,,37.39,62.78,47.51,50.42
1989-10-06,233851.42,,39.67,66.48,51.29,50.42
1989-10-07,233758.88,,40.61,68.52,52.25,50.42
1989-10-08,233627.75,,40.92,72.69,53.48,50.42
1989-10-09,233519.77,,43.68,74.49,56.75,50.42
1989-10-10,233411.78,,44.15,78.19,57.77,50.42
1989-10-11,233211.25,,49.57,66.16,57.48,50.42
1989-10-12,233049.27,,45.96,76.62,57.54,50.42
1989-10-13,232910.44,,46.66,70.25,55.51,50.42
1989-10-14,232702.19,,39.98,67.10,52.22,50.42
1989-10-15,232609.64,,38.41,55.55,46.18,50.42
1989-10-16,232362.81,,32.28,58.38,43.35,46.38
1989-10-17,232162.28,,32.75,63.72,45.24,50.42
1989-10-18,231992.59,,37.07,71.66,51.22,50.42
1989-10-19,231830.63,,41.00,73.87,54.22,50.42
1989-10-20,231614.66,,43.44,66.87,53.08,50.42
1989-10-21,231545.23,,50.75,57.43,53.52,50.42
1989-10-22,231452.69,,46.03,60.74,52.45,50.42
1989-10-23,231321.56,,45.09,63.80,55.02,50.42
1989-10-24,231344.70,,41.79,46.82,43.71,42.85
1989-10-25,231483.53,,38.88,47.06,43.06,44.37
1989-10-26,231383.27,,35.97,49.89,42.18,45.38
1989-10-27,231483.53,,36.13,42.65,38.29,45.38
1989-10-28,231383.27,,29.76,45.17,37.50,242.00
1989-10-29,231383.27,,25.04,43.12,32.70,298.98
1989-10-30,231122.55,,27.79,48.16,35.34,296.80
1989-10-31,231015.56,,27.48,52.64,37.37,298.87
1989-11-01,230839.83,,26.46,47.37,34.70,299.10
1989-11-02,230641.16,,25.99,49.49,36.39,299.25
1989-11-03,230618.23,,28.82,54.92,40.98,299.10
1989-11-04,230511.27,,37.07,54.60,45.10,299.21
1989-11-05,230442.50,,30.78,47.84,37.34,299.10
1989-11-06,230419.58,,26.30,43.75,35.51,299.10
1989-11-07,230274.41,,32.28,49.34,41.79,297.55
1989-11-08,230175.06,,27.09,50.04,36.58,299.49
1989-11-09,230136.86,,37.31,58.38,48.33,299.37
1989-11-10,230045.17,,38.80,64.43,47.33,299.10
1989-11-11,229900.00,,35.81,62.39,45.37,299.10
1989-11-12,229739.53,,35.03,53.35,41.36,299.10
1989-11-13,229701.33,,34.32,48.24,41.67,298.98
1989-11-14,229632.56,,31.41,42.26,37.70,299.06
1989-11-15,229433.91,,25.28,46.74,34.65,299.10
1989-11-16,229342.20,,25.99,48.47,37.44,299.10
1989-11-17,229265.80,,33.85,45.17,39.45,299.10
1989-11-18,229166.47,,37.23,49.34,41.57,299.10
1989-11-19,229059.50,,33.77,54.68,40.73,295.44
1989-11-20,228929.59,,33.45,54.60,40.88,322.25
1989-11-21,228708.02,,30.31,57.51,40.91,333.20
1989-11-22,228708.02,,30.07,53.82,38.65,333.20
1989-11-23,228494.06,,30.62,43.52,36.69,333.20
1989-11-24,228494.06,,31.73,44.07,37.18,322.39
1989-11-25,228494.06,,27.64,38.80,33.28,318.30
1989-11-26,228425.30,,31.10,37.86,34.15,320.38
1989-11-27,228356.53,,20.09,36.52,27.79,316.66
1989-11-28,228157.88,,14.90,31.80,21.22,306.19
1989-11-29,227852.59,,14.35,34.24,22.26,307.08
1989-11-30,227632.14,,19.54,36.99,24.83,308.09
1989-12-01,227350.89,,18.75,35.89,25.12,308.68
1989-12-02,227290.09,,21.74,38.96,28.74,307.63
1989-12-03,227062.05,,26.38,40.84,32.21,306.84
1989-12-04,227024.03,,30.78,38.33,35.68,308.60
1989-12-05,227024.03,,34.79,45.01,38.00,307.70
1989-12-06,227092.45,,31.17,44.23,36.30,302.93
1989-12-07,227092.45,,28.50,42.65,33.90,302.93
1989-12-08,227024.03,,30.39,36.84,33.33,303.91
1989-12-09,227024.03,,26.93,41.32,35.00,306.22
1989-12-10,226849.20,,20.88,36.21,27.01,306.30
1989-12-11,226590.77,,14.43,30.00,21.55,306.30
1989-12-12,226286.70,,16.00,35.81,25.55,306.07
1989-12-13,226020.66,,20.88,43.36,31.19,306.30
1989-12-14,225952.25,,30.62,46.51,38.94,302.74
1989-12-15,225929.44,,28.42,46.43,35.46,302.70
1989-12-16,225716.61,,23.94,38.64,29.50,302.70
1989-12-17,225556.97,,24.73,38.72,31.12,302.70
1989-12-18,225488.56,,21.98,31.65,25.80,302.70
1989-12-19,225321.33,,18.28,39.04,25.74,303.27
1989-12-20,225085.69,,17.10,41.55,26.44,304.37
1989-12-21,224948.86,,20.80,46.03,30.51,303.08
1989-12-22,224888.06,,23.78,41.47,31.08,302.70
1989-12-23,224682.81,,25.51,47.92,33.26,302.85
1989-12-24,224682.81,,25.28,40.69,31.33,302.70
1989-12-25,224357.08,,20.56,37.31,27.35,302.70
1989-12-26,224160.42,,21.50,40.45,29.02,304.59
1989-12-27,223986.45,,23.78,38.64,30.30,304.93
1989-12-28,223820.05,,19.54,39.35,26.67,306.69
1989-12-29,223033.39,,18.75,33.77,25.04,308.13
1989-12-30,222927.50,,17.65,44.78,28.40,306.38
1989-12-31,222685.45,,22.53,30.94,26.57,306.30
1990-01-01,222556.88,,23.71,33.14,29.13,307.62
1990-01-02,222466.09,,12.70,31.73,25.80,307.90
1990-01-03,222254.31,,9.63,27.87,17.06,306.30
1990-01-04,222163.55,,16.63,28.74,23.16,306.30
1990-01-05,221989.58,,20.09,39.74,29.38,306.30
1990-01-06,221792.91,,22.29,36.36,28.15,303.76
1990-01-07,221989.58,,26.85,35.42,31.12,304.60
1990-01-08,222034.95,,35.34,48.94,41.25,307.55
1990-01-09,222034.95,,34.16,42.97,38.06,306.30
1990-01-10,221989.58,,36.44,46.03,38.90,304.26
1990-01-11,221898.81,,35.34,47.13,39.41,302.70
1990-01-12,221929.06,,32.75,46.98,37.79,300.88
1990-01-13,221860.98,,35.97,40.77,37.73,301.26
1990-01-14,221860.98,,35.50,39.19,37.32,302.70
1990-01-15,221860.98,,34.24,41.40,36.57,302.70
1990-01-16,221792.91,,28.58,41.32,33.13,301.64
1990-01-17,221755.09,,21.66,38.41,28.13,304.70
1990-01-18,221755.09,,19.30,36.76,25.88,304.14
1990-01-19,221233.63,,15.84,34.79,23.58,302.70
1990-01-20,220994.42,,17.81,28.42,23.61,302.70
1990-01-21,220740.28,,23.31,31.88,26.22,302.70
1990-01-22,220605.72,,22.68,43.28,30.38,302.70
1990-01-23,220478.66,,26.77,39.67,33.11,301.41
1990-01-24,220007.72,,18.36,37.07,25.99,300.27
1990-01-25,219880.66,,22.05,37.31,30.08,304.15
1990-01-26,219753.58,,24.33,44.07,32.38,305.14
1990-01-27,219723.67,,23.31,31.10,26.52,305.28
1990-01-28,219753.58,,24.10,34.63,30.40,302.70
1990-01-29,219723.67,,26.69,37.46,32.24,308.55
1990-01-30,219596.59,,25.67,35.89,29.34,300.96
1990-01-31,219656.41,,22.37,36.36,29.00,303.06
1990-02-01,219491.95,,23.47,36.68,28.91,302.70
1990-02-02,219424.67,,20.17,34.71,27.66,302.59
1990-02-03,219103.25,,20.72,34.87,28.39,302.70
1990-02-04,219058.41,,16.08,37.07,30.21,302.70
1990-02-05,219021.03,,11.13,31.57,21.26,303.00
1990-02-06,218998.59,,20.01,33.69,27.09,303.50
1990-02-07,218961.22,,15.37,28.34,19.64,302.89
1990-02-08,218826.67,,16.87,34.40,25.66,302.70
1990-02-09,218864.05,,32.51,41.00,35.52,302.66
1990-02-10,218826.67,,30.15,46.58,40.26,302.13
1990-02-11,218864.05,,28.66,45.64,35.81,304.44
1990-02-12,218699.59,,17.34,41.71,28.11,303.80
1990-02-13,218565.05,,14.19,27.72,19.89,303.34
1990-02-14,218310.91,,4.05,25.12,14.71,305.58
1990-02-15,218049.28,,8.30,30.78,18.44,305.84
1990-02-16,218049.28,,21.27,28.03,24.81,305.92
1990-02-17,218049.28,,11.52,35.18,20.93,304.60
1990-02-18,217841.38,,5.31,29.60,15.21,305.58
1990-02-19,217648.94,,4.60,33.45,16.00,305.81
1990-02-20,217434.30,,8.69,35.34,20.60,303.69
1990-02-21,217330.69,,27.01,46.27,36.84,301.90
1990-02-22,217434.30,,24.10,46.66,33.65,302.93
1990-02-23,217352.89,,22.84,37.62,29.64,303.00
1990-02-24,217197.45,,24.89,50.59,34.60,302.70
1990-02-25,217160.45,,23.55,47.21,33.34,302.70
1990-02-26,217093.84,,21.03,44.38,29.19,308.08
1990-02-27,217034.63,,21.58,48.94,31.94,311.07
1990-02-28,216945.81,,20.40,45.56,32.34,305.62
1990-03-01,217005.02,,33.06,47.13,39.26,305.41
1990-03-02,217034.63,,32.83,43.83,37.86,302.59
1990-03-03,217197.45,,32.51,45.09,37.88,302.55
1990-03-04,217197.45,,29.21,46.82,35.80,302.28
1990-03-05,217264.06,,27.95,49.96,38.43,301.83
1990-03-06,217560.13,,27.56,52.24,37.93,302.70
1990-03-07,217560.13,,27.56,49.96,37.97,302.06
1990-03-08,217685.95,,28.89,44.54,37.99,302.78
1990-03-09,217648.94,,22.61,49.96,34.76,302.70
1990-03-10,217878.38,,31.33,44.38,36.30,303.34
1990-03-11,217878.38,,28.42,35.81,31.61,302.85
1990-03-12,217945.00,,19.22,38.88,28.51,302.58
1990-03-13,217945.00,,21.74,40.45,30.46,303.46
1990-03-14,217982.00,,27.40,41.55,34.48,304.23
1990-03-15,217907.98,,28.74,48.94,39.17,302.70
1990-03-16,217982.00,,27.64,53.74,39.55,301.26
1990-03-17,218116.55,,36.76,56.18,44.04,299.02
1990-03-18,218206.25,,32.67,60.74,44.52,297.12
1990-03-19,218542.63,,36.13,60.26,45.53,301.58
1990-03-20,218931.33,,33.30,60.42,45.18,304.22
1990-03-21,219551.75,,32.43,59.95,45.17,301.41
1990-03-22,220344.09,,35.11,63.25,47.40,300.39
1990-03-23,221361.77,,36.13,50.91,43.67,302.97
1990-03-24,222322.39,,28.42,50.36,38.41,302.13
1990-03-25,223093.91,,29.37,56.33,41.70,300.12
1990-03-26,223880.56,,32.90,59.01,43.14,298.44
1990-03-27,224926.06,,34.63,56.49,41.57,302.14
1990-03-28,225704.73,,34.16,53.66,43.01,305.79
1990-03-29,226483.41,,31.41,58.93,44.00,317.39
1990-03-30,227262.06,,31.80,61.92,46.30,570.66
1990-03-31,228040.73,,33.77,66.79,48.78,602.13
1990-04-01,228819.41,,35.66,73.71,52.05,596.86
1990-04-02,229598.08,,38.17,76.07,55.13,597.61
1990-04-03,230376.73,,37.86,73.55,54.57,601.62
1990-04-04,231155.41,,36.36,72.29,53.27,597.67
1990-04-05,231934.08,,34.08,65.61,49.56,598.32
1990-04-06,232712.75,,36.13,68.44,51.93,601.56
1990-04-07,233491.41,,44.38,68.76,54.81,603.32
1990-04-08,234270.08,,42.81,54.92,48.74,603.80
1990-04-09,235048.75,,33.85,61.44,47.62,604.13
1990-04-10,235924.50,,35.81,69.23,52.04,601.60
1990-04-11,236986.25,,43.68,68.36,54.85,598.32
1990-04-12,238691.75,,40.29,60.19,50.84,599.44
1990-04-13,238731.03,,38.17,67.97,52.80,600.91
1990-04-14,239893.70,,40.29,75.28,57.40,600.67
1990-04-15,242304.84,,42.73,81.41,60.71,601.09
1990-04-16,242171.41,,49.73,82.59,63.66,599.67
1990-04-17,243898.41,,49.02,71.98,58.83,600.09
1990-04-18,245418.22,,42.73,69.23,54.24,603.56
1990-04-19,246838.38,,42.89,74.65,56.88,602.39
1990-04-20,248409.27,,46.82,73.63,57.13,599.02
1990-04-21,250153.17,,47.68,59.95,51.65,601.56
1990-04-22,252330.45,,46.66,57.36,50.48,603.92
1990-04-23,254474.38,,42.89,57.67,48.36,606.38
1990-04-24,256235.75,,38.64,57.75,47.77,602.35
1990-04-25,257887.89,,34.79,53.42,44.92,599.50
1990-04-26,259349.42,,37.70,51.54,44.70,602.74
1990-04-27,261014.70,,36.99,42.73,40.13,603.27
1990-04-28,264478.41,,32.67,51.07,40.58,599.91
1990-04-29,266811.19,,34.32,46.03,38.14,598.44
1990-04-30,268652.28,,28.74,55.55,42.62,599.20
1990-05-01,270275.88,,33.69,59.01,47.29,597.26
1990-05-02,272015.94,,39.43,65.37,54.33,599.23
1990-05-03,273466.50,,41.08,67.42,55.15,593.91
1990-05-04,274814.66,,42.65,74.89,58.87,600.99
1990-05-05,276271.00,,46.35,81.10,62.60,596.02
1990-05-06,277883.41,,47.68,74.97,57.91,601.32
1990-05-07,279501.00,,35.97,51.30,44.53,601.92
1990-05-08,281265.28,,35.26,56.41,46.12,598.61
1990-05-09,282337.25,,33.69,65.69,49.68,597.96
1990-05-10,283654.00,,38.01,70.88,55.19,597.09
1990-05-11,285187.50,,43.99,64.20,54.79,596.49
1990-05-12,286513.50,,41.32,60.97,51.80,596.84
1990-05-13,287448.50,,42.18,61.21,51.18,598.26
1990-05-14,288009.50,,41.63,59.48,50.33,601.32
1990-05-15,288918.16,,32.83,59.71,47.02,598.03
1990-05-16,289613.06,,35.66,67.81,52.21,595.07
1990-05-17,290702.59,,42.10,70.88,56.95,600.13
1990-05-18,291543.31,,42.97,64.04,54.61,603.92
1990-05-19,292335.03,,44.38,62.07,51.74,594.83
1990-05-20,293309.19,,42.34,56.80,48.36,599.15
1990-05-21,293904.03,,44.78,67.81,55.87,598.20
1990-05-22,295343.75,,49.73,74.26,59.98,597.90
1990-05-23,296718.47,,50.44,77.72,60.02,596.78
1990-05-24,298157.28,,38.96,51.85,44.57,604.39
1990-05-25,298305.53,,35.66,63.41,49.25,1137.78
1990-05-26,297660.25,,45.25,63.64,54.32,1566.98
1990-05-27,296866.72,,45.09,70.56,54.39,1590.58
1990-05-28,296326.06,,51.85,61.99,55.61,1591.58
1990-05-29,297198.06,,48.94,63.80,54.60,1594.69
1990-05-30,298610.75,,43.83,66.08,52.62,1595.81
1990-05-31,300295.72,,36.91,49.96,43.80,1592.85
1990-06-01,301300.78,,33.93,58.14,45.16,1594.29
1990-06-02,301930.03,,43.05,67.18,53.37,1594.75
1990-06-03,302314.59,,46.35,79.05,60.80,1593.81
1990-06-04,302515.59,,49.65,68.60,59.13,1594.35
1990-06-05,302629.22,,42.81,72.14,57.73,1591.36
1990-06-06,302812.75,,50.99,68.52,58.14,1590.98
1990-06-07,302970.06,,49.49,68.52,58.14,1564.50
1990-06-08,302393.25,,46.51,77.32,61.82,1547.52
1990-06-09,302742.84,,50.99,82.36,65.70,1545.46
1990-06-10,303550.38,,52.01,71.66,62.48,1543.81
1990-06-11,305636.50,,37.70,63.09,52.25,1545.83
1990-06-12,306140.34,,42.97,57.20,49.48,1550.41
1990-06-13,306219.91,,38.96,69.46,52.40,1551.81
1990-06-14,306016.59,,49.34,61.05,54.80,1546.50
1990-06-15,305716.03,,43.60,68.20,55.75,1543.01
1990-06-16,305176.84,,43.28,72.53,58.95,1538.87
1990-06-17,304363.63,,52.32,77.48,62.06,1546.83
1990-06-18,303656.47,,56.49,75.04,64.81,1545.39
1990-06-19,302891.41,,49.89,77.48,64.62,1544.57
1990-06-20,302358.28,,50.91,81.18,66.53,1542.80
1990-06-21,301860.13,,51.07,89.04,69.46,1541.43
1990-06-22,301370.69,,57.12,94.15,74.42,1540.84
1990-06-23,300872.53,,61.21,90.85,74.58,1540.48
1990-06-24,300217.06,,56.25,94.15,72.82,1549.21
1990-06-25,299456.69,,55.94,93.99,75.83,1549.56
1990-06-26,298506.09,,55.86,91.32,73.31,1542.99
1990-06-27,297398.63,,53.19,86.52,69.87,1551.74
1990-06-28,296169.09,,53.27,86.52,69.95,1552.74
1990-06-29,294774.75,,55.55,101.23,76.44,1550.43
1990-06-30,293257.47,,58.14,96.74,76.85,1547.62
1990-07-01,291766.38,,69.93,92.18,78.88,1542.72
1990-07-02,290067.75,,58.06,74.18,66.29,1545.48
1990-07-03,288454.91,,42.26,78.66,60.90,1548.84
1990-07-04,286666.50,,49.41,92.89,69.96,1546.15
1990-07-05,284847.50,,57.20,89.20,73.39,1541.52
1990-07-06,282852.13,,55.08,80.94,68.47,1545.90
1990-07-07,280860.13,,52.17,83.69,68.25,1548.98
1990-07-08,278805.34,,55.47,89.67,72.97,1545.85
1990-07-09,276637.16,,62.54,91.87,75.86,1542.33
1990-07-10,274598.28,,61.13,93.60,75.65,1542.56
1990-07-11,272521.41,,60.50,99.18,78.22,1544.79
1990-07-12,270275.88,,62.23,96.43,78.17,1547.11
1990-07-13,268044.06,,64.04,97.22,80.48,1543.20
1990-07-14,265704.09,,61.68,93.36,78.47,1547.54
1990-07-15,263334.44,,60.81,93.36,77.49,1542.52
1990-07-16,260917.22,,59.64,94.23,77.31,1586.24
1990-07-17,258460.09,,59.16,90.61,75.54,1626.00
1990-07-18,255985.91,,62.94,91.95,75.93,1625.06
1990-07-19,253510.81,,58.77,79.92,68.91,1625.49
1990-07-20,250750.44,,61.13,86.60,72.33,1623.89
1990-07-21,248234.72,,56.49,89.59,73.06,1622.54
1990-07-22,245767.31,,58.77,95.09,76.48,1618.78
1990-07-23,243246.84,,63.25,87.70,76.02,1614.17
1990-07-24,240726.42,,61.36,80.63,70.68,1609.42
1990-07-25,238141.84,,51.54,77.88,60.53,1610.94
1990-07-26,235785.00,,48.31,76.22,61.15,1616.23
1990-07-27,233272.95,,52.56,86.52,68.86,1608.63
