date,qu,af,qd,fb,mm,mn,mx,mc,pp
2004-11-19,166.06,62055.00,22.00,2214.95,36.33,31.94,40.04,,0.00
2004-11-20,66.16,62142.00,22.00,2214.98,34.12,27.31,44.26,,0.00
2004-11-21,150.36,62396.00,22.00,2215.07,38.42,26.72,47.42,,0.00
2004-11-22,122.92,62595.57,22.00,2215.14,43.41,40.00,47.23,,0.15
2004-11-23,237.29,63022.00,22.00,2215.29,42.88,40.00,46.56,,0.15
2004-11-24,470.11,63910.00,22.00,2215.60,50.41,47.38,52.45,,0.59
2004-11-25,1230.98,66306.00,23.00,2216.44,42.20,36.38,49.82,,0.59
2004-11-26,670.82,67590.93,23.00,2216.89,36.86,32.04,41.88,,0.15
2004-11-27,500.48,68538.00,23.00,2217.22,34.31,32.12,38.95,,0.00
2004-11-28,339.62,69166.00,23.00,2217.44,31.79,25.24,39.66,,0.15
2004-11-29,329.86,69774.65,23.00,2217.65,26.98,21.41,31.37,,0.15
2004-11-30,237.45,70200.00,23.00,2217.80,35.48,27.95,41.41,,0.00
2004-12-01,256.93,70664.00,23.00,2217.96,35.58,30.72,43.35,,0.00
2004-12-02,123.83,70864.00,23.00,2218.03,37.09,30.92,40.94,,0.00
2004-12-03,209.40,71233.72,23.00,2218.16,39.43,35.95,46.99,,0.00
2004-12-04,227.83,71640.00,23.00,2218.30,33.49,30.25,37.25,,0.00
2004-12-05,164.17,71920.00,23.00,2218.40,31.33,29.47,34.30,,0.30
2004-12-06,154.59,72181.00,23.00,2218.49,30.88,28.60,33.14,,0.00
2004-12-07,239.22,72611.59,23.00,2218.64,31.16,29.94,35.32,,0.45
2004-12-08,370.41,73302.57,23.00,2218.88,35.73,32.26,40.19,,0.59
2004-12-09,306.51,73874.00,18.00,2219.08,35.78,32.98,37.64,,1.04
2004-12-10,1059.86,75940.00,18.00,2219.80,38.95,35.75,47.28,,0.74
2004-12-11,2168.33,80202.00,20.00,2221.28,38.92,32.12,52.00,,0.30
2004-12-12,963.61,82077.00,18.00,2221.93,35.27,30.88,38.78,,0.15
2004-12-13,626.70,83285.35,17.00,2222.35,37.88,31.75,41.78,,0.15
2004-12-14,587.44,84416.00,17.00,2222.74,37.66,29.48,44.79,,0.15
2004-12-15,485.27,85344.00,17.00,2223.06,38.13,33.71,44.24,,0.00
2004-12-16,426.93,86156.28,17.00,2223.34,31.84,29.98,34.14,,0.00
2004-12-17,338.92,86794.00,17.00,2223.56,32.61,31.39,33.65,,0.00
2004-12-18,353.68,87461.00,17.00,2223.79,33.60,32.22,35.93,,0.00
2004-12-19,309.82,88041.00,17.00,2223.99,38.23,32.41,47.80,,0.15
2004-12-20,309.78,88620.93,17.00,2224.19,36.57,34.20,39.25,,0.30
2004-12-21,309.82,89200.93,17.00,2224.39,36.20,33.45,38.70,,0.00
2004-12-22,251.37,89665.00,17.00,2224.55,36.98,29.00,43.87,,0.00
2004-12-23,221.18,90070.93,16.00,2224.69,34.40,27.27,46.32,,0.00
2004-12-24,206.88,90448.14,17.00,2224.82,39.64,27.86,50.25,,0.00
2004-12-25,254.60,90920.00,17.00,2224.98,33.44,31.29,40.39,,0.00
2004-12-26,184.08,91252.00,17.00,2225.08,33.74,31.63,36.23,,0.00
2004-12-27,209.75,91634.91,17.00,2225.19,33.14,29.03,42.87,,0.00
2004-12-28,154.38,91908.00,17.00,2225.27,29.52,26.01,35.91,,0.00
2004-12-29,241.88,92360.00,14.00,2225.40,30.79,28.84,32.53,,0.30
2004-12-30,164.70,92666.00,10.00,2225.49,30.64,29.43,33.55,,0.00
2004-12-31,151.08,92945.00,10.00,2225.57,30.22,28.72,31.90,,0.00
2005-01-01,186.75,93294.74,10.00,2225.67,30.41,28.38,32.35,,0.15
2005-01-02,114.91,93502.00,10.00,2225.73,26.89,19.33,32.22,,0.00
2005-01-03,130.41,93740.00,10.00,2225.80,21.72,17.40,24.33,,0.15
2005-01-04,116.56,93950.52,10.00,2225.86,24.33,15.52,30.66,,0.00
2005-01-05,98.39,94125.00,10.00,2225.91,17.09,8.18,30.72,,0.00
2005-01-06,151.59,94405.00,10.00,2225.99,27.39,16.62,34.14,,0.15
2005-01-07,148.06,94678.00,10.00,2226.07,23.56,18.94,27.27,,0.00
2005-01-08,114.91,94885.26,10.00,2226.13,25.88,24.53,29.00,,0.00
2005-01-09,80.74,95024.74,10.00,2226.17,26.27,23.98,29.15,,0.00
2005-01-10,116.43,95235.00,10.00,2226.23,23.41,22.36,25.85,,0.30
2005-01-11,133.94,95480.00,10.00,2226.30,26.97,20.67,34.81,,0.00
2005-01-12,169.37,95794.91,10.00,2226.39,35.06,33.45,36.71,,0.30
2005-01-13,45.80,95865.00,10.00,2226.41,30.20,20.68,33.63,,0.00
2005-01-14,63.36,95970.00,10.00,2226.44,18.34,14.34,21.84,,0.15
2005-01-15,133.94,96215.00,10.00,2226.51,12.54,11.08,15.61,,0.15
2005-01-16,133.94,96460.00,10.00,2226.58,16.36,12.18,21.80,,0.15
2005-01-17,663.61,97755.00,11.00,2226.95,22.31,15.28,32.06,,2.68
2005-01-18,2709.97,103095.00,17.00,2228.47,40.17,32.02,57.64,,2.38
2005-01-19,1901.01,106830.00,18.00,2229.52,41.13,34.55,50.29,,0.00
2005-01-20,1109.32,108998.27,16.00,2230.13,38.46,32.45,50.84,,0.45
2005-01-21,1061.72,111076.00,14.00,2230.71,39.15,36.48,42.55,,0.30
2005-01-22,725.37,112490.00,12.00,2231.10,37.45,35.52,38.86,,0.00
2005-01-23,742.88,113940.00,12.00,2231.50,38.46,36.34,41.29,,0.00
2005-01-24,592.42,115092.18,11.00,2231.82,36.49,32.00,40.12,,0.29
2005-01-25,578.84,116218.27,11.00,2232.13,33.54,30.31,37.01,,0.29
2005-01-26,433.43,117056.53,11.00,2232.36,36.02,32.53,42.87,,0.00
2005-01-27,395.04,117819.00,11.00,2232.57,35.92,32.37,42.08,,0.00
2005-01-28,359.81,118512.00,10.00,2232.76,36.71,32.59,39.72,,0.00
2005-01-29,359.81,119205.00,10.00,2232.95,39.83,35.71,44.24,,0.00
2005-01-30,267.04,119714.00,10.00,2233.09,43.07,39.68,47.56,,0.00
2005-01-31,378.46,120444.00,10.00,2233.29,42.17,35.91,46.13,,0.15
2005-02-01,308.38,121035.00,10.00,2233.45,39.76,32.08,56.42,,0.00
2005-02-02,215.62,121442.00,10.00,2233.56,45.53,33.79,61.81,,0.00
2005-02-03,308.75,122034.00,10.00,2233.72,42.07,30.35,61.69,,0.00
2005-02-04,364.77,122737.00,10.00,2233.91,39.28,34.32,47.97,,0.15
2005-02-05,346.34,123403.00,10.00,2234.09,31.46,29.03,35.68,,0.30
2005-02-06,234.27,123847.00,10.00,2234.21,30.31,27.93,33.44,,0.15
2005-02-07,178.31,124180.00,10.00,2234.30,30.17,27.12,35.56,,0.30
2005-02-08,271.34,124698.00,9.00,2234.44,30.12,25.54,40.63,,0.00
2005-02-09,249.88,125179.00,7.00,2234.57,30.10,25.34,42.04,,0.00
2005-02-10,212.49,125585.82,7.00,2234.68,31.90,24.67,40.47,,0.00
2005-02-11,100.74,125771.00,7.00,2234.73,32.38,24.59,42.24,,0.00
2005-02-12,231.46,126215.45,7.00,2234.85,33.63,26.68,40.67,,0.00
2005-02-13,193.69,126585.00,7.00,2234.95,32.17,30.14,35.60,,0.15
2005-02-14,193.92,126955.00,7.00,2235.05,29.94,23.22,34.26,,0.15
2005-02-15,175.00,127287.46,7.00,2235.14,25.96,13.95,37.84,,0.00
2005-02-16,63.48,127398.73,7.00,2235.17,28.89,18.03,40.63,,0.00
2005-02-17,138.10,127658.00,7.00,2235.24,29.72,16.97,43.79,,0.00
2005-02-18,175.41,127991.27,7.00,2235.33,29.62,17.97,44.06,,0.00
2005-02-19,119.12,128212.91,7.00,2235.39,33.67,20.90,46.52,,0.00
2005-02-20,119.35,128435.00,7.00,2235.45,33.60,23.97,45.89,,0.00
2005-02-21,158.13,128734.00,7.00,2235.53,31.52,18.27,46.72,,0.00
2005-02-22,45.70,128810.00,7.00,2235.55,32.81,19.37,49.94,,0.00
2005-02-23,159.27,129111.27,7.00,2235.63,34.64,20.51,52.26,,0.00
2005-02-24,63.02,129221.64,7.00,2235.66,35.50,22.28,53.87,,0.00
2005-02-25,139.65,129484.00,7.00,2235.73,36.04,23.81,55.62,,0.00
2005-02-26,103.17,129674.00,7.00,2235.78,38.04,25.93,56.42,,0.00
2005-02-27,45.70,129750.00,7.00,2235.80,39.59,25.14,55.95,,0.00
2005-02-28,193.92,130120.00,7.00,2235.90,37.92,33.83,43.73,,0.15
2005-03-01,141.49,130386.00,7.00,2235.97,41.43,35.60,49.84,,0.15
2005-03-02,120.82,130611.00,7.00,2236.03,41.71,34.83,51.53,,0.00
2005-03-03,100.65,130796.00,7.00,2236.08,40.15,28.41,54.69,,0.00
2005-03-04,83.10,130946.19,7.00,2236.12,41.78,29.21,57.44,,0.00
2005-03-05,102.94,131135.72,7.00,2236.17,44.76,31.90,56.54,,0.00
2005-03-06,120.96,131361.00,7.00,2236.23,51.19,42.51,62.08,,0.00
2005-03-07,119.31,131583.00,7.00,2236.29,49.12,38.94,55.75,,0.15
2005-03-08,141.27,131848.56,7.00,2236.36,51.60,37.56,65.62,,0.00
2005-03-09,160.36,132152.00,7.00,2236.44,51.59,39.68,56.58,,0.00
2005-03-10,178.29,132491.00,7.00,2236.53,45.99,34.73,63.51,,0.00
2005-03-11,62.33,132600.00,7.00,2236.56,49.69,34.22,67.11,,0.00
2005-03-12,158.63,132900.00,7.00,2236.64,47.44,35.06,59.57,,0.00
2005-03-13,158.63,133200.00,7.00,2236.72,43.82,29.39,61.24,,0.00
2005-03-14,102.67,133389.00,7.00,2236.77,43.39,28.64,58.62,,0.00
2005-03-15,178.58,133728.56,7.00,2236.86,43.87,32.67,53.26,,0.00
2005-03-16,199.21,134108.00,8.00,2236.96,40.67,32.85,49.27,,0.45
2005-03-17,140.74,134371.00,8.00,2237.03,37.60,34.14,43.61,,0.00
2005-03-18,157.92,134668.09,8.00,2237.11,37.12,29.15,43.38,,0.00
2005-03-19,122.90,134895.72,8.00,2237.17,32.70,27.83,37.01,,0.00
2005-03-20,219.02,135314.00,8.00,2237.28,40.67,35.32,47.60,,0.15
2005-03-21,27.30,135352.00,8.00,2237.29,35.34,27.86,41.69,,0.15
2005-03-22,142.53,135618.56,8.00,2237.36,37.26,25.89,47.44,,0.00
2005-03-23,84.49,135770.00,8.00,2237.40,38.77,31.16,47.03,,0.00
2005-03-24,142.25,136036.00,8.00,2237.47,35.61,29.43,43.39,,0.00
2005-03-25,65.62,136150.00,8.00,2237.50,39.67,30.41,48.52,,0.00
2005-03-26,429.65,136986.00,8.00,2237.72,34.22,32.45,38.86,,1.49
2005-03-27,315.75,137594.75,9.00,2237.88,36.51,32.43,40.47,,0.74
2005-03-28,223.80,138021.00,9.00,2237.99,36.79,32.74,41.41,,0.15
2005-03-29,526.96,139048.00,9.00,2238.26,34.68,32.26,39.88,,1.19
2005-03-30,204.45,139434.58,10.00,2238.36,36.11,31.98,41.10,,0.00
2005-03-31,240.91,139894.00,9.00,2238.48,37.46,29.94,45.62,,0.00
2005-04-01,239.32,140350.00,9.00,2238.60,37.81,32.96,43.89,,0.59
2005-04-02,263.91,140854.00,10.00,2238.73,37.16,32.34,44.12,,0.00
2005-04-03,297.41,141424.75,10.00,2238.88,38.39,34.06,44.48,,0.15
2005-04-04,165.57,141734.00,10.00,2238.96,37.23,30.92,42.65,,0.15
2005-04-05,145.41,142004.00,9.00,2239.03,39.17,30.57,47.78,,0.00
2005-04-06,296.56,142573.81,9.00,2239.18,47.45,35.99,61.92,,0.00
2005-04-07,263.52,143078.09,9.00,2239.31,41.79,36.78,49.47,,0.15
2005-04-08,319.30,143693.00,9.00,2239.47,40.57,29.78,50.80,,0.00
2005-04-09,264.70,144200.00,9.00,2239.60,40.52,36.01,45.58,,0.00
2005-04-10,162.07,144503.81,9.00,2239.68,43.66,34.61,49.86,,0.00
2005-04-11,382.23,145243.67,9.00,2239.87,38.75,32.39,44.20,,0.45
2005-04-12,166.24,145555.00,9.00,2239.95,34.71,29.19,41.92,,0.00
2005-04-13,205.76,145945.00,9.00,2240.05,37.21,26.05,48.41,,0.00
2005-04-14,202.77,146329.53,9.00,2240.15,37.91,32.57,44.75,,0.00
2005-04-15,242.57,146793.00,9.00,2240.27,36.32,30.65,40.94,,0.00
2005-04-16,303.91,147378.00,9.00,2240.42,41.44,37.29,47.91,,0.00
2005-04-17,205.66,147768.00,9.00,2240.52,40.21,36.89,46.21,,0.30
2005-04-18,264.54,148274.52,9.00,2240.65,41.72,34.93,49.35,,0.00
2005-04-19,146.78,148548.00,9.00,2240.72,47.25,34.10,59.41,,0.00
2005-04-20,264.76,149055.48,9.00,2240.85,50.05,35.57,66.44,,0.00
2005-04-21,303.59,149640.00,9.00,2241.00,54.37,41.53,67.03,,0.00
2005-04-22,421.81,150459.00,9.00,2241.21,53.89,40.76,67.42,,0.00
2005-04-23,523.75,151480.00,9.00,2241.47,50.17,39.53,65.83,,0.15
2005-04-24,563.80,152580.00,9.00,2241.75,53.64,45.62,67.62,,0.14
2005-04-25,645.89,153843.00,9.00,2242.07,57.92,48.96,72.49,,0.15
2005-04-26,628.00,155070.78,9.00,2242.38,56.48,47.19,71.63,,0.00
2005-04-27,568.31,156179.61,9.00,2242.66,56.18,48.33,65.48,,0.00
2005-04-28,493.48,157140.00,9.00,2242.90,49.28,43.38,59.53,,0.00
2005-04-29,352.11,157820.00,9.00,2243.07,44.54,38.80,50.59,,0.00
2005-04-30,281.82,158340.00,18.00,2243.20,50.22,41.88,59.70,,0.00
2005-05-01,289.55,158820.20,43.00,2243.32,52.24,37.09,66.09,,0.00
2005-05-02,297.30,159300.00,52.00,2243.44,51.73,45.32,62.10,,0.00
2005-05-03,257.07,159700.00,50.00,2243.54,53.68,47.78,62.26,,0.00
2005-05-04,300.09,160099.41,85.00,2243.64,51.64,45.75,60.04,,0.00
2005-05-05,261.47,160380.00,120.00,2243.71,52.90,43.06,62.69,,0.00
2005-05-06,261.17,160660.00,120.00,2243.78,54.20,48.97,59.88,,0.00
2005-05-07,221.80,160863.30,120.00,2243.83,50.03,44.99,56.03,,0.00
2005-05-08,193.54,160986.59,132.00,2243.86,48.63,41.14,58.92,,0.00
2005-05-09,356.95,161430.00,134.00,2243.97,51.14,47.93,56.82,,0.74
2005-05-10,429.13,162070.30,106.00,2244.13,49.31,44.91,55.52,,0.45
2005-05-11,277.26,162432.00,95.00,2244.22,52.63,47.86,61.06,,0.00
2005-05-12,266.69,162760.00,100.00,2244.30,54.36,48.17,65.07,,0.00
2005-05-13,216.08,162960.48,116.00,2244.35,56.68,43.61,70.84,,0.00
2005-05-14,220.59,163160.00,120.00,2244.40,58.72,52.38,67.23,,0.15
2005-05-15,285.41,163488.00,120.00,2244.48,53.04,46.52,59.57,,0.59
2005-05-16,325.07,163930.00,102.00,2244.59,47.53,43.49,53.63,,0.15
2005-05-17,148.68,164052.20,86.00,2244.62,48.00,41.04,54.38,,0.00
2005-05-18,355.56,164620.00,70.00,2244.76,49.67,44.44,60.23,,0.15
2005-05-19,224.61,164944.41,61.00,2244.84,47.20,41.53,52.98,,0.29
2005-05-20,288.19,165395.00,61.00,2244.95,45.66,39.25,55.97,,0.00
2005-05-21,143.95,165559.00,61.00,2244.99,46.30,39.49,52.69,,0.15
2005-05-22,298.64,166010.00,71.00,2245.10,45.45,37.29,53.45,,0.15
2005-05-23,197.80,166249.61,77.00,2245.16,47.74,40.43,55.83,,0.00
2005-05-24,139.86,166289.70,118.00,2245.17,52.12,41.02,62.59,,0.00
2005-05-25,196.28,166329.80,175.00,2245.18,56.83,37.29,71.55,,0.00
2005-05-26,197.79,166289.70,216.00,2245.17,61.83,41.22,77.25,,0.00
2005-05-27,165.29,166130.30,246.00,2245.13,63.95,42.28,82.24,,0.00
2005-05-28,167.87,165969.00,249.00,2245.09,67.36,47.97,86.84,,0.00
2005-05-29,148.55,165764.00,252.00,2245.04,59.69,54.34,67.27,,0.00
2005-05-30,164.69,165518.00,288.00,2244.98,56.87,53.71,63.44,,0.00
2005-05-31,248.89,165354.00,333.00,2244.94,50.09,45.83,54.77,,0.45
2005-06-01,171.68,164985.50,358.00,2244.85,50.09,46.05,54.93,,0.00
2005-06-02,213.07,164700.00,358.00,2244.78,50.94,47.74,53.67,,0.00
2005-06-03,163.06,164297.80,365.00,2244.68,50.20,47.35,53.89,,0.00
2005-06-04,114.29,163770.00,379.00,2244.55,51.47,47.11,58.50,,0.00
2005-06-05,96.62,163160.00,403.00,2244.40,47.57,42.04,51.59,,0.00
2005-06-06,102.57,162473.00,447.00,2244.23,46.39,35.79,56.78,,0.00
2005-06-07,193.53,161830.00,518.00,2244.07,47.85,43.02,51.04,,0.00
2005-06-08,67.65,160986.59,491.00,2243.86,50.54,45.24,57.48,,0.00
2005-06-09,86.61,160299.91,431.00,2243.69,54.18,42.98,63.53,,0.00
2005-06-10,104.69,159660.00,427.00,2243.53,55.73,50.96,62.69,,0.00
2005-06-11,103.51,159020.69,427.00,2243.37,49.61,44.87,54.22,,0.00
2005-06-12,101.55,158380.00,423.00,2243.21,48.07,41.10,56.70,,0.00
2005-06-13,130.53,157860.00,391.00,2243.08,51.78,45.93,58.43,,0.00
2005-06-14,95.98,157300.00,379.00,2242.94,50.47,45.46,58.74,,0.00
2005-06-15,97.05,156780.09,358.00,2242.81,55.72,44.40,67.58,,0.00
2005-06-16,40.48,156179.61,340.00,2242.66,59.04,50.76,72.12,,0.15
2005-06-17,199.13,155901.00,340.00,2242.59,53.81,44.48,64.08,,0.15
2005-06-18,40.69,155310.00,340.00,2242.44,58.31,51.43,66.15,,0.15
2005-06-19,82.26,154790.09,344.00,2242.31,58.10,44.95,73.54,,0.00
2005-06-20,29.16,154159.52,347.00,2242.15,65.28,45.34,83.38,,0.15
2005-06-21,138.22,153726.00,358.00,2242.04,63.17,52.38,83.05,,0.00
2005-06-22,63.74,153130.91,365.00,2241.89,54.43,51.92,58.92,,0.00
2005-06-23,24.54,152460.00,365.00,2241.72,58.88,47.62,69.27,,0.00
2005-06-24,6.96,151756.00,361.00,2241.54,60.97,48.66,71.47,,0.00
2005-06-25,2.43,151044.58,361.00,2241.36,61.09,56.07,68.56,,0.00
2005-06-26,85.43,150498.00,361.00,2241.22,56.79,50.69,64.60,,0.00
2005-06-27,65.92,149913.00,361.00,2241.07,54.30,50.84,58.09,,0.15
2005-06-28,45.40,149289.00,361.00,2240.91,56.14,53.87,59.72,,0.00
2005-06-29,4.72,148587.00,358.00,2240.73,62.63,53.08,71.98,,0.00
2005-06-30,82.64,148041.00,358.00,2240.59,64.51,53.87,73.87,,0.00
2005-07-01,23.24,147378.00,358.00,2240.42,59.64,54.40,67.17,,0.00
2005-07-02,43.74,146754.00,358.00,2240.26,53.75,50.17,56.36,,0.00
2005-07-03,29.08,146101.00,358.00,2240.09,60.32,45.71,73.36,,0.00
2005-07-04,3.72,145399.00,358.00,2239.91,64.98,48.84,78.31,,0.00
2005-07-05,42.97,144775.00,358.00,2239.75,65.52,51.04,76.97,,0.00
2005-07-06,47.91,144161.00,358.00,2239.59,59.61,55.46,64.24,,0.15
2005-07-07,42.13,143537.00,358.00,2239.43,60.55,51.71,71.39,,0.00
2005-07-08,182.77,143192.38,358.00,2239.34,55.91,51.47,59.17,,0.30
2005-07-09,4.95,142497.63,354.00,2239.16,56.45,50.17,63.89,,0.00
2005-07-10,8.55,141812.00,354.00,2238.98,58.17,51.90,64.99,,0.00
2005-07-11,62.73,141234.28,354.00,2238.83,60.05,45.95,73.16,,0.00
2005-07-12,45.72,140623.00,354.00,2238.67,59.82,55.91,65.42,,0.00
2005-07-13,4.91,139932.00,354.00,2238.49,59.44,54.34,65.05,,0.00
2005-07-14,22.77,139278.19,354.00,2238.32,65.46,50.92,78.74,,0.00
2005-07-15,4.77,138591.44,351.00,2238.14,62.67,51.75,73.32,,0.00
2005-07-16,3.73,137904.00,351.00,2237.96,58.91,53.59,65.34,,0.00
2005-07-17,40.47,137290.00,351.00,2237.80,65.85,46.62,84.07,,0.00
2005-07-18,3.65,136606.19,347.00,2237.62,69.84,53.59,82.95,,0.00
2005-07-19,10.66,135884.00,403.00,2237.43,66.37,57.09,75.17,,0.00
2005-07-20,54.15,135124.00,504.00,2237.23,65.86,56.23,75.78,,0.00
2005-07-21,127.41,134222.00,581.00,2236.99,70.77,49.21,92.63,,0.00
2005-07-22,104.57,133241.00,599.00,2236.73,63.14,56.78,70.10,,0.30
2005-07-23,124.13,132304.00,599.00,2236.48,62.54,52.18,73.30,,0.00
2005-07-24,87.07,131287.00,599.00,2236.21,61.14,50.51,70.35,,0.00
2005-07-25,107.73,130310.00,599.00,2235.95,65.12,52.10,77.05,,0.00
2005-07-26,105.58,129332.91,599.00,2235.69,67.36,48.56,83.38,,0.00
2005-07-27,142.66,128435.00,594.00,2235.45,69.86,48.29,88.64,,0.00
2005-07-28,52.89,127361.64,594.00,2235.16,70.03,55.28,81.04,,0.00
2005-07-29,123.58,126362.91,626.00,2234.89,70.10,56.58,79.59,,0.00
2005-07-30,121.59,125216.00,700.00,2234.58,70.17,53.51,83.73,,0.00
2005-07-31,58.17,123921.00,710.00,2234.23,70.94,53.18,84.75,,0.00
2005-08-01,186.59,122885.00,710.00,2233.95,62.85,57.72,66.58,,0.00
2005-08-02,75.96,121590.00,730.00,2233.60,61.95,50.02,71.31,,0.00
2005-08-03,117.97,120228.00,805.00,2233.23,66.31,47.03,84.56,,0.00
2005-08-04,78.94,118804.35,800.00,2232.84,69.01,47.03,88.60,,0.00
2005-08-05,170.24,117488.00,841.00,2232.48,71.12,53.34,84.63,,0.00
2005-08-06,46.32,115822.00,890.00,2232.02,70.18,55.79,82.08,,0.00
2005-08-07,115.37,114192.00,940.00,2231.57,69.74,59.02,80.31,,0.00
2005-08-08,57.28,112382.00,973.00,2231.07,69.28,56.62,80.04,,0.00
2005-08-09,46.52,110428.00,1039.00,2230.53,69.02,57.33,80.45,,0.00
2005-08-10,89.37,108432.00,1099.00,2229.97,63.26,55.40,72.53,,0.00
2005-08-11,55.58,106400.00,1083.00,2229.40,58.29,53.36,63.57,,0.00
2005-08-12,96.65,104584.91,1017.00,2228.89,65.51,55.68,76.19,,0.00
2005-08-13,100.59,102814.91,1000.00,2228.39,68.22,53.99,82.20,,0.00
2005-08-14,86.50,101044.91,984.00,2227.89,68.90,50.27,85.77,,0.00
2005-08-15,66.52,99259.83,973.00,2227.38,70.74,53.91,85.09,,0.00
2005-08-16,62.19,97475.60,967.00,2226.87,66.90,58.31,77.17,,0.00
2005-08-17,78.72,95690.52,984.00,2226.36,59.82,53.83,66.27,,0.07
2005-08-18,63.21,93810.17,1017.00,2225.82,62.62,51.12,73.75,,0.00
2005-08-19,88.32,91908.00,1055.00,2225.27,64.50,45.91,82.67,,0.00
2005-08-20,119.40,89983.72,1094.00,2224.66,68.33,50.80,85.26,,0.00
2005-08-21,173.01,88099.00,1127.00,2224.01,67.79,52.45,82.30,,0.00
2005-08-22,43.89,85895.00,1160.00,2223.25,63.25,59.15,70.55,,0.00
2005-08-23,71.85,83633.00,1220.00,2222.47,57.17,51.79,60.98,,0.00
2005-08-24,70.30,81293.72,1253.00,2221.66,60.20,43.00,77.29,,0.00
2005-08-25,63.39,78907.21,1270.00,2220.83,63.17,44.63,80.67,,0.00
2005-08-26,53.08,76462.00,1294.00,2219.98,64.80,46.56,81.79,,0.00
2005-08-27,15.74,73902.00,1312.00,2219.09,65.54,49.62,79.57,,0.00
2005-08-28,32.24,71408.00,1294.00,2218.22,63.51,49.98,77.17,,0.00
2005-08-29,102.17,69108.00,1270.00,2217.42,52.97,49.59,57.72,,0.15
2005-08-30,42.94,66704.00,1259.00,2216.58,55.88,51.00,60.98,,0.00
2005-08-31,84.22,64508.07,1198.00,2215.81,60.84,48.62,70.96,,0.00
2005-09-01,43.75,62368.00,1127.00,2215.06,62.81,45.54,80.02,,0.00
2005-09-02,83.85,60460.93,1050.00,2214.39,60.02,53.61,67.92,,0.00
2005-09-03,41.24,58664.00,951.00,2213.76,57.79,54.63,63.73,,0.00
2005-09-04,13.23,57013.86,852.00,2213.18,52.96,48.92,58.43,,0.15
2005-09-05,114.96,55744.00,760.00,2212.73,55.04,43.10,69.33,,0.00
2005-09-06,80.52,54436.00,745.00,2212.27,57.37,40.74,74.56,,0.00
2005-09-07,33.50,52998.00,765.00,2211.76,60.55,45.30,74.95,,0.00
2005-09-08,67.04,51613.00,770.00,2211.27,62.79,48.33,76.54,,0.00
2005-09-09,61.35,50196.00,780.00,2210.77,50.75,47.15,59.09,,0.00
2005-09-10,63.22,48814.00,765.00,2210.28,49.91,44.56,57.80,,0.05
2005-09-11,47.51,47404.00,765.00,2209.78,51.20,44.28,57.56,,0.00
2005-09-12,40.82,45966.00,770.00,2209.27,55.47,47.97,65.34,,-0.27
2005-09-13,51.16,44584.00,755.00,2208.78,55.45,40.04,69.19,,0.00
2005-09-14,46.03,43268.07,715.00,2208.31,57.85,47.11,67.86,,0.00
2005-09-15,31.95,41975.36,690.00,2207.85,53.18,50.39,57.35,,0.00
2005-09-16,57.73,40738.00,685.00,2207.41,51.38,48.33,54.34,,0.00
2005-09-17,26.45,39445.00,685.00,2206.95,51.93,46.80,57.21,,0.00
2005-09-18,6.44,38124.00,675.00,2206.48,54.28,40.94,66.13,,0.00
2005-09-19,67.20,36920.00,680.00,2206.05,55.53,46.32,63.61,,0.00
2005-09-20,37.85,35660.00,680.00,2205.60,53.14,42.04,59.82,,0.00
2005-09-21,26.32,34399.66,665.00,2205.15,50.57,34.61,66.91,,0.00
2005-09-22,38.49,33168.00,665.00,2204.71,49.48,41.47,56.76,,0.00
2005-09-23,45.57,31992.00,645.00,2204.29,48.30,36.54,60.06,,0.00
2005-09-24,6.12,30760.34,630.00,2203.85,50.06,36.93,62.53,,0.00
2005-09-25,13.15,29528.00,640.00,2203.41,53.21,38.27,70.21,,0.00
2005-09-26,24.72,28334.00,630.00,2202.98,54.28,36.50,72.22,,0.00
2005-09-27,13.73,27130.00,625.00,2202.55,55.17,41.94,69.00,,0.00
2005-09-28,26.12,25960.54,621.00,2202.13,52.86,32.18,72.51,,0.00
2005-09-29,283.53,25320.00,612.00,2201.90,57.06,49.39,62.91,,1.79
2005-09-30,303.80,24788.00,576.00,2201.71,54.34,45.70,59.25,,0.45
2005-10-01,406.00,25096.14,190.00,2201.82,45.47,42.43,52.34,,0.15
2005-10-02,164.93,25348.00,39.00,2201.91,42.25,36.67,48.37,,0.15
2005-10-03,83.25,25460.00,28.00,2201.95,44.53,37.42,53.49,,0.00
2005-10-04,23.90,25460.00,25.00,2201.95,45.27,32.53,58.74,,0.00
2005-10-05,52.13,25516.00,25.00,2201.97,49.61,44.99,57.37,,0.00
2005-10-06,179.18,25824.00,25.00,2202.08,48.35,42.88,55.44,,0.15
2005-10-07,92.76,25960.54,25.00,2202.13,48.43,42.63,53.12,,0.30
2005-10-08,78.48,26068.80,25.00,2202.17,44.70,36.42,54.83,,0.15
2005-10-09,51.19,26122.93,25.00,2202.19,47.23,38.58,59.88,,0.00
2005-10-10,94.01,26262.00,25.00,2202.24,47.23,37.17,54.54,,0.00
2005-10-11,52.13,26318.00,25.00,2202.26,51.04,43.28,57.80,,0.00
2005-10-12,66.25,26402.00,25.00,2202.29,47.13,41.18,55.56,,0.00
2005-10-13,110.00,26570.00,25.00,2202.35,48.72,42.32,56.17,,0.15
2005-10-14,69.00,26660.00,24.00,2202.38,50.78,39.80,62.83,,0.00
2005-10-15,106.00,26822.00,24.00,2202.44,51.48,43.89,59.45,,0.00
