date,qu,fb,qd
1993-07-31,226.41,,795.00
1993-08-01,207.32,,793.00
1993-08-02,220.13,,793.00
1993-08-03,179.66,,791.00
1993-08-04,203.32,,789.00
1993-08-05,202.30,,788.00
1993-08-06,175.67,,787.00
1993-08-07,200.31,,786.00
1993-08-08,155.56,,784.00
1993-08-09,105.89,,790.00
1993-08-10,223.96,,801.00
1993-08-11,171.57,,800.00
1993-08-12,182.96,,800.00
1993-08-13,252.92,,799.00
1993-08-14,161.34,,797.00
1993-08-15,255.28,,796.00
1993-08-16,248.26,,796.00
1993-08-17,190.00,,795.00
1993-08-18,187.35,,793.00
1993-08-19,155.34,,791.00
1993-08-20,166.72,,790.00
1993-08-21,123.44,,788.00
1993-08-22,134.83,,787.00
1993-08-23,130.31,,793.00
1993-08-24,121.03,,796.00
1993-08-25,88.45,,794.00
1993-08-26,111.94,,793.00
1993-08-27,123.46,,791.00
1993-08-28,123.26,,790.00
1993-08-29,93.48,,788.00
1993-08-30,119.26,,786.00
1993-08-31,-64.65,,792.00
1993-09-01,-130.73,,798.00
1993-09-02,226.98,,799.00
1993-09-03,351.51,,796.00
1993-09-04,130.20,,794.00
1993-09-05,111.74,,792.00
1993-09-06,82.99,,790.00
1993-09-07,93.43,,617.00
1993-09-08,46.59,,402.00
1993-09-09,61.05,,298.00
1993-09-10,81.07,,211.00
1993-09-11,53.84,,222.00
1993-09-12,11.81,,222.00
1993-09-13,51.02,,223.00
1993-09-14,40.03,,105.00
1993-09-15,65.14,,0.17
1993-09-16,80.61,,0.36
1993-09-17,64.97,,0.00
1993-09-18,76.46,,0.03
1993-09-19,53.53,,0.03
1993-09-20,53.53,,0.03
1993-09-21,53.51,,0.01
1993-09-22,76.44,,0.00
1993-09-23,64.97,,0.00
1993-09-24,64.97,,0.00
1993-09-25,68.79,,0.00
1993-09-26,64.97,,0.00
1993-09-27,64.97,,0.00
1993-09-28,64.97,,0.00
1993-09-29,80.26,,0.00
1993-09-30,49.68,,0.00
1993-10-01,64.97,,0.00
1993-10-02,53.50,,0.00
1993-10-03,64.97,,0.00
1993-10-04,64.97,,0.00
1993-10-05,68.79,,0.00
1993-10-06,64.97,,0.00
1993-10-07,118.47,,0.00
1993-10-08,64.97,,0.00
1993-10-09,76.43,,0.00
1993-10-10,68.79,,0.00
1993-10-11,64.97,,0.00
1993-10-12,64.97,,0.00
1993-10-13,64.97,,0.00
1993-10-14,91.72,,0.00
1993-10-15,76.43,,0.00
1993-10-16,91.72,,0.00
1993-10-17,80.26,,0.00
1993-10-18,53.50,,0.00
1993-10-19,49.69,,0.00
1993-10-20,70.09,,1.30
1993-10-21,51.78,,2.10
1993-10-22,82.35,,2.10
1993-10-23,55.60,,2.10
1993-10-24,67.07,,2.10
1993-10-25,55.60,,2.10
1993-10-26,47.46,,36.00
1993-10-27,58.54,,70.00
1993-10-28,40.25,,67.00
1993-10-29,65.00,,65.00
1993-10-30,38.25,,65.00
1993-10-31,38.25,,65.00
1993-11-01,49.71,,65.00
1993-11-02,53.54,,65.00
1993-11-03,38.24,,65.00
1993-11-04,0.03,,65.00
1993-11-05,53.54,,65.00
1993-11-06,38.25,,65.00
1993-11-07,26.78,,65.00
1993-11-08,29.25,,56.00
1993-11-09,52.00,,52.00
1993-11-10,52.00,,52.00
1993-11-11,36.71,,52.00
1993-11-12,52.00,,52.00
1993-11-13,40.54,,52.00
1993-11-14,52.00,,52.00
1993-11-15,36.71,,52.00
1993-11-16,52.00,,52.00
1993-11-17,52.00,,52.00
1993-11-18,40.54,,52.00
1993-11-19,36.71,,52.00
1993-11-20,40.53,,52.00
1993-11-21,52.00,,52.00
1993-11-22,63.47,,52.00
1993-11-23,40.53,,52.00
1993-11-24,40.54,,52.00
1993-11-25,52.00,,52.00
1993-11-26,36.71,,52.00
1993-11-27,52.00,,52.00
1993-11-28,52.00,,52.00
1993-11-29,105.51,,52.00
1993-11-30,105.50,,52.00
1993-12-01,155.18,,52.00
1993-12-02,52.00,,52.00
1993-12-03,67.29,,52.00
1993-12-04,116.96,,52.00
1993-12-05,63.47,,52.00
1993-12-06,52.00,,52.00
1993-12-07,90.22,,52.00
1993-12-08,197.23,,52.00
1993-12-09,67.29,,52.00
1993-12-10,63.46,,52.00
1993-12-11,52.00,,52.00
1993-12-12,52.00,,52.00
1993-12-13,64.47,,53.00
1993-12-14,68.29,,53.00
1993-12-15,53.00,,53.00
1993-12-16,53.00,,53.00
1993-12-17,64.46,,53.00
1993-12-18,53.00,,53.00
1993-12-19,53.00,,53.00
1993-12-20,41.54,,53.00
1993-12-21,53.00,,53.00
1993-12-22,64.46,,53.00
1993-12-23,53.00,,53.00
1993-12-24,68.29,,53.00
1993-12-25,53.00,,53.00
1993-12-26,64.46,,53.00
1993-12-27,53.00,,53.00
1993-12-28,53.00,,53.00
1993-12-29,53.00,,53.00
1993-12-30,79.75,,53.00
1993-12-31,64.46,,53.00
1994-01-01,133.25,,53.00
1994-01-02,91.22,,53.00
1994-01-03,68.29,,53.00
1994-01-04,117.97,,53.00
1994-01-05,91.22,,53.00
1994-01-06,41.54,,53.00
1994-01-07,53.00,,53.00
1994-01-08,102.68,,53.00
1994-01-09,68.29,,53.00
1994-01-10,53.00,,53.00
1994-01-11,79.75,,53.00
1994-01-12,53.00,,53.00
1994-01-13,64.47,,53.00
1994-01-14,53.00,,53.00
1994-01-15,53.00,,53.00
1994-01-16,41.53,,53.00
1994-01-17,54.00,,54.00
1994-01-18,54.00,,54.00
1994-01-19,65.47,,54.00
1994-01-20,54.00,,54.00
1994-01-21,54.00,,54.00
1994-01-22,54.00,,54.00
1994-01-23,80.75,,54.00
1994-01-24,54.00,,54.00
1994-01-25,65.46,,54.00
1994-01-26,80.75,,54.00
1994-01-27,54.00,,54.00
1994-01-28,42.54,,54.00
1994-01-29,54.00,,54.00
1994-01-30,38.71,,54.00
1994-01-31,54.00,,54.00
1994-02-01,54.00,,54.00
1994-02-02,54.00,,54.00
1994-02-03,54.00,,54.00
1994-02-04,42.54,,54.00
1994-02-05,54.00,,54.00
1994-02-06,80.75,,54.00
1994-02-07,80.75,,54.00
1994-02-08,38.71,,54.00
1994-02-09,96.04,,54.00
1994-02-10,65.46,,54.00
1994-02-11,27.25,,54.00
1994-02-12,54.00,,54.00
1994-02-13,69.29,,54.00
1994-02-14,38.71,,54.00
1994-02-15,69.29,,54.00
1994-02-16,54.00,,54.00
1994-02-17,103.68,,54.00
1994-02-18,69.29,,54.00
1994-02-19,65.47,,54.00
1994-02-20,54.00,,54.00
1994-02-21,69.29,,54.00
1994-02-22,65.46,,54.00
1994-02-23,118.97,,54.00
1994-02-24,107.50,,54.00
1994-02-25,65.46,,54.00
1994-02-26,107.50,,54.00
1994-02-27,65.47,,54.00
1994-02-28,69.29,,54.00
1994-03-01,54.00,,54.00
1994-03-02,65.46,,54.00
1994-03-03,69.29,,54.00
1994-03-04,65.46,,54.00
1994-03-05,54.00,,54.00
1994-03-06,69.29,,54.00
1994-03-07,54.00,,54.00
1994-03-08,54.00,,54.00
1994-03-09,65.46,,54.00
1994-03-10,54.00,,54.00
1994-03-11,80.75,,54.00
1994-03-12,54.00,,54.00
1994-03-13,65.46,,54.00
1994-03-14,69.29,,54.00
1994-03-15,72.52,,54.00
1994-03-16,69.88,,54.00
1994-03-17,64.58,,54.00
1994-03-18,80.46,,54.00
1994-03-19,61.94,,54.00
1994-03-20,64.58,,54.00
1994-03-21,72.52,,54.00
1994-03-22,54.00,,54.00
1994-03-23,54.00,,54.00
1994-03-24,54.00,,54.00
1994-03-25,61.94,,54.00
