date,qu,fb,mm,mx,mn,qd,af
1987-09-25,-6.07,4015.72,60.61,70.48,49.49,51.00,15049.09
1987-09-26,-6.64,4015.56,48.80,55.55,35.11,50.00,14936.74
1987-09-27,-0.05,4015.41,45.04,64.67,30.47,50.00,14837.46
1987-09-28,3.45,4015.27,49.42,72.29,31.17,50.00,14745.12
1987-09-29,7.98,4015.17,52.97,77.32,34.71,42.00,14677.65
1987-09-30,-0.70,4015.08,54.62,80.71,34.87,30.00,14616.75
1987-10-01,-0.41,4015.03,54.65,81.73,35.50,18.00,14580.23
1987-10-02,-0.09,4015.00,56.71,83.77,37.07,9.10,14562.01
1987-10-03,2.41,4014.98,55.33,75.75,38.64,9.10,14548.75
1987-10-04,-0.92,4014.94,53.26,70.25,37.94,9.10,14528.87
1987-10-05,2.49,4014.91,49.34,71.19,31.80,12.00,14510.00
1987-10-06,2.19,4014.87,51.30,77.25,32.51,16.00,14482.61
1987-10-07,2.11,4014.83,52.52,77.01,37.70,12.00,14463.00
1987-10-08,7.09,4014.83,53.26,74.26,36.29,8.60,14460.00
1987-10-09,-1.48,4014.79,48.66,69.31,33.14,8.60,14440.00
1987-10-10,-6.53,4014.74,41.12,64.59,25.12,8.60,14410.00
1987-10-11,-1.48,4014.71,43.14,69.46,25.44,8.60,14390.00
1987-10-12,3.56,4014.69,48.31,72.06,33.85,8.60,14380.00
1987-10-13,3.56,4014.68,43.22,69.86,26.14,8.60,14370.00
1987-10-14,3.56,4014.66,44.41,68.83,24.41,8.60,14360.00
1987-10-15,-6.53,4014.61,39.94,55.31,27.09,8.60,14330.00
1987-10-16,-1.48,4014.57,38.67,61.21,23.08,8.60,14310.00
1987-10-17,-1.48,4014.54,40.14,61.52,25.75,8.60,14290.00
1987-10-18,3.56,4014.52,39.03,59.48,25.91,8.60,14280.00
1987-10-19,-1.48,4014.49,36.17,57.75,22.37,8.60,14260.00
1987-10-20,3.56,4014.47,38.13,63.25,22.45,8.60,14250.00
1987-10-21,2.96,4014.46,40.68,65.14,26.06,8.00,14240.00
1987-10-22,7.60,4014.46,42.84,67.81,27.24,7.60,14240.00
1987-10-23,2.56,4014.44,40.90,62.39,26.54,7.60,14230.00
1987-10-24,2.56,4014.42,41.62,64.98,25.59,7.60,14220.00
1987-10-25,2.56,4014.41,44.80,67.42,29.68,7.60,14210.00
1987-10-26,-2.48,4014.37,41.28,63.41,27.72,7.60,14190.00
1987-10-27,2.56,4014.36,41.05,66.48,26.61,7.60,14180.00
1987-10-28,2.56,4014.34,43.09,66.48,27.01,7.60,14170.00
1987-10-29,12.64,4014.36,47.39,63.64,34.87,7.60,14180.00
1987-10-30,7.60,4014.36,50.85,65.69,39.67,7.60,14180.00
1987-10-31,7.60,4014.36,51.09,63.25,41.71,7.60,14180.00
1987-11-01,12.64,4014.37,48.27,56.41,43.28,7.60,14190.00
1987-11-02,7.50,4014.37,45.61,51.54,35.73,7.50,14190.00
1987-11-03,2.06,4014.36,40.43,53.19,33.22,7.10,14180.00
1987-11-04,1.86,4014.34,39.52,56.96,31.57,6.90,14170.00
1987-11-05,6.60,4014.34,39.60,56.41,31.49,6.60,14170.00
1987-11-06,6.60,4014.34,41.64,57.91,32.43,6.60,14170.00
1987-11-07,6.60,4014.34,37.84,47.92,30.23,6.60,14170.00
1987-11-08,-8.53,4014.29,37.23,50.36,29.76,6.60,14140.00
1987-11-09,6.80,4014.29,40.39,46.27,34.01,6.80,14140.00
1987-11-10,12.14,4014.30,39.37,52.40,33.93,7.10,14150.00
1987-11-11,12.14,4014.32,41.01,46.35,33.93,7.10,14160.00
1987-11-12,17.18,4014.36,43.38,46.82,41.24,7.10,14180.00
1987-11-13,26.87,4014.42,44.65,52.24,38.57,6.70,14220.00
1987-11-14,-10.33,4014.37,34.29,38.96,25.20,4.80,14190.00
1987-11-15,-0.14,4014.36,28.96,34.40,21.90,4.90,14180.00
1987-11-16,5.20,4014.36,34.30,43.75,24.89,5.20,14180.00
1987-11-17,4.80,4014.36,24.46,37.94,15.21,4.80,14180.00
1987-11-18,4.80,4014.36,27.07,42.18,16.87,4.80,14180.00
1987-11-19,9.84,4014.37,30.89,43.12,23.78,4.80,14190.00
1987-11-20,14.88,4014.41,33.46,45.72,24.81,4.80,14210.00
1987-11-21,4.80,4014.41,35.68,42.97,27.09,4.80,14210.00
1987-11-22,9.84,4014.42,32.01,41.47,24.02,4.80,14220.00
1987-11-23,9.84,4014.44,32.09,41.79,25.99,4.80,14230.00
1987-11-24,-0.24,4014.42,30.21,36.99,24.02,4.80,14220.00
1987-11-25,4.80,4014.42,27.09,37.70,18.28,4.80,14220.00
1987-11-26,4.80,4014.42,24.48,36.76,13.80,4.80,14220.00
1987-11-27,4.80,4014.42,25.33,35.26,18.20,4.80,14220.00
1987-11-28,4.80,4014.42,23.45,36.60,15.92,4.80,14220.00
1987-11-29,4.80,4014.42,21.52,36.13,14.19,4.80,14220.00
1987-11-30,4.80,4014.42,26.41,35.42,16.32,4.80,14220.00
1987-12-01,12.06,4014.45,35.53,38.64,31.96,4.80,14234.40
1987-12-02,12.05,4014.47,34.78,38.33,31.73,4.80,14248.79
1987-12-03,12.06,4014.50,38.57,49.26,32.43,4.80,14263.19
1987-12-04,12.05,4014.52,36.11,43.99,32.51,4.80,14277.58
1987-12-05,12.16,4014.54,39.35,46.90,34.08,4.90,14291.98
1987-12-06,12.45,4014.57,38.95,47.13,31.49,5.20,14306.37
1987-12-07,12.46,4014.59,31.76,38.25,24.89,5.20,14320.77
1987-12-08,12.76,4014.62,27.61,32.98,22.13,5.50,14335.17
1987-12-09,13.65,4014.64,31.14,37.39,23.47,6.40,14349.56
1987-12-10,14.16,4014.67,34.59,40.22,29.52,6.90,14363.96
1987-12-11,14.05,4014.69,28.56,33.14,15.61,6.80,14378.35
1987-12-12,14.06,4014.71,21.26,29.84,13.88,6.80,14392.75
1987-12-13,12.95,4014.74,16.00,26.77,8.61,5.70,14407.14
1987-12-14,13.96,4014.76,18.73,28.27,10.89,6.70,14421.54
1987-12-15,15.45,4014.79,23.26,26.38,21.35,8.20,14435.93
1987-12-16,15.46,4014.81,27.00,31.49,22.45,8.20,14450.33
1987-12-17,15.36,4014.84,27.21,32.04,23.86,8.10,14464.73
1987-12-18,15.15,4014.86,25.02,30.70,18.05,7.90,14479.12
1987-12-19,14.66,4014.88,17.95,26.93,8.85,7.40,14493.52
1987-12-20,14.15,4014.91,17.58,28.89,4.68,6.90,14507.91
1987-12-21,13.86,4014.93,27.31,34.48,21.11,6.60,14522.31
1987-12-22,13.85,4014.96,26.59,31.41,19.30,6.60,14536.70
1987-12-23,13.86,4014.98,17.63,28.82,3.74,6.60,14551.10
1987-12-24,14.25,4015.01,9.76,24.96,-1.45,7.00,14565.49
1987-12-25,14.36,4015.03,10.77,26.69,1.30,7.10,14579.89
1987-12-26,13.86,4015.05,11.08,25.44,2.79,6.60,14594.29
1987-12-27,13.85,4015.07,11.34,26.46,2.56,6.60,14608.68
1987-12-28,14.36,4015.09,19.37,32.43,5.15,7.10,14623.08
1987-12-29,14.35,4015.11,23.83,28.74,16.87,7.10,14637.47
1987-12-30,13.66,4015.13,20.50,29.92,12.86,6.40,14651.87
1987-12-31,12.95,4015.15,23.72,30.62,18.91,5.70,14666.26
1988-01-01,12.96,4015.18,13.35,22.45,0.98,5.70,14680.66
1988-01-02,12.95,4015.20,6.91,20.01,-8.69,5.70,14695.05
1988-01-03,12.46,4015.22,3.91,19.62,-12.85,5.20,14709.45
1988-01-04,12.66,4015.24,22.06,26.54,18.28,5.40,14723.85
1988-01-05,12.55,4015.26,24.76,32.59,17.49,5.30,14738.24
1988-01-06,13.06,4015.28,27.53,32.04,25.51,5.80,14752.64
1988-01-07,12.95,4015.30,23.37,31.96,16.87,5.70,14767.03
1988-01-08,12.86,4015.33,25.89,30.31,20.56,5.60,14781.43
1988-01-09,12.55,4015.35,30.06,34.01,25.51,5.30,14795.82
1988-01-10,13.36,4015.37,35.75,41.79,33.14,6.10,14810.22
1988-01-11,13.66,4015.39,28.31,32.12,23.47,6.40,14824.62
1988-01-12,12.95,4015.41,21.12,32.20,9.24,5.70,14839.01
1988-01-13,13.36,4015.43,28.27,33.93,23.08,6.10,14853.41
1988-01-14,14.45,4015.45,34.13,40.69,31.10,7.20,14867.80
1988-01-15,15.66,4015.47,31.39,36.29,22.21,8.40,14882.20
1988-01-16,14.35,4015.50,22.49,30.07,15.21,7.10,14896.59
1988-01-17,12.96,4015.52,5.50,22.68,-6.88,5.70,14910.99
1988-01-18,13.25,4015.54,-0.13,11.44,-6.80,6.00,14925.38
1988-01-19,12.96,4015.56,3.09,24.49,-12.07,5.70,14939.78
1988-01-20,12.26,4015.58,11.17,24.26,-0.90,5.00,14954.18
1988-01-21,15.95,4015.60,19.61,35.81,11.52,8.70,14968.57
1988-01-22,19.26,4015.62,17.41,31.17,4.52,12.00,14982.97
1988-01-23,19.25,4015.65,19.28,40.37,9.08,12.00,14997.36
1988-01-24,19.26,4015.67,12.41,31.96,1.30,12.00,15011.76
1988-01-25,19.25,4015.69,15.85,32.28,4.84,12.00,15026.15
1988-01-26,19.26,4015.71,20.30,37.23,6.33,12.00,15040.55
1988-01-27,19.26,4015.73,27.43,34.08,21.82,12.00,15054.95
1988-01-28,19.25,4015.75,30.92,34.24,26.85,12.00,15069.34
1988-01-29,19.26,4015.77,33.69,38.41,29.29,12.00,15083.74
1988-01-30,20.25,4015.80,28.88,33.77,24.33,13.00,15098.13
1988-01-31,20.26,4015.82,25.55,31.49,22.21,13.00,15112.53
1988-02-01,20.25,4015.84,14.40,22.61,-6.56,13.00,15126.92
1988-02-02,21.26,4015.86,1.34,24.65,-15.84,14.00,15141.32
1988-02-03,21.25,4015.88,13.93,22.92,-2.63,14.00,15155.71
1988-02-04,21.26,4015.90,13.93,29.68,-0.51,14.00,15170.11
1988-02-05,20.26,4015.92,13.02,31.88,-0.67,13.00,15184.51
1988-02-06,20.25,4015.94,18.05,30.47,4.44,13.00,15198.90
1988-02-07,20.26,4015.97,28.33,36.68,20.72,13.00,15213.30
1988-02-08,20.25,4015.99,33.23,41.24,27.64,13.00,15227.69
1988-02-09,21.26,4016.01,34.56,36.05,33.14,14.00,15242.09
1988-02-10,21.25,4016.03,34.65,44.15,28.97,14.00,15256.48
1988-02-11,21.26,4016.05,31.97,43.12,24.65,14.00,15270.88
1988-02-12,21.25,4016.07,31.10,45.56,19.46,14.00,15285.27
1988-02-13,22.26,4016.09,33.12,39.90,21.66,15.00,15299.67
1988-02-14,23.26,4016.12,28.91,39.74,16.87,16.00,15314.07
1988-02-15,24.25,4016.14,34.25,39.74,30.86,17.00,15328.46
1988-02-16,24.26,4016.16,31.20,37.23,22.61,17.00,15342.86
1988-02-17,25.25,4016.18,24.40,34.48,14.11,18.00,15357.25
1988-02-18,26.26,4016.20,29.33,40.77,18.75,19.00,15371.65
1988-02-19,26.25,4016.22,26.20,46.11,10.97,19.00,15386.04
1988-02-20,27.26,4016.24,29.57,53.03,14.90,20.00,15400.44
1988-02-21,27.25,4016.26,33.16,55.47,18.83,20.00,15414.83
1988-02-22,27.26,4016.29,33.29,46.35,21.90,20.00,15429.23
1988-02-23,27.26,4016.31,27.37,45.09,13.41,20.00,15443.63
1988-02-24,28.25,4016.33,30.25,48.39,20.33,21.00,15458.02
1988-02-25,24.26,4016.35,31.76,51.22,18.75,17.00,15472.42
1988-02-26,21.25,4016.37,34.26,54.52,22.53,14.00,15486.81
1988-02-27,21.26,4016.39,35.05,55.78,22.53,14.00,15501.21
1988-02-28,21.25,4016.41,35.68,54.92,25.12,14.00,15515.60
1988-02-29,21.26,4016.44,38.80,54.45,30.47,14.00,15530.00
1988-03-01,229.88,4017.07,37.21,53.03,29.45,13.00,15960.18
1988-03-02,253.07,4017.78,36.22,52.72,25.04,13.00,16436.36
1988-03-03,253.07,4018.49,37.93,47.84,25.36,13.00,16912.54
1988-03-04,254.08,4019.19,35.16,47.92,23.16,14.00,17388.73
1988-03-05,254.07,4019.90,39.85,45.33,33.85,14.00,17864.91
1988-03-06,254.07,4020.53,35.50,39.74,28.19,14.00,18341.09
1988-03-07,254.07,4021.15,32.22,48.39,20.48,14.00,18817.27
1988-03-08,296.71,4021.88,37.00,53.42,24.41,13.00,19380.00
1988-03-09,94.67,4022.09,34.33,40.06,28.27,14.00,19540.00
1988-03-10,87.63,4022.28,30.79,40.14,22.53,12.00,19690.00
1988-03-11,67.46,4022.42,30.89,41.79,21.66,12.00,19800.00
1988-03-12,62.42,4022.55,29.34,44.93,16.08,12.00,19900.00
1988-03-13,67.46,4022.70,34.39,51.46,19.22,12.00,20010.00
1988-03-14,52.33,4022.80,36.06,50.04,27.72,12.00,20090.00
1988-03-15,52.33,4022.91,38.16,49.10,28.82,12.00,20170.00
1988-03-16,52.33,4023.01,34.91,50.67,22.53,12.00,20250.00
1988-03-17,53.33,4023.11,35.56,56.49,19.93,13.00,20330.00
1988-03-18,53.33,4023.22,39.25,61.84,23.86,13.00,20410.00
1988-03-19,58.38,4023.33,42.40,65.53,26.54,13.00,20500.00
1988-03-20,68.46,4023.48,44.10,62.07,27.64,13.00,20610.00
1988-03-21,83.58,4023.66,38.35,46.74,30.23,13.00,20750.00
1988-03-22,88.63,4023.85,38.19,48.47,27.72,13.00,20900.00
1988-03-23,88.63,4024.05,37.53,46.19,31.25,13.00,21050.00
1988-03-24,73.50,4024.20,32.33,35.97,27.64,13.00,21170.00
1988-03-25,68.46,4024.35,40.65,52.80,33.85,13.00,21280.00
1988-03-26,78.54,4024.52,43.19,61.92,29.68,13.00,21410.00
1988-03-27,68.46,4024.66,28.19,32.98,24.89,13.00,21520.00
1988-03-28,78.54,4024.83,26.28,41.24,7.67,13.00,21650.00
1988-03-29,88.63,4025.02,32.30,38.17,29.60,13.00,21800.00
1988-03-30,83.58,4025.18,30.35,40.92,16.79,13.00,21940.00
1988-03-31,86.63,4025.35,34.47,53.03,20.01,11.00,22090.00
1988-04-01,86.63,4025.52,43.30,65.53,27.48,11.00,22240.00
1988-04-02,107.79,4025.73,44.25,54.60,35.03,12.00,22430.00
1988-04-03,127.96,4025.99,41.98,51.54,31.33,12.00,22660.00
1988-04-04,132.96,4026.25,33.36,41.40,27.48,17.00,22890.00
1988-04-05,126.88,4026.49,40.50,56.10,27.09,21.00,23100.00
1988-04-06,101.63,4026.65,47.44,66.87,31.33,26.00,23250.00
1988-04-07,126.79,4026.87,34.69,42.02,26.77,31.00,23440.00
1988-04-08,98.54,4027.02,33.14,47.37,19.77,33.00,23570.00
1988-04-09,89.46,4027.14,36.77,53.35,22.45,34.00,23680.00
1988-04-10,95.50,4027.27,43.46,65.53,27.24,35.00,23800.00
1988-04-11,93.46,4027.40,50.16,73.63,29.45,38.00,23910.00
1988-04-12,126.58,4027.56,54.34,76.62,33.77,56.00,24050.00
1988-04-13,164.79,4027.77,55.99,75.52,41.00,69.00,24240.00
1988-04-14,205.13,4028.08,53.38,70.41,36.99,69.00,24510.00
1988-04-15,247.46,4028.47,54.44,66.55,45.09,71.00,24860.00
1988-04-16,286.79,4028.95,53.33,71.27,39.04,70.00,25290.00
1988-04-17,258.50,4029.36,45.96,50.04,40.84,77.00,25650.00
1988-04-18,239.04,4029.64,45.79,58.53,31.10,113.00,25900.00
1988-04-19,211.54,4029.79,43.66,54.13,33.45,146.00,26030.00
1988-04-20,207.50,4029.92,46.06,51.77,42.50,147.00,26150.00
1988-04-21,206.46,4030.04,44.01,48.08,37.62,151.00,26260.00
1988-04-22,187.00,4030.04,42.74,50.20,36.36,187.00,26260.00
1988-04-23,165.75,4029.98,43.68,58.85,30.39,196.00,26200.00
1988-04-24,151.62,4029.88,40.19,48.08,32.20,197.00,26110.00
1988-04-25,154.71,4029.80,38.10,52.72,25.75,190.00,26040.00
1988-04-26,137.71,4029.72,40.94,57.67,27.24,173.00,25970.00
1988-04-27,126.79,4029.67,48.09,62.86,31.96,152.00,25920.00
1988-04-28,128.92,4029.64,53.15,68.99,39.90,139.00,25900.00
1988-04-29,133.96,4029.63,45.07,53.42,35.66,139.00,25890.00
1988-04-30,123.87,4029.60,37.30,46.82,28.89,139.00,25860.00
1988-05-01,118.83,4029.55,35.45,44.30,27.24,139.00,25820.00
1988-05-02,119.79,4029.50,37.26,48.79,23.00,145.00,25770.00
1988-05-03,124.67,4029.41,39.46,47.06,33.14,165.00,25690.00
1988-05-04,105.17,4029.18,39.40,49.26,32.04,206.00,25490.00
1988-05-05,115.25,4028.98,42.88,55.15,32.75,206.00,25310.00
1988-05-06,88.12,4028.74,42.76,50.12,33.14,194.00,25100.00
1988-05-07,84.17,4028.51,43.05,57.51,27.40,185.00,24900.00
1988-05-08,84.17,4028.29,46.15,58.46,34.40,185.00,24700.00
1988-05-09,98.42,4028.13,48.92,63.96,37.46,169.00,24560.00
1988-05-10,95.54,4028.01,53.44,72.84,34.40,151.00,24450.00
1988-05-11,101.62,4027.91,60.06,79.84,41.63,147.00,24360.00
1988-05-12,157.08,4027.93,62.98,83.61,42.73,147.00,24380.00
1988-05-13,183.29,4028.01,55.83,66.95,46.74,148.00,24450.00
1988-05-14,180.29,4028.09,49.39,62.62,34.48,145.00,24520.00
1988-05-15,184.33,4028.18,56.09,77.56,36.05,144.00,24600.00
1988-05-16,184.33,4028.27,53.93,68.36,43.20,144.00,24680.00
1988-05-17,189.38,4028.37,46.73,56.88,39.67,144.00,24770.00
1988-05-18,164.17,4028.41,47.10,56.57,39.51,144.00,24810.00
1988-05-19,178.25,4028.48,48.61,66.00,31.02,148.00,24870.00
1988-05-20,167.04,4028.49,55.58,75.91,35.50,162.00,24880.00
1988-05-21,181.00,4028.49,60.08,81.10,38.72,181.00,24880.00
1988-05-22,191.00,4028.49,63.43,82.99,42.02,191.00,24880.00
1988-05-23,191.00,4028.49,57.66,72.92,41.24,191.00,24880.00
1988-05-24,189.92,4028.47,57.21,73.79,38.64,200.00,24860.00
1988-05-25,175.75,4028.40,58.25,75.44,42.50,206.00,24800.00
1988-05-26,167.54,4028.28,56.56,73.00,40.06,223.00,24690.00
1988-05-27,161.33,4028.10,56.40,68.76,44.70,242.00,24530.00
1988-05-28,135.25,4027.89,49.37,61.52,38.96,226.00,24350.00
1988-05-29,149.54,4027.77,40.59,48.16,34.08,205.00,24240.00
1988-05-30,126.58,4027.66,46.91,58.38,33.38,177.00,24140.00
1988-05-31,97.46,4027.51,46.60,60.03,30.94,163.00,24010.00
1988-06-01,164.04,4027.52,49.18,54.92,45.01,159.00,24020.00
1988-06-02,138.83,4027.48,56.38,71.59,45.40,159.00,23980.00
1988-06-03,143.87,4027.44,56.52,68.91,46.58,159.00,23950.00
1988-06-04,121.75,4027.38,50.99,58.46,43.20,152.00,23890.00
1988-06-05,152.29,4027.45,46.11,54.84,39.67,117.00,23960.00
1988-06-06,133.25,4027.52,44.24,57.51,34.40,103.00,24020.00
1988-06-07,130.25,4027.59,44.56,50.28,38.17,100.00,24080.00
1988-06-08,130.25,4027.66,47.62,59.24,38.01,100.00,24140.00
1988-06-09,130.25,4027.73,50.43,65.53,36.36,100.00,24200.00
1988-06-10,117.00,4027.73,55.73,69.07,46.19,117.00,24200.00
1988-06-11,106.83,4027.68,53.30,68.44,37.62,127.00,24160.00
1988-06-12,92.71,4027.60,53.49,69.54,33.93,128.00,24090.00
1988-06-13,92.71,4027.52,56.03,73.24,36.21,128.00,24020.00
1988-06-14,89.62,4027.42,62.10,83.61,40.77,135.00,23930.00
1988-06-15,68.29,4027.23,66.25,85.82,46.82,154.00,23760.00
1988-06-16,68.08,4026.98,70.97,89.83,51.46,179.00,23540.00
1988-06-17,54.75,4026.64,65.62,83.93,50.75,206.00,23240.00
1988-06-18,61.71,4026.29,64.52,81.33,48.63,218.00,22930.00
1988-06-19,61.71,4025.94,68.76,91.71,48.16,218.00,22620.00
1988-06-20,39.67,4025.58,67.81,85.74,55.23,201.00,22300.00
1988-06-21,27.83,4025.27,70.45,89.43,53.35,169.00,22020.00
1988-06-22,27.83,4024.94,69.13,88.33,52.72,169.00,21740.00
1988-06-23,42.04,4024.65,68.63,86.68,51.77,158.00,21510.00
1988-06-24,41.21,4024.40,65.71,84.01,45.80,137.00,21320.00
1988-06-25,32.25,4024.16,61.96,69.07,55.78,123.00,21140.00
1988-06-26,121.00,4024.16,63.54,76.77,56.41,121.00,21140.00
1988-06-27,67.00,4024.16,62.00,72.14,53.74,67.00,21140.00
1988-06-28,41.00,4024.16,54.61,63.09,47.37,41.00,21140.00
1988-06-29,40.00,4024.16,51.26,64.12,40.37,40.00,21140.00
1988-06-30,35.00,4024.16,56.45,76.30,37.62,35.00,21140.00
1988-07-01,34.00,4024.16,62.92,82.75,43.28,34.00,21140.00
1988-07-02,32.00,4024.16,65.58,82.20,47.53,32.00,21140.00
1988-07-03,32.00,4024.16,59.63,74.89,46.82,32.00,21140.00
1988-07-04,32.00,4024.16,56.96,72.92,44.15,32.00,21140.00
1988-07-05,32.00,4024.16,53.84,64.98,44.54,32.00,21140.00
1988-07-06,21.92,4024.14,52.05,70.01,34.24,32.00,21120.00
1988-07-07,35.96,4024.13,66.12,80.63,39.19,41.00,21110.00
1988-07-08,30.87,4024.09,64.94,85.27,43.60,46.00,21080.00
1988-07-09,25.79,4024.02,66.36,84.95,46.27,51.00,21030.00
1988-07-10,3.37,4023.83,66.47,86.21,47.84,79.00,20880.00
1988-07-11,8.87,4023.48,62.47,74.57,48.00,145.00,20610.00
1988-07-12,-21.21,4023.10,60.63,77.64,46.74,125.00,20320.00
1988-07-13,16.33,4022.89,63.71,82.91,46.11,97.00,20160.00
1988-07-14,7.37,4022.70,58.97,70.64,47.53,83.00,20010.00
1988-07-15,9.21,4022.45,62.39,80.23,48.39,105.00,19820.00
1988-07-16,12.04,4022.15,61.26,79.45,41.87,128.00,19590.00
1988-07-17,7.96,4021.83,61.57,78.74,41.63,134.00,19340.00
1988-07-18,0.71,4021.42,62.65,80.86,39.82,157.00,19030.00
1988-07-19,2.71,4021.02,64.26,87.47,41.47,159.00,18720.00
1988-07-20,-0.13,4020.67,70.20,94.78,46.58,136.00,18450.00
1988-07-21,-6.25,4020.28,70.96,93.21,51.38,145.00,18150.00
1988-07-22,-7.42,4019.82,68.74,89.67,48.31,164.00,17810.00
1988-07-23,10.67,4019.34,64.69,83.61,44.46,172.00,17490.00
1988-07-24,10.67,4018.87,67.84,87.62,47.06,172.00,17170.00
1988-07-25,0.58,4018.36,70.08,90.85,49.10,172.00,16830.00
1988-07-26,10.67,4017.89,69.37,91.24,46.58,172.00,16510.00
1988-07-27,5.62,4017.40,69.17,87.47,53.82,172.00,16180.00
1988-07-28,-11.50,4016.87,66.40,86.68,45.48,170.00,15820.00
1988-07-29,1.58,4016.36,68.54,89.43,48.08,173.00,15480.00
1988-07-30,10.33,4015.77,71.07,91.55,51.69,212.00,15080.00
1988-07-31,-33.13,4015.01,68.26,87.39,52.95,224.00,14570.00
1988-08-01,9.12,4014.25,61.50,75.04,47.37,236.00,14120.00
1988-08-02,-19.21,4013.36,56.03,72.69,38.25,248.00,13590.00
1988-08-03,6.00,4012.55,60.42,78.11,41.47,248.00,13110.00
1988-08-04,-6.25,4011.64,64.79,88.02,43.28,266.00,12570.00
1988-08-05,-2.29,4010.71,65.99,84.79,47.37,275.00,12020.00
1988-08-06,-19.42,4009.70,63.17,76.54,51.62,273.00,11440.00
1988-08-07,13.04,4008.80,58.38,76.46,39.12,250.00,10970.00
1988-08-08,0.12,4007.94,62.34,82.43,42.81,227.00,10520.00
1988-08-09,15.25,4007.14,67.05,86.92,46.43,227.00,10100.00
1988-08-10,-5.01,4006.22,67.89,87.94,49.34,238.00,9618.00
1988-08-11,13.52,4005.54,67.75,87.39,48.63,193.00,9262.00
1988-08-12,-18.58,4004.80,68.04,82.75,54.68,172.00,8884.00
1988-08-13,6.24,4004.16,60.92,75.12,50.67,159.00,8581.00
1988-08-14,8.94,4003.62,62.69,80.15,44.54,137.00,8327.00
1988-08-15,-1.14,4003.04,61.24,77.17,50.91,137.00,8053.00
1988-08-16,15.50,4002.53,59.87,79.92,40.92,137.00,7812.00
1988-08-17,3.90,4001.97,61.35,81.33,44.70,137.00,7548.00
1988-08-18,4.77,4001.35,57.83,75.67,38.64,154.00,7252.00
1988-08-19,4.20,4000.68,61.54,83.69,40.61,162.00,6939.00
1988-08-20,-5.80,4000.02,57.46,73.16,38.88,151.00,6628.00
1988-08-21,19.47,3999.44,56.63,75.52,36.91,144.00,6381.00
1988-08-22,14.97,3998.87,58.40,80.78,36.76,139.00,6135.00
1988-08-23,8.52,3998.31,62.86,87.86,41.00,127.00,5900.00
1988-08-24,15.61,3997.81,68.62,95.01,45.56,123.00,5687.00
1988-08-25,13.60,3997.30,67.97,87.47,51.46,123.00,5470.00
1988-08-26,-2.17,3996.64,60.78,79.05,41.95,139.00,5190.00
1988-08-27,2.81,3995.97,60.39,79.92,43.05,147.00,4904.00
1988-08-28,5.91,3995.35,64.70,86.76,45.56,138.00,4642.00
1988-08-29,0.05,3994.79,67.55,89.51,47.92,115.00,4414.00
1988-08-30,11.80,3994.34,60.29,79.05,40.92,97.00,4245.00
1988-08-31,11.84,3993.92,58.50,79.92,38.57,92.00,4086.00
1988-09-01,4.74,3993.43,60.20,85.11,39.43,97.00,3903.00
1988-09-02,6.71,3992.93,64.17,91.79,42.42,102.00,3714.00
1988-09-03,13.19,3992.41,66.13,93.52,46.03,111.00,3520.00
1988-09-04,0.55,3991.81,65.15,89.75,47.21,115.00,3293.00
1988-09-05,-1.93,3991.22,65.12,88.72,47.21,110.00,3071.00
1988-09-06,2.23,3990.73,64.24,83.14,45.40,95.00,2887.00
1988-09-07,-2.66,3990.31,57.22,71.51,42.50,77.00,2729.00
1988-09-08,17.10,3990.06,55.84,78.74,36.05,65.00,2634.00
1988-09-09,9.15,3989.81,58.24,79.05,38.80,51.00,2551.00
1988-09-10,0.15,3989.56,48.12,54.52,37.31,42.00,2468.00
1988-09-11,0.16,3989.31,51.62,61.05,41.24,41.00,2387.00
1988-09-12,-3.84,3989.06,47.71,68.36,29.84,37.00,2306.00
1988-09-13,2.66,3988.81,51.12,74.34,31.96,44.00,2224.00
1988-09-14,7.63,3988.54,55.75,78.50,35.81,52.00,2136.00
1988-09-15,3.10,3988.25,58.00,79.21,37.94,51.00,2041.00
1988-09-16,-5.47,3987.91,52.19,65.45,38.33,51.00,1929.00
1988-09-17,-7.99,3987.55,41.36,52.48,29.52,51.00,1812.00
1988-09-18,8.15,3987.29,45.01,61.21,27.40,51.00,1727.00
1988-09-19,4.24,3987.10,47.55,53.74,44.23,36.00,1664.00
1988-09-20,5.84,3986.98,45.04,57.28,34.87,25.00,1626.00
1988-09-21,-17.85,3986.72,45.27,65.30,30.31,25.00,1541.00
1988-09-22,8.36,3986.62,46.77,67.81,30.47,25.00,1508.00
1988-09-23,5.83,3986.50,49.60,70.33,31.49,26.00,1468.00
1988-09-24,8.35,3986.39,50.72,71.43,33.69,26.00,1433.00
1988-09-25,2.32,3986.26,52.42,65.69,40.92,24.00,1390.00
1988-09-26,10.42,3986.20,53.72,69.38,38.80,20.00,1371.00
1988-09-27,5.89,3986.12,49.85,57.43,35.42,19.00,1345.00
1988-09-28,5.39,3986.04,45.09,62.15,31.17,19.00,1318.00
1988-09-29,10.93,3985.99,52.06,75.12,35.03,19.00,1302.00
1988-09-30,10.93,3985.94,55.35,79.84,36.99,19.00,1286.00
1988-10-01,6.45,3985.90,55.27,79.84,37.46,13.00,1273.00
1988-10-02,3.06,3985.87,56.69,81.18,38.01,8.10,1263.00
1988-10-03,3.06,3985.84,56.85,82.83,38.72,8.10,1253.00
1988-10-04,1.04,3985.80,55.76,80.63,37.86,8.10,1239.00
