date,af,fb,qd,qu,mm,mn,mx,pc,pp
1997-10-26,275646.59,,194.00,398.99,,,,,
1997-10-27,276090.00,,173.00,396.55,,,,,
1997-10-28,276620.00,,159.00,426.21,,,,,
1997-10-29,278560.00,,162.00,1140.08,,,,,
1997-10-30,287641.09,,209.00,4787.39,,,,,
1997-10-31,296494.00,,168.00,4631.34,,,,,
1997-11-01,301822.00,,168.00,2854.20,,,,,
1997-11-02,305435.28,,168.00,1989.70,,,,,
1997-11-03,308356.31,,168.00,1640.69,,,,,
1997-11-04,310824.00,,300.00,1544.13,,,,,
1997-11-05,311915.78,,698.00,1248.44,,,,,
1997-11-06,314184.00,,1045.00,2188.56,,,,,
1997-11-07,313889.50,,1297.00,1148.52,,,,,
1997-11-08,313386.00,,1297.00,1043.15,,,,,
1997-11-09,312588.41,,1297.00,894.88,,,,,
1997-11-10,311538.00,,1297.00,767.42,,,,,
1997-11-11,310404.22,,1297.00,725.38,,,,,
1997-11-12,309270.00,,1182.00,610.16,,,,,
1997-11-13,308607.91,,933.00,599.19,,,,,
1997-11-14,308272.09,,736.00,566.69,,,,,
1997-11-15,307978.00,,637.00,488.73,,,,,
1997-11-16,307686.69,,636.00,489.13,,,,,
1997-11-17,307645.59,,634.00,613.28,,,,,
1997-11-18,307400.00,,632.00,508.18,,,,,
1997-11-19,307190.00,,630.00,524.12,,,,,
1997-11-20,307645.59,,628.00,857.70,,,,,
1997-11-21,307645.59,,626.00,626.00,,,,,
1997-11-22,307563.41,,624.00,582.56,,,,,
1997-11-23,307645.59,,622.00,663.44,,,,,
1997-11-24,307645.59,,620.00,620.00,,,,,
1997-11-25,307727.81,,618.00,659.45,,,,,
1997-11-26,307604.50,,617.00,554.83,,,,,
1997-11-27,307482.19,,615.00,553.33,,,,,
1997-11-28,307400.00,,613.00,571.56,,,,,
1997-11-29,307358.00,,611.00,589.83,,,,,
1997-11-30,307274.00,,609.00,566.65,,,,,
1997-12-01,307106.00,,567.00,482.30,,,,,
1997-12-02,307022.00,,540.00,497.65,,,,,
1997-12-03,307022.00,,468.00,468.00,,,,,
1997-12-04,306980.00,,467.00,445.82,,,,,
1997-12-05,306896.00,,465.00,422.65,,,,,
1997-12-06,306770.00,,463.00,399.47,,,,,
1997-12-07,306602.00,,462.00,377.30,,,,,
1997-12-08,306392.63,,451.00,345.44,,,,,
1997-12-09,306308.41,,454.00,411.54,,,,,
1997-12-10,306224.22,,452.00,409.56,,,,,
1997-12-11,306058.00,,448.00,364.20,,,,,
1997-12-12,305894.00,,411.00,328.32,,,,,
1997-12-13,305561.59,,344.00,176.41,,,,,
1997-12-14,305140.00,,340.00,127.45,,,,,
1997-12-15,304690.00,,308.00,81.12,,,,,
1997-12-16,305230.00,,293.00,565.25,,,,,
1997-12-17,305687.91,,290.00,520.86,,,,,
1997-12-18,305771.00,,261.00,302.89,,,,,
1997-12-19,305976.00,,226.00,329.35,,,,,
1997-12-20,306182.09,,215.00,318.91,,,,,
1997-12-21,306224.22,,211.00,232.24,,,,,
1997-12-22,306475.78,,211.00,337.83,,,,,
1997-12-23,306770.00,,211.00,359.34,,,,,
1997-12-24,306896.00,,210.00,273.53,,,,,
1997-12-25,306938.00,,210.00,231.18,,,,,
1997-12-26,307358.00,,210.00,421.75,,,,,
1997-12-27,307441.09,,206.00,247.89,,,,,
1997-12-28,308146.00,,209.00,564.39,,,,,
1997-12-29,308482.63,,215.00,384.72,,,,,
1997-12-30,309019.00,,215.00,485.42,,,,,
1997-12-31,309731.59,,215.00,574.27,,,,,
1998-01-01,310530.50,,214.00,616.78,,,,,
1998-01-02,311244.00,,214.00,573.72,,,,,
1998-01-03,311915.78,,214.00,552.69,,,,,
1998-01-04,312420.00,,213.00,467.21,,,,,
1998-01-05,313638.00,,199.00,813.08,,,,,
1998-01-06,314436.00,,171.00,573.33,,,,,
1998-01-07,315100.00,,156.00,490.77,,,,,
1998-01-08,315696.00,,156.00,456.48,,,,,
1998-01-09,316157.91,,156.00,388.88,,,,,
1998-01-10,316578.00,,156.00,367.80,,,,,
1998-01-11,316914.72,,156.00,325.76,,,,,
1998-01-12,317250.00,,156.00,325.04,,,,,
1998-01-13,317847.00,,156.00,456.99,,,,,
1998-01-14,318520.00,,156.00,495.30,,,,,
1998-01-15,318988.63,,153.00,389.27,,,,,
1998-01-16,319538.00,,156.00,432.98,,,,,
1998-01-17,320251.59,,156.00,515.77,,,,,
1998-01-18,320721.00,,159.00,395.66,,,,,
1998-01-19,321018.41,,159.00,308.94,,,,,
1998-01-20,321356.00,,159.00,329.20,,,,,
1998-01-21,321868.00,,159.00,417.13,,,,,
1998-01-22,322245.28,,159.00,349.21,,,,,
1998-01-23,322755.00,,159.00,415.98,,,,,
1998-01-24,323222.63,,159.00,394.76,,,,,
1998-01-25,323605.00,,159.00,351.78,,,,,
1998-01-26,324156.00,,159.00,436.80,,,,,
1998-01-27,324583.78,,159.00,374.67,,,,,
1998-01-28,324964.00,,159.00,350.69,,,,,
1998-01-29,325262.41,,182.00,332.45,,,,,
1998-01-30,325433.78,,228.00,314.40,,,,,
1998-01-31,325562.00,,219.00,283.64,,,,,
1998-02-01,325646.00,,219.00,261.35,,,,,
1998-02-02,325814.00,,219.00,303.70,,,,,
1998-02-03,325940.00,,223.00,286.53,,,,,
1998-02-04,326198.00,,223.00,353.08,,,,,
1998-02-05,326327.00,,226.00,291.04,,,,,
1998-02-06,326584.47,,230.00,359.81,,,,,
1998-02-07,326713.78,,230.00,295.20,,,,,
1998-02-08,327052.00,,230.00,400.52,,,,,
1998-02-09,327136.00,,230.00,272.35,,,,,
1998-02-10,327220.00,,233.00,275.35,,,,,
1998-02-11,327650.00,,233.00,449.79,,,,,
1998-02-12,328290.00,,233.00,555.67,,,,,
1998-02-13,328843.78,,237.00,516.20,,,,,
1998-02-14,329231.00,,240.00,435.22,,,,,
1998-02-15,329532.41,,240.00,391.96,,,,,
1998-02-16,329876.00,,244.00,417.23,,,,,
1998-02-17,330134.00,,240.00,370.08,,,,,
1998-02-18,330388.00,,240.00,368.06,,,,,
1998-02-19,330640.00,,240.00,367.05,,,,,
1998-02-20,331070.00,,244.00,460.79,,,,,
1998-02-21,331500.00,,244.00,460.79,,,,,
1998-02-22,331930.00,,244.00,460.79,,,,,
1998-02-23,332102.00,,247.00,333.72,,,,,
1998-02-24,332446.00,,247.00,420.43,,,,,
1998-02-25,332961.38,,247.00,506.84,,,,,
1998-02-26,333176.91,,247.00,355.66,,,,,
1998-02-27,333349.00,,247.00,333.76,,,,,
1998-02-28,333607.00,,247.00,377.08,,,,,
1998-03-01,333865.53,,247.00,377.34,,,,,
1998-03-02,334080.00,,251.00,359.13,,,,,
1998-03-03,334164.00,,251.00,293.35,,,,,
1998-03-04,334290.00,,251.00,314.53,,,,,
1998-03-05,334332.00,,255.00,276.18,,,,,
1998-03-06,334374.00,,258.00,279.18,,,,,
1998-03-07,334416.00,,262.00,283.18,,,,,
1998-03-08,334544.00,,265.00,329.53,,,,,
1998-03-09,334720.00,,269.00,357.73,,,,,
1998-03-10,334852.00,,276.00,342.55,,,,,
1998-03-11,334940.00,,279.00,323.37,,,,,
1998-03-12,335714.00,,286.00,676.23,,,,,
1998-03-13,335929.31,,290.00,398.55,,,,,
1998-03-14,336660.00,,290.00,658.39,,,,,
1998-03-15,337606.00,,290.00,766.94,,,,,
1998-03-16,338732.00,,294.00,861.69,,,,,
1998-03-17,339852.00,,294.00,858.67,,,,,
1998-03-18,340892.00,,298.00,822.33,,,,,
1998-03-19,341538.25,,298.00,623.82,,,,,
1998-03-20,342192.00,,298.00,627.60,,,,,
1998-03-21,343492.00,,298.00,953.42,,,,,
1998-03-22,345012.00,,298.00,1064.33,,,,,
1998-03-23,347500.00,,302.00,1556.37,,,,,
1998-03-24,349866.00,,303.00,1495.86,,,,,
1998-03-25,352056.00,,303.00,1407.13,,,,,
1998-03-26,354168.00,,307.00,1371.80,,,,,
1998-03-27,355928.00,,308.00,1195.33,,,,,
1998-03-28,357204.00,,308.00,951.32,,,,,
1998-03-29,358446.00,,308.00,934.18,,,,,
1998-03-30,359105.34,,308.00,640.42,,,,,
1998-03-31,360392.00,,313.00,961.69,,,,,
1998-04-01,361185.13,,313.00,712.87,,,,,
1998-04-02,361986.00,,313.00,716.77,,,,,
1998-04-03,362740.00,,313.00,693.14,,,,,
1998-04-04,363584.44,,310.00,735.74,,,,,
1998-04-05,364385.34,,314.00,717.79,,,,,
1998-04-06,365140.00,,314.00,694.47,,,,,
1998-04-07,365984.88,,310.00,735.96,,,,,
1998-04-08,366700.53,,335.00,695.81,,,,,
1998-04-09,367280.00,,383.00,675.15,,,,,
1998-04-10,367855.13,,401.00,690.96,,,,,
1998-04-11,368754.09,,406.00,859.23,,,,,
1998-04-12,369195.00,,406.00,628.29,,,,,
1998-04-13,369465.00,,407.00,543.13,,,,,
1998-04-14,370050.00,,407.00,701.94,,,,,
1998-04-15,370364.66,,407.00,565.64,,,,,
1998-04-16,371030.22,,407.00,742.55,,,,,
1998-04-17,371299.78,,407.00,542.90,,,,,
1998-04-18,371885.00,,407.00,702.05,,,,,
1998-04-19,372465.34,,407.00,699.59,,,,,
1998-04-20,373315.34,,407.00,835.54,,,,,
1998-04-21,374575.13,,407.00,1042.14,,,,,
1998-04-22,376600.00,,407.00,1427.88,,,,,
1998-04-23,380165.56,,411.00,2208.64,,,,,
1998-04-24,384388.00,,411.00,2539.81,,,,,
1998-04-25,387716.00,,411.00,2088.87,,,,,
1998-04-26,389330.00,,416.00,1229.73,,,,,
1998-04-27,392674.00,,416.00,2101.93,,,,,
1998-04-28,395480.00,,416.00,1830.69,,,,,
1998-04-29,399971.66,,420.00,2684.54,,,,,
1998-04-30,406710.00,,420.00,3817.25,,,,,
1998-05-01,415698.00,,638.00,5169.45,,,,,
1998-05-02,422744.00,,1450.00,5002.36,,,,,
1998-05-03,427792.00,,2448.00,4993.03,,,,,
1998-05-04,430038.00,,3730.00,4862.36,,,,,
1998-05-05,430565.66,,4374.00,4640.03,,,,,
1998-05-06,430565.66,,4551.00,4551.00,,,,,
1998-05-07,430182.00,,4328.00,4134.57,,,,,
1998-05-08,429609.00,,3831.00,3542.11,,,,,
1998-05-09,429136.81,,2955.00,2716.94,,,,,
1998-05-10,428848.13,,2355.00,2209.45,,,,,
1998-05-11,429656.00,,2046.00,2453.30,,,,,
1998-05-12,431046.00,,1898.00,2598.79,,,,,
1998-05-13,433340.00,,1648.00,2804.56,,,,,
1998-05-14,435166.16,,1616.00,2536.69,,,,,
1998-05-15,435510.00,,1984.00,2157.35,,,,,
1998-05-16,435798.00,,2074.00,2219.20,,,,,
1998-05-17,434924.00,,1893.00,1452.36,,,,,
1998-05-18,434780.00,,1566.00,1493.40,,,,,
1998-05-19,435166.16,,1260.00,1454.69,,,,,
1998-05-20,435846.00,,1127.00,1469.75,,,,,
1998-05-21,437046.00,,1140.00,1745.00,,,,,
1998-05-22,437861.88,,1287.00,1698.34,,,,,
1998-05-23,438733.84,,1468.00,1907.62,,,,,
1998-05-24,439744.00,,1716.00,2225.29,,,,,
1998-05-25,439504.00,,2694.00,2573.00,,,,,
1998-05-26,437334.00,,3138.00,2043.96,,,,,
1998-05-27,435264.41,,2713.00,1669.58,,,,,
1998-05-28,434780.00,,1586.00,1341.78,,,,,
1998-05-29,435069.13,,1229.00,1374.77,,,,,
1998-05-30,435558.00,,1081.00,1327.47,,,,,
1998-05-31,436998.00,,1011.00,1737.00,,,,,
1998-06-01,438198.00,,1393.00,1998.00,,,,,
1998-06-02,437526.25,,2781.00,2442.33,,,,,
1998-06-03,436182.47,,2890.00,2212.51,,,,,
1998-06-04,436470.00,,2102.00,2246.96,,,,,
1998-06-05,436710.00,,2002.00,2123.00,,,,,
1998-06-06,436758.00,,2164.00,2188.20,,,,,
1998-06-07,436566.00,,2173.00,2076.20,,,,,
1998-06-08,436758.00,,2019.00,2115.80,,,,,
1998-06-09,436998.00,,2046.00,2167.00,,,,,
1998-06-10,437190.00,,2144.00,2240.80,,,,,
1998-06-11,436614.00,,2225.00,1934.60,,,,,
1998-06-12,436326.81,,2017.00,1872.21,,,,,
1998-06-13,436182.47,,1900.00,1827.23,,,,,
1998-06-14,436038.13,,1700.00,1627.23,,,,,
1998-06-15,435990.00,,1476.00,1451.74,,,,,
1998-06-16,436470.00,,1314.00,1556.00,,,,,
1998-06-17,436854.00,,1209.00,1402.60,,,,,
1998-06-18,436854.00,,1187.00,1187.00,,,,,
1998-06-19,436373.75,,1236.00,993.87,,,,,
1998-06-20,436134.34,,1229.00,1108.30,,,,,
1998-06-21,435702.00,,1361.00,1143.03,,,,,
1998-06-22,435020.00,,1465.00,1121.16,,,,,
1998-06-23,434348.00,,1465.00,1126.20,,,,,
1998-06-24,433724.34,,1464.00,1149.57,,,,,
1998-06-25,432911.53,,1456.00,1046.21,,,,,
1998-06-26,431910.00,,1459.00,954.06,,,,,
1998-06-27,430902.00,,1462.00,953.80,,,,,
1998-06-28,429609.00,,1505.00,853.11,,,,,
1998-06-29,428320.00,,1588.00,938.13,,,,,
1998-06-30,426746.81,,1639.00,845.85,,,,,
1998-07-01,425316.00,,1642.00,920.63,,,,,
1998-07-02,423982.00,,1646.00,973.44,,,,,
1998-07-03,422600.00,,1649.00,952.24,,,,,
1998-07-04,421180.00,,1652.00,936.08,,,,,
1998-07-05,419568.72,,1647.00,834.65,,,,,
1998-07-06,417870.00,,1650.00,793.56,,,,,
1998-07-07,416167.31,,1645.00,786.56,,,,,
1998-07-08,414476.00,,1632.00,779.30,,,,,
1998-07-09,412737.00,,1659.00,782.25,,,,,
1998-07-10,410538.00,,1776.00,667.34,,,,,
1998-07-11,408204.00,,1869.00,692.27,,,,,
1998-07-12,405587.78,,1963.00,643.99,,,,,
1998-07-13,402568.00,,2200.00,677.53,,,,,
1998-07-14,398398.34,,2733.00,630.80,,,,,
1998-07-15,393364.00,,3164.00,625.85,,,,,
1998-07-16,387716.00,,3454.00,606.47,,,,,
1998-07-17,382160.00,,3480.00,678.85,,,,,
1998-07-18,375790.00,,3561.00,349.46,,,,,
1998-07-19,369240.00,,3577.00,274.71,,,,,
1998-07-20,363360.00,,3647.00,682.50,,,,,
1998-07-21,356940.00,,3748.00,511.25,,,,,
1998-07-22,349780.00,,3831.00,221.16,,,,,
1998-07-23,343100.00,,3843.00,475.16,,,,,
1998-07-24,336700.00,,3842.00,615.33,,,,,
1998-07-25,329570.00,,3865.00,270.29,,,,,
1998-07-26,322500.00,,3829.00,264.54,,,,,
1998-07-27,315400.00,,3792.00,212.41,,,,,
1998-07-28,308820.00,,3803.00,485.58,,,,,
1998-07-29,302195.50,,3815.00,475.15,,,,,
1998-07-30,295585.00,,3778.00,445.20,,,,,
1998-07-31,288820.00,,3705.00,294.31,,,,,
1998-08-01,282420.00,,3622.00,395.33,,,,,
1998-08-02,276170.00,,3578.00,426.96,,,,,
1998-08-03,269970.00,,3566.00,440.16,,,,,
1998-08-04,263890.00,,3455.00,389.67,,,,,
1998-08-05,257710.00,,3345.00,229.25,,,,,
1998-08-06,251840.00,,3311.00,351.54,,,,,
1998-08-07,245790.00,,3333.00,282.79,,,,,
1998-08-08,239790.00,,3365.00,340.00,,,,,
1998-08-09,233940.00,,3320.00,370.62,,,,,
1998-08-10,227940.00,,3353.00,328.00,,,,,
1998-08-11,221480.00,,3363.00,106.08,,,,,
1998-08-12,214850.00,,3385.00,42.37,,,,,
1998-08-13,208250.00,,3417.00,89.50,,,,,
1998-08-14,201820.00,,3372.00,130.21,,,,,
1998-08-15,195630.00,,3328.00,207.21,,,,,
1998-08-16,189790.00,,3283.00,338.67,,,,,
1998-08-17,183960.00,,3238.00,298.71,,,,,
1998-08-18,178000.00,,3194.00,189.17,,,,,
1998-08-19,172140.00,,3149.00,194.58,,,,,
1998-08-20,166220.00,,3105.00,120.33,,,,,
1998-08-21,160470.00,,3023.00,124.04,,,,,
1998-08-22,155120.00,,2922.00,224.71,,,,,
1998-08-23,149690.00,,2862.00,124.37,,,,,
1998-08-24,144630.00,,2741.00,189.92,,,,,
1998-08-25,139650.00,,2651.00,140.25,,,,,
1998-08-26,134690.00,,2710.00,209.33,,,,,
1998-08-27,129630.00,,2754.00,202.92,,,,,
1998-08-28,124450.00,,2729.00,117.42,,,,,
1998-08-29,119510.00,,2653.00,162.42,,,,,
1998-08-30,114850.00,,2588.00,238.58,,,,,
1998-08-31,110130.00,,2512.00,132.33,,,,,
1998-09-01,105810.00,,2234.00,56.00,,,,,
1998-09-02,102340.00,,1887.00,137.54,,,,,
1998-09-03,99278.00,,1644.00,100.24,,,,,
1998-09-04,96678.00,,1339.00,28.17,,,,,
1998-09-05,94310.93,,1237.00,43.60,,,,,
1998-09-06,91980.00,,1212.00,36.82,,,,,
1998-09-07,89760.00,,1131.00,11.75,,,,,
1998-09-08,87944.00,,930.00,14.43,,,,,
1998-09-09,86750.00,,621.00,19.02,,,,,
1998-09-10,86302.27,,274.00,48.27,,,,,
1998-09-11,86134.00,,180.00,95.16,,,,,
1998-09-12,85910.00,,203.00,90.07,,,,,
1998-09-13,85580.00,,198.00,31.62,,,,,
1998-09-14,85190.00,,213.00,16.37,,,,,
1998-09-15,84810.00,,211.00,19.42,,,,,
1998-09-16,84445.80,,208.00,24.38,,,,,
1998-09-17,84115.00,,210.00,43.22,,,,,
1998-09-18,83812.00,,211.00,58.24,,,,,
1998-09-19,83538.27,,212.00,73.99,,,,,
1998-09-20,83262.00,,214.00,74.72,,,,,
1998-09-21,82934.13,,215.00,49.70,,,,,
1998-09-22,82712.00,,216.00,104.01,,,,,
1998-09-23,82438.00,,214.00,75.86,,,,,
1998-09-24,82168.27,,219.00,83.01,,,,,
1998-09-25,81920.00,,220.00,94.83,,,,,
1998-09-26,81500.00,,221.00,9.25,,,,,
1998-09-27,81213.00,,223.00,78.30,,,,,
1998-09-28,80970.00,,220.00,97.49,,,,,
1998-09-29,80690.00,,222.00,80.83,,,,,
1998-09-30,80420.00,,226.00,89.87,,,,,
1998-10-01,80096.00,,226.00,63.00,,,,,
1998-10-02,79853.00,,228.00,105.49,,,,,
1998-10-03,79555.00,,229.00,78.76,,,,,
1998-10-04,79313.00,,231.00,108.99,,,,,
1998-10-05,79070.00,,229.00,106.49,,,,,
1998-10-06,78827.00,,230.00,107.49,,,,,
1998-10-07,78503.00,,232.00,68.65,,,,,
1998-10-08,78205.00,,230.00,79.76,,,,,
1998-10-09,77936.00,,234.00,98.38,,,,,
1998-10-10,77692.00,,239.00,115.98,,,,,
1998-10-11,77450.00,,241.00,118.99,,,,,
1998-10-12,77288.00,,242.00,160.32,,,,,
1998-10-13,77024.00,,240.00,106.90,,,,,
1998-10-14,76812.40,,242.00,135.32,,,,,
1998-10-15,76812.40,,243.00,243.00,,,,,
1998-10-16,76704.13,,244.00,189.42,,,,,
1998-10-17,76596.00,,242.00,187.48,,,,,
1998-10-18,76542.00,,244.00,216.77,,,,,
1998-10-19,76488.00,,245.00,217.77,,,,,
1998-10-20,76434.00,,247.00,219.77,,,,,
1998-10-21,76327.88,,248.00,194.50,,,,,
1998-10-22,76146.06,,246.00,154.34,,,,,
1998-10-23,75931.00,,248.00,139.57,,,,,
1998-10-24,75904.00,,248.00,234.39,,,,,
1998-10-25,75715.00,,244.00,148.71,,,,,
1998-10-26,75476.38,,244.00,123.70,,,,,
1998-10-27,75131.00,,244.00,69.87,,,,,
1998-10-28,75077.00,,243.00,215.77,,,,,
1998-10-29,74807.06,,242.00,105.91,,,,,
1998-10-30,74598.00,,241.00,135.60,,,,,
1998-10-31,74385.00,,237.00,129.61,,,,,
1998-11-01,74197.88,,236.00,141.66,,,,,
1998-11-02,73938.00,,235.00,103.98,,,,,
1998-11-03,73702.94,,234.00,115.49,,,,,
1998-11-04,73487.06,,195.00,86.16,,,,,
1998-11-05,73487.06,,151.00,151.00,,,,,
1998-11-06,73487.06,,149.00,149.00,,,,,
1998-11-07,73487.06,,149.00,149.00,,,,,
1998-11-08,73460.00,,150.00,136.36,,,,,
1998-11-09,73434.00,,148.00,134.89,,,,,
1998-11-10,73382.00,,146.00,119.78,,,,,
1998-11-11,73330.00,,146.00,119.78,,,,,
1998-11-12,73200.00,,147.00,81.46,,,,,
1998-11-13,75022.94,,150.00,1069.06,,,,,
1998-11-14,79015.87,,150.00,2163.10,,,,,
1998-11-15,81808.00,,153.00,1560.70,,,,,
1998-11-16,84278.07,,156.00,1401.33,,,,,
1998-11-17,85910.00,,153.00,975.77,,,,,
1998-11-18,87131.59,,150.00,765.88,,,,,
1998-11-19,88112.00,,150.00,644.29,,,,,
1998-11-20,89596.00,,153.00,901.18,,,,,
1998-11-21,91674.00,,159.00,1206.66,,,,,
1998-11-22,93088.00,,156.00,868.89,,,,,
1998-11-23,94223.72,,156.00,728.59,,,,,
1998-11-24,95364.00,,156.00,730.89,,,,,
1998-11-25,97083.72,,159.00,1026.03,,,,,
1998-11-26,99075.35,,159.00,1163.12,,,,,
1998-11-27,100757.00,,159.00,1006.83,,,,,
1998-11-28,102071.86,,159.00,821.91,,,,,
1998-11-29,103184.00,,162.00,722.70,,,,,
1998-11-30,104100.00,,162.00,623.82,,,,,
1998-12-01,105160.00,,162.00,696.42,,,,,
1998-12-02,106405.35,,162.00,789.87,,,,,
1998-12-03,107179.07,,165.00,555.08,,,,,
1998-12-04,107680.00,,162.00,414.55,,,,,
1998-12-05,108250.00,,162.00,449.38,,,,,
1998-12-06,108700.15,,162.00,388.95,,,,,
1998-12-07,109201.00,,162.00,414.51,,,,,
1998-12-08,109560.00,,162.00,343.00,,,,,
1998-12-09,109920.00,,162.00,343.50,,,,,
1998-12-10,110309.70,,162.00,358.48,,,,,
1998-12-11,110670.00,,162.00,343.65,,,,,
1998-12-12,111180.00,,162.00,419.13,,,,,
1998-12-13,111940.00,,162.00,545.17,,,,,
1998-12-14,113080.00,,162.00,736.75,,,,,
1998-12-15,114081.00,,162.00,666.67,,,,,
1998-12-16,115150.00,,162.00,700.95,,,,,
1998-12-17,116066.00,,165.00,626.82,,,,,
1998-12-18,116893.23,,165.00,582.06,,,,,
1998-12-19,117751.08,,168.00,600.50,,,,,
1998-12-20,118400.15,,168.00,495.24,,,,,
1998-12-21,119720.00,,168.00,833.43,,,,,
1998-12-22,120340.00,,168.00,480.58,,,,,
1998-12-23,120960.00,,171.00,483.58,,,,,
1998-12-24,121770.00,,171.00,579.38,,,,,
1998-12-25,122860.00,,171.00,720.54,,,,,
1998-12-26,123920.00,,174.00,708.42,,,,,
1998-12-27,124950.00,,174.00,693.29,,,,,
1998-12-28,127710.00,,177.00,1568.50,,,,,
1998-12-29,133350.00,,180.00,3023.50,,,,,
1998-12-30,139060.00,,183.00,3061.79,,,,,
1998-12-31,144860.00,,186.00,3110.17,,,,,
1999-01-01,146930.00,,189.00,1232.63,,,,,
1999-01-02,149070.00,,192.00,1270.92,,,,,
1999-01-03,151280.00,,192.00,1306.21,,,,,
1999-01-04,152950.00,,195.00,1036.96,,,,,
1999-01-05,154220.00,,195.00,835.29,,,,,
1999-01-06,155520.00,,198.00,853.42,,,,,
1999-01-07,156860.00,,198.00,873.58,,,,,
1999-01-08,157870.00,,202.00,711.21,,,,,
1999-01-09,158920.00,,202.00,731.38,,,,,
1999-01-10,160000.00,,205.00,749.50,,,,,
1999-01-11,161350.00,,205.00,885.63,,,,,
1999-01-12,163050.00,,209.00,1066.08,,,,,
1999-01-13,164820.00,,209.00,1101.38,,,,,
1999-01-14,168040.00,,216.00,1839.42,,,,,
1999-01-15,172140.00,,203.00,2270.08,,,,,
1999-01-16,176330.00,,176.00,2288.46,,,,,
1999-01-17,180380.00,,174.00,2215.88,,,,,
1999-01-18,184530.00,,175.00,2267.29,,,,,
1999-01-19,187290.00,,161.00,1552.50,,,,,
1999-01-20,189140.00,,148.00,1080.71,,,,,
1999-01-21,190960.00,,146.00,1063.58,,,,,
1999-01-22,192540.00,,147.00,943.58,,,,,
1999-01-23,193720.00,,145.00,739.92,,,,,
1999-01-24,194980.00,,143.00,778.25,,,,,
1999-01-25,195914.00,,144.00,614.89,,,,,
1999-01-26,196896.00,,144.00,639.09,,,,,
1999-01-27,197868.00,,144.00,634.05,,,,,
1999-01-28,198984.36,,147.00,709.83,,,,,
1999-01-29,199930.00,,147.00,623.76,,,,,
1999-01-30,200660.00,,147.00,515.04,,,,,
1999-01-31,201452.00,,147.00,546.30,,,,,
1999-02-01,202072.91,,147.00,460.04,,,,,
1999-02-02,203488.00,,150.00,863.44,,,,,
1999-02-03,204218.00,,153.00,521.04,,,,,
1999-02-04,205131.00,,153.00,613.30,,,,,
1999-02-05,205904.00,,153.00,542.72,,,,,
1999-02-06,206742.00,,153.00,575.49,,,,,
1999-02-07,207662.00,,153.00,616.83,,,,,
1999-02-08,207987.09,,153.00,316.90,,,,,
1999-02-09,208135.45,,153.00,227.80,,,,,
1999-02-10,209060.00,,150.00,616.13,,,,,
1999-02-11,209642.00,,153.00,446.43,,,,,
1999-02-12,210085.81,,153.00,376.76,,,,,
1999-02-13,210419.00,,150.00,317.98,,,,,
1999-02-14,210863.00,,150.00,373.85,,,,,
1999-02-15,211151.73,,150.00,295.57,,,,,
1999-02-16,211519.00,,150.00,335.16,,,,,
1999-02-17,212000.00,,147.00,389.50,,,,,
1999-02-18,212444.00,,150.00,373.85,,,,,
1999-02-19,212887.45,,147.00,370.57,,,,,
1999-02-20,213184.00,,150.00,299.51,,,,,
1999-02-21,213443.00,,147.00,277.58,,,,,
1999-02-22,214072.00,,147.00,464.12,,,,,
1999-02-23,214442.00,,147.00,333.54,,,,,
1999-02-24,215256.00,,150.00,560.39,,,,,
1999-02-25,215811.00,,150.00,429.81,,,,,
1999-02-26,216403.00,,150.00,448.47,,,,,
1999-02-27,217301.27,,150.00,602.88,,,,,
1999-02-28,217967.00,,150.00,485.64,,,,,
1999-03-01,218413.34,,150.00,375.03,,,,,
1999-03-02,218865.00,,150.00,377.71,,,,,
1999-03-03,219345.81,,150.00,392.41,,,,,
1999-03-04,219762.00,,147.00,356.83,,,,,
1999-03-05,220170.00,,147.00,352.70,,,,,
1999-03-06,220502.91,,147.00,314.84,,,,,
1999-03-07,220768.00,,147.00,280.65,,,,,
1999-03-08,220920.00,,196.00,272.63,,,,,
1999-03-09,221031.27,,267.00,323.10,,,,,
1999-03-10,221031.27,,304.00,304.00,,,,,
1999-03-11,220882.00,,305.00,229.75,,,,,
1999-03-12,220768.00,,307.00,249.52,,,,,
1999-03-13,220654.00,,308.00,250.52,,,,,
1999-03-14,220578.00,,309.00,270.68,,,,,
1999-03-15,220465.81,,311.00,254.44,,,,,
1999-03-16,220391.64,,312.00,274.60,,,,,
1999-03-17,220391.64,,313.00,313.00,,,,,
1999-03-18,220280.36,,315.00,258.90,,,,,
1999-03-19,220170.00,,364.00,308.36,,,,,
1999-03-20,220059.00,,408.00,352.04,,,,,
1999-03-21,220059.00,,410.00,410.00,,,,,
1999-03-22,220280.36,,438.00,549.60,,,,,
1999-03-23,220540.00,,481.00,611.90,,,,,
1999-03-24,221031.27,,486.00,733.68,,,,,
1999-03-25,221475.00,,488.00,711.72,,,,,
1999-03-26,222077.09,,489.00,792.56,,,,,
1999-03-27,222448.00,,491.00,678.00,,,,,
1999-03-28,222790.00,,497.00,669.43,,,,,
1999-03-29,223012.55,,499.00,611.20,,,,,
1999-03-30,223049.64,,500.00,518.70,,,,,
1999-03-31,223049.64,,502.00,502.00,,,,,
1999-04-01,223085.81,,502.00,520.24,,,,,
1999-04-02,223049.64,,502.00,483.76,,,,,
1999-04-03,222975.45,,502.00,464.60,,,,,
1999-04-04,222938.36,,502.00,483.30,,,,,
1999-04-05,222827.09,,502.00,445.90,,,,,
1999-04-06,222600.00,,502.00,387.51,,,,,
