date,id,fb,qd,af
1994-05-06,75.10,3133.26,58.00,13493.73
1994-05-07,67.98,3133.23,70.00,13472.49
1994-05-08,72.10,3133.18,77.00,13438.28
1994-05-09,97.72,3133.23,70.00,13472.49
1994-05-10,140.12,3133.30,104.00,13520.86
1994-05-11,131.38,3133.29,120.00,13513.78
1994-05-12,158.14,3133.33,131.00,13542.09
1994-05-13,136.72,3133.28,137.00,13506.70
1994-05-14,106.28,3133.25,101.00,13486.65
1994-05-15,69.86,3133.18,81.00,13438.28
1994-05-16,89.01,3133.17,81.00,13431.20
1994-05-17,62.96,3133.07,86.00,13362.78
1994-05-18,71.13,3132.98,89.00,13301.43
1994-05-19,82.62,3132.93,87.00,13267.22
1994-05-20,145.89,3133.06,88.00,13356.88
1994-05-21,193.07,3133.24,119.00,13479.57
1994-05-22,194.34,3133.30,159.00,13520.86
1994-05-23,189.10,3133.34,157.00,13547.99
1994-05-24,161.70,3133.37,135.00,13569.23
1994-05-25,164.85,3133.39,143.00,13582.20
1994-05-26,176.21,3133.39,162.00,13582.20
1994-05-27,278.83,3133.48,233.00,13644.73
1994-05-28,239.44,3133.45,232.00,13623.49
1994-05-29,206.26,3133.40,204.00,13589.28
1994-05-30,178.88,3133.39,162.00,13582.20
1994-05-31,158.32,3133.36,150.00,13562.15
1994-06-01,156.44,3133.35,141.00,13555.07
1994-06-02,187.37,3133.41,149.00,13596.36
1994-06-03,186.82,3133.41,169.00,13596.36
1994-06-04,178.03,3133.40,161.00,13589.28
1994-06-05,156.88,3133.37,146.00,13569.23
1994-06-06,138.41,3133.31,137.00,13527.94
1994-06-07,132.00,3133.27,126.00,13500.80
1994-06-08,162.59,3133.32,126.00,13535.02
1994-06-09,131.30,3133.30,118.00,13520.86
1994-06-10,105.53,3133.28,95.00,13506.70
1994-06-11,103.87,3133.27,89.00,13500.80
1994-06-12,80.86,3133.23,78.00,13472.49
1994-06-13,66.14,3133.10,95.00,13384.01
1994-06-14,73.24,3132.95,105.00,13281.38
1994-06-15,85.07,3132.84,104.00,13205.88
1994-06-16,106.54,3132.80,101.00,13177.56
1994-06-17,118.20,3132.79,100.00,13171.67
1994-06-18,106.71,3132.75,100.00,13143.35
1994-06-19,99.97,3132.69,100.00,13102.06
1994-06-20,86.58,3132.59,100.00,13033.64
1994-06-21,61.11,3132.41,103.00,12910.95
1994-06-22,49.91,3132.12,125.00,12711.58
1994-06-23,46.37,3131.81,125.00,12505.19
1994-06-24,41.47,3131.48,125.00,12289.09
1994-06-25,54.52,3131.19,125.00,12098.87
1994-06-26,34.66,3130.84,125.00,11869.26
1994-06-27,53.50,3130.57,125.00,11692.55
1994-06-28,39.38,3130.28,124.00,11503.46
1994-06-29,16.24,3129.92,120.00,11269.41
1994-06-30,17.36,3129.72,72.00,11144.55
1994-07-01,14.19,3129.45,93.00,10974.48
1994-07-02,14.98,3129.05,128.00,10724.75
1994-07-03,22.94,3128.70,121.00,10505.17
1994-07-04,20.63,3128.37,113.00,10298.50
1994-07-05,12.34,3128.02,110.00,10078.92
1994-07-06,37.71,3127.74,110.00,9909.95
1994-07-07,39.94,3127.47,109.00,9747.69
1994-07-08,38.20,3127.20,108.00,9584.40
1994-07-09,42.47,3126.94,110.00,9428.34
1994-07-10,25.73,3126.56,126.00,9199.95
1994-07-11,37.20,3126.22,126.00,8994.29
1994-07-12,39.22,3125.88,126.00,8792.66
1994-07-13,17.53,3125.49,125.00,8567.80
1994-07-14,9.49,3125.10,124.00,8342.94
1994-07-15,4.59,3124.70,123.00,8112.14
1994-07-16,4.09,3124.30,123.00,7880.35
1994-07-17,10.29,3123.92,122.00,7663.05
1994-07-18,-1.95,3123.49,121.00,7423.25
1994-07-19,-3.17,3123.06,120.00,7183.44
1994-07-20,3.41,3122.65,118.00,6960.00
1994-07-21,13.59,3122.28,117.00,6758.82
1994-07-22,10.38,3121.90,116.00,6553.56
1994-07-23,22.65,3121.56,115.00,6374.20
1994-07-24,22.40,3121.22,115.00,6194.85
1994-07-25,13.50,3120.85,114.00,6001.15
1994-07-26,2.00,3120.43,113.00,5784.72
1994-07-27,4.97,3120.03,112.00,5578.02
1994-07-28,2.26,3119.61,111.00,5367.79
1994-07-29,-9.03,3119.15,110.00,5137.49
1994-07-30,0.02,3118.72,108.00,4928.21
1994-07-31,3.26,3118.28,113.00,4716.97
1994-08-01,1.24,3117.79,120.00,4485.65
1994-08-02,3.75,3117.31,118.00,4263.25
1994-08-03,4.44,3116.83,117.00,4044.90
1994-08-04,5.95,3116.35,116.00,3831.75
1994-08-05,-11.84,3115.79,114.00,3587.43
1994-08-06,-6.48,3115.25,112.00,3357.32
1994-08-07,12.16,3114.79,111.00,3166.69
1994-08-08,-2.51,3114.25,109.00,2950.08
1994-08-09,3.97,3113.73,108.00,2749.80
1994-08-10,8.08,3113.22,106.00,2560.81
1994-08-11,8.23,3112.70,104.00,2376.69
1994-08-12,7.10,3112.05,123.00,2153.95
1994-08-13,10.92,3111.29,131.00,1914.80
1994-08-14,12.84,3110.61,116.00,1714.09
1994-08-15,6.90,3109.87,113.00,1508.80
1994-08-16,13.10,3109.14,110.00,1321.82
1994-08-17,17.75,3108.41,107.00,1150.20
1994-08-18,21.91,3107.70,104.00,994.13
1994-08-19,15.25,3106.90,102.00,831.78
1994-08-20,24.19,3105.97,100.00,664.25
1994-08-21,8.71,3104.93,97.00,504.74
1994-08-22,8.40,3103.76,93.00,354.64
1994-08-23,12.72,3102.43,91.00,219.36
1994-08-24,11.12,3100.54,88.00,91.42
1994-08-25,15.84,3096.74,69.00,5.96
1994-08-26,5.60,3096.55,6.70,5.20
1994-08-27,3.38,3096.55,5.30,5.20
1994-08-28,2.38,3096.55,3.80,5.20
1994-08-29,1.27,3096.55,2.30,5.20
1994-08-30,0.89,3096.55,1.60,5.20
1994-08-31,1.46,3096.55,2.80,5.20
1994-09-01,3.02,3096.55,4.70,5.20
1994-09-02,2.36,3096.55,3.80,5.20
1994-09-03,1.72,3096.55,3.20,5.20
1994-09-04,2.65,3096.54,4.40,5.16
1994-09-05,3.58,3096.54,6.10,5.16
1994-09-06,4.35,3096.54,6.00,5.16
1994-09-07,4.52,3096.54,4.60,5.16
1994-09-08,2.74,3096.55,2.80,5.20
1994-09-09,2.25,3096.55,2.40,5.20
1994-09-10,3.56,3096.55,3.80,5.20
1994-09-11,3.95,3096.55,4.10,5.20
1994-09-12,3.60,3096.55,3.70,5.20
1994-09-13,4.52,3096.55,4.90,5.20
1994-09-14,19.60,3096.55,21.00,5.20
1994-09-15,20.22,3096.55,20.00,5.20
1994-09-16,12.46,3096.55,13.00,5.20
1994-09-17,9.13,3096.55,9.40,5.20
1994-09-18,7.46,3096.55,7.90,5.20
1994-09-19,5.29,3096.55,5.70,5.20
1994-09-20,4.35,3096.55,4.80,5.20
1994-09-21,4.13,3096.55,4.50,5.20
1994-09-22,4.39,3096.55,4.90,5.20
1994-09-23,5.09,3096.55,5.60,5.20
1994-09-24,4.28,3096.54,4.70,5.16
1994-09-25,3.75,3096.54,4.10,5.16
1994-09-26,3.45,3096.55,3.70,5.20
1994-09-27,3.29,3096.55,3.60,5.20
1994-09-28,3.75,3096.55,4.10,5.20
1994-09-29,3.89,3096.55,4.30,5.20
1994-09-30,4.81,3096.55,5.30,5.20
1994-10-01,5.20,3096.55,5.90,5.20
1994-10-02,6.55,3096.55,7.40,5.20
1994-10-03,6.94,3096.55,7.10,5.20
1994-10-04,4.06,3097.23,2.70,9.07
1994-10-05,6.69,3097.72,5.10,13.47
1994-10-06,6.86,3098.19,4.20,19.78
1994-10-07,8.74,3098.70,4.10,29.98
1994-10-08,6.45,3098.99,4.00,35.80
1994-10-09,6.53,3099.22,3.50,42.59
1994-10-10,6.42,3099.44,3.60,49.19
1994-10-11,5.69,3099.61,3.60,54.30
1994-10-12,6.92,3099.87,3.40,62.12
1994-10-13,13.06,3100.34,3.50,81.99
1994-10-14,13.60,3100.78,3.60,102.69
1994-10-15,13.15,3101.15,3.20,123.19
1994-10-16,10.54,3101.38,3.10,138.83
1994-10-17,10.23,3101.60,3.10,153.78
1994-10-18,11.71,3101.86,3.20,171.50
1994-10-19,13.02,3102.12,3.20,191.76
1994-10-20,13.48,3102.36,3.10,213.14
1994-10-21,12.13,3102.57,3.20,231.79
1994-10-22,12.60,3102.79,3.20,251.35
1994-10-23,11.59,3102.99,3.10,269.09
1994-10-24,13.74,3103.19,3.00,291.26
1994-10-25,15.71,3103.42,2.90,316.88
1994-10-26,17.36,3103.68,2.80,345.72
1994-10-27,18.55,3103.96,2.80,377.04
1994-10-28,20.42,3104.23,2.80,411.90
1994-10-29,23.57,3104.54,2.80,453.01
1994-10-30,20.35,3104.80,2.90,487.57
1994-10-31,25.51,3105.12,2.90,532.48
1994-11-01,20.83,3105.35,2.90,568.13
1994-11-02,26.37,3105.65,2.90,614.60
1994-11-03,22.58,3105.90,3.01,653.42
1994-11-04,37.98,3106.30,2.90,723.05
1994-11-05,28.65,3106.58,3.00,774.02
1994-11-06,37.59,3106.96,3.00,842.59
1994-11-07,35.83,3107.28,3.00,907.65
1994-11-08,34.19,3107.58,3.00,969.52
1994-11-09,41.95,3107.95,3.49,1045.81
1994-11-10,53.80,3108.39,3.30,1145.88
1994-11-11,36.88,3108.68,3.20,1212.60
1994-11-12,36.70,3108.97,3.30,1278.94
1994-11-13,51.99,3109.35,3.30,1375.56
1994-11-14,40.54,3109.64,3.10,1449.82
1994-11-15,44.04,3109.96,2.90,1531.52
1994-11-16,40.93,3110.23,2.80,1607.08
1994-11-17,49.85,3110.56,3.00,1700.11
1994-11-18,23.50,3110.70,3.50,1739.64
1994-11-19,21.78,3110.83,3.30,1776.28
1994-11-20,44.88,3111.11,3.30,1858.72
1994-11-21,44.13,3111.37,3.20,1939.91
1994-11-22,15.96,3111.45,3.30,1965.01
1994-11-23,11.26,3111.50,3.50,1980.50
1994-11-24,35.49,3111.70,4.00,2042.99
1994-11-25,42.13,3111.94,4.20,2118.31
1994-11-26,47.96,3112.20,4.00,2205.40
1994-11-27,54.16,3112.49,4.10,2304.78
1994-11-28,41.82,3112.71,4.10,2379.62
1994-11-29,47.34,3112.96,4.10,2465.55
1994-11-30,52.37,3113.22,4.30,2560.81
1994-12-01,56.60,3113.50,4.20,2664.82
1994-12-02,56.53,3113.78,4.10,2768.82
1994-12-03,63.34,3114.09,4.10,2886.33
1994-12-04,42.46,3114.28,4.10,2962.42
1994-12-05,36.78,3114.44,4.40,3026.85
1994-12-06,42.63,3114.63,4.50,3102.94
1994-12-07,53.03,3114.87,4.90,3198.90
1994-12-08,48.33,3115.08,5.10,3285.23
1994-12-09,43.54,3115.26,5.30,3361.69
1994-12-10,47.93,3115.46,5.20,3446.89
1994-12-11,52.11,3115.68,5.00,3540.83
1994-12-12,36.91,3115.83,5.20,3604.18
1994-12-13,47.96,3116.03,5.00,3689.90
1994-12-14,58.77,3116.27,5.40,3796.85
1994-12-15,42.68,3116.44,5.30,3871.95
1994-12-16,42.84,3116.61,5.50,3947.05
1994-12-17,47.51,3116.80,5.60,4031.25
1994-12-18,63.75,3117.06,5.60,4147.70
1994-12-19,61.29,3117.30,5.50,4259.30
1994-12-20,63.27,3117.55,5.50,4374.85
1994-12-21,53.74,3117.76,5.60,4471.41
1994-12-22,49.38,3117.95,5.80,4559.26
1994-12-23,53.24,3118.15,6.00,4654.51
1994-12-24,51.23,3118.34,6.00,4745.74
1994-12-25,63.07,3118.58,5.80,4860.81
1994-12-26,73.11,3118.86,6.00,4995.60
1994-12-27,81.94,3119.17,6.00,5147.76
1994-12-28,85.84,3119.49,5.90,5307.86
1994-12-29,65.42,3119.73,5.80,5427.73
1994-12-30,37.93,3119.86,6.00,5492.79
1994-12-31,45.44,3120.02,6.20,5572.72
1995-01-01,41.93,3120.16,6.60,5645.15
1995-01-02,36.12,3120.27,9.10,5701.69
1995-01-03,39.07,3120.39,9.30,5763.52
1995-01-04,47.23,3120.54,9.50,5841.26
1995-01-05,36.44,3120.65,9.30,5897.79
1995-01-06,47.03,3120.80,9.20,5975.53
1995-01-07,56.75,3120.99,9.20,6072.70
1995-01-08,58.44,3121.18,9.60,6173.11
1995-01-09,161.16,3121.75,11.00,6474.75
1995-01-10,391.63,3123.15,11.00,7234.08
1995-01-11,378.36,3124.45,10.00,7967.52
1995-01-12,206.66,3125.13,11.00,8359.78
1995-01-13,224.71,3125.87,11.00,8786.72
1995-01-14,248.32,3126.66,12.00,9259.89
1995-01-15,252.13,3127.46,11.00,9741.49
1995-01-16,198.60,3128.08,12.00,10116.59
1995-01-17,133.27,3128.47,12.00,10360.93
1995-01-18,152.27,3128.92,12.00,10642.95
1995-01-19,107.79,3129.23,12.00,10836.70
1995-01-20,121.56,3129.58,13.00,11056.28
1995-01-21,121.59,3129.93,13.00,11275.87
1995-01-22,95.55,3130.19,13.00,11443.81
1995-01-23,99.97,3130.46,13.00,11620.52
1995-01-24,120.64,3130.79,13.00,11836.62
1995-01-25,112.35,3131.09,13.00,12033.59
1995-01-26,122.39,3131.42,13.00,12249.69
1995-01-27,115.66,3131.73,14.00,12452.29
1995-01-28,113.69,3132.03,14.00,12650.23
1995-01-29,121.04,3132.34,13.99,12862.58
1995-01-30,149.42,3132.73,14.00,13130.38
1995-01-31,219.14,3133.25,45.00,13486.65
1995-02-01,297.56,3133.51,215.00,13664.78
1995-02-02,316.69,3133.55,306.00,13691.92
1995-02-03,297.69,3133.51,309.00,13664.78
1995-02-04,232.06,3133.45,251.00,13623.49
1995-02-05,206.49,3133.42,215.00,13603.44
1995-02-06,188.47,3133.40,195.00,13589.28
1995-02-07,177.97,3133.37,188.00,13569.23
1995-02-08,175.13,3133.35,181.00,13555.07
1995-02-09,165.42,3133.35,166.00,13555.07
1995-02-10,157.09,3133.33,163.00,13542.09
1995-02-11,156.03,3133.34,154.00,13547.99
1995-02-12,146.06,3133.30,160.00,13520.86
1995-02-13,106.34,3133.21,135.00,13459.51
1995-02-14,103.63,3133.21,103.00,13459.51
1995-02-15,119.49,3133.23,113.00,13472.49
1995-02-16,140.06,3133.27,127.00,13500.80
1995-02-17,166.33,3133.33,146.00,13542.09
1995-02-18,228.40,3133.45,191.00,13623.49
1995-02-19,336.90,3133.59,292.00,13720.23
1995-02-20,362.81,3133.61,356.00,13733.21
1995-02-21,298.30,3133.55,317.00,13691.92
1995-02-22,262.11,3133.51,274.00,13664.78
1995-02-23,243.52,3133.49,248.00,13651.81
1995-02-24,225.60,3133.48,229.00,13644.73
1995-02-25,223.70,3133.48,224.00,13644.73
1995-02-26,215.81,3133.46,223.00,13630.57
1995-02-27,184.49,3133.37,214.00,13569.23
1995-02-28,176.32,3133.34,186.00,13547.99
1995-03-01,155.62,3133.28,175.00,13506.70
1995-03-02,199.42,3133.37,168.00,13569.23
1995-03-03,184.92,3133.39,179.00,13582.20
1995-03-04,188.44,3133.40,185.00,13589.28
1995-03-05,167.96,3133.36,181.00,13562.15
1995-03-06,161.94,3133.35,166.00,13555.07
1995-03-07,154.78,3133.34,158.00,13547.99
1995-03-08,164.39,3133.36,158.00,13562.15
1995-03-09,190.78,3133.42,170.00,13603.44
1995-03-10,214.52,3133.47,199.00,13637.65
1995-03-11,243.68,3133.51,231.00,13664.78
1995-03-12,248.21,3133.49,254.00,13651.81
1995-03-13,232.52,3133.48,234.00,13644.73
1995-03-14,207.90,3133.44,223.00,13616.42
1995-03-15,363.35,3133.58,289.00,13713.15
1995-03-16,344.44,3133.61,335.00,13733.21
1995-03-17,299.43,3133.57,312.00,13706.07
1995-03-18,295.21,3133.57,296.00,13706.07
1995-03-19,304.40,3133.56,308.00,13699.00
1995-03-20,297.90,3133.57,295.00,13706.07
1995-03-21,291.33,3133.56,294.00,13699.00
1995-03-22,270.12,3133.53,280.00,13678.94
1995-03-23,300.69,3133.56,290.00,13699.00
1995-03-24,294.67,3133.53,309.00,13678.94
1995-03-25,270.72,3133.50,281.00,13657.71
1995-03-26,241.05,3133.47,250.00,13637.65
1995-03-27,223.46,3133.45,230.00,13623.49
1995-03-28,208.81,3133.44,206.00,13616.42
1995-03-29,173.20,3133.41,182.00,13596.36
1995-03-30,186.08,3133.43,178.00,13610.52
1995-03-31,171.33,3133.43,171.00,13610.52
1995-04-01,151.17,3133.38,168.00,13576.31
1995-04-02,163.23,3133.40,157.00,13589.28
1995-04-03,165.43,3133.43,155.00,13610.52
1995-04-04,150.34,3133.41,158.00,13596.36
1995-04-05,167.51,3133.42,154.00,13603.44
1995-04-06,164.73,3133.43,162.00,13610.52
1995-04-07,223.19,3133.51,199.00,13664.78
1995-04-08,272.07,3133.53,286.00,13678.94
1995-04-09,,3133.56,317.00,13699.60
1995-04-10,,3133.59,304.00,13720.23
1995-04-11,334.45,3133.62,325.00,13740.29
1995-04-12,354.57,3133.65,346.00,13760.34
1995-04-13,365.62,3133.65,366.00,13760.34
1995-04-14,368.49,3133.64,371.00,13754.44
1995-04-15,365.67,3133.65,362.00,13760.34
1995-04-16,344.24,3133.63,350.00,13747.36
1995-04-17,337.59,3133.63,337.00,13747.36
1995-04-18,308.08,3133.57,329.00,13706.07
1995-04-19,288.68,3133.54,297.00,13686.02
1995-04-20,253.79,3133.50,266.00,13657.71
1995-04-21,236.07,3133.48,240.00,13644.73
1995-04-22,191.88,3133.43,207.00,13610.52
1995-04-23,174.77,3133.44,171.00,13616.42
1995-04-24,155.38,3133.42,162.00,13603.44
1995-04-25,127.57,3133.35,150.00,13555.07
1995-04-26,119.06,3133.35,119.00,13555.07
1995-04-27,130.72,3133.37,125.00,13569.23
1995-04-28,155.44,3133.39,150.00,13582.20
1995-04-29,241.32,3133.50,209.00,13657.71
1995-04-30,330.31,3133.58,304.00,13713.15
1995-05-01,328.80,3133.60,323.00,13727.31
1995-05-02,430.08,3133.69,403.00,13788.65
1995-05-03,407.70,3133.68,410.00,13781.57
1995-05-04,378.29,3133.66,385.00,13767.42
1995-05-05,383.71,3133.64,391.00,13754.44
1995-05-06,416.41,3133.69,401.00,13788.65
1995-05-07,426.98,3133.69,425.00,13788.65
1995-05-08,431.36,3133.73,419.00,13815.79
1995-05-09,482.38,3133.80,460.00,13864.15
1995-05-10,543.36,3133.85,529.00,13898.37
1995-05-11,609.80,3133.88,603.00,13918.42
1995-05-12,583.85,3133.83,597.00,13884.21
1995-05-13,502.86,3133.76,523.00,13835.84
1995-05-14,443.17,3133.74,447.00,13822.86
1995-05-15,395.59,3133.71,404.00,13801.63
1995-05-16,363.32,3133.69,369.00,13788.65
1995-05-17,379.40,3133.68,384.00,13781.57
1995-05-18,441.33,3133.72,417.00,13808.71
1995-05-19,486.98,3133.79,464.00,13857.08
1995-05-20,461.74,3133.77,468.00,13842.92
1995-05-21,451.31,3133.75,457.00,13829.94
1995-05-22,440.85,3133.73,447.00,13815.79
1995-05-23,361.81,3133.65,386.00,13760.34
1995-05-24,328.72,3133.64,331.00,13754.44
1995-05-25,300.08,3133.60,313.00,13727.31
1995-05-26,268.29,3133.54,287.00,13686.02
1995-05-27,232.37,3133.51,241.00,13664.78
1995-05-28,221.07,3133.53,214.00,13678.94
1995-05-29,239.89,3133.57,227.00,13706.07
1995-05-30,254.40,3133.59,248.00,13720.23
1995-05-31,317.15,3133.69,286.00,13788.65
1995-06-01,392.00,3133.76,371.00,13835.84
1995-06-02,417.29,3133.77,415.00,13842.92
1995-06-03,401.17,3133.73,413.00,13815.79
1995-06-04,372.16,3133.72,376.00,13808.71
1995-06-05,532.71,3133.85,496.00,13898.37
1995-06-06,472.58,3133.74,505.00,13822.86
1995-06-07,367.47,3133.64,398.00,13754.44
1995-06-08,303.93,3133.57,324.00,13706.07
1995-06-09,236.62,3133.53,248.00,13678.94
1995-06-10,206.74,3133.52,209.00,13671.86
1995-06-11,209.78,3133.50,216.00,13657.71
1995-06-12,324.57,3133.63,280.00,13747.36
1995-06-13,319.32,3133.64,315.00,13754.44
1995-06-14,353.77,3133.68,339.00,13781.57
1995-06-15,402.37,3133.72,391.00,13808.71
1995-06-16,413.27,3133.73,409.00,13815.79
1995-06-17,441.69,3133.78,427.00,13850.00
1995-06-18,526.77,3133.85,507.00,13898.37
1995-06-19,675.41,3133.95,648.00,13966.79
1995-06-20,771.09,3134.02,747.00,14015.68
1995-06-21,651.73,3133.92,681.00,13945.55
1995-06-22,499.15,3133.82,526.00,13877.13
1995-06-23,442.02,3133.80,443.00,13864.15
1995-06-24,436.86,3133.79,432.00,13857.08
1995-06-25,420.37,3133.78,416.00,13850.00
1995-06-26,415.03,3133.73,424.00,13815.79
1995-06-27,370.59,3133.66,382.00,13767.42
1995-06-28,302.08,3133.56,320.00,13699.00
1995-06-29,252.97,3133.54,240.00,13686.02
1995-06-30,193.77,3133.49,191.00,13651.81
1995-07-01,160.70,3133.44,157.00,13616.42
1995-07-02,134.70,3133.38,134.00,13576.31
1995-07-03,143.78,3133.37,124.00,13569.23
1995-07-04,130.04,3133.35,114.00,13555.07
1995-07-05,127.77,3133.36,102.00,13562.15
1995-07-06,110.94,3133.29,110.00,13513.78
1995-07-07,111.24,3133.28,89.00,13506.70
1995-07-08,87.28,3133.24,78.00,13479.57
1995-07-09,84.75,3133.09,113.00,13376.93
1995-07-10,58.44,3132.84,116.00,13205.88
1995-07-11,74.23,3132.71,93.00,13116.22
1995-07-12,61.90,3132.54,94.00,12999.43
1995-07-13,79.15,3132.42,94.00,12916.85
1995-07-14,65.47,3132.26,94.00,12807.14
1995-07-15,54.45,3132.07,93.00,12677.37
1995-07-16,54.35,3131.86,99.00,12537.83
1995-07-17,46.29,3131.57,115.00,12347.62
1995-07-18,62.79,3131.34,112.00,12196.79
1995-07-19,68.43,3131.13,111.00,12059.48
1995-07-20,50.37,3130.89,108.00,11901.90
1995-07-21,34.94,3130.65,100.00,11745.45
1995-07-22,20.77,3130.37,100.00,11561.99
1995-07-23,25.67,3130.11,98.00,11392.03
1995-07-24,32.67,3129.87,97.00,11238.19
1995-07-25,58.87,3129.65,113.00,11100.42
1995-07-26,41.64,3129.39,110.00,10936.80
1995-07-27,36.16,3129.11,110.00,10762.43
1995-07-28,42.71,3128.86,108.00,10605.27
1995-07-29,-7.36,3128.43,114.00,10336.17
1995-07-30,31.65,3128.11,117.00,10134.89
1995-07-31,39.77,3127.81,116.00,9952.32
1995-08-01,39.66,3127.51,115.00,9771.46
1995-08-02,24.55,3127.16,115.00,9560.63
1995-08-03,27.95,3126.83,115.00,9362.20
1995-08-04,24.22,3126.50,112.00,9163.78
1995-08-05,29.82,3126.19,112.00,8976.72
1995-08-06,17.70,3125.84,110.00,8769.88
1995-08-07,25.74,3125.53,105.00,8590.58
1995-08-08,30.90,3125.26,100.00,8435.07
1995-08-09,34.50,3125.00,101.00,8284.50
1995-08-10,54.84,3124.79,105.00,8163.65
1995-08-11,63.08,3124.61,106.00,8059.64
1995-08-12,42.61,3124.36,107.00,7915.02
1995-08-13,41.01,3124.11,105.00,7771.39
1995-08-14,36.16,3123.84,105.00,7618.15
1995-08-15,16.35,3123.51,101.00,7434.71
1995-08-16,15.42,3123.19,98.00,7256.05
1995-08-17,42.10,3122.97,97.00,7134.17
1995-08-18,44.50,3122.77,94.00,7025.19
1995-08-19,44.50,3122.57,94.00,6916.22
1995-08-20,40.34,3122.36,93.00,6802.59
1995-08-21,21.00,3122.08,94.00,6650.78
1995-08-22,13.93,3121.78,91.00,6491.05
1995-08-23,9.77,3121.48,87.00,6331.63
1995-08-24,5.20,3121.17,85.00,6168.58
1995-08-25,4.94,3120.88,80.00,6016.16
1995-08-26,20.92,3120.65,79.00,5897.79
1995-08-27,1.11,3120.36,75.00,5748.51
1995-08-28,6.64,3120.11,72.00,5619.54
1995-08-29,1.60,3119.84,71.00,5482.52
1995-08-30,2.34,3119.57,70.00,5348.10
1995-08-31,6.04,3119.31,72.00,5217.97
1995-09-01,0.75,3119.00,78.00,5063.00
1995-09-02,8.41,3118.69,82.00,4914.23
1995-09-03,9.80,3118.28,104.00,4716.97
1995-09-04,15.48,3117.86,108.00,4518.10
1995-09-05,9.60,3117.45,100.00,4328.15
1995-09-06,20.91,3117.09,99.00,4161.95
1995-09-07,17.54,3116.71,98.00,3991.80
1995-09-08,28.50,3116.38,97.00,3845.40
1995-09-09,43.24,3116.12,97.00,3730.10
1995-09-10,28.55,3115.79,96.00,3587.43
1995-09-11,21.77,3115.43,95.00,3433.78
1995-09-12,22.64,3115.08,94.00,3285.23
1995-09-13,16.76,3114.69,93.00,3126.93
1995-09-14,18.60,3114.31,92.00,2974.76
1995-09-15,12.36,3113.90,90.00,2813.22
1995-09-16,14.18,3113.48,90.00,2657.21
1995-09-17,10.59,3113.05,88.00,2497.39
1995-09-18,11.43,3112.60,87.00,2342.20
1995-09-19,11.64,3112.14,88.00,2184.94
1995-09-20,11.15,3111.60,94.00,2012.01
1995-09-21,12.21,3111.03,97.00,1833.61
1995-09-22,21.90,3110.49,95.00,1680.35
1995-09-23,18.46,3109.97,89.00,1534.14
1995-09-24,24.56,3109.49,84.00,1411.38
1995-09-25,28.44,3109.13,75.00,1319.20
1995-09-26,34.30,3108.85,71.00,1251.46
1995-09-27,45.59,3108.67,70.00,1210.25
1995-09-28,34.37,3108.48,61.00,1166.29
1995-09-29,39.07,3108.38,57.00,1143.53
1995-09-30,30.17,3108.24,53.00,1111.34
1995-10-01,19.66,3108.14,39.00,1088.18
1995-10-02,25.14,3108.12,35.00,1083.47
1995-10-03,39.23,3108.26,30.00,1115.66
1995-10-04,33.26,3108.37,27.00,1141.17
1995-10-05,39.28,3108.59,19.00,1191.80
1995-10-06,36.50,3108.83,13.00,1247.14
1995-10-07,32.15,3109.03,13.00,1293.86
1995-10-08,44.69,3109.31,13.00,1365.51
1995-10-09,40.76,3109.56,13.00,1429.29
1995-10-10,40.97,3109.81,13.00,1493.51
1995-10-11,48.35,3110.08,13.00,1564.66
1995-10-12,45.59,3110.33,9.80,1635.04
1995-10-13,46.80,3110.61,6.90,1714.09
1995-10-14,48.12,3110.90,6.80,1796.04
1995-10-15,49.28,3111.18,6.60,1880.62
1995-10-16,52.42,3111.47,6.60,1971.42
1995-10-17,49.39,3111.74,6.90,2055.81
1995-10-18,44.65,3111.98,6.90,2130.59
1995-10-19,50.02,3112.23,7.00,2215.92
1995-10-20,53.67,3112.50,7.10,2308.29
1995-10-21,48.53,3112.74,7.30,2390.14
1995-10-22,50.29,3112.99,7.30,2475.49
1995-10-23,52.19,3113.23,7.30,2564.62
1995-10-24,63.25,3113.53,7.30,2675.60
1995-10-25,63.91,3113.83,7.70,2787.22
1995-10-26,65.53,3114.13,7.60,2902.10
1995-10-27,60.11,3114.39,7.60,3006.29
1995-10-28,60.11,3114.65,7.60,3110.48
1995-10-29,72.67,3114.97,7.70,3239.35
1995-10-30,61.00,3115.22,7.80,3344.94
1995-10-31,59.31,3115.46,7.90,3446.89
1995-11-01,63.72,3115.72,7.90,3557.57
1995-11-02,57.11,3115.95,7.90,3655.15
1995-11-03,52.23,3116.15,7.90,3742.99
1995-11-04,68.44,3116.42,8.00,3862.85
1995-11-05,73.27,3116.71,8.30,3991.80
1995-11-06,70.64,3116.99,8.30,4115.45
1995-11-07,87.68,3117.33,8.40,4272.75
1995-11-08,101.72,3117.73,8.30,4457.95
1995-11-09,73.39,3118.01,8.30,4587.11
1995-11-10,95.77,3118.37,8.30,4760.53
1995-11-11,87.90,3118.70,8.30,4918.34
1995-11-12,114.03,3119.13,8.30,5128.07
1995-11-13,189.89,3119.85,8.60,5487.66
1995-11-14,238.98,3120.74,8.60,5944.61
1995-11-15,171.79,3121.36,8.60,6268.22
1995-11-16,142.00,3121.86,8.70,6532.72
1995-11-17,136.53,3122.33,8.90,6785.83
1995-11-18,132.45,3122.78,9.00,7030.78
