date,gain,id,qu,fb,qd,qt,qsd,af
1997-08-12,,4250.03,1983.92,3055.16,4490.00,,26.95,264811.09
1997-08-13,,4209.57,1773.60,3054.96,4490.00,,27.89,264261.41
1997-08-14,,4348.19,1618.44,3054.86,4490.00,,30.01,263988.13
1997-08-15,,4384.72,1542.68,3054.78,4500.00,,27.99,263768.94
1997-08-16,,4375.30,1516.96,3054.70,4490.00,,24.09,263549.78
1997-08-17,,4265.19,1399.70,3054.54,4490.00,,25.36,263112.09
1997-08-18,,4492.52,1317.65,3054.55,4480.00,,23.80,263139.47
1997-08-19,,4656.62,1087.99,3054.65,4520.00,,24.67,263412.78
1997-08-20,,4596.21,999.32,3054.69,4540.00,,29.65,263522.38
1997-08-21,,4680.28,1198.24,3054.79,4540.00,,22.39,263796.34
1997-08-22,,4730.27,1164.11,3054.93,4540.00,,27.74,264179.22
1997-08-23,,4487.00,1136.96,3054.89,4540.00,,23.52,264069.63
1997-08-24,,4308.20,1299.28,3054.72,4540.00,,27.08,263604.56
1997-08-25,,4307.34,1272.77,3054.55,4540.00,,25.82,263139.47
1997-08-26,,4459.80,1012.11,3054.49,4540.00,,24.80,262975.09
1997-08-27,,4562.18,985.58,3054.53,4510.00,,25.34,263084.69
1997-08-28,,4527.68,903.35,3054.57,4470.00,,24.72,263194.28
1997-08-29,,4526.07,1003.24,3054.62,4460.00,,22.66,263330.59
1997-08-30,,4399.42,1070.40,3054.57,4470.00,,26.44,263194.28
1997-08-31,,4067.14,923.02,3054.28,4470.00,,24.39,262400.44
1997-09-01,,4254.44,810.81,3054.22,4340.00,,24.18,262236.06
1997-09-02,,4194.34,757.68,3054.17,4260.00,,23.50,262099.08
1997-09-03,,2515.36,1139.35,3052.97,4160.00,,25.48,258829.69
1997-09-04,,1567.11,1181.16,3051.15,4050.00,,22.06,253913.69
1997-09-05,,1365.56,1157.73,3049.21,3980.00,,23.25,248726.34
1997-09-06,,1451.31,1166.52,3047.33,3960.00,,19.94,243751.09
1997-09-07,,1448.51,1096.69,3045.43,3960.00,,23.52,238770.69
1997-09-08,,1382.15,1130.72,3043.49,3920.00,,22.94,233736.16
1997-09-09,,1288.73,1093.74,3041.52,3840.00,,18.96,228676.66
1997-09-10,,1289.87,1033.44,3039.57,3790.00,,20.40,223719.14
1997-09-11,,1382.27,1623.05,3037.72,3730.00,,19.75,219063.64
1997-09-12,,1425.57,1623.96,3035.97,3630.00,,20.27,214700.70
1997-09-13,,1465.10,1365.66,3034.32,3520.00,,22.61,210628.38
1997-09-14,,1420.13,1156.57,3032.65,3480.00,,16.99,206541.86
1997-09-15,,1440.84,1154.22,3031.01,3450.00,,16.49,202564.22
1997-09-16,,1494.84,1262.08,3029.41,3430.00,,102.23,198721.92
1997-09-17,,1406.82,1114.55,3027.77,3380.00,,,194818.09
1997-09-18,,1442.51,1192.94,3026.25,3250.00,,26.13,191233.00
1997-09-19,,1468.18,1213.47,3024.80,3180.00,,18.33,187842.31
1997-09-20,,1478.18,1252.75,3023.36,3160.00,,21.58,184503.56
1997-09-21,,1453.44,1066.71,3021.90,3150.00,,15.62,181143.17
1997-09-22,,1175.33,1164.16,3020.18,3150.00,,19.27,177221.17
1997-09-23,,1006.51,1140.50,3018.29,3160.00,,18.62,172955.02
1997-09-24,,998.48,1100.25,3016.37,3160.00,,17.34,168666.77
1997-09-25,,1005.61,1047.71,3014.46,3130.00,,17.05,164447.00
1997-09-26,,986.61,1082.22,3012.55,3090.00,,16.05,160273.70
1997-09-27,,1010.83,1050.83,3010.65,3080.00,,19.13,156167.69
1997-09-28,,1010.28,1082.37,3008.72,3090.00,,15.25,152045.34
1997-09-29,,1010.85,1079.33,3006.82,3030.00,,15.88,148034.22
1997-09-30,,,1061.31,3004.90,2990.00,,20.14,144028.00
1997-10-01,,,984.33,3002.94,2980.00,,215.54,139988.36
1997-10-02,,1011.81,1100.63,3001.03,2970.00,,18.91,136099.95
1997-10-03,,983.37,1059.93,2999.12,2920.00,,23.49,132259.72
1997-10-04,,969.47,1012.14,2997.19,2900.00,,21.06,128423.89
1997-10-05,,1008.17,1061.10,2995.28,2900.00,,24.79,124675.18
1997-10-06,,973.42,1162.11,2993.31,2900.00,,21.49,120855.10
1997-10-07,,966.32,893.73,2991.31,2900.00,,25.49,117027.35
1997-10-08,,1173.87,1408.60,2989.52,2880.00,,18.33,113643.12
1997-10-09,,421.88,1150.55,2987.26,2550.00,,13.47,109428.05
1997-10-10,,180.13,1406.26,2984.96,2310.00,,14.44,105202.29
1997-10-11,,167.34,1333.57,2982.64,2280.00,,12.41,101009.69
1997-10-12,,168.33,1251.84,2980.28,2280.00,,14.64,96813.53
1997-10-13,,190.42,1243.42,2977.91,2280.00,,13.28,92669.33
1997-10-14,,1201.67,1114.38,2976.86,2120.00,,11.41,90856.95
1997-10-15,,922.30,1103.59,2977.23,601.00,,7.61,91494.41
1997-10-16,,142.60,1190.96,2976.95,386.00,,6.47,91011.12
1997-10-17,,123.27,1180.54,2976.63,400.00,,6.13,90461.88
1997-10-18,,123.72,1187.46,2976.31,400.00,,6.20,89913.06
1997-10-19,,100.15,1111.24,2975.96,403.00,,8.22,89312.85
1997-10-20,,127.63,1118.77,2975.72,334.00,,6.35,88904.39
1997-10-21,,128.66,1099.68,2975.52,300.00,,5.93,88564.07
1997-10-22,,93.56,1010.58,2975.28,299.00,,6.63,88155.61
1997-10-23,,120.87,1100.42,2975.07,301.00,,5.98,87798.26
1997-10-24,,120.66,1015.60,2974.86,300.00,,7.62,87442.58
1997-10-25,,113.26,1069.87,2974.64,301.00,,7.18,87070.42
1997-10-26,,96.47,1073.89,2974.40,301.00,,6.05,86664.84
1997-10-27,,114.54,1007.92,2974.18,302.00,,7.27,86293.09
1997-10-28,,114.20,1050.81,2973.96,301.00,,6.32,85921.81
1997-10-29,,166.17,1303.70,2973.80,301.00,,6.57,85653.48
1997-10-30,,208.92,1743.04,2973.69,302.00,,6.98,85468.72
1997-10-31,,198.45,1901.15,2973.69,198.00,,6.92,85468.72
1997-11-01,,158.67,1561.50,2973.70,150.00,,7.27,85485.52
1997-11-02,,142.04,1353.40,2973.69,151.00,,7.24,85468.72
1997-11-03,,106.59,1176.19,2973.65,140.00,,5.65,85401.54
1997-11-04,,36.79,1191.80,2973.52,147.00,,3.19,85183.59
1997-11-05,,207.84,1341.85,2973.58,157.00,,3.64,85284.38
1997-11-06,,113.36,1243.37,2973.53,156.00,,3.24,85200.39
1997-11-07,,80.56,1213.35,2973.44,157.00,,4.17,85049.22
1997-11-08,,139.33,1239.06,2973.42,156.00,,3.35,85015.63
1997-11-09,,148.27,1185.25,2973.41,157.00,,3.72,84998.84
1997-11-10,,122.54,1191.74,2973.37,156.00,,3.59,84932.05
1997-11-11,,130.51,1059.35,2973.34,156.00,,3.64,84881.66
1997-11-12,,113.27,1034.39,2973.29,156.00,,3.74,84797.69
1997-11-13,,113.21,966.69,2973.24,156.00,,3.53,84713.70
1997-11-14,,122.36,1003.41,2973.20,156.00,,3.47,84646.52
1997-11-15,,88.01,876.11,2973.12,156.00,,3.34,84512.55
1997-11-16,,96.07,984.16,2973.05,155.00,,3.64,84394.98
1997-11-17,,129.29,1145.09,2973.02,155.00,,3.39,84344.59
1997-11-18,,121.82,1122.37,2972.98,156.00,,4.20,84277.66
1997-11-19,,156.47,1236.23,2972.98,156.00,,4.07,84277.66
1997-11-20,,171.65,1379.94,2973.00,155.00,,4.02,84311.00
1997-11-21,,120.48,1105.25,2972.96,154.00,,3.73,84244.34
1997-11-22,,163.71,1007.59,2972.97,155.00,,3.86,84261.00
1997-11-23,,114.51,1120.79,2972.92,157.00,,4.16,84177.67
1997-11-24,,130.50,1136.02,2972.89,156.00,,4.41,84127.67
1997-11-25,,164.44,1189.96,2972.90,156.00,,4.49,84144.34
1997-11-26,,120.09,1113.35,2972.86,153.00,,4.10,84078.08
1997-11-27,,155.04,1161.30,2972.86,155.00,,3.90,84078.08
1997-11-28,,138.40,1170.17,2972.84,155.00,,4.07,84044.75
1997-11-29,,122.70,975.26,2972.80,156.00,,4.24,83978.08
1997-11-30,,112.06,1004.91,2972.75,154.00,,4.14,83894.75
1997-12-01,,147.76,1103.48,2972.67,215.00,,4.61,83761.42
1997-12-02,,114.55,899.47,2972.51,249.00,,3.69,83495.16
1997-12-03,,82.69,675.85,2972.31,251.00,,4.26,83162.25
1997-12-04,,90.58,726.87,2972.12,250.00,,3.84,82845.99
1997-12-05,,115.28,1222.19,2971.96,249.00,,4.12,82579.81
1997-12-06,,91.74,918.17,2971.77,250.00,,4.50,82265.84
1997-12-07,,166.70,1308.62,2971.67,250.00,,4.23,82100.38
1997-12-08,,199.22,1263.35,2971.61,249.00,,4.49,82001.51
1997-12-09,,164.69,1095.01,2971.51,248.00,,3.64,81836.05
1997-12-10,,97.91,754.46,2971.33,248.00,,3.93,81538.62
1997-12-11,,89.35,756.64,2971.14,248.00,,3.64,81224.24
1997-12-12,,163.71,762.98,2971.04,247.00,,4.23,81059.19
1997-12-13,,106.76,777.13,2970.87,248.00,,3.60,80779.86
1997-12-14,,105.25,998.07,2970.70,246.00,,3.79,80500.62
1997-12-15,,128.83,1209.10,2970.56,245.00,,16.74,80271.05
1997-12-16,,195.16,1161.83,2970.50,245.00,,7.46,80172.50
1997-12-17,,136.94,1173.38,2970.37,244.00,,7.02,79959.36
1997-12-18,,276.55,1076.60,2970.41,244.00,,8.35,80024.66
1997-12-19,,368.59,889.83,2970.56,244.00,,7.08,80271.05
1997-12-20,,303.18,697.14,2970.63,245.00,,7.05,80385.64
1997-12-21,,359.47,871.98,2970.77,244.00,,6.82,80615.60
1997-12-22,,351.92,725.66,2970.90,244.00,,7.32,80828.74
1997-12-23,,317.09,628.67,2970.99,243.00,,7.24,80976.57
1997-12-24,,319.25,805.66,2971.08,244.00,,6.50,81125.37
1997-12-25,,326.34,733.27,2971.18,243.00,,6.47,81290.43
1997-12-26,,336.79,692.94,2971.29,245.00,,7.51,81472.44
1997-12-27,,311.84,753.25,2971.37,245.00,,7.12,81604.80
1997-12-28,,367.42,938.29,2971.52,242.00,,6.27,81852.59
1997-12-29,,393.05,1128.61,2971.70,243.00,,5.81,82150.02
1997-12-30,,386.41,1049.85,2971.87,245.00,,3.89,82431.30
1997-12-31,,370.56,882.06,2972.02,246.00,,4.16,82679.34
1998-01-01,,356.11,946.98,2972.15,247.00,,5.15,82895.59
1998-01-02,,410.59,1119.27,2972.35,243.00,,4.22,83228.91
1998-01-03,,386.84,1167.98,2972.52,244.00,,4.78,83511.84
1998-01-04,,359.11,1021.68,2972.66,242.00,,3.93,83744.75
1998-01-05,,394.46,928.01,2972.84,243.00,,4.98,84044.75
1998-01-06,,346.09,797.77,2972.96,245.00,,4.58,84244.34
1998-01-07,,390.83,1011.07,2973.13,247.00,,5.24,84528.95
1998-01-08,,396.18,1006.29,2973.31,244.00,,5.38,84831.28
1998-01-09,,321.58,737.93,2973.40,246.00,,3.98,84982.04
1998-01-10,,429.55,1206.16,2973.62,243.00,,3.78,85351.55
1998-01-11,,521.49,1901.04,2973.95,242.00,,4.99,85905.02
1998-01-12,,506.19,1510.63,2974.26,242.00,,3.75,86428.41
1998-01-13,,463.99,1259.94,2974.52,242.00,,3.80,86867.84
1998-01-14,,448.86,1377.16,2974.76,244.00,,4.65,87273.41
1998-01-15,,500.77,1373.08,2975.06,245.00,,4.15,87781.22
1998-01-16,,443.27,1230.48,2975.29,246.00,,4.12,88172.65
1998-01-17,,606.30,1973.61,2975.71,246.00,,5.21,88887.35
1998-01-18,,536.80,1528.38,2976.05,246.00,,4.53,89466.88
1998-01-19,,658.87,1922.20,2976.53,244.00,,4.68,90290.53
1998-01-20,,504.36,1573.86,2976.83,245.00,,4.50,90805.41
1998-01-21,,495.07,1296.98,2977.12,243.00,,4.45,91304.56
1998-01-22,,470.46,1261.93,2977.38,244.00,,4.77,91753.44
1998-01-23,,490.48,1246.49,2977.66,247.00,,4.78,92237.33
1998-01-24,,418.76,1186.31,2977.86,244.00,,3.92,92583.27
1998-01-25,,459.80,1131.85,2978.11,241.00,,5.27,93016.59
1998-01-26,,480.04,1465.56,2978.38,243.00,,4.55,93486.00
1998-01-27,,462.33,1166.74,2978.63,243.00,,5.30,93921.00
1998-01-28,,471.99,1237.43,2978.89,244.00,,4.60,94373.41
1998-01-29,,437.47,1220.07,2979.11,244.00,,4.09,94758.13
1998-01-30,,500.09,1393.99,2979.40,244.00,,4.50,95266.43
1998-01-31,,490.94,1265.63,2979.68,243.00,,4.59,95757.60
1998-02-01,,437.98,1169.88,2979.90,243.00,,4.47,96143.43
1998-02-02,,465.72,1337.87,2980.15,244.00,,4.18,96583.73
1998-02-03,,554.94,1775.36,2980.50,243.00,,4.87,97202.00
1998-02-04,,533.71,2051.97,2980.82,249.00,,6.18,97767.24
1998-02-05,,1237.85,1978.96,2981.93,244.00,,5.41,99738.42
1998-02-06,,1554.58,1665.99,2983.38,243.00,,4.61,102340.31
1998-02-07,,1540.78,1771.72,2984.80,244.00,,5.29,104911.89
1998-02-08,,1626.39,1946.16,2986.30,243.00,,4.71,107656.69
1998-02-09,,2038.72,1724.20,2987.91,538.00,,10.30,110632.98
1998-02-10,,2622.99,1553.02,2989.84,802.00,,10.34,114244.52
1998-02-11,,2832.28,1677.56,2991.65,1100.00,,6.30,117674.41
1998-02-12,,2733.85,1411.43,2993.03,1400.00,,7.96,120314.93
1998-02-13,,2792.25,1452.35,2994.15,1700.00,,10.15,122477.11
1998-02-14,,2741.10,1413.11,2995.11,1800.00,,10.91,124343.15
1998-02-15,,2756.20,1561.26,2996.08,1800.00,,10.34,126239.44
1998-02-16,,2735.68,1274.92,2997.02,1800.00,,10.32,128087.62
1998-02-17,,2722.82,1264.10,2997.94,1800.00,,11.22,129908.14
1998-02-18,,2115.93,1352.38,2998.25,1800.00,,10.78,130525.00
1998-02-19,,1751.73,1168.48,2998.20,1800.00,,9.97,130425.30
1998-02-20,,1772.33,1315.84,2998.17,1800.00,,9.62,130365.48
1998-02-21,,1833.23,1555.57,2998.20,1800.00,,11.39,130425.30
1998-02-22,,1851.41,1483.09,2998.25,1800.00,,9.04,130525.00
1998-02-23,,1812.97,1363.07,2998.26,1800.00,,9.52,130544.94
1998-02-24,,1773.85,1363.60,2998.23,1800.00,,9.19,130485.13
1998-02-25,,1802.47,1342.00,2998.23,1800.00,,9.09,130485.13
1998-02-26,,1807.93,1175.95,2998.23,1810.00,,27.80,130485.13
1998-02-27,,1772.38,1186.18,2998.20,1800.00,,51.48,130425.30
1998-02-28,,1743.52,1100.35,2998.14,1800.00,,52.34,130305.66
1998-03-01,,1787.01,1282.37,2998.13,1800.00,,48.66,130285.73
1998-03-02,,1808.82,1388.83,2998.14,1800.00,,52.95,130305.66
1998-03-03,,1801.86,1362.19,2998.14,1800.00,,51.76,130305.66
1998-03-04,,1797.22,1130.07,2998.13,1810.00,,53.39,130285.73
1998-03-05,,1758.62,1018.05,2998.09,1800.00,,33.07,130206.45
1998-03-06,,1771.23,1151.01,2998.06,1800.00,,9.05,130146.64
1998-03-07,,1763.46,1113.28,2998.02,1800.00,,10.47,130066.88
1998-03-08,,1772.19,1119.86,2997.99,1800.00,,10.72,130007.19
1998-03-09,,1772.74,1151.97,2997.96,1800.00,,28.93,129947.77
1998-03-10,,1762.52,1190.78,2997.92,1800.00,,52.97,129868.52
1998-03-11,,1807.48,1261.80,2997.93,1800.00,,49.84,129888.34
1998-03-12,,1822.03,1396.67,2997.95,1800.00,,50.51,129927.95
1998-03-13,,1871.37,1664.38,2998.02,1800.00,,52.54,130066.88
1998-03-14,,1951.85,2018.63,2998.17,1800.00,,49.96,130365.48
1998-03-15,,1996.36,2285.98,2998.36,1810.00,,51.81,130744.34
1998-03-16,,2035.35,2389.92,2998.59,1800.00,,35.74,131202.45
1998-03-17,,2017.44,2569.01,2998.80,1810.00,,6.82,131620.70
1998-03-18,,2018.24,2364.90,2999.01,1810.00,,8.98,132039.06
1998-03-19,,1980.13,2153.41,2999.19,1800.00,,9.72,132399.64
1998-03-20,,2008.23,2255.61,2999.39,1810.00,,10.27,132800.34
1998-03-21,,2033.44,2525.06,2999.62,1800.00,,13.01,133261.72
1998-03-22,,2295.06,3599.03,3000.11,1800.00,,13.53,134244.98
1998-03-23,,3591.48,6542.01,3001.50,2180.00,,17.07,137054.00
1998-03-24,,4015.06,7040.43,3002.81,2670.00,,47.04,139723.14
1998-03-25,,5039.59,6614.10,3004.96,2810.00,,41.98,144152.20
1998-03-26,,4712.76,5986.19,3006.78,2800.00,,86.45,147950.38
1998-03-27,,4983.39,5137.68,3008.83,2800.00,,89.46,152278.77
1998-03-28,,4752.97,4250.26,3010.64,2800.00,,88.24,156146.20
1998-03-29,,4377.47,3651.92,3012.09,2800.00,,89.49,159274.67
1998-03-30,,4075.37,3383.05,3013.16,2900.00,,62.76,161600.41
1998-03-31,,3888.79,3156.62,3014.01,2950.00,,22.21,163458.00
1998-04-01,,3849.72,3287.30,3014.78,3000.00,,22.33,165150.50
1998-04-02,,3790.26,3225.54,3015.49,3000.00,,36.68,166716.88
1998-04-03,,3825.66,3467.41,3016.23,3000.00,,55.95,168355.25
1998-04-04,,3845.25,3588.41,3016.98,3000.00,,60.42,170022.50
1998-04-05,,3923.78,3447.37,3017.80,3000.00,,60.05,171855.91
1998-04-06,,3885.89,3304.71,3018.41,3200.00,,43.82,173224.48
1998-04-07,,3739.51,3094.69,3018.80,3300.00,,32.99,174101.52
1998-04-08,,3744.92,3153.72,3019.19,3300.00,,77.53,174980.45
1998-04-09,,3702.20,3165.65,3019.44,3420.00,,81.90,175545.70
1998-04-10,,3640.88,3223.17,3019.55,3520.00,,77.84,175794.66
1998-04-11,,3747.36,3476.32,3019.92,3330.00,,66.72,176630.94
1998-04-12,,3824.17,3479.99,3020.44,3230.00,,63.19,177812.42
1998-04-13,,3748.53,3286.28,3020.90,3220.00,,60.30,178858.38
1998-04-14,,3809.54,2652.12,3021.47,3150.00,,58.37,180160.36
1998-04-15,,3724.76,2922.03,3021.99,3130.00,,64.48,181349.13
1998-04-16,,3659.27,2934.49,3022.45,3130.00,,60.81,182406.44
1998-04-17,,3622.73,2866.98,3022.88,3120.00,,59.61,183394.84
1998-04-18,,3566.53,2877.43,3023.26,3120.00,,57.40,184272.14
1998-04-19,,3648.76,3103.44,3023.71,3120.00,,55.51,185312.44
1998-04-20,,3748.34,3294.49,3024.09,3300.00,,60.03,186192.36
1998-04-21,,4044.88,4318.04,3024.48,3590.00,,67.08,187098.47
1998-04-22,,4507.44,5048.83,3025.10,3780.00,,64.51,188541.03
1998-04-23,,5647.36,7087.65,3026.51,3980.00,,70.55,191844.55
1998-04-24,,7024.51,9193.36,3029.00,4050.00,,77.57,197741.00
1998-04-25,,6959.39,7717.62,3031.40,4050.00,,76.61,203507.77
1998-04-26,,6196.45,6572.87,3033.15,4050.00,,78.43,207760.81
1998-04-27,,5682.18,6028.83,3034.25,4320.00,,82.65,210456.00
1998-04-28,,5584.48,6328.29,3035.03,4620.00,,87.83,212375.30
1998-04-29,,5849.43,6963.93,3035.91,4750.00,,84.97,214552.13
1998-04-30,,6316.45,7856.07,3036.96,5000.00,,85.79,217163.39
1998-05-01,,6736.81,8783.52,3038.04,5370.00,,92.69,219864.66
1998-05-02,,6901.20,9228.65,3038.88,5840.00,,97.93,221976.03
1998-05-03,,7400.26,10004.62,3039.98,6000.00,,100.53,224755.39
1998-05-04,,7546.65,10031.64,3041.18,6010.00,,105.71,227807.72
1998-05-05,,7261.29,9509.13,3042.16,6000.00,,98.65,230313.66
1998-05-06,,6916.04,9171.31,3042.86,6010.00,,96.16,232111.75
1998-05-07,,6788.45,9906.60,3043.46,6010.00,,102.86,233658.63
1998-05-08,,7218.77,10714.25,3044.39,6010.00,,103.59,236065.16
1998-05-09,,7882.07,11509.81,3045.82,6000.00,,105.83,239788.56
1998-05-10,,8351.76,12404.79,3047.60,6000.00,,96.49,244462.86
1998-05-11,,7890.73,12200.22,3048.78,6320.00,,98.83,247584.08
1998-05-12,,7060.86,11280.14,3048.95,6830.00,,96.15,248034.38
1998-05-13,,7284.49,11079.85,3048.73,7580.00,,124.42,247451.45
1998-05-14,,7333.66,10659.45,3047.98,8340.00,,106.34,245464.23
1998-05-15,,7124.49,9837.07,3046.69,8840.00,,105.03,242067.72
1998-05-16,,6887.96,9277.15,3045.09,9000.00,,105.92,237884.05
1998-05-17,,7004.32,9425.04,3043.56,9000.00,,100.92,233917.08
1998-05-18,,6777.01,8262.87,3041.84,9010.00,,118.74,229494.42
1998-05-19,,7104.16,8064.97,3040.36,9010.00,,113.37,225721.39
1998-05-20,,8640.97,7816.13,3040.08,9000.00,,111.49,225009.56
1998-05-21,,9272.31,8903.79,3040.29,9000.00,,111.43,225543.28
1998-05-22,,9456.73,8996.86,3040.64,9010.00,,115.95,226432.61
1998-05-23,,9450.20,8956.47,3041.17,8770.00,,153.58,227782.16
1998-05-24,,9477.96,8865.32,3041.85,8600.00,,313.91,229520.00
1998-05-25,,9397.70,8784.93,3042.46,8610.00,,319.84,231084.19
1998-05-26,,9468.42,12772.26,3043.13,8600.00,,111.92,232806.36
1998-05-27,,10766.98,14185.96,3044.73,8680.00,,111.41,236948.03
1998-05-28,,12895.07,13153.99,3047.77,8880.00,,116.26,244910.77
1998-05-29,,12831.13,12094.62,3050.49,9180.00,,105.15,252143.69
1998-05-30,,12321.57,11355.01,3052.39,9740.00,,104.88,257258.83
1998-05-31,,10355.85,10381.29,3052.70,9930.00,,111.02,258098.47
1998-06-01,,9462.87,9802.50,3052.36,9930.00,,105.37,257178.17
1998-06-02,,9420.17,9872.23,3051.99,9930.00,,107.45,256176.05
1998-06-03,,9456.23,9976.74,3051.64,9930.00,,101.27,255233.23
1998-06-04,,9306.78,9675.78,3051.11,10000.00,,105.25,253806.52
1998-06-05,,9215.25,9220.85,3050.47,10100.00,,104.40,252090.05
1998-06-06,,8968.79,8588.44,3049.48,10300.00,,105.77,249445.67
1998-06-07,,8747.66,8071.98,3048.23,10400.00,,106.75,246126.45
1998-06-08,,8716.42,8412.66,3046.84,10600.00,,114.41,242461.55
1998-06-09,,8664.78,8307.54,3045.60,10300.00,,110.14,239214.66
1998-06-10,,7884.15,7804.58,3044.26,9640.00,,110.22,235727.98
1998-06-11,,7796.37,8302.12,3043.42,8890.00,,103.86,233555.23
1998-06-12,,8384.29,9304.19,3043.60,8150.00,,108.72,234020.45
1998-06-13,,8965.79,9188.29,3044.79,7410.00,,114.35,237103.94
1998-06-14,,9115.99,9148.80,3046.66,6650.00,,108.04,241988.95
1998-06-15,,8944.90,8666.98,3048.57,6400.00,,107.89,247027.69
1998-06-16,,8799.51,8057.44,3050.40,6340.00,,103.71,251902.34
1998-06-17,,7825.86,7117.50,3051.53,6300.00,,104.68,254937.38
1998-06-18,,6834.17,6840.29,3051.92,6300.00,,99.20,255987.34
1998-06-19,,6624.51,6828.61,3052.16,6300.00,,96.70,256636.05
1998-06-20,,6703.81,6554.48,3052.55,6170.00,,91.02,257692.53
1998-06-21,,6616.08,6311.10,3053.02,5970.00,,94.90,258965.52
1998-06-22,,6474.44,6258.26,3053.48,5840.00,,97.54,260217.98
1998-06-23,,6511.52,6358.48,3053.99,5810.00,,92.65,261606.75
1998-06-24,,6475.87,6585.97,3054.48,5800.00,,92.56,262947.72
1998-06-25,,6587.44,8203.56,3054.81,6130.00,,95.80,263851.13
1998-06-26,,7782.62,8670.84,3055.05,7450.00,,97.75,264508.75
1998-06-27,,7531.26,7111.13,3054.87,7780.00,,97.22,264014.84
1998-06-28,,7002.83,6307.41,3054.51,7500.00,,96.48,263029.91
1998-06-29,,6663.68,6077.15,3054.32,6930.00,,99.70,262510.03
1998-06-30,,6352.83,6131.08,3054.45,6170.00,,87.86,262865.53
1998-07-01,,6326.16,6506.62,3054.68,6010.00,,100.73,263494.97
1998-07-02,,6195.30,6207.25,3054.82,6000.00,,99.18,263878.53
1998-07-03,,6178.57,6160.01,3055.04,5870.00,,98.64,264481.19
1998-07-04,,6075.95,5873.05,3055.24,5800.00,,90.42,265031.47
1998-07-05,,5840.30,5543.52,3055.27,5800.00,,90.17,265114.09
1998-07-06,,5399.49,5093.21,3055.12,5610.00,,92.13,264700.91
1998-07-07,,5056.60,4630.73,3054.89,5370.00,,88.35,264069.63
1998-07-08,,4899.41,4455.27,3054.69,5180.00,,90.62,263522.38
1998-07-09,,4812.13,4144.52,3054.66,4850.00,,89.96,263440.19
1998-07-10,,4861.50,4180.55,3054.82,4640.00,,87.11,263878.53
1998-07-11,,4781.31,3994.53,3054.95,4600.00,,85.20,264234.03
1998-07-12,,4677.57,3658.05,3055.00,4610.00,,86.82,264371.00
1998-07-13,,4589.77,3347.52,3054.99,4600.00,,86.03,264343.59
1998-07-14,,4576.33,3142.34,3054.97,4600.00,,90.08,264288.81
1998-07-15,,4559.66,2948.02,3054.94,4600.00,,86.47,264206.63
1998-07-16,,4563.80,2778.63,3054.91,4610.00,,90.84,264124.44
1998-07-17,,4547.39,2607.37,3054.87,4600.00,,83.04,264014.84
1998-07-18,,4577.92,2492.89,3054.85,4610.00,,87.07,263960.72
1998-07-19,,4532.27,2366.27,3054.80,4600.00,,86.10,263823.72
1998-07-20,,4531.27,2249.27,3054.75,4600.00,,89.25,263686.75
1998-07-21,,4533.02,2119.59,3054.70,4600.00,,81.12,263549.78
1998-07-22,,4578.32,1992.11,3054.68,4610.00,,89.40,263494.97
1998-07-23,,4627.77,1961.65,3054.70,4600.00,,87.45,263549.78
1998-07-24,,4653.46,1904.03,3054.74,4600.00,,87.30,263659.34
1998-07-25,,4626.21,1884.99,3054.76,4600.00,,84.44,263714.16
1998-07-26,,4605.49,1863.46,3054.76,4610.00,,91.26,263714.16
1998-07-27,,4620.48,1886.33,3054.78,4590.00,,84.84,263768.94
1998-07-28,,4565.41,1942.23,3054.75,4610.00,,88.23,263686.75
1998-07-29,,4639.11,1801.47,3054.79,4580.00,,88.87,263796.34
1998-07-30,,4687.71,1767.83,3054.87,4580.00,,88.37,264014.84
1998-07-31,,4585.90,1719.19,3054.90,4540.00,,83.06,264097.03
1998-08-01,,4686.85,1841.21,3055.01,4530.00,,88.14,264398.56
1998-08-02,,4656.94,1699.97,3055.10,4530.00,,91.19,264646.47
1998-08-03,,4566.40,1640.32,3055.13,4530.00,,85.40,264728.44
1998-08-04,,4481.18,1555.35,3055.11,4510.00,,85.48,264674.03
1998-08-05,,4428.56,1459.24,3055.06,4500.00,,86.57,264536.28
1998-08-06,,4401.52,1310.53,3054.99,4500.00,,84.33,264343.59
1998-08-07,,4422.16,1447.66,3054.93,4510.00,,84.77,264179.22
1998-08-08,,4448.41,1323.76,3054.88,4520.00,,133.42,264042.25
1998-08-09,,4366.03,1416.23,3054.78,4500.00,,87.96,263768.94
1998-08-10,,4507.67,1260.23,3054.78,4510.00,,93.31,263768.94
1998-08-11,,4517.78,1234.20,3054.79,4500.00,,83.20,263796.34
1998-08-12,,4525.31,1248.29,3054.80,4510.00,,86.49,263823.72
1998-08-13,,4521.53,1239.00,3054.81,4510.00,,109.70,263851.13
1998-08-14,,4470.53,1217.17,3054.79,4500.00,,84.98,263796.34
1998-08-15,,4468.46,1228.50,3054.77,4500.00,,89.94,263741.53
1998-08-16,,4335.97,1157.64,3054.65,4500.00,,89.01,263412.78
1998-08-17,,4400.84,1126.22,3054.59,4480.00,,89.55,263249.06
1998-08-18,,4424.61,1135.52,3054.55,4480.00,,89.00,263139.47
1998-08-19,,4502.06,1631.62,3054.58,4460.00,,90.55,263221.69
1998-08-20,,4601.08,1907.31,3054.69,4450.00,,86.54,263522.38
1998-08-21,,4583.20,605.88,3054.79,4450.00,,88.81,263796.34
