date,gain,id,fb,af
1983-05-23,12703.00,14033.00,5586.27,724662.00
1983-05-24,15492.95,17162.95,5586.99,733117.44
1983-05-25,18521.23,21051.23,5588.18,747301.69
1983-05-26,21340.14,25070.14,5589.93,768663.94
1983-05-27,24667.31,29437.31,5592.35,798490.00
1983-05-28,26441.38,33471.38,5595.30,836317.50
1983-05-29,27594.37,35794.37,5598.52,878950.94
1983-05-30,29267.38,37867.38,5601.92,925696.13
1983-05-31,28094.38,36974.38,5604.98,969480.00
1983-06-01,24036.91,32896.91,5607.34,1003589.56
1983-06-02,22390.20,30850.20,5609.22,1031656.06
1983-06-03,21929.84,28819.84,5610.71,1054108.63
1983-06-04,22284.90,27444.90,5611.91,1072247.25
1983-06-05,22602.30,27172.30,5613.03,1089448.50
1983-06-06,22579.41,27179.41,5614.12,1106465.50
1983-06-07,21967.32,25617.32,5614.90,1118797.38
1983-06-08,22906.35,25296.35,5615.59,1129500.88
1983-06-09,23525.34,25935.34,5616.32,1140876.75
1983-06-10,24105.26,26535.26,5617.08,1152847.50
1983-06-11,25480.27,27740.27,5617.92,1166216.63
1983-06-12,25313.43,26353.43,5618.58,1176835.00
1983-06-13,22440.92,22955.92,5618.82,1180714.50
1983-06-14,19523.24,20023.24,5618.70,1178777.13
1983-06-15,18218.49,19348.49,5618.51,1175699.75
1983-06-16,18244.73,22314.73,5618.72,1179100.88
1983-06-17,17540.04,22480.04,5618.95,1182829.88
1983-06-18,18343.33,21893.33,5619.12,1185593.50
1983-06-19,18849.24,22389.24,5619.35,1189340.75
1983-06-20,17600.27,21160.27,5619.43,1190650.38
1983-06-21,16535.03,20105.03,5619.37,1189668.63
1983-06-22,15586.29,19156.29,5619.28,1188193.50
1983-06-23,16463.71,20043.71,5619.37,1189668.63
1983-06-24,17607.43,21197.43,5619.60,1193432.13
1983-06-25,18534.03,22134.03,5619.87,1197863.25
1983-06-26,18003.67,21313.67,5619.92,1198683.75
1983-06-27,17603.44,20733.44,5619.90,1198353.38
1983-06-28,17594.07,20734.07,5619.88,1198024.25
1983-06-29,16203.31,19343.31,5619.74,1195730.00
1983-06-30,16508.09,19978.09,5619.81,1196876.63
1983-07-01,17420.90,21100.90,5620.04,1200647.00
1983-07-02,18971.44,22651.44,5620.28,1204517.63
1983-07-03,19473.02,23153.02,5620.58,1209383.13
1983-07-04,16835.68,20515.68,5620.57,1209215.88
1983-07-05,14624.74,18314.74,5620.29,1204683.13
1983-07-06,14707.33,18427.33,5620.06,1200968.75
1983-07-07,15638.73,20388.73,5620.12,1201938.13
1983-07-08,16447.29,22247.29,5620.31,1205007.13
1983-07-09,16617.47,22087.47,5620.48,1207759.13
1983-07-10,17206.22,21946.22,5620.62,1210032.63
1983-07-11,16324.30,20224.30,5620.55,1208890.75
1983-07-12,13357.12,17257.12,5620.14,1202260.25
1983-07-13,12771.50,17251.50,5619.83,1197205.38
1983-07-14,11814.96,18804.96,5619.71,1195231.75
1983-07-15,11431.68,20131.68,5619.75,1195889.63
1983-07-16,10770.00,19800.00,5619.75,1195889.63
1983-07-17,9727.91,18687.91,5619.70,1195072.25
1983-07-18,9061.83,17941.83,5619.85,1197535.38
1983-07-19,8858.97,17678.97,5619.92,1198683.75
1983-07-20,7993.44,16733.44,5619.90,1198353.38
1983-07-21,8261.15,16961.15,5620.09,1201449.88
1983-07-22,7738.35,15488.35,5620.15,1202418.50
1983-07-23,8054.84,14594.84,5620.10,1201614.88
1983-07-24,7794.25,13974.25,5620.06,1200968.75
1983-07-25,8035.00,13175.00,5620.02,1200324.13
1983-07-26,9781.87,12641.87,5620.05,1200803.88
1983-07-27,9308.13,11958.13,5620.02,1200324.13
1983-07-28,8408.41,10738.41,5619.94,1199011.88
1983-07-29,7899.22,9989.22,5619.83,1197205.38
1983-07-30,7229.06,9159.06,5619.68,1194744.00
1983-07-31,7177.04,8957.04,5619.53,1192278.63
1983-08-01,7459.82,9239.82,5619.44,1190810.50
1983-08-02,6804.97,8584.97,5619.38,1189828.63
1983-08-03,6649.96,8429.96,5619.34,1189174.00
1983-08-04,6111.23,7951.23,5619.24,1187550.00
1983-08-05,6181.43,8111.43,5619.16,1186243.75
1983-08-06,5885.52,7875.52,5619.05,1184449.75
1983-08-07,5815.29,7825.29,5618.91,1182179.25
1983-08-08,5597.39,7607.39,5618.73,1179258.38
1983-08-09,5904.79,7974.79,5618.62,1177482.75
1983-08-10,5651.35,7761.35,5618.50,1175541.63
1983-08-11,5908.68,8098.68,5618.42,1174249.75
1983-08-12,5534.63,7774.63,5618.30,1172315.13
1983-08-13,5270.17,7550.17,5618.18,1170391.50
1983-08-14,5129.68,7429.68,5618.08,1168784.25
1983-08-15,4983.26,7273.26,5618.03,1167977.50
1983-08-16,6098.55,8458.55,5618.21,1170870.50
1983-08-17,6142.65,8822.65,5618.47,1175060.88
1983-08-18,6323.45,9163.45,5618.77,1179907.38
1983-08-19,7003.66,9833.66,5619.21,1187055.13
1983-08-20,7266.48,10086.48,5619.68,1194744.00
1983-08-21,7104.47,9924.47,5619.98,1199671.88
1983-08-22,6769.21,9719.21,5619.97,1199511.63
1983-08-23,6463.37,9633.37,5619.95,1199181.13
1983-08-24,5581.44,8811.44,5619.89,1198192.25
1983-08-25,5455.30,8675.30,5619.88,1198024.25
1983-08-26,5048.83,8158.83,5619.87,1197863.25
1983-08-27,4908.92,7948.92,5619.84,1197365.25
1983-08-28,5052.25,8092.25,5619.88,1198024.25
1983-08-29,4610.00,7630.00,5619.88,1198024.25
1983-08-30,4590.00,7610.00,5619.88,1198024.25
1983-08-31,4594.70,7604.70,5619.89,1198192.25
1983-09-01,4777.80,7777.80,5619.92,1198683.75
1983-09-02,4152.20,7142.20,5619.89,1198192.25
1983-09-03,4411.23,7391.23,5619.90,1198353.38
1983-09-04,4415.27,7385.27,5619.91,1198522.50
1983-09-05,4163.50,7133.50,5619.89,1198192.25
1983-09-06,4075.30,7035.30,5619.88,1198024.25
1983-09-07,3723.53,6663.53,5619.85,1197535.38
1983-09-08,5077.15,8007.15,5619.98,1199671.88
1983-09-09,5070.72,7610.72,5620.05,1200803.88
1983-09-10,4892.59,6412.59,5619.96,1199341.25
1983-09-11,4594.41,5934.41,5619.81,1196950.00
1983-09-12,4483.36,5823.36,5619.67,1194576.50
1983-09-13,3960.43,5290.43,5619.47,1191304.63
1983-09-14,4466.59,5796.59,5619.30,1188521.00
1983-09-15,4206.55,5536.55,5619.04,1184289.38
1983-09-16,3967.39,5297.39,5618.75,1179583.38
1983-09-17,3939.91,5259.91,5618.47,1175060.88
1983-09-18,3945.20,5265.20,5618.19,1170548.88
1983-09-19,3732.97,5042.97,5617.88,1165576.25
1983-09-20,3986.48,5296.48,5617.63,1161582.50
1983-09-21,3866.11,5176.11,5617.41,1158083.88
1983-09-22,3897.39,5207.39,5617.23,1155222.50
1983-09-23,3900.75,5200.75,5617.09,1153002.50
1983-09-24,3915.61,5215.61,5616.97,1151109.50
1983-09-25,4023.85,5203.85,5616.85,1149213.00
1983-09-26,3807.23,4887.23,5616.69,1146688.50
1983-09-27,4291.50,4927.50,5616.57,1144799.25
1983-09-28,4540.00,5080.00,5616.57,1144799.25
1983-09-29,4579.61,5124.61,5616.70,1146851.38
1983-09-30,4788.79,5328.79,5616.91,1150161.38
1983-10-01,4697.53,5241.53,5617.11,1153318.13
1983-10-02,5270.04,5810.04,5617.38,1157602.50
1983-10-03,4791.99,5334.99,5617.59,1160944.63
1983-10-04,4651.07,5158.07,5617.78,1163975.50
1983-10-05,4336.90,4842.90,5617.93,1166381.25
1983-10-06,4386.51,4891.51,5618.08,1168784.25
1983-10-07,3988.32,4490.32,5618.18,1170391.50
1983-10-08,4192.27,4683.27,5618.31,1172480.63
1983-10-09,4346.82,4827.82,5618.46,1174896.13
1983-10-10,4183.73,4666.73,5618.59,1176992.13
1983-10-11,4597.77,5079.77,5618.77,1179907.38
1983-10-12,4310.86,4999.86,5618.94,1182664.13
1983-10-13,4320.68,5146.68,5619.13,1185751.75
1983-10-14,4509.39,5335.39,5619.34,1189174.00
1983-10-15,4475.82,5495.82,5619.56,1192775.63
1983-10-16,4140.99,5270.99,5619.60,1193432.13
1983-10-17,4135.66,5265.66,5619.63,1193919.38
1983-10-18,3954.38,5074.38,5619.64,1194086.75
1983-10-19,3980.98,5100.98,5619.65,1194247.38
1983-10-20,3724.63,4854.63,5619.63,1193919.38
1983-10-21,3809.08,4939.08,5619.62,1193758.88
1983-10-22,3823.81,4769.81,5619.59,1193262.63
1983-10-23,3942.47,4774.47,5619.56,1192775.63
1983-10-24,4231.09,5063.09,5619.41,1190322.25
1983-10-25,3702.76,4722.76,5619.07,1184774.00
1983-10-26,3703.65,4823.65,5618.74,1179425.88
1983-10-27,3640.77,4760.77,5618.41,1174091.88
1983-10-28,3393.48,4513.48,5618.53,1176022.75
1983-10-29,3485.35,4605.35,5618.69,1178611.88
1983-10-30,3751.32,4871.32,5618.88,1181688.88
1983-10-31,3591.94,4711.94,5619.05,1184449.75
1983-11-01,3852.95,4942.95,5619.25,1187708.50
1983-11-02,3902.93,4883.93,5619.44,1190810.50
1983-11-03,3886.39,4867.39,5619.63,1193919.38
1983-11-04,3684.20,4665.20,5619.79,1196547.88
1983-11-05,4192.29,5086.29,5619.82,1197036.38
1983-11-06,3926.00,4920.00,5619.82,1197036.38
1983-11-07,4508.75,5502.75,5619.89,1198192.25
1983-11-08,4408.56,5418.56,5619.95,1199181.13
1983-11-09,3974.67,5284.67,5619.94,1199011.88
1983-11-10,3885.33,5475.33,5619.95,1199181.13
1983-11-11,4262.75,5752.75,5619.99,1199841.13
1983-11-12,4080.79,5500.79,5620.00,1200001.38
1983-11-13,4379.03,5799.03,5620.01,1200158.13
1983-11-14,4160.97,5580.97,5620.00,1200001.38
1983-11-15,3796.46,5216.46,5619.95,1199181.13
1983-11-16,3606.74,5026.74,5619.88,1198024.25
1983-11-17,4287.20,5707.20,5619.93,1198851.75
1983-11-18,4132.69,5322.69,5619.97,1199511.63
1983-11-19,3955.94,5365.94,5620.01,1200158.13
1983-11-20,3880.00,5290.00,5620.01,1200158.13
1983-11-21,3930.18,5340.18,5619.99,1199841.13
1983-11-22,3641.92,5051.92,5619.94,1199011.88
1983-11-23,3396.20,4806.20,5619.86,1197695.25
1983-11-24,3741.53,4921.53,5619.79,1196547.88
1983-11-25,3610.18,4425.18,5619.66,1194416.00
1983-11-26,3817.31,4624.31,5619.61,1193591.50
1983-11-27,3386.61,4193.61,5619.51,1191952.38
1983-11-28,3556.57,4363.57,5619.43,1190650.38
1983-11-29,3543.73,4350.73,5619.44,1190810.50
1983-11-30,3195.84,4003.84,5619.41,1190322.25
1983-12-01,3324.05,4131.05,5619.33,1189015.25
1983-12-02,3573.18,4381.18,5619.25,1187708.50
1983-12-03,3823.74,4630.74,5619.20,1186896.75
1983-12-04,3652.73,4462.73,5619.13,1185751.75
1983-12-05,3442.82,4254.82,5619.00,1183639.00
1983-12-06,3329.57,4139.57,5618.83,1180881.13
1983-12-07,3825.46,4632.46,5618.72,1179100.88
1983-12-08,3576.62,4387.62,5618.58,1176835.00
1983-12-09,3518.17,4330.17,5618.43,1174415.50
1983-12-10,3839.97,4653.97,5618.32,1172638.25
1983-12-11,3845.76,4658.76,5618.21,1170870.50
1983-12-12,3385.59,4199.59,5618.02,1168192.00
1983-12-13,3610.70,4424.70,5617.88,1165960.00
1983-12-14,3574.34,4388.34,5617.76,1163655.88
1983-12-15,3320.36,4134.36,5617.58,1160788.50
1983-12-16,3562.30,4376.30,5617.43,1158401.00
1983-12-17,3085.23,3899.23,5617.22,1155067.25
1983-12-18,3085.18,3900.18,5617.01,1151735.38
1983-12-19,3145.54,3959.54,5616.81,1148580.75
1983-12-20,3177.18,3991.18,5616.61,1145429.38
1983-12-21,2709.94,3523.94,5616.35,1141351.25
1983-12-22,2162.62,2978.62,5616.02,1136191.50
1983-12-23,2483.25,3303.25,5615.73,1131675.63
1983-12-24,2260.34,3080.34,5615.41,1126717.63
1983-12-25,2763.75,3583.75,5615.15,1122698.63
1983-12-26,3269.29,4095.29,5614.96,1119753.75
1983-12-27,3070.84,3896.84,5614.75,1116415.25
1983-12-28,2917.45,3743.45,5614.52,1112772.50
1983-12-29,2238.71,3064.71,5614.20,1107724.00
1983-12-30,3484.70,4310.70,5614.04,1105206.38
1983-12-31,2806.97,3632.97,5613.79,1101285.00
1984-01-01,3129.64,3955.64,5613.58,1098003.63
1984-01-02,3337.79,4163.79,5613.40,1095194.63
1984-01-03,2825.44,3651.44,5613.15,1091309.88
1984-01-04,3224.17,4050.17,5612.95,1088216.00
1984-01-05,3301.06,4127.06,5612.76,1085274.63
1984-01-06,3308.74,4134.74,5612.57,1082348.50
1984-01-07,3236.96,4062.96,5612.37,1079280.00
1984-01-08,2928.85,3754.85,5612.13,1075600.38
1984-01-09,3247.11,4073.11,5611.93,1072552.00
1984-01-10,2865.96,3691.96,5611.68,1068747.63
1984-01-11,3099.58,3925.58,5611.46,1065406.63
1984-01-12,3031.39,3857.39,5611.23,1061930.38
1984-01-13,2810.63,3636.63,5610.97,1058016.25
1984-01-14,2891.42,3717.42,5610.72,1054262.38
1984-01-15,2747.67,3573.67,5610.45,1050223.38
1984-01-16,2549.08,3375.08,5610.15,1045750.81
1984-01-17,2500.21,3332.21,5609.85,1041232.88
1984-01-18,1983.78,2815.78,5609.49,1035750.13
1984-01-19,1720.29,2552.29,5609.09,1029685.25
1984-01-20,1590.09,2422.09,5608.67,1023362.13
1984-01-21,1842.31,2592.31,5608.27,1017376.63
1984-01-22,2538.49,3152.49,5607.94,1012462.56
1984-01-23,2477.80,3091.80,5607.60,1007428.13
1984-01-24,2783.58,3397.58,5607.30,1003000.19
1984-01-25,3016.66,3630.66,5607.03,999034.56
1984-01-26,2911.55,3525.55,5606.74,994800.94
1984-01-27,2847.56,3455.56,5606.44,990428.50
1984-01-28,2976.59,3584.59,5606.16,986371.50
1984-01-29,2794.91,3402.91,5605.85,981894.63
1984-01-30,2587.63,3195.63,5605.51,977006.63
1984-01-31,2532.11,3140.11,5605.16,972008.50
1984-02-01,2310.06,2918.06,5604.78,966510.44
1984-02-02,2590.12,3198.12,5604.44,961567.88
1984-02-03,2528.36,3136.36,5604.09,956502.81
1984-02-04,2724.73,3295.73,5603.99,955066.25
1984-02-05,2549.35,3059.35,5603.88,953478.19
1984-02-06,2408.45,2918.45,5603.83,952761.06
1984-02-07,2795.99,3310.99,5603.84,952901.88
1984-02-08,2705.00,3220.00,5603.84,952901.88
1984-02-09,2434.60,2949.60,5603.80,952325.88
1984-02-10,3015.40,3530.40,5603.84,952901.88
1984-02-11,2706.21,3221.21,5603.99,955066.25
1984-02-12,2706.35,3221.35,5604.15,957369.75
1984-02-13,3121.40,3636.40,5604.37,960556.00
1984-02-14,3021.23,3536.23,5604.58,963603.06
1984-02-15,2690.47,3205.47,5604.74,965934.56
1984-02-16,2744.51,3259.51,5604.91,968412.94
1984-02-17,2648.59,3163.59,5605.07,970720.88
1984-02-18,2646.39,3161.39,5605.23,973004.63
1984-02-19,2564.55,3079.55,5605.38,975145.88
1984-02-20,2281.74,2796.74,5605.49,976726.19
1984-02-21,2348.87,2864.87,5605.61,978441.63
1984-02-22,2723.83,3240.83,5605.78,980882.94
1984-02-23,2517.38,3027.38,5605.92,982900.88
1984-02-24,2654.82,3165.82,5606.08,985213.25
1984-02-25,2509.88,3021.88,5606.22,987240.13
1984-02-26,2491.13,3001.13,5606.36,989265.50
1984-02-27,2348.77,2859.77,5606.48,991010.50
1984-02-28,2348.84,2860.84,5606.60,992757.63
1984-02-29,2498.17,3010.17,5606.74,994800.94
1984-03-01,2572.22,3084.22,5606.89,996991.13
1984-03-02,2428.20,2938.20,5607.02,998891.69
1984-03-03,2747.01,3257.01,5607.19,1001384.94
1984-03-04,2370.08,2870.08,5607.31,1003150.38
1984-03-05,2223.33,2723.33,5607.41,1004624.75
1984-03-06,2515.19,3016.19,5607.53,1006680.00
1984-03-07,2377.70,2877.70,5607.67,1008460.56
1984-03-08,2448.20,2949.20,5607.80,1010382.94
1984-03-09,2586.52,3086.52,5607.91,1012300.00
1984-03-10,2525.33,3025.33,5608.05,1014095.69
1984-03-11,2651.82,3151.82,5608.19,1016181.94
1984-03-12,2805.31,3305.31,5608.35,1018572.63
1984-03-13,2577.97,3078.97,5608.48,1020514.38
1984-03-14,2585.30,3081.30,5608.61,1022460.75
1984-03-15,2817.27,3312.27,5608.77,1024865.25
1984-03-16,2893.69,3389.69,5608.94,1027423.31
1984-03-17,2667.16,3166.16,5609.08,1029538.00
1984-03-18,2672.86,3167.86,5609.22,1031656.06
1984-03-19,2518.49,3013.49,5609.34,1033467.94
1984-03-20,2666.92,3161.92,5609.48,1035594.06
1984-03-21,2799.82,3296.82,5609.52,1036202.63
1984-03-22,2745.26,3245.26,5609.30,1032861.00
1984-03-23,2492.15,2992.15,5609.03,1028779.31
1984-03-24,2686.06,3181.06,5608.78,1025012.81
1984-03-25,2800.00,3295.00,5608.20,1016335.13
1984-03-26,2787.88,3282.88,5607.59,1007276.38
1984-03-27,3009.81,3504.81,5607.00,998598.31
1984-03-28,2416.78,2911.78,5606.32,988684.50
1984-03-29,2715.32,3210.32,5605.67,979303.31
1984-03-30,2829.61,3325.61,5605.03,970150.81
1984-03-31,2735.76,3233.76,5604.38,960697.13
1984-04-01,2877.02,3373.02,5604.18,957807.25
1984-04-02,3109.35,3605.35,5603.74,951470.75
1984-04-03,2860.04,3346.04,5603.09,942180.25
1984-04-04,2585.55,3071.55,5602.39,932285.81
1984-04-05,3264.43,3752.43,5601.78,923741.88
1984-04-06,3559.47,4049.47,5601.03,913347.44
1984-04-07,3637.91,4127.91,5600.15,901303.63
1984-04-08,3670.64,4159.64,5599.28,889322.75
1984-04-09,3796.75,4286.75,5598.42,877594.00
1984-04-10,3670.36,4160.36,5597.53,865614.56
1984-04-11,3625.10,4113.10,5596.62,853541.38
1984-04-12,3534.14,4021.14,5595.50,838905.63
1984-04-13,3543.52,4028.52,5594.25,822697.75
1984-04-14,3515.02,4001.02,5592.98,806435.31
1984-04-15,3741.36,4227.36,5591.72,790621.81
1984-04-16,4633.29,5119.29,5590.58,776577.44
1984-04-17,5853.67,6340.67,5589.63,764955.63
1984-04-18,7638.41,8124.41,5588.97,756871.81
1984-04-19,9156.13,9647.13,5588.57,752006.63
1984-04-20,8304.27,8795.27,5588.01,745253.44
1984-04-21,7677.40,8168.40,5587.34,737256.88
1984-04-22,7601.08,8092.08,5586.65,729108.94
1984-04-23,8169.88,8664.88,5586.05,722097.13
1984-04-24,7954.57,8525.57,5585.42,714809.00
1984-04-25,7742.97,8460.97,5584.78,707392.75
1984-04-26,6816.82,7599.82,5584.00,698268.44
1984-04-27,6195.86,7195.86,5583.14,688342.88
1984-04-28,5960.96,7080.96,5582.23,677991.06
1984-04-29,6338.63,7608.63,5581.40,668685.88
1984-04-30,5953.21,7223.21,5580.38,657426.13
1984-05-01,5670.87,6940.87,5579.16,643821.25
1984-05-02,6160.09,7550.09,5577.95,630433.00
1984-05-03,6699.07,8229.07,5576.84,618391.50
1984-05-04,6752.84,8612.84,5575.78,607111.19
1984-05-05,7115.23,9465.23,5574.87,597521.56
1984-05-06,6366.67,8996.67,5573.90,587002.56
1984-05-07,6099.00,8719.00,5572.86,575932.81
1984-05-08,6518.80,9178.80,5573.24,579956.88
1984-05-09,7553.07,10153.07,5572.46,571731.56
1984-05-10,9178.50,11778.50,5571.98,566730.25
1984-05-11,9780.77,12370.77,5571.61,562903.69
1984-05-12,11501.94,14091.94,5571.57,562491.00
1984-05-13,14476.33,17066.33,5572.10,567977.94
1984-05-14,19250.92,21840.92,5573.52,582935.13
1984-05-15,24156.29,26756.29,5575.83,607641.81
1984-05-16,26478.48,29088.48,5578.67,638362.75
1984-05-17,21794.99,24404.99,5580.83,662372.63
1984-05-18,19333.77,21943.77,5582.54,681500.75
1984-05-19,20073.56,22693.56,5584.33,702116.06
1984-05-20,22403.06,25023.06,5586.50,727351.88
1984-05-21,23875.25,26505.25,5588.86,755527.56
1984-05-22,21196.76,23836.76,5590.73,778410.38
1984-05-23,20088.90,22738.90,5592.40,799115.63
1984-05-24,24934.00,27594.00,5594.77,829450.81
1984-05-25,24231.77,26911.77,5596.99,858432.81
1984-05-26,20844.20,23534.20,5598.65,880715.50
1984-05-27,19705.62,22405.62,5600.11,900759.69
1984-05-28,18910.03,21600.03,5601.21,915834.13
1984-05-29,19653.89,22353.89,5601.96,926255.06
1984-05-30,22360.67,25640.67,5602.84,938633.25
1984-05-31,26950.03,31160.03,5604.33,959975.44
1984-06-01,28201.43,33971.43,5606.21,987092.31
1984-06-02,24789.94,30999.94,5607.66,1008315.31
1984-06-03,23031.36,29251.36,5608.85,1026070.06
1984-06-04,22013.08,28253.08,5609.89,1041844.75
1984-06-05,20407.56,26107.56,5610.66,1053363.88
1984-06-06,19683.67,23813.67,5611.19,1061324.88
1984-06-07,18846.97,22976.97,5611.75,1069808.13
1984-06-08,17477.34,21617.34,5612.22,1076983.00
1984-06-09,15734.07,19874.07,5612.54,1081890.25
1984-06-10,15201.67,19341.67,5612.79,1085741.50
1984-06-11,15275.05,19425.05,5613.05,1089758.13
1984-06-12,14194.52,18364.52,5613.39,1095043.13
1984-06-13,13761.62,17921.62,5613.85,1102226.50
1984-06-14,14213.71,17863.71,5614.30,1109295.00
1984-06-15,17077.70,18068.70,5614.76,1116571.75
1984-06-16,18571.60,19591.60,5615.42,1126869.13
1984-06-17,19513.90,20533.90,5616.05,1136655.38
1984-06-18,20303.56,21323.56,5616.61,1145429.38
1984-06-19,20097.37,22237.37,5617.23,1155222.50
1984-06-20,19200.63,23410.63,5617.99,1167342.75
1984-06-21,19042.77,22022.77,5618.56,1176511.88
1984-06-22,19655.49,21765.49,5619.07,1184774.00
1984-06-23,19008.38,21448.38,5619.38,1189828.63
1984-06-24,17924.30,21014.30,5619.43,1190650.38
1984-06-25,18100.64,21210.64,5619.48,1191464.88
1984-06-26,18752.17,21872.17,5619.61,1193591.50
1984-06-27,18921.05,22081.05,5619.68,1194744.00
1984-06-28,18617.90,21387.90,5619.57,1192934.88
1984-06-29,17938.23,20448.23,5619.43,1190650.38
1984-06-30,19067.20,21567.20,5619.62,1193758.88
1984-07-01,18202.41,21352.41,5619.82,1197036.38
1984-07-02,16612.18,20132.18,5619.86,1197695.25
1984-07-03,15793.63,19633.63,5619.91,1197365.25
1984-07-04,15161.60,20311.60,5619.97,1198380.00
1984-07-05,14576.65,20736.65,5619.99,1199841.13
1984-07-06,13667.25,20167.25,5619.95,1199181.13
1984-07-07,13712.68,20182.68,5619.90,1198353.38
1984-07-08,13494.07,20234.07,5619.88,1198024.25
1984-07-09,13150.00,20400.00,5619.88,1198024.25
1984-07-10,12404.13,20234.13,5619.86,1197695.25
1984-07-11,11164.70,19784.70,5619.87,1197863.25
1984-07-12,10417.18,19397.18,5619.99,1199841.13
1984-07-13,9955.39,18885.39,5620.05,1200803.88
1984-07-14,9825.97,18745.97,5620.08,1201291.75
1984-07-15,9321.25,18291.25,5620.03,1200481.00
1984-07-16,8651.27,17611.27,5619.97,1199511.63
1984-07-17,8400.00,17400.00,5619.97,1199511.63
1984-07-18,8180.00,17200.00,5619.97,1199511.63
1984-07-19,7339.64,15709.64,5620.02,1200324.13
1984-07-20,7349.09,13079.09,5620.03,1200481.00
1984-07-21,8956.82,12376.82,5620.15,1202418.50
1984-07-22,9685.02,12795.02,5620.26,1204193.75
1984-07-23,10713.94,13783.94,5620.27,1204360.25
1984-07-24,9988.00,13058.00,5620.13,1202095.13
1984-07-25,8348.28,11278.28,5619.98,1199671.88
1984-07-26,8416.52,10986.52,5619.93,1198851.75
1984-07-27,8618.81,10998.81,5619.99,1199841.13
1984-07-28,8932.60,11322.60,5620.03,1200481.00
1984-07-29,8610.00,11000.00,5620.03,1200481.00
1984-07-30,8693.69,11083.69,5620.04,1200647.00
1984-07-31,7370.95,9760.95,5619.95,1199181.13
1984-08-01,8086.63,10466.63,5619.97,1199511.63
1984-08-02,7653.37,10033.37,5619.95,1199181.13
1984-08-03,7203.94,9583.94,5619.93,1198851.75
1984-08-04,6887.50,9267.50,5619.89,1198192.25
1984-08-05,6394.13,8894.13,5619.87,1197863.25
1984-08-06,6271.17,8761.17,5619.88,1198024.25
1984-08-07,6274.70,8754.70,5619.89,1198192.25
1984-08-08,6256.50,8836.50,5619.91,1198522.50
1984-08-09,5734.73,8594.73,5619.90,1198353.38
1984-08-10,5478.20,8328.20,5619.86,1197695.25
1984-08-11,5447.28,8267.28,5619.81,1196876.63
1984-08-12,5281.91,8091.91,5619.74,1195730.00
1984-08-13,4777.52,7577.52,5619.66,1194416.00
1984-08-14,4774.00,7564.00,5619.64,1194086.75
1984-08-15,5256.92,8026.92,5619.67,1194576.50
1984-08-16,5576.48,8286.48,5619.73,1195561.25
1984-08-17,5411.24,8121.24,5619.77,1196218.25
1984-08-18,5286.79,7986.79,5619.80,1196707.75
1984-08-19,5135.14,7835.14,5619.81,1196876.63
1984-08-20,4964.86,7664.86,5619.80,1196707.75
1984-08-21,4939.40,7679.40,5619.79,1196547.88
1984-08-22,4884.29,7664.29,5619.78,1196377.88
1984-08-23,4814.95,7594.95,5619.76,1196050.50
1984-08-24,4888.89,7668.89,5619.75,1195889.63
1984-08-25,4929.52,7699.52,5619.74,1195730.00
1984-08-26,4990.00,7760.00,5619.74,1195730.00
1984-08-27,4824.44,7604.44,5619.72,1195401.63
1984-08-28,4698.92,7498.92,5619.69,1194903.63
1984-08-29,4402.85,7192.85,5619.62,1193758.88
1984-08-30,4409.39,7189.39,5619.55,1192607.25
1984-08-31,4619.83,7459.83,5619.51,1191952.38
1984-09-01,4644.22,7564.22,5619.48,1191464.88
