date,qu,qt,fb,mm,mx,mn,qd,af
2018-10-13,29.30,29.30,2621.25,49.63,62.00,37.20,29.30,215243.00
2018-10-14,312.94,29.60,2621.32,42.64,56.80,28.80,29.60,215805.00
2018-10-15,276.95,29.40,2621.38,46.77,63.40,38.60,29.40,216296.00
2018-10-16,153.33,29.30,2621.41,46.91,62.50,34.70,29.30,216542.00
2018-10-17,312.34,29.50,2621.48,46.11,65.80,33.30,29.50,217103.00
2018-10-18,236.41,29.70,2621.53,52.22,73.00,40.20,29.70,217513.00
2018-10-19,194.66,29.80,2621.57,53.69,71.90,39.40,29.80,217840.00
2018-10-20,318.79,29.40,2621.64,47.59,66.00,34.50,29.40,218414.00
2018-10-21,188.52,29.20,2621.68,52.88,69.70,40.60,29.20,218730.00
2018-10-22,276.45,28.90,2621.74,52.24,67.30,40.20,28.90,219221.00
2018-10-23,277.05,29.00,2621.80,57.30,73.00,46.60,29.00,219713.00
2018-10-24,270.60,29.10,2621.86,56.49,70.20,45.50,29.10,220192.00
2018-10-25,152.63,28.60,2621.89,53.86,68.20,41.20,28.60,220438.00
2018-10-26,317.49,28.60,2621.96,54.44,69.60,41.30,28.60,221011.00
2018-10-27,277.76,28.70,2622.02,54.52,68.60,44.40,28.70,221505.00
2018-10-28,272.52,28.50,2622.08,53.45,63.80,43.00,28.50,221989.00
2018-10-29,153.54,28.00,2622.11,51.91,58.70,41.30,28.00,222238.00
2018-10-30,236.22,28.00,2622.16,43.32,57.30,34.90,28.00,222651.00
2018-10-31,27.40,27.40,2622.16,48.37,58.00,37.00,27.40,222651.00
2018-11-01,522.49,27.40,2622.28,51.43,67.40,42.30,27.40,223633.00
2018-11-02,110.59,27.40,2622.30,56.47,69.10,43.50,27.40,223798.00
2018-11-03,319.51,27.60,2622.37,49.19,61.50,38.80,27.60,224377.00
2018-11-04,272.32,27.80,2622.43,53.07,65.20,46.70,27.80,224862.00
2018-11-05,152.73,27.70,2622.46,47.83,57.00,38.70,27.70,225110.00
2018-11-06,278.17,27.60,2622.52,44.98,55.40,31.10,27.60,225607.00
2018-11-07,152.63,27.60,2622.55,40.20,52.40,28.50,27.60,225855.00
2018-11-08,272.22,27.70,2622.61,34.78,51.80,24.60,27.70,226340.00
2018-11-09,194.48,27.60,2622.65,37.62,49.10,23.90,27.60,226671.00
2018-11-10,319.81,27.90,2622.72,41.28,51.30,30.00,27.90,227250.00
2018-11-11,195.28,28.40,2622.76,34.21,49.50,24.40,28.40,227581.00
2018-11-12,189.63,28.30,2622.80,29.16,45.40,17.70,28.30,227901.00
2018-11-13,278.37,28.30,2622.86,29.57,44.80,17.50,28.30,228397.00
2018-11-14,237.13,28.40,2622.91,32.44,49.10,20.40,28.40,228811.00
2018-11-15,273.02,28.50,2622.97,37.85,52.40,26.50,28.50,229296.00
2018-11-16,237.83,28.60,2623.02,41.08,55.40,24.50,28.60,229711.00
