date,id,qu,fb,af,qv,qd
1990-11-30,1148.50,776.35,2482.02,17309.88,726.00,757.00
1990-12-01,955.78,860.61,2482.72,17658.54,747.18,780.00
1990-12-02,839.32,813.14,2483.00,17800.00,741.13,768.00
1990-12-03,941.99,710.85,2483.50,18097.51,759.78,792.00
1990-12-04,949.05,895.27,2483.94,18363.40,781.96,815.00
1990-12-05,983.57,872.45,2484.43,18697.76,783.98,815.00
1990-12-06,979.29,848.83,2484.89,19021.65,783.98,816.00
1990-12-07,750.79,746.75,2484.71,18894.29,783.98,815.00
1990-12-08,635.30,821.48,2484.22,18551.75,783.98,808.00
1990-12-09,774.59,823.30,2484.13,18489.45,779.95,806.00
1990-12-10,909.94,788.49,2484.39,18669.82,790.03,819.00
1990-12-11,1007.55,934.09,2484.91,19035.86,790.03,823.00
1990-12-12,943.88,882.81,2485.24,19265.70,783.98,828.00
1990-12-13,831.51,835.62,2485.25,19272.66,783.98,828.00
1990-12-14,686.05,838.40,2484.83,18979.20,783.98,834.00
1990-12-15,607.52,807.93,2484.32,18621.22,752.22,788.00
1990-12-16,505.35,714.14,2483.83,18296.63,630.21,669.00
1990-12-17,652.53,896.25,2483.47,18079.50,730.03,762.00
1990-12-18,898.07,1033.04,2483.76,18254.19,762.80,810.00
1990-12-19,777.50,828.52,2483.66,18193.70,761.80,808.00
1990-12-20,666.20,557.43,2483.25,17948.15,751.71,790.00
1990-12-21,814.39,291.00,2483.53,18115.54,989.68,730.00
1990-12-22,663.94,173.84,2483.51,18103.52,1099.59,670.00
1990-12-23,790.00,303.96,2483.51,18103.52,1082.95,790.00
1990-12-24,331.17,432.76,2481.47,17034.76,864.65,870.00
1990-12-25,1187.04,371.66,2482.73,17663.59,821.79,870.00
1990-12-26,1010.46,395.21,2483.24,17942.18,971.23,870.00
1990-12-27,1153.35,186.17,2484.18,18524.03,1112.70,860.00
1990-12-28,1073.07,321.40,2484.84,18986.31,1306.80,840.00
1990-12-29,937.36,358.02,2485.23,19258.76,1333.02,800.00
1990-12-30,756.51,336.32,2485.22,19251.83,1076.90,760.00
1990-12-31,1194.81,439.67,2485.94,19757.24,982.12,940.00
1991-01-01,1625.59,318.00,2487.70,21156.75,1059.25,920.00
1991-01-02,1008.53,371.40,2487.99,21391.85,1215.04,890.00
1991-01-03,1021.82,378.35,2488.33,21692.99,1204.96,870.00
1991-01-04,1031.67,158.75,2488.73,22053.32,1132.86,850.00
1991-01-05,1051.87,230.65,2489.22,22473.55,1145.97,840.00
1991-01-06,1188.78,567.92,2489.59,22768.66,1100.09,1040.00
1991-01-07,1362.95,738.03,2489.99,23091.87,1136.90,1200.00
1991-01-08,1507.59,954.32,2490.12,23206.09,1350.16,1450.00
1991-01-09,1593.83,944.13,2490.24,23312.87,1420.24,1540.00
1991-01-10,1595.06,889.10,2490.34,23402.24,1431.83,1550.00
1991-01-11,1606.06,984.23,2490.42,23473.76,1446.96,1570.00
1991-01-12,1782.38,1306.16,2490.82,23835.51,1481.24,1600.00
1991-01-13,2088.41,1369.00,2491.83,24744.76,1580.06,1630.00
1991-01-14,2163.53,1148.25,2492.96,25763.34,1619.89,1650.00
1991-01-15,2321.97,1111.04,2494.28,27076.34,1637.03,1660.00
1991-01-16,2154.22,1187.66,2495.24,28036.78,1645.60,1670.00
1991-01-17,1855.85,1423.55,2495.57,28365.74,1670.81,1690.00
1991-01-18,1775.96,1224.39,2495.72,28516.41,1669.80,1700.00
1991-01-19,1750.95,1296.95,2495.82,28617.47,1679.88,1700.00
1991-01-20,1432.25,770.33,2495.29,28086.39,1679.88,1700.00
1991-01-21,1200.80,743.80,2494.38,27175.58,1636.53,1660.00
1991-01-22,1385.04,929.81,2494.15,26947.57,1478.72,1500.00
1991-01-23,1445.30,802.98,2494.08,26878.75,1461.08,1480.00
1991-01-24,1584.68,883.83,2494.33,27126.04,1434.86,1460.00
1991-01-25,1555.48,876.31,2494.52,27315.43,1440.91,1460.00
1991-01-26,1500.46,904.07,2494.60,27395.68,1439.90,1460.00
1991-01-27,1288.99,959.43,2494.24,27036.65,1445.95,1470.00
1991-01-28,1243.67,873.83,2493.83,26627.40,1424.27,1450.00
1991-01-29,1343.56,812.73,2493.68,26475.78,1395.03,1420.00
1991-01-30,1354.48,749.04,2493.59,26385.50,1375.87,1400.00
1991-01-31,1430.44,743.51,2493.67,26465.72,1361.25,1390.00
1991-02-01,1516.19,784.03,2493.80,26597.01,1429.82,1450.00
1991-02-02,1570.42,1018.42,2493.84,26637.52,1535.19,1550.00
1991-02-03,1525.46,1047.11,2493.89,26688.01,1480.23,1500.00
1991-02-04,1745.89,1463.97,2494.36,27155.89,1484.27,1510.00
1991-02-05,2259.74,1606.82,2495.53,28325.62,1649.63,1670.00
1991-02-06,1923.51,1318.11,2495.95,28749.11,1691.98,1710.00
1991-02-07,1344.16,1238.31,2495.88,28678.02,1349.15,1380.00
1991-02-08,1218.79,869.96,2496.16,28973.14,1038.08,1070.00
1991-02-09,1090.00,1043.78,2496.16,28973.14,1070.85,1090.00
1991-02-10,1060.98,987.00,2496.18,28994.91,1040.10,1050.00
1991-02-11,981.47,1075.63,2495.98,28779.65,1061.78,1090.00
1991-02-12,983.12,1048.55,2495.81,28607.32,685.67,1070.00
1991-02-13,1173.57,1095.05,2496.44,29278.86,815.74,835.00
1991-02-14,1115.48,1298.83,2496.54,29388.91,1041.61,1060.00
1991-02-15,1187.90,1405.25,2496.68,29543.43,1090.01,1110.00
1991-02-16,1306.43,1573.97,2496.87,29754.54,1183.78,1200.00
1991-02-17,1470.00,1747.56,2496.87,29754.54,1446.96,1470.00
1991-02-18,1269.16,1636.40,2496.69,29554.52,1342.60,1370.00
1991-02-19,1202.85,1367.40,2496.82,29699.02,1106.65,1130.00
1991-02-20,1141.79,1356.69,2496.93,29821.58,1059.25,1080.00
1991-02-21,1110.00,1336.85,2496.93,29821.58,1086.98,1110.00
1991-02-22,1114.36,1407.82,2496.92,29810.39,1102.61,1120.00
1991-02-23,1142.57,1310.68,2496.96,29855.16,1104.13,1120.00
1991-02-24,1120.00,1448.15,2496.96,29855.16,1102.11,1120.00
1991-02-25,982.73,1346.27,2496.50,29344.87,1221.09,1240.00
1991-02-26,967.10,1536.72,2496.04,28843.26,1198.91,1220.00
1991-02-27,979.13,1300.35,2495.55,28345.66,1203.95,1230.00
1991-02-28,949.78,1437.75,2495.03,27829.52,1175.72,1210.00
1991-03-01,986.21,1835.97,2494.59,27385.64,1193.87,1210.00
1991-03-02,1094.22,3257.37,2494.12,26917.97,1305.79,1330.00
1991-03-03,1191.00,2697.72,2493.49,26285.25,1485.28,1510.00
1991-03-04,1450.12,3302.00,2493.05,25849.13,1619.89,1670.00
1991-03-05,2249.98,3379.53,2492.53,25373.05,1465.61,2490.00
1991-03-06,1920.43,2668.19,2492.02,24917.71,1431.83,2150.00
1991-03-07,1388.50,1941.22,2491.47,24418.86,1431.83,1640.00
1991-03-08,1223.29,1517.41,2491.01,24008.86,1354.19,1430.00
1991-03-09,1138.35,1543.99,2490.46,23509.71,1313.86,1390.00
1991-03-10,1114.67,1684.06,2490.07,23161.95,1224.12,1290.00
1991-03-11,1191.07,1318.60,2490.05,23144.23,1117.23,1200.00
1991-03-12,1164.48,1742.31,2490.06,23153.11,1096.06,1160.00
1991-03-13,1319.77,1524.96,2490.57,23608.86,1015.90,1090.00
1991-03-14,1375.59,1256.68,2491.22,24195.16,1007.83,1080.00
1991-03-15,1269.53,1096.78,2491.77,24690.10,973.04,1020.00
1991-03-16,1240.94,966.33,2492.43,25283.03,870.19,942.00
1991-03-17,1255.94,1048.93,2493.19,25987.04,837.93,901.00
1991-03-18,1244.67,1195.88,2493.91,26708.36,818.77,881.00
1991-03-19,1286.32,1026.95,2494.72,27516.27,813.22,879.00
1991-03-20,1367.60,1013.07,2495.64,28435.80,840.95,904.00
1991-03-21,1329.38,1079.93,2496.39,29224.00,871.20,932.00
1991-03-22,1287.27,1075.28,2497.01,29910.81,876.24,941.00
1991-03-23,1245.79,1169.29,2497.49,30434.02,930.19,982.00
1991-03-24,1158.90,2262.26,2497.47,30412.01,1109.17,1170.00
1991-03-25,1175.56,1380.73,2497.48,30423.03,1101.10,1170.00
1991-03-26,1141.10,1255.49,2497.50,30445.05,1064.80,1130.00
1991-03-27,1080.00,1232.70,2497.50,30445.05,1063.79,1080.00
1991-03-28,1118.09,1260.74,2497.52,30467.05,994.22,1070.00
1991-03-29,1093.35,1206.18,2497.49,30434.02,1022.95,1090.00
1991-03-30,1091.11,1255.28,2497.51,30456.05,997.24,1060.00
1991-03-31,1118.89,1291.69,2497.49,30434.02,1052.20,1110.00
1991-04-01,1246.65,1568.51,2497.52,30467.05,1145.97,1210.00
1991-04-02,1448.91,1330.63,2497.50,30445.05,1387.97,1440.00
1991-04-03,1559.55,1859.25,2497.51,30456.05,1442.93,1520.00
1991-04-04,1490.89,2580.60,2497.49,30434.02,1345.12,1440.00
1991-04-05,1522.11,2986.79,2497.51,30456.05,1305.79,1440.00
1991-04-06,1815.45,3788.32,2497.50,30445.05,1573.00,1750.00
1991-04-07,2289.90,3234.61,2497.48,30423.03,1532.67,2230.00
1991-04-08,2062.10,2414.27,2497.50,30445.05,1546.28,1670.00
1991-04-09,1830.44,4155.72,2497.49,30434.02,1183.78,1300.00
1991-04-10,1837.56,2022.84,2497.50,30445.05,1207.48,1330.00
1991-04-11,1616.55,3135.11,2497.51,30456.05,981.61,1110.00
1991-04-12,1495.55,1375.89,2497.52,30467.05,871.70,989.00
1991-04-13,1455.45,1523.98,2497.51,30456.05,807.68,937.00
1991-04-14,1432.00,2539.61,2497.51,30456.05,776.92,904.00
1991-04-15,1465.00,1448.51,2497.51,30456.05,734.07,894.00
1991-04-16,1608.89,2229.11,2497.49,30434.02,720.45,906.00
1991-04-17,1706.22,2350.99,2497.53,30478.09,787.51,972.00
1991-04-18,1697.68,2177.25,2497.47,30412.01,873.22,1020.00
1991-04-19,1660.66,2150.42,2497.50,30445.05,726.50,846.00
1991-04-20,1660.90,2619.04,2497.48,30423.03,740.62,865.00
1991-04-21,1773.19,2601.64,2497.52,30467.05,823.30,951.00
1991-04-22,1963.91,2723.85,2497.50,30445.05,1015.90,1150.00
1991-04-23,2164.55,2664.05,2497.51,30456.05,1044.13,1210.00
1991-04-24,2429.11,4130.63,2497.53,30478.09,1215.55,1390.00
1991-04-25,2890.24,4773.54,2497.48,30423.03,1599.72,1890.00
1991-04-26,2567.00,2844.15,2497.48,30423.03,1371.84,1540.00
1991-04-27,2250.65,3330.40,2497.51,30456.05,1048.16,1210.00
1991-04-28,2036.35,2276.94,2497.48,30423.03,859.60,1030.00
1991-04-29,1927.54,2737.63,2497.49,30434.02,728.52,892.00
1991-04-30,1842.56,2112.98,2497.50,30445.05,638.78,808.00
1991-05-01,1809.55,2755.66,2497.51,30456.05,542.48,701.00
1991-05-02,1872.55,2512.37,2497.52,30467.05,568.20,738.00
1991-05-03,1931.91,2492.72,2497.50,30445.05,637.77,810.00
1991-05-04,1895.00,2370.71,2497.50,30445.05,581.81,756.00
1991-05-05,1770.00,2473.56,2497.50,30445.05,456.78,635.00
1991-05-06,1893.44,3234.21,2497.49,30434.02,623.65,711.00
1991-05-07,2183.56,3052.45,2497.50,30445.05,791.54,952.00
1991-05-08,2645.09,7404.83,2497.52,30467.05,988.17,1300.00
1991-05-09,4438.91,7153.58,2497.50,30445.05,1593.17,3190.00
1991-05-10,3452.44,5280.84,2497.49,30434.02,1579.56,2190.00
1991-05-11,2852.00,3921.10,2497.49,30434.02,1404.61,1590.00
1991-05-12,2722.56,4006.34,2497.50,30445.05,1273.02,1460.00
1991-05-13,2558.44,4139.92,2497.49,30434.02,1225.13,1410.00
1991-05-14,2631.65,5542.17,2497.52,30467.05,1324.95,1510.00
1991-05-15,2691.35,4074.64,2497.49,30434.02,1421.25,1600.00
1991-05-16,2813.77,4368.92,2497.54,30489.11,1487.80,1680.00
1991-05-17,3256.88,7821.21,2497.52,30467.05,1579.56,2160.00
1991-05-18,4103.45,6969.91,2497.51,30456.05,1566.45,3190.00
1991-05-19,3720.00,6977.77,2497.51,30456.05,1586.61,2800.00
1991-05-20,3382.45,5870.32,2497.50,30445.05,1579.56,2490.00
1991-05-21,3221.55,5552.38,2497.51,30456.05,1545.78,2330.00
1991-05-22,3330.45,6503.60,2497.50,30445.05,1505.44,2450.00
1991-05-23,3698.44,7156.46,2497.49,30434.02,1505.44,2820.00
1991-05-24,3944.00,7739.31,2497.49,30434.02,1472.17,3060.00
1991-05-25,4191.11,9088.88,2497.51,30456.05,1532.67,3190.00
1991-05-26,4225.89,8076.87,2497.49,30434.02,1559.39,3250.00
1991-05-27,3811.46,5743.72,2497.48,30423.03,1552.83,2830.00
1991-05-28,3425.00,5841.76,2497.48,30423.03,1526.11,2380.00
1991-05-29,3168.54,7025.78,2497.49,30434.02,1512.50,2050.00
1991-05-30,3274.11,6500.04,2497.51,30456.05,1552.83,2150.00
1991-05-31,3181.89,5194.44,2497.49,30434.02,1505.95,2080.00
1991-06-01,2995.56,5323.84,2497.50,30445.05,1498.89,1870.00
1991-06-02,3259.55,6532.79,2497.51,30456.05,1425.28,2130.00
1991-06-03,3705.35,8405.99,2497.48,30423.03,1445.45,2590.00
1991-06-04,4045.00,7857.27,2497.48,30423.03,1552.83,2800.00
1991-06-05,4111.65,7086.90,2497.51,30456.05,1565.94,2760.00
1991-06-06,3799.55,6151.64,2497.52,30467.05,1559.39,2450.00
1991-06-07,3366.91,5419.57,2497.50,30445.05,1519.05,2030.00
1991-06-08,3136.55,5427.83,2497.51,30456.05,1492.39,1810.00
1991-06-09,3088.00,5258.67,2497.51,30456.05,1438.39,1770.00
1991-06-10,3184.00,5727.28,2497.51,30456.05,1411.67,1860.00
1991-06-11,3449.45,6816.49,2497.50,30445.05,1337.55,2130.00
1991-06-12,3875.90,7238.05,2497.48,30423.03,1425.28,2540.00
1991-06-13,3803.10,6505.77,2497.50,30445.05,1438.39,2450.00
1991-06-14,3440.90,5426.84,2497.48,30423.03,1505.95,2120.00
1991-06-15,3078.00,4601.43,2497.48,30423.03,1445.45,1730.00
1991-06-16,2868.65,4653.40,2497.51,30456.05,1317.39,1500.00
1991-06-17,2751.89,4396.92,2497.49,30434.02,1247.31,1400.00
1991-06-18,2602.11,3586.76,2497.51,30456.05,1054.21,1220.00
1991-06-19,2626.35,3595.25,2497.48,30423.03,1106.14,1260.00
1991-06-20,2826.65,3602.23,2497.51,30456.05,1234.20,1430.00
1991-06-21,2907.11,3657.94,2497.53,30478.09,1296.21,1500.00
1991-06-22,2688.89,3728.91,2497.51,30456.05,1089.50,1300.00
1991-06-23,2348.46,3921.93,2497.37,30302.25,823.30,1030.00
1991-06-24,2338.48,4084.85,2497.22,30138.57,742.13,947.00
1991-06-25,2697.52,3098.56,2497.50,30445.05,860.11,1060.00
1991-06-26,2935.09,3248.31,2497.52,30467.05,1158.58,1370.00
1991-06-27,2975.35,3716.16,2497.49,30434.02,1225.13,1440.00
1991-06-28,2738.11,3844.68,2497.51,30456.05,973.55,1180.00
1991-06-29,2737.45,3584.32,2497.50,30445.05,993.21,1190.00
1991-06-30,2996.00,2533.18,2497.50,30445.05,1256.38,1440.00
1991-07-01,2921.00,2183.81,2497.50,30445.05,1154.54,1370.00
1991-07-02,2759.00,2033.79,2497.50,30445.05,1003.29,1210.00
1991-07-03,2708.09,1888.34,2497.52,30467.05,942.29,1150.00
1991-07-04,2793.35,1894.46,2497.49,30434.02,1057.24,1260.00
1991-07-05,2833.11,1765.79,2497.51,30456.05,1069.34,1270.00
1991-07-06,2828.45,1689.38,2497.50,30445.05,1062.28,1280.00
1991-07-07,2735.55,1534.96,2497.51,30456.05,968.50,1180.00
1991-07-08,2656.45,1534.04,2497.50,30445.05,896.41,1110.00
1991-07-09,2585.55,1404.58,2497.51,30456.05,821.29,1030.00
1991-07-10,2628.89,1261.25,2497.49,30434.02,879.27,1090.00
1991-07-11,2858.65,1433.33,2497.52,30467.05,1089.00,1290.00
1991-07-12,3388.45,1996.27,2497.51,30456.05,1331.00,1840.00
1991-07-13,3515.89,2065.55,2497.49,30434.02,1210.00,1980.00
1991-07-14,3560.11,2134.16,2497.51,30456.05,1310.83,2000.00
1991-07-15,3641.55,2136.54,2497.52,30467.05,1290.67,2080.00
1991-07-16,3644.00,2085.55,2497.52,30467.05,1297.22,2090.00
1991-07-17,3632.91,2051.82,2497.50,30445.05,1331.00,2090.00
1991-07-18,3625.00,1051.13,2497.50,30445.05,1357.72,2070.00
1991-07-19,3584.55,894.31,2497.51,30456.05,1310.83,2010.00
1991-07-20,3550.45,868.92,2497.50,30445.05,1284.11,1990.00
1991-07-21,3547.09,872.68,2497.52,30467.05,1284.11,1970.00
1991-07-22,3509.35,866.65,2497.49,30434.02,1310.83,1960.00
1991-07-23,3589.11,761.89,2497.51,30456.05,1270.50,2010.00
1991-07-24,3754.89,944.40,2497.49,30434.02,1277.05,2200.00
1991-07-25,3723.56,926.66,2497.50,30445.05,1270.50,2150.00
1991-07-26,3668.00,843.05,2497.50,30445.05,1357.72,2100.00
1991-07-27,3538.00,756.93,2497.50,30445.05,1310.83,1970.00
1991-07-28,3458.00,809.35,2497.50,30445.05,1310.83,1890.00
1991-07-29,3448.00,1033.28,2497.50,30445.05,1290.67,1880.00
1991-07-30,3411.55,816.37,2497.51,30456.05,1337.55,1840.00
1991-07-31,3363.45,-240.96,2497.50,30445.05,1236.72,1800.00
1991-08-01,3360.00,-253.37,2497.50,30445.05,1317.39,1790.00
1991-08-02,3331.44,249.71,2497.49,30434.02,1337.55,1770.00
1991-08-03,3320.56,508.57,2497.50,30445.05,1310.83,1750.00
1991-08-04,3338.55,565.25,2497.51,30456.05,1303.78,1770.00
1991-08-05,3288.89,1083.55,2497.49,30434.02,1284.11,1740.00
1991-08-06,2864.00,1074.12,2497.49,30434.02,1035.05,1300.00
1991-08-07,2571.56,962.07,2497.50,30445.05,843.67,1000.00
1991-08-08,2550.09,806.86,2497.52,30467.05,815.24,973.00
1991-08-09,2487.35,660.45,2497.49,30434.02,783.48,940.00
1991-08-10,2485.00,291.52,2497.49,30434.02,768.35,924.00
1991-08-11,2461.11,190.10,2497.51,30456.05,740.12,893.00
1991-08-12,2446.45,333.34,2497.50,30445.05,737.60,893.00
1991-08-13,2420.00,128.68,2497.50,30445.05,733.56,861.00
1991-08-14,2428.09,535.55,2497.52,30467.05,706.34,860.00
1991-08-15,2457.91,416.70,2497.50,30445.05,756.25,910.00
1991-08-16,2483.00,616.27,2497.50,30445.05,764.32,923.00
1991-08-17,2473.00,517.24,2497.50,30445.05,753.23,912.00
1991-08-18,2458.55,5.28,2497.51,30456.05,743.14,898.00
1991-08-19,2434.45,19.25,2497.50,30445.05,727.01,885.00
1991-08-20,2416.00,-43.71,2497.50,30445.05,707.35,861.00
1991-08-21,2421.55,-79.23,2497.51,30456.05,708.35,861.00
1991-08-22,2450.55,-43.47,2497.52,30467.05,736.59,890.00
1991-08-23,2467.45,-20.89,2497.51,30456.05,762.30,918.00
1991-08-24,2501.45,13.10,2497.50,30445.05,799.61,962.00
1991-08-25,2509.00,46.04,2497.50,30445.05,806.16,968.00
1991-08-26,2516.00,64.76,2497.50,30445.05,822.30,981.00
1991-08-27,2707.44,377.25,2497.49,30434.02,1023.46,1180.00
1991-08-28,2781.11,716.23,2497.51,30456.05,1061.27,1240.00
1991-08-29,2733.55,912.83,2497.52,30467.05,1025.48,1200.00
1991-08-30,2614.91,950.36,2497.50,30445.05,931.20,1100.00
1991-08-31,2511.44,824.94,2497.49,30434.02,831.37,989.00
1991-09-01,2498.00,859.29,2497.49,30434.02,807.17,970.00
1991-09-02,2495.00,802.94,2497.49,30434.02,815.24,967.00
1991-09-03,2489.56,735.66,2497.50,30445.05,800.11,955.00
1991-09-04,2446.00,740.46,2497.50,30445.05,763.31,917.00
1991-09-05,2451.00,733.72,2497.50,30445.05,758.27,923.00
1991-09-06,2373.00,621.73,2497.50,30445.05,695.25,847.00
1991-09-07,2353.00,601.73,2497.50,30445.05,673.57,827.00
1991-09-08,2353.00,558.94,2497.50,30445.05,677.60,830.00
1991-09-09,2362.00,585.52,2497.50,30445.05,705.33,852.00
1991-09-10,2432.00,698.75,2497.50,30445.05,779.95,920.00
1991-09-11,2523.00,1020.11,2497.50,30445.05,979.60,1110.00
1991-09-12,2420.44,1009.86,2497.49,30434.02,1009.34,1140.00
1991-09-13,2089.00,602.84,2497.49,30434.02,728.52,873.00
1991-09-14,1878.11,485.16,2497.51,30456.05,520.30,655.00
1991-09-15,1890.45,591.24,2497.50,30445.05,549.54,685.00
1991-09-16,1857.09,642.00,2497.52,30467.05,589.37,717.00
1991-09-17,1756.35,639.03,2497.49,30434.02,521.31,652.00
1991-09-18,1689.56,319.75,2497.50,30445.05,410.90,575.00
1991-09-19,1724.55,372.92,2497.51,30456.05,417.95,610.00
1991-09-20,1896.45,521.93,2497.50,30445.05,553.07,744.00
1991-09-21,1920.00,485.18,2497.50,30445.05,567.69,762.00
1991-09-22,1917.55,373.19,2497.51,30456.05,562.15,754.00
1991-09-23,1933.55,754.47,2497.52,30467.05,574.75,768.00
1991-09-24,1903.35,340.21,2497.49,30434.02,567.19,759.00
1991-09-25,1817.56,927.54,2497.50,30445.05,511.23,703.00
1991-09-26,1801.00,438.87,2497.50,30445.05,504.17,692.00
1991-09-27,1805.00,498.60,2497.50,30445.05,515.26,696.00
1991-09-28,1807.00,928.38,2497.50,30445.05,511.23,698.00
1991-09-29,1861.55,990.94,2497.51,30456.05,552.06,747.00
1991-09-30,1848.00,542.86,2497.51,30456.05,610.55,795.00
1991-10-01,1635.00,162.94,2497.51,30456.05,666.00,626.00
1991-10-02,1588.45,350.40,2497.50,30445.05,431.06,585.00
1991-10-03,1594.00,385.60,2497.50,30445.05,430.05,585.00
1991-10-04,1574.55,624.55,2497.51,30456.05,439.13,602.00
1991-10-05,1578.45,538.73,2497.50,30445.05,462.32,622.00
1991-10-06,1605.44,1056.54,2497.49,30434.02,484.50,649.00
1991-10-07,1501.56,827.98,2497.50,30445.05,374.09,609.00
1991-10-08,1237.49,657.01,2497.05,29954.13,432.07,590.00
1991-10-09,935.41,613.79,2496.34,29169.48,328.21,472.00
1991-10-10,1001.56,1024.69,2495.91,28708.45,220.32,349.00
1991-10-11,1096.48,1151.21,2495.35,28146.09,442.15,585.00
1991-10-12,771.85,809.40,2494.87,27667.77,640.80,807.00
1991-10-13,672.97,697.41,2494.42,27215.47,535.43,696.00
1991-10-14,661.45,727.90,2493.92,26718.51,556.10,706.00
1991-10-15,677.33,747.63,2493.43,26225.29,770.37,857.00
1991-10-16,668.72,729.75,2492.97,25772.51,853.05,897.00
1991-10-17,691.52,460.60,2492.51,25355.03,856.08,902.00
1991-10-18,681.92,568.57,2492.05,24944.29,844.98,889.00
1991-10-19,665.35,655.20,2491.53,24472.92,862.13,903.00
1991-10-20,683.49,736.88,2491.02,24017.69,869.18,913.00
1991-10-21,682.12,623.36,2490.52,23563.72,863.13,911.00
1991-10-22,682.58,640.27,2490.03,23126.53,861.12,903.00
1991-10-23,704.11,625.42,2489.48,22680.46,884.81,929.00
1991-10-24,721.18,723.97,2489.00,22299.99,868.68,913.00
1991-10-25,732.72,1246.73,2488.48,21827.36,914.56,971.00
1991-10-26,953.44,1765.02,2488.02,21417.65,1087.99,1160.00
1991-10-27,1055.59,1548.55,2487.52,21012.21,1278.06,1260.00
1991-10-28,908.06,1307.12,2486.99,20591.83,1052.70,1120.00
1991-10-29,798.35,719.34,2486.47,20172.03,970.52,1010.00
1991-10-30,797.28,690.63,2486.04,19831.42,922.12,969.00
1991-10-31,749.72,707.68,2485.53,19467.88,959.93,933.00
1991-11-01,809.47,738.46,2485.02,19113.77,1011.86,988.00
1991-11-02,854.96,753.28,2484.50,18746.74,1018.92,1040.00
1991-11-03,770.95,777.11,2483.97,18381.68,984.13,955.00
1991-11-04,776.73,1286.86,2483.50,18097.51,954.89,920.00
1991-11-05,938.95,1502.92,2483.03,17817.74,1096.06,1080.00
1991-11-06,1245.93,1493.67,2482.98,17789.84,1189.83,1260.00
1991-11-07,1280.71,1229.32,2482.51,17553.23,1386.96,1400.00
1991-11-08,1067.31,1555.07,2482.02,17309.88,1197.90,1190.00
1991-11-09,1051.33,1470.30,2481.51,17054.66,1189.83,1180.00
1991-11-10,772.67,1542.27,2481.01,15731.04,1432.84,1440.00
1991-11-11,476.15,1362.12,2480.48,14156.46,1273.02,1270.00
1991-11-12,617.24,1825.22,2480.09,13099.75,1162.10,1150.00
1991-11-13,1346.85,1803.92,2480.08,13073.67,1320.92,1360.00
1991-11-14,1732.27,1763.76,2480.18,13336.02,1466.62,1600.00
1991-11-15,1102.42,1218.95,2480.03,12944.13,1296.21,1300.00
1991-11-16,1103.01,1240.03,2480.04,12969.94,1102.11,1090.00
1991-11-17,1040.00,1442.22,2480.04,12969.94,1062.78,1040.00
1991-11-18,1186.99,1363.76,2480.03,12944.13,1204.96,1200.00
1991-11-19,1097.02,1207.84,2480.02,12918.38,1122.78,1110.00
1991-11-20,1112.09,1246.25,2480.06,13021.69,1070.85,1060.00
1991-11-21,1124.95,1280.28,2480.01,12892.66,1205.95,1190.00
1991-11-22,1138.96,1092.82,2480.04,12969.94,1119.25,1100.00
1991-11-23,909.01,865.09,2480.02,12918.38,963.97,935.00
1991-11-24,978.44,1007.76,2480.09,13099.75,920.10,887.00
1991-11-25,1096.85,1326.33,2480.08,13073.67,1126.81,1110.00
1991-11-26,1617.69,2297.01,2480.36,13822.81,1247.81,1240.00
1991-11-27,1847.54,1638.61,2480.70,14789.84,1348.65,1360.00
1991-11-28,1610.36,1455.21,2480.82,15147.58,1420.74,1430.00
1991-11-29,620.57,1477.15,2480.33,13740.45,1333.02,1330.00
1991-11-30,813.83,1220.50,2480.08,13073.67,1165.63,1150.00
1991-12-01,1019.11,1093.91,2480.20,13389.26,892.88,860.00
1991-12-02,903.29,959.58,2480.12,13177.60,1033.54,1010.00
1991-12-03,1029.31,1155.46,2480.02,12918.38,1119.75,1160.00
1991-12-04,1125.18,1194.83,2480.07,13047.67,1073.88,1060.00
1991-12-05,1073.11,1330.12,2480.08,13073.67,1082.95,1060.00
1991-12-06,1738.54,2884.43,2480.60,14498.88,850.53,1020.00
1991-12-07,2052.70,3561.74,2480.37,13849.70,1384.95,2380.00
1991-12-08,2609.58,2707.11,2480.67,14701.75,1321.93,2180.00
1991-12-09,1644.41,1771.53,2480.70,14789.84,1337.55,1600.00
