date,qu,gain,qd
2017-07-06,20848.44,800.00,19600.00
2017-07-07,20511.87,400.00,19900.00
2017-07-08,19647.04,600.00,20800.00
2017-07-09,19453.23,700.00,20900.00
2017-07-10,19514.28,1000.00,20600.00
2017-07-11,18041.51,900.00,19500.00
2017-07-12,17853.88,900.00,18500.00
2017-07-13,16419.86,700.00,17700.00
2017-07-14,15609.90,900.00,17600.00
2017-07-15,15138.17,900.00,16800.00
2017-07-16,14293.28,1000.00,15900.00
2017-07-17,14295.87,1000.00,14600.00
2017-07-18,13967.82,1000.00,13600.00
2017-07-19,13150.88,700.00,12700.00
2017-07-20,12483.12,700.00,12700.00
2017-07-21,12675.21,600.00,12600.00
2017-07-22,11844.70,500.00,12600.00
2017-07-23,11209.76,700.00,12800.00
2017-07-24,10750.52,1000.00,12600.00
2017-07-25,10229.26,800.00,11200.00
2017-07-26,10014.62,700.00,10900.00
2017-07-27,10055.05,950.00,10900.00
2017-07-28,9777.89,670.00,10200.00
2017-07-29,9730.68,670.00,10200.00
2017-07-30,8768.04,660.00,10200.00
2017-07-31,9046.01,950.00,10100.00
2017-08-01,8141.78,670.00,9200.00
2017-08-02,8120.37,630.00,9130.00
2017-08-03,7881.29,630.00,9140.00
2017-08-04,7626.38,620.00,9180.00
2017-08-05,7105.00,600.00,9150.00
2017-08-06,7095.73,560.00,9140.00
2017-08-07,7299.15,520.00,9130.00
2017-08-08,6989.13,590.00,9110.00
2017-08-09,7846.87,650.00,9140.00
2017-08-10,6960.57,660.00,9130.00
2017-08-11,7128.81,660.00,9110.00
2017-08-12,6656.65,650.00,9070.00
2017-08-13,6791.25,660.00,9060.00
2017-08-14,6484.09,730.00,9090.00
2017-08-15,6900.91,740.00,9090.00
2017-08-16,6482.36,770.00,9040.00
2017-08-17,6589.57,710.00,8820.00
2017-08-18,5843.31,590.00,8770.00
2017-08-19,5992.39,640.00,9030.00
2017-08-20,5810.73,600.00,9050.00
2017-08-21,5681.57,570.00,9000.00
2017-08-22,5951.05,620.00,8970.00
2017-08-23,5561.40,450.00,8780.00
2017-08-24,5314.55,50.00,9120.00
2017-08-25,5879.61,250.00,9980.00
2017-08-26,5600.48,380.00,10200.00
2017-08-27,5357.98,390.00,10200.00
2017-08-28,5605.53,550.00,10200.00
2017-08-29,5229.40,400.00,9900.00
2017-08-30,5177.31,530.00,10100.00
2017-08-31,5600.31,530.00,10100.00
2017-09-01,5530.73,540.00,10100.00
2017-09-02,5405.55,580.00,10300.00
2017-09-03,5298.16,610.00,10300.00
2017-09-04,5184.39,680.00,10400.00
2017-09-05,5252.81,700.00,10600.00
2017-09-06,5169.44,880.00,10500.00
2017-09-07,5234.61,750.00,9940.00
2017-09-08,5004.41,690.00,10400.00
2017-09-09,5096.84,720.00,10500.00
2017-09-10,5362.10,680.00,10500.00
2017-09-11,5795.06,1030.00,10200.00
2017-09-12,5181.10,750.00,9200.00
2017-09-13,4893.02,510.00,8720.00
2017-09-14,4949.66,640.00,8620.00
2017-09-15,5901.00,460.00,8200.00
2017-09-16,6556.65,630.00,7870.00
2017-09-17,5527.26,430.00,7250.00
2017-09-18,5567.50,550.00,7140.00
2017-09-19,6037.96,510.00,6890.00
2017-09-20,6731.31,890.00,6270.00
2017-09-21,6750.46,1040.00,6090.00
2017-09-22,7546.56,740.00,5120.00
2017-09-23,7336.90,670.00,5050.00
2017-09-24,6588.38,650.00,5030.00
2017-09-25,5912.04,660.00,5000.00
2017-09-26,5822.29,620.00,4940.00
2017-09-27,5564.24,600.00,4930.00
2017-09-28,5470.97,600.00,4930.00
2017-09-29,5263.84,580.00,4920.00
2017-09-30,5346.70,630.00,4960.00
2017-10-01,5821.88,660.00,4990.00
2017-10-02,6628.12,660.00,4980.00
2017-10-03,5602.05,610.00,4930.00
2017-10-04,5174.86,630.00,4950.00
2017-10-05,5385.68,600.00,4940.00
2017-10-06,5430.05,590.00,4940.00
2017-10-07,5042.35,590.00,4940.00
2017-10-08,4986.55,590.00,4920.00
2017-10-09,5066.96,700.00,4890.00
2017-10-10,4948.54,560.00,4460.00
2017-10-11,4604.95,530.00,4430.00
2017-10-12,4835.43,530.00,4420.00
2017-10-13,4342.95,500.00,4410.00
2017-10-14,4749.48,550.00,4450.00
2017-10-15,5112.48,520.00,4450.00
2017-10-16,4547.39,510.00,4440.00
2017-10-17,4674.86,490.00,4450.00
2017-10-18,4462.27,490.00,4430.00
2017-10-19,4401.68,480.00,4440.00
2017-10-20,4625.11,510.00,4430.00
2017-10-21,4361.18,490.00,4400.00
2017-10-22,4194.13,510.00,4420.00
2017-10-23,5198.01,460.00,4410.00
2017-10-24,4594.27,420.00,4320.00
2017-10-25,4242.19,430.00,4280.00
2017-10-26,4250.00,400.00,4250.00
2017-10-27,4367.98,400.00,4250.00
2017-10-28,4208.15,400.00,4250.00
2017-10-29,4347.98,400.00,4230.00
2017-10-30,4320.67,370.00,4240.00
2017-10-31,4280.00,400.00,4280.00
2017-11-01,4033.63,850.00,4200.00
2017-11-02,5261.28,470.00,3170.00
2017-11-03,5568.23,400.00,3120.00
2017-11-04,5823.93,450.00,3170.00
2017-11-05,6119.71,420.00,3130.00
2017-11-06,4617.96,390.00,3110.00
2017-11-07,5036.17,380.00,3080.00
2017-11-08,4206.39,440.00,3010.00
2017-11-09,4080.76,390.00,2960.00
2017-11-10,4403.93,410.00,2960.00
2017-11-11,4553.25,400.00,2950.00
2017-11-12,4386.96,400.00,2940.00
2017-11-13,4032.03,400.00,2940.00
2017-11-14,4344.10,420.00,2940.00
2017-11-15,4417.38,390.00,2920.00
2017-11-16,5063.23,220.00,3100.00
2017-11-17,6420.98,410.00,3520.00
2017-11-18,5129.47,380.00,3500.00
2017-11-19,4282.05,390.00,3490.00
2017-11-20,4283.56,380.00,3490.00
2017-11-21,4484.89,320.00,3530.00
2017-11-22,4874.97,410.00,3790.00
2017-11-23,4927.74,430.00,3810.00
2017-11-24,5945.23,480.00,3860.00
2017-11-25,6173.20,480.00,3850.00
2017-11-26,5581.64,440.00,3810.00
2017-11-27,4956.81,210.00,3830.00
2017-11-28,5715.21,390.00,4540.00
2017-11-29,4735.87,410.00,4570.00
2017-11-30,4563.20,390.00,4600.00
2017-12-01,4587.82,450.00,4670.00
2017-12-02,4645.55,410.00,4640.00
2017-12-03,4624.20,430.00,4660.00
2017-12-04,4884.52,420.00,4640.00
2017-12-05,4168.92,410.00,4610.00
2017-12-06,3985.94,390.00,4590.00
2017-12-07,3782.41,370.00,4580.00
2017-12-08,4219.35,710.00,4540.00
2017-12-09,3604.46,420.00,3730.00
2017-12-10,3720.00,400.00,3720.00
2017-12-11,3601.02,390.00,3720.00
2017-12-12,3740.00,420.00,3740.00
2017-12-13,3710.00,410.00,3710.00
2017-12-14,4030.65,420.00,3710.00
2017-12-15,3798.15,410.00,3720.00
2017-12-16,3706.14,430.00,3750.00
2017-12-17,4176.69,420.00,3730.00
2017-12-18,3511.78,420.00,3720.00
2017-12-19,3952.50,400.00,3710.00
2017-12-20,3859.49,410.00,3740.00
2017-12-21,4115.35,390.00,3710.00
2017-12-22,3594.46,290.00,3720.00
2017-12-23,4165.54,370.00,4040.00
2017-12-24,3569.86,350.00,4010.00
2017-12-25,3548.19,380.00,4070.00
2017-12-26,3801.02,340.00,4040.00
2017-12-27,3759.02,350.00,4120.00
2017-12-28,3961.02,510.00,4080.00
2017-12-29,3702.10,380.00,3750.00
2017-12-30,3641.02,380.00,3760.00
2017-12-31,3916.88,370.00,3750.00
2018-01-01,3304.82,350.00,3750.00
2018-01-02,3320.87,350.00,3760.00
2018-01-03,3077.36,370.00,3760.00
2018-01-04,3451.70,520.00,3730.00
2018-01-05,3533.60,440.00,3340.00
2018-01-06,3727.79,420.00,3330.00
2018-01-07,3809.97,430.00,3330.00
2018-01-08,3520.66,410.00,3320.00
2018-01-09,3705.44,430.00,3350.00
2018-01-10,4462.45,490.00,3380.00
2018-01-11,4921.99,450.00,3350.00
2018-01-12,4242.55,390.00,3390.00
2018-01-13,4401.54,400.00,3550.00
2018-01-14,3560.00,420.00,3560.00
2018-01-15,3628.15,400.00,3550.00
2018-01-16,3424.46,400.00,3550.00
2018-01-17,3409.67,380.00,3570.00
2018-01-18,3299.68,400.00,3580.00
2018-01-19,3656.30,280.00,3620.00
2018-01-20,3753.71,390.00,3910.00
2018-01-21,3739.17,380.00,3900.00
2018-01-22,3309.03,390.00,3910.00
2018-01-23,3598.34,400.00,3920.00
2018-01-24,3527.50,390.00,3890.00
2018-01-25,3460.37,400.00,3900.00
2018-01-26,3366.67,390.00,3890.00
2018-01-27,3569.35,390.00,3890.00
2018-01-28,3731.69,400.00,3890.00
2018-01-29,3856.22,400.00,3890.00
2018-01-30,3491.71,390.00,3890.00
2018-01-31,3376.67,380.00,3900.00
2018-02-01,3472.38,390.00,3910.00
2018-02-02,3538.68,410.00,3940.00
2018-02-03,3899.16,410.00,3940.00
2018-02-04,4201.50,430.00,3960.00
2018-02-05,4115.54,490.00,3990.00
2018-02-06,4323.50,450.00,3960.00
2018-02-07,3589.52,440.00,3950.00
2018-02-08,3790.68,430.00,3950.00
2018-02-09,3780.68,440.00,3940.00
2018-02-10,3736.82,430.00,3940.00
2018-02-11,3343.07,430.00,3940.00
2018-02-12,3337.02,440.00,3940.00
2018-02-13,3512.38,410.00,3950.00
2018-02-14,3348.02,450.00,3950.00
2018-02-15,3641.70,440.00,3920.00
2018-02-16,3692.12,430.00,3920.00
2018-02-17,3454.07,430.00,3930.00
2018-02-18,4013.27,460.00,3980.00
2018-02-19,3900.76,440.00,3930.00
2018-02-20,3357.43,420.00,3910.00
2018-02-21,3084.60,410.00,3920.00
2018-02-22,3168.79,420.00,3920.00
2018-02-23,3341.05,440.00,3940.00
2018-02-24,3198.79,430.00,3950.00
2018-02-25,3487.09,440.00,3960.00
2018-02-26,3634.90,450.00,3950.00
2018-02-27,3605.48,430.00,3910.00
2018-02-28,3389.70,420.00,3910.00
2018-03-01,3028.55,410.00,3930.00
2018-03-02,3517.42,460.00,3950.00
2018-03-03,3674.72,460.00,3950.00
2018-03-04,4291.74,450.00,3960.00
2018-03-05,3186.29,90.00,4240.00
2018-03-06,3213.75,20.00,5240.00
2018-03-07,3190.77,410.00,5880.00
2018-03-08,3010.79,170.00,5940.00
2018-03-09,3338.06,230.00,6960.00
2018-03-10,3618.06,430.00,7180.00
2018-03-11,3293.46,450.00,7230.00
2018-03-12,3664.96,490.00,7300.00
2018-03-13,3585.46,470.00,7280.00
2018-03-14,3878.98,570.00,7390.00
2018-03-15,3968.72,580.00,7390.00
2018-03-16,4308.11,560.00,7380.00
2018-03-17,4273.83,580.00,7380.00
2018-03-18,4076.27,530.00,7310.00
2018-03-19,3785.20,540.00,7330.00
2018-03-20,3391.46,40.00,7570.00
2018-03-21,3607.69,60.00,9150.00
2018-03-22,4366.81,400.00,10500.00
2018-03-23,6222.34,700.00,10900.00
2018-03-24,5915.46,500.00,10700.00
2018-03-25,5509.10,500.00,10700.00
2018-03-26,5079.88,500.00,10600.00
2018-03-27,4522.60,500.00,10500.00
2018-03-28,4384.96,500.00,10500.00
2018-03-29,4620.23,400.00,10400.00
2018-03-30,4463.10,500.00,10500.00
2018-03-31,4492.35,500.00,10500.00
2018-04-01,5131.63,500.00,10500.00
2018-04-02,5231.46,400.00,10500.00
2018-04-03,5450.26,500.00,10500.00
2018-04-04,5067.10,500.00,10500.00
2018-04-05,3836.80,-1100.00,11000.00
2018-04-06,6215.28,-200.00,15800.00
2018-04-07,7375.39,100.00,16100.00
2018-04-08,8572.96,200.00,16200.00
2018-04-09,7844.77,-600.00,16100.00
2018-04-10,7169.66,100.00,18100.00
2018-04-11,7880.71,300.00,18200.00
2018-04-12,10378.88,600.00,18500.00
2018-04-13,9843.61,400.00,18300.00
2018-04-14,7604.76,300.00,18100.00
2018-04-15,7414.69,200.00,18100.00
2018-04-16,7529.31,-100.00,18200.00
2018-04-17,8584.81,100.00,19800.00
2018-04-18,8354.11,500.00,20500.00
2018-04-19,8154.29,400.00,20400.00
2018-04-20,9065.10,1300.00,19700.00
2018-04-21,10175.23,200.00,16500.00
2018-04-22,11648.71,200.00,16100.00
2018-04-23,13993.11,400.00,16400.00
2018-04-24,13865.20,300.00,16200.00
2018-04-25,13033.18,500.00,14100.00
2018-04-26,13665.20,400.00,16000.00
2018-04-27,14943.27,500.00,16000.00
2018-04-28,17003.82,600.00,16300.00
2018-04-29,19727.02,1000.00,16700.00
2018-04-30,19945.48,700.00,16500.00
2018-05-01,18103.76,800.00,16500.00
2018-05-02,15483.48,200.00,14700.00
2018-05-03,14077.68,100.00,14600.00
2018-05-04,14612.78,100.00,14700.00
2018-05-05,16414.52,300.00,14900.00
2018-05-06,19111.48,400.00,15000.00
2018-05-07,22848.06,800.00,15400.00
2018-05-08,26300.26,900.00,15500.00
2018-05-09,27589.11,300.00,15900.00
2018-05-10,29838.15,1000.00,17600.00
2018-05-11,31315.01,900.00,17400.00
2018-05-12,30825.11,600.00,17200.00
2018-05-13,29768.88,600.00,17200.00
2018-05-14,27028.89,500.00,17000.00
2018-05-15,25903.92,400.00,16900.00
2018-05-16,26612.95,500.00,17000.00
2018-05-17,27756.23,400.00,16900.00
2018-05-18,26898.13,300.00,16900.00
2018-05-19,27429.20,500.00,17000.00
2018-05-20,27013.41,300.00,16800.00
2018-05-21,27152.43,-200.00,17300.00
2018-05-22,29766.66,500.00,19100.00
2018-05-23,31307.41,600.00,19400.00
2018-05-24,35623.65,800.00,20300.00
2018-05-25,38668.82,800.00,20300.00
2018-05-26,36942.88,700.00,20200.00
2018-05-27,36968.42,700.00,20100.00
2018-05-28,35917.05,600.00,20000.00
2018-05-29,34341.69,500.00,19800.00
2018-05-30,32996.07,200.00,19800.00
2018-05-31,34412.86,400.00,21000.00
2018-06-01,35638.72,500.00,22000.00
2018-06-02,33470.71,700.00,23100.00
2018-06-03,29297.72,700.00,23100.00
2018-06-04,27693.29,800.00,23000.00
2018-06-05,28922.45,700.00,23000.00
2018-06-06,30537.47,800.00,23100.00
2018-06-07,30048.25,800.00,23000.00
2018-06-08,28878.57,700.00,22700.00
2018-06-09,28236.26,700.00,22700.00
2018-06-10,27670.08,900.00,22700.00
2018-06-11,25781.69,1000.00,21100.00
2018-06-12,21655.27,400.00,18900.00
2018-06-13,19343.12,500.00,18300.00
2018-06-14,18412.68,0.00,17000.00
2018-06-15,19744.88,-400.00,17400.00
2018-06-16,20845.05,200.00,18600.00
2018-06-17,20414.01,-300.00,18900.00
2018-06-18,25135.39,100.00,21700.00
2018-06-19,29748.12,1100.00,23200.00
2018-06-20,25366.65,1200.00,21900.00
2018-06-21,21967.57,1100.00,19600.00
2018-06-22,19365.55,700.00,17000.00
2018-06-23,19028.49,200.00,15400.00
2018-06-24,18429.87,800.00,15300.00
2018-06-25,17260.58,400.00,13500.00
2018-06-26,15903.80,-800.00,14900.00
2018-06-27,16787.09,300.00,17200.00
2018-06-28,16654.63,100.00,16700.00
2018-06-29,15524.28,100.00,16700.00
2018-06-30,15654.36,100.00,16700.00
2018-07-01,14159.50,100.00,16700.00
2018-07-02,13102.38,600.00,15900.00
2018-07-03,12603.30,800.00,14200.00
2018-07-04,12640.51,500.00,12700.00
2018-07-05,11993.82,400.00,12500.00
2018-07-06,11834.50,400.00,12500.00
2018-07-07,11749.30,400.00,12500.00
2018-07-08,11997.85,400.00,12500.00
2018-07-09,11377.72,300.00,12500.00
2018-07-10,11263.28,300.00,12500.00
2018-07-11,11052.54,300.00,12500.00
2018-07-12,10520.14,200.00,12500.00
2018-07-13,9896.33,300.00,12700.00
2018-07-14,9285.78,300.00,12700.00
2018-07-15,9142.09,300.00,12700.00
2018-07-16,8623.31,300.00,12700.00
2018-07-17,8669.19,300.00,12700.00
2018-07-18,8927.80,500.00,12400.00
2018-07-19,8309.52,300.00,12300.00
2018-07-20,7759.98,500.00,12300.00
2018-07-21,7631.88,500.00,11700.00
2018-07-22,7383.32,500.00,11700.00
2018-07-23,7230.06,600.00,11700.00
2018-07-24,7129.84,800.00,10900.00
2018-07-25,6942.77,500.00,10600.00
2018-07-26,6930.67,500.00,10600.00
2018-07-27,7000.75,640.00,10600.00
2018-07-28,6492.18,690.00,10100.00
2018-07-29,6349.58,530.00,9970.00
2018-07-30,6050.61,590.00,9970.00
2018-07-31,6222.25,590.00,9580.00
2018-08-01,5611.36,500.00,9500.00
2018-08-02,5565.75,-110.00,9710.00
2018-08-03,6077.16,300.00,11200.00
2018-08-04,5143.95,300.00,11200.00
2018-08-05,5315.87,200.00,11200.00
2018-08-06,5286.12,200.00,11200.00
2018-08-07,5180.75,200.00,11200.00
2018-08-08,4962.45,200.00,11200.00
2018-08-09,5114.71,100.00,11200.00
2018-08-10,5051.18,300.00,11200.00
2018-08-11,4819.42,100.00,11000.00
2018-08-12,4693.05,200.00,11100.00
2018-08-13,4863.28,200.00,11000.00
2018-08-14,4444.82,200.00,11000.00
2018-08-15,4489.19,100.00,11000.00
2018-08-16,4359.11,100.00,11000.00
2018-08-17,4330.05,200.00,11100.00
2018-08-18,4322.99,100.00,11100.00
2018-08-19,4026.54,100.00,11100.00
2018-08-20,4776.74,100.00,11100.00
2018-08-21,4636.40,200.00,11000.00
2018-08-22,4683.43,300.00,10500.00
2018-08-23,5161.03,380.00,10300.00
2018-08-24,4508.77,470.00,9800.00
2018-08-25,4102.78,330.00,9150.00
2018-08-26,4234.03,300.00,9130.00
2018-08-27,4476.88,340.00,9270.00
2018-08-28,6967.89,360.00,9280.00
2018-08-29,5050.54,520.00,9220.00
2018-08-30,4654.81,380.00,8550.00
2018-08-31,4328.86,340.00,8520.00
2018-09-01,4437.09,340.00,8540.00
2018-09-02,4240.64,330.00,8580.00
2018-09-03,4312.31,370.00,8630.00
2018-09-04,4161.06,380.00,8630.00
2018-09-05,4199.55,410.00,8670.00
2018-09-06,4095.77,420.00,8600.00
2018-09-07,4067.04,420.00,8660.00
2018-09-08,4117.21,390.00,8690.00
2018-09-09,4056.37,400.00,8730.00
2018-09-10,4186.11,400.00,8770.00
2018-09-11,3924.78,420.00,8730.00
2018-09-12,3987.55,360.00,8700.00
2018-09-13,3105.60,400.00,8780.00
2018-09-14,4709.11,400.00,8810.00
2018-09-15,3921.01,390.00,8760.00
2018-09-16,3837.23,370.00,8770.00
2018-09-17,3631.95,490.00,8720.00
2018-09-18,4019.54,370.00,8370.00
2018-09-19,3804.27,360.00,8430.00
2018-09-20,3881.31,640.00,8320.00
2018-09-21,3870.08,420.00,7490.00
2018-09-22,3687.74,420.00,7470.00
2018-09-23,3945.70,400.00,7430.00
2018-09-24,3852.35,530.00,7440.00
2018-09-25,3746.03,450.00,7070.00
2018-09-26,3818.29,420.00,7050.00
2018-09-27,3872.07,500.00,7070.00
2018-09-28,4116.16,480.00,6880.00
2018-09-29,4049.86,470.00,6850.00
2018-09-30,3460.91,500.00,6860.00
2018-10-01,4005.82,530.00,6750.00
2018-10-02,3991.95,500.00,6720.00
2018-10-03,4000.61,470.00,6710.00
2018-10-04,4413.61,590.00,6760.00
2018-10-05,4939.68,740.00,6370.00
2018-10-06,4616.58,600.00,6240.00
2018-10-07,4304.92,590.00,6250.00
2018-10-08,4221.49,620.00,6280.00
2018-10-09,4116.94,770.00,6000.00
2018-10-10,4114.58,810.00,5920.00
2018-10-11,4187.97,1030.00,5160.00
2018-10-12,4338.00,900.00,4640.00
2018-10-13,4062.70,850.00,4280.00
2018-10-14,4126.64,730.00,4170.00
2018-10-15,3746.25,780.00,4200.00
2018-10-16,3877.31,890.00,3840.00
2018-10-17,3942.75,740.00,3670.00
2018-10-18,4019.12,780.00,3460.00
2018-10-19,3828.54,660.00,3340.00
2018-10-20,3806.61,650.00,3370.00
2018-10-21,3860.05,640.00,3370.00
2018-10-22,3939.54,680.00,3330.00
2018-10-23,4093.72,730.00,3160.00
2018-10-24,4132.70,690.00,3080.00
2018-10-25,4337.63,720.00,2870.00
2018-10-26,3968.24,670.00,2790.00
2018-10-27,3718.07,750.00,2560.00
2018-10-28,3659.31,680.00,2230.00
2018-10-29,3755.94,590.00,2130.00
2018-10-30,4296.23,620.00,2030.00
2018-10-31,3570.81,570.00,1960.00
2018-11-01,3699.80,590.00,1970.00
2018-11-02,4255.55,680.00,1830.00
2018-11-03,4346.28,580.00,1590.00
2018-11-04,4258.81,568.00,1560.00
2018-11-05,4213.01,510.00,1550.00
2018-11-06,3877.06,513.00,1510.00
2018-11-07,3752.20,470.00,1490.00
2018-11-08,3595.32,490.00,1500.00
2018-11-09,3348.95,470.00,1480.00
2018-11-10,3241.14,504.00,1470.00
2018-11-11,3119.46,467.00,1430.00
2018-11-12,3032.75,454.00,1430.00
2018-11-13,2861.75,483.00,1440.00
2018-11-14,3024.85,474.00,1410.00
2018-11-15,3143.41,466.00,1400.00
2018-11-16,3260.88,469.00,1400.00
2018-11-17,3418.01,479.00,1420.00
2018-11-18,3245.67,473.00,1410.00
2018-11-19,2954.35,474.00,1400.00
2018-11-20,3002.83,476.00,1390.00
2018-11-21,3002.91,467.00,1380.00
2018-11-22,3448.43,491.00,1400.00
2018-11-23,3825.04,487.00,1400.00
2018-11-24,3994.70,508.00,1430.00
2018-11-25,3774.46,499.00,1420.00
2018-11-26,2945.86,475.00,1390.00
2018-11-27,2980.98,484.00,1410.00
2018-11-28,3521.96,540.00,1470.00
2018-11-29,3841.60,516.00,1410.00
2018-11-30,3441.63,527.00,1430.00
2018-12-01,3509.27,504.00,1420.00
2018-12-02,3263.82,504.00,1410.00
2018-12-03,2926.37,512.00,1430.00
2018-12-04,3249.46,521.00,1440.00
2018-12-05,2783.52,460.00,1390.00
2018-12-06,2839.06,504.00,1440.00
2018-12-07,2655.63,491.00,1430.00
2018-12-08,2916.62,515.00,1450.00
2018-12-09,3288.78,502.00,1440.00
2018-12-10,2742.26,503.00,1440.00
2018-12-11,3360.88,537.00,1440.00
2018-12-12,3282.39,525.00,1420.00
2018-12-13,3106.69,477.00,1390.00
2018-12-14,2955.69,493.00,1420.00
2018-12-15,2897.71,520.00,1420.00
2018-12-16,3009.80,503.00,1400.00
2018-12-17,2900.32,479.00,1410.00
2018-12-18,3188.96,541.00,1440.00
2018-12-19,3509.02,531.00,1450.00
2018-12-20,3100.05,501.00,1400.00
2018-12-21,2871.58,496.99,1410.00
2018-12-22,3200.63,514.00,1430.00
2018-12-23,2885.61,508.00,1420.00
2018-12-24,3111.73,552.00,1450.00
2018-12-25,3345.83,532.01,1430.00
2018-12-26,3310.96,532.00,1440.00
2018-12-27,2929.81,519.00,1440.00
2018-12-28,2998.38,531.00,1440.00
2018-12-29,2942.00,533.00,1430.00
2018-12-30,3351.21,574.00,1450.00
2018-12-31,3599.09,531.00,1410.00
2019-01-01,2626.72,490.00,1390.00
2019-01-02,2432.70,485.00,1380.00
2019-01-03,2692.77,500.00,1390.00
2019-01-04,2465.81,504.00,1400.00
2019-01-05,3012.41,505.00,1390.00
2019-01-06,3019.22,522.00,1420.00
2019-01-07,3695.31,518.00,1420.00
2019-01-08,3104.00,518.00,1410.00
2019-01-09,2874.10,536.00,1410.00
2019-01-10,2947.21,531.00,1410.00
2019-01-11,3087.87,512.00,1410.00
2019-01-12,3163.41,511.00,1420.00
2019-01-13,2558.58,490.00,1400.00
2019-01-14,2687.64,503.00,1400.00
2019-01-15,2641.76,500.00,1400.00
2019-01-16,2841.83,499.00,1410.00
2019-01-17,3535.40,525.00,1430.00
2019-01-18,3557.67,515.00,1420.00
2019-01-19,3575.90,504.00,1410.00
2019-01-20,3209.71,509.00,1430.00
2019-01-21,3216.35,511.01,1420.00
2019-01-22,3446.83,490.00,1410.00
2019-01-23,3075.68,520.00,1420.00
2019-01-24,3353.06,505.00,1410.00
2019-01-25,2857.46,506.00,1410.00
2019-01-26,3125.68,509.00,1410.00
2019-01-27,2812.59,507.00,1410.00
2019-01-28,3150.89,507.00,1410.00
2019-01-29,2655.38,494.00,1400.00
2019-01-30,2470.85,501.00,1400.00
2019-01-31,2857.04,498.00,1400.00
2019-02-01,2760.24,511.00,1400.00
2019-02-02,2952.83,523.00,1400.00
2019-02-03,3374.74,538.00,1410.00
2019-02-04,4068.89,539.00,1420.00
2019-02-05,4015.45,539.00,1420.00
2019-02-06,3485.74,520.00,1400.00
2019-02-07,2842.93,484.00,1400.00
2019-02-08,2563.53,513.00,1410.00
2019-02-09,2586.30,502.00,1400.00
2019-02-10,3200.30,518.00,1410.00
2019-02-11,3175.68,505.00,1400.00
2019-02-12,2979.13,500.00,1390.00
2019-02-13,3353.65,520.00,1400.00
2019-02-14,4364.92,521.00,1410.00
2019-02-15,3980.58,534.00,1430.00
2019-02-16,3365.16,515.00,1410.00
2019-02-17,3114.00,512.00,1420.00
2019-02-18,2779.40,503.00,1400.00
2019-02-19,2929.14,505.00,1400.00
2019-02-20,2835.36,499.00,1400.00
2019-02-21,2790.49,502.00,1400.00
2019-02-22,2709.91,487.00,1390.00
2019-02-23,2798.56,500.00,1400.00
2019-02-24,3141.48,514.00,1390.00
2019-02-25,3765.05,503.00,1400.00
2019-02-26,3651.02,522.00,1410.00
2019-02-27,3868.74,529.00,1420.00
2019-02-28,3590.86,523.00,1430.00
2019-03-01,3502.71,270.00,1420.00
2019-03-02,2490.00,0.00,2490.00
2019-03-03,2926.90,510.00,3000.00
2019-03-04,2964.29,550.00,2990.00
2019-03-05,2972.85,510.00,2930.00
2019-03-06,3418.13,600.00,3040.00
2019-03-07,3861.71,410.00,3050.00
2019-03-08,3622.43,610.00,3570.00
2019-03-09,3183.72,620.00,3580.00
2019-03-10,3032.98,600.00,3580.00
2019-03-11,2912.25,420.00,3910.00
2019-03-12,2969.24,610.00,4090.00
2019-03-13,3182.92,630.00,4100.00
2019-03-14,3018.06,450.00,4160.00
2019-03-15,2866.42,600.00,4570.00
2019-03-16,3174.64,630.00,4610.00
2019-03-17,3048.93,640.00,4630.00
2019-03-18,2839.39,410.00,4910.00
2019-03-19,3167.21,650.00,5320.00
2019-03-20,2889.01,390.00,5610.00
2019-03-21,3154.48,600.00,6000.00
2019-03-22,3466.48,610.00,6010.00
2019-03-23,3248.34,640.00,6050.00
2019-03-24,3593.53,650.00,6070.00
2019-03-25,3422.03,670.00,6080.00
2019-03-26,2936.72,20.00,6600.00
2019-03-27,3484.23,570.00,7510.00
2019-03-28,3528.68,560.00,7500.00
2019-03-29,3688.58,560.00,7490.00
2019-03-30,3730.17,590.00,7460.00
2019-03-31,3482.71,560.00,7450.00
2019-04-01,3854.20,580.00,7460.00
2019-04-02,3805.96,580.00,7440.00
2019-04-03,4197.37,610.00,7480.00
2019-04-04,4431.56,660.00,7510.00
2019-04-05,4377.36,640.00,7480.00
