date,qt,qu,fb,mm,mx,mn,af,qj,qd
1983-08-05,,,2224.50,,,,27327.00,,
1983-08-06,,,2224.00,,,,27019.33,,
1983-08-07,,,2223.50,,,,26711.67,,
1983-08-08,,,2223.00,,,,26404.00,,
1983-08-09,,,2222.50,,,,26100.00,,
1983-08-10,,,2222.00,,,,25805.33,,
1983-08-11,,,2221.50,,,,25510.67,,
1983-08-12,,,2221.00,,,,25216.00,,
1983-08-13,,,2220.50,,,,24921.33,,
1983-08-14,,,2220.00,,,,24626.67,,
1983-08-15,,,2219.50,,,,24332.00,,
1983-08-16,,,2219.20,,,,24160.67,,
1983-08-17,,,2218.90,,,,23989.33,,
1983-08-18,,,2218.60,,,,23818.00,,
1983-08-19,,,2217.70,,,,23311.00,,
1983-08-20,,,2217.10,,,,22979.33,,
1983-08-21,,,2216.50,,,,22647.67,,
1983-08-22,,,2215.90,,,,22316.00,,
1983-08-23,,,2215.60,,,,22153.00,,
1983-08-24,,,2215.00,,,,21829.00,,
1983-08-25,,,2214.70,,,,21668.00,,
1983-08-26,,,2214.40,,,,21508.00,,
1983-08-27,,,2214.10,,,,21348.00,,
1983-08-28,,,2213.65,,,,21110.50,,
1983-08-29,,,2213.20,,,,20873.00,,
1983-08-30,,,2212.80,,,,20664.00,,
1983-08-31,,,2212.80,,,,20664.00,,
1983-09-01,,,2212.60,,,,20561.00,,
1983-09-02,,,2212.40,,,,20457.00,,
1983-09-03,,,2212.08,,,,20290.75,,
1983-09-04,,,2211.75,,,,20124.50,,
1983-09-05,,,2211.43,,,,19958.25,,
1983-09-06,,,2211.10,,,,19792.00,,
1983-09-07,,,2210.78,,,,19631.60,,
1983-09-08,,,2210.46,,,,19471.20,,
1983-09-09,,,2210.14,,,,19310.80,,
1983-09-10,,,2209.82,,,,19150.40,,
1983-09-11,,,2209.50,,,,18990.00,,
1983-09-12,,,2209.20,,,,18844.00,,
1983-09-13,,,2208.90,,,,18700.00,,
1983-09-14,,,2208.35,,,,18436.00,,
1983-09-15,,,2207.80,,,,18172.00,,
1983-09-16,,,2207.33,,,,17947.75,,
1983-09-17,,,2206.85,,,,17723.50,,
1983-09-18,,,2206.38,,,,17499.25,,
1983-09-19,,,2205.90,,,,17275.00,,
1983-09-20,,,2205.60,,,,17136.67,,
1983-09-21,,,2205.30,,,,16998.33,,
1983-09-22,,,2205.00,,,,16860.00,,
1983-09-23,,,2204.90,,,,16815.00,,
1983-09-24,,,2204.70,,,,16724.33,,
1983-09-25,,,2204.50,,,,16633.67,,
1983-09-26,,,2204.30,,,,16543.00,,
1983-09-27,,,2204.30,,,,16543.00,,
1983-09-28,,,2204.30,,,,16543.00,,
1983-09-29,,,2204.30,,,,16543.00,,
1983-09-30,,,2204.30,,,,16543.00,,
1983-10-01,,,2204.47,,,,16618.33,,
1983-10-02,,,2204.63,,,,16693.67,,
1983-10-03,,,2204.80,,,,16769.00,,
1983-10-04,,,2204.99,,,,16854.57,,
1983-10-05,,,2205.17,,,,16940.14,,
1983-10-06,,,2205.36,,,,17025.71,,
1983-10-07,,,2205.54,,,,17111.29,,
1983-10-08,,,2205.73,,,,17196.86,,
1983-10-09,,,2205.91,,,,17282.43,,
1983-10-10,,,2206.10,,,,17368.00,,
1983-10-11,,,2206.29,,,,17455.57,,
1983-10-12,,,2206.47,,,,17543.14,,
1983-10-13,,,2206.66,,,,17630.71,,
1983-10-14,,,2206.84,,,,17718.29,,
1983-10-15,,,2207.03,,,,17805.86,,
1983-10-16,,,2207.21,,,,17893.43,,
1983-10-17,,,2207.40,,,,17981.00,,
1983-10-18,,,2207.61,,,,18083.71,,
1983-10-19,,,2207.83,,,,18186.43,,
1983-10-20,,,2208.04,,,,18289.14,,
1983-10-21,,,2208.26,,,,18391.86,,
1983-10-22,,,2208.47,,,,18494.57,,
1983-10-23,,,2208.69,,,,18597.29,,
1983-10-24,,,2208.90,,,,18700.00,,
1983-10-25,,,2209.30,,,,18805.71,,
1983-10-26,,,2209.48,,,,18911.43,,
1983-10-27,,,2209.67,,,,19017.14,,
1983-10-28,,,2209.85,,,,19122.86,,
1983-10-29,,,2210.03,,,,19228.57,,
1983-10-30,,,2210.22,,,,19334.29,,
1983-10-31,,,2210.40,,,,19440.00,,
1983-11-01,,,2210.40,,,,19440.00,,
1983-11-02,,,2210.29,,,,19382.86,,
1983-11-03,,,2210.17,,,,19325.71,,
1983-11-04,,,2210.06,,,,19268.57,,
1983-11-05,,,2209.94,,,,19211.43,,
1983-11-06,,,2209.83,,,,19154.29,,
1983-11-07,,,2209.71,,,,19097.14,,
1983-11-08,,,2209.60,,,,19040.00,,
1983-11-09,,,2210.05,,,,18975.33,,
1983-11-10,,,2210.50,,,,18910.67,,
1983-11-11,,,2210.08,,,,18846.00,,
1983-11-12,,,2209.65,,,,18781.33,,
1983-11-13,,,2209.23,,,,18716.67,,
1983-11-14,,,2208.80,,,,18652.00,,
1983-11-15,,,2208.92,,,,18709.80,,
1983-11-16,,,2209.04,,,,18767.60,,
1983-11-17,,,2209.16,,,,18825.40,,
1983-11-18,,,2209.28,,,,18883.20,,
1983-11-19,,,2209.40,,,,18941.00,,
1983-11-20,,,2209.35,,,,18916.50,,
1983-11-21,,,2209.30,,,,18892.00,,
1983-11-22,,,2209.30,,,,18892.00,,
1983-11-23,,,2209.30,,,,18892.00,,
1983-11-24,,,2209.60,,,,19041.00,,
1983-11-25,,,2209.90,,,,19190.00,,
1983-11-26,,,2209.83,,,,19156.67,,
1983-11-27,,,2209.77,,,,19123.33,,
1983-11-28,,,2209.70,,,,19090.00,,
1983-11-29,,,2209.70,,,,19090.00,,
1983-11-30,,,2209.70,,,,19090.00,,
1983-12-01,,,2209.66,,,,19070.00,,
1983-12-02,,,2209.62,,,,19050.00,,
1983-12-03,,,2209.58,,,,19030.00,,
1983-12-04,,,2209.54,,,,19010.00,,
1983-12-05,,,2209.50,,,,18990.00,,
1983-12-06,,,2210.35,,,,19416.50,,
1983-12-07,,,2211.20,,,,19843.00,,
1983-12-08,,,2212.00,,,,20251.00,,
1983-12-09,,,2212.00,,,,20251.00,,
1983-12-10,,,2211.77,,,,20132.00,,
1983-12-11,,,2211.53,,,,20013.00,,
1983-12-12,,,2211.30,,,,19894.00,,
1983-12-13,,,2211.50,,,,19995.00,,
1983-12-14,,,2213.10,,,,20821.00,,
1983-12-15,,,2214.30,,,,21454.00,,
1983-12-16,,,2214.50,,,,21561.00,,
1983-12-17,,,2213.80,,,,21189.00,,
1983-12-18,,,2212.00,,,,20251.00,,
1983-12-19,,,2210.60,,,,19540.00,,
1983-12-20,,,2210.20,,,,19340.00,,
1983-12-21,,,2211.10,,,,19792.00,,
1983-12-22,,,2210.80,,,,19641.00,,
1983-12-23,,,2210.10,,,,19291.00,,
1983-12-24,,,2209.40,,,,18941.00,,
1983-12-25,,,2209.20,,,,18844.50,,
1983-12-26,,,2209.00,,,,18748.00,,
1983-12-27,,,2209.40,,,,18941.00,,
1983-12-28,,,2209.55,,,,19015.50,,
1983-12-29,,,2209.70,,,,19090.00,,
1983-12-30,,,2209.60,,,,19040.00,,
1983-12-31,,,2209.40,,,,18941.00,,
1984-01-01,,,2208.95,,,,18724.50,,
1984-01-02,,,2208.50,,,,18508.00,,
1984-01-03,,,2208.70,,,,18604.00,,
1984-01-04,,,2209.00,,,,18748.00,,
1984-01-05,,,2209.40,,,,18941.00,,
1984-01-06,,,2209.80,,,,19140.00,,
1984-01-07,,,2210.00,,,,19240.00,,
1984-01-08,,,2210.25,,,,19365.00,,
1984-01-09,,,2210.50,,,,19490.00,,
1984-01-10,,,2210.77,,,,19624.67,,
1984-01-11,,,2211.03,,,,19759.33,,
1984-01-12,,,2211.30,,,,19894.00,,
1984-01-13,,,2211.50,,,,19995.00,,
1984-01-14,,,2211.83,,,,20166.33,,
1984-01-15,,,2212.17,,,,20337.67,,
1984-01-16,,,2212.50,,,,20509.00,,
1984-01-17,,,2213.40,,,,20978.00,,
1984-01-18,,,2213.67,,,,21119.00,,
1984-01-19,,,2213.93,,,,21260.00,,
1984-01-20,,,2214.20,,,,21401.00,,
1984-01-21,,,2214.40,,,,21507.67,,
1984-01-22,,,2214.60,,,,21614.33,,
1984-01-23,,,2214.80,,,,21721.00,,
1984-01-24,,,2215.21,,,,21948.14,,
1984-01-25,,,2215.63,,,,22175.29,,
1984-01-26,,,2216.04,,,,22402.43,,
1984-01-27,,,2216.46,,,,22629.57,,
1984-01-28,,,2216.87,,,,22856.71,,
1984-01-29,,,2217.29,,,,23083.86,,
1984-01-30,,,2217.70,,,,23311.00,,
1984-01-31,,,2218.20,,,,23592.00,,
1984-02-01,,,2218.45,,,,23733.50,,
1984-02-02,,,2218.70,,,,23875.00,,
1984-02-03,,,2218.95,,,,24018.00,,
1984-02-04,,,2219.20,,,,24161.00,,
1984-02-05,,,2219.45,,,,24304.00,,
1984-02-06,,,2219.70,,,,24447.00,,
1984-02-07,,,2220.03,,,,24640.67,,
1984-02-08,,,2220.37,,,,24834.33,,
1984-02-09,,,2220.70,,,,25028.00,,
1984-02-10,,,2220.98,,,,25191.00,,
1984-02-11,,,2221.25,,,,25354.00,,
1984-02-12,,,2221.53,,,,25517.00,,
1984-02-13,,,2221.80,,,,25680.00,,
1984-02-14,,,2222.90,,,,26343.00,,
1984-02-15,,,2223.40,,,,26648.00,,
1984-02-16,,,2224.10,,,,27079.00,,
1984-02-17,,,2224.60,,,,27389.00,,
1984-02-18,,,2224.93,,,,27598.67,,
1984-02-19,,,2225.27,,,,27808.33,,
1984-02-20,,,2225.60,,,,28018.00,,
1984-02-21,,,2226.20,,,,28401.00,,
1984-02-22,,,2226.85,,,,28821.00,,
1984-02-23,,,2227.50,,,,29241.00,,
1984-02-24,,,2228.00,,,,29570.00,,
1984-02-25,,,2228.43,,,,29858.67,,
1984-02-26,,,2228.87,,,,30147.33,,
1984-02-27,,,2229.30,,,,30436.00,,
1984-02-28,,,2229.85,,,,30809.50,,
1984-02-29,,,2230.40,,,,31183.00,,
1984-03-01,,,2230.80,,,,31464.00,,
1984-03-02,,,2231.20,,,,31745.00,,
1984-03-03,,,2231.60,,,,32026.00,,
1984-03-04,,,2232.00,,,,32307.00,,
1984-03-05,,,2232.40,,,,32588.00,,
1984-03-06,,,2232.85,,,,32911.50,,
1984-03-07,,,2233.30,,,,33235.00,,
1984-03-08,,,2233.80,,,,33596.00,,
1984-03-09,,,2234.30,,,,33961.00,,
1984-03-10,,,2234.67,,,,34229.67,,
1984-03-11,,,2235.03,,,,34498.33,,
1984-03-12,,,2235.40,,,,34767.00,,
1984-03-13,,,2235.95,,,,35174.00,,
1984-03-14,,,2236.50,,,,35581.00,,
1984-03-15,,,2237.05,,,,35990.50,,
1984-03-16,,,2237.60,,,,36400.00,,
1984-03-17,,,2238.10,,,,36775.33,,
1984-03-18,,,2238.60,,,,37150.67,,
1984-03-19,,,2239.10,,,,37526.00,,
1984-03-20,,,2239.40,,,,37754.00,,
1984-03-21,,,2239.40,,,,37754.00,,
1984-03-22,,,2239.60,,,,37906.00,,
1984-03-23,,,2239.50,,,,37830.00,,
1984-03-24,,,2239.17,,,,37578.33,,
1984-03-25,,,2238.83,,,,37326.67,,
1984-03-26,,,2238.50,,,,37075.00,,
1984-03-27,,,2238.75,,,,37262.50,,
1984-03-28,,,2239.00,,,,37450.00,,
1984-03-29,,,2239.10,,,,37526.00,,
1984-03-30,,,2239.20,,,,37602.00,,
1984-03-31,,,2239.47,,,,37804.67,,
1984-04-01,,,2239.73,,,,38007.34,,
1984-04-02,,,2240.00,,,,38210.00,,
1984-04-03,,,2240.00,,,,38210.00,,
1984-04-04,,,2239.80,,,,38058.00,,
1984-04-05,,,2239.60,,,,37906.00,,
1984-04-06,,,2239.65,,,,37944.00,,
1984-04-07,,,2239.70,,,,37982.00,,
1984-04-08,,,2239.75,,,,38020.00,,
1984-04-09,,,2239.80,,,,38058.00,,
1984-04-10,,,2239.80,,,,38058.00,,
1984-04-11,,,2239.80,,,,38058.00,,
1984-04-12,,,2239.80,,,,38058.00,,
1984-04-13,,,2239.85,,,,38096.00,,
1984-04-14,,,2239.90,,,,38134.00,,
1984-04-15,,,2239.95,,,,38172.00,,
1984-04-16,,,2240.00,,,,38210.00,,
1984-04-17,,,2240.05,,,,38248.50,,
1984-04-18,,,2240.10,,,,38287.00,,
1984-04-19,,,2240.20,,,,38364.00,,
1984-04-20,,,2240.10,,,,38287.67,,
1984-04-21,,,2240.00,,,,38211.33,,
1984-04-22,,,2239.90,,,,38135.00,,
1984-04-23,,,2239.80,,,,38058.67,,
1984-04-24,,,2239.70,,,,37982.33,,
1984-04-25,,,2239.60,,,,37906.00,,
1984-04-26,,,2240.00,,,,38210.00,,
1984-04-27,,,2240.23,,,,38387.25,,
1984-04-28,,,2240.45,,,,38564.50,,
1984-04-29,,,2240.68,,,,38741.75,,
1984-04-30,,,2240.90,,,,38919.00,,
1984-05-01,,,2241.00,,,,39000.00,,
1984-05-02,,,2240.80,,,,38838.00,,
1984-05-03,,,2240.70,,,,38758.00,,
1984-05-04,,,2240.70,,,,38758.00,,
1984-05-05,,,2240.63,,,,38705.00,,
1984-05-06,,,2240.57,,,,38652.00,,
1984-05-07,,,2240.50,,,,38599.00,,
1984-05-08,,,2240.68,,,,38739.75,,
1984-05-09,,,2240.85,,,,38880.50,,
1984-05-10,,,2241.03,,,,39021.25,,
1984-05-11,,,2241.20,,,,39162.00,,
1984-05-12,,,2240.97,,,,38974.33,,
1984-05-13,,,2240.73,,,,38786.67,,
1984-05-14,,,2240.50,,,,38599.00,,
1984-05-15,,,2240.40,,,,38520.00,,
1984-05-16,,,2240.37,,,,38494.00,,
1984-05-17,,,2240.33,,,,38468.00,,
1984-05-18,,,2240.30,,,,38442.00,,
1984-05-19,,,2240.13,,,,38314.00,,
1984-05-20,,,2239.97,,,,38186.00,,
1984-05-21,,,2239.80,,,,38058.00,,
1984-05-22,,,2239.80,,,,38058.00,,
1984-05-23,,,2239.80,,,,38058.00,,
1984-05-24,,,2239.80,,,,38058.00,,
1984-05-25,,,2239.80,,,,38058.00,,
1984-05-26,,,2239.67,,,,37956.67,,
1984-05-27,,,2239.53,,,,37855.33,,
1984-05-28,,,2239.40,,,,37754.00,,
1984-05-29,,,2239.20,,,,37602.00,,
1984-05-30,,,2239.00,,,,37451.00,,
1984-05-31,,,2238.80,,,,37300.00,,
1984-06-01,,,2238.60,,,,37150.00,,
1984-06-02,,,2238.40,,,,37000.00,,
1984-06-03,,,2238.20,,,,36850.00,,
1984-06-04,,,2238.00,,,,36700.00,,
1984-06-05,,,2238.00,,,,36700.00,,
1984-06-06,,,2238.00,,,,36700.00,,
1984-06-07,,,2237.90,,,,36625.00,,
1984-06-08,,,2237.60,,,,36400.33,,
1984-06-09,,,2237.30,,,,36175.67,,
1984-06-10,,,2237.00,,,,35951.00,,
1984-06-11,,,2236.94,,,,35904.75,,
1984-06-12,,,2236.88,,,,35858.50,,
1984-06-13,,,2236.81,,,,35812.25,,
1984-06-14,,,2236.75,,,,35766.00,,
1984-06-15,,,2236.69,,,,35719.75,,
1984-06-16,,,2236.63,,,,35673.50,,
1984-06-17,,,2236.56,,,,35627.25,,
1984-06-18,,,2236.50,,,,35581.00,,
1984-06-19,,,2236.50,,,,35581.00,,
1984-06-20,,,2236.30,,,,35433.00,,
1984-06-21,,,2236.10,,,,35285.00,,
1984-06-22,,,2235.90,,,,35137.00,,
1984-06-23,,,2235.70,,,,34989.00,,
1984-06-24,,,2235.50,,,,34841.00,,
1984-06-25,,,2235.30,,,,34693.00,,
1984-06-26,,,2235.15,,,,34583.00,,
1984-06-27,,,2235.00,,,,34473.00,,
1984-06-28,,,2234.85,,,,34363.00,,
1984-06-29,,,2234.70,,,,34253.00,,
1984-06-30,,,2234.40,,,,34034.00,,
1984-07-01,,,2234.10,,,,33815.00,,
1984-07-02,,,2233.80,,,,33596.00,,
1984-07-03,,,2233.60,,,,33451.00,,
1984-07-04,,,2233.20,,,,33163.00,,
1984-07-05,,,2232.80,,,,32875.00,,
1984-07-06,,,2232.55,,,,32696.75,,
1984-07-07,,,2232.30,,,,32518.50,,
1984-07-08,,,2232.05,,,,32340.25,,
1984-07-09,,,2231.80,,,,32162.00,,
1984-07-10,,,2231.00,,,,31598.00,,
1984-07-11,,,2230.70,,,,31390.00,,
1984-07-12,,,2230.27,,,,31094.33,,
1984-07-13,,,2229.83,,,,30798.67,,
1984-07-14,,,2229.40,,,,30503.00,,
1984-07-15,,,2229.00,,,,30235.00,,
1984-07-16,,,2228.60,,,,29967.00,,
1984-07-17,,,2228.20,,,,29702.00,,
1984-07-18,,,2227.67,,,,29358.33,,
1984-07-19,,,2227.13,,,,29014.67,,
1984-07-20,,,2226.60,,,,28671.00,,
1984-07-21,,,2226.07,,,,28327.33,,
1984-07-22,,,2225.53,,,,27983.67,,
1984-07-23,,,2225.00,,,,27640.00,,
1984-07-24,,,2224.54,,,,27360.00,,
1984-07-25,,,2224.09,,,,27080.00,,
1984-07-26,,,2223.63,,,,26800.00,,
1984-07-27,,,2223.17,,,,26520.00,,
1984-07-28,,,2222.71,,,,26240.00,,
1984-07-29,,,2222.26,,,,25960.00,,
1984-07-30,,,2221.80,,,,25680.00,,
1984-07-31,,,2221.28,,,,25371.75,,
1984-08-01,,,2220.75,,,,25063.50,,
1984-08-02,,,2220.23,,,,24755.25,,
1984-08-03,,,2219.70,,,,24447.00,,
1984-08-04,,,2219.10,,,,24105.67,,
1984-08-05,,,2218.50,,,,23764.33,,
1984-08-06,,,2217.90,,,,23423.00,,
1984-08-07,,,2217.40,,,,23143.00,,
1984-08-08,,,2217.10,,,,22976.00,,
1984-08-09,,,2216.50,,,,22647.33,,
1984-08-10,,,2215.90,,,,22318.67,,
1984-08-11,,,2215.30,,,,21990.00,,
1984-08-12,,,2214.60,,,,21616.00,,
1984-08-13,,,2213.90,,,,21242.00,,
1984-08-14,,,2213.37,,,,20963.33,,
1984-08-15,,,2212.83,,,,20684.67,,
1984-08-16,,,2212.30,,,,20406.00,,
1984-08-17,,,2211.63,,,,20064.50,,
1984-08-18,,,2210.95,,,,19723.00,,
1984-08-19,,,2210.28,,,,19381.50,,
1984-08-20,,,2209.60,,,,19040.00,,
1984-08-21,,,2208.20,,,,18364.00,,
1984-08-22,,,2207.82,,,,18182.50,,
1984-08-23,,,2207.43,,,,18001.00,,
1984-08-24,,,2207.05,,,,17819.50,,
1984-08-25,,,2206.67,,,,17638.00,,
1984-08-26,,,2206.28,,,,17456.50,,
1984-08-27,,,2205.90,,,,17275.00,,
1984-08-28,,,2205.40,,,,17045.00,,
1984-08-29,,,2204.90,,,,16815.00,,
1984-08-30,,,2204.45,,,,16611.50,,
1984-08-31,,,2204.00,,,,16408.00,,
1984-09-01,,,2203.55,,,,16209.50,,
1984-09-02,,,2203.10,,,,16011.00,,
1984-09-03,,,2202.65,,,,15812.50,,
1984-09-04,,,2202.20,,,,15614.00,,
1984-09-05,,,2201.97,,,,15513.33,,
1984-09-06,,,2201.73,,,,15412.67,,
1984-09-07,,,2201.50,,,,15312.00,,
1984-09-08,,,2200.70,,,,14973.00,,
1984-09-09,,,2200.15,,,,14745.00,,
1984-09-10,,,2199.60,,,,14517.00,,
1984-09-11,,,2199.19,,,,14352.57,,
1984-09-12,,,2198.77,,,,14188.14,,
1984-09-13,,,2198.36,,,,14023.71,,
1984-09-14,,,2197.94,,,,13859.29,,
1984-09-15,,,2197.53,,,,13694.86,,
1984-09-16,,,2197.11,,,,13530.43,,
1984-09-17,,,2196.70,,,,13366.00,,
1984-09-18,,,2196.38,,,,13241.75,,
1984-09-19,,,2196.05,,,,13117.50,,
1984-09-20,,,2195.73,,,,12993.25,,
1984-09-21,,,2195.40,,,,12869.00,,
1984-09-22,,,2194.93,,,,12695.00,,
1984-09-23,,,2194.47,,,,12521.00,,
1984-09-24,,,2194.00,,,,12347.00,,
1984-09-25,,,2193.76,,,,12259.00,,
1984-09-26,,,2193.51,,,,12171.00,,
1984-09-27,,,2193.27,,,,12083.00,,
1984-09-28,,,2193.03,,,,11995.00,,
1984-09-29,,,2192.79,,,,11907.00,,
1984-09-30,,,2192.54,,,,11819.00,,
1984-10-01,,,2192.30,,,,11731.00,,
1984-10-02,,,2192.59,,,,11834.86,,
1984-10-03,,,2192.87,,,,11938.71,,
1984-10-04,,,2193.16,,,,12042.57,,
1984-10-05,,,2193.44,,,,12146.43,,
1984-10-06,,,2193.73,,,,12250.29,,
1984-10-07,,,2194.01,,,,12354.14,,
1984-10-08,,,2194.30,,,,12458.00,,
1984-10-09,,,2194.57,,,,12560.14,,
1984-10-10,,,2194.84,,,,12662.29,,
1984-10-11,,,2195.11,,,,12764.43,,
1984-10-12,,,2195.39,,,,12866.57,,
1984-10-13,,,2195.66,,,,12968.71,,
1984-10-14,,,2195.93,,,,13070.86,,
1984-10-15,,,2196.20,,,,13173.00,,
1984-10-16,,,2196.48,,,,13279.50,,
1984-10-17,,,2196.75,,,,13386.00,,
1984-10-18,,,2197.03,,,,13492.50,,
1984-10-19,,,2197.30,,,,13599.00,,
1984-10-20,,,2197.40,,,,13638.33,,
1984-10-21,,,2197.50,,,,13677.67,,
1984-10-22,,,2197.60,,,,13717.00,,
1984-10-23,,,2197.66,,,,13739.57,,
1984-10-24,,,2197.71,,,,13762.14,,
1984-10-25,,,2197.77,,,,13784.71,,
1984-10-26,,,2197.83,,,,13807.29,,
1984-10-27,,,2197.89,,,,13829.86,,
1984-10-28,,,2197.94,,,,13852.43,,
1984-10-29,,,2198.00,,,,13875.00,,
1984-10-30,,,2198.35,,,,14014.00,,
1984-10-31,,,2198.70,,,,14153.00,,
1984-11-01,,,2199.12,,,,14325.40,,
1984-11-02,,,2199.54,,,,14497.80,,
1984-11-03,,,2199.96,,,,14670.20,,
1984-11-04,,,2200.38,,,,14842.60,,
1984-11-05,,,2200.80,,,,15015.00,,
1984-11-06,,,2201.40,,,,15270.00,,
1984-11-07,,,2201.70,,,,15398.50,,
1984-11-08,,,2202.00,,,,15527.00,,
1984-11-09,,,2202.63,,,,15803.50,,
1984-11-10,,,2203.25,,,,16080.00,,
1984-11-11,,,2203.88,,,,16356.50,,
1984-11-12,,,2204.50,,,,16633.00,,
1984-11-13,,,2205.20,,,,16952.00,,
1984-11-14,,,2205.00,,,,16861.33,,
1984-11-15,,,2204.80,,,,16770.67,,
1984-11-16,,,2204.60,,,,16680.00,,
1984-11-17,,,2204.40,,,,16589.33,,
1984-11-18,,,2204.20,,,,16498.67,,
1984-11-19,,,2204.00,,,,16408.00,,
1984-11-20,,,2204.40,,,,16531.86,,
1984-11-21,,,2205.20,,,,16655.71,,
1984-11-22,,,2205.34,,,,16779.57,,
1984-11-23,,,2205.48,,,,16903.43,,
1984-11-24,,,2205.62,,,,17027.29,,
1984-11-25,,,2205.76,,,,17151.14,,
1984-11-26,,,2205.90,,,,17275.00,,
1984-11-27,,,2206.80,,,,17533.00,,
1984-11-28,,,2207.70,,,,17791.00,,
1984-11-29,,,2208.00,,,,18101.50,,
1984-11-30,,,2208.30,,,,18412.00,,
1984-12-01,,,2207.87,,,,18205.00,,
1984-12-02,,,2207.43,,,,17998.00,,
1984-12-03,,,2207.00,,,,17791.00,,
1984-12-04,,,2206.77,,,,17681.00,,
1984-12-05,,,2206.53,,,,17571.00,,
1984-12-06,,,2206.30,,,,17461.00,,
1984-12-07,,,2205.90,,,,17275.00,,
1984-12-08,,,2205.87,,,,17259.33,,
1984-12-09,,,2205.83,,,,17243.67,,
1984-12-10,,,2205.80,,,,17228.00,,
1984-12-11,,,2206.05,,,,17344.50,,
1984-12-12,,,2206.30,,,,17461.00,,
1984-12-13,,,2206.44,,,,17527.00,,
1984-12-14,,,2206.58,,,,17593.00,,
1984-12-15,,,2206.72,,,,17659.00,,
1984-12-16,,,2206.86,,,,17725.00,,
1984-12-17,,,2207.00,,,,17791.00,,
1984-12-18,,,2207.10,,,,17838.40,,
1984-12-19,,,2207.20,,,,17885.80,,
1984-12-20,,,2207.30,,,,17933.20,,
1984-12-21,,,2207.40,,,,17980.60,,
1984-12-22,,,2207.50,,,,18028.00,,
1984-12-23,,,2207.44,,,,18001.67,,
1984-12-24,,,2207.39,,,,17975.33,,
1984-12-25,,,2207.33,,,,17949.00,,
1984-12-26,,,2207.28,,,,17922.67,,
1984-12-27,,,2207.22,,,,17896.33,,
1984-12-28,,,2207.17,,,,17870.00,,
1984-12-29,,,2207.11,,,,17843.67,,
1984-12-30,,,2207.06,,,,17817.33,,
1984-12-31,,,2207.00,,,,17791.00,,
1985-01-01,,,2206.96,,,,17770.71,,
1985-01-02,,,2206.91,,,,17750.43,,
1985-01-03,,,2206.87,,,,17730.14,,
1985-01-04,,,2206.83,,,,17709.86,,
1985-01-05,,,2206.79,,,,17689.57,,
1985-01-06,,,2206.74,,,,17669.29,,
1985-01-07,,,2206.70,,,,17649.00,,
1985-01-08,,,2206.95,,,,17767.00,,
1985-01-09,,,2207.20,,,,17885.00,,
1985-01-10,,,2207.44,,,,18000.00,,
1985-01-11,,,2207.68,,,,18115.00,,
1985-01-12,,,2207.92,,,,18230.00,,
1985-01-13,,,2208.16,,,,18345.00,,
1985-01-14,,,2208.40,,,,18460.00,,
1985-01-15,,,2208.90,,,,18700.00,,
1985-01-16,,,2209.30,,,,18892.00,,
1985-01-17,,,2209.58,,,,19031.60,,
1985-01-18,,,2209.86,,,,19171.20,,
1985-01-19,,,2210.14,,,,19310.80,,
1985-01-20,,,2210.42,,,,19450.40,,
1985-01-21,,,2210.70,,,,19590.00,,
1985-01-22,,,2211.10,,,,19721.29,,
1985-01-23,,,2211.50,,,,19852.57,,
1985-01-24,,,2211.90,,,,19983.86,,
1985-01-25,,,2212.05,,,,20115.14,,
1985-01-26,,,2212.20,,,,20246.43,,
1985-01-27,,,2212.35,,,,20377.71,,
1985-01-28,,,2212.50,,,,20509.00,,
1985-01-29,,,2212.83,,,,20683.00,,
1985-01-30,,,2213.17,,,,20857.00,,
1985-01-31,,,2213.50,,,,21031.00,,
1985-02-01,,,2213.70,,,,21136.75,,
1985-02-02,,,2213.90,,,,21242.50,,
1985-02-03,,,2214.10,,,,21348.25,,
1985-02-04,,,2214.30,,,,21454.00,,
1985-02-05,,,2214.65,,,,21641.50,,
1985-02-06,,,2215.00,,,,21829.00,,
1985-02-07,,,2215.48,,,,22091.80,,
1985-02-08,,,2215.96,,,,22354.60,,
1985-02-09,,,2216.44,,,,22617.40,,
1985-02-10,,,2216.92,,,,22880.20,,
1985-02-11,,,2217.40,,,,23143.00,,
1985-02-12,,,2218.35,,,,23680.00,,
1985-02-13,,,2219.30,,,,24217.00,,
1985-02-14,,,2219.86,,,,24545.60,,
1985-02-15,,,2220.42,,,,24874.20,,
1985-02-16,,,2220.98,,,,25202.80,,
1985-02-17,,,2221.54,,,,25531.40,,
1985-02-18,,,2222.10,,,,25860.00,,
1985-02-19,,,2222.50,,,,26101.50,,
1985-02-20,,,2222.90,,,,26343.00,,
1985-02-21,,,2223.35,,,,26618.00,,
1985-02-22,,,2223.80,,,,26893.00,,
1985-02-23,,,2224.07,,,,27058.33,,
1985-02-24,,,2224.33,,,,27223.67,,
1985-02-25,,,2224.60,,,,27389.00,,
1985-02-26,,,2225.00,,,,27640.50,,
1985-02-27,,,2225.40,,,,27892.00,,
1985-02-28,,,2225.80,,,,28145.00,,
1985-03-01,,,2226.08,,,,28321.50,,
1985-03-02,,,2226.35,,,,28498.00,,
1985-03-03,,,2226.63,,,,28674.50,,
1985-03-04,,,2226.90,,,,28851.00,,
1985-03-05,,,2227.30,,,,29111.50,,
1985-03-06,,,2227.70,,,,29372.00,,
1985-03-07,,,2228.10,,,,29636.00,,
1985-03-08,,,2228.50,,,,29900.00,,
