date,qd,qu,mm,mx,mn
2020-01-23,0.00,81.17,36.04,46.80,29.50
2020-01-24,0.00,129.57,38.48,52.00,32.30
2020-01-25,0.00,129.57,35.69,44.60,29.50
2020-01-26,0.00,211.25,38.88,45.60,33.60
2020-01-27,0.00,390.73,41.55,50.00,34.20
2020-01-28,0.00,260.65,41.56,53.20,31.20
2020-01-29,0.00,376.61,33.00,39.50,24.90
2020-01-30,0.00,213.26,36.73,43.60,31.80
2020-01-31,0.00,180.49,40.83,52.20,34.50
2020-02-01,0.00,214.27,36.99,47.80,33.20
2020-02-02,0.00,164.36,33.40,43.20,25.70
2020-02-03,0.00,132.09,29.13,40.30,23.30
2020-02-04,0.00,99.32,26.41,37.60,13.10
2020-02-05,0.00,148.73,37.95,46.90,29.60
2020-02-06,0.00,99.32,47.94,55.60,44.10
2020-02-07,0.00,248.05,48.62,57.90,43.90
2020-02-08,0.00,332.75,39.00,44.90,30.40
2020-02-09,0.00,249.56,32.30,45.80,20.50
2020-02-10,0.00,166.88,31.57,48.50,18.90
2020-02-11,0.00,149.74,36.13,57.20,21.10
2020-02-12,0.00,134.11,36.68,50.40,23.90
2020-02-13,0.00,134.11,35.48,58.90,18.00
2020-02-14,0.00,99.83,39.03,47.60,26.50
2020-02-15,0.00,151.25,35.40,40.70,28.10
2020-02-16,0.00,134.11,40.84,49.40,31.90
2020-02-17,0.00,117.47,32.15,44.50,21.30
2020-02-18,0.00,100.83,28.32,43.90,17.60
2020-02-19,0.00,84.20,27.82,42.80,13.90
2020-02-20,0.00,84.20,28.02,43.10,14.70
2020-02-21,0.00,101.34,31.97,49.10,18.50
2020-02-22,0.00,84.20,34.55,56.00,21.80
2020-02-23,0.00,117.98,38.91,60.20,21.70
2020-02-24,0.00,67.56,35.61,50.80,21.60
2020-02-25,0.00,118.48,32.54,52.30,16.30
2020-02-26,0.00,101.34,37.99,59.50,22.40
2020-02-27,0.00,101.34,37.62,62.40,19.10
2020-02-28,0.00,135.62,40.56,59.70,24.50
2020-02-29,0.00,85.20,40.06,46.70,30.50
2020-03-01,0.00,84.20,34.39,46.70,20.00
2020-03-02,0.00,102.35,41.25,58.20,24.20
2020-03-03,0.00,85.20,49.31,62.50,34.60
2020-03-04,0.00,153.27,42.95,60.40,30.20
2020-03-05,0.00,135.62,43.19,65.80,27.00
2020-03-06,0.00,188.05,47.76,64.70,32.20
2020-03-07,0.00,170.41,47.59,54.90,36.40
2020-03-08,0.00,171.42,40.40,49.80,32.60
2020-03-09,0.00,154.28,41.64,50.50,35.10
2020-03-10,0.00,154.28,40.13,59.80,22.00
2020-03-11,0.00,137.13,42.37,65.10,23.40
2020-03-12,0.00,154.78,41.77,56.60,30.50
2020-03-13,0.00,189.57,39.24,60.60,17.50
2020-03-14,0.00,120.50,40.16,47.50,34.20
2020-03-15,0.00,224.35,38.36,45.90,32.30
2020-03-16,0.00,242.50,42.98,54.20,32.80
2020-03-17,0.00,346.36,42.45,53.30,33.50
2020-03-18,0.00,399.80,38.19,49.80,26.30
2020-03-19,0.00,331.24,40.46,60.70,23.40
2020-03-20,0.00,245.03,43.12,60.40,27.60
2020-03-21,0.00,262.67,44.67,60.10,26.40
2020-03-22,0.00,228.39,42.47,63.70,23.50
2020-03-23,0.00,227.88,48.74,60.00,40.40
2020-03-24,0.00,247.04,38.53,47.70,33.70
2020-03-25,0.00,228.89,37.36,47.80,31.40
2020-03-26,0.00,176.96,34.33,50.40,19.10
2020-03-27,0.00,176.96,36.80,51.80,19.80
2020-03-28,0.00,159.32,44.64,54.70,33.80
2020-03-29,0.00,177.97,45.71,52.50,40.10
2020-03-30,0.00,212.76,47.99,57.90,42.30
2020-03-31,0.00,266.70,42.33,50.30,34.00
2020-04-01,0.00,500.13,35.96,43.10,29.70
2020-04-02,0.00,286.37,34.86,48.80,19.90
2020-04-03,0.00,287.38,36.24,50.70,23.20
2020-04-04,0.00,215.78,36.39,54.50,20.90
2020-04-05,0.00,269.73,38.64,45.90,32.80
2020-04-06,0.00,379.13,46.03,62.60,38.70
2020-04-07,0.00,398.29,47.29,63.40,31.50
2020-04-08,0.00,363.00,50.32,68.40,30.70
2020-04-09,0.00,364.51,54.10,73.70,30.10
2020-04-10,25.70,427.52,54.54,75.30,35.20
2020-04-11,74.30,495.78,55.01,63.00,46.30
2020-04-12,98.10,557.90,43.50,55.90,26.10
2020-04-13,224.00,482.13,41.45,54.50,24.00
2020-04-14,265.00,394.57,45.46,65.20,26.20
2020-04-15,268.00,360.26,50.61,56.80,43.60
2020-04-16,234.00,364.08,44.78,55.80,33.70
2020-04-17,227.00,337.41,44.51,66.60,23.20
2020-04-18,260.00,315.96,49.19,69.80,27.30
2020-04-19,272.00,290.15,51.77,64.60,37.30
2020-04-20,290.00,290.00,51.89,71.40,31.10
2020-04-21,324.00,268.54,54.46,71.20,37.40
2020-04-22,349.00,312.20,53.18,63.40,37.40
2020-04-23,352.00,296.04,52.85,62.10,42.10
2020-04-24,364.00,345.85,50.86,64.80,36.80
2020-04-25,386.00,349.20,54.36,72.30,37.90
2020-04-26,393.00,300.23,58.75,74.50,41.40
2020-04-27,393.00,318.89,59.59,72.20,50.50
2020-04-28,393.00,282.08,61.15,78.80,42.20
2020-04-29,393.00,282.08,64.89,81.80,47.90
2020-04-30,392.00,281.59,58.09,65.20,50.20
2020-05-01,387.00,313.39,54.11,69.30,37.30
2020-05-02,369.00,258.59,58.61,74.90,42.30
2020-05-03,360.00,285.89,49.34,62.20,35.90
2020-05-04,350.00,221.94,52.38,71.10,30.20
2020-05-05,333.00,185.78,60.18,81.50,39.60
2020-05-06,304.00,193.59,56.85,64.40,46.00
2020-05-07,294.00,147.29,50.08,66.40,29.90
2020-05-08,301.00,154.79,55.87,75.30,33.70
2020-05-09,304.00,139.14,60.30,78.40,38.60
2020-05-10,304.00,157.79,65.11,85.20,45.30
2020-05-11,303.00,121.00,62.87,80.70,44.40
2020-05-12,303.00,102.34,54.93,64.70,45.30
2020-05-13,296.00,150.80,51.58,60.60,44.30
2020-05-14,291.00,236.55,49.60,59.20,45.00
2020-05-15,285.00,157.45,51.15,65.80,37.90
2020-05-16,282.00,173.10,55.21,74.30,38.70
2020-05-17,281.00,153.95,56.44,65.40,48.40
2020-05-18,267.00,158.60,57.01,68.80,51.20
2020-05-19,251.00,214.70,52.16,64.00,39.90
2020-05-20,221.00,547.20,47.19,51.70,44.00
2020-05-21,159.00,359.15,50.53,61.60,40.30
2020-05-22,129.00,328.65,48.73,58.00,36.90
2020-05-23,115.00,260.70,52.26,69.20,33.60
2020-05-24,111.00,220.91,58.13,73.00,38.20
2020-05-25,112.00,239.05,61.61,80.50,42.30
2020-05-26,122.00,176.95,65.18,76.50,56.00
2020-05-27,143.00,197.95,68.63,84.30,51.90
2020-05-28,165.00,146.85,72.10,89.30,53.80
2020-05-29,205.00,186.35,76.85,95.00,58.20
2020-05-30,236.00,144.75,76.35,94.40,64.30
2020-05-31,243.00,170.40,63.03,72.70,51.60
2020-06-01,261.00,187.90,61.70,72.20,56.20
2020-06-02,273.00,163.60,66.30,85.90,46.00
2020-06-03,264.00,172.75,71.75,85.30,55.60
2020-06-04,268.00,104.65,68.47,81.30,50.10
2020-06-05,271.00,107.15,69.45,93.20,51.50
2020-06-06,271.00,89.50,58.88,68.80,49.00
2020-06-07,272.00,18.40,50.00,58.20,43.90
2020-06-08,294.00,94.85,55.40,67.20,43.40
2020-06-09,296.00,79.71,63.55,79.20,52.80
2020-06-10,289.00,90.36,65.35,84.30,44.60
2020-06-11,270.00,90.52,72.00,89.30,53.00
2020-06-12,261.00,116.81,72.48,86.20,60.40
2020-06-13,271.00,37.57,57.36,64.00,49.30
2020-06-14,276.00,43.07,56.26,70.00,39.70
2020-06-15,258.00,96.67,55.63,61.40,50.90
2020-06-16,233.00,144.27,53.18,63.60,47.30
2020-06-17,230.00,68.67,57.47,71.40,41.20
2020-06-18,231.00,88.32,64.16,77.50,49.20
2020-06-19,241.00,98.82,66.63,86.10,45.10
2020-06-20,256.00,77.52,73.89,90.60,61.50
2020-06-21,261.00,83.03,72.65,84.50,58.70
2020-06-22,261.00,65.89,72.03,91.30,49.10
2020-06-23,286.00,55.60,76.82,97.50,53.20
2020-06-24,336.00,106.10,77.83,95.80,63.10
2020-06-25,387.00,16.44,75.66,91.40,57.90
2020-06-26,404.00,33.94,77.30,95.20,55.30
2020-06-27,400.00,49.10,76.03,86.90,61.30
2020-06-28,400.00,-2.33,58.52,68.10,52.30
2020-06-29,400.00,-1.32,59.06,71.00,49.30
2020-06-30,386.00,38.12,63.42,78.60,48.50
2020-07-01,365.00,70.06,63.05,77.60,47.10
2020-07-02,367.00,3.50,65.66,82.40,44.10
2020-07-03,367.00,73.57,71.88,89.60,53.00
2020-07-04,364.00,3.02,73.79,88.00,55.70
2020-07-05,361.00,17.66,71.89,87.90,50.00
2020-07-06,368.00,8.53,75.56,91.40,51.90
2020-07-07,412.00,2.62,69.72,81.60,55.40
2020-07-08,429.00,-29.79,67.55,81.30,54.40
2020-07-09,433.00,-7.14,72.59,91.40,49.30
2020-07-10,431.00,-58.55,74.63,90.10,56.90
2020-07-11,422.00,-65.53,79.43,98.80,56.30
2020-07-12,416.00,14.18,74.18,90.00,56.80
2020-07-13,425.00,-75.64,71.10,85.70,57.20
2020-07-14,451.00,-48.13,70.74,87.40,49.40
2020-07-15,473.00,-39.74,72.96,93.00,48.50
2020-07-16,477.00,-34.23,77.43,97.10,53.10
2020-07-17,470.00,-39.21,80.42,94.70,61.60
2020-07-18,485.00,-71.10,75.55,94.60,54.00
2020-07-19,485.00,-51.94,77.50,96.30,54.20
2020-07-20,491.00,-60.05,80.58,98.90,57.00
2020-07-21,513.00,-35.53,82.62,101.50,59.40
2020-07-22,539.00,-38.78,83.54,96.70,70.90
2020-07-23,542.00,-33.25,74.01,84.50,66.90
2020-07-24,540.00,-31.73,74.63,92.40,55.60
2020-07-25,541.00,-44.34,74.88,90.10,54.40
2020-07-26,540.00,-57.94,77.44,96.90,56.30
2020-07-27,536.00,-43.29,78.71,99.80,55.80
2020-07-28,532.00,49.51,76.06,94.70,64.70
2020-07-29,534.00,-39.74,77.33,98.00,59.70
2020-07-30,535.00,-4.96,83.68,100.90,62.90
2020-07-31,536.00,-31.19,85.35,104.10,67.90
2020-08-01,543.00,-6.54,79.87,100.50,59.90
2020-08-02,545.00,-31.77,80.88,99.00,57.10
2020-08-03,546.00,-28.25,79.33,93.90,63.90
2020-08-04,541.00,0.53,77.20,95.30,55.00
2020-08-05,542.00,-10.57,79.27,97.60,59.10
2020-08-06,544.00,-5.54,76.23,88.80,64.30
2020-08-07,541.00,-50.39,67.37,84.00,51.90
2020-08-08,544.00,15.63,72.27,91.60,48.90
2020-08-09,545.00,19.15,75.47,90.90,62.70
2020-08-10,549.00,12.57,74.81,92.40,51.90
2020-08-11,550.00,1.47,77.77,96.70,53.40
2020-08-12,552.00,7.50,73.97,84.50,61.40
2020-08-13,549.00,22.15,70.87,90.00,49.90
2020-08-14,546.00,22.17,71.58,93.00,48.30
2020-08-15,540.00,5.58,77.74,100.00,52.90
2020-08-16,533.00,43.96,82.23,100.10,65.00
2020-08-17,532.00,87.32,75.60,97.40,62.80
2020-08-18,521.00,37.50,81.88,97.20,66.80
2020-08-19,508.00,0.30,75.40,87.30,62.20
2020-08-20,494.00,16.55,76.36,90.90,57.30
2020-08-21,481.00,6.58,73.75,89.90,55.60
2020-08-22,470.00,38.43,76.52,91.20,63.80
2020-08-23,465.00,9.74,75.16,94.50,55.60
2020-08-24,464.00,38.48,72.77,87.40,58.40
2020-08-25,441.00,4.90,76.15,93.90,60.60
2020-08-26,423.00,54.96,75.42,90.20,59.90
2020-08-27,412.00,-44.78,73.25,88.00,58.40
2020-08-28,393.00,16.89,72.97,90.90,51.90
2020-08-29,384.00,23.02,72.99,93.20,49.90
2020-08-30,382.00,-41.50,67.14,79.20,52.70
2020-08-31,374.00,-8.16,65.99,76.70,53.60
2020-09-01,368.00,0.97,68.21,90.80,47.10
2020-09-02,366.00,-11.12,74.07,98.80,50.80
2020-09-03,364.00,13.60,75.34,98.60,51.60
2020-09-04,360.00,-0.48,80.00,104.30,53.90
2020-09-05,356.00,22.24,77.92,98.20,57.30
2020-09-06,353.00,-15.55,74.55,97.50,51.50
2020-09-07,347.00,-31.63,68.96,88.50,54.50
2020-09-08,334.00,-41.60,57.70,72.40,41.10
2020-09-09,293.00,-32.19,58.19,79.50,38.20
2020-09-10,248.00,-15.68,64.59,88.80,43.30
2020-09-11,222.00,-28.57,67.69,94.00,42.90
2020-09-12,208.00,-29.46,64.83,88.00,47.70
2020-09-13,206.00,-18.35,67.35,91.00,45.60
2020-09-14,196.00,-15.75,67.00,91.70,48.00
2020-09-15,187.00,-12.65,66.84,88.90,48.00
2020-09-16,186.00,-12.14,65.04,87.50,46.00
2020-09-17,175.00,-11.04,61.83,81.10,45.30
2020-09-18,169.00,-5.44,63.17,81.50,46.10
2020-09-19,170.00,-37.72,62.40,72.90,51.30
2020-09-20,172.00,-12.02,59.89,81.30,40.40
2020-09-21,172.00,0.08,64.48,88.20,46.50
2020-09-22,172.00,-10.51,67.05,82.70,53.00
2020-09-23,172.00,-10.51,69.60,84.90,54.30
2020-09-24,172.00,-9.50,64.83,70.90,53.00
2020-09-25,171.00,-9.49,57.91,73.90,42.60
2020-09-26,173.00,15.20,60.98,67.40,54.40
2020-09-27,174.00,6.11,55.54,70.90,40.10
2020-09-28,174.00,17.20,56.72,78.20,36.60
2020-09-29,169.00,24.30,61.68,86.70,40.00
2020-09-30,165.00,31.40,63.53,94.00,39.00
2020-10-01,165.00,10.22,64.34,92.20,41.50
2020-10-02,52.60,19.32,64.34,92.90,41.50
2020-10-03,0.00,22.18,65.32,91.10,41.70
2020-10-04,0.00,33.28,63.10,83.50,41.80
2020-10-05,0.00,33.28,58.93,80.90,38.40
2020-10-06,0.00,33.28,60.13,87.20,37.40
2020-10-07,0.00,22.18,58.32,82.20,37.00
2020-10-08,0.00,11.09,57.12,79.70,39.70
2020-10-09,0.00,22.18,55.02,78.60,34.80
2020-10-10,0.00,21.68,52.60,62.00,42.10
2020-10-11,0.00,22.18,50.41,58.70,38.30
2020-10-12,0.00,33.28,60.78,72.00,48.30
2020-10-13,0.00,33.78,57.96,73.40,43.30
2020-10-14,0.00,44.37,52.21,64.40,41.60
2020-10-15,0.00,33.28,47.10,62.70,30.60
2020-10-16,0.00,44.87,53.54,79.80,30.10
2020-10-17,0.00,22.18,62.30,72.50,52.40
2020-10-18,0.00,33.28,58.76,76.20,41.60
2020-10-19,0.00,22.18,58.67,73.00,46.80
2020-10-20,0.00,33.78,57.30,67.30,45.60
2020-10-21,0.00,11.09,51.26,63.90,39.60
2020-10-22,0.00,33.78,38.47,52.50,24.20
2020-10-23,0.00,33.28,42.29,60.40,24.70
2020-10-24,0.00,-44.87,50.33,59.50,32.00
2020-10-25,0.00,78.65,31.52,44.30,19.30
2020-10-26,0.00,22.18,30.88,48.60,15.40
2020-10-27,0.00,56.47,39.34,67.00,21.20
2020-10-28,0.00,33.28,43.24,73.10,23.20
2020-10-29,0.00,56.47,44.45,73.30,24.40
2020-10-30,0.00,67.56,47.41,75.90,24.20
2020-10-31,0.00,22.18,45.45,61.10,29.80
2020-11-01,0.00,56.47,43.52,62.70,29.10
2020-11-02,0.00,56.47,45.06,67.20,30.80
2020-11-03,0.00,44.87,42.91,67.50,23.90
2020-11-04,0.00,56.47,48.41,74.20,31.90
2020-11-05,0.00,56.97,53.80,78.50,32.70
2020-11-06,0.00,79.15,50.49,62.60,42.10
2020-11-07,0.00,34.28,40.01,46.20,34.90
2020-11-08,0.00,22.69,33.59,36.80,29.80
2020-11-09,0.00,45.38,29.66,37.50,19.30
2020-11-10,0.00,56.97,39.99,50.10,33.00
2020-11-11,0.00,22.69,34.62,44.40,17.90
2020-11-12,0.00,56.97,26.21,40.90,11.80
2020-11-13,0.00,91.25,36.59,47.80,25.20
2020-11-14,0.00,68.57,37.60,43.50,33.90
2020-11-15,0.00,45.88,43.17,50.20,35.20
2020-11-16,0.00,102.85,43.14,45.40,40.90
2020-11-17,0.00,91.76,44.77,56.20,38.10
2020-11-18,0.00,69.07,45.06,55.10,38.30
2020-11-19,0.00,69.07,40.08,49.30,26.40
2020-11-20,0.00,69.58,30.09,44.20,18.60
2020-11-21,0.00,57.48,28.51,45.90,17.60
2020-11-22,0.00,46.38,29.48,40.60,20.90
2020-11-23,0.00,45.88,35.21,48.70,25.20
2020-11-24,0.00,34.79,32.63,49.40,20.70
2020-11-25,0.00,81.17,34.31,45.10,26.30
2020-11-26,0.00,70.08,31.33,46.40,22.30
2020-11-27,0.00,45.88,27.94,42.70,18.30
2020-11-28,0.00,58.48,27.16,30.20,20.60
2020-11-29,0.00,34.79,27.13,32.90,23.70
2020-11-30,0.00,58.48,27.93,35.90,23.50
2020-12-01,0.00,23.19,26.70,45.20,16.90
2020-12-02,0.00,70.08,26.88,43.20,13.90
2020-12-03,0.00,46.89,27.59,43.30,16.10
2020-12-04,0.00,23.19,24.85,46.70,13.00
2020-12-05,0.00,46.89,25.39,41.60,14.00
2020-12-06,0.00,82.18,29.90,41.80,21.50
2020-12-07,0.00,35.29,27.11,31.50,19.00
2020-12-08,0.00,70.58,28.80,45.20,22.50
2020-12-09,0.00,70.08,26.25,39.80,17.30
2020-12-10,0.00,47.39,24.69,38.50,14.60
2020-12-11,0.00,46.89,29.99,42.70,19.00
2020-12-12,0.00,0.00,25.57,42.50,15.20
2020-12-13,0.00,141.67,25.45,30.90,17.20
2020-12-14,0.00,106.38,25.75,36.70,17.30
2020-12-15,0.00,83.19,25.85,31.90,17.60
2020-12-16,0.00,71.09,27.85,35.90,21.00
2020-12-17,0.00,59.49,36.36,47.20,30.30
2020-12-18,0.00,47.39,31.13,41.50,25.40
2020-12-19,0.00,95.79,38.59,46.80,26.20
2020-12-20,0.00,71.59,50.73,56.60,45.30
2020-12-21,0.00,107.39,52.20,60.30,44.90
2020-12-22,0.00,35.80,36.03,52.30,24.20
2020-12-23,0.00,0.00,24.63,41.80,14.40
2020-12-24,0.00,0.00,24.57,35.50,15.80
2020-12-25,0.00,0.00,24.07,29.60,16.30
2020-12-26,0.00,204.19,30.41,42.60,21.60
2020-12-27,0.00,0.00,22.93,32.40,15.40
2020-12-28,0.00,0.00,27.29,38.20,15.10
2020-12-29,0.00,-12.10,20.16,29.80,9.90
2020-12-30,0.00,216.29,30.63,39.50,25.80
2020-12-31,0.00,60.50,31.86,43.30,19.00
2021-01-01,0.00,60.50,32.08,38.70,25.40
2021-01-02,0.00,84.70,36.60,43.50,25.60
2021-01-03,0.00,84.70,43.14,51.40,36.50
2021-01-04,0.00,109.40,40.81,47.80,36.10
2021-01-05,0.00,-133.60,37.03,46.20,28.80
2021-01-06,0.00,121.50,34.42,42.60,28.40
2021-01-07,0.00,72.60,38.89,48.70,28.70
2021-01-08,0.00,97.30,30.79,36.80,27.00
2021-01-09,0.00,61.00,31.09,47.50,20.40
2021-01-10,0.00,61.51,28.90,40.00,20.70
2021-01-11,0.00,97.30,30.73,33.80,28.90
2021-01-12,0.00,97.81,31.72,35.20,27.40
2021-01-13,0.00,73.61,41.82,54.80,27.20
2021-01-14,0.00,86.21,33.65,47.40,25.90
2021-01-15,0.00,85.71,29.32,35.60,23.80
2021-01-16,0.00,135.62,30.78,40.00,20.40
2021-01-17,0.00,74.11,37.30,53.40,28.90
2021-01-18,0.00,61.51,32.78,48.70,20.70
2021-01-19,0.00,-12.10,29.50,45.60,17.50
2021-01-20,0.00,12.10,27.01,39.30,14.50
2021-01-21,0.00,223.35,33.12,38.60,27.60
2021-01-22,0.00,62.01,34.57,37.40,33.00
2021-01-23,0.00,24.70,32.28,46.50,20.10
2021-01-24,0.00,0.00,25.63,38.20,15.30
2021-01-25,0.00,187.05,28.83,32.70,25.80
2021-01-26,0.00,0.00,28.89,38.70,20.50
2021-01-27,0.00,199.65,35.42,45.40,27.70
2021-01-28,0.00,87.73,36.75,40.40,33.30
2021-01-29,0.00,87.73,35.73,46.50,31.50
2021-01-30,0.00,87.73,37.47,47.20,31.70
2021-01-31,0.00,49.91,34.94,46.20,24.40
2021-02-01,0.00,88.23,40.81,54.60,32.10
2021-02-02,0.00,50.42,43.99,52.50,35.10
2021-02-03,0.00,63.02,36.48,45.50,31.10
2021-02-04,0.00,139.15,33.15,44.70,19.90
2021-02-05,0.00,101.34,42.58,51.70,31.80
2021-02-06,0.00,100.83,39.74,55.50,25.70
2021-02-07,0.00,89.24,41.16,52.40,31.10
2021-02-08,0.00,88.73,33.58,42.40,19.00
2021-02-09,0.00,76.63,35.71,54.70,25.80
2021-02-10,0.00,89.24,33.20,52.60,16.10
2021-02-11,0.00,89.24,35.84,41.70,31.50
2021-02-12,0.00,89.74,33.99,38.60,30.10
2021-02-13,0.00,101.84,36.14,43.90,30.80
2021-02-14,0.00,77.14,33.82,41.00,26.10
2021-02-15,0.00,89.74,42.40,51.40,35.40
2021-02-16,0.00,128.56,38.69,45.00,35.50
2021-02-17,0.00,90.25,34.94,44.10,22.30
2021-02-18,0.00,103.35,26.20,34.10,17.70
2021-02-19,0.00,51.93,36.16,50.70,25.10
2021-02-20,0.00,90.25,33.63,45.20,26.30
2021-02-21,0.00,77.64,35.78,42.70,25.70
2021-02-22,0.00,129.57,45.53,57.40,32.40
2021-02-23,0.00,65.04,38.65,47.60,27.10
2021-02-24,0.00,116.97,33.36,44.00,22.60
2021-02-25,0.00,169.90,32.30,52.50,18.00
2021-02-26,0.00,-13.11,35.28,42.30,29.60
2021-02-27,0.00,103.86,33.02,40.50,24.60
2021-02-28,0.00,104.87,31.15,50.50,16.40
2021-03-01,0.00,52.43,36.34,53.80,23.20
2021-03-02,0.00,91.76,38.11,56.60,24.30
2021-03-03,0.00,91.76,38.10,56.80,20.50
2021-03-04,0.00,92.26,41.35,64.90,21.60
2021-03-05,0.00,131.59,46.69,67.00,30.60
2021-03-06,0.00,171.42,41.95,50.80,34.00
2021-03-07,0.00,172.43,40.12,53.10,29.50
2021-03-08,0.00,158.81,37.38,48.50,30.40
2021-03-09,0.00,173.43,36.46,47.80,26.60
2021-03-10,0.00,119.49,33.74,47.40,19.70
2021-03-11,0.00,106.88,40.56,53.10,25.00
2021-03-12,0.00,107.39,36.58,57.10,18.40
2021-03-13,0.00,133.60,39.64,61.90,19.80
2021-03-14,0.00,134.11,43.08,61.40,23.70
2021-03-15,0.00,161.33,43.21,51.00,35.20
2021-03-16,0.00,175.45,39.32,51.30,29.80
2021-03-17,0.00,148.23,40.91,59.10,24.30
2021-03-18,0.00,217.30,46.53,64.20,28.30
2021-03-19,0.00,244.52,49.21,58.30,37.00
2021-03-20,0.00,340.82,40.23,51.50,31.80
2021-03-21,0.00,205.20,38.59,53.20,23.50
2021-03-22,0.00,192.09,40.78,50.40,32.90
2021-03-23,0.00,151.25,39.17,50.90,28.00
2021-03-24,0.00,165.37,36.99,51.80,21.20
2021-03-25,0.00,96.80,40.94,48.70,36.90
2021-03-26,0.00,179.48,40.06,57.90,21.50
2021-03-27,0.00,152.26,45.26,67.10,26.50
2021-03-28,0.00,180.49,52.09,74.90,26.50
2021-03-29,0.00,195.11,38.54,53.40,29.00
2021-03-30,0.00,236.96,37.37,52.90,20.10
2021-03-31,0.00,195.62,42.41,65.30,19.10
2021-04-01,0.00,168.39,50.31,76.30,27.80
2021-04-02,0.00,224.86,55.36,75.20,35.80
2021-04-03,0.00,282.33,60.01,76.90,40.50
2021-04-04,0.00,282.84,56.35,72.90,38.60
2021-04-05,0.00,312.08,44.56,53.00,36.30
2021-04-06,0.00,313.59,42.72,66.20,20.80
2021-04-07,0.00,314.10,49.03,69.50,25.40
2021-04-08,0.00,330.23,47.35,56.00,38.70
2021-04-09,0.00,302.50,44.53,67.20,20.50
2021-04-10,0.00,318.13,46.73,60.10,33.00
2021-04-11,0.00,275.78,39.21,53.90,20.50
2021-04-12,0.00,247.55,39.99,55.60,19.70
2021-04-13,0.00,291.91,45.27,53.10,31.80
2021-04-14,0.00,219.82,45.37,55.90,32.50
2021-04-15,0.00,249.06,46.51,62.80,25.20
2021-04-16,49.50,225.96,51.68,62.50,34.50
2021-04-17,91.50,253.84,50.23,69.10,27.70
2021-04-18,91.90,254.24,54.66,77.10,30.10
2021-04-19,91.70,239.42,57.92,67.50,46.90
2021-04-20,109.00,212.86,47.63,59.00,31.40
2021-04-21,129.00,187.99,49.82,68.80,27.60
2021-04-22,175.00,204.75,53.20,71.10,33.60
2021-04-23,213.00,153.51,54.81,68.70,37.30
2021-04-24,222.00,163.01,53.00,62.20,46.40
2021-04-25,222.00,177.63,44.32,52.00,35.10
2021-04-26,222.00,236.62,40.21,43.70,36.60
2021-04-27,222.00,207.38,48.26,65.20,30.50
2021-04-28,222.00,192.25,54.18,73.30,33.40
2021-04-29,260.00,156.14,62.54,85.00,40.10
2021-04-30,292.00,130.16,65.76,83.10,46.50
2021-05-01,315.00,137.53,58.31,69.50,49.30
2021-05-02,318.00,171.29,52.81,62.90,45.50
2021-05-03,317.00,140.54,52.50,68.30,32.50
2021-05-04,317.00,155.67,58.97,69.00,51.20
2021-05-05,317.00,126.93,58.26,78.30,35.20
2021-05-06,324.00,177.79,64.73,86.50,45.00
2021-05-07,327.00,64.33,53.99,60.30,44.00
2021-05-08,326.00,108.20,49.00,61.40,36.60
2021-05-09,327.00,109.70,49.65,60.20,38.80
2021-05-10,325.00,108.21,52.24,67.00,33.80
2021-05-11,314.00,97.71,55.77,73.10,34.80
2021-05-12,308.00,120.45,63.39,81.30,42.40
2021-05-13,322.00,106.72,68.01,82.70,47.20
2021-05-14,327.00,83.99,65.46,77.70,49.30
2021-05-15,327.00,83.99,67.07,77.40,56.20
2021-05-16,327.00,85.00,68.34,84.70,45.80
2021-05-17,317.00,117.85,68.42,86.90,46.40
2021-05-18,311.00,84.63,62.44,72.20,53.60
2021-05-19,313.00,86.63,50.54,59.00,43.70
2021-05-20,300.00,88.75,47.44,52.60,42.10
2021-05-21,292.00,95.37,46.55,53.30,43.80
2021-05-22,277.00,122.72,43.71,48.60,40.50
2021-05-23,269.00,184.80,52.53,66.10,41.50
2021-05-24,263.00,109.23,56.68,69.30,48.20
2021-05-25,242.00,186.04,52.39,60.40,46.90
2021-05-26,228.00,144.31,55.60,73.00,38.80
2021-05-27,211.00,155.54,61.66,79.10,43.70
2021-05-28,216.00,76.35,58.17,70.90,41.50
2021-05-29,220.00,108.58,61.70,77.90,44.10
2021-05-30,221.00,96.47,65.26,83.60,42.00
2021-05-31,221.00,82.35,69.40,88.20,46.20
2021-06-01,241.00,61.01,72.61,93.20,49.60
2021-06-02,285.00,64.17,77.66,98.50,53.40
2021-06-03,312.00,50.84,79.92,98.50,61.30
2021-06-04,330.00,97.07,77.23,92.40,58.90
2021-06-05,356.00,0.56,70.15,82.10,57.00
2021-06-06,366.00,-14.65,58.97,73.90,43.70
2021-06-07,350.00,38.42,59.02,76.30,41.90
2021-06-08,341.00,4.22,63.82,79.20,45.40
2021-06-09,337.00,28.45,62.11,75.10,52.80
2021-06-10,336.00,-10.87,58.46,70.00,49.00
2021-06-11,357.00,11.65,63.74,76.60,53.50
2021-06-12,374.00,30.16,69.13,83.50,55.20
2021-06-13,379.00,37.17,76.16,96.40,53.90
2021-06-14,401.00,34.97,78.57,93.20,60.40
2021-06-15,422.00,-20.15,70.25,83.30,58.00
2021-06-16,454.00,28.48,65.20,84.50,45.10
2021-06-17,459.00,36.00,73.52,93.60,48.90
2021-06-18,456.00,10.32,78.63,97.20,57.00
2021-06-19,451.00,20.95,79.24,95.40,57.20
2021-06-20,446.00,-5.73,78.09,95.10,57.30
