date,avg gain (m3/d),outflow(m3/d)
2012-04-01,4254587.87328,5553717.3504
2012-04-02,4164064.72704,5455854.4896
2012-04-03,3934087.00416,5186731.6224
2012-04-04,3924300.71808,5113334.4768
2012-04-05,3990358.1491199997,5186731.6224
2012-04-06,4066201.86624,5260128.768
2012-04-07,3804418.7136,4991005.9008
2012-04-08,3552421.84704,4746348.7488
2012-04-09,3493704.13056,4697417.3184
2012-04-10,3630712.13568,4844211.6096
2012-04-11,3938980.1472,5162265.9072
2012-04-12,4567749.02784,5798374.5024
2012-04-13,4939627.89888,6165360.2304
2012-04-14,4474779.31008,5700511.6416
2012-04-15,4181190.72768,5406923.0592
2012-04-16,4058862.15168,5284594.4832
2012-04-17,4002591.00672,5235663.0528
2012-04-18,4122473.0112,5357991.6288
2012-04-19,4124895.1170048,5357991.6288
2012-04-20,4049075.8656,5284594.4832
2012-04-21,4171404.4416,5406923.0592
2012-04-22,4856444.4672,6091963.0848
2012-04-23,6003886.510079999,7241851.6992
2012-04-24,7540333.42464,8783191.7568
2012-04-25,9292078.63296,10691517.5424
2012-04-26,10987552.69632,12722171.904
2012-04-27,12673240.4736,14508169.113599999
2012-04-28,11787581.58336,13602937.6512
2012-04-29,9365475.77856,11180831.8464
2012-04-30,7714040.00256,9786286.08
2012-05-01,6850400.256,9712888.9344
2012-05-02,6972728.8319999995,10422394.6752
2012-05-03,6728071.68,10838311.8336
2012-05-04,6654674.5344,11401023.2832
2012-05-05,7168454.5536,12086063.3088
2012-05-06,6972728.8319999995,11890337.587199999
2012-05-07,6532345.9584,11449954.7136
2012-05-08,6777003.1104,11694611.8656
2012-05-09,7535440.2816,12453049.036799999
2012-05-10,8978917.4784,14092251.9552
2012-05-11,9590560.3584,15315537.7152
2012-05-12,10079874.6624,15951646.3104
2012-05-13,10373463.2448,16269700.608
2012-05-14,10789380.4032,17126000.64
2012-05-15,11939269.0176,19009860.7104
2012-05-16,13382746.214399999,21236240.7936
2012-05-17,14459237.6832,23046703.718399998
2012-05-18,15046414.848,24465715.2
2012-05-19,14434771.968,24955029.504
2012-05-20,12453049.036799999,24074263.7568
2012-05-21,12697706.1888,24955029.504
2012-05-22,13872060.5184,26178315.264
2012-05-23,14850689.1264,27156943.872
2012-05-24,13407211.9296,25689000.96
2012-05-25,11743543.296,24000866.6112
2012-05-26,10789380.4032,23071169.4336
2012-05-27,10911708.9792,23193498.0096
2012-05-28,10251134.6688,22532923.6992
2012-05-29,9419300.352,21652157.952
2012-05-30,10887243.264,21358569.369599998
2012-05-31,10251134.6688,18765203.5584
2012-06-01,9517163.2128,19401312.1536
2012-06-02,12624309.0432,24955029.504
2012-06-03,16318632.0384,28624886.783999998
2012-06-04,18887532.1344,32050086.912
2012-06-05,21456432.2304,36209258.496
2012-06-06,23731743.744,38411172.864
2012-06-07,22655252.2752,35719944.192
2012-06-08,19719366.4512,29848172.544
2012-06-09,18178026.3936,27401601.024
2012-06-10,16514357.76,25689000.96
2012-06-11,14703894.8352,23071169.4336
2012-06-12,13407211.9296,20159749.3248
2012-06-13,12379651.8912,18496080.6912
2012-06-14,12771103.3344,18960929.28
2012-06-15,11841406.1568,19915092.1728
2012-06-16,12404117.6064,21211775.0784
2012-06-17,12379651.8912,21285172.224
2012-06-18,12991294.7712,22459526.5536
2012-06-19,13847594.803199999,23658346.5984
2012-06-20,12453049.036799999,22190403.6864
2012-06-21,11376557.568,21113912.2176
2012-06-22,11352091.8528,21089446.5024
2012-06-23,11743543.296,21480897.9456
2012-06-24,12110529.024,21847883.6736
2012-06-25,12526446.1824,21994677.9648
2012-06-26,12599843.328,21676623.6672
2012-06-27,12575377.6128,21064980.7872
2012-06-28,11645680.4352,19621503.5904
2012-06-29,10838311.8336,18398217.8304
2012-06-30,10226668.9536,17566383.5136
2012-07-01,9639491.7888,16979206.3488
2012-07-02,9492697.4976,16587754.9056
2012-07-03,9370368.9216,15902714.879999999
2012-07-04,8881054.6176,15242140.5696
2012-07-05,8391740.3136,14752826.2656
2012-07-06,8000288.870399999,14141183.3856
2012-07-07,7437577.4207999995,13578471.936
2012-07-08,7217385.984,13358280.4992
2012-07-09,6948263.1168,13064691.9168
2012-07-10,6728071.68,12844500.48
2012-07-11,6458948.8127999995,12575377.6128
2012-07-12,6238757.376,12330720.4608
2012-07-13,6018565.9392,12110529.024
2012-07-14,6091963.0848,12159460.4544
2012-07-15,6287688.8064,12355186.175999999
2012-07-16,6214291.6608,12257323.3152
2012-07-17,6043031.6544,12061597.5936
2012-07-18,5724977.3568,11719077.5808
2012-07-19,5382457.344,11352091.8528
2012-07-20,5162265.9072,11107434.7008
2012-07-21,4893143.04,10838311.8336
2012-07-22,4942074.4704,10862777.548799999
2012-07-23,5015471.616,10936174.6944
2012-07-24,4770814.464,10691517.5424
2012-07-25,4624020.1728,10520257.536
2012-07-26,4281500.16,10177737.5232
2012-07-27,4085774.4384,9982011.8016
2012-07-28,4208103.0144,10079874.6624
2012-07-29,4134705.8688,9982011.8016
2012-07-30,3938980.1472,9786286.08
2012-07-31,3767720.1408,9615026.0736
2012-08-01,3645391.5648,9492697.4976
2012-08-02,3425200.128,9248040.3456
2012-08-03,3278405.8368,9076780.3392
2012-08-04,3229474.4063999997,9027848.9088
2012-08-05,3180542.976,8978917.4784
2012-08-06,3156077.2608,8929986.048
2012-08-07,3058214.4,8832123.1872
2012-08-08,2960351.5392,8709794.6112
2012-08-09,2911420.1088,8660863.1808
2012-08-10,2911420.1088,8636397.4656
2012-08-11,2960351.5392,8685328.896
2012-08-12,2935885.824,8636397.4656
2012-08-13,2838022.9632,8538534.6048
2012-08-14,2789091.5328,8465137.4592
2012-08-15,2764625.8176,8416206.0288
2012-08-16,2642297.2416,8318343.168
2012-08-17,2519968.6656,8171548.8768
2012-08-18,2495502.9504,8147083.1616
2012-08-19,2471037.2352,8098151.7312
2012-08-20,2471037.2352,8098151.7312
2012-08-21,2446571.52,8073686.016
2012-08-22,2446571.52,8073686.016
2012-08-23,2397640.0896,8000288.870399999
2012-08-24,2299777.2288,7902426.0095999995
2012-08-25,2226380.0831999998,7829028.864
2012-08-26,2226380.0831999998,7804563.1488
2012-08-27,2250845.7983999997,7804563.1488
2012-08-28,2152982.9376,7706700.288
2012-08-29,2079585.792,7633303.1424
2012-08-30,2128517.2224,7633303.1424
2012-08-31,2177448.6528,7682234.5728
2012-09-01,2348708.6592,7829028.864
2012-09-02,2373174.3744,7853494.5792
2012-09-03,2275311.5136,7731166.0032
2012-09-04,2201914.368,7633303.1424
2012-09-05,2152982.9376,7584371.712
2012-09-06,2250845.7983999997,7657768.8576
2012-09-07,2324242.944,7706700.288
2012-09-08,2275311.5136,7657768.8576
2012-09-09,2250845.7983999997,7584371.712
2012-09-10,2299777.2288,7608837.4272
2012-09-11,2275311.5136,7584371.712
2012-09-12,2373174.3744,7657768.8576
2012-09-13,2446571.52,7706700.288
2012-09-14,2471037.2352,7706700.288
2012-09-15,2397640.0896,7633303.1424
2012-09-16,2348708.6592,7559905.9968
2012-09-17,2250845.7983999997,7437577.4207999995
2012-09-18,2201914.368,7364180.2752
2012-09-19,2250845.7983999997,7388645.9904
2012-09-20,2275311.5136,7413111.7056
2012-09-21,2299777.2288,7413111.7056
2012-09-22,2348708.6592,7437577.4207999995
2012-09-23,2373174.3744,7437577.4207999995
2012-09-24,2813557.248,7413111.7056
2012-09-25,3327337.2672,6923797.4015999995
2012-09-26,3547528.704,6189825.9456
2012-09-27,3581780.70528,5455854.4896
2012-09-28,3530402.70336,4746348.7488
2012-09-29,3072893.82912,3914514.432
2012-09-30,2872274.96448,3596460.1344
2012-10-01,2661869.81376,3376268.6976
2012-10-02,2493056.3788799997,3205008.6912
2012-10-03,2458804.3776,3180542.976
2012-10-04,2463697.52064,3180542.976
2012-10-05,2510182.37952,3229474.4063999997
2012-10-06,2488163.2358399997,3205008.6912
2012-10-07,2441678.37696,3156077.2608
2012-10-08,2468590.6636799998,3180542.976
2012-10-09,2468590.6636799998,3180542.976
2012-10-10,2517522.09408,3229474.4063999997
2012-10-11,2515075.52256,3229474.4063999997
2012-10-12,2490609.80736,3205008.6912
2012-10-13,2446571.52,3156077.2608
2012-10-14,2473483.8067199998,3180542.976
2012-10-15,2449018.09152,3156077.2608
2012-10-16,2669209.52832,3376268.6976
2012-10-17,2757286.10304,3449665.8432
2012-10-18,2678995.8144,3376268.6976
2012-10-19,2605598.6688,3302871.552
2012-10-20,2529754.95168,3229474.4063999997
2012-10-21,2556667.2384,3253940.1215999997
2012-10-22,2723034.10176,3425200.128
2012-10-23,2992156.9689599997,3694322.9952
2012-10-24,2847809.24928,3547528.704
2012-10-25,2776858.6752,3474131.5584
2012-10-26,2654530.0992,3351802.9824
2012-10-27,2630064.384,3327337.2672
2012-10-28,2749946.3884799997,3449665.8432
2012-10-29,2962798.1107199998,3669857.28
2012-10-30,3158523.83232,3865583.0016
2012-10-31,3014176.11264,3718788.7103999997
2012-11-01,2918759.82336,3620925.8496
2012-11-02,2867381.82144,3571994.4192
2012-11-03,2820896.96256,3523062.9888
2012-11-04,2749946.3884799997,3449665.8432
2012-11-05,2727927.2448,3425200.128
2012-11-06,2678995.8144,3400734.4128
2012-11-07,2664316.38528,3400734.4128
2012-11-08,2639850.67008,3376268.6976
2012-11-09,2666762.9568,3400734.4128
2012-11-10,2693675.24352,3425200.128
2012-11-11,2573793.23904,3302871.552
2012-11-12,2378067.51744,3107145.8304
2012-11-13,2426998.94784,3156077.2608
2012-11-14,2524861.80864,3253940.1215999997
2012-11-15,2549327.52384,3278405.8368
2012-11-16,2475930.37824,3205008.6912
2012-11-17,2449018.09152,3180542.976
2012-11-18,2691228.672,3425200.128
2012-11-19,2666762.9568,3400734.4128
2012-11-20,2617831.5264,3351802.9824
2012-11-21,2593365.8112,3327337.2672
2012-11-22,2595812.38272,3327337.2672
2012-11-23,2473483.8067199998,3205008.6912
2012-11-24,2351155.23072,3082680.1152
2012-11-25,2713247.81568,3449665.8432
2012-11-26,2669209.52832,3400734.4128
2012-11-27,2419659.23328,3156077.2608
2012-11-28,2275311.5136,3009282.9696
2012-11-29,2346262.08768,3082680.1152
2012-11-30,2517522.09408,3253940.1215999997
2012-12-01,2879614.67904,3620925.8496
2012-12-02,2904080.39424,3645391.5648
2012-12-03,3053321.25696,3792185.856
2012-12-04,2764625.8176,3498597.2736
2012-12-05,2857595.53536,3596460.1344
2012-12-06,2930992.68096,3669857.28
2012-12-07,2789091.5328,3523062.9888
2012-12-08,2669209.52832,3400734.4128
2012-12-09,2397640.0896,3131611.5456
2012-12-10,2324242.944,3058214.4
2012-12-11,2324242.944,3058214.4
2012-12-12,2424552.37632,3156077.2608
2012-12-13,2446571.52,3180542.976
2012-12-14,2444124.94848,3180542.976
2012-12-15,2468590.6636799998,3205008.6912
2012-12-16,2444124.94848,3180542.976
2012-12-17,2463697.52064,3205008.6912
2012-12-18,2341368.94464,3082680.1152
2012-12-19,2189681.5104,2935885.824
2012-12-20,2216593.79712,2960351.5392
2012-12-21,2236166.3692799998,2984817.2544
2012-12-22,2260632.08448,3009282.9696
2012-12-23,2282651.22816,3033748.6848
2012-12-24,2236166.3692799998,2984817.2544
2012-12-25,2111391.22176,2862488.6784
2012-12-26,2091818.6496,2838022.9632
2012-12-27,2140750.08,2886954.3936
2012-12-28,2167662.36672,2911420.1088
2012-12-29,1996402.36032,2740160.1023999997
2012-12-30,1898539.49952,2642297.2416
2012-12-31,1822695.7824,2568900.096
2013-01-01,1945024.3584,2691228.672
2013-01-02,1771317.78048,2519968.6656
2013-01-03,1570698.91584,2324242.944
2013-01-04,1370080.0511999999,2128517.2224
2013-01-05,1441030.62528,2201914.368
2013-01-06,1609844.0601599999,2373174.3744
2013-01-07,1854501.2121599999,2617831.5264
2013-01-08,2020868.07552,2789091.5328
2013-01-09,2072246.07744,2838022.9632
2013-01-10,2123624.07936,2886954.3936
2013-01-11,2126070.65088,2886954.3936
2013-01-12,1925451.78624,2691228.672
2013-01-13,1507088.05632,2275311.5136
2013-01-14,1235518.6176,2006188.6464
2013-01-15,1573145.48736,2348708.6592
2013-01-16,1986616.07424,2764625.8176
2013-01-17,1685687.77728,2471037.2352
2013-01-18,1732172.63616,2519968.6656
2013-01-19,1732172.63616,2519968.6656
2013-01-20,1776210.92352,2568900.096
2013-01-21,1749298.6368,2544434.3808
2013-01-22,1724832.9216,2519968.6656
2013-01-23,1822695.7824,2617831.5264
2013-01-24,1888753.21344,2691228.672
2013-01-25,1957257.216,2764625.8176
2013-01-26,2025761.21856,2838022.9632
2013-01-27,2023314.64704,2838022.9632
2013-01-28,1969490.0736,2789091.5328
2013-01-29,1942577.78688,2764625.8176
2013-01-30,1918112.07168,2740160.1023999997
2013-01-31,1920558.6432,2740160.1023999997
2013-02-01,1940131.21536,2764625.8176
2013-02-02,1861840.9267199999,2691228.672
2013-02-03,1881413.49888,2715694.3871999998
2013-02-04,1856947.7836799999,2691228.672
2013-02-05,1883860.0704,2715694.3871999998
2013-02-06,1930344.92928,2764625.8176
2013-02-07,1903432.64256,2740160.1023999997
2013-02-08,1900986.07104,2740160.1023999997
2013-02-09,1925451.78624,2764625.8176
2013-02-10,1925451.78624,2764625.8176
2013-02-11,1874073.7843199999,2715694.3871999998
2013-02-12,1876520.3558399999,2715694.3871999998
2013-02-13,1898539.49952,2740160.1023999997
2013-02-14,1923005.21472,2764625.8176
2013-02-15,1903432.64256,2740160.1023999997
2013-02-16,1898539.49952,2740160.1023999997
2013-02-17,1927898.35776,2764625.8176
2013-02-18,1900986.07104,2740160.1023999997
2013-02-19,1852054.6406399999,2691228.672
2013-02-20,1856947.7836799999,2691228.672
2013-02-21,1908325.7856,2740160.1023999997
2013-02-22,1883860.0704,2715694.3871999998
2013-02-23,1905879.21408,2740160.1023999997
2013-02-24,1854501.2121599999,2691228.672
2013-02-25,1854501.2121599999,2691228.672
2013-02-26,1861840.9267199999,2691228.672
2013-02-27,1834928.64,2666762.9568
2013-02-28,1888753.21344,2715694.3871999998
2013-03-01,1886306.64192,2715694.3871999998
2013-03-02,1883860.0704,2715694.3871999998
2013-03-03,1979276.35968,2813557.248
2013-03-04,1981722.9312,2813557.248
2013-03-05,1883860.0704,2715694.3871999998
2013-03-06,1861840.9267199999,2691228.672
2013-03-07,1910772.35712,2740160.1023999997
2013-03-08,1935238.07232,2764625.8176
2013-03-09,1910772.35712,2740160.1023999997
2013-03-10,1888753.21344,2715694.3871999998
2013-03-11,1891199.78496,2715694.3871999998
2013-03-12,1937684.64384,2764625.8176
2013-03-13,1957257.216,2789091.5328
2013-03-14,2126070.65088,2960351.5392
2013-03-15,2245952.6553599997,3082680.1152
2013-03-16,2346262.08768,3180542.976
2013-03-17,2444124.94848,3278405.8368
2013-03-18,2272864.94208,3107145.8304
2013-03-19,2123624.07936,2960351.5392
2013-03-20,2118730.93632,2960351.5392
2013-03-21,2238612.9408,3082680.1152
2013-03-22,2167662.36672,3009282.9696
2013-03-23,2042887.2192,2886954.3936
2013-03-24,1993955.7888,2838022.9632
2013-03-25,1945024.3584,2789091.5328
2013-03-26,1969490.0736,2813557.248
2013-03-27,2015974.93248,2862488.6784
2013-03-28,2089372.07808,2935885.824
2013-03-29,2209254.08256,3058214.4
2013-03-30,2475930.37824,3327337.2672
2013-03-31,2671656.09984,3523062.9888
2013-04-01,2715694.3871999998,3571994.4192
2013-04-02,2811110.67648,3669857.28
2013-04-03,2955458.39616,3816651.5712
2013-04-04,3055767.82848,3914514.432
2013-04-05,3293085.26592,4159171.584
2013-04-06,3442326.12864,4305965.8752
2013-04-07,3324890.69568,4183637.2992
2013-04-08,3205008.6912,4061308.7232
2013-04-09,2916313.25184,3767720.1408
2013-04-10,2698568.38656,3547528.704
2013-04-11,2620278.09792,3474131.5584
2013-04-12,2615384.95488,3474131.5584
2013-04-13,2813557.248,3669857.28
2013-04-14,2820896.96256,3669857.28
2013-04-15,2649636.95616,3498597.2736
2013-04-16,2578686.38208,3425200.128
2013-04-17,2485716.66432,3327337.2672
2013-04-18,2390300.37504,3229474.4063999997
2013-04-19,2360941.5168,3205008.6912
2013-04-20,2451464.66304,3302871.552
2013-04-21,2546880.95232,3400734.4128
2013-04-22,2524861.80864,3376268.6976
2013-04-23,2451489.1287551997,3302871.552
2013-04-24,2346262.08768,3205008.6912
2013-04-25,2368305.6970752,3229474.4063999997
2013-04-26,2409872.9472,3278405.8368
2013-04-27,2573793.23904,3449665.8432
2013-04-28,3019069.25568,3890048.7168
2013-04-29,3466791.8438399998,4330431.5904
2013-04-30,3540188.98944,4403828.736
2013-05-01,3461898.7007999998,4330431.5904
2013-05-02,3268619.55072,4134705.8688
2013-05-03,3119378.688,3987911.5776
2013-05-04,3212348.40576,4085774.4384
2013-05-05,3479024.70144,4354897.3056
2013-05-06,4129812.72576,5015471.616
2013-05-07,4824639.03744,5798374.5024
2013-05-08,5480320.2047999995,7046125.9776
2013-05-09,6882205.68576,9101246.0544
2013-05-10,8587466.0352,11058503.2704
2013-05-11,9859683.2256,12355186.175999999
2013-05-12,10813846.1184,13309349.0688
2013-05-13,12820034.7648,15437866.291199999
2013-05-14,15021949.1328,18642874.9824
2013-05-15,17003672.064,21627692.2368
2013-05-16,16073974.8864,22165937.9712
2013-05-17,15242140.5696,23682812.3136
2013-05-18,16343097.7536,25933658.112
2013-05-19,15242140.5696,24955029.504
2013-05-20,13333814.784,23071169.4336
2013-05-21,12110529.024,21823417.9584
2013-05-22,11498886.144,21236240.7936
2013-05-23,11768009.0112,21480897.9456
2013-05-24,12746637.6192,22483992.268799998
2013-05-25,12281789.0304,22043609.3952
2013-05-26,11914803.3024,21652157.952
2013-05-27,11719077.5808,21456432.2304
2013-05-28,12257323.3152,21309637.9392
2013-05-29,12330720.4608,20037420.7488
2013-05-30,12624309.0432,19939557.888
2013-05-31,11449954.7136,18178026.3936
2013-06-01,9223574.6304,15462332.0064
2013-06-02,8391740.3136,14557100.544
2013-06-03,8318343.168,14483703.3984
2013-06-04,8514068.8896,14679429.12
2013-06-05,8269411.7376,14459237.6832
2013-06-06,8563000.32,14752826.2656
2013-06-07,9492697.4976,15682523.4432
2013-06-08,10715983.2576,16905809.2032
2013-06-09,12330720.4608,18520546.4064
2013-06-10,13798663.3728,19988489.3184
2013-06-11,15633592.0128,21847883.6736
2013-06-12,15511263.4368,21750020.8128
2013-06-13,13627403.3664,20428872.191999998
2013-06-14,12501980.4672,20477803.6224
2013-06-15,11865871.872,20331009.3312
2013-06-16,10593654.6816,19058792.1408
2013-06-17,9468231.782399999,18618409.2672
2013-06-18,8611931.7504,19230052.1472
2013-06-19,8734260.3264,20135283.6096
2013-06-20,8636397.4656,20551200.768
2013-06-21,8244946.0224,20306543.616
2013-06-22,7633303.1424,19645969.3056
2013-06-23,7192920.2688,19156655.0016
2013-06-24,6850400.256,18789669.2736
2013-06-25,6507880.243199999,18618409.2672
2013-06-26,6923797.4015999995,19278983.5776
2013-06-27,7241851.6992,19548106.4448
2013-06-28,7486508.851199999,19768297.8816
2013-06-29,7437577.4207999995,19670435.0208
2013-06-30,7168454.5536,19352380.7232
2013-07-01,6972728.8319999995,19107723.5712
2013-07-02,6630208.8192,18740737.8432
2013-07-03,6336620.2368,18398217.8304
2013-07-04,6018565.9392,18055697.8176
2013-07-05,6189825.9456,18178026.3936
2013-07-06,6385551.6672,18373752.115199998
2013-07-07,6312154.5216,18251423.5392
2013-07-08,5896237.3632,17811040.665599998
2013-07-09,5553717.3504,17444054.937599998
2013-07-10,5113334.4768,16954740.6336
2013-07-11,4770814.464,16587754.9056
2013-07-12,4208103.0144,16343097.7536
2013-07-13,4330431.5904,16612220.6208
2013-07-14,4257034.4448,16465426.329599999
2013-07-15,3914514.432,16073974.8864
2013-07-16,3767720.1408,15853783.4496
2013-07-17,3718788.7103999997,15853783.4496
2013-07-18,3816651.5712,15976112.0256
2013-07-19,3498597.2736,15658057.728
2013-07-20,3229474.4063999997,15413400.576
2013-07-21,3131611.5456,15242140.5696
2013-07-22,2886954.3936,15046414.848
2013-07-23,2740160.1023999997,14948551.9872
2013-07-24,2813557.248,14948551.9872
2013-07-25,2764625.8176,14801757.696
2013-07-26,2593365.8112,14557100.544
2013-07-27,2593365.8112,14508169.113599999
2013-07-28,2740160.1023999997,14581566.2592
2013-07-29,2617831.5264,14630497.6896
2013-07-30,2789091.5328,14899620.5568
2013-07-31,2642297.2416,14654963.4048
2013-08-01,2862488.6784,14434771.968
2013-08-02,2642297.2416,13505074.7904
2013-08-03,2397640.0896,13358280.4992
2013-08-04,2397640.0896,13235951.9232
2013-08-05,2250845.7983999997,13015760.486399999
2013-08-06,2152982.9376,12844500.48
2013-08-07,2079585.792,12697706.1888
2013-08-08,2079585.792,12648774.7584
2013-08-09,2128517.2224,12599843.328
2013-08-10,2128517.2224,12501980.4672
2013-08-11,2128517.2224,12404117.6064
2013-08-12,2104051.5072,12306254.7456
2013-08-13,2226380.0831999998,12330720.4608
2013-08-14,2152982.9376,12183926.1696
2013-08-15,2079585.792,12037131.8784
2013-08-16,2006188.6464,11841406.1568
2013-08-17,1957257.216,11694611.8656
2013-08-18,1859394.3551999999,11523351.859199999
2013-08-19,1859394.3551999999,11425488.998399999
2013-08-20,1859394.3551999999,11352091.8528
2013-08-21,1810462.9248,11205297.5616
2013-08-22,1737065.7792,11058503.2704
2013-08-23,1908325.7856,11156366.1312
2013-08-24,2201914.368,11376557.568
2013-08-25,2079585.792,11156366.1312
2013-08-26,2055120.0768,11058503.2704
2013-08-27,2128517.2224,11058503.2704
2013-08-28,2250845.7983999997,11082968.9856
2013-08-29,2177448.6528,11009571.84
2013-08-30,2177448.6528,10960640.409599999
2013-08-31,2152982.9376,10838311.8336
2013-09-01,2104051.5072,10691517.5424
2013-09-02,2250845.7983999997,10764914.688
2013-09-03,2201914.368,10813846.1184
2013-09-04,2201914.368,10936174.6944
2013-09-05,2177448.6528,10936174.6944
2013-09-06,2152982.9376,10936174.6944
2013-09-07,2422105.8048,11180831.8464
2013-09-08,2397640.0896,11205297.5616
2013-09-09,2348708.6592,11131900.416
2013-09-10,2299777.2288,11034037.5552
2013-09-11,2226380.0831999998,10936174.6944
2013-09-12,2201914.368,10838311.8336
2013-09-13,2152982.9376,10789380.4032
2013-09-14,2055120.0768,10764914.688
2013-09-15,2177448.6528,10838311.8336
2013-09-16,2177448.6528,10789380.4032
2013-09-17,2471037.2352,11009571.84
2013-09-18,2764625.8176,11229763.2768
2013-09-19,2911420.1088,11278694.7072
2013-09-20,2740160.1023999997,10960640.409599999
2013-09-21,2642297.2416,10642586.112
2013-09-22,2593365.8112,10422394.6752
2013-09-23,2495502.9504,10202203.2384
2013-09-24,2495502.9504,10055408.9472
2013-09-25,3278405.8368,10740448.9728
2013-09-26,3400734.4128,10740448.9728
2013-09-27,3131611.5456,10373463.2448
2013-09-28,3009282.9696,10128806.0928
2013-09-29,2838022.9632,9884148.9408
2013-09-30,3302871.552,9737354.6496
2013-10-01,3914514.432,9248040.3456
2013-10-02,3938980.1472,8440671.743999999
2013-10-03,4061308.7232,7902426.0095999995
2013-10-04,4134705.8688,7364180.2752
2013-10-05,3694322.9952,6679140.2496
2013-10-06,3400734.4128,6336620.2368
2013-10-07,3596460.1344,6214291.6608
2013-10-08,3777506.42688,5822840.2176
2013-10-09,3779952.9984,5333525.9136
2013-10-10,3645391.5648,4819745.8944
2013-10-11,3542635.56096,4428294.4512
2013-10-12,3415413.84192,4159171.584
2013-10-13,3307764.69504,4036843.008
2013-10-14,3403180.98432,4134705.8688
2013-10-15,3256386.69312,3987911.5776
2013-10-16,3134058.11712,3865583.0016
2013-10-17,3038641.82784,3767720.1408
2013-10-18,3033748.6848,3767720.1408
2013-10-19,2935885.824,3669857.28
2013-10-20,2862488.6784,3596460.1344
2013-10-21,2840469.53472,3571994.4192
2013-10-22,2803770.96192,3523062.9888
2013-10-23,2813557.248,3523062.9888
2013-10-24,2791538.10432,3498597.2736
2013-10-25,2767072.38912,3474131.5584
2013-10-26,2745053.2454399997,3449665.8432
2013-10-27,2720587.5302399998,3425200.128
2013-10-28,2732820.38784,3449665.8432
2013-10-29,2850255.8208,3571994.4192
2013-10-30,2779305.24672,3498597.2736
2013-10-31,2776858.6752,3498597.2736
2013-11-01,2776858.6752,3498597.2736
2013-11-02,2771965.53216,3474131.5584
2013-11-03,2701014.95808,3400734.4128
2013-11-04,2691228.672,3400734.4128
2013-11-05,2568900.096,3278405.8368
2013-11-06,2559113.80992,3278405.8368
2013-11-07,2656976.67072,3376268.6976
2013-11-08,2732820.38784,3449665.8432
2013-11-09,2708354.67264,3425200.128
2013-11-10,2661869.81376,3376268.6976
2013-11-11,2586026.09664,3302871.552
2013-11-12,2559113.80992,3278405.8368
2013-11-13,2551774.09536,3278405.8368
2013-11-14,2600705.52576,3327337.2672
2013-11-15,2549327.52384,3278405.8368
2013-11-16,2598258.95424,3327337.2672
2013-11-17,2524861.80864,3253940.1215999997
2013-11-18,2453911.23456,3180542.976
2013-11-19,2497949.5219199997,3229474.4063999997
2013-11-20,2615384.95488,3351802.9824
2013-11-21,2664316.38528,3400734.4128
2013-11-22,2409872.9472,3156077.2608
2013-11-23,2214147.2256,2960351.5392
2013-11-24,2167662.36672,2911420.1088
2013-11-25,2199467.79648,2935885.824
2013-11-26,2243506.08384,2984817.2544
2013-11-27,2277758.08512,3009282.9696
2013-11-28,2238612.9408,2960351.5392
2013-11-29,2250845.7983999997,2984817.2544
2013-11-30,2253292.36992,2984817.2544
2013-12-01,2334029.23008,3058214.4
2013-12-02,2541987.80928,3376268.6976
2013-12-03,2488163.2358399997,3302871.552
2013-12-04,2385407.232,3107145.8304
2013-12-05,2170108.93824,2886954.3936
2013-12-06,1971936.64512,2691228.672
2013-12-07,2006188.6464,2740160.1023999997
2013-12-08,1984169.50272,2715694.3871999998
2013-12-09,2062459.79136,2740160.1023999997
2013-12-10,2172555.50976,2813557.248
2013-12-11,2143196.65152,2789091.5328
2013-12-12,2162769.22368,2813557.248
2013-12-13,2184788.36736,2838022.9632
2013-12-14,2206807.51104,2862488.6784
2013-12-15,2233719.79776,2886954.3936
2013-12-16,2189681.5104,2838022.9632
2013-12-17,2223933.51168,2886954.3936
2013-12-18,2214147.2256,2886954.3936
2013-12-19,2211700.65408,2886954.3936
2013-12-20,2111391.22176,2789091.5328
2013-12-21,2135856.93696,2813557.248
2013-12-22,2160322.65216,2838022.9632
2013-12-23,2206807.51104,2886954.3936
2013-12-24,2177448.6528,2862488.6784
2013-12-25,2126070.65088,2813557.248
2013-12-26,2172555.50976,2838022.9632
2013-12-27,2172555.50976,2813557.248
2013-12-28,2192128.08192,2838022.9632
2013-12-29,2116284.3648,2764625.8176
2013-12-30,2143196.65152,2789091.5328
2013-12-31,2143196.65152,2789091.5328
2014-01-01,2165215.7952,2813557.248
2014-01-02,2062459.79136,2715694.3871999998
2014-01-03,2040440.64768,2691228.672
2014-01-04,1991509.21728,2642297.2416
2014-01-05,1962150.35904,2617831.5264
2014-01-06,1932791.5008,2593365.8112
2014-01-07,1952364.07296,2617831.5264
2014-01-08,1998848.93184,2642297.2416
2014-01-09,2072246.07744,2691228.672
2014-01-10,2094265.22112,2715694.3871999998
2014-01-11,2143196.65152,2764625.8176
2014-01-12,2140750.08,2764625.8176
2014-01-13,2067352.9344,2691228.672
2014-01-14,1967043.50208,2593365.8112
2014-01-15,1859394.3551999999,2495502.9504
2014-01-16,1847161.4976,2471037.2352
2014-01-17,1820249.21088,2446571.52
2014-01-18,1861840.9267199999,2495502.9504
2014-01-19,1834928.64,2471037.2352
2014-01-20,1876520.3558399999,2519968.6656
2014-01-21,1874073.7843199999,2519968.6656
2014-01-22,1844714.92608,2495502.9504
