date,computed flow(m3/d),inflow(m3/d),wse(m),storage(m3),power discharge (m3/d),outflow(m3/d)
2016-01-27,2062802.3113728,2721125.7759744,755.867424,15496369.5924,2220239.1886848,2740160.1023999997
2016-01-28,5234929.081343999,4122473.0112,756.111264,18170418.5496,2038923.7733376,2544434.3808
2016-01-29,5587357.7088,4045112.4197376003,756.419112,21147200.503200002,2088246.6551807998,2593365.8112
2016-01-30,4278466.4113152,3604729.5461376,756.870216,22079982.748800002,2697589.7579519995,3327337.2672
2016-01-31,3615812.5151232,3588826.8312576003,757.0622400000001,22546090.1712,2532299.3860608,3131611.5456
2016-02-01,3047033.5681536,3295800.9603071995,757.1292960000001,22713004.6848,2450901.9515903997,2862488.6784
2016-02-02,2616779.5006464,2566208.8673280003,757.190256,22883212.59,2022874.2641664,2429445.51936
2016-02-03,2612522.4662015997,2474829.421056,757.2085440000001,22934574.6972,2154866.7976704,2544434.3808
2016-02-04,3236838.5866752,3446583.1630848,757.446288,23610460.0632,2154866.7976704,2544434.3808
2016-02-05,3094790.644224,3036121.8591744,757.5925920000001,24021911.9868,2334787.6672512,2666762.9568
2016-02-06,2978700.8256,3037100.4877823996,757.696224,24317527.8036,2352207.2564736,2666762.9568
2016-02-07,2826988.9256448,2671753.9627008,757.744992,24461659.9416,2384281.8091007997,2666762.9568
2016-02-08,2648413.6704,2950687.581696,757.7175599999999,24378942.772800002,2368256.7656448,2715694.3871999998
2016-02-09,2677968.2543615997,2953868.124672,757.699272,24326297.8464,2368256.7656448,2715694.3871999998
2016-02-10,2908851.208704,2949733.4188032,757.766328,24529649.3592,2334934.4615424,2691228.672
2016-02-11,3156077.2608,2964143.725056,757.9065360000001,24980634.316800002,2368207.8342144,2691228.672
2016-02-12,3381797.9492352,3378666.3376896,758.092464,25584484.450799998,2433629.1566592,2764625.8176
2016-02-13,3728526.0650496,3332768.6559744,758.3881200000001,26559969.774,2433629.1566592,2740160.1023999997
2016-02-14,4661012.334182399,3347766.1393919997,758.8697040000001,28223514.9108,2746937.1055104,2984817.2544
2016-02-15,5741491.71456,5606122.9123584,759.4244400000001,30209097.006,3388330.2951936,3743254.4255999997
2016-02-16,7262941.145702399,4912666.6807296,760.2565440000001,33398123.8632,3601744.7288832003,4061308.7232
2016-02-17,7100268.6053376,5135769.5376384,760.951488,36277867.9452,3733688.3309568,4208103.0144
2016-02-18,6873691.6168704,8663358.6837504,761.3599200000001,38099828.918400005,3848212.343808,5039937.3312
2016-02-19,6667886.020608,7228860.4044288,761.338584,38003864.1744,3815599.5454463996,6752537.3952
2016-02-20,6285682.6177536,7736548.460543999,761.3081040000001,37866664.194,3815110.2311424,6410017.3824
2016-02-21,5603554.012262399,6471524.1904128,761.28372,37757266.852800004,3832358.5603584,5700511.6416
2016-02-22,5170461.921792,5749736.6605824,761.326392,37948900.3056,3881705.9079167997,4966540.1855999995
2016-02-23,4733284.0568832,5243883.533107201,761.29896,37825613.9796,3864310.7844096,4844211.6096
2016-02-24,4515025.411584,5369270.3235072,761.2776240000001,37729957.6056,3848285.7409536,4599554.4576
2016-02-25,4231639.0324224,5086691.312947201,761.225808,37499062.4844,3848285.7409536,4452760.1663999995
2016-02-26,4247223.6930048,4160199.1440384,761.292864,37798243.058400005,3716317.6731648,3938980.1472
2016-02-27,4734580.7397888005,5882707.822694399,761.29896,37825613.9796,3832162.8346367995,4697417.3184
2016-02-28,5334406.6793472,6311200.3587072,761.3294400000001,37962653.607599996,3864310.7844096,5186731.6224
2016-02-29,5166938.8588032,5759645.2752384,761.3172480000001,37907763.7476,3848285.7409536,5211197.3376
2016-03-01,5134570.717593599,7697868.1648128,761.3142,37894072.1196,3733566.0023808,5137800.192
2016-03-02,5115193.8711552005,4913718.7064832,761.3233440000001,37935196.3428,3716317.6731648,5064403.0464
2016-03-03,5264385.8024448,6649977.117081599,761.338584,38003864.1744,3700390.4925695998,5186731.6224
2016-03-04,5341648.531046401,6544480.9531392,761.311152,37880343.4872,3733688.3309568,5455854.4896
2016-03-05,5855673.2073984,8786616.956928,761.332488,37976369.905200005,3700390.4925695998,5749443.072
2016-03-06,9474617.3340672,16752874.017484799,761.2715280000001,37703043.072000004,3651043.1450111996,9737354.6496
2016-03-07,14904733.891276801,19167884.7648768,761.2593360000001,37648523.256000005,3601597.9345919997,14948551.9872
2016-03-08,11199694.9128192,14093744.363827199,761.3050559999999,37852984.9008,3617647.4437632,10985106.1248
2016-03-09,9137308.5186048,12528868.288204798,761.28372,37757266.852800004,3650945.2821504,9223574.6304
2016-03-10,8388021.5248895995,14369570.836992001,761.3081040000001,37866664.194,3617647.4437632,8269411.7376
2016-03-11,10828305.3560832,17017372.864512,761.320296,37921455.3756,3635018.1015552,10764914.688
2016-03-12,12740667.9846912,20235593.04192,761.262384,37662116.2056,3617720.8409088003,12991294.7712
2016-03-13,14624381.2608,21329773.222809598,761.3081040000001,37866664.194,3453702.686208,14410306.252799999
2016-03-14,17690669.346816,25125898.0589568,761.262384,37662116.2056,3601720.263168,17884437.8112
2016-03-15,14581492.8620544,18936830.550527997,761.265432,37675770.8292,3707265.3585408,14557100.544
2016-03-16,11691602.582630401,14591597.202432001,761.262384,37662116.2056,2302810.9774848,11694611.8656
2016-03-17,10071972.2363904,13134859.587993601,761.247144,37594114.4532,3596631.3944063997,10128806.0928
2016-03-18,8761564.0645632,10448866.579046398,761.256288,37634917.971599996,3617622.978048,8709794.6112
2016-03-19,7939589.4309888,10034221.6378368,761.234952,37539754.9896,3666970.3256063997,8024754.5856
2016-03-20,7663958.683545601,10281203.0327808,761.256288,37634917.971599996,3666970.3256063997,7559905.9968
2016-03-21,8567697.7373184,12475900.0147968,761.326392,37948900.3056,3518952.7486464,8244946.0224
2016-03-22,10437441.090047998,16035245.6592384,761.2898160000001,37784600.769600004,3650945.2821504,10593654.6816
2016-03-23,9932150.674022399,13069046.814105598,761.2715280000001,37703043.072000004,3634895.7729792,10006477.5168
2016-03-24,8927612.8736256,12249738.943487998,761.2532400000001,37621288.0176,3651043.1450111996,9003383.193599999
2016-03-25,8682564.2701824,12022697.106432,761.262384,37662116.2056,3667092.6541823996,8636397.4656
2016-03-26,7979664.2724864,10091373.548543999,761.262384,37662116.2056,3667092.6541823996,7975823.1552
2016-03-27,7501971.1832064,9618182.1508608,761.292864,37798243.058400005,3667092.6541823996,7364180.2752
2016-03-28,7146239.6841984,9081697.9479552,761.320296,37921455.3756,3832260.6974976,7021660.2624
2016-03-29,6591088.1405952005,8409551.3542656,761.262384,37662116.2056,3666970.3256063997,6850400.256
2016-03-30,6617706.8387327995,8765649.8390016,761.2593360000001,37648523.256000005,3684243.1205376,6630208.8192
2016-03-31,6886389.3230592,9620408.530943999,761.28372,37757266.852800004,3679056.3889152,6777003.1104
2016-04-01,7421430.048768,10523535.9418368,761.274576,37716660.691199996,3651043.1450111996,7462043.136
2016-04-02,8064804.961382399,11326133.7289728,761.274576,37716660.691199996,3651043.1450111996,7731166.0032
2016-04-03,9233850.230783999,13377290.3599104,761.265432,37675770.8292,3635018.1015552,8465137.4592
2016-04-04,11020214.426112,15630289.141247999,761.302008,37839268.6032,3305587.2463871995,9884148.9408
2016-04-05,11176990.729113601,15092924.172595201,761.311152,37880343.4872,3240214.8553728,10153271.808
2016-04-06,10138861.501747198,13727614.9358592,761.295912,37811947.0212,3420282.5192448,9003383.193599999
2016-04-07,10252651.543142399,14363919.2567808,761.3233440000001,37935196.3428,2944179.7014528,8881054.6176
2016-04-08,11275612.0270848,16256415.724646399,761.3233440000001,37935196.3428,2926906.9065215997,9933080.371199999
2016-04-09,12882985.050009599,18958458.2427648,761.311152,37880343.4872,2910881.8630656,11425488.998399999
2016-04-10,14674609.374105599,21736001.9579904,761.3172480000001,37907763.7476,2877584.0246784003,13015760.486399999
2016-04-11,15667183.4397696,23467147.034112,761.302008,37839268.6032,2877584.0246784003,13798663.3728
2016-04-12,16190872.0736256,24791671.9236096,761.3081040000001,37866664.194,2713541.4042623998,13969923.3792
2016-04-13,17647658.6194944,28687714.7406336,761.326392,37948900.3056,2630896.2183168,15340003.430399999
2016-04-14,19485351.885312002,28065429.2745216,761.326392,37948900.3056,2417506.2503424,17174932.0704
2016-04-15,18302532.4182528,23293562.784768,761.2867679999999,37770909.1416,2384208.4119552,15976112.0256
2016-04-16,16926042.3496704,20132665.7780736,761.29896,37825613.9796,2368183.3684992,14336909.1072
2016-04-17,15654852.7193088,18540852.950016,761.3081040000001,37866664.194,2384208.4119552,13064691.9168
2016-04-18,15146797.677465599,18596854.9721088,761.3081040000001,37866664.194,2384208.4119552,12599843.328
2016-04-19,15351967.1651328,20209292.39808,761.311152,37880343.4872,2368183.3684992,12722171.904
2016-04-20,16057607.3229312,22443892.9615872,761.295912,37811947.0212,2204140.7480832,13333814.784
2016-04-21,17276758.3770624,24283959.401779197,761.302008,37839268.6032,1989503.0286335999,14239046.2464
2016-04-22,19255031.6424192,28206963.4369536,761.3172480000001,37907763.7476,1940180.1467904,16025043.456
2016-04-23,20890442.374963198,32183571.8541312,761.3294400000001,37962653.607599996,1940180.1467904,17688712.0896
2016-04-24,20421312.2860032,29304617.7494016,761.3081040000001,37866664.194,1973477.9851776,17468520.6528
2016-04-25,18871164.5709312,25806436.39296,761.2898160000001,37784600.769600004,2022825.332736,16098440.6016
2016-04-26,17678607.749222398,23983398.0905472,761.311152,37880343.4872,2088197.7237504,14875154.841599999
2016-04-27,15904133.891481599,24175845.4063104,761.311152,37880343.4872,2285538.1825536,13333814.784
2016-04-28,14706634.9953024,22031596.7290368,761.295912,37811947.0212,2334885.530112,12183926.1696
2016-04-29,14101915.912704,21481509.58848,761.3050559999999,37852984.9008,2334861.0643968,11474420.4288
2016-04-30,13711736.6866944,19867922.2738944,761.3081040000001,37866664.194,2334885.530112,11107434.7008
2016-05-01,13145330.9140992,19382033.1700224,761.3294400000001,37962653.607599996,3733761.7281023995,10471326.1056
2016-05-02,13155997.9659264,19933808.444927998,761.332488,37976369.905200005,3684243.1205376,10569188.9664
2016-05-03,14519056.356864,20733519.277670402,761.302008,37839268.6032,3700268.1639936003,11988200.447999999
2016-05-04,17563741.2163584,23982517.3248,761.3081040000001,37866664.194,3700268.1639936003,14703894.8352
2016-05-05,19086095.8789632,27972924.405350402,761.3172480000001,37907763.7476,3733566.0023808,16000577.740799999
2016-05-06,20763171.7244928,30491009.21088,761.3294400000001,37962653.607599996,3700268.1639936003,17639780.6592
2016-05-07,22344978.0750336,33639037.2513792,761.3233440000001,37935196.3428,3716293.2074496,19303449.292799998
2016-05-08,24281610.69312,38080641.051648,761.34468,38031321.4392,3716317.6731648,21113912.2176
2016-05-09,24910697.6280576,35767701.2680704,761.3233440000001,37935196.3428,3716293.2074496,21994677.9648
2016-05-10,23718336.532070402,30088988.5787136,761.302008,37839268.6032,3733566.0023808,20967117.9264
2016-05-11,21566527.9488,24353809.0186752,761.311152,37880343.4872,3733566.0023808,18740737.8432
2016-05-12,20236791.8619648,24432515.2244736,761.3233440000001,37935196.3428,3733566.0023808,17541917.7984
2016-05-13,19568559.7827072,23385627.2710656,761.3081040000001,37866664.194,3716317.6731648,17003672.064
2016-05-14,20971766.412288,25228580.6656512,761.332488,37976369.905200005,3716317.6731648,18226957.824
2016-05-15,22591029.7728,28146557.5861248,761.3081040000001,37866664.194,3733566.0023808,19964023.6032
2016-05-16,23972143.8615552,27571784.5389312,761.29896,37825613.9796,3700268.1639936003,21236240.7936
2016-05-17,21919396.959129598,26388671.4832896,761.320296,37921455.3756,3749615.511552,19058792.1408
2016-05-18,20155149.770342402,24735449.710079998,761.311152,37880343.4872,3716317.6731648,17395123.5072
2016-05-19,20343878.2973952,29127143.451340802,761.3416320000001,38017592.8068,3733566.0023808,17321726.3616
2016-05-20,21830464.084377598,27481212.461260803,761.3142,37894072.1196,3733566.0023808,19132189.2864
2016-05-21,21333173.957222402,24521986.34496,761.3081040000001,37866664.194,3749615.511552,18691806.4128
2016-05-22,20905415.392665602,23524519.136256,761.295912,37811947.0212,3733566.0023808,18300354.9696
2016-05-23,19617735.8702592,20333113.3827072,761.326392,37948900.3056,3749615.511552,16807946.3424
2016-05-24,17754500.3977728,18582591.4601472,761.3172480000001,37907763.7476,3733566.0023808,15119811.9936
2016-05-25,16148326.194892801,16642117.7247744,761.3081040000001,37866664.194,3733566.0023808,13480609.075199999
2016-05-26,14601603.6799488,15799200.4389888,761.311152,37880343.4872,3765640.555008,11768009.0112
2016-05-27,13922557.754572801,15004651.8721536,761.3294400000001,37962653.607599996,3782913.3499392,10911708.9792
2016-05-28,13733657.9675136,14645103.7215744,761.3050559999999,37852984.9008,3782913.3499392,10813846.1184
2016-05-29,13849454.197555201,14482186.5240576,761.332488,37976369.905200005,3784136.6356992,10642586.112
2016-05-30,13858946.8950528,15381399.4205184,761.326392,37948900.3056,3782913.3499392,10642586.112
2016-05-31,14046501.067776,15805585.990656,761.3233440000001,37935196.3428,3765640.555008,10691517.5424
2016-06-01,14296002.4313856,15054464.0683008,761.326392,37948900.3056,3798938.3933952,10838311.8336
2016-06-02,14696652.9835008,17092066.6930176,761.326392,37948900.3056,3749615.511552,11131900.416
2016-06-03,14772300.9748992,16151653.532159999,761.320296,37921455.3756,3749615.511552,11180831.8464
2016-06-04,15079468.029235201,16764935.6150784,761.3081040000001,37866664.194,3749615.511552,11498886.144
2016-06-05,15960772.0221696,18507212.591616,761.3233440000001,37935196.3428,3733566.0023808,12281789.0304
2016-06-06,16747785.1487232,18878014.9711872,761.3233440000001,37935196.3428,3666970.3256063997,13113623.3472
2016-06-07,16700713.1126784,18265442.394009598,761.3081040000001,37866664.194,3733566.0023808,13138089.0624
2016-06-08,15913357.466112,18129388.5517824,761.320296,37921455.3756,3765640.555008,12208391.8848
2016-06-09,15524010.0744192,15017961.221222399,761.326392,37948900.3056,3749615.511552,11816940.4416
2016-06-10,14739003.136512,15757046.0116992,761.3172480000001,37907763.7476,3782913.3499392,11107434.7008
2016-06-11,13757903.4912768,12021767.4092544,761.3294400000001,37962653.607599996,3782913.3499392,10030943.232
2016-06-12,12833368.579583999,10399470.3000576,761.3081040000001,37866664.194,3782913.3499392,9272506.0608
2016-06-13,11794945.7636352,9864429.5743488,761.311152,37880343.4872,3814987.9025664,8171548.8768
2016-06-14,11237200.8542208,9707115.0256128,761.3233440000001,37935196.3428,3821153.2627967997,7584371.712
2016-06-15,11183253.9522048,10251966.5031168,761.3233440000001,37935196.3428,3798938.3933952,7608837.4272
2016-06-16,10871732.000563199,10705511.9314944,761.3172480000001,37907763.7476,3807794.9822976002,7364180.2752
2016-06-17,10569727.2121344,10056460.9729536,761.320296,37921455.3756,3848285.7409536,7046125.9776
2016-06-18,9932566.5911808,8190583.2032256005,761.326392,37948900.3056,3807794.9822976002,6287688.8064
2016-06-19,9515059.161292799,8467143.6478464,761.3142,37894072.1196,3832260.6974976,5969634.5088
2016-06-20,9335554.2088704,6583821.823180799,761.311152,37880343.4872,3832260.6974976,5749443.072
2016-06-21,9149419.0476288,7380596.7700992,761.311152,37880343.4872,3864310.7844096,5553717.3504
2016-06-22,9198032.4237312,6187452.7712256005,761.3294400000001,37962653.607599996,3848285.7409536,5504785.92
2016-06-23,9043262.309376,6601608.3981312,761.3172480000001,37907763.7476,3848285.7409536,5504785.92
2016-06-24,8877653.8831872,6118068.0029184,761.3233440000001,37935196.3428,3848261.2752384003,5260128.768
2016-06-25,8725917.517516801,5749100.5519872,761.3050559999999,37852984.9008,3848285.7409536,5211197.3376
2016-06-26,8592334.7125248,5392928.670105601,761.29896,37825613.9796,3864310.7844096,5039937.3312
2016-06-27,8402333.9682816,5161531.935744,761.311152,37880343.4872,3848285.7409536,4746348.7488
2016-06-28,8170472.3853311995,4982442.90048,761.326392,37948900.3056,3832260.6974976,4501691.5967999995
2016-06-29,7921215.6788735995,4672070.8374528,761.302008,37839268.6032,3814987.9025664,4428294.4512
2016-06-30,8089026.0194304,3967017.8568192,761.3233440000001,37935196.3428,3749615.511552,4379363.0208
2016-07-01,8957583.3747456,3558513.8101248,761.326392,37948900.3056,3848285.7409536,5309060.1984
2016-07-02,9761404.4476416,4129152.1514496,761.3294400000001,37962653.607599996,3848334.672384,6116428.8
2016-07-03,9671248.2871296,4018713.9130367995,761.320296,37921455.3756,3832260.6974976,6067497.3696
2016-07-04,9515793.1327488,4047681.3198336,761.34468,38031321.4392,3864310.7844096,5773908.7872
2016-07-05,9292812.604416,3322028.2070016,761.311152,37880343.4872,3848285.7409536,5798374.5024
2016-07-06,9225409.55904,3620069.5495680002,761.320296,37921455.3756,3864310.7844096,5578183.0656
2016-07-07,9160355.2223232,2923555.1035392,761.326392,37948900.3056,3864310.7844096,5480320.2047999995
2016-07-08,9092291.602636801,3604044.5061119995,761.335536,37990098.537599996,3864310.7844096,5382457.344
2016-07-09,9013389.671116801,4036794.0765696,761.326392,37948900.3056,3864310.7844096,5382457.344
2016-07-10,9291662.7158016,6549129.4390272,761.335536,37990098.537599996,3848285.7409536,5651580.2112
2016-07-11,9804928.9549824,5419718.6282496,761.3142,37894072.1196,4035717.5851008,6312154.5216
2016-07-12,9587648.9382912,4900923.1374336,761.3294400000001,37962653.607599996,3749615.511552,5920703.0784
2016-07-13,9297461.090304,4039436.3738112,761.3233440000001,37935196.3428,3832358.5603584,5700511.6416
2016-07-14,9105307.363123199,3642088.693248,761.326392,37948900.3056,3848285.7409536,5529251.6352
2016-07-15,8783876.7968256,3371179.8288384,761.3294400000001,37962653.607599996,3864310.7844096,5186731.6224
2016-07-16,8688264.781824,2945672.11008,761.320296,37921455.3756,3848285.7409536,5137800.192
2016-07-17,8675028.8299008,3071572.6804992002,761.338584,38003864.1744,3864310.7844096,4893143.04
2016-07-18,8648459.063193599,3546672.4039680003,761.28372,37757266.852800004,3930930.9268992,5162265.9072
2016-07-19,8672044.0126464,3108418.0475904,761.3294400000001,37962653.607599996,3848285.7409536,4746348.7488
2016-07-20,8110580.3145216,2495967.7989888,761.326392,37948900.3056,3700268.1639936003,4379363.0208
2016-07-21,7889116.6605312,2690935.0834176,761.3050559999999,37852984.9008,3601597.9345919997,4232568.7296
2016-07-22,7985511.5784192,2767243.6491264,761.320296,37921455.3756,3536225.5435776003,4159171.584
2016-07-23,7872161.9198976,2552899.5182592003,761.3294400000001,37962653.607599996,3469629.8668032,4085774.4384
2016-07-24,7703446.3478784,2441066.73408,761.311152,37880343.4872,3437799.971328,4036843.008
2016-07-25,7968116.454911999,2287960.2883583996,761.335536,37990098.537599996,3437555.3141759997,4061308.7232
2016-07-26,7856210.2735872,2286859.3311744,761.3142,37894072.1196,3518952.7486464,4159171.584
2016-07-27,7843561.4988288,2500616.2848768,761.3294400000001,37962653.607599996,3388207.9666176,3987911.5776
2016-07-28,7801602.797260799,2481606.4241664,761.3294400000001,37962653.607599996,3338885.0847744,3987911.5776
2016-07-29,7686246.9500928,1489864.1928192,761.3172480000001,37907763.7476,3289537.737216,3914514.432
2016-07-30,7735667.694796801,2857864.6582271997,761.3294400000001,37962653.607599996,3222942.0604415997,3865583.0016
2016-07-31,7634966.811033599,2046067.7621759998,761.3294400000001,37962653.607599996,3222942.0604415997,3841117.2864
2016-08-01,7563380.1283584,1360513.9565568,761.3233440000001,37935196.3428,3157569.6694271998,3792185.856
2016-08-02,7529959.9613952,1906808.9112576,761.3172480000001,37907763.7476,3124222.8996096,3767720.1408
2016-08-03,7590537.0722304,1966798.844928,761.3233440000001,37935196.3428,3157569.6694271998,3767720.1408
2016-08-04,7663689.5606784,1654860.9761279998,761.3081040000001,37866664.194,3272264.9422848,3914514.432
2016-08-05,7751692.7382528,1145998.5656832,761.3172480000001,37907763.7476,3305587.2463871995,3890048.7168
2016-08-06,7743300.9979392,2908068.3058176003,761.3172480000001,37907763.7476,3305587.2463871995,3914514.432
2016-08-07,7807132.048896001,1972352.5622784,761.326392,37948900.3056,3321612.2898432002,3938980.1472
2016-08-08,7715434.5483264,1521718.5540096,761.3081040000001,37866664.194,3404257.4757888,3987911.5776
2016-08-09,7700143.4763264,1873731.2643072,761.3233440000001,37935196.3428,3240214.8553728,3816651.5712
2016-08-10,7617767.413248,1905047.3797632,761.332488,37976369.905200005,3173594.7128832,3767720.1408
2016-08-11,7604776.118476801,1659069.0791424,761.3142,37894072.1196,3289537.737216,3865583.0016
2016-08-12,7567392.5056512,1661075.2677888002,761.3233440000001,37935196.3428,3124247.3653248,3718788.7103999997
2016-08-13,7511708.5378560005,1884863.1647231998,761.3172480000001,37907763.7476,3206917.0169856,3767720.1408
2016-08-14,7544003.28192,2205217.239552,761.3233440000001,37935196.3428,3190867.5078144,3767720.1408
2016-08-15,7463070.6960384,1879284.9816576,761.320296,37921455.3756,3141544.6259712,3718788.7103999997
2016-08-16,7603675.1612928,1078253.0002944001,761.326392,37948900.3056,3190867.5078144,3816651.5712
2016-08-17,7724682.588672,1950088.7614464,761.3142,37894072.1196,3486902.6617344,4012377.2928
2016-08-18,7749588.686745601,1964425.6705536,761.3172480000001,37907763.7476,3453580.3576319995,3987911.5776
2016-08-19,7736744.1862656,1375266.7828224,761.326392,37948900.3056,3404257.4757888,3938980.1472
2016-08-20,7821982.7380224,1233047.5803648,761.320296,37921455.3756,3502927.7051904,4085774.4384
2016-08-21,7973841.4322688,1630175.0694912,761.3172480000001,37907763.7476,3650945.2821504,4232568.7296
2016-08-22,7910670.955622399,1484237.0783231999,761.3172480000001,37907763.7476,3585572.891136,4159171.584
2016-08-23,8015751.2024064,1550441.3036544,761.3294400000001,37962653.607599996,3601597.9345919997,4208103.0144
2016-08-24,8110702.6430976,1311435.7318656,761.335536,37990098.537599996,3650945.2821504,4330431.5904
2016-08-25,8185005.02016,1471319.1806976,761.332488,37976369.905200005,3765640.555008,4452760.1663999995
2016-08-26,8087362.3507968,1404013.9981824,761.3142,37894072.1196,3782913.3499392,4428294.4512
2016-08-27,8130715.598131199,1219909.4913024,761.3050559999999,37852984.9008,3765640.555008,4428294.4512
2016-08-28,8197213.412044799,1836739.1029248,761.320296,37921455.3756,3765640.555008,4403828.736
2016-08-29,8182778.6400768,2348537.3991936,761.3172480000001,37907763.7476,3832260.6974976,4526157.312
2016-08-30,7203611.786342399,2923555.1035392,761.3142,37894072.1196,3009552.0924671995,3743254.4255999997
2016-08-31,6214267.195084799,2161423.609344,761.3050559999999,37852984.9008,2038850.376192,2886954.3936
2016-09-01,6066690.0009984,1241194.6635264,761.3081040000001,37866664.194,1924155.1033344,2789091.5328
2016-09-02,5772709.9671552,2176151.9698944,761.302008,37839268.6032,1825460.4082175998,2715694.3871999998
2016-09-03,5665574.600294399,1599984.3769344,761.3294400000001,37962653.607599996,1874783.2900607998,2593365.8112
2016-09-04,5568665.9023872,1478756.7581184,761.3233440000001,37935196.3428,1989503.0286335999,2691228.672
2016-09-05,5531526.946713599,2199247.6050432,761.311152,37880343.4872,2186867.953152,2838022.9632
2016-09-06,5278306.7943936,1875982.1101056,761.320296,37921455.3756,1825460.4082175998,2544434.3808
2016-09-07,4924385.7583104,1614247.8888959999,761.3081040000001,37866664.194,1910576.6313983998,2439231.80544
2016-09-08,4832810.5863168,2060575.9312896,761.34468,38031321.4392,1726790.1788159998,2206807.51104
2016-09-09,4636595.5504128,1566466.3471104,761.34468,38031321.4392,1792162.5698304,2275311.5136
2016-09-10,4300240.8978432,1235910.0690432,761.302008,37839268.6032,1661417.7878016,2133410.36544
2016-09-11,4368793.8318336,2572814.610432,761.3294400000001,37962653.607599996,1430779.4906111998,1886306.64192
2016-09-12,4288937.7374208,473166.931968,761.3172480000001,37907763.7476,1612094.9059583999,2033100.93312
2016-09-13,4212629.171712,1631006.903808,761.26848,37689388.448400006,1612094.9059583999,2143196.65152
2016-09-14,4217840.3690496,1239237.4063104,761.335536,37990098.537599996,1282761.9136511998,1683241.20576
2016-09-15,4292705.4575616,1807747.2304127999,761.326392,37948900.3056,1677467.2969728,2116284.3648
2016-09-16,4325978.8302336,1777605.4692864001,761.326392,37948900.3056,1760088.0172032,2165215.7952
2016-09-17,4160223.6097536003,3827734.5401856,761.3142,37894072.1196,1710765.13536,2104051.5072
2016-09-18,4154914.5495551997,92162.3491584,761.332488,37976369.905200005,1578797.0675711997,1962150.35904
2016-09-19,4181802.3705599997,2205926.7452928,761.3294400000001,37962653.607599996,1677393.8998272,2082032.36352
2016-09-20,4039191.7166592,2104761.0129408,761.311152,37880343.4872,1628119.9494144002,2015974.93248
2016-09-21,4016193.9443711997,2489166.3301632,761.335536,37990098.537599996,1365407.0995968,1825142.35392
2016-09-22,4045699.5969024,2503234.1164031997,761.3233440000001,37935196.3428,1693492.3404288,2094265.22112
2016-09-23,4164602.9727744,1424565.1989503999,761.332488,37976369.905200005,1792162.5698304,2160322.65216
2016-09-24,4061920.36608,1504152.170496,761.3233440000001,37935196.3428,1742839.6879872,2143196.65152
2016-09-25,3909107.5089407996,1870575.1870464,761.3142,37894072.1196,1661417.7878016,2023314.64704
2016-09-26,3766472.3893248,1948474.0242432,761.311152,37880343.4872,1644144.9928704,1991509.21728
2016-09-27,3715828.3588608,1805692.1103359999,761.326392,37948900.3056,1529449.7200127998,1861840.9267199999
2016-09-28,3661734.6625536,1623104.4777984,761.320296,37921455.3756,1580020.3533311998,1898539.49952
2016-09-29,3676854.4745472,1733469.3190656,761.332488,37976369.905200005,1496151.8816256,1820249.21088
2016-09-30,3607127.1862271996,1665479.0965248,761.335536,37990098.537599996,1496151.8816256,1800676.63872
2016-10-01,3533950.232064,1680182.9913599999,761.332488,37976369.905200005,1446804.5340672,1761531.4944
2016-10-02,3833288.2575359996,1201046.4248832,761.332488,37976369.905200005,1661417.7878016,2052673.50528
2016-10-03,3675068.4773376,2105176.9300992,761.326392,37948900.3056,1612094.9059583999,1927898.35776
2016-10-04,3726397.5478271996,1789128.8211456,761.338584,38003864.1744,1496151.8816256,1893646.35648
2016-10-05,3666896.9284608,1426497.9904512,761.3233440000001,37935196.3428,1661417.7878016,1959703.78752
2016-10-06,3563847.3360384,2692207.3006080003,761.3142,37894072.1196,1545474.7634688,1832482.06848
2016-10-07,3343729.296384,3095549.0813952,761.320296,37921455.3756,1545474.7634688,1832482.06848
2016-10-08,2356293.030912,1757225.5285248,761.311152,37880343.4872,1612094.9059583999,1923005.21472
2016-10-09,2275727.4307584,1343387.9559168,761.332488,37976369.905200005,1397457.1865088001,1700367.2064
2016-10-10,2117972.4991488,3025332.4787712,761.3172480000001,37907763.7476,1381432.1430527999,1690580.92032
2016-10-11,2158561.1206656,2185693.5988224,761.3172480000001,37907763.7476,1365407.0995968,1688134.3488
2016-10-12,2266919.7732864,1526831.8884864,761.3172480000001,37907763.7476,1446804.5340672,1793336.92416
2016-10-13,2240496.8008704,1812787.167744,761.335536,37990098.537599996,1315986.3548927999,1680794.63424
2016-10-14,2268412.1819136,4571125.2965376,761.3142,37894072.1196,1578772.6018559998,1923005.21472
2016-10-15,2956608.2847744,6323261.9563008,761.3294400000001,37962653.607599996,1890832.799232,2446571.52
2016-10-16,3296412.6031871997,5243589.9445247995,761.338584,38003864.1744,2318836.0209407997,2813557.248
2016-10-17,3536788.2550271996,5610771.3982464,761.3294400000001,37962653.607599996,2729566.4477184,3180542.976
2016-10-18,3406875.3073152,5373772.0151039995,761.3142,37894072.1196,2680243.5658752,3082680.1152
2016-10-19,3206672.3598336,3491600.0790528003,761.3142,37894072.1196,2482878.6413568,2862488.6784
2016-10-20,3259224.7160832,3802681.6478208,761.295912,37811947.0212,2628180.5239296,3009282.9696
2016-10-21,2356415.3594879997,3921560.5579776,761.045976,36701950.703999996,2778913.7952767997,3131611.5456
2016-10-22,2455110.0546048,3225975.8091264,760.9271040000001,36169136.6832,2204140.7480832,2666762.9568
