date,avg gain (m3/d),computed flow(m3/d),inflow(m3/d),wse(m),outflow(m3/d),total avg discharge (m3/d),spill(m3/d),storage(m3)
1983-01-04,,,4386776.132505599,924.5163120000001,4893143.04,,,256440492.0
1983-01-05,,,4387094.1868032,924.41268,4893143.04,,,255207012.0
1983-01-06,,,6017171.3934336,924.3578160000001,5700511.6416,,,254713620.0
1983-01-07,,,8319150.536601599,924.437064,6923797.4015999995,,,255577056.0
1983-01-08,,,8111779.1345664,924.546792,7339714.56,,,256563840.0
1983-01-09,,,7090751.4421248,924.616896,7339714.56,,,257303928.0
1983-01-10,,,6029795.7024768,924.6565200000001,7339714.56,,,257673972.0
1983-01-11,,,5365869.5890943995,924.668712,7339714.56,,,257797320.0
1983-01-12,,,4816149.4342656,924.6626160000001,7339714.56,,,257797320.0
1983-01-13,,,4472577.395711999,924.6382320000001,7339714.56,,,257550624.0
1983-01-14,,,4435707.5629056,924.6016559999999,7339714.56,,,257180580.0
1983-01-15,,,3906514.1431296,924.546792,7339714.56,,,256687188.0
1983-01-16,,,4038702.4023552,924.491928,7339714.56,,,256070448.0
1983-01-17,,,4558182.9331968,924.4279200000001,7339714.56,,,255453708.0
1983-01-18,,,4457628.8437248,924.373056,7339714.56,,,254960316.0
1983-01-19,,,4173899.9445503997,924.293808,7339714.56,,,254096880.0
1983-01-20,,,4034665.5593471997,924.21456,8147083.1616,,,253356792.0
1983-01-21,,,4010273.2412928003,924.1170240000001,8563000.32,,,252370008.0
1983-01-22,,,4059498.2602752,924.0103440000001,8563000.32,,,251383224.0
1983-01-23,,,3736673.1482112,923.897568,8563000.32,,,250273092.0
1983-01-24,,,3789641.4216192,923.7786960000001,8563000.32,,,249162960.0
1983-01-25,,,3691656.2322432003,923.656776,8563000.32,,,247929480.0
1983-01-26,,,3540531.5094528003,923.519616,8563000.32,,,246572652.0
1983-01-27,,,4006603.3840128,923.358072,8563000.32,,,244969128.0
1983-01-28,,,4126460.9227776,923.2087200000001,8563000.32,,,243612300.0
1983-01-29,,,3916863.1406592,923.0502240000001,8563000.32,,,242008776.0
1983-01-30,,,3922563.6523007997,922.876488,8563000.32,,,240405252.0
1983-01-31,,,3573217.70496,922.684464,8563000.32,,,238555032.0
1983-02-01,,,3299691.0090240003,922.4802480000001,8563000.32,,,236581464.0
1983-02-02,,,3470437.2354048,922.27908,8563000.32,,,234731244.0
1983-02-03,,,2896814.0768256,922.044384,8563000.32,,,232510980.0
1983-02-04,,,3486339.9502848,921.82188,8318343.168,,,230414064.0
1983-02-05,,,1907909.8684416001,921.62376,7829028.864,,,228563844.0
1983-02-06,,,3037369.6106496,921.4317360000001,7829028.864,,,226713624.0
1983-02-07,,,4259309.7563136,921.312864,7168454.5536,,,225603492.0
1983-02-08,,,3821324.5228032,921.218376,6850400.256,,,224740056.0
1983-02-09,,,3863650.2100992003,921.1147440000001,6850400.256,,,223753272.0
1983-02-10,,,3965182.9281792,921.01416,6850400.256,,,222889836.0
1983-02-11,,,3239652.1439232,920.889192,6850400.256,,,221656356.0
1983-02-12,,,3878623.2278015995,920.779464,6850400.256,,,220546224.0
1983-02-13,,,5624716.8559104,920.6758320000001,6850400.256,,,219682788.0
1983-02-14,,,5030420.1679872,920.596584,6850400.256,,,219066048.0
1983-02-15,,,4435952.2200576,920.5142880000001,6850400.256,,,218079264.0
1983-02-16,,,4976938.11456,920.4350400000001,6850400.256,,,217462524.0
1983-02-17,,,4616166.6782208,920.3557920000001,6850400.256,,,216599088.0
1983-02-18,,,5214280.017715201,920.1729120000001,7657768.8576,,,215242260.0
1983-02-19,,,5198132.645683199,919.980888,8073686.016,,,213392040.0
1983-02-20,,,4914403.7465088,919.782768,8073686.016,,,211541820.0
1983-02-21,,,5126545.9630080005,919.5907440000001,8073686.016,,,209691600.0
1983-02-22,,,4869142.1733888,919.465776,8073686.016,,,208581468.0
1983-02-23,,,5809922.319974399,919.3865280000001,8073686.016,,,208088076.0
1983-02-24,,,6266354.702745601,919.340808,8073686.016,,,207594684.0
1983-02-25,,,6938868.2821632,919.3042320000001,8073686.016,,,207471336.0
1983-02-26,,,7740952.28928,919.3560480000001,8073686.016,,,207718032.0
1983-02-27,,,8032730.4087552,919.4200559999999,8073686.016,,,208334772.0
1983-02-28,,,7843732.7588352,919.5054,8073686.016,,,209074860.0
1983-03-01,,,8488428.820070399,919.61208,8073686.016,,,210061644.0
1983-03-02,,,12362819.4791424,919.843728,8073686.016,,,212158560.0
1983-03-03,,,15216989.8143744,920.1912000000001,8073686.016,,,215242260.0
1983-03-04,,,16306007.7293568,920.688024,8073686.016,,,219806136.0
1983-03-05,,,15216084.582912,921.3616320000001,8073686.016,,,226220232.0
1983-03-06,,,14216390.9941248,922.013904,8073686.016,,,232264284.0
1983-03-07,,,13648957.6614912,922.7454240000001,8073686.016,,,239171772.0
1983-03-08,,,12304077.2969472,923.36112,9223574.6304,,,245092476.0
1983-03-09,,,12139202.8422144,923.900616,9786286.08,,,250273092.0
1983-03-10,,,14241346.0236288,924.4858320000001,9786286.08,,,256193796.0
1983-03-11,,,19543482.4246272,925.1655360000001,10764914.688,,,262731240.0
1983-03-12,,,24269916.081254397,925.9062,12232857.6,,,270378816.0
1983-03-13,,,24771707.9000064,926.6682000000001,12232857.6,,,278149740.0
1983-03-14,,,25517667.556454398,926.8602240000001,12844500.48,,,279876612.0
1983-03-15,,,21614896.6677504,926.488368,13456143.36,,,276176172.0
1983-03-16,,,17919252.5239296,926.031168,13456143.36,,,271488948.0
1983-03-17,,,16319512.804147199,925.7629440000001,14263511.9616,,,268775292.0
1983-03-18,,,15177086.2328832,925.592256,14679429.12,,,267048420.0
1983-03-19,,,12859840.4834304,925.384992,14679429.12,,,264951504.0
1983-03-20,,,11559879.1719936,925.1442000000001,14679429.12,,,262607892.0
1983-03-21,,,10903170.444595201,925.0893360000001,14899620.5568,,,262114500.0
1983-03-22,,,10474824.7028736,925.162488,14826223.4112,,,262731240.0
1983-03-23,,,10465674.5253888,925.2204,14679429.12,,,263471328.0
1983-03-24,,,9719274.4860672,925.369752,14679429.12,,,264828156.0
1983-03-25,,,8915526.810316801,925.5373920000001,14679429.12,,,266555028.0
1983-03-26,,,8620103.2992768,925.6867440000001,14679429.12,,,268035204.0
1983-03-27,,,8806752.2405376,925.811712,14679429.12,,,269392032.0
1983-03-28,,,8266549.248921599,925.866576,15144277.7088,,,269885424.0
1983-03-29,,,8820159.4524672,925.802568,16416494.8992,,,269268684.0
1983-03-30,,,11036239.469568,925.7934240000001,16636686.336,,,269268684.0
1983-03-31,,,13660970.3276544,925.903152,16636686.336,,,270255468.0
1983-04-01,,,12979110.8450304,925.9519200000001,16636686.336,,,270748860.0
1983-04-02,,,13926716.9261568,926.025072,16636686.336,,,271488948.0
1983-04-03,,,12852672.0288768,926.04336,16636686.336,,,271735644.0
1983-04-04,,,11981570.2391808,925.99764,16869110.6304,,,271242252.0
1983-04-05,,,11107557.029376,925.9062,17003672.064,,,270255468.0
1983-04-06,,,10678330.5219072,925.781232,17003672.064,,,269021988.0
1983-04-07,,,10306329.322291201,925.6349280000001,17003672.064,,,267541812.0
1983-04-08,,,10528135.4962944,925.476432,17003672.064,,,265938288.0
1983-04-09,,,10830360.47616,925.3057440000001,17003672.064,,,264211416.0
1983-04-10,,,10590351.810047999,925.116768,17003672.064,,,262237848.0
1983-04-11,,,10394185.7055744,924.903408,17492986.368,,,260264280.0
1983-04-12,,,9986489.027481599,924.7083360000001,17908903.5264,,,258290712.0
1983-04-13,,,9785576.5742592,924.4766880000001,17982300.672,,,255947100.0
1983-04-14,,,9490642.377523199,924.205416,17982300.672,,,253233444.0
1983-04-15,,,9046491.7837824,923.87928,18300354.9696,,,250026396.0
1983-04-16,,,10070871.279206399,923.516568,18593943.552,,,246572652.0
1983-04-17,,,11310524.6026752,923.159952,18593943.552,,,243118908.0
1983-04-18,,,13274167.3703424,922.782,19083257.856,,,239541816.0
1983-04-19,,,14584061.762150401,922.379664,19572572.16,,,235594680.0
1983-04-20,,,18342435.999743998,922.0291440000001,19694900.736,,,232264284.0
1983-04-21,,,21477252.5540352,921.7334880000001,19866160.742399998,,,229550628.0
1983-04-22,,,23943763.6319232,921.4896480000001,20110817.8944,,,227330364.0
1983-04-23,,,29841640.1980416,921.3342,20184215.04,,,225726840.0
1983-04-24,,,41838917.4263808,921.4317360000001,20184215.04,,,226836972.0
1983-04-25,,,34679710.9131264,921.535368,20184215.04,,,227700408.0
1983-04-26,,,27632239.321190402,921.504888,20673529.344,,,227453712.0
1983-04-27,,,23457238.419455998,921.36468,21162843.648,,,226096884.0
1983-04-28,,,20849364.439142402,921.172656,21285172.224,,,224246664.0
1983-04-29,,,22108834.991923198,920.9471040000001,21456432.2304,,,222149748.0
1983-04-30,,,25292949.9623424,920.776416,21529829.376,,,220669572.0
1983-05-01,,,27522657.382809598,920.70936,21211775.0784,,,220052832.0
1983-05-02,,,27453957.654528,920.7398400000001,20208680.7552,,,220299528.0
1983-05-03,,,27684791.67744,920.806896,19817229.312,,,220916268.0
1983-05-04,,,29109283.4792448,920.8800480000001,19817229.312,,,221533008.0
1983-05-05,,,34510799.6153856,921.1238880000001,19817229.312,,,223876620.0
1983-05-06,,,34516304.4013056,921.404304,19743832.1664,,,226466928.0
1983-05-07,,,32104596.5254656,921.639,19694900.736,,,228687192.0
1983-05-08,,,32588161.3863936,921.849312,19694900.736,,,230784108.0
1983-05-09,,,29044914.1825536,922.090104,19205586.432,,,232881024.0
1983-05-10,,,23999912.4483072,922.318704,18960929.28,,,234977940.0
1983-05-11,,,21259581.085900802,922.4924400000001,18960929.28,,,236704812.0
1983-05-12,,,19201622.9861376,922.6326480000001,18960929.28,,,238061640.0
1983-05-13,,,17863984.4732928,922.7271360000001,19132189.2864,,,238925076.0
1983-05-14,,,17311817.746944,922.788096,19205586.432,,,239541816.0
1983-05-15,,,17677213.203456,922.8460080000001,19205586.432,,,240035208.0
1983-05-16,,,17249063.187456,922.830768,19694900.736,,,239911860.0
1983-05-17,,,18386131.7670912,922.702752,20844789.3504,,,238801728.0
1983-05-18,,,20865291.6197376,922.4893920000001,21701089.3824,,,236704812.0
1983-05-19,,,23096197.860249598,922.239456,22141472.256,,,234237852.0
1983-05-20,,,26395130.4321024,921.9590400000001,22679717.9904,,,231647544.0
1983-05-21,,,30575758.448332798,921.675576,23120100.864,,,228933888.0
1983-05-22,,,36668675.6960256,921.422592,23413689.446399998,,,226590276.0
1983-05-23,,,38481585.192345604,921.1909440000001,23731743.744,,,224493360.0
1983-05-24,,,43599935.14076161,920.9806320000001,24172126.6176,,,222396444.0
1983-05-25,,,49991701.0996224,920.812992,24465715.2,,,220916268.0
1983-05-26,,,53459740.6949376,920.7246,24465715.2,,,220176180.0
1983-05-27,,,58839139.824537605,920.70936,24465715.2,,,220052832.0
1983-05-28,,,55308786.052608006,920.742888,24465715.2,,,220299528.0
1983-05-29,,,59264672.0090112,920.9806320000001,24465715.2,,,222519792.0
1983-05-30,,,59340344.4661248,921.44088,24465715.2,,,226836972.0
1983-05-31,,,56300308.0925184,921.6542400000001,25199686.656,,,228687192.0
1983-06-01,,,50203402.933248006,921.5841360000001,26667629.568,,,228070452.0
1983-06-02,,,44493178.4027136,921.462216,26912286.72,,,226960320.0
1983-06-03,,,41751403.5631104,921.617664,27156943.872,,,228563844.0
1983-06-04,,,42775636.2642432,922.3126080000001,27401601.024,,,235101288.0
1983-06-05,,,41342605.9278336,923.199576,27401601.024,,,243612300.0
1983-06-06,,,39525635.1227904,924.345624,27401601.024,,,254836968.0
1983-06-07,,,37770146.6600448,925.2966,27401601.024,,,264211416.0
1983-06-08,,,38580695.8046208,926.1348,28380229.632,,,272722428.0
1983-06-09,,,41212105.8029568,927.01872,29603515.392,,,281726832.0
1983-06-10,,,41061396.9973248,927.94836,29848172.544,,,291347976.0
1983-06-11,,,43318261.361664005,928.9999200000001,30826801.152,,,302695992.0
1983-06-12,,,37999610.6029056,929.8259280000001,32050086.912,,,311453700.0
1983-06-13,,,31843718.604287997,930.0545280000001,32294744.064,,,313920660.0
1983-06-14,,,27275627.0564352,929.4632160000001,32294744.064,,,307383216.0
1983-06-15,,,26618453.480448,928.972488,32294744.064,,,302202600.0
1983-06-16,,,27538780.2891264,928.6250160000001,31805429.759999998,,,298502160.0
1983-06-17,,,26498987.3931264,928.3598400000001,30337486.848,,,295541808.0
1983-06-18,,,28491255.047577597,928.228776,29114201.088,,,294308328.0
1983-06-19,,,26007324.380467203,928.186104,27890915.327999998,,,293814936.0
1983-06-20,,,21636450.9628416,928.0977120000001,24955029.504,,,292951500.0
1983-06-21,,,20274933.9119616,928.109904,23413689.446399998,,,293074848.0
1983-06-22,,,19015487.824896,927.9727440000001,20649063.6288,,,291471324.0
1983-06-23,,,19663804.8119808,928.000176,18765203.5584,,,291841368.0
1983-06-24,,,23771353.7369088,928.3689840000001,18349286.4,,,295788504.0
1983-06-25,,,23258870.4006144,928.902384,18349286.4,,,301462512.0
1983-06-26,,,21439697.681203198,929.359584,18349286.4,,,306149736.0
1983-06-27,,,22955128.5464064,929.6613360000001,18349286.4,,,309480132.0
1983-06-28,,,23496628.220928,930.185592,18349286.4,,,315400836.0
1983-06-29,,,20831161.9470336,930.658032,18349286.4,,,320458104.0
1983-06-30,,,19789876.6424064,930.871392,18349286.4,,,322801716.0
1983-07-01,,,20981454.835507203,931.1030400000001,17541917.7984,,,325392024.0
1983-07-02,,,27568016.818790402,931.5450000000001,17126000.64,,,330449292.0
1983-07-03,,,20903213.4782976,931.816272,17126000.64,,,333409644.0
1983-07-04,,,18160753.5986688,931.8528480000001,17126000.64,,,333779688.0
1983-07-05,,,16900426.745856002,931.688256,18716272.128,,,331806120.0
1983-07-06,,,17784593.2274688,931.459656,19572572.16,,,329339160.0
1983-07-07,,,19753129.138176,931.618152,20379940.7616,,,331189380.0
1983-07-08,,,18951338.7196416,931.7034960000001,20795857.919999998,,,332052816.0
1983-07-09,,,17395196.904345598,931.657776,20795857.919999998,,,331559424.0
1983-07-10,,,17496142.4452608,931.5541440000001,20795857.919999998,,,330449292.0
1983-07-11,,,14401180.541030401,931.258488,19156655.0016,,,327118896.0
1983-07-12,,,12978890.6535936,931.04208,16710083.4816,,,324651936.0
1983-07-13,,,12781330.003353601,931.1091360000001,15095346.2784,,,325515372.0
1983-07-14,,,12953470.7755008,931.322496,14679429.12,,,327858984.0
1983-07-15,,,11871474.5207808,931.3072559999999,12722171.904,,,327612288.0
1983-07-16,,,10699150.8455424,931.1822880000001,11743543.296,,,326255460.0
1983-07-17,,,9581654.8380672,931.054272,11743543.296,,,324898632.0
1983-07-18,,,9181885.0516992,931.069512,11743543.296,,,324898632.0
1983-07-19,,,8813896.229376,931.124376,11743543.296,,,325638720.0
1983-07-20,,,8687359.5503616,931.2036240000001,11572283.2896,,,326502156.0
1983-07-21,,,8236358.556364799,931.2737280000001,11498886.144,,,327365592.0
1983-07-22,,,8547733.713715201,931.2097200000001,11498886.144,,,326625504.0
1983-07-23,,,8476734.2082048,931.0756080000001,11498886.144,,,324898632.0
1983-07-24,,,8493346.4288256,931.060368,11498886.144,,,324898632.0
1983-07-25,,,7839573.587251199,931.1091360000001,11498886.144,,,325392024.0
1983-07-26,,,7485652.551168,931.157904,11498886.144,,,326008764.0
1983-07-27,,,6673072.7522304,931.19448,11498886.144,,,326378808.0
1983-07-28,,,6577925.585817601,931.218864,11498886.144,,,326748852.0
1983-07-29,,,6126410.811801599,931.2402000000001,11498886.144,,,326995548.0
1983-07-30,,,5831452.1493504,931.2493440000001,11498886.144,,,326995548.0
1983-07-31,,,5751253.5349248,931.2432480000001,11498886.144,,,326995548.0
1983-08-01,,,5708218.341888,931.231056,11498886.144,,,326872200.0
1983-08-02,,,5526168.9550848,931.206672,11498886.144,,,326625504.0
1983-08-03,,,5388059.9927808,931.1700960000001,11498886.144,,,326132112.0
1983-08-04,,,4829581.1119104,931.11828,11498886.144,,,325515372.0
1983-08-05,,,5026872.6392832,931.078656,11425488.998399999,,,325145328.0
1983-08-06,,,4504578.5511936005,931.0116,11376557.568,,,324405240.0
1983-08-07,,,4348120.3024896,931.048176,11376557.568,,,324775284.0
1983-08-08,,,4566452.3449344,931.1457120000001,11376557.568,,,325762068.0
1983-08-09,,,4489996.9849344,931.215816,11376557.568,,,326625504.0
1983-08-10,,,4985819.1691776,931.267632,11376557.568,,,327242244.0
1983-08-11,,,5794680.1794048,931.304208,11376557.568,,,327612288.0
1983-08-12,,,4885974.5854464,931.3194480000001,11376557.568,,,327735636.0
1983-08-13,,,4334468.4334080005,931.3194480000001,11376557.568,,,327735636.0
1983-08-14,,,4287665.520230399,931.288968,11376557.568,,,327488940.0
1983-08-15,,,4224299.3178624,931.252392,11376557.568,,,326995548.0
1983-08-16,,,4473140.1071616,931.2097200000001,11205297.5616,,,326502156.0
1983-08-17,,,3697992.85248,931.142664,11131900.416,,,325762068.0
1983-08-18,,,3643385.3761536,931.14876,11131900.416,,,325885416.0
1983-08-19,,,3782057.0499071996,931.1700960000001,11131900.416,,,326255460.0
1983-08-20,,,3948472.8446976,931.176192,11131900.416,,,326132112.0
1983-08-21,,,4330015.673241599,931.1213280000001,11131900.416,,,325638720.0
1983-08-22,,,3903504.86016,931.130472,11131900.416,,,325762068.0
1983-08-23,,,3852371.515392,931.130472,11131900.416,,,325762068.0
1983-08-24,,,3731094.9651456,931.0817040000001,11131900.416,,,325145328.0
1983-08-25,,,3603188.20608,931.048176,11131900.416,,,324651936.0
1983-08-26,,,3261181.9732992,931.0756080000001,11131900.416,,,325021980.0
1983-08-27,,,2925463.4293248,931.07256,11131900.416,,,325021980.0
1983-08-28,,,2870244.3101184,931.069512,11131900.416,,,324898632.0
1983-08-29,,,2664830.1652992,931.142664,11131900.416,,,325762068.0
1983-08-30,,,2818083.405312,931.14876,10226668.9536,,,325885416.0
1983-08-31,,,1464786.8347392,931.099992,9663957.504,,,325515372.0
1983-09-01,,,3228104.3263488,931.19448,9590560.3584,,,326378808.0
1983-09-02,,,3057162.3742464,931.2371519999999,9492697.4976,,,326872200.0
1983-09-03,,,2898918.1283328,931.228008,9419300.352,,,326748852.0
1983-09-04,,,2772381.4493184,931.160952,9419300.352,,,326008764.0
1983-09-05,,,2999741.340672,930.587928,9419300.352,,,319594668.0
1983-09-06,,,3271359.7108223997,929.7741120000001,9174643.2,,,310713612.0
1983-09-07,,,3046006.0081152,928.9694400000001,8954451.7632,,,302079252.0
1983-09-08,,,3212470.734336,928.14648,8905520.332799999,,,293444892.0
1983-09-09,,,2897474.6511359997,927.49116,8734260.3264,,,286537404.0
1983-09-10,,,2701406.4095232002,926.8998480000001,8660863.1808,,,280370004.0
1983-09-11,,,2756136.2144255997,926.30244,8660863.1808,,,274202604.0
1983-09-12,,,2917561.0033152,925.7751360000001,8587466.0352,,,268898640.0
1983-09-13,,,2809226.8164096,925.28136,8563000.32,,,263964720.0
1983-09-14,,,2716159.2357888003,924.787584,8563000.32,,,259030800.0
1983-09-15,,,2924631.5950080003,924.2968559999999,8563000.32,,,254096880.0
1983-09-16,,,2629697.398272,923.675064,8563000.32,,,248052828.0
1983-09-17,,,2648315.8075392,923.001456,8563000.32,,,241515384.0
1983-09-18,,,2662872.9080832,922.318704,8563000.32,,,234977940.0
1983-09-19,,,2989490.2060032003,921.639,8563000.32,,,228563844.0
1983-09-20,,,2565548.2930176,920.9532,8563000.32,,,222149748.0
1983-09-21,,,2758240.2659328002,920.264352,8563000.32,,,215859000.0
1983-09-22,,,2724330.7846656,919.557216,8563000.32,,,209444904.0
1983-09-23,,,2766729.8691072,918.874464,8563000.32,,,203400852.0
1983-09-24,,,2665710.9310463998,918.21,8563000.32,,,197480148.0
1983-09-25,,,2742704.5367807997,917.5363920000001,8563000.32,,,191559444.0
1983-09-26,,,2652083.52768,916.835352,8563000.32,,,185638740.0
1983-09-27,,,2669282.9254656,916.1404080000001,8563000.32,,,179718036.0
1983-09-28,,,2714446.6357248,915.43632,8563000.32,,,173797332.0
1983-09-29,,,2788455.4242048,914.7200400000002,8563000.32,,,167876628.0
1983-09-30,,,4119268.0025088,914.031192,8563000.32,,,162325968.0
1983-10-01,,,3946368.7931904,913.314912,8563000.32,,,156529093.0572
