date,inflow(m3/d),power discharge (m3/d),wse(m),storage(m3)
2020-03-10,2450241.37728,6483414.528,1075.066176,3381397931.04
2020-03-11,4419462.3280128,6434483.0976,1075.041792,3379391059.08
2020-03-12,1540997.5375872,6361085.952,1074.98388,3374613791.04
2020-03-13,1414093.8728448,5920703.0784,1074.929016,3370098020.76
2020-03-14,1754730.0255744,6972728.8319999995,1074.874152,3365585950.92
2020-03-15,2409726.1529088,6972728.8319999995,1074.8192880000001,3361072647.6
2020-03-16,2407230.6499584,6703605.9648,1074.767472,3356819608.56
2020-03-17,2448675.5715072,6287688.8064,1074.721752,3353071062.84
2020-03-18,1670470.1024256,5969634.5088,1074.669936,3348818023.8
2020-03-19,2352354.0507648,5871771.648,1074.627264,3345323574.96
2020-03-20,2449580.8029696,5969634.5088,1074.584592,3341832826.56
2020-03-21,1953709.6872959998,5994100.223999999,1074.535824,3337838818.32
2020-03-22,2676671.5714559997,5896237.3632,1074.4962,3334602166.8
2020-03-23,3358041.739776,5871771.648,1074.4657200000001,3332108070.2400002
2020-03-24,2397566.6924544,5920703.0784,1074.423048,3328625956.2000003
2020-03-25,2873326.9902336,5871771.648,1074.386472,3325638467.64
2020-03-26,2587714.2309888,5822840.2176,1074.3468480000001,3322409217.0
2020-03-27,2282308.7081472,5773908.7872,1074.304176,3318928336.44
2020-03-28,3802950.770688,5798374.5024,1074.279792,3316944900.6
2020-03-29,2242747.6466688,5724977.3568,1074.23712,3313466487.0
2020-03-30,3524188.4116992,5284594.4832,1074.215784,3311728513.68
2020-03-31,4193472.5167104,4966540.1855999995,1074.20664,3310983491.76
2020-04-01,2581622.267904,4795280.1792,1074.179208,3308755826.88
2020-04-02,3623201.1611136002,5113334.4768,1074.16092,3307268250.0
2020-04-03,3909401.0975232003,5137800.192,1074.14568,3306027369.12
2020-04-04,3454338.7948032003,5186731.6224,1074.124344,3304298030.16
2020-04-05,3291470.5287168,5260128.768,1074.09996,3302314594.32
2020-04-06,2305037.357568,5284594.4832,1074.063384,3299341907.52
2020-04-07,4308632.6381568,5039937.3312,1074.0542400000002,3298598119.08
2020-04-08,3849680.2867199997,4844211.6096,1074.042048,3297613802.04
2020-04-09,4534059.7380096,4526157.312,1074.042048,3297613802.04
2020-04-10,5703790.0474368,3938980.1472,1074.063384,3299341907.52
2020-04-11,8361402.826752,3180542.976,1074.127392,3304545959.64
2020-04-12,7173959.33952,4012377.2928,1074.167016,3307764108.96
2020-04-13,6060769.29792,8367274.5984,1074.139584,3305531510.16
2020-04-14,6795254.5339392,10715983.2576,1074.093864,3301818735.36
2020-04-15,6134141.9778048,11009571.84,1074.035952,3297119176.56
2020-04-16,6370945.635225601,10960640.409599999,1073.981088,3292665080.28
2020-04-17,6062799.9522816,11474420.4288,1073.91708,3287479530.36
2020-04-18,6212016.349286401,11694611.8656,1073.850024,3282052218.36
2020-04-19,8344668.2775552,11743543.296,1073.8104,3278850104.28
2020-04-20,8110800.5059584,11743543.296,1073.767728,3275398827.2400002
2020-04-21,11244809.691647999,11694611.8656,1073.76468,3275152131.2400002
2020-04-22,17740187.9543808,11596749.0048,1073.843928,3281558826.36
2020-04-23,22366605.7672704,14116717.6704,1073.950608,3290198120.28
2020-04-24,21914161.2960768,17346192.0768,1074.011568,3295139441.16
2020-04-25,24652877.92128,19915092.1728,1074.075576,3300332391.96
2020-04-26,22200165.5067648,20942652.2112,1074.0908160000001,3301570805.88
2020-04-27,25451707.9882752,20991583.641599998,1074.14568,3306027369.12
2020-04-28,26934795.177984003,21016049.3568,1074.218832,3311976443.16
2020-04-29,27516002.7082752,21064980.7872,1074.29808,3318430010.52
2020-04-30,39007695.9320064,21089446.5024,1074.517536,3336341373.6
2020-05-01,43858439.8875648,21138377.9328,1074.794904,3359074410.0
2020-05-02,39943460.606975995,21113912.2176,1075.023504,3377881279.56
2020-05-03,35156303.0452224,21064980.7872,1075.194192,3391971321.6
2020-05-04,34673276.4300288,21040515.072,1075.358784,3405586473.84
2020-05-05,28047887.3567232,20991583.641599998,1075.444128,3412664182.08
2020-05-06,27897447.6739584,21064980.7872,1075.5264240000001,3419497661.28
2020-05-07,28789785.704448,21725555.097599998,1075.611768,3426595105.2000003
2020-05-08,25862487.3464832,22043609.3952,1075.657488,3430397924.04
2020-05-09,23586343.9985664,22092540.8256,1075.675776,3431921271.84
2020-05-10,25133017.58208,22092540.8256,1075.712352,3434971667.88
2020-05-11,24461849.6169984,22239335.1168,1075.739784,3437254839.36
2020-05-12,24678542.4565248,22141472.256,1075.770264,3439798275.12
2020-05-13,23629795.1087616,22190403.6864,1075.788552,3441325323.36
2020-05-14,22609354.5934848,22043609.3952,1075.794648,3441834750.6
2020-05-15,22649111.3806848,22190403.6864,1075.8007440000001,3442344177.84
2020-05-16,23697467.2770048,22141472.256,1075.819032,3443866292.16
2020-05-17,28872969.136127997,22288266.547199998,1075.89828,3450485145.84
2020-05-18,30056375.780352,23022238.0032,1075.9836240000002,3457624528.08
2020-05-19,40934248.6754304,23340292.3008,1076.1939360000001,3475254657.7200003
2020-05-20,52344201.944678396,23340292.3008,1076.53836,3504263640.36
2020-05-21,71143730.901504,23364758.016,1077.1022400000002,3552100461.7200003
2020-05-22,58147176.001536,23242429.44,1077.510672,3587028914.88
2020-05-23,40690252.0977408,23389223.7312,1077.7118400000002,3604314903.6
2020-05-24,33107984.437248,23462620.8768,1077.824616,3614035959.48
2020-05-25,31510324.303257596,23462620.8768,1077.919104,3622191729.2400002
2020-05-26,36570029.9323392,20428872.191999998,1078.068456,3635107498.32
2020-05-27,47995469.999308795,19694900.736,1078.35192,3659704323.0
2020-05-28,47473860.9512448,23022238.0032,1078.6323360000001,3684145729.2000003
2020-05-29,50844991.848652795,23071169.4336,1078.9493280000002,3711910130.52
2020-05-30,58607180.3787264,23193498.0096,1079.351664,3747348010.92
2020-05-31,75295856.3595264,16832412.0576,1080.006984,3805536196.44
2020-06-01,64957819.470336,6630208.8192,1080.656208,3863762619.84
2020-06-02,48118679.341056,15878249.1648,1080.979296,3892951690.56
2020-06-03,45875491.3115136,19743832.1664,1081.11036,3904830102.96
2020-06-04,42788333.970432,21725555.097599998,1081.146936,3908144463.7200003
2020-06-05,40102536.6872064,21162843.648,1081.137792,3907320499.08
2020-06-06,39755539.448524795,21603226.5216,1081.119504,3905660235.0
2020-06-07,40624096.80384,21334103.6544,1081.11036,3904830102.96
2020-06-08,42686458.732339196,21407500.8,1081.177416,3910914859.8
2020-06-09,35055944.681472,20991583.641599998,1081.2109440000002,3913964022.36
2020-06-10,30679566.4779264,21578760.8064,1081.2475200000001,3917284550.52
2020-06-11,29316067.7041152,21774486.528,1081.299336,3921995210.64
2020-06-12,33322377.4995456,21578760.8064,1081.418208,3932825165.04
2020-06-13,40312819.509350404,20722460.7744,1081.62852,3952023047.76
2020-06-14,43223994.96099839,20012955.0336,1081.881504,3975198903.48
2020-06-15,31175095.0735872,17052603.4944,1082.0339040000001,3989201368.44
2020-06-16,26567051.012812797,14777291.9808,1082.16192,4000986036.36
2020-06-17,24893987.544575997,14410306.252799999,1082.274696,4011390440.16
2020-06-18,26403595.5695616,12281789.0304,1082.4270960000001,4025475548.28
2020-06-19,25865496.6294528,11963734.7328,1082.576448,4039310259.96
2020-06-20,27787425.352704,8514068.8896,1082.7837120000002,4058561182.32
2020-06-21,28098580.318617597,8440671.743999999,1082.994024,4078159946.04
2020-06-22,26681232.5056512,7584371.712,1083.1982400000002,4097252982.96
2020-06-23,26067510.039859198,7462043.136,1083.39636,4115839059.6
2020-06-24,28085760.283852797,7462043.136,1083.615816,4136488748.28
2020-06-25,28202535.1425024,18642874.9824,1083.70116,4144539672.2400002
2020-06-26,25790974.060953602,19181120.7168,1083.7255440000001,4146843812.88
2020-06-27,24691240.162713602,19964023.6032,1083.734688,4147699848.0
2020-06-28,21630554.7254784,19890626.4576,1083.707256,4145115707.4
2020-06-29,21608853.636095997,19768297.8816,1083.673728,4141948130.76
2020-06-30,24396036.8431104,19254517.8624,1083.695064,4143963637.08
2020-07-01,26730041.6074752,15951646.3104,1083.8078400000002,4154611036.44
2020-07-02,21798169.340313602,13113623.3472,1083.89928,4163261431.68
2020-07-03,19021139.4051072,9125711.7696,1084.0029120000002,4173081165.96
2020-07-04,16568769.510604799,7364180.2752,1084.1004480000001,4182335966.4
2020-07-05,15675281.5915008,7339714.56,1084.18884,4190727330.84
2020-07-06,15063394.054348798,7266317.4144,1084.271136,4198554994.92
2020-07-07,13859680.866508799,7241851.6992,1084.3412400000002,4205228121.7200003
2020-07-08,13259439.009792,7168454.5536,1084.405248,4211332614.2400002
2020-07-09,11841650.813952,7241851.6992,1084.4540160000001,4215981600.36
2020-07-10,10769514.2424576,7339714.56,1084.490592,4219473582.2400002
2020-07-11,10391372.148326399,7241851.6992,1084.52412,4222670762.4
2020-07-12,10098762.1945344,7217385.984,1084.5546000000002,4225584242.16
2020-07-13,8998563.4477056,7315248.8448,1084.5728880000001,4227325915.92
2020-07-14,8441650.372608,7290783.1296,1084.58508,4228491554.52
2020-07-15,8058272.615424,7168454.5536,1084.5942240000002,4229366091.84
2020-07-16,7813811.1891456,7266317.4144,1084.60032,4229949527.88
2020-07-17,7213300.209561599,7241851.6992,1084.60032,4229949527.88
2020-07-18,6475634.4305664,7339714.56,1084.5911760000001,4229074990.56
2020-07-19,6456257.584128,7290783.1296,1084.582032,4228200453.2400002
2020-07-20,6730542.7172352,7315248.8448,1084.5759360000002,4227617017.2000003
2020-07-21,6141726.349516801,7315248.8448,1084.563744,4226458779.48
2020-07-22,6140943.4466304,7339714.56,1084.551552,4225293140.88
2020-07-23,4976057.3488128,7339714.56,1084.527168,4222961863.68
2020-07-24,4472577.395711999,7388645.9904,1084.496688,4220049617.4
2020-07-25,5280092.791603199,7315248.8448,1084.475352,4218019309.32
2020-07-26,5019826.513305601,7364180.2752,1084.450968,4215690499.08
2020-07-27,4776319.24992,7388645.9904,1084.423536,4213071821.04
2020-07-28,4717723.862016,7339714.56,1084.3961040000002,4210460543.88
2020-07-29,3868518.887424,7339714.56,1084.3595280000002,4206972262.44
2020-07-30,3603114.8089344,7339714.56,1084.319904,4203201514.08
2020-07-31,4429517.73696,7315248.8448,1084.289424,4200296668.68
2020-08-01,3807158.8737024,6703605.9648,1084.2589440000002,4197400457.64
2020-08-02,4339899.822182399,6630208.8192,1084.23456,4195079048.28
2020-08-03,2303985.3318144,6630208.8192,1084.18884,4190727330.84
2020-08-04,3486119.7588480003,6654674.5344,1084.155312,4187543718.96
2020-08-05,3725369.9877888,6605743.104,1084.1248320000002,4184646274.44
2020-08-06,3405652.0215551998,6605743.104,1084.091304,4181467596.48
2020-08-07,2837337.9231744,6630208.8192,1084.05168,4177703015.52
2020-08-08,2624070.2837759997,6630208.8192,1084.009008,4173659668.08
2020-08-09,3504346.7166719995,6654674.5344,1083.97548,4170478523.16
2020-08-10,2875357.6445951997,6018565.9392,1083.941952,4167306012.6
2020-08-11,2312719.5921408,5773908.7872,1083.905376,4163838700.32
2020-08-12,1755953.3113344,5749443.072,1083.8627040000001,4159805220.7200003
2020-08-13,2683791.0945792003,5847305.9328,1083.829176,4156630243.2000003
2020-08-14,2377749.4631424,5847305.9328,1083.7926,4153176499.2000003
2020-08-15,2344549.4876159998,5773908.7872,1083.756024,4149717821.28
2020-08-16,2087977.5323136,5871771.648,1083.7164,4145979143.4
2020-08-17,2701651.0666752,5871771.648,1083.682872,4142811566.76
2020-08-18,2417799.8389248,5871771.648,1083.6462960000001,4139365223.64
2020-08-19,1863284.4039168002,5920703.0784,1083.603624,4135339144.92
2020-08-20,2345797.2390912,5847305.9328,1083.567048,4131896502.2400002
2020-08-21,2369382.188544,5871771.648,1083.530472,4128448925.64
2020-08-22,2076870.0976127998,5822840.2176,1083.4908480000001,4124722582.56
2020-08-23,1802805.1559424,5871771.648,1083.448176,4120706371.68
2020-08-24,2106791.6673024,5822840.2176,1083.408552,4116984962.52
2020-08-25,1838843.1544320001,5871771.648,1083.36588,4112973685.56
2020-08-26,2042642.5620479998,5822840.2176,1083.326256,4109257210.32
2020-08-27,1353492.2962944,5945168.7935999995,1083.277488,4104678532.56
2020-08-28,1573585.8702335998,5871771.648,1083.231768,4100395890.0
2020-08-29,1234539.988992,5822840.2176,1083.183,4095830780.52
2020-08-30,1366434.6596352,5896237.3632,1083.134232,4091261970.6
2020-08-31,1397946.5008128,5137800.192,1083.094608,4087559063.64
2020-09-01,2506952.9051136,5137800.192,1083.067176,4084992191.76
2020-09-02,1127111.0335488,5137800.192,1083.024504,4081009284.84
2020-09-03,1377297.4371840002,5137800.192,1082.98488,4077306377.88
2020-09-04,1397897.5693824,5137800.192,1082.945256,4073612105.28
2020-09-05,1963104.5219327998,5137800.192,1082.911728,4070482766.52
2020-09-06,-275802.00744960003,5137800.192,1082.853816,4065087525.0
2020-09-07,2276485.8679296,5137800.192,1082.8233360000002,4062245587.08
2020-09-08,1577745.0418176,5284594.4832,1082.7837120000002,4058561182.32
2020-09-09,1135698.4995839999,5137800.192,1082.74104,4054588143.2400002
2020-09-10,1677565.1598335998,5137800.192,1082.704464,4051192372.8
2020-09-11,1094522.7009024,5137800.192,1082.661792,4047231668.52
2020-09-12,1137484.4967936,5137800.192,1082.61912,4043266030.32
2020-09-13,1710740.6696448,5137800.192,1082.582544,4039876427.28
2020-09-14,1052221.4793216,5064403.0464,1082.539872,4035915723.0
2020-09-15,322237.9348992,5137800.192,1082.488056,4031117485.8
2020-09-16,2691424.3977216,5260128.768,1082.460624,4028575283.52
2020-09-17,1439146.7652096,5382457.344,1082.417952,4024628147.52
2020-09-18,894172.9591296001,5382457.344,1082.3691840000001,4020113610.7200003
2020-09-19,2041859.6591616,5382457.344,1082.3326080000002,4016737575.96
2020-09-20,918687.60576,5382457.344,1082.28384,4012229206.56
2020-09-21,1498402.7274240002,5382457.344,1082.241168,4008293171.88
2020-09-22,381273.7056768,5382457.344,1082.186304,4003235903.88
2020-09-23,2339852.0702976,5382457.344,1082.1527760000001,4000142336.04
2020-09-24,1880067.884544,5553717.3504,1082.113152,3996494935.68
2020-09-25,3476186.6784767997,5406923.0592,1082.091816,3994528768.56
2020-09-26,798536.4784128,5039937.3312,1082.046096,3990323835.2400002
2020-09-27,2269586.5362432,4893143.04,1082.018664,3987798901.68
2020-09-28,1666628.9851392,5064403.0464,1081.982088,3984432734.76
2020-09-29,1524483.1798272,5137800.192,1081.942464,3980795202.2400002
2020-09-30,820775.8135296,5357991.6288,1081.893696,3976318903.32
2020-10-01,1006543.9890432,5382457.344,1081.8571200000001,3972960137.28
2020-10-02,1192312.1645568,5382457.344,1081.8114,3968770005.7200003
2020-10-03,1211860.2710016,5382457.344,1081.76568,3964574940.2400002
2020-10-04,1247433.4209024,5382457.344,1081.71996,3960390976.08
2020-10-05,1899126.6766848,5602648.7808,1081.6803360000001,3956760844.44
2020-10-06,864838.5666048,,1081.62852,3952023047.76
2020-10-07,1147319.714304,5627114.496,1081.579752,3947567718.0
2020-10-08,1472542.4664576,5651580.2112,1081.534032,3943388687.76
2020-10-09,1481178.8639232,5651580.2112,1081.4883120000002,3939218291.88
2020-10-10,1508115.6163583999,5651580.2112,1081.442592,3935050362.96
2020-10-11,2142511.6114944,5553717.3504,1081.4060160000001,3931712566.08
2020-10-12,3396746.5012223995,5137800.192,1081.3877280000002,3930044901.12
2020-10-13,4614380.6810112,4942074.4704,1081.3846800000001,3929766134.64
2020-10-14,1574858.087424,4648485.888,1081.351152,3926716972.08
2020-10-15,1797300.3700224,4648485.888,1081.320672,3923939175.12
2020-10-16,4215736.317542399,4844211.6096,1081.314576,3923384109.12
2020-10-17,4648485.888,4648485.888,1081.314576,3923384109.12
2020-10-18,3742495.9884288,4648485.888,1081.305432,3922551510.12
2020-10-19,5938293.9276288,4648485.888,1081.320672,3923939175.12
2020-10-20,5358750.065971199,4648485.888,1081.3298160000002,3924771774.12
2020-10-21,5384463.5326464,4648485.888,1081.33896,3925605606.6
2020-10-22,3137263.1258111997,4648485.888,1081.32372,3924216708.12
2020-10-23,3718030.2732288,4648485.888,1081.314576,3923384109.12
2020-10-24,2908655.4829824,4697417.3184,1081.296288,3921717677.64
2020-10-25,1545670.4891903999,4966540.1855999995,1081.259712,3918394682.52
2020-10-26,2739108.0766463997,5357991.6288,1081.23228,3915898119.0
2020-10-27,3629048.4670463996,5113334.4768,1081.21704,3914511687.48
2020-10-28,2535944.7776256,4893143.04,1081.192656,3912301291.32
2020-10-29,2903958.065664,4917608.7552,1081.1713200000002,3910361027.28
2020-10-30,4012842.1413888,4917608.7552,1081.162176,3909529661.76
2020-10-31,1584717.7706496,4795280.1792,1081.128648,3906490367.04
2020-11-01,3395254.0925952,4672951.6032,1081.116456,3905383935.48
2020-11-02,3093249.3041664,4624020.1728,1081.101216,3903999970.92
2020-11-03,4199686.8083712,4648485.888,1081.098168,3903722437.92
2020-11-04,5031056.276582399,4648485.888,1081.104264,3904276270.44
2020-11-05,8320960.9995264,4648485.888,1081.146936,3908144463.7200003
2020-11-06,12100155.5607552,4770814.464,1081.2292320000001,3915620586.0
2020-11-07,9609961.670553599,5088868.7616,1081.281048,3920337413.52
2020-11-08,11248234.891776001,5064403.0464,1081.351152,3926716972.08
2020-11-09,6757552.866816,5015471.616,1081.372488,3928654769.16
2020-11-10,6939430.9936128,4281500.16,1081.402968,3931435033.08
2020-11-11,6660962.2232064,2617831.5264,1081.448688,3935600495.04
2020-11-12,5204836.251648,2617831.5264,1081.479168,3938383225.92
2020-11-13,6065613.5095296,2593365.8112,1081.518792,3942002256.2400002
2020-11-14,4934612.427264,2593365.8112,1081.5462240000002,3944502520.2000003
2020-11-15,5489739.505152,2568900.096,1081.579752,3947567718.0
2020-11-16,5675507.6806656,2495502.9504,1081.616328,3950906748.36
2020-11-17,4571516.7479807995,2495502.9504,1081.6407120000001,3953139347.16
2020-11-18,6244090.901913599,2446571.52,1081.683384,3957039610.92
2020-11-19,5739216.4030464,2519968.6656,1081.71996,3960390976.08
2020-11-20,6052206.2976,2568900.096,1081.7595840000001,3964016173.8
2020-11-21,4962870.32832,2593365.8112,1081.787016,3966532473.0
2020-11-22,4082520.4982784,2568900.096,1081.805304,3968210005.8
2020-11-23,4668156.3230208,2568900.096,1081.829688,3970441371.12
2020-11-24,4938429.0788352,2519968.6656,1081.8571200000001,3972960137.28
2020-11-25,2544434.3808,2691228.672,1081.8571200000001,3972960137.28
2020-11-26,4478742.7559424,2666762.9568,1081.878456,3974918903.52
2020-11-27,3591028.7456255998,2666762.9568,1081.890648,3976038903.36
2020-11-28,2471037.2352,2642297.2416,1081.890648,3976038903.36
2020-11-29,2922307.352064,2838022.9632,1081.893696,3976318903.32
2020-11-30,4511844.868608,3009282.9696,1081.911984,3977992735.68
2020-12-01,3033748.6848,3180542.976,1081.911984,3977992735.68
2020-12-02,2291605.6799232,3302871.552,1081.9028400000002,3977152735.8
2020-12-03,2933879.6353536,3963445.8624,1081.893696,3976318903.32
2020-12-04,1796835.5214335998,4208103.0144,1081.869312,3974078903.64
2020-12-05,3756832.897536,4232568.7296,1081.866264,3973798903.68
2020-12-06,1080870.8318208,5186731.6224,1081.823592,3969888772.08
2020-12-07,3151575.5692032003,6605743.104,1081.787016,3966532473.0
2020-12-08,2466804.6664704,3865583.0016,1081.771776,3965133706.68
2020-12-09,3582881.6624640003,3400734.4128,1081.774824,3965413706.64
2020-12-10,2841961.9433472,3547528.704,1081.768728,3964854940.2000003
2020-12-11,3051290.6025984003,4012377.2928,1081.7595840000001,3964016173.8
2020-12-12,2219921.1343872,4036843.008,1081.7412960000001,3962346041.88
2020-12-13,3125911.0339584,4110240.1536,1081.732152,3961508508.96
2020-12-14,3222550.6089984,4183637.2992,1081.7230080000002,3960669742.56
2020-12-15,2762864.2861055997,4281500.16,1081.707768,3959273443.2000003
2020-12-16,3248239.6099584,4232568.7296,1081.698624,3958435910.28
2020-12-17,2253047.712768,4354897.3056,1081.677288,3956480844.48
2020-12-18,2031828.7159296,4354897.3056,1081.652904,3954255646.56
2020-12-19,2910906.3287807996,4477225.8816,1081.637664,3952860580.68
2020-12-20,4692230.5867776,4281500.16,1081.64376,3953418113.64
2020-12-21,5251003.0562304,4305965.8752,1081.655952,3954534413.04
2020-12-22,1790743.5583488,4183637.2992,1081.631568,3952301814.2400002
2020-12-23,969698.6219520001,4257034.4448,1081.59804,3949234149.48
2020-12-24,2134242.1997568,4526157.312,1081.573656,3947010185.04
2020-12-25,1871284.6927872,5137800.192,1081.540128,3943944987.2400002
2020-12-26,3830548.0974336,5088868.7616,1081.5279360000002,3942831154.8
2020-12-27,2108699.993088,4501691.5967999995,1081.503552,3940609657.32
2020-12-28,2224545.15456,4403828.736,1081.482216,3938660758.92
2020-12-29,1400393.0723328,4672951.6032,1081.448688,3935600495.04
2020-12-30,3735694.5196032003,4746348.7488,1081.439544,3934772829.96
2020-12-31,2851699.2979968,4721883.0336,1081.421256,3933102698.04
2021-01-01,3346273.7307647998,4624020.1728,1081.409064,3931990099.08
2021-01-02,3013442.1411840003,4624020.1728,1081.393824,3930599967.12
2021-01-03,2946895.39584,4477225.8816,1081.378584,3929211068.64
2021-01-04,,4477225.8816,1081.360296,3927550804.56
2021-01-05,,4624020.1728,1081.332864,3925050540.6
2021-01-06,,4648485.888,1081.305432,3922551510.12
2021-01-07,,4648485.888,1081.284096,3920614946.52
2021-01-08,,4819745.8944,1081.256664,3918117149.52
2021-01-09,,4966540.1855999995,1081.223136,3915066753.48
2021-01-10,,5064403.0464,1081.195704,3912577590.84
2021-01-11,,7486508.851199999,1081.1347440000002,3907044199.56
2021-01-12,,9150177.4848,1081.101216,3903999970.92
2021-01-13,,9321437.4912,1081.0707360000001,3901232041.8
2021-01-14,,9248040.3456,1081.01892,3896537416.92
2021-01-15,,9345903.2064,1080.9518640000001,3890464994.88
2021-01-16,,9345903.2064,1080.887856,3884675039.76
2021-01-17,,9272506.0608,1080.832992,3879717683.64
2021-01-18,,9296971.776,1080.772032,3874206495.0
2021-01-19,,9272506.0608,1080.708024,3868432575.12
2021-01-20,,9345903.2064,1080.6379200000001,3862113457.08
2021-01-21,,9394834.6368,1080.564768,3855526673.88
2021-01-22,,9394834.6368,1080.494664,3849221124.12
2021-01-23,,12379651.8912,1080.391032,3839909583.6
2021-01-24,,16930274.9184,1080.247776,3827065356.36
2021-01-25,,20967117.9264,1080.061848,3810439279.44
2021-01-26,,21896815.104,1079.869824,3793309942.68
2021-01-27,,22092540.8256,1079.674752,3775965980.4
2021-01-28,,21750020.8128,1079.473584,3758127392.64
2021-01-29,,16954740.6336,1079.3242320000002,3744921755.76
2021-01-30,,14043320.5248,1079.211456,3734974973.04
2021-01-31,,12355186.175999999,1079.1078240000002,3725843520.6
2021-02-01,,12306254.7456,1078.998096,3716197707.0
2021-02-02,,12281789.0304,1078.9158,3708970747.68
2021-02-03,,12257323.3152,1078.818264,3700415330.4
2021-02-04,,12281789.0304,1078.708536,3690806521.2000003
2021-02-05,,12183926.1696,1078.607952,3682020443.16
2021-02-06,,12281789.0304,1078.522608,3674571457.44
2021-02-07,,12281789.0304,1078.409832,3664740621.84
2021-02-08,,12404117.6064,1078.29096,3654405292.92
2021-02-09,,12306254.7456,1078.187328,3645405822.84
2021-02-10,,12306254.7456,1078.080648,3636163357.2000003
2021-02-11,,13260417.6384,1077.9465360000002,3624557543.88
2021-02-12,,18006766.387199998,1077.778896,3610096224.36
2021-02-13,,18324820.6848,1077.614304,3595930940.04
2021-02-14,,18349286.4,1077.440568,3581016933.36
2021-02-15,,18398217.8304,1077.282072,3567451120.32
2021-02-16,,18398217.8304,1077.111384,3552880021.08
2021-02-17,,17101534.9248,1076.955936,3539646014.16
2021-02-18,,14557100.544,1076.806584,3526962139.32
2021-02-19,,12232857.6,1076.72124,3519726545.64
2021-02-20,,10985106.1248,1076.626752,3511734828.7200003
2021-02-21,,11009571.84,1076.532264,3503748045.7200003
2021-02-22,,11034037.5552,1076.4347280000002,3495517033.68
2021-02-23,,11058503.2704,1076.367672,3489866461.8
2021-02-24,,10985106.1248,1076.2579440000002,3480637564.44
2021-02-25,,11082968.9856,1076.15736,3472186992.96
2021-02-26,,10985106.1248,1076.068968,3464772544.68
2021-02-27,,11009571.84,1075.971432,3456603206.64
2021-02-28,,11009571.84,1075.8617040000001,3447432282.84
2021-03-01,,11058503.2704,1075.7672160000002,3439544178.2400002
2021-03-02,,11034037.5552,1075.675776,3431921271.84
2021-03-03,,11082968.9856,1075.563,3422540656.44
2021-03-04,,10960640.409599999,1075.47156,3414943653.12
2021-03-05,,9786286.08,1075.383168,3407609381.04
2021-03-06,,8587466.0352,1075.313064,3401802157.2000003
2021-03-07,,8636397.4656,1075.224672,3394486387.32
2021-03-08,,8563000.32,1075.1576160000002,3388945595.16
2021-03-09,,8563000.32,1075.081416,3382656080.64
2021-03-10,,8660863.1808,1075.008264,3376624363.44
2021-03-11,,8611931.7504,1074.925968,3369847624.32
2021-03-12,,8563000.32,1074.8589120000001,3364332735.2400002
2021-03-13,,7315248.8448,1074.78576,3358321987.2000003
2021-03-14,,6312154.5216,1074.749184,3355317229.92
2021-03-15,,6238757.376,1074.706512,3351819080.64
2021-03-16,,6165360.2304,1074.669936,3348818023.8
2021-03-17,,5211197.3376,1074.6425040000001,3346574323.68
2021-03-18,,4770814.464,1074.636408,3346073530.8
2021-03-19,,4428294.4512,1074.636408,3346073530.8
2021-03-20,,3694322.9952,1074.645552,3346823486.64
2021-03-21,,3278405.8368,1074.67908,3349567979.64
2021-03-22,,3205008.6912,1074.697368,3351069124.8
2021-03-23,,5260128.768,1074.6821280000001,3349818376.08
2021-03-24,,6116428.8,1074.6607920000001,3348074235.36
2021-03-25,,6091963.0848,1074.636408,3346073530.8
2021-03-26,,6923797.4015999995,1074.596784,3342825777.96
2021-03-27,,7339714.56,1074.5663040000002,3340334148.36
2021-03-28,,7339714.56,1074.52668,3337090095.96
2021-03-29,,7339714.56,1074.499248,3334851329.76
2021-03-30,,,1074.4657200000001,3332108070.2400002
2021-03-31,,8783191.7568,1074.413904,3327879700.8
2021-04-01,,9541628.928,1074.355992,3323156705.88
2021-04-02,,9859683.2256,1074.29808,3318430010.52
2021-04-03,,9835217.5104,1074.279792,3316944900.6
2021-04-04,,9810751.7952,1074.2706480000002,3316199878.68
2021-04-05,,9859683.2256,1074.285888,3317435825.64
2021-04-06,,9810751.7952,1074.304176,3318928336.44
2021-04-07,,9810751.7952,1074.316368,3319922521.32
2021-04-08,,10740448.9728,1074.349896,3322658379.96
2021-04-09,,12330720.4608,1074.349896,3322658379.96
2021-04-10,,12306254.7456,1074.337704,3321662961.6
2021-04-11,,12355186.175999999,1074.295032,3318182081.04
2021-04-12,,12257323.3152,1074.2676000000001,3315950715.7200003
2021-04-13,,12208391.8848,1074.2096880000001,3311232654.7200003
2021-04-14,,11034037.5552,1074.163968,3307516179.48
2021-04-15,,8832123.1872,1074.151776,3306523228.08
2021-04-16,,7315248.8448,1074.142632,3305779439.64
2021-04-17,,7339714.56,1074.139584,3305531510.16
2021-04-18,,7339714.56,1074.16092,3307268250.0
2021-04-19,,7339714.56,1074.163968,3307516179.48
2021-04-20,,7290783.1296,1074.185304,3309252919.32
2021-04-21,,6043031.6544,1074.2310240000002,3312970628.04
2021-04-22,,4942074.4704,1074.276744,3316696971.12
2021-04-23,,4966540.1855999995,1074.322464,3320419613.76
2021-04-24,,4991005.9008,1074.368184,3324145956.84
2021-04-25,,4893143.04,1074.4260960000001,3328875119.16
2021-04-26,,4893143.04,1074.477912,3333105955.56
2021-04-27,,4917608.7552,1074.535824,3337838818.32
2021-04-28,,4966540.1855999995,1074.596784,3342825777.96
2021-04-29,,7266317.4144,1074.666888,3348567627.36
