date,wse(m),computed flow(m3/d),storage(m3),total avg discharge (m3/d)
2013-02-17,3.1455360000000003,1166060.4521472,39234914.2188,1544300.4091392
2013-02-18,3.1943040000000003,2219431.8200832,39915634.826400004,1538722.2260736
2013-02-19,3.157728,1026556.9440767999,39400558.247999996,1541633.6461824
2013-02-20,3.142488,1237891.7919744,39188189.9964,1450254.1999104
2013-02-21,3.136392,1362006.365184,39105485.1624,1444700.48256
2013-02-22,3.1455360000000003,1560056.3297279999,39227809.374,1437727.753728
2013-02-23,3.160776,1657209.6847872,39447196.1268,1437825.6165888002
2013-02-24,3.151632,1201413.4106112,39314189.9784,1334409.0384383998
2013-02-25,3.15468,1347449.26464,39357374.1132,1304267.277312
2013-02-26,3.182112,1690434.1260288002,39742787.274,1305025.7144831999
2013-02-27,3.179064,1266369.8844672,39699578.4696,1309576.3375104
2013-02-28,3.1912560000000005,1525975.5884544,39872426.022,1353125.3105664002
2013-03-01,3.1882080000000004,1321148.6208,39829217.2176,1364355.0738432
2013-03-02,3.172968,1085176.797696,39613160.8608,1301233.5286272
2013-03-03,3.1455360000000003,940755.6808703999,39252873.6876,1301037.8029055998
2013-03-04,3.218688,2318982.815232,40274528.1672,1297319.0141952
2013-03-05,3.249168,1728869.764608,40707343.9644,1296046.7970048
2013-03-06,3.1973520000000004,524862.9881856,39936677.9952,1295533.0169855999
2013-03-07,3.224784,1704844.4322816,40345070.8884,1296462.7141632
2013-03-08,3.2278320000000003,1348721.4818304,40397160.7488,1296633.9741696
2013-03-09,3.209544,1019461.8866688,40121181.9336,1295435.1541248
2013-03-10,3.212592,1338421.4157311998,40164082.368,1295533.0169855999
2013-03-11,3.1699200000000003,661406.1447168,39529456.908,1296022.3312896
2013-03-12,3.23088,2180066.4843264,40415958.984,1293575.7597696001
2013-03-13,3.233928,1352782.7905535998,40465076.1576,1303655.634432
2013-03-14,3.236976,1339791.4957824,40508173.9488,1296682.9056
2013-03-15,3.2034480000000003,796946.2069248001,40010390.76,1294725.6483840002
2013-03-16,3.179064,940829.078016,39656616.3612,1294603.319808
2013-03-17,3.209544,1744919.2737792002,40108748.4552,1292792.8568832
2013-03-18,3.1851599999999998,938871.8208,39753407.5368,1294211.8683648
2013-03-19,3.212592,1678323.5970048,40139314.089600004,1292425.8711552
2013-03-20,3.1394400000000005,258724.93824,39105411.1536,1292621.5968768
2013-03-21,3.2004,2120468.0020992,39973756.404,1252130.8382208
2013-03-22,3.1943040000000003,1137802.5510912,39877347.6072,1234221.9346944
2013-03-23,3.218688,1613342.6574336,40243814.515200004,1246870.7094528
2013-03-24,3.2461200000000003,1680011.7313535998,40667218.86,1256608.0641024
2013-03-25,3.243072,1216019.4425855998,40624170.408,1259079.1013376
2013-03-26,3.23088,1588828.0108031998,40446179.244,1766816.0888832
2013-03-27,3.2461200000000003,1577011.0703616,40673139.564,1350042.6304511998
2013-03-28,3.233928,1246307.9980032,40486143.996,1433299.4592768
2013-03-29,3.206496,1127233.3621248,40072064.76,1541315.5918848
2013-03-30,3.2034480000000003,1269354.7017216,40032322.0344,1309087.0232064002
2013-03-31,3.209544,1770094.49472,40400824.1844,1401591.8923776
2013-04-01,3.236976,2428687.0821888,41015171.2332,1814328.5078016
2013-04-02,3.2705040000000003,3066141.2917248,41590898.0232,2490414.0816384
2013-04-03,3.325368,3522426.8802048,42307389.5508,2805923.9448576
2013-04-04,3.2857439999999998,2415597.9245568,41623905.948,3099072.144384
2013-04-05,3.2918400000000005,3348353.3165567997,41786466.2772,3185803.104768
2013-04-06,3.288792,3247456.7070719996,41775549.9792,3258368.4160511997
2013-04-07,3.2766,3059144.0971776,41591514.7632,3243175.2069119997
2013-04-08,3.3192720000000002,4314871.3955328,42435252.0876,3471122.2754304
2013-04-09,3.334512,4327764.8274432,42680628.264000006,4082398.1697023995
2013-04-10,3.2857439999999998,4005282.2353919996,42046459.191599995,4639458.0390912
2013-04-11,3.2217360000000004,4075816.8923136,41282577.362399995,4839709.918003201
2013-04-12,3.2948880000000003,6256886.4709632,42399135.79319999,5140320.160665601
2013-04-13,3.258312,4795524.836352,41902857.45,5291811.8691839995
2013-04-14,3.310128,6090568.539033599,42608185.9836,5385246.4355328
2013-04-15,3.30708,5454019.56096,42561387.752399996,5500822.4741376005
2013-04-16,3.249168,5825482.514841599,41894099.742,6492760.4312064005
2013-04-17,3.2461200000000003,6805163.148595201,41961053.0364,6738200.486092799
2013-04-18,3.233928,6931381.773312,41837260.9836,7055178.292223999
2013-04-19,3.160776,6925974.8502528,40982891.0616,7780342.090752
2013-04-20,3.1638240000000004,8474189.773823999,41145488.3952,8311590.630604799
2013-04-21,3.224784,9729941.5378944,42064949.05680001,8810471.029248
2013-04-22,3.288792,10324385.020108799,43026261.694800004,9363078.1384704
2013-04-23,3.3406080000000005,10691517.5424,43826703.8712,9891072.7382016
2013-04-24,3.355848,11033548.240896,44045153.1792,10815093.8698752
2013-04-25,3.3040320000000003,11112229.9809792,43639461.6072,11517920.470425598
2013-04-26,3.249168,12432864.82176,43026903.1044,13045412.9332224
2013-04-27,3.2278320000000003,13858653.306470402,42885410.6136,14000138.537472
2013-04-28,3.218688,14846309.7633792,42857077.578,14874641.0615808
2013-04-29,3.224784,16365337.0887168,43317202.6224,15905210.382950401
2013-04-30,3.273552,16868523.4532352,43946746.1448,16238971.6697088
2013-05-01,3.3802320000000003,21062705.475686397,46312486.776,18696968.678707197
2013-05-02,3.410712,22783770.6771456,46928585.3664,22167675.0369792
2013-05-03,3.410712,22817435.501260802,46943226.774000004,22802805.003571197
2013-05-04,3.33756,22472909.2998144,46047658.62,23368476.8047104
2013-05-05,3.2857439999999998,22593476.34432,45413292.190799996,23227847.873740803
2013-05-06,3.252216,22773764.1996288,45234536.269200005,22952510.71488
2013-05-07,3.258312,23655851.0954496,45623785.5528,23266601.566617597
2013-05-08,3.2857439999999998,23816199.3928704,45797040.1536,23642933.197824
2013-05-09,3.2857439999999998,23968474.0042752,46263912.3336,23501594.7611136
2013-05-10,3.3467040000000003,24362959.19616,46925316.6444,23701553.0514432
2013-05-11,3.349752,24061786.242048,47052056.7144,23935053.837312
2013-05-12,3.358896,24051975.490252797,47039993.28,24064037.0878464
2013-05-13,3.3162240000000005,24218660.4079104,46880491.9812,24378152.405299198
2013-05-14,3.255264,24143599.5936768,46008211.9296,25015875.737702403
2013-05-15,3.23088,25451487.7968384,46296574.884,25163134.8774912
2013-05-16,3.255264,25560800.612352,46642146.6408,25215222.385152
2013-05-17,3.3040320000000003,25837630.17984,47205131.582399994,25274649.607372798
2013-05-18,3.313176,25080245.0343936,47061517.506,25223858.7826176
2013-05-19,3.30708,25179380.112384003,47115469.92120001,25125433.210368
2013-05-20,3.3710880000000003,25382763.6028416,47674088.3436,24824137.92768
2013-05-21,3.331464,23950247.0464512,46998178.308,24626161.360281598
2013-05-22,3.267456,23774044.965580802,46120606.6272,24651605.704089597
2013-05-23,3.252216,24863356.4691456,46225218.066,24758741.0709504
2013-05-24,3.258312,24807892.6927872,46296389.862,24736721.9272704
2013-05-25,3.2644080000000004,24663985.355980802,46273249.7772,24687129.92256
2013-05-26,3.249168,24528445.293772798,46126305.304800004,24675386.379264
2013-05-27,3.2644080000000004,24769163.465625603,46273249.7772,24622222.380134396
2013-05-28,3.282696,24858438.860390402,46644033.8652,24487660.9465344
2013-05-29,3.331464,24819000.127488,47028632.9292,24434399.084544003
2013-05-30,3.325368,24313538.451456,47018197.6884,24323985.311846398
2013-05-31,3.358896,24704940.9632256,47320474.2972,24402667.051929597
2013-06-01,3.38328,24397700.511744,47359513.9392,24358653.2302848
2013-06-02,3.358896,22811563.729612797,46589242.6836,23581842.306969598
2013-06-03,3.389376,21678727.7187072,46425584.5572,21842378.887679998
2013-06-04,3.3528000000000002,19445839.755264,45576345.912,20295069.1955712
2013-06-05,3.30708,20114340.9573888,45346104.5352,20344587.803136
2013-06-06,3.2979360000000004,20488348.3456512,45203958.3,20630494.1509632
2013-06-07,3.26136,20309283.7761024,44957508.996,20555726.925312
2013-06-08,3.273552,21290579.1470592,45232760.058,21015339.8510592
2013-06-09,3.355848,22221670.8704256,46196354.634,21258064.2115584
2013-06-10,3.3406080000000005,21010911.556608,45923385.51,21283875.541094396
2013-06-11,3.3741360000000005,21674372.8214016,46391096.4564,21206661.7439232
2013-06-12,3.38328,21321993.125375997,46360074.4344,21353015.652249597
2013-06-13,3.2705040000000003,20138880.0697344,44981376.83400001,21517572.0526848
2013-06-14,3.267456,21679314.895872,45095313.3816,21565378.0601856
2013-06-15,3.282696,21809203.3778688,45282555.6456,21621967.2594432
2013-06-16,3.3040320000000003,21840862.013337597,45529276.3152,21594149.7412608
2013-06-17,3.3192720000000002,21808298.146406397,45686026.9536,21651546.30912
2013-06-18,3.249168,20747293.475328,44807357.475600004,21625955.171020802
2013-06-19,3.255264,22027070.5717248,45040152.155999996,21794279.2915968
2013-06-20,3.2766,22475331.405619197,45421075.449599996,22094400.2199552
2013-06-21,3.300984,22452676.153344,45718233.1164,22155515.576524798
2013-06-22,3.343656,22543859.873894397,46132374.0264,22129728.712704003
2013-06-23,3.3528000000000002,22137092.892979197,46204113.22319999,22065359.416012798
2013-06-24,3.349752,21725799.754752,46151665.6536,21778254.2481408
2013-06-25,3.3467040000000003,21633759.7341696,46114291.209599994,21671143.3469952
2013-06-26,3.334512,21562148.585779198,45979952.9028,21696489.8279424
2013-06-27,3.3223200000000004,21525572.3415552,45861082.4352,21644451.251712
2013-06-28,3.30708,22131343.449907202,45838707.107999995,22153729.5793152
2013-06-29,3.2766,22529645.2933632,45686742.372,22681601.8504704
2013-06-30,3.343656,23646333.9322368,46556111.4108,22776969.20832
2013-07-01,3.358896,22805618.560819197,46619290.256400004,22742448.084172796
2013-07-02,3.389376,23007411.7797888,46869427.6656,22757274.307584003
2013-07-03,3.361944,22673063.315865602,46806174.8112,22736307.1896576
2013-07-04,3.33756,22938198.271488,46634585.4084,23109776.3321856
2013-07-05,3.3710880000000003,23679729.6334848,47065427.637600005,23248888.3888128
2013-07-06,3.3802320000000003,22616571.9794688,46683998.6172,22997992.4794368
2013-07-07,3.3528000000000002,22463783.5880448,46349700.8676,22798083.120537598
2013-07-08,3.331464,22386814.448025603,46226685.9072,22509828.0640512
2013-07-09,3.3467040000000003,22247824.7199744,46230090.312,22244423.985561598
2013-07-10,3.3710880000000003,22196715.8409216,46527790.71,21899017.018368
2013-07-11,3.3406080000000005,21330629.5228416,46039529.98680001,21818891.801087998
2013-07-12,3.3284160000000003,21570393.5318016,45945871.85040001,21664048.2895872
2013-07-13,3.33756,21466781.2279296,46032486.816,21380172.596121598
2013-07-14,3.3467040000000003,21438376.532582402,46129389.00480001,21341467.8346752
2013-07-15,3.386328,21123429.380812798,46397757.2484,20855064.950784
2013-07-16,3.343656,19906284.515327998,45747577.6056,20556460.896768
2013-07-17,3.313176,20079354.9846528,45467725.6632,20359218.3008256
2013-07-18,3.2979360000000004,20301772.801535998,45382183.8252,20387304.9418752
2013-07-19,3.300984,20562063.5455488,45435198.795600004,20509046.3407104
2013-07-20,3.273552,20214332.3354112,45097237.610400006,20552301.725184
2013-07-21,3.273552,20735770.1234688,45217119.5316,20615888.1189888
2013-07-22,3.273552,23416307.2779264,46255191.63,22378226.9819904
2013-07-23,3.282696,24262013.655244797,46331716.7292,24185484.8980992
2013-07-24,3.279648,24025405.7235456,46358211.879599996,23998909.353984002
2013-07-25,3.2979360000000004,24343264.295424003,46635214.4832,24066263.467929598
2013-07-26,3.2979360000000004,24386299.4884608,46697110.5096,24324401.2290048
2013-07-27,3.3223200000000004,24761065.3138944,46921344.8388,24536837.0340864
2013-07-28,3.3223200000000004,24168701.417472,46635855.8928,24454191.848140802
2013-07-29,3.2918400000000005,24037222.6639872,46305061.2264,24368023.5992064
2013-07-30,3.2766,24131880.516096,46186893.8424,24250049.920512002
2013-07-31,3.258312,23769102.8911104,45907547.62680001,24048452.427264
2013-08-01,3.224784,22894673.7641472,45445979.4108,23356243.9471104
2013-08-02,3.2766,23866672.163328,46124368.7412,23188286.8122624
2013-08-03,3.2979360000000004,23582625.209855996,46315447.128,23391547.974144
2013-08-04,3.3040320000000003,23695803.6083712,46480474.4172,23530782.359347202
2013-08-05,3.334512,23564275.923456,46598136.0744,23446620.299059197
2013-08-06,3.3223200000000004,23135758.921728,46391158.1304,23342738.87232
2013-08-07,3.288792,23680170.0163584,46144597.8132,23926735.494144
2013-08-08,3.2948880000000003,24158915.131392002,46031290.3404,24272215.8584832
2013-08-09,3.218688,19997370.3730176,44075373.4392,21953281.9746816
2013-08-10,3.1943040000000003,19660355.1461376,43898628.09,19837095.4727424
2013-08-11,3.233928,20253501.945446398,44358740.7996,19793399.7053952
2013-08-12,3.255264,20030937.334272,44687919.6072,19701751.136256002
2013-08-13,3.3162240000000005,20196374.5004544,45269357.4096,19614946.7787264
2013-08-14,3.331464,19733581.0317312,45347769.7332,19655168.4145152
2013-08-15,3.288792,19076309.5928832,44786857.038,19637210.5795584
2013-08-16,3.273552,19454745.2755968,44619942.524399996,19621650.3846912
2013-08-17,3.267456,19426340.5802496,44518427.120400004,19527848.8326144
2013-08-18,3.2644080000000004,19505585.0317824,44529972.4932,19494037.214208
2013-08-19,3.2766,19303718.4156672,44542590.9936,19291094.106624
2013-08-20,3.2979360000000004,19376601.781248,44885572.4424,19033616.9198592
2013-08-21,3.3192720000000002,19222810.2955008,45065475.50040001,19042913.891635202
2013-08-22,3.3284160000000003,19003915.5416064,45092797.082399994,18976587.337727997
2013-08-23,3.3467040000000003,19087245.7675776,45324901.014000006,18855139.5274752
2013-08-24,3.386328,19189121.005670402,45719133.55680001,18794880.4709376
2013-08-25,3.3741360000000005,18516509.563392002,45540180.278400004,18695451.8043648
2013-08-26,3.361944,18192436.6998528,45368763.562800005,18363843.500544
2013-08-27,3.3741360000000005,17866846.9619712,45179757.4224,18055844.6118912
2013-08-28,3.33756,17626471.3101312,44732275.548,18073949.2411392
2013-08-29,3.273552,17348834.3740416,44066443.04400001,18014668.813209597
2013-08-30,3.2705040000000003,17988417.1008,44042846.5716,18012002.0502528
2013-08-31,3.2979360000000004,18359513.0689536,44338955.78040001,18063404.517888
2013-09-01,3.3040320000000003,18132911.614771202,44458726.6884,18013151.9388672
2013-09-02,3.313176,18095258.8790784,44576413.0152,17977578.7889664
2013-09-03,3.355848,18009506.5473024,44953413.8424,17632514.3417856
2013-09-04,3.3467040000000003,17036040.205209598,44769156.6,17220291.5063808
2013-09-05,3.349752,16626753.255628798,44631006.84,16764911.1493632
2013-09-06,3.325368,15688444.1462784,44233184.870400004,16086256.6754304
2013-09-07,3.334512,15624368.438169599,44324277.3684,15533282.58048
2013-09-08,3.3040320000000003,14835887.368703999,43923778.7472,15236391.126527999
2013-09-09,3.2705040000000003,14746318.3853568,43475433.4368,15194652.6163968
2013-09-10,3.273552,15143910.723072,43535121.534,15084214.377983999
2013-09-11,3.2948880000000003,15145109.5431168,43810939.996800005,14869283.069952
2013-09-12,3.325368,15002572.2863616,44171486.2008,14642021.041459199
2013-09-13,3.3406080000000005,14534200.6345728,44364365.4684,14341312.935936
2013-09-14,3.331464,13959843.5045376,44235824.51760001,14088386.3721984
2013-09-15,3.334512,14066122.5713664,44278256.2296,14023699.0212096
2013-09-16,3.3223200000000004,13772044.6746624,44098155.8148,13952136.8042496
2013-09-17,3.206496,12274987.561574401,42591188.629200004,13781953.2893184
2013-09-18,3.282696,14524732.402790401,43579317.1224,13536611.097292801
2013-09-19,3.313176,13713229.0953216,43951236.012,13341301.2928512
2013-09-20,3.3162240000000005,12952785.735475201,43922668.6152,12981361.690828798
2013-09-21,3.1912560000000005,11315760.265727999,42379733.1528,12858690.594816001
2013-09-22,3.2918400000000005,14219938.522828799,43640695.0872,12958975.5614208
2013-09-23,3.3192720000000002,12939060.469247999,43875204.304800004,12704556.589056
2013-09-24,3.3040320000000003,12163693.0231296,43711842.2136,12327050.60352
2013-09-25,3.343656,12424766.670028798,44166959.3292,11969655.4358784
2013-09-26,3.361944,11945263.117824,44295463.2756,11816769.1815936
2013-09-27,3.386328,11632689.140428798,44547031.5216,11381108.1910272
2013-09-28,3.361944,10692691.8967296,44070772.5588,11168941.5088128
2013-09-29,3.3192720000000002,10560723.8289408,43508219.3352,11123288.4842496
2013-09-30,3.349752,11123117.2242432,43789662.466800004,10841663.636582399
2013-10-01,3.279648,8747178.2240256,42563583.34680001,9973253.0755584
2013-10-02,3.273552,8690589.024768,42450559.5744,8803620.628991999
2013-10-03,3.2857439999999998,8820306.2467584,42589030.0392,8681830.2987264
2013-10-04,3.2948880000000003,8478911.6568576,42765849.3972,8302097.9331072
2013-10-05,3.3223200000000004,8510937.2780544,43084876.6644,8191904.351846401
2013-10-06,3.3192720000000002,8047630.029312,43060157.7252,8072340.401663999
2013-10-07,3.3284160000000003,8072120.2102272,43162400.8824,7969877.9864064
2013-10-08,3.313176,7733074.328985601,42926460.828,7969021.6863744
2013-10-09,3.3192720000000002,7457492.512972799,42507423.002399996,7876541.2829184
2013-10-10,3.066288,3820174.6341888,38617976.862,7709611.7081088
2013-10-11,2.904744,5234195.109888,36368738.4168,7483426.1710848
2013-10-12,2.7858720000000003,3871993.0189823997,34877695.458,5363031.5661312
2013-10-13,2.703576,3368855.5858944,33885237.45,4361307.3229824
2013-10-14,2.673096,3830964.014592,33400331.792400002,4315874.489856
2013-10-15,2.615184,2247249.3382655997,32096321.406000003,3551271.9584256
2013-10-16,2.596896,1734350.0848128,31840695.0108,1989967.8772224
2013-10-17,2.627376,1994078.117376,32223678.216000002,1611091.8116352
2013-10-18,2.645664,1841534.383104,32469251.7492,1595971.9996416
2013-10-19,2.6365200000000004,1468114.1720064,32350171.59,1587188.8078848
2013-10-20,2.691384,2301710.0203008,33055167.084,1596705.9710976
2013-10-21,2.694432,1643778.0071424,33082686.022800002,1616254.0775424
2013-10-22,2.746248,1648304.1644544,33650259.51,1080724.0375296
2013-10-23,2.816352,1285624.4023296,34565193.3,370680.0509952
2013-10-24,2.8590240000000002,1301209.062912,35122109.52,744295.9878144001
2013-10-25,2.898648,1267446.375936,35643020.4588,746546.8336128
2013-10-26,2.9443680000000003,1399561.2380159998,36296333.1408,746253.2450304
2013-10-27,3.0114240000000003,1705040.1580031998,37254525.0744,746840.4221952
2013-10-28,3.048,1269795.0845952,37777175.22,747134.0107776
2013-10-29,3.060192,930798.134784,37959779.5992,748186.0365312
2013-10-30,3.081528,1061860.9711104,38276450.9196,745201.2192767999
2013-10-31,3.0876240000000004,1046153.9819520001,38387266.7628,935348.7578112
2013-11-01,3.160776,2120370.1392384,39402445.4724,1105189.7527296
2013-11-02,3.1150560000000005,601269.4167552,38758075.5204,1245647.4236927999
2013-11-03,3.166872,1986542.6770944,39492773.2128,1251837.2496384
2013-11-04,3.136392,800664.9956352,39040246.405200005,1253182.8639744
2013-11-05,3.172968,1775501.4177792,39562896.5508,1252840.3439616
2013-11-06,3.2004,1650261.4216703998,39954884.160000004,1258271.7327359999
2013-11-07,3.130296,270125.9615232,38967816.4596,1257195.2412672
2013-11-08,3.2004,2251530.8384256,39961174.908,1258173.8698751999
2013-11-09,3.218688,1534049.2744703998,40234600.4196,1260620.4413951999
2013-11-10,3.1973520000000004,935911.4692608,39911329.9812,1259176.9641983998
2013-11-11,3.2278320000000003,1720478.0242944001,40369851.5016,1261966.0557312
2013-11-12,3.2217360000000004,1209854.0823551998,40280695.5672,1299007.148544
2013-11-13,3.212592,1224460.1143296,40148602.194,1356550.5106944
2013-11-14,3.1851599999999998,1041970.3446528,39743626.0404,1446951.3283584
2013-11-15,3.209544,1840849.3430783998,40105640.0856,1478830.1552640002
2013-11-16,3.1882080000000004,1183259.8499328,39806558.19,1482353.2182528
2013-11-17,3.206496,1732882.1419008,40059581.9424,1479857.7153024
2013-11-18,3.1699200000000003,951324.8698367999,39529456.908,1481447.9867904
2013-11-19,3.2004,1816261.2993024,39964320.282000005,1381407.6773376
2013-11-20,3.1912560000000005,1168458.0922368,39840293.868,1292474.8025856
2013-11-21,3.2156400000000005,1646371.3729535998,40194672.672000006,1291985.4882816002
2013-11-22,3.1882080000000004,880570.0214784,39780667.4448,1294578.8540928
2013-11-23,3.2217360000000004,1791648.7898111998,40280695.5672,1291618.5025536
2013-11-24,3.212592,1150989.571584,40139314.089600004,1292376.9397248
2013-11-25,3.209544,1249977.8552832,40093206.6072,1296095.7284352
2013-11-26,3.255264,1995374.8002816,40784818.8432,1303753.4972927999
2013-11-27,3.2278320000000003,893414.5219584,40369851.5016,1308377.5174655998
2013-11-28,3.218688,1222625.1856896,40231529.0544,1360954.3394304
2013-11-29,3.1943040000000003,1034361.5072256,39867775.8024,1398117.7608192
2013-11-30,3.1973520000000004,1412674.8613632,39911329.9812,1369125.8883072
2013-12-01,3.151632,658935.1074815999,39261532.7172,1308744.5031935999
2013-12-02,3.136392,1250980.9496064,39202066.646400005,1310457.1032576
2013-12-03,3.2766,3215259.8258688003,41107571.22,1309747.5975168
2013-12-04,3.224784,545854.5718272,40345070.8884,1308353.0517503999
2013-12-05,3.218688,1197474.430464,40231529.0544,1311019.8147072
2013-12-06,3.2278320000000003,1445556.782592,40369851.5016,1307227.6288511998
2013-12-07,3.2034480000000003,966371.2846848,40026055.956,1310163.5146752
2013-12-08,3.218688,1547921.3349888,40265314.0716,1308671.1060479998
2013-12-09,3.224784,1368196.1911296,40323694.68,1309820.9946624
2013-12-10,3.2461200000000003,1630909.0409472,40646496.396,1308108.3945984
2013-12-11,3.2278320000000003,1029957.6784896001,40369851.5016,1306591.5202559999
2013-12-12,3.224784,1270675.8503424,40335930.8016,1304585.3316096
2013-12-13,3.2278320000000003,1344366.5845248,40375920.2232,1304365.1401728
2013-12-14,3.249168,1621440.8091648,40692603.878400005,1304756.5916159998
2013-12-15,3.2278320000000003,983252.6281728,40369851.5016,1306004.3430911999
2013-12-16,3.2400240000000005,1504861.6762368002,40569206.5392,1305515.0287872
2013-12-17,3.2278320000000003,1106290.7099136,40372885.8624,1302603.6086783998
2013-12-18,3.236976,1450400.9942016,40520163.3744,1303117.3886976
2013-12-19,3.249168,1479001.4152704,40698499.9128,1300670.8171776
2013-12-20,3.249168,1301894.1029375999,40698499.9128,1301894.1029375999
2013-12-21,3.2644080000000004,1555970.5552896,40926027.6336,1328439.4039296
2013-12-22,3.2644080000000004,1366679.3167872,40926027.6336,1366679.3167872
2013-12-23,3.255264,1225830.1943808,40784818.8432,1367046.3025151999
2013-12-24,3.26136,1467918.4462848,40885729.842,1366997.3710848
2013-12-25,3.255264,1267470.8416511999,40784818.8432,1368391.9168512
2013-12-26,3.255264,1370814.0226559998,40784818.8432,1370814.0226559998
2013-12-27,3.252216,1322494.235136,40738711.3608,1368612.1082879999
2013-12-28,3.273552,1691339.3574911999,41061463.737600006,1368587.6425728
2013-12-29,3.258312,1138120.6053888,40830926.325600006,1368661.0397184
2013-12-30,3.255264,1322592.0979968,40784818.8432,1368709.9711488
2013-12-31,3.243072,1189082.6901504,40603361.60040001,1370544.8997888002
2014-01-01,3.255264,1552936.8066048,40784818.8432,1371474.5969664
2014-01-02,3.243072,1186171.2700415999,40600388.9136,1370593.8312192
2014-01-03,3.2278320000000003,1158206.9575679998,40388057.6664,1370544.8997888002
2014-01-04,3.233928,1447758.69696,40465076.1576,1370740.6255104
2014-01-05,3.2400240000000005,1459722.4316928,40554281.431200005,1370520.4340735998
2014-01-06,3.252216,1556459.8695935998,40738711.3608,1372037.3084159999
2014-01-07,3.2461200000000003,1256387.8726656,40646496.396,1348599.1532544
2014-01-08,3.255264,1460431.9374336,40784818.8432,1322102.7836928
2014-01-09,3.258312,1384123.3717248,40848392.402399994,1320561.4436352
2014-01-10,3.233928,956731.792896,40483134.304800004,1321980.4551168
2014-01-11,3.2644080000000004,1774033.4748672,40937573.006400004,1319582.8150272
2014-01-12,3.267456,1369297.1483135999,40986492.823199995,1320365.7179136
2014-01-13,3.2278320000000003,737200.9304064,40403229.4704,1320463.5807744002
2014-01-14,3.252216,1654493.9904,40738711.3608,1319020.1035775999
2014-01-15,3.273552,1643215.2956927998,41061463.737600006,1320463.5807744002
2014-01-16,3.2705040000000003,1274198.9133312,41015356.2552,1320316.7864831998
2014-01-17,3.279648,1457080.1344511998,41153678.7024,1318750.9807104
2014-01-18,3.282696,1366018.7424768,41199786.18480001,1319900.8693248
2014-01-19,3.288792,1415415.0214656,41294788.8144,1320414.649344
2014-01-20,3.2979360000000004,1456052.5744128,41430323.59680001,1320512.5122048
2014-01-21,3.288792,1182036.5641728,41292001.1496,1320365.7179136
2014-01-22,3.2948880000000003,1442253.91104,41384216.1144,1350042.6304511998
2014-01-23,3.2766,1096064.04096,41110408.22400001,1369859.8597632
2014-01-24,3.267456,1234466.5918464,40972122.78120001,1372746.8141568
2014-01-25,3.2644080000000004,1325943.9009792001,40926027.6336,1372037.3084159999
2014-01-26,3.2766,1563505.9955711998,41110408.22400001,1379132.365824
2014-01-27,3.255264,1061371.6568064,40787742.190799996,1384049.9745792001
2014-01-28,3.279648,1755097.0113024,41156503.3716,1386325.2860927999
2014-01-29,3.255264,1055304.1594367998,40805282.2764,1406533.966848
2014-01-30,3.243072,1187908.3358208,40630115.7816,1363082.8566528
2014-01-31,3.2461200000000003,1380551.3773055999,40670179.212000005,1340476.535808
2014-02-01,3.258312,1517534.9167104,40845481.389599994,1342238.0673024
2014-02-02,3.255264,1288364.562432,40796512.2336,1337344.9242624
2014-02-03,3.249168,1255384.7783424,40716188.015999995,1335705.7213440002
2014-02-04,3.258312,1495442.3758848,40877502.53040001,1334139.9155712
2014-02-05,3.2766,1470560.7435264,40957814.4132,1390239.8005248
2014-02-06,3.2766,1464052.8632832,41038138.6308,1383731.9202816
2014-02-07,3.2705040000000003,1463318.8918272,41118450.5136,1382997.9488255999
2014-02-08,3.2918400000000005,1657943.6562432,41390839.902,1385542.3832064
2014-02-09,3.2766,1127796.0735744,41135941.26,1382704.3602431999
2014-02-10,3.2857439999999998,1506231.756288,41259893.665199995,1382288.4430848
2014-02-11,3.2857439999999998,1382679.894528,41262693.6648,1379890.8029952
2014-02-12,3.2948880000000003,1753482.2740992,41398031.0904,1618137.9376128
2014-02-13,3.2461200000000003,746864.8879103999,40658337.804000005,1486561.3212672
2014-02-14,3.26136,1682825.2886016,40891527.198,1449642.5570304
2014-02-15,3.267456,1535688.4773888001,40974996.7896,1452211.4571264002
2014-02-16,3.2705040000000003,1495956.1559040002,41032526.2968,1438437.2594688002
2014-02-17,3.243072,1014177.2921855999,40621197.721200004,1425494.896128
2014-02-18,3.2400240000000005,1357406.8107264,40566221.51760001,1412381.2727808
2014-02-19,3.209544,964829.9446272,40124290.3032,1406754.1582848
2014-02-20,3.1699200000000003,843822.5172479999,39559825.185600005,1408295.4983424
2014-02-21,3.2461200000000003,2512653.4167552,40664258.508,1408222.1011968001
2014-02-22,3.258312,1586699.4935807998,40842570.37680001,1408393.3612032
2014-02-23,3.2217360000000004,855052.2805248001,40286813.628,1410815.467008
2014-02-24,3.224784,1464101.7947135998,40329837.4104,1421066.6016768
2014-02-25,3.252216,1838892.0858624,40744582.725600004,1424149.281792
2014-02-26,3.224784,1007008.8376320001,40323744.019200005,1427843.6047872
2014-02-27,3.2034480000000003,1105091.8898688,40004124.6816,1424711.9932416
2014-02-28,3.1851599999999998,1158598.4090112,39737113.266,1425617.2247040002
2014-03-01,3.182112,1378961.1058176,39693559.0872,1422510.0788735999
2014-03-02,3.1882080000000004,1510366.4621568,39780667.4448,1423268.5160448
2014-03-03,3.166872,1008305.5205375999,39475788.1932,1313172.7976448
2014-03-04,3.1912560000000005,1588974.8050944,39824221.6236,1240534.089216
2014-03-05,3.1912560000000005,997100.222976,39824221.6236,997100.222976
