date,inflow(m3/d),avg gain (m3/d),outflow(m3/d)
1983-05-13,26002920.5517312,3669857.28,39634458.624
1983-05-14,23564642.909184,3425200.128,39389801.472
1983-05-15,23347925.6039424,3425200.128,39389801.472
1983-05-16,23114596.07808,3425200.128,39389801.472
1983-05-17,23713149.800448,3180542.976,39145144.32
1983-05-18,24394960.3516416,3669857.28,39634458.624
1983-05-19,26193386.144563198,3669857.28,39634458.624
1983-05-20,32008348.4018688,3914514.432,39879115.776
1983-05-21,27573252.4818432,5382457.344,39389801.472
1983-05-22,37115174.9984256,5382457.344,36698572.8
1983-05-23,41994886.3607808,5382457.344,35719944.192
1983-05-24,50467192.274534404,5627114.496,37187887.104
1983-05-25,62354960.9616384,6850400.256,40857744.383999996
1983-05-26,73377499.6306944,8318343.168,43304315.904
1983-05-27,84894588.2668032,8563000.32,43793630.208
1983-05-28,92699665.1956224,8807657.472,44038287.36
1983-05-29,98627096.34570241,9052314.624,44038287.36
1983-05-30,105190122.31096321,8807657.472,43793630.208
1983-05-31,99837072.7566336,7095057.408,43548973.056
1983-06-01,86321110.7229696,6116428.8,44527601.664
1983-06-02,79222603.6491264,4893143.04,45750887.424
1983-06-03,76221492.2284032,5137800.192,47952801.791999996
1983-06-04,77533221.5488512,4648485.888,49420744.703999996
1983-06-05,82027084.1167872,4893143.04,50154716.16
1983-06-06,79234469.52099839,4648485.888,50154716.16
1983-06-07,76309666.665984,4403828.736,51867316.224
1983-06-08,79601137.1947008,4648485.888,53335259.136
1983-06-09,82539053.6730624,5137800.192,54558544.896
1983-06-10,84450217.4816256,4648485.888,54803202.048
1983-06-11,88669378.99929601,5871771.648,57249773.567999996
1983-06-12,89812368.2820096,5627114.496,57005116.416
1983-06-13,78762281.21763839,4893143.04,56271144.96
1983-06-14,65784613.849804804,4648485.888,56026487.808
1983-06-15,62077739.9427072,4648485.888,55781830.655999996
1983-06-16,62500850.021376,4648485.888,55047859.199999996
1983-06-17,62327094.512025595,4648485.888,55047859.199999996
1983-06-18,64437580.502323195,4893143.04,55047859.199999996
1983-06-19,67138742.2546944,4893143.04,55047859.199999996
1983-06-20,62093079.9461376,4648485.888,54803202.048
1983-06-21,58070549.3815296,4403828.736,54803202.048
1983-06-22,55240110.7900416,5382457.344,54069230.592
1983-06-23,56801855.2541184,4159171.584,51378001.92
1983-06-24,62334165.10371839,4159171.584,51378001.92
1983-06-25,64249047.700991996,3180542.976,51867316.224
1983-06-26,63333344.9124864,3669857.28,54803202.048
1983-06-27,61556400.0175104,3914514.432,55047859.199999996
1983-06-28,61313161.876991995,3914514.432,55047859.199999996
1983-06-29,58746879.61251839,4159171.584,54313887.744
1983-06-30,56675930.217984,4159171.584,51622659.072
1983-07-01,62312953.32864,3425200.128,50399373.312
1983-07-02,63516764.3793408,2935885.824,53579916.288
1983-07-03,68287260.7890432,3425200.128,54069230.592
1983-07-04,57280796.0948736,3425200.128,53824573.44
1983-07-05,48911955.6907008,3180542.976,53579916.288
1983-07-06,50584896.830361605,3669857.28,53335259.136
1983-07-07,51597532.7824896,2935885.824,51622659.072
1983-07-08,57173954.3165952,2446571.52,53090601.984
1983-07-09,56066220.1294848,2935885.824,53579916.288
1983-07-10,59315316.039475195,3180542.976,54069230.592
1983-07-11,53622021.7838592,2935885.824,53824573.44
1983-07-12,44546244.5389824,2935885.824,53335259.136
1983-07-13,42648096.4909056,3180542.976,51622659.072
1983-07-14,40778181.878169596,2691228.672,51133344.768
1983-07-15,40700821.2867072,2691228.672,51133344.768
1983-07-16,39314447.069184,2691228.672,51133344.768
1983-07-17,34868219.2487424,3669857.28,50399373.312
1983-07-18,35069792.2762752,4403828.736,45261573.12
1983-07-19,30888699.411455996,1467942.912,43304315.904
1983-07-20,30619552.078540802,3425200.128,44772258.816
1983-07-21,31227647.4298368,3180542.976,40857744.383999996
1983-07-22,29934120.601497598,2446571.52,39145144.32
1983-07-23,26644631.795712,2201914.368,38900487.168
1983-07-24,29073147.617894396,3180542.976,38166515.712
1983-07-25,28415509.1933184,2691228.672,35719944.192
1983-07-26,31562044.8251904,2691228.672,33028715.52
1983-07-27,30911379.1294464,1957257.216,31805429.759999998
1983-07-28,28272458.156544,3180542.976,31071458.304
1983-07-29,25475317.4034432,2201914.368,28869543.936
1983-07-30,24020047.7319168,2201914.368,27646258.176
1983-07-31,23569022.272204798,1957257.216,26912286.72
1983-08-01,23676353.364787202,2250845.7983999997,26667629.568
1983-08-02,24334065.1865088,2740160.1023999997,24955029.504
1983-08-03,23269831.041024003,2055120.0768,23487086.592
1983-08-04,21557769.2227584,2104051.5072,23560483.7376
1983-08-05,20695034.7076608,2030654.3616,23487086.592
1983-08-06,20396137.0650624,2006188.6464,23487086.592
1983-08-07,18668270.3947776,1883860.0704,23829606.6048
1983-08-08,18799235.3682432,1957257.216,24172126.6176
1983-08-09,20343658.1059584,2299777.2288,24000866.6112
1983-08-10,20201022.9863424,2104051.5072,23487086.592
1983-08-11,19589673.694924798,2422105.8048,23829606.6048
1983-08-12,18625675.5846144,2250845.7983999997,23658346.5984
1983-08-13,18871971.9395328,2471037.2352,23315826.5856
1983-08-14,17265381.8194944,2324242.944,22483992.268799998
1983-08-15,16645445.0620416,2373174.3744,21162843.648
1983-08-16,21140628.7785984,2789091.5328,19915092.1728
1983-08-17,21321846.3310848,2079585.792,18496080.6912
1983-08-18,20900669.0439168,1981722.9312,18422683.5456
1983-08-19,21258137.608704,2471037.2352,17713177.8048
1983-08-20,23762692.873728,2299777.2288,17492986.368
1983-08-21,20936364.5223936,-415917.1584,17786574.9504
1983-08-22,22766277.690777596,2201914.368,26178315.264
1983-08-23,22841974.6136064,2201914.368,26178315.264
1983-08-24,19225256.8670208,2911420.1088,25689000.96
1983-08-25,17251607.6218368,2128517.2224,23560483.7376
1983-08-26,17136936.8146944,2397640.0896,22557389.4144
1983-08-27,16574934.8708352,2079585.792,22141472.256
1983-08-28,17111076.553728,2250845.7983999997,21236240.7936
1983-08-29,14969788.2279936,1810462.9248,20477803.6224
1983-08-30,15573259.5591168,1859394.3551999999,20477803.6224
1983-08-31,15166541.509632,1761531.4944,20159749.3248
1983-09-01,15210163.879833601,1663668.6336,20086352.1792
1983-09-02,13346536.955904,1932791.5008,20012955.0336
1983-09-03,15469109.009510402,1712600.064,19597037.8752
1983-09-04,14559400.321228798,1663668.6336,19523640.7296
1983-09-05,13318034.397696,1590271.488,19450243.584
1983-09-06,13626865.120665599,1859394.3551999999,19278983.5776
1983-09-07,12728141.538508799,1590271.488,18496080.6912
1983-09-08,14244844.620902399,1541340.0576,18496080.6912
1983-09-09,17218040.6605824,1443477.1968,18667340.6976
1983-09-10,16586898.605568,1467942.912,18960929.28
1983-09-11,13731627.313152,1492408.6272,18960929.28
1983-09-12,14176658.67264,1639202.9184,18814134.9888
1983-09-13,12969055.4360832,1443477.1968,18422683.5456
1983-09-14,14941823.91552,1052025.7536,18667340.6976
1983-09-15,12415763.286835201,1149888.6144,19915092.1728
1983-09-16,12246509.4690816,1565805.7728,20331009.3312
1983-09-17,12480132.583526399,1321148.6208,19768297.8816
1983-09-18,11367064.8705024,1321148.6208,19768297.8816
1983-09-19,11063004.9619968,1296682.9056,19768297.8816
1983-09-20,12609629.61408,1639202.9184,19523640.7296
1983-09-21,12470811.1460352,1516874.3424,18496080.6912
1983-09-22,12269335.9813632,1516874.3424,17786574.9504
1983-09-23,12858005.5547904,1565805.7728,17028137.7792
1983-09-24,10395800.4427776,1321148.6208,16416494.8992
1983-09-25,12595757.5535616,1272217.1904,16343097.7536
1983-09-26,12048288.244531201,1223285.76,16294166.3232
1983-09-27,13520170.1366784,2030654.3616,16416494.8992
1983-09-28,16478906.9386752,2642297.2416,15070880.5632
1983-09-29,16455101.797785599,2495502.9504,12501980.4672
1983-09-30,16912684.0691712,2177448.6528,11131900.416
1983-10-01,18029079.1194624,2079585.792,11009571.84
1983-10-02,18052982.1232128,2128517.2224,11058503.2704
1983-10-03,18406487.2421376,2226380.0831999998,11156366.1312
1983-10-04,16686938.9150208,2079585.792,10960640.409599999
1983-10-05,14970081.816576,1981722.9312,10862777.548799999
1983-10-06,15332027.607244799,1932791.5008,10936174.6944
1983-10-07,14083003.9148544,1957257.216,10960640.409599999
1983-10-08,14541197.829119999,1957257.216,10838311.8336
1983-10-09,15006560.1979392,2055120.0768,10887243.264
1983-10-10,15400923.061247999,1981722.9312,10813846.1184
1983-10-11,17537391.641087998,1981722.9312,10813846.1184
1983-10-12,15037753.9848192,1957257.216,10789380.4032
1983-10-13,15410782.7444736,1957257.216,10740448.9728
1983-10-14,16370744.011776,2177448.6528,11009571.84
1983-10-15,15476571.052646399,2030654.3616,11034037.5552
1983-10-16,13680371.639808,1076491.4688,13162554.7776
1983-10-17,14855655.6665856,2250845.7983999997,14532634.8288
1983-10-18,13828291.3539072,2275311.5136,14483703.3984
1983-10-19,14428288.553472001,2226380.0831999998,14508169.113599999
1983-10-20,13206715.393536,2177448.6528,14459237.6832
1983-10-21,14359123.976601599,2275311.5136,14557100.544
1983-10-22,13653043.435929598,2275311.5136,14557100.544
1983-10-23,13776252.7776768,2373174.3744,14654963.4048
1983-10-24,14416740.7358976,611642.88,16025043.456
1983-10-25,14441524.5053952,2886954.3936,21285172.224
1983-10-26,14093964.555264,2862488.6784,21260706.5088
1983-10-27,13964589.853286399,2886954.3936,21113912.2176
1983-10-28,13915633.957171202,4721883.0336,13382746.214399999
1983-10-29,11057744.833228799,1639202.9184,9712888.9344
1983-10-30,12573053.369856,1516874.3424,9639491.7888
1983-10-31,11978512.0247808,1590271.488,9712888.9344
1983-11-01,13381082.545766398,1565805.7728,9639491.7888
1983-11-02,13018133.6607744,1639202.9184,9761820.3648
1983-11-03,14395577.8922496,1639202.9184,9712888.9344
1983-11-04,12311783.9972352,1467942.912,9639491.7888
1983-11-05,13200721.293312,464848.58879999997,12306254.7456
1983-11-06,14223461.5858176,1908325.7856,13945457.663999999
1983-11-07,15239987.586662399,2055120.0768,14092251.9552
1983-11-08,19652942.034432,2128517.2224,14165649.1008
1983-11-09,14617457.4633984,1688134.3488,14826223.4112
1983-11-10,14228746.1803008,2250845.7983999997,15437866.291199999
1983-11-11,15536903.506329598,2324242.944,15584660.5824
1983-11-12,15708921.9499008,2250845.7983999997,15511263.4368
1983-11-13,15428251.2651264,1810462.9248,15804852.019199999
1983-11-14,17216254.6633728,2422105.8048,16269700.608
1983-11-15,14296540.67712,2104051.5072,15878249.1648
1983-11-16,13734514.2675456,2006188.6464,15731454.8736
1983-11-17,16035465.850675201,2642297.2416,15584660.5824
1983-11-18,15914849.8747392,2030654.3616,14239046.2464
1983-11-19,13531302.037094401,1834928.64,14165649.1008
1983-11-20,13831496.3625984,1737065.7792,14679429.12
1983-11-21,14915670.065971201,2128517.2224,15584660.5824
1983-11-22,13275097.06752,2055120.0768,15437866.291199999
1983-11-23,12104021.1437568,2055120.0768,15437866.291199999
1983-11-24,14095995.2096256,2055120.0768,15511263.4368
1983-11-25,13233064.968806399,2128517.2224,15584660.5824
1983-11-26,15094196.389785599,2348708.6592,14679429.12
1983-11-27,11281997.578752,1883860.0704,14165649.1008
1983-11-28,12633043.3035264,1957257.216,14239046.2464
1983-11-29,13407309.7924608,2471037.2352,12917897.625599999
1983-11-30,11167424.634470401,1663668.6336,12061597.5936
1983-12-01,11274046.221312001,1737065.7792,13456143.36
1983-12-02,14058954.116812801,1908325.7856,14239046.2464
1983-12-03,12741255.161856,1981722.9312,14312443.391999999
1983-12-04,14039944.2561024,1981722.9312,14312443.391999999
1983-12-05,12774553.0002432,1516874.3424,14532634.8288
1983-12-06,12109476.9982464,1981722.9312,15511263.4368
1983-12-07,15098551.287091201,2055120.0768,15584660.5824
1983-12-08,13856182.269235201,1981722.9312,15511263.4368
1983-12-09,12308334.331392001,2006188.6464,15584660.5824
1983-12-10,13962412.4046336,2006188.6464,15584660.5824
1983-12-11,13696078.628966399,2006188.6464,15584660.5824
1983-12-12,13494040.7528448,2079585.792,15658057.728
1983-12-13,14044788.467712,2079585.792,15658057.728
1983-12-14,12742576.3104768,2006188.6464,15584660.5824
1983-12-15,12121196.075827198,2006188.6464,15658057.728
1983-12-16,12713119.589376,2006188.6464,15658057.728
1983-12-17,11180636.1206784,1932791.5008,15584660.5824
1983-12-18,11123484.2099712,1859394.3551999999,15511263.4368
1983-12-19,11401561.5289344,2006188.6464,15584660.5824
1983-12-20,11697498.8199936,1932791.5008,15584660.5824
1983-12-21,9911036.761804799,1859394.3551999999,15511263.4368
1983-12-22,8503475.2349184,1785997.2096,15437866.291199999
1983-12-23,9589630.6612224,1785997.2096,15437866.291199999
1983-12-24,8182411.6543488,1785997.2096,15437866.291199999
1983-12-25,10261948.5149184,1785997.2096,15511263.4368
1983-12-26,11747604.6047232,2006188.6464,15658057.728
1983-12-27,12110015.243980799,2006188.6464,15658057.728
1983-12-28,10726038.6665472,1859394.3551999999,15511263.4368
1983-12-29,9210632.2670592,1712600.064,15437866.291199999
1983-12-30,12552624.497663999,2006188.6464,15658057.728
1983-12-31,11887621.892812802,1859394.3551999999,15584660.5824
1984-01-01,10893800.0756736,1785997.2096,15511263.4368
1984-01-02,12046404.3844608,1859394.3551999999,15511263.4368
1984-01-03,10441502.3987712,1785997.2096,15511263.4368
1984-01-04,11329681.2576768,1712600.064,15437866.291199999
1984-01-05,11239843.1514624,1712600.064,15437866.291199999
1984-01-06,11828537.190604798,1712600.064,15437866.291199999
1984-01-07,11652922.2868992,1712600.064,15437866.291199999
1984-01-08,9407850.3972864,1639202.9184,15364469.1456
1984-01-09,11107801.686528,1712600.064,15437866.291199999
1984-01-10,10004079.8767104,1541340.0576,15266606.2848
1984-01-11,11072155.1394816,1467942.912,15193209.1392
1984-01-12,10335370.1262336,1467942.912,15193209.1392
1984-01-13,9868686.6087936,1541340.0576,15266606.2848
1984-01-14,10636273.9574784,1541340.0576,15266606.2848
1984-01-15,9436597.6126464,1541340.0576,15266606.2848
1984-01-16,8244627.968102399,1419011.4816,15193209.1392
1984-01-17,9620432.9966592,1467942.912,15193209.1392
1984-01-18,8078946.144768,1467942.912,15119811.9936
1984-01-19,6060304.4493312,1247751.4752,14973017.702399999
1984-01-20,6677060.663808,1321148.6208,15046414.848
1984-01-21,6815438.7489792,1321148.6208,15046414.848
1984-01-22,8488502.217216,1345614.336,15119811.9936
1984-01-23,9275246.2209024,1419011.4816,15193209.1392
1984-01-24,10082835.0139392,1492408.6272,15266606.2848
1984-01-25,10228283.6908032,1345614.336,15119811.9936
1984-01-26,11111006.6952192,1345614.336,15193209.1392
1984-01-27,10915280.9736192,1321148.6208,15168743.424
1984-01-28,9302647.8219264,1394545.7664,15168743.424
1984-01-29,10143167.4676224,1247751.4752,15095346.2784
1984-01-30,8242621.779456001,1272217.1904,15119811.9936
1984-01-31,8433699.015168,1321148.6208,15168743.424
1984-02-01,9005878.696550399,1296682.9056,15217674.8544
1984-02-02,8005695.7934592,1321148.6208,15242140.5696
1984-02-03,9588872.2240512,1345614.336,15266606.2848
1984-02-04,9882069.355008,2666762.9568,12501980.4672
1984-02-05,8561410.048511999,1076491.4688,10520257.536
1984-02-06,8779399.570944,1639202.9184,9663957.504
1984-02-07,8704999.3310208,1174354.3296,9101246.0544
1984-02-08,11293667.724902399,1149888.6144,9027848.9088
1984-02-09,8268433.108992,1052025.7536,8978917.4784
1984-02-10,9811730.423808001,1174354.3296,9101246.0544
1984-02-11,11238277.345689598,2495502.9504,7706700.288
1984-02-12,9324740.362752,1443477.1968,6483414.528
1984-02-13,9819168.0012288,1492408.6272,6458948.8127999995
1984-02-14,11381793.231052801,1590271.488,6483414.528
1984-02-15,9806861.7464832,1394545.7664,6361085.952
1984-02-16,10012520.5484544,1467942.912,6385551.6672
1984-02-17,9461430.3135744,1443477.1968,6336620.2368
1984-02-18,9129112.504012799,1394545.7664,6312154.5216
1984-02-19,8080927.8676992,1394545.7664,6287688.8064
1984-02-20,8490532.8715776,1370080.0511999999,6263223.0912
1984-02-21,8379189.401702399,1370080.0511999999,6263223.0912
1984-02-22,9323468.1455616,1394545.7664,6312154.5216
1984-02-23,8801247.4546176,1394545.7664,6312154.5216
1984-02-24,9139950.8158464,1394545.7664,6287688.8064
1984-02-25,9927648.9824256,1394545.7664,6287688.8064
1984-02-26,7621632.9962496,1419011.4816,6263223.0912
1984-02-27,8683078.0502016,1394545.7664,6238757.376
1984-02-28,8052963.5552256005,1345614.336,6189825.9456
1984-02-29,8734676.2435584,1370080.0511999999,6214291.6608
1984-03-01,8637816.4770816,1370080.0511999999,6214291.6608
1984-03-02,8558596.491263999,1370080.0511999999,6214291.6608
1984-03-03,10186545.180672001,1370080.0511999999,6263223.0912
1984-03-04,8391936.0393216,1370080.0511999999,6214291.6608
1984-03-05,7160478.730444799,1345614.336,6189825.9456
1984-03-06,8652128.9204736,1370080.0511999999,6214291.6608
1984-03-07,8288788.5840384,1345614.336,6189825.9456
1984-03-08,8463742.9134336,1345614.336,6189825.9456
1984-03-09,8848074.8335104,1296682.9056,6483414.528
1984-03-10,8422567.114752,1296682.9056,6483414.528
1984-03-11,8787081.8055168,1370080.0511999999,6507880.243199999
1984-03-12,10026686.197555201,1370080.0511999999,6507880.243199999
1984-03-13,10310292.7681536,1345614.336,6483414.528
1984-03-14,8665707.3924096,1419011.4816,6556811.6736
1984-03-15,10117111.4809344,1443477.1968,6581277.3888
1984-03-16,10647381.3921792,1492408.6272,6630208.8192
1984-03-17,9443227.8214656,1419011.4816,6556811.6736
1984-03-18,8866937.8999296,1394545.7664,6532345.9584
1984-03-19,8742798.8610048,1370080.0511999999,6507880.243199999
1984-03-20,9359457.2126208,1345614.336,6458948.8127999995
1984-03-21,8431227.9779328,73397.1456,7388645.9904
1984-03-22,6887734.9373952,-1052025.7536,11009571.84
1984-03-23,7689158.3702016,660574.3104,13015760.486399999
1984-03-24,8443265.1098112,660574.3104,13089157.632
1984-03-25,6838167.3984,-1223285.76,17541917.7984
1984-03-26,9034895.0347776,1003094.3232,20208680.7552
1984-03-27,10366319.255961599,929697.1775999999,20208680.7552
1984-03-28,7761674.7500543995,929697.1775999999,20282077.9008
1984-03-29,8710553.0483712,856300.032,20282077.9008
1984-03-30,8520552.304128,954162.8928,20379940.7616
1984-03-31,8816881.0466304,905231.4624,20477803.6224
1984-04-01,11497393.7353728,3523062.9888,15340003.430399999
1984-04-02,6669427.360665601,-1859394.3551999999,14777291.9808
