date,total avg discharge (m3/d),wse(m),storage(m3)
2013-12-01,2935.885824,940.603656,12122641.44
2013-12-02,2935.885824,940.6158480000001,12147311.040000001
2013-12-03,2935.885824,940.6158480000001,12147311.040000001
2013-12-04,2935.885824,940.6188960000001,12152244.96
2013-12-05,2935.885824,940.6188960000001,12152244.96
2013-12-06,2935.885824,940.6219440000001,12158412.36
2013-12-07,2935.885824,940.624992,12164579.76
2013-12-08,2935.885824,940.6219440000001,12158412.36
2013-12-09,3180.542976,940.624992,12164579.76
2013-12-10,3180.542976,940.624992,12164579.76
2013-12-11,3180.542976,940.631088,12176914.56
2013-12-12,3180.542976,940.62804,12170747.16
2013-12-13,3180.542976,940.6341360000001,12181848.48
2013-12-14,3180.542976,940.637184,12188015.88
2013-12-15,3180.542976,940.6402320000001,12194183.28
2013-12-16,3180.542976,940.64328,12200350.68
2013-12-17,2935.885824,940.646328,12206518.08
2013-12-18,2691.228672,940.646328,12206518.08
2013-12-19,2691.228672,940.649376,12212685.48
2013-12-20,2935.885824,940.655472,12223786.8
2013-12-21,2935.885824,940.661568,12236121.6
2013-12-22,2935.885824,940.661568,12236121.6
2013-12-23,2935.885824,940.6707120000001,12253390.32
2013-12-24,2691.228672,940.6707120000001,12253390.32
2013-12-25,2935.885824,940.67376,12259557.72
2013-12-26,3180.542976,940.676808,12265725.120000001
2013-12-27,3180.542976,940.679856,12271892.52
2013-12-28,3180.542976,940.679856,12271892.52
2013-12-29,3180.542976,940.6859519999999,12282993.84
2013-12-30,3180.542976,940.6890000000001,12289161.24
2013-12-31,3180.542976,940.6920480000001,12295328.64
2014-01-01,3180.542976,940.695096,12301496.040000001
2014-01-02,3180.542976,940.701192,12313830.84
2014-01-03,3180.542976,940.6981440000001,12307663.44
2014-01-04,3180.542976,940.7042400000001,12319998.24
2014-01-05,3180.542976,940.7042400000001,12319998.24
2014-01-06,3180.542976,940.7072880000001,12324932.16
2014-01-07,3180.542976,940.7103360000001,12331099.56
2014-01-08,3180.542976,940.725576,12361936.56
2014-01-09,3180.542976,940.73472,12379205.28
2014-01-10,3180.542976,940.7408160000001,12391540.08
2014-01-11,3180.542976,940.74996,12408808.8
2014-01-12,3180.542976,940.756056,12421143.6
2014-01-13,3180.542976,940.7652,12439645.8
2014-01-14,3180.542976,940.771296,12451980.6
2014-01-15,3180.542976,940.7743440000002,12456914.52
2014-01-16,3180.542976,940.783488,12475416.72
2014-01-17,3180.542976,940.7865360000001,12481584.120000001
2014-01-18,3180.542976,940.7926320000001,12493918.92
2014-01-19,3180.542976,940.7926320000001,12493918.92
2014-01-20,3180.542976,940.7987280000001,12506253.72
2014-01-21,3180.542976,940.7987280000001,12506253.72
2014-01-22,3180.542976,940.804824,12517355.040000001
2014-01-23,3180.542976,940.807872,12523522.44
2014-01-24,3180.542976,940.813968,12535857.24
2014-01-25,3180.542976,940.820064,12548192.040000001
2014-01-26,3180.542976,940.820064,12548192.040000001
2014-01-27,3180.542976,940.823112,12554359.44
2014-01-28,3180.542976,940.838352,12583962.96
2014-01-29,3180.542976,940.8749280000001,12656738.28
2014-01-30,3205.0086912,940.908456,12723346.200000001
2014-01-31,3180.542976,940.9267440000001,12760350.6
2014-02-01,3180.542976,940.941984,12791187.6
2014-02-02,3180.542976,940.9572240000001,12822024.6
2014-02-03,3425.200128,940.969416,12846694.200000001
2014-02-04,3425.200128,940.981608,12870130.32
2014-02-05,3425.200128,940.984656,12876297.72
2014-02-06,3425.200128,941.005992,12919469.52
2014-02-07,3425.200128,941.0273280000001,12962641.32
2014-02-08,3425.200128,941.036472,12981143.52
2014-02-09,3425.200128,941.048664,13005813.120000001
2014-02-10,3425.200128,941.060856,13030482.72
2014-02-11,3425.200128,941.0821920000001,13073654.52
2014-02-12,3425.200128,941.1919200000001,13298147.88
2014-02-13,3425.200128,941.3748,13676826.24
2014-02-14,3425.200128,941.8533360000001,14695680.72
2014-02-15,3425.200128,942.3654,15830482.32
2014-02-16,3425.200128,942.789072,16802464.56
2014-02-17,3425.200128,943.011576,17324226.6
2014-02-18,3669.85728,943.1853120000001,17737442.4
2014-02-19,3694.3229952,943.34076,18112420.32
2014-02-20,3669.85728,943.46268,18408455.52
2014-02-21,3694.3229952,943.566312,18662552.4
2014-02-22,3938.9801472000004,943.657752,18888279.240000002
2014-02-23,4159.171584,943.7370000000001,19084402.56
2014-02-24,4159.171584,943.810152,19268191.080000002
2014-02-25,4159.171584,943.901592,19497618.36
2014-02-26,4159.171584,943.9869360000001,19714710.84
2014-02-27,4159.171584,944.08752,19970041.2
2014-02-28,4159.171584,944.185056,20221671.12
2014-03-01,4159.171584,944.3283120000001,20592948.6
2014-03-02,4159.171584,944.471568,20967926.52
2014-03-03,4159.171584,944.715408,21615503.52
2014-03-04,4403.828736,944.944008,22232243.52
2014-03-05,4403.828736,945.1421280000001,22773741.240000002
2014-03-06,4648.485888,945.4194960000001,23543432.76
2014-03-07,4648.485888,945.638952,24160172.76
2014-03-08,4648.485888,945.82488,24688102.2
2014-03-09,4893.14304,946.071768,25397353.2
2014-03-10,5627.114495999999,946.54116,26772683.400000002
2014-03-11,5627.114495999999,946.934352,27953123.76
2014-03-12,5627.114495999999,947.2178160000001,28820260.2
2014-03-13,5627.114495999999,947.44032,29509775.52
2014-03-14,6116.4288,947.635392,30122815.080000002
2014-03-15,6116.4288,947.8060800000001,30663079.32
2014-03-16,6361.085952,947.9493360000001,31120700.400000002
2014-03-17,6605.743104,948.086496,31562286.240000002
2014-03-18,6850.400256,948.211464,31966867.68
2014-03-19,7095.057408,948.315096,32303607.72
2014-03-20,7339.71456,948.4004400000001,32583607.68
2014-03-21,7339.71456,948.49188,32883343.32
2014-03-22,7584.371712,948.56808,33134973.240000002
2014-03-23,7829.028864,948.64428,33387836.64
2014-03-24,7829.028864,948.7113360000001,33609863.04
2014-03-25,8318.343168,948.7814400000001,33844224.24
2014-03-26,8318.343168,948.8484960000001,34068717.6
2014-03-27,8318.343168,948.909456,34272241.8
2014-03-28,8318.343168,948.985656,34528805.64
2014-03-29,8318.343168,949.125864,35003695.44
2014-03-30,8563.00032,949.259976,35460083.04
2014-03-31,8807.657472,949.372752,35846162.28
2014-04-01,8807.657472,949.48248,36223607.160000004
2014-04-02,8807.657472,949.592208,36603519.0
2014-04-03,9052.314624,949.6897440000001,36942726.0
2014-04-04,9296.971776,949.78728,37284399.96
2014-04-05,9296.971776,949.8848160000001,37626073.92
2014-04-06,9296.971776,949.9732080000001,37938144.36
2014-04-07,9541.628928,950.0616,38251448.28
2014-04-08,9786.28608,950.143896,38543783.04
2014-04-09,9786.28608,950.2261920000001,38838584.76
2014-04-10,9786.28608,950.3054400000001,39122285.160000004
2014-04-11,10275.600384,950.378592,39385016.4
2014-04-12,10520.257536,950.448696,39637879.8
2014-04-13,10520.257536,950.515752,39880875.36
2014-04-14,10520.257536,950.576712,40102901.76
2014-04-15,10520.257536,950.637672,40324928.160000004
2014-04-16,10764.914688,950.695584,40535853.24
2014-04-17,11009.57184,950.753496,40748011.8
2014-04-18,11009.57184,950.814456,40972505.160000004
2014-04-19,11009.57184,950.8540800000001,41118055.8
2014-04-20,11254.228991999998,950.911992,41331447.84
2014-04-21,98352.17510400001,950.93028,41399289.24
2014-04-22,61653.602304,950.972952,41557174.68
2014-04-23,61408.945152,951.00648,41681756.160000004
2014-04-24,67770.031104,951.0400080000001,41806337.64
2014-04-25,69727.28831999999,951.08268,41965456.56
2014-04-26,63366.202368,951.1284,42135676.8
2014-04-27,63366.202368,951.1588800000001,42249156.96
2014-04-28,82449.46022400001,951.195456,42386073.24
2014-04-29,94926.974976,951.225936,42499553.4
2014-04-30,99820.118016,951.241176,42557526.96
2014-05-01,104957.91820799999,951.262512,42636469.68
2014-05-02,107404.489728,951.271656,42671007.12
2014-05-03,109851.061248,951.2868960000001,42728980.68
2014-05-04,109851.061248,951.3021360000001,42785720.76
2014-05-05,106425.86112,951.31128,42820258.2
2014-05-06,107649.14688,951.3265200000001,42876998.28
2014-05-07,118903.375872,951.335664,42911535.72
2014-05-08,118658.71872,951.347856,42958407.96
2014-05-09,108138.461184,951.369192,43038584.160000004
2014-05-10,108138.461184,951.38748,43107659.04
2014-05-11,107404.489728,951.411864,43198936.56
2014-05-12,134806.090752,951.41796,43222372.68
2014-05-13,175174.52083199998,951.4088160000001,43187835.24
2014-05-14,225818.551296,951.3844320000001,43096557.72
2014-05-15,246614.409216,951.347856,42958407.96
2014-05-16,266676.29568,951.2960400000001,42763518.12
2014-05-17,274016.01024,951.2503200000001,42590830.92
2014-05-18,271569.43872,951.2106960000001,42442813.32
2014-05-19,249550.29504,951.177168,42316998.36
2014-05-20,234870.86592,951.1375440000002,42168980.76
2014-05-21,215298.29376,951.100968,42033297.96
2014-05-22,193279.15008,951.0674400000001,41907483.0
2014-05-23,168813.43488,951.043056,41817438.96
2014-05-24,151687.43424,951.018672,41726161.44
2014-05-25,146794.2912,950.9912400000001,41625016.08
2014-05-26,144347.71968,950.966856,41534972.04
2014-05-27,144347.71968,950.936376,41421491.88
2014-05-28,149240.86272,950.9058960000001,41309245.2
2014-05-29,161473.72032,950.872368,41185897.2
2014-05-30,176153.14944,950.8388400000001,41062549.2
2014-05-31,168813.43488,950.7992160000001,40915765.08
2014-06-01,161473.72032,950.7626400000001,40781315.76
2014-06-02,156556.1115648,950.723016,40636998.6
2014-06-03,141901.14816,950.6864400000001,40502549.28
2014-06-04,137008.00512,950.6559599999999,40391536.08
2014-06-05,129668.29056,950.6193840000001,40258320.24
2014-06-06,122328.576,950.585856,40136205.72
2014-06-07,118658.71872,950.5492800000001,40002989.88
2014-06-08,125264.461824,950.515752,39880875.36
2014-06-09,173706.57792,950.466984,39704487.72
2014-06-10,172972.606464,950.415168,39516998.76
2014-06-11,192545.178624,950.357256,39308540.64
2014-06-12,202820.779008,950.2932480000001,39077879.88
2014-06-13,202820.779008,950.2292400000001,38848452.6
2014-06-14,201842.15039999998,950.16828,38631360.12
2014-06-15,218234.179584,950.104272,38403166.32
2014-06-16,220436.093952,950.043312,38186073.84
2014-06-17,217010.893824,949.982352,37970214.84
2014-06-18,209671.179264,949.9244400000001,37766690.64
2014-06-19,214319.66515199997,949.8604320000001,37540963.8
2014-06-20,217500.208128,949.7964240000001,37316470.44
2014-06-21,217500.208128,949.7324160000001,37091977.08
2014-06-22,224839.92268800002,949.662312,36847748.04
2014-06-23,236828.12313599998,949.58916,36593651.160000004
2014-06-24,261293.838336,949.51296,36329686.44
2014-06-25,268878.21004800004,949.448952,36108893.52
2014-06-26,230467.03718400002,949.3788480000001,35867131.44
2014-06-27,175174.52083199998,949.3270320000001,35689510.32
2014-06-28,157803.86304,949.2752160000001,35511889.2
2014-06-29,149974.834176,949.229496,35356470.72
2014-06-30,156091.262976,949.17768,35180083.08
2014-07-01,212362.407936,949.1167200000001,34972858.44
2014-07-02,272058.753024,949.0344240000001,34694091.96
2014-07-03,298971.039744,948.942984,34385721.96
2014-07-04,297013.782528,948.854592,34088453.28
2014-07-05,280377.09619199997,948.7662,33793651.56
2014-07-06,278419.83897599997,948.680856,33508717.68
2014-07-07,295545.839616,948.592464,33215149.44
2014-07-08,294567.211008,948.497976,32904312.48
2014-07-09,282334.353408,948.4156800000001,32632946.88
2014-07-10,267410.267136,948.3303360000001,32354180.400000002
2014-07-11,262517.124096,948.2480400000001,32085281.76
2014-07-12,242210.58048,948.1718400000001,31838585.76
2014-07-13,234626.208768,948.0956400000001,31591889.76
2014-07-14,210894.465024,948.028584,31374797.28
2014-07-15,194747.092992,947.9676240000001,31178673.96
2014-07-16,198906.264576,947.8975200000001,30954180.6
2014-07-17,198661.60742400002,947.830464,30740788.56
2014-07-18,194013.121536,947.76036,30517528.68
2014-07-19,181290.94963199997,947.7024480000001,30333740.16
2014-07-20,178844.37811199998,947.6384400000001,30131449.44
2014-07-21,179089.035264,947.57748,29940260.04
2014-07-22,185205.464064,947.519568,29757705.0
2014-07-23,198172.29312,947.461656,29576383.44
2014-07-24,194991.750144,947.3976480000001,29377793.16
2014-07-25,185205.464064,947.3397360000001,29197705.080000002
2014-07-26,181046.29248,947.278776,29008982.64
2014-07-27,181780.263936,947.2178160000001,28820260.2
2014-07-28,182514.23539199997,947.156856,28632771.240000002
2014-07-29,210405.15072,947.0928480000001,28436647.92
2014-07-30,239764.00896,947.0136,28193652.36
2014-07-31,256890.0096,946.9252080000001,27924753.72
2014-08-01,261783.15264,946.849008,27694092.96
2014-08-02,274016.01024,946.763664,27437529.12
2014-08-03,264229.72416,946.681368,27190833.12
2014-08-04,264229.72416,946.599072,26945370.6
2014-08-05,281355.72479999997,946.504584,26664137.16
2014-08-06,305821.44,946.4100960000001,26385370.68
2014-08-07,313161.15456,946.309512,26089335.48
2014-08-08,298481.72544,946.211976,25804401.6
2014-08-09,274016.01024,946.1266320000001,25556472.12
2014-08-10,265697.667072,946.0382400000001,25301141.76
2014-08-11,266186.981376,945.9589920000001,25071714.48
2014-08-12,253464.809472,945.8797440000001,24844754.16
2014-08-13,198661.60742400002,945.8157360000001,24662199.12
2014-08-14,154134.00576,945.770016,24531450.240000002
2014-08-15,178599.72096,945.7060080000001,24348895.2
2014-08-16,185939.43552,945.642,24167573.64
2014-08-17,185939.43552,945.577992,23987485.56
2014-08-18,175908.492288,945.5170320000001,23816031.84
2014-08-19,168813.43488,945.453024,23635943.76
2014-08-20,168813.43488,945.392064,23465723.52
2014-08-21,166366.86336,945.328056,23288102.4
2014-08-22,165877.549056,945.2640480000001,23110481.28
2014-08-23,165632.89190400002,945.209184,22958763.240000002
2014-08-24,165632.89190400002,945.145176,22782375.6
2014-08-25,153400.034304,945.090312,22631891.04
2014-08-26,136274.03366400002,945.038496,22490040.84
2014-08-27,131380.890624,944.9897280000001,22356825.0
2014-08-28,128934.31910400001,944.9379120000001,22216208.28
2014-08-29,128200.347648,944.8860960000001,22075591.56
2014-08-30,138965.26233599999,944.83428,21934974.84
2014-08-31,143613.748224,944.7794160000001,21786957.240000002
2014-09-01,133827.46214400002,944.7306480000001,21656208.36
2014-09-02,119882.00448,944.678832,21516825.12
2014-09-03,115478.17574400001,944.6331120000001,21394710.6
2014-09-04,124530.490368,944.5812960000001,21257794.32
2014-09-05,126487.74758400001,944.52948,21120878.04
2014-09-06,126487.74758400001,944.480712,20991362.64
2014-09-07,147772.919808,944.4258480000001,20847045.48
2014-09-08,142145.805312,944.3648880000001,20687926.56
2014-09-09,117435.43296,944.3161200000001,20560878.12
2014-09-10,106181.203968,944.2704,20442464.04
2014-09-11,102022.032384,944.22468,20324049.96
2014-09-12,89544.517632,944.185056,20221671.12
2014-09-13,71684.545536,944.154576,20142728.4
2014-09-14,68993.316864,944.124096,20063785.68
2014-09-15,60674.973696,944.0936160000001,19986076.44
2014-09-16,56760.459264,944.066184,19915768.080000002
2014-09-17,64100.173824,944.032656,19830657.96
2014-09-18,90278.489088,943.999128,19745547.84
2014-09-19,96639.57504,943.956456,19637001.6
2014-09-20,95905.60358400001,943.9168320000001,19535856.240000002
2014-09-21,95416.28928,943.871112,19421142.6
2014-09-22,87097.946112,943.837584,19337265.96
2014-09-23,69971.945472,943.801008,19244754.96
2014-09-24,66302.088192,943.773576,19176913.56
2014-09-25,66057.43104,943.749192,19115239.56
2014-09-26,89544.517632,943.7065200000001,19009160.28
2014-09-27,93948.346368,943.6638480000001,18903081.0
2014-09-28,64100.173824,943.639464,18842640.48
2014-09-29,24465.7152,943.621176,18797001.72
2014-09-30,10593.654681600001,943.6089840000001,18767398.2
2014-10-01,8538.534604800001,943.6089840000001,18767398.2
2014-10-02,6948.2631168,943.596792,18737794.68
2014-10-03,5627.114495999999,943.5937440000001,18729160.32
2014-10-04,5627.114495999999,943.5876480000001,18714358.56
2014-10-05,5627.114495999999,943.5846,18706957.68
2014-10-06,5627.114495999999,943.575456,18684755.04
2014-10-07,5627.114495999999,943.5724080000001,18677354.16
2014-10-08,5627.114495999999,943.563264,18655151.52
2014-10-09,5627.114495999999,943.557168,18639116.28
2014-10-10,5382.457344,943.551072,18624314.52
2014-10-11,5382.457344,943.5388800000001,18594711.0
2014-10-12,5382.457344,943.5358320000001,18587310.12
2014-10-13,5382.457344,943.532784,18579909.240000002
2014-10-14,5382.457344,943.526688,18565107.48
2014-10-15,5627.114495999999,943.5205920000001,18550305.72
2014-10-16,5627.114495999999,943.514496,18534270.48
2014-10-17,5382.457344,943.514496,18534270.48
2014-10-18,5382.457344,943.505352,18512067.84
2014-10-19,5382.457344,943.499256,18497266.080000002
2014-10-20,5382.457344,943.499256,18497266.080000002
2014-10-21,5382.457344,943.499256,18497266.080000002
2014-10-22,5382.457344,943.4901120000001,18475063.44
2014-10-23,5382.457344,943.4901120000001,18475063.44
2014-10-24,5382.457344,943.487064,18467662.56
2014-10-25,5382.457344,943.4840160000001,18460261.68
2014-10-26,5382.457344,943.474872,18438059.04
2014-10-27,5382.457344,943.4718240000001,18430658.16
2014-10-28,5382.457344,943.46268,18408455.52
2014-10-29,5382.457344,943.46268,18408455.52
2014-10-30,5382.457344,943.456584,18393653.76
2014-10-31,5382.457344,943.459632,18401054.64
2014-11-01,5382.457344,943.4504880000001,18378852.0
2014-11-02,5382.457344,943.4474400000001,18371451.12
2014-11-03,5382.457344,943.4413440000001,18356649.36
2014-11-04,5382.457344,943.4413440000001,18356649.36
2014-11-05,5382.457344,943.438296,18349248.48
2014-11-06,5382.457344,943.4322000000001,18333213.240000002
2014-11-07,5382.457344,943.423056,18311010.6
2014-11-08,5382.457344,943.423056,18311010.6
2014-11-09,5382.457344,943.4139120000001,18288807.96
2014-11-10,5382.457344,943.407816,18274006.2
2014-11-11,5137.800192,943.398672,18251803.56
2014-11-12,5137.800192,943.392576,18237001.8
2014-11-13,5137.800192,943.404768,18266605.32
2014-11-14,5137.800192,943.420008,18303609.72
2014-11-15,5137.800192,943.410864,18281407.080000002
2014-11-16,5137.800192,943.404768,18266605.32
2014-11-17,5137.800192,943.407816,18274006.2
2014-11-18,5137.800192,943.398672,18251803.56
2014-11-19,5382.457344,943.392576,18237001.8
2014-11-20,5382.457344,943.389528,18229600.92
2014-11-21,5382.457344,943.38648,18222200.04
2014-11-22,5382.457344,943.398672,18251803.56
2014-11-23,5137.800192,943.3956240000001,18244402.68
2014-11-24,5137.800192,943.398672,18251803.56
2014-11-25,5137.800192,943.398672,18251803.56
2014-11-26,5137.800192,943.404768,18266605.32
2014-11-27,5137.800192,943.410864,18281407.080000002
2014-11-28,5137.800192,943.423056,18311010.6
2014-11-29,5137.800192,943.4413440000001,18356649.36
2014-11-30,5137.800192,943.4474400000001,18371451.12
2014-12-01,5137.800192,943.4718240000001,18430658.16
2014-12-02,5137.800192,943.4840160000001,18460261.68
2014-12-03,5137.800192,943.499256,18497266.080000002
2014-12-04,5137.800192,943.5236400000001,18557706.6
2014-12-05,5137.800192,943.5419280000001,18602111.88
2014-12-06,5137.800192,943.56936,18669953.28
2014-12-07,5137.800192,943.5876480000001,18714358.56
2014-12-08,5137.800192,943.6089840000001,18767398.2
2014-12-09,5137.800192,943.6303200000001,18820437.84
2014-12-10,5137.800192,943.651656,18872244.0
2014-12-11,5137.800192,943.6760400000001,18933918.0
2014-12-12,5137.800192,943.697376,18986957.64
2014-12-13,5137.800192,943.7187120000001,19038763.8
2014-12-14,5137.800192,943.7339519999999,19077001.68
2014-12-15,5137.800192,943.7583360000001,19138675.68
2014-12-16,5137.800192,943.78272,19199116.2
2014-12-17,5137.800192,943.79796,19237354.080000002
2014-12-18,5137.800192,943.8162480000001,19282992.84
2014-12-19,5137.800192,943.837584,19337265.96
2014-12-20,5137.800192,943.929024,19566693.240000002
2014-12-21,5137.800192,944.556912,21192419.88
2014-12-22,5382.457344,945.050688,22523344.8
2014-12-23,5627.114495999999,945.328056,23288102.4
2014-12-24,5627.114495999999,945.523128,23833300.56
2014-12-25,5627.114495999999,945.678576,24271185.96
2014-12-26,5627.114495999999,945.8035440000001,24626428.2
2014-12-27,5627.114495999999,945.9102240000001,24932331.240000002
2014-12-28,5627.114495999999,946.004712,25203696.84
2014-12-29,6361.085952,946.090056,25450392.84
2014-12-30,6605.743104,946.154064,25636648.32
2014-12-31,6605.743104,946.199784,25769864.16
2015-01-01,6605.743104,946.2546480000001,25928983.080000002
2015-01-02,6605.743104,946.3156080000001,26107837.68
2015-01-03,6605.743104,946.376568,26286692.28
2015-01-04,6850.400256,946.4253360000001,26429775.96
2015-01-05,6850.400256,946.4832480000001,26601229.68
2015-01-06,6850.400256,946.5320160000001,26745546.84
2015-01-07,6850.400256,946.5868800000001,26908366.2
2015-01-08,6850.400256,946.6326,27045282.48
2015-01-09,7095.057408,946.69356,27226604.04
2015-01-10,7339.71456,946.73928,27364753.8
2015-01-11,7339.71456,946.7880480000001,27510304.44
2015-01-12,7339.71456,946.8368160000001,27658322.04
2015-01-13,7339.71456,946.885584,27805106.16
2015-01-14,7339.71456,946.928256,27934621.56
2015-01-15,7339.71456,946.96788,28055502.6
2015-01-16,7339.71456,947.0196960000001,28212154.56
2015-01-17,7339.71456,947.080656,28398410.04
2015-01-18,7339.71456,947.1751440000002,28688277.84
2015-01-19,7584.371712,947.2879200000001,29036119.2
2015-01-20,7829.028864,947.385456,29339555.28
2015-01-21,7829.028864,947.476896,29624489.16
2015-01-22,7829.028864,947.5530960000001,29863784.28
2015-01-23,7829.028864,947.6232,30083343.72
2015-01-24,7829.028864,947.690256,30295502.28
2015-01-25,7829.028864,947.76036,30517528.68
2015-01-26,7829.028864,947.824368,30721052.88
2015-01-27,8073.686016,947.88228,30906074.88
2015-01-28,8318.343168,947.9371440000001,31081229.04
2015-01-29,8318.343168,947.992008,31257616.68
2015-01-30,8318.343168,948.046872,31434004.32
2015-01-31,8318.343168,948.0956400000001,31591889.76
2015-02-01,8318.343168,948.147456,31758409.56
2015-02-02,8318.343168,948.214512,31976735.52
2015-02-03,8563.00032,948.2907120000001,32224665.0
2015-02-04,8563.00032,948.373008,32493563.64
2015-02-05,8807.657472,948.44616,32732858.76
2015-02-06,8807.657472,948.528456,33004224.36
2015-02-07,8807.657472,948.6290400000001,33337263.96
2015-02-08,8807.657472,948.75096,33741845.4
2015-02-09,8807.657472,948.8576400000001,34098321.12
2015-02-10,8807.657472,948.961272,34447395.96
2015-02-11,9052.314624,949.0588080000001,34776735.12
2015-02-12,9052.314624,949.1472,35076470.76
2015-02-13,9296.971776,949.2264480000001,35345369.4
2015-02-14,9296.971776,949.2996,35595765.84
2015-02-15,9296.971776,949.366656,35825193.12
2015-02-16,9296.971776,949.430664,36045986.04
2015-02-17,9541.628928,949.488576,36245809.8
2015-02-18,9786.28608,949.5434400000001,36434532.24
2015-02-19,9786.28608,949.5861120000001,36582549.84
2015-02-20,9786.28608,949.6348800000001,36752770.08
2015-02-21,9786.28608,949.671456,36879818.52
2015-02-22,9786.28608,949.71108,37017968.28
2015-02-23,9786.28608,949.753752,37167219.36
2015-02-24,9786.28608,949.78728,37284399.96
2015-02-25,9786.28608,949.820808,37401580.56
2015-02-26,10275.600384,949.86348,37552065.12
2015-02-27,10520.257536,949.906152,37701316.2
2015-02-28,9786.28608,949.9396800000001,37819730.28
2015-03-01,9786.28608,949.976256,37949245.68
2015-03-02,9786.28608,950.006736,38056558.44
2015-03-03,9786.28608,950.034168,38154003.36
2015-03-04,9786.28608,950.0616,38251448.28
2015-03-05,9786.28608,950.085984,38337791.88
2015-03-06,9786.28608,950.1073200000001,38414267.64
2015-03-07,9786.28608,950.128656,38489509.92
2015-03-08,9786.28608,950.1530400000001,38577087.0
2015-03-09,10030.943232,950.16828,38631360.12
2015-03-10,10275.600384,950.186568,38696734.56
2015-03-11,10520.257536,950.2170480000001,38805280.8
2015-03-12,10275.600384,950.238384,38881756.56
2015-03-13,10275.600384,950.2597200000001,38958232.32
2015-03-14,10030.943232,950.281056,39034708.08
2015-03-15,10275.600384,950.3176320000001,39165456.96
2015-03-16,10030.943232,950.357256,39308540.64
2015-03-17,9786.28608,950.390784,39429421.68
2015-03-18,10030.943232,950.430408,39572505.36
2015-03-19,10030.943232,950.466984,39704487.72
2015-03-20,10275.600384,950.497464,39814267.44
2015-03-21,10520.257536,950.524896,39914179.32
2015-03-22,10520.257536,950.567568,40069597.8
2015-03-23,10520.257536,950.6041440000001,40202813.64
2015-03-24,10520.257536,950.6407200000001,40336029.480000004
2015-03-25,10520.257536,950.6864400000001,40502549.28
2015-03-26,10520.257536,950.738256,40692505.2
2015-03-27,10764.914688,950.77788,40838055.84
2015-03-28,10764.914688,950.8266480000001,41016910.44
2015-03-29,11009.57184,950.8693200000001,41173562.4
2015-03-30,11009.57184,950.8998,41287042.56
2015-03-31,11009.57184,950.9272320000001,41388187.92
2015-04-01,11009.57184,950.9638080000001,41523870.72
2015-04-02,11009.57184,950.9912400000001,41625016.08
2015-04-03,10520.257536,951.024768,41749597.56
2015-04-04,10764.914688,951.058296,41874179.04
2015-04-05,10764.914688,951.08268,41965456.56
2015-04-06,11009.57184,951.119256,42101139.36
2015-04-07,11009.57184,951.1436400000001,42192416.88
2015-04-08,11009.57184,951.171072,42294795.72
2015-04-09,11009.57184,951.201552,42408275.88
2015-04-10,11009.57184,951.216792,42466249.44
2015-04-11,11009.57184,951.23508,42534090.84
2015-04-12,11009.57184,951.262512,42636469.68
2015-04-13,11009.57184,951.277752,42694443.24
2015-04-14,11009.57184,951.292992,42751183.32
2015-04-15,11009.57184,951.3082320000001,42809156.88
2015-04-16,11009.57184,951.3265200000001,42876998.28
2015-04-17,11254.228991999998,951.34176,42934971.84
2015-04-18,11498.886144,951.347856,42958407.96
2015-04-19,11498.886144,951.363096,43015148.04
2015-04-20,175419.177984,951.323472,42865896.96
2015-04-21,189119.978496,951.277752,42694443.24
2015-04-22,253954.123776,951.216792,42466249.44
2015-04-23,296035.15392,951.1497360000001,42214619.52
2015-04-24,283802.29632,951.08268,41965456.56
2015-04-25,239764.00896,951.030864,41771800.2
2015-04-26,217744.86528,950.9820960000001,41591712.12
2015-04-27,159027.1488,950.948568,41467130.64
2015-04-28,159051.61451520002,950.911992,41331447.84
2015-04-29,203065.43615999998,950.860176,41140258.44
2015-04-30,234870.86592,950.8053120000001,40937967.72
2015-05-01,203065.43615999998,950.753496,40748011.8
2015-05-02,183492.864,950.707776,40581492.0
2015-05-03,207958.5792,950.652912,40380434.76
2015-05-04,254443.43808,950.5828080000001,40125104.4
2015-05-05,274016.01024,950.509656,39858672.72
2015-05-06,276462.58176,950.4395519999999,39605809.32
2015-05-07,261783.15264,950.378592,39385016.4
2015-05-08,259336.58112,950.311536,39144487.8
2015-05-09,261783.15264,950.2444800000001,38903959.2
2015-05-10,264229.72416,950.174376,38653562.76
2015-05-11,256890.0096,950.1195120000001,38457439.44
2015-05-12,217744.86528,950.073792,38294620.08
2015-05-13,168813.43488,950.0372160000001,38165104.68
2015-05-14,159027.1488,950.006736,38056558.44
2015-05-15,146794.2912,949.976256,37949245.68
2015-05-16,129668.29056,949.9488240000001,37851800.76
2015-05-17,127221.71904,949.9244400000001,37766690.64
2015-05-18,114988.86144,949.9092,37712417.52
2015-05-19,107649.14688,949.8909120000001,37648276.56
2015-05-20,107649.14688,949.87872,37605104.76
2015-05-21,84651.37459200001,949.875672,37594003.44
2015-05-22,76577.688576,949.8726240000001,37582902.12
2015-05-23,60919.63084799999,949.869576,37573034.28
2015-05-24,52845.944832,949.869576,37573034.28
2015-05-25,52356.630527999994,949.86348,37552065.12
2015-05-26,65078.802432000004,949.857384,37529862.480000004
2015-05-27,91257.11769599999,949.839096,37465721.52
2015-05-28,98596.832256,949.8147120000001,37380611.4
2015-05-29,106915.175424,949.78728,37284399.96
2015-05-30,133093.490688,949.753752,37167219.36
2015-05-31,142390.462464,949.717176,37038937.44
