date,avg gain (m3/d),computed flow(m3/d),wse(m),storage(m3)
1983-01-06,8510839.415193599,10411825.486233601,1711.903104,1410346846.98
1983-01-07,8584848.2036736,10485834.2747136,1711.8878640000003,1409382734.3423998
1983-01-08,8189359.9174656,10090345.9885056,1711.866528,1408023131.0124
1983-01-09,7818826.660761599,9690453.8735616,1711.8390960000002,1406288081.04
1983-01-10,7261399.805644799,9133027.018444799,1711.80252,1403971149.2124
1983-01-11,7239380.661964799,9111007.8747648,1711.765944,1401656672.01
1983-01-12,6868260.228096,8739887.440896,1711.7232720000002,1398971077.68
1983-01-13,6271149.982924799,8142777.195724799,1711.6714560000003,1395712840.26
1983-01-14,6315775.4474496,8187402.6602496,1711.6196400000001,1392450285.66
1983-01-15,6137298.0550656,7994245.838745601,1711.5647760000002,1389019052.67
1983-01-16,5595602.6548224,7452550.438502399,1711.500768,1385021652.3600001
1983-01-17,5965499.8029312,7822447.5866112,1711.4428560000001,1381394148.0324
1983-01-18,7011237.8677248,8868185.6514048,1711.4032320000001,1378836835.6223998
1983-01-19,7025109.928243199,8882057.711923199,1711.363608,1376293399.8623998
1983-01-20,6662576.9604096,8519524.7440896,1711.3178880000003,1373362959.7524
1983-01-21,6671506.9464576,8528454.7301376,1711.272168,1370441462.3723998
1983-01-22,6262048.7368704,8118996.5205504,1711.220352,1367134958.88
1983-01-23,7347983.9717376,8705831.1653376,1711.1776800000002,1364415295.8323998
1983-01-24,6824564.4607488,8182411.6543488,1711.125864,1361123285.73
1983-01-25,7099681.4281728,8457528.6217728,1711.1014800000003,1359574343.22
1983-01-26,6490949.9682816,7836564.3042816,1711.067952,1357453374.3600001
1983-01-27,6458312.7042048,7803927.0402048,1711.0344240000002,1355324239.8623998
1983-01-28,7046395.1004672,8392009.4364672,1711.0100400000001,1353783154.6200001
1983-01-29,6298331.392511999,7631712.870912,1710.9734640000001,1351481789.31
1983-01-30,6630404.544921599,7963786.0233216,1710.942984,1349561421.3023999
1983-01-31,6247711.8277632,7581093.306163199,1710.906408,1347258353.79
1983-02-01,6277266.411724799,7610647.8901248,1710.869832,1344960380.55
1983-02-02,6355140.7832064,7688522.2616064,1710.839352,1343058354.39
1983-02-03,5769553.8898944,7102935.368294399,1710.799728,1340570733.6
1983-02-04,5166840.9959424,6500222.474342399,1710.75096,1337480409.8123999
1983-02-05,5278991.8344192,6624606.1704192,1710.702192,1334489985.57
1983-02-06,4646871.1507968,5992485.4867968,1710.6442800000002,1330891924.41
1983-02-07,6659983.5945984,8005597.9305984,1710.6168480000001,1329184640.0723999
1983-02-08,6303567.055564799,7649181.3915647995,1710.5802720000002,1326925213.0823998
1983-02-09,6602831.6838911995,7948446.0198912,1710.549792,1325038445.07
1983-02-10,6848345.135923199,8181726.6143232,1710.5254080000002,1323531749.25
1983-02-11,6264642.1026816,7598023.5810816,1710.4918800000003,1321465830.6023998
1983-02-12,6101162.193715201,7434543.6721152,1710.4553039999998,1319211954.2724
1983-02-13,6422250.24,7755631.7184,1710.4553039999998,1319211954.2724
1983-02-14,6397784.5248,7731166.0032,1710.4553039999998,1319211954.2724
1983-02-15,6397784.5248,7731166.0032,1710.4553039999998,1319211954.2724
1983-02-16,6215392.617984,7548774.096383999,1710.4522560000003,1319029547.25
1983-02-17,6629107.862016001,7962489.340416,1710.4553039999998,1319211954.2724
1983-02-18,6422250.24,7755631.7184,1710.4553039999998,1319211954.2724
1983-02-19,6612373.3128192,7948201.3627392,1710.458352,1319404525.17
1983-02-20,5854841.373081599,7188222.8514816,1710.449208,1318837124.3700001
1983-02-21,5587113.051648,6920494.530048,1710.4522560000003,1319029547.25
1983-02-22,6088170.898944,7421552.377343999,1710.4644480000002,1319771954.1924
1983-02-23,5888995.5115008,7222376.9899007995,1710.473592,1320339663.3623998
1983-02-24,5750397.2348927995,7029954.1398527995,1710.4796880000001,1320714949.6523998
1983-02-25,5875343.6424192,7054591.1150592,1710.485784,1321090383.96
1983-02-26,6038652.2913792,7215453.1924992,1710.494928,1321651160.9724
1983-02-27,6045111.240192,7221912.141311999,1710.5040720000002,1322218401.42
1983-02-28,6062335.1036928,7239136.004812799,1710.513216,1322778401.34
1983-03-01,6475879.0877184,7652679.9888384,1710.5254080000002,1323531749.25
1983-03-02,6022822.9736448,7199623.874764799,1710.534552,1324101160.6223998
1983-03-03,6613180.6814208,7802214.4401408,1710.55284,1325224244.1623998
1983-03-04,6060279.983616,7249313.742336,1710.5619840000002,1325794420.2924
1983-03-05,6432134.3889408,7616275.0046208,1710.5772240000001,1326731556.7224
1983-03-06,6185838.034022399,7362638.9351424,1710.589416,1327488444.72
1983-03-07,6499806.557184,7676607.458303999,1710.6046560000002,1328436990.84
1983-03-08,5905632.1978368005,7082433.0989568,1710.610752,1328815829.5523999
1983-03-09,6249057.4420992,7425858.3432192,1710.622944,1329562541.34
1983-03-10,6123132.405964799,7299933.3070848,1710.6320880000003,1330134419.6724
1983-03-11,6995433.0157056,8172233.9168256,1710.702192,1334489985.57
1983-03-12,7243490.9021184,8420291.8032384,1710.7783920000002,1339240425.42
1983-03-13,8409282.2313984,9586083.1325184,1710.8728800000001,1345156664.2224
1983-03-14,8619932.0392704,9799179.5119104,1710.9704160000001,1351285974.3600001
1983-03-15,7293376.4954111995,8479963.6826112,1711.046616,1356096089.9724
1983-03-16,7701171.036364799,8885311.6520448,1711.128912,1361311551.7824
1983-03-17,6753246.9009408,7937387.5166208,1711.195968,1365579084.2124
1983-03-18,7481322.119577601,8721733.8802176,1711.275216,1370630949.57
1983-03-19,7268274.671616,8574743.863296,1711.3514160000002,1375511373.5424
1983-03-20,7038223.5515904,8347139.3147904,1711.336176,1374537072.3600001
1983-03-21,5876322.2710272,7182791.4627072,1711.2081600000001,1366355399.52
1983-03-22,6222096.2239488,7531011.9871488,1711.0710000000001,1357641171.69
1983-03-23,6349611.5315712,7658527.2947712,1710.9338400000001,1348981068.9624
1983-03-24,6026933.2137984,7340742.1200384,1710.790584,1340003184.7824
1983-03-25,6423620.3200512,7732536.0832512,1710.650376,1331270294.4
1983-03-26,6481750.8593664,7790666.6225664,1710.510168,1322595537.93
1983-03-27,6672240.9179136,7978710.109593599,1710.373008,1314157769.9724
1983-03-28,6319029.3875712,7627945.1507712,1710.226704,1305222440.8523998
1983-03-29,6207808.246272,7509384.294911999,1710.077352,1296168537.3
1983-03-30,7438091.2008192,8734774.1064192,1709.946288,1288266630.0588
1983-03-31,7973596.7751168,9294745.395916801,1709.827416,1280949170.3112
1983-04-01,6869018.6652672,8190167.2860672,1709.690256,1272527116.8888001
1983-04-02,6914745.086976,8235893.707776001,1709.5530960000003,1264150788.57
1983-04-03,7045636.663296,8366785.284096001,1709.415936,1255831965.0888002
1983-04-04,6710603.1593472,8036644.9231872,1709.2726800000003,1247207472.9288
1983-04-05,6245069.5305216,7571111.2943616,1709.12028,1238092980.8388002
1983-04-06,6212921.5807488,7534070.2015488,1708.973976,1229406284.2824001
1983-04-07,6385404.8729088,7706553.4937088,1708.9495920000002,1227962643.96
1983-04-08,6234793.9301376,7555942.5509376,1708.931304,1226882189.4888
1983-04-09,6418188.9312768,7739337.5520768,1708.9160640000002,1225985141.1588001
1983-04-10,7154998.41024,8476147.03104,1708.9130160000002,1225800427.5288
1983-04-11,6805530.134323199,8126678.7551232,1708.903872,1225266256.68
1983-04-12,7076536.861593599,8397685.4823936,1708.8794880000003,1223828709.7488
1983-04-13,6743607.409151999,8064756.029952,1708.8124320000002,1219880808.9912
1983-04-14,6505066.685951999,7826215.306752,1708.6966080000002,1213100986.1712
1983-04-15,6583479.303168,7904627.923968,1708.577736,1206179387.16
1983-04-16,6687507.5241984,8008656.1449984005,1708.385712,1195055864.52
1983-04-17,7285327.2751104,8606475.895910399,1708.2028320000002,1184285499.5388
1983-04-18,7991040.8300544,9312189.4508544,1708.0290960000002,1174147453.41
1983-04-19,9198546.2037504,10519694.824550401,1707.8736480000002,1165143518.1324
1983-04-20,10807631.8267392,12141013.3051392,1707.7456320000001,1157785341.21
1983-04-21,13085438.843289599,14418820.321689598,1707.6572400000002,1152729467.0424001
1983-04-22,16247877.1900416,17593491.5260416,1707.6206640000003,1150652508.7488
1983-04-23,17591509.803110402,18949356.9967104,1707.6084720000001,1149955900.9188
1983-04-24,19848618.824601598,21206466.0182016,1707.635904,1151516413.4712
1983-04-25,21077213.6448,22435060.8384,1707.635904,1151516413.4712
1983-04-26,18145756.115251202,19491370.4512512,1707.5536080000002,1146835665.2412
1983-04-27,16825047.8773248,18170662.2133248,1707.4164480000002,1139072684.8524
1983-04-28,17948415.656448,19294029.992448,1707.24576,1129497179.6124
1983-04-29,17076849.0181632,18422463.3541632,1707.053736,1118805448.9812
1983-04-30,20609967.4159104,22510953.4869504,1706.9074320000002,1110734246.6100001
1983-05-01,20868154.108416,24171025.660416,1706.779416,1103589165.6924
1983-05-02,23556691.551744003,26859563.103744,1706.68188,1098153984.09
1983-05-03,23526818.9134848,26829690.465484798,1706.556912,1091220975.3888001
1983-05-04,23072270.390784003,26375141.942784,1706.4228,1083833441.6424
1983-05-05,24925695.1114752,28253032.3786752,1706.322216,1078323794.8524
1983-05-06,23869045.3377024,27196382.6049024,1706.1881039999998,1071023517.4812
1983-05-07,21968230.526668802,25271102.0786688,1705.989984,1060330010.6388
1983-05-08,24832676.4622848,28135548.0142848,1705.8436800000002,1052500965.0611999
1983-05-09,25992498.157055996,29319835.424255997,1705.7187119999999,1045856208.3011999
1983-05-10,23016610.888704002,26319482.440704003,1705.535832,1036211085.45
1983-05-11,21842427.8191104,25120833.655910403,1705.3285680000001,1025367328.4088001
1983-05-12,20348918.2347264,23627324.0715264,1705.0938720000001,1013030061.4488001
1983-05-13,18787222.70208,22041162.82368,1704.8256480000002,999106625.5524
1983-05-14,17747307.477504,21001247.599104002,1704.53304,984143279.6724
1983-05-15,17516718.111743998,20770658.233344,1704.2312880000002,968949347.0411999
1983-05-16,17297309.5778304,20551249.699430402,1703.920392,953536015.3224
1983-05-17,17254200.987648,20532606.824448,1703.6094960000003,938104021.0511999
1983-05-18,18147835.7010432,21573035.8290432,1703.3168880000003,923712467.16
1983-05-19,19245123.0277632,22523528.8645632,1703.03952,910271395.9524
1983-05-20,25385381.434368,28663787.271167997,1702.8871199999999,902970575.85
1983-05-21,18634360.9135104,21912766.750310402,1702.62804,890875996.08
1983-05-22,27022553.6984064,30300959.5352064,1702.606704,889860842.04
1983-05-23,31078798.01856,34332738.14016,1702.6950960000001,893856083.76
1983-05-24,37904610.230784,41990384.669184,1702.914552,904285699.8912
1983-05-25,45313513.8333696,51503339.7789696,1703.2772640000003,921781688.5812
1983-05-26,52210178.756812796,61335890.5264128,1703.810664,948131596.7112
1983-05-27,60350338.121011205,72020484.2714112,1704.5482800000002,984921445.2
1983-05-28,64690727.2574976,81890125.04309759,1705.4474400000001,1031580909.9
1983-05-29,67511599.75434239,87573486.21834241,1706.4288960000001,1084168405.4712
1983-05-30,71604738.3730176,92645253.44501759,1707.465216,1141827662.4324
1983-05-31,68734909.9800576,90460465.0776576,1708.397904,1195834190.4
1983-06-01,58808019.434803195,80484643.1020032,1709.117232,1237907650.4688
1983-06-02,54779225.647104,75477220.706304,1709.690256,1272527116.8888001
1983-06-03,53652921.9821568,70509799.7549568,1710.144408,1300221912.9324
1983-06-04,54521601.666048005,67145910.709248,1710.510168,1322595537.93
1983-06-05,55298143.466496,66478975.312896,1710.851544,1343812935.78
1983-06-06,55242141.4444032,66496370.4364032,1711.183776,1364803064.94
1983-06-07,53744619.482726395,62674605.530726396,1711.4215199999999,1380014192.2824
1983-06-08,56042023.53715199,61889329.469951995,1711.631832,1393216745.4624
1983-06-09,57556426.8423168,63452664.2055168,1711.854336,1407248653.59
1983-06-10,58975242.598195195,64920411.391795196,1712.085984,1422014334.3
1983-06-11,62339302.9039104,67868554.5391104,1712.342016,1438504888.7724
1983-06-12,61931116.9115136,64475551.2923136,1712.543184,1451602435.8
1983-06-13,54903315.754598394,56163300.087398395,1712.616336,1456387721.46
1983-06-14,47765002.9621248,48988288.7221248,1712.57976,1453998014.3123999
1983-06-15,44572838.7714048,47337464.5890048,1712.521848,1450202127.63
1983-06-16,44637036.8080896,54594582.8944896,1712.5858560000001,1454397353.4624
1983-06-17,42912962.3236608,54999025.6324608,1712.65596,1458997000.3823998
1983-06-18,44878268.759961605,53563597.6559616,1712.707776,1462405870.38
1983-06-19,46116013.7576448,54776876.9384448,1712.77788,1467028028.31
1983-06-20,43060319.3263104,51770113.9375104,1712.8022640000002,1468643430.7224
1983-06-21,40454133.4803456,49188393.806745596,1712.7839760000002,1467432461.7324
1983-06-22,38132973.2164608,46867233.5428608,1712.756544,1465612918.38
1983-06-23,40279643.9995392,49038370.0411392,1712.7839760000002,1467432461.7324
1983-06-24,43077836.7783936,51861028.5351936,1712.8540800000003,1472074663.7124
1983-06-25,45344829.9488256,54152487.42082559,1712.936376,1477540361.6100001
1983-06-26,44047266.2774784,52145418.00867839,1712.951616,1478552431.95
1983-06-27,43068074.95802879,50725843.8156288,1712.94552,1478144927.1623998
1983-06-28,43045150.5828864,50727385.1556864,1712.9394240000001,1477738951.89
1983-06-29,39642556.7757312,47324791.3485312,1712.896752,1474909040.4
1983-06-30,40388222.8435968,48877826.0179968,1712.9180880000001,1476323385.5723999
1983-07-01,42621477.792768,51624860.986368,1712.988192,1480974061.56
1983-07-02,46414984.7973888,55418367.9909888,1713.061344,1485748406.2524
1983-07-03,47642136.1403904,56645519.3339904,1713.152784,1491749903.1924
1983-07-04,41189695.2078336,50193078.4014336,1713.149736,1491543603.6623998
1983-07-05,35780472.3714048,44808321.2802048,1713.064392,1485952547.1924
1983-07-06,35982534.7132416,45083780.767641604,1712.994288,1481370933.75
1983-07-07,38261271.426969595,49882486.1469696,1713.012576,1482566644.5923998
1983-07-08,40239471.295180805,54429586.111180805,1713.0704880000003,1486352194.7124
1983-07-09,40655828.8364544,54038575.0508544,1713.122304,1489746731.6724
1983-07-10,42096247.8188544,53692996.823654406,1713.164976,1492551048.4524
1983-07-11,39938567.463936,49480196.391936,1713.1436400000002,1491142562.31
1983-07-12,32679149.3812224,42220778.3092224,1713.0186720000002,1482963973.17
1983-07-13,31246388.16768,42207028.57728,1712.924184,1476728892.1223998
1983-07-14,28906144.645939197,46007679.570739195,1712.887608,1474294458.99
1983-07-15,27968422.7137536,49253594.9377536,1712.8998000000001,1475105940.8123999
1983-07-16,26349575.2704,48442116.096,1712.8998000000001,1475105940.8123999
1983-07-17,23800027.5551232,45721308.3743232,1712.88456,1474097718.93
1983-07-18,22170415.1970816,43895970.2946816,1712.9302800000003,1477135940.5224
1983-07-19,21674103.6985344,43252864.5049344,1712.951616,1478552431.95
1983-07-20,19556522.650828797,40939557.7356288,1712.94552,1478144927.1623998
1983-07-21,20211494.312448,41496666.536448,1713.0034320000002,1481964397.9824
1983-07-22,18932426.721792,37893356.001792,1713.02172,1483159171.38
1983-07-23,19706742.1421568,35707319.8829568,1713.0064800000002,1482167922.1824
1983-07-24,19069190.06976,34189002.06336,1712.994288,1481370933.75
1983-07-25,19658202.1632,32233579.776,1712.9820960000002,1480575807.8723998
1983-07-26,23932044.5543424,30929239.101542402,1712.99124,1481167569.9023998
1983-07-27,22773005.762457598,29256420.2904576,1712.9820960000002,1480575807.8723998
1983-07-28,20571776.4344832,26272288.0760832,1712.957712,1478957173.7424
1983-07-29,19326006.6822144,24439341.159014396,1712.924184,1476728892.1223998
1983-07-30,17686412.3123712,22408295.345971197,1712.8784640000001,1473692829.1200001
1983-07-31,17559141.6619008,21914038.967500802,1712.832744,1470651844.5324
1983-08-01,18250983.1563264,22605880.4619264,1712.805312,1468840935.54
1983-08-02,16648845.7964544,21003743.1020544,1712.7870240000002,1467629818.5324
1983-08-03,16269602.7451392,20624500.0507392,1712.774832,1466822345.52
1983-08-04,14951561.270169599,19453252.8669696,1712.744352,1464819174.0
1983-08-05,15123310.5908736,19845193.6244736,1712.719968,1463207940.75
1983-08-06,14399345.6123904,19268022.937190402,1712.6864400000002,1460995077.63
1983-08-07,14227522.8945408,19145131.6497408,1712.6437680000001,1458194461.29
1983-08-08,13694414.9603328,18612023.715532802,1712.588904,1454591626.5623999
1983-08-09,14446491.0455808,19510894.0919808,1712.555376,1452401422.47
1983-08-10,13826431.959552001,18988697.866752002,1712.5188,1450007089.7724
1983-08-11,14456008.208793601,19813999.8375936,1712.494416,1448413581.63
1983-08-12,13540868.1317376,19021188.3365376,1712.45784,1446027266.5523999
1983-08-13,12893847.8275584,18472030.8931584,1712.421264,1443654507.42
1983-08-14,12550128.9947136,18177243.4907136,1712.3907840000002,1441671996.69
1983-08-15,12191901.9927552,17794550.7735552,1712.375544,1440676886.7
1983-08-16,14920538.743296001,20694447.530495998,1712.4304080000002,1444245344.34
1983-08-17,15028432.547327999,21585244.220928,1712.5096560000002,1449414094.2624
1983-08-18,15470772.678143999,22419035.794944003,1712.6010960000003,1455392155.0823998
1983-08-19,17134955.0917632,24058752.493363198,1712.735208,1464208761.7524
