date,avg gain (m3/d),inflow(m3/d),max discharge (m3/d),outflow(m3/d)
1993-10-30,4726335.7937664,10373463.2448,,10373463.2448
1993-10-31,,10300066.0992,,10300066.0992
1993-11-01,4795059.9877632,10373463.2448,,10373463.2448
1993-11-02,,10324531.8144,,10324531.8144
1993-11-03,,10226668.9536,,10226668.9536
1993-11-04,,10251134.6688,,10251134.6688
1993-11-05,4648339.0937088,10153271.808,,10153271.808
1993-11-06,4341392.2308096,9835217.5104,,9835217.5104
1993-11-07,,9908614.656,,9908614.656
1993-11-08,,4447989.3519359995,,9908614.656
1993-11-09,,13880819.2444416,,9859683.2256
1993-11-10,2487551.59296,-7084659.47904,,11009571.84
1993-11-11,3869032.6674432,12815655.401779199,,14826223.4112
1993-11-12,,4822901.9716608,,14875154.841599999
1993-11-13,,-2238564.0093696,,14850689.1264
1993-11-14,3899272.2914303998,-2311643.100672,,14777291.9808
1993-11-15,,-8489872.2972672,,14630497.6896
1993-11-16,,-4693600.6668288,,16416494.8992
1993-11-17,,5890781.5087104,,19964023.6032
1993-11-18,,3038152.5135359997,,19988489.3184
1993-11-19,3671741.1400703997,5639665.4078976,,20012955.0336
1993-11-20,3615103.0093823997,5282784.020275201,,19988489.3184
1993-11-21,3685588.7348736003,7367409.749606401,,20037420.7488
1993-11-22,2376110.260224,5092881.1388928,,18520546.4064
1993-11-23,2179797.3614592003,3371448.9517055997,,14777291.9808
1993-11-24,1595066.7681792001,2287128.4540416,,15046414.848
1993-11-25,2259384.3330048,3964179.8338559996,,18251423.5392
1993-11-26,2522268.4428288,4251700.9188864,,18496080.6912
1993-11-27,2818058.9395967997,4227773.4494207995,,18814134.9888
1993-11-28,3233339.9894016,5734494.5200128,,19327915.008
1993-11-29,3670884.8400384,5929070.3529984,,19866160.742399998
1993-11-30,3873925.8104832,6457554.267033599,,19964023.6032
1993-12-01,,6631187.447808,,20110817.8944
1993-12-02,,6167097.2961792,,20184215.04
1993-12-03,,6026933.2137984,,20184215.04
1993-12-04,,7272800.828928,,20233146.470399998
1993-12-05,,6038872.4828160005,,20306543.616
1993-12-06,3973525.7370623997,5148369.380966401,,19743832.1664
1993-12-07,,5891515.4801664,,19303449.292799998
1993-12-08,,7059533.1895296,,19499175.014399998
1993-12-09,,5351288.022835201,,19817229.312
1993-12-10,3909743.617536,5537178.526924799,,19768297.8816
1993-12-11,3791769.9388416,5126374.7030016,,19866160.742399998
1993-12-12,3853056.5554176,5827048.320614399,,19768297.8816
1993-12-13,3782032.584192,5274049.7599488,,19352380.7232
1993-12-14,3655740.5623296,5337415.9623168,,19352380.7232
1993-12-15,3552519.7099007997,4867356.1761792,,19181120.7168
1993-12-16,3326089.5157248,4928960.8470528005,,18985394.9952
1993-12-17,3155318.8236288,4475072.8986623995,,18814134.9888
1993-12-18,3111011.4134016,4752611.9718912,,18814134.9888
1993-12-19,3281488.5169152,4697637.509836799,,19009860.7104
1993-12-20,3332377.2045311998,4905571.623321599,,19107723.5712
1993-12-21,3304828.8092159997,4823464.6831104,,19083257.856
1993-12-22,3207186.1398528004,4690004.2066944,,18814134.9888
1993-12-23,3070251.5318784,4523637.3433344,,18520546.4064
1993-12-24,2934124.2925056,4147868.4235776,,18520546.4064
1993-12-25,2814853.9309056,4037161.0622976003,,18447149.2608
1993-12-26,2810694.7593215997,4198708.1797632,,18471614.976
1993-12-27,2924460.3350016,4492125.5021568,,18471614.976
1993-12-28,3000622.1064192,4543576.901222399,,18569477.8368
1993-12-29,2997661.75488,4679361.6205824,,18593943.552
1993-12-30,3172934.1385728,5343850.4454144,,18838600.704
1993-12-31,3466082.3380992,5296484.8207872,,18863066.4192
1994-01-01,3443989.7972736,5471781.6701952005,,18789669.2736
1994-01-02,3327851.0472192,6419118.628454399,,18545012.1216
1994-01-03,3341747.5734528,4492590.3507456,,18618409.2672
1994-01-04,3336487.4446847998,5659360.308633599,,18593943.552
1994-01-05,3392171.41248,5299543.035187201,,18642874.9824
1994-01-06,3257169.5960064,5768575.2612864,,18569477.8368
1994-01-07,2856127.5924480003,5244617.504563199,,18129094.9632
1994-01-08,3056403.9370752,5096550.9961728,,18226957.824
1994-01-09,3302847.0862848,5443841.8234368,,18202492.1088
1994-01-10,3399437.7298944,4835844.3350016,,18447149.2608
1994-01-11,2924851.7864448,5530621.7152512,,19352380.7232
1994-01-12,3474082.6269696,5167599.433113599,,23022238.0032
1994-01-13,3535491.5721215997,5908005.3722112,,23022238.0032
1994-01-14,3577670.4651264,6214854.3722496,,23315826.5856
1994-01-15,3661367.6768255997,6196505.0858496,,23315826.5856
1994-01-16,3737920.8996864,5641133.3508096,,23462620.8768
1994-01-17,3681527.4261503997,6429589.9545599995,,23340292.3008
1994-01-18,3359901.1341311997,5742617.1374592,,21627692.2368
1994-01-19,3468871.4296319997,5640228.1193472,,23071169.4336
1994-01-20,3438900.9285119995,5141763.637862399,,22997772.288
1994-01-21,3157129.2865536003,4925511.1812096,,22728649.4208
1994-01-22,3327263.8700544,5635139.250585601,,22777580.8512
1994-01-23,3584618.7282432,5454484.4095488,,22899909.4272
1994-01-24,3528983.6918784003,5796099.190886401,,22777580.8512
1994-01-25,3423805.5822336003,5391925.5757824,,22655252.2752
1994-01-26,3347203.4279424,5254672.9135104,,22435060.8384
1994-01-27,3261573.4247423997,5162314.8386304,,22288266.547199998
1994-01-28,3250465.9900415996,4934587.9615488,,22435060.8384
1994-01-29,3197962.5652224,5242170.9330432,,22288266.547199998
1994-01-30,3244422.9583872,5010089.158656,,22386129.408
1994-01-31,3079939.9550976004,4815390.9970944,,22141472.256
1994-02-01,3162536.2096128003,4963604.299776,,22117006.5408
1994-02-02,3280412.0254463996,5166204.8873472,,22117006.5408
1994-02-03,3158792.9551871996,4800466.9108224,,21823417.9584
1994-02-04,3009747.8181888,4776930.8928,,21872349.3888
1994-02-05,2859699.5868671997,4269805.5481344,,21652157.952
1994-02-06,2612595.8633471997,4605083.7092352,,21309637.9392
1994-02-07,1840457.8916352,3267567.5249663997,,20379940.7616
1994-02-08,1663619.7021696,2755133.1201023995,,20257612.1856
1994-02-09,1737016.8477696,3766447.9236096,,20257612.1856
1994-02-10,1898955.4166783998,3788320.2729984,,20306543.616
1994-02-11,2200201.7679359997,4012157.1013632,,20551200.768
1994-02-12,2617807.0606848,4194010.7624447998,,20967117.9264
1994-02-13,3129605.3569536,5349550.957056001,,21431966.5152
1994-02-14,3332572.9302528,5149690.5295872,,21480897.9456
1994-02-15,,5266245.1968,,21407500.8
1994-02-16,,4855759.4271744,,21431966.5152
1994-02-17,,5239969.018675201,,21138377.9328
1994-02-18,,5530059.0038016,,21407500.8
1994-02-19,,5960851.317043199,,21334103.6544
1994-02-20,,4927028.055551999,,21187309.3632
1994-02-21,,4859478.2158848,,20697995.0592
1994-02-22,,5083290.578534399,,20697995.0592
1994-02-23,,5069956.763750399,,20844789.3504
1994-02-24,,4051889.422848,,20379940.7616
1994-02-25,,4937254.7245056,,17590849.2288
1994-02-26,,4192958.7366911997,,9688423.2192
1994-02-27,,4744660.6144512,,9712888.9344
1994-02-28,3660902.8282367997,4438961.5030272,,9615026.0736
1994-03-01,3629855.8356480002,5712915.7592064,,9835217.5104
1994-03-02,3627238.0041215997,5632448.021913599,,9223574.6304
1994-03-03,4550525.1643392,8736339.912192,,9761820.3648
1994-03-04,6021722.0164608,11800817.535283199,,9957546.0864
1994-03-05,7942109.3996544,13726171.4586624,,10128806.0928
1994-03-06,7932151.853568,12986670.751027199,,9688423.2192
1994-03-07,7410053.4912,11535535.7853696,,9468231.782399999
1994-03-08,6932653.990502399,10837259.807846399,,9492697.4976
1994-03-09,6688119.1670784,10103410.6804224,,9688423.2192
1994-03-10,6471108.273254399,9920431.5964416,,9712888.9344
1994-03-11,6365856.766464,9633057.3057024,,9737354.6496
1994-03-12,6189532.3570176,9230865.4135296,,9541628.928
1994-03-13,6092379.0019584,8640948.0886272,,9468231.782399999
1994-03-14,6044034.7487232,9499058.583552,,9394834.6368
1994-03-15,6397662.196223999,9930756.128256,,9517163.2128
1994-03-16,6877728.4598784,11498763.815423999,,9321437.4912
1994-03-17,7639346.174054399,10548001.6570368,,9615026.0736
1994-03-18,7644214.8513792,12825343.8249984,,9101246.0544
1994-03-19,7980838.626816001,12526128.1281024,,9419300.352
1994-03-20,7692265.516032,12058563.8449152,,9150177.4848
1994-03-21,7445479.8468096,11416363.286630401,,9125711.7696
1994-03-22,7151401.9501056,11010134.551449599,,9027848.9088
1994-03-23,6816123.789004799,10182043.4890752,,8929986.048
1994-03-24,6505996.3831295995,9638292.9687552,,8905520.332799999
1994-03-25,6350418.9001728,9579355.0608384,,9370368.9216
1994-03-26,6262122.134016001,9210314.2127616,,9419300.352
1994-03-27,6229313.6099328,9289754.390016,,9394834.6368
1994-03-28,6097418.9392896,6950073.579724799,,9248040.3456
1994-03-29,6177593.0879999995,9241141.0139136,,9345903.2064
1994-03-30,6329035.865088,9572993.9748864,,9468231.782399999
1994-03-31,6897447.8263296,10697682.902630402,,9443766.0672
1994-04-01,7695470.524723199,12532587.0769152,,9394834.6368
1994-04-02,8674368.2555904,14949212.5615104,,9272506.0608
1994-04-03,9963491.255193599,17988123.5122176,,10373463.2448
1994-04-04,11764094.496768,20792970.9656064,,12159460.4544
1994-04-05,12045597.0158592,21077923.150540803,,12453049.036799999
1994-04-06,11624199.5372544,19486085.856767997,,12012666.1632
1994-04-07,10982512.7589888,18255068.930764798,,11376557.568
1994-04-08,10580638.921113601,17120569.2512256,,10960640.409599999
1994-04-09,10291772.2217472,16779982.0299264,,10691517.5424
1994-04-10,10363799.287296,16753363.331788799,,10740448.9728
1994-04-11,10866325.077504,17929748.3157504,,11254228.992
1994-04-12,12369400.756531201,20719108.9714176,,12771103.3344
1994-04-13,14522628.3512832,24607542.9510144,,14948551.9872
1994-04-14,15703759.6839936,24616399.5399168,,16098440.6016
1994-04-15,14961078.4333824,23025589.806182403,,15340003.430399999
1994-04-16,15029019.724492801,23964216.9698304,,15437866.291199999
1994-04-17,18325530.190540798,31732742.120140802,,18789669.2736
1994-04-18,30034332.1709568,51750296.7081984,,30582144.0
1994-04-19,39904242.0655104,68206768.58603519,,40368430.08
1994-04-20,42784052.470272,73979136.0331776,,43304315.904
1994-04-21,48171916.737331204,83573464.1117184,,48686773.247999996
1994-04-22,56646620.291174404,100187690.9211648,,57249773.567999996
1994-04-23,61272157.3383168,106140150.4978944,,61653602.304
1994-04-24,56824706.232115194,95009228.7105024,,57249773.567999996
1994-04-25,49690748.3369472,81657994.33728,,49910059.008
1994-04-26,41257538.6360832,66494413.1791872,,41836372.992
1994-04-27,34755774.8216832,54942754.4875008,,34985972.736
1994-04-28,30089893.810175996,47425810.286592,,30337486.848
1994-04-29,26875979.5986432,42013284.5786112,,27156943.872
1994-04-30,25087560.2832384,39225098.2772736,,25444343.808
1994-05-01,24585939.7244928,38998521.2888064,,24955029.504
1994-05-02,24842878.665523198,39307474.340352,,25199686.656
1994-05-03,24522206.5363968,37875887.4811392,,24955029.504
1994-05-04,24080086.597017597,37909723.565260805,,24465715.2
1994-05-05,24268350.2754816,39394034.0407296,,24710372.351999998
1994-05-06,26540065.3289472,44337062.6740224,,26912286.72
1994-05-07,31748742.697881598,55250900.1704448,,32294744.064
1994-05-08,41764859.7064704,71789845.9742208,,42325687.296
1994-05-09,50905275.37090559,86838707.3937408,,51378001.92
1994-05-10,60084591.52250879,101897893.3450752,,60674973.696
1994-05-11,68425736.7370752,112460598.8969472,,69727288.32
1994-05-12,72512514.2697984,120522957.28680961,,72907831.296
1994-05-13,74658524.4785664,119564072.510976,,75109745.664
1994-05-14,63866232.655257605,97385338.9707264,,64100173.824
1994-05-15,52405684.286975995,80961895.8084096,,52845944.832
1994-05-16,48831585.816268794,50308116.194304004,,49176087.552
1994-05-17,45817385.2379136,99080813.03408639,,46240201.728
1994-05-18,40603423.274496,62055525.0733056,,41102401.536
1994-05-19,36603376.7021568,56986057.6238592,,36943229.952
1994-05-20,35530701.884927996,49889825.861529596,,35964601.344
1994-05-21,36061779.164774396,45985489.1670528,,36453915.648
1994-05-22,37514088.484761596,61387292.994048,,37921858.56
1994-05-23,36789242.7405312,59563985.568768,,37187887.104
1994-05-24,37290520.779264,58895386.5037824,,37677201.408
1994-05-25,40283949.965414405,63134732.2364928,,40613087.232
1994-05-26,44820358.4120832,70380327.19011839,,45261573.12
1994-05-27,49208504.62464,78523446.905856,,49665401.856
1994-05-28,51199328.801894404,78087296.6009856,,51622659.072
1994-05-29,45278576.792064,73896588.7100928,,45750887.424
1994-05-30,40113766.450483195,65278564.996608004,,40368430.08
1994-05-31,34207106.692608,54410576.2504704,,34496658.432
1994-06-01,31508367.0460416,49323615.814656,,31805429.759999998
1994-06-02,34848695.608012795,54932699.0785536,,35230629.888
1994-06-03,35175312.9059328,55648394.645299196,,35475287.04
1994-06-04,35627757.377126396,53127863.2682496,,35964601.344
1994-06-05,38639804.972544,61218112.57344,,39145144.32
1994-06-06,37671305.1706368,58771956.97059839,,38166515.712
1994-06-07,39389654.6777088,60571826.2407168,,39879115.776
1994-06-08,36637188.3205632,57524474.6182656,,36943229.952
1994-06-09,31839681.76128,49419154.43251199,,32294744.064
1994-06-10,28295969.7088512,43048600.2487296,,28624886.783999998
1994-06-11,26469016.892006397,38211434.7651072,,26912286.72
1994-06-12,27343543.8818304,40172875.6184064,,27646258.176
1994-06-13,30612677.212569598,48453663.913574405,,31071458.304
1994-06-14,33456253.89312,62969808.8503296,,33762686.975999996
1994-06-15,30957521.4683136,45733957.1490816,,31316115.456
1994-06-16,28841139.2406528,42178305.8276352,,29114201.088
1994-06-17,26702542.1435904,39675854.6141184,,27156943.872
1994-06-18,25112808.901324797,36786208.9918464,,25444343.808
1994-06-19,23949048.2264064,35323526.2086144,,24343386.623999998
1994-06-20,23369602.227609597,35000309.6451072,,23756209.4592
1994-06-21,23321576.028672002,33978572.4469248,,23731743.744
1994-06-22,23925071.8255104,35455396.413542405,,24318920.9088
1994-06-23,24288558.9562368,35893406.112768,,24710372.351999998
1994-06-24,24297244.2851328,35310901.899571195,,24710372.351999998
1994-06-25,23465312.105472002,34258386.8316672,,23829606.6048
1994-06-26,22281636.338380802,32913188.4128256,,22655252.2752
1994-06-27,24494095.429632,33536966.2875648,,24955029.504
1994-06-28,23576508.781055998,31879096.0284672,,23707278.0288
1994-06-29,21520899.389952,29300458.577817596,,21750020.8128
1994-06-30,20111111.4829824,27346528.6990848,,20428872.191999998
1994-07-01,19071440.9155584,26605975.965696,,19450243.584
1994-07-02,18627241.3903872,26589486.0736512,,18985394.9952
1994-07-03,18608549.5839744,24407046.4149504,,18960929.28
1994-07-04,17009519.3699328,22824481.6272384,,17370657.792
1994-07-05,15422134.8363264,21022679.565619197,,15780386.304
1994-07-06,14294167.502745599,19251533.045145597,,14654963.4048
1994-07-07,13509845.604864,18671426.4720384,,13847594.803199999
1994-07-08,13030415.4498048,17771161.549824,,13382746.214399999
1994-07-09,12775653.9574272,16871532.7362048,,13138089.0624
1994-07-10,12593262.050611202,17125707.0514176,,12942363.3408
1994-07-11,12184709.072486399,16270361.1823104,,12526446.1824
1994-07-12,11651821.3297152,15737057.522380799,,11988200.447999999
1994-07-13,11140805.936332801,15675354.9886464,,11474420.4288
1994-07-14,10788524.103168,13093023.2150016,,11107434.7008
1994-07-15,10703310.0171264,14132546.9881344,,11034037.5552
1994-07-16,10754174.239027198,15065889.5572992,,11082968.9856
1994-07-17,10562656.620441599,14209932.045312,,10887243.264
1994-07-18,10206362.409984,12545431.5773952,,10544723.2512
1994-07-19,9947808.7317504,13157930.757427199,,10275600.384
1994-07-20,9592003.8355968,12604491.813887998,,9933080.371199999
1994-07-21,9171927.5056128,11743592.227430401,,9517163.2128
1994-07-22,8854289.1251712,11421231.963955201,,9199108.9152
1994-07-23,8555195.7568512,11596504.347647998,,9590560.3584
1994-07-24,8553458.691072,10206484.73856,,9761820.3648
1994-07-25,9100316.357222399,12525883.4709504,,10300066.0992
1994-07-26,8829480.8899584,11591611.204607999,,10030943.232
1994-07-27,8531488.478822399,10628542.791475201,,9737354.6496
1994-07-28,8203525.5665664,10313889.228287999,,9419300.352
1994-07-29,7908787.095551999,10435875.2842752,,9101246.0544
1994-07-30,7541189.724672,10018123.1972352,,9125711.7696
1994-07-31,7483010.2539264,9075263.4648576,,9296971.776
1994-08-01,7230670.8673535995,9474054.6226176,,9027848.9088
1994-08-02,6998686.9558272,8783191.7568,,8783191.7568
1994-08-03,6669476.292096,8924163.207782399,,9370368.9216
1994-08-04,6793028.153856,8136954.355507201,,8807657.472
1994-08-05,6622844.638924799,8758726.0416,,8758726.0416
1994-08-06,6528725.0325504,7796611.79136,,8685328.896
1994-08-07,6320277.1390464,7495928.151552,,8611931.7504
1994-08-08,6153151.838515201,7618574.7818496,,8734260.3264
1994-08-09,5989060.2866688,7521029.9753472,,8636397.4656
1994-08-10,5839183.315353599,7546107.3334272,,8660863.1808
1994-08-11,5657329.654271999,7055594.2093824,,8611931.7504
1994-08-12,5505128.4400128,6185789.102592,,8636397.4656
1994-08-13,5394225.3530112,7100513.2624896,,8660863.1808
1994-08-14,5291249.1577344,6216420.1780224,,8660863.1808
1994-08-15,5228103.146803199,6435975.5062272,,8660863.1808
1994-08-16,5107633.9651584,6244898.270515201,,8685328.896
1994-08-17,5044585.8170880005,5749443.072,,8636397.4656
1994-08-18,4924287.8954496,6176125.145088,,8611931.7504
1994-08-19,4784025.950208,6047631.208857601,,8709794.6112
1994-08-20,4666590.517248,4679802.003456,,8660863.1808
1994-08-21,4566158.756352,5609743.838208,,8709794.6112
1994-08-22,4510890.7057152,4982002.5176064,,8734260.3264
1994-08-23,4370653.2261888,6964532.817408,,8734260.3264
1994-08-24,4376280.3406848,5428526.2857216,,8734260.3264
1994-08-25,4185643.4878463997,5236225.7642496,,8758726.0416
1994-08-26,4181337.5219711997,5626698.5788416,,8709794.6112
1994-08-27,4093138.6186752,3802706.113536,,8636397.4656
1994-08-28,3992290.9406208,4880665.525248,,8611931.7504
1994-08-29,3991238.9148671995,3961219.4823168,,8783191.7568
1994-08-30,3950870.4847871996,5224384.3580928,,8734260.3264
1994-08-31,3939126.9414911997,5019019.144703999,,8734260.3264
1994-09-01,3887308.5566976,4999495.5039743995,,8709794.6112
1994-09-02,3826070.871552,5265829.279641599,,8758726.0416
1994-09-03,3923419.9523328003,5949572.622336,,8783191.7568
1994-09-04,4062311.8175232,4573938.8537856,,8709794.6112
