date,total avg discharge (m3/d),computed flow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),wse(m),storage(m3)
2022-01-09,951716.32128,951716.32128,-6.111039999999997,-0.22210399999999808,-11.666639999999997,1293.720552,110073288.24
2022-01-10,961502.60736,961502.60736,-5.705481199999998,1.1112400000000022,-9.944403999999999,1293.720552,110073288.24
2022-01-11,954162.8928,1389579.2262144,-5.583257999999999,0.33345600000000175,-11.444415999999999,1293.729696,110508706.68
2022-01-12,912571.17696,912571.17696,-2.6832347999999975,4.0001520000000035,-6.611043999999998,1293.729696,110508706.68
2022-01-13,924804.03456,924804.03456,-1.2721123999999975,5.222384000000002,-5.444367999999999,1293.729696,110508706.68
2022-01-14,968842.32192,1398093.295104,-1.0554439999999978,3.944596000000004,-4.3332479999999975,1293.7388400000002,110937957.72
2022-01-15,966395.7504,966395.7504,-2.527677999999998,2.4445840000000025,-5.8888159999999985,1293.7388400000002,110937957.72
2022-01-16,978628.608,978628.608,-4.338803599999997,3.3890360000000044,-8.444391999999997,1293.7388400000002,110937957.72
2022-01-17,985968.32256,985968.32256,-4.7999183999999975,1.666800000000002,-8.944395999999998,1293.7388400000002,110937957.72
2022-01-18,993308.03712,993308.03712,-6.994380399999997,-4.944363999999997,-10.499963999999999,1293.7388400000002,110937957.72
2022-01-19,993308.03712,993308.03712,-4.199913599999997,-2.5554559999999977,-5.333255999999999,1293.7388400000002,110937957.72
2022-01-20,993308.03712,1573047.6244992001,-2.4554551999999994,0.5556800000000024,-4.6110279999999975,1293.7510320000001,111517693.32000001
2022-01-21,1000647.75168,1434840.7993344,-1.6998935999999958,-0.11099199999999598,-3.222127999999998,1293.760176,111951878.28
2022-01-22,988414.89408,988414.89408,-3.705465199999999,-1.166556,-5.8332599999999974,1293.760176,111951878.28
2022-01-23,990861.4656,990861.4656,-4.649917199999999,-2.7221239999999973,-6.055483999999998,1293.760176,111951878.28
2022-01-24,993308.03712,1418864.6873088002,-4.9832531999999965,-2.7776799999999984,-7.1110479999999985,1293.7693199999999,112377428.88
2022-01-25,1010434.03776,1010434.03776,-8.983285199999997,-4.499915999999999,-15.888895999999999,1293.7693199999999,112377428.88
2022-01-26,983521.75104,983521.75104,-9.6610684,-2.333231999999997,-15.0,1293.7693199999999,112377428.88
2022-01-27,963949.17888,1537523.4060288002,-9.872181199999998,-4.111023999999997,-17.555576,1293.781512,112950997.08
2022-01-28,973735.46496,973735.46496,-12.333312,-4.388803999999997,-17.944468,1293.781512,112950997.08
2022-01-29,976182.03648,976182.03648,-11.122191199999998,-1.110999999999997,-16.500011999999998,1293.781512,112950997.08
2022-01-30,973735.46496,1402986.438144,-13.494432399999999,-2.944347999999998,-20.166708,1293.7906560000001,113380248.12
2022-01-31,963949.17888,534698.205696,-5.066587199999999,0.16678800000000038,-15.111111999999999,1293.781512,112950997.08
2022-02-01,959056.03584,959056.03584,-8.583281999999999,-2.7221239999999973,-16.611124,1293.781512,112950997.08
2022-02-02,954162.8928,1383413.865984,-10.388851999999998,-4.666583999999997,-15.666671999999998,1293.7906560000001,113380248.12
2022-02-03,946823.17824,946823.17824,-9.411066399999998,-2.2221199999999968,-16.333344,1293.7906560000001,113380248.12
2022-02-04,941930.0352,1378594.1200896,-4.238802799999997,2.3890279999999997,-9.611068,1293.7998,113816900.04
2022-02-05,941930.0352,941930.0352,-5.661036399999999,0.0001200000000025625,-13.666656,1293.7998,113816900.04
2022-02-06,927250.6060799999,1360195.9022592,-6.805489999999999,0.055676000000001835,-11.555527999999999,1293.8089439999999,114249851.52
2022-02-07,922357.46304,922357.46304,-4.649917199999999,1.6112440000000028,-9.722179999999998,1293.8089439999999,114249851.52
2022-02-08,1122976.3276799999,1122976.3276799999,-7.411050399999999,2.055692000000004,-14.222216,1293.8089439999999,114249851.52
2022-02-09,1125422.8991999999,1125422.8991999999,-4.561027599999999,3.4445920000000037,-10.444408,1293.8089439999999,114249851.52
2022-02-10,1122976.3276799999,1122976.3276799999,-2.7332351999999993,6.1668360000000035,-9.611068,1293.8089439999999,114249851.52
2022-02-11,1103403.75552,1678201.2684288002,-2.5887895999999984,4.611268000000003,-9.722179999999998,1293.821136,114824653.2
2022-02-12,1078938.04032,1078938.04032,-3.311017599999998,1.8334679999999999,-7.833276,1293.821136,114824653.2
2022-02-13,1081384.61184,1081384.61184,-3.9054667999999992,5.444608000000002,-9.611068,1293.821136,114824653.2
2022-02-14,1064258.6112,1064258.6112,-0.27765999999999735,7.055732000000006,-6.611043999999998,1293.821136,114824653.2
2022-02-15,1049579.18208,1049579.18208,0.26123320000000305,2.1668040000000026,-1.3332239999999977,1293.821136,114824653.2
2022-02-16,1113190.0415999999,1113190.0415999999,-0.46099479999999815,2.3890279999999997,-1.999895999999998,1293.821136,114824653.2
2022-02-17,1140102.32832,1140102.32832,-0.18321479999999823,4.389044000000002,-4.833251999999998,1293.821136,114824653.2
2022-02-18,1127869.47072,1127869.47072,0.4779016000000027,7.222400000000004,-6.222151999999998,1293.821136,114824653.2
2022-02-19,1122976.3276799999,1122976.3276799999,1.2501300000000022,12.166884000000003,-7.333271999999997,1293.821136,114824653.2
2022-02-20,1110743.4700799999,1538771.157504,2.6834748000000026,9.055748000000001,-1.9443399999999968,1293.8302800000001,115252670.76
2022-02-21,1081384.61184,1081384.61184,-2.949903599999997,1.7223560000000049,-7.666607999999998,1293.8302800000001,115252670.76
2022-02-22,1125422.8991999999,1125422.8991999999,-8.483281199999999,-5.277699999999998,-10.944411999999998,1293.8302800000001,115252670.76
2022-02-23,1149888.6144,721860.9269760001,-9.777735999999997,-6.333263999999998,-14.111104,1293.821136,114824653.2
2022-02-24,1130316.04224,1558343.729664,-7.822164799999998,-3.1110159999999993,-14.166659999999998,1293.8302800000001,115252670.76
2022-02-25,1118083.1846399999,1118083.1846399999,-8.6277268,-3.3887959999999993,-16.055564,1293.8302800000001,115252670.76
2022-02-26,1125422.8991999999,1125422.8991999999,-10.8833004,-0.7221079999999986,-18.944475999999998,1293.8302800000001,115252670.76
2022-02-27,1164568.04352,1164568.04352,-7.911054399999998,-0.11099199999999598,-15.500003999999999,1293.8302800000001,115252670.76
2022-02-28,1181694.04416,753666.356736,0.2223440000000032,10.389092000000005,-9.777735999999997,1293.821136,114824653.2
2022-03-01,1184140.61568,1612168.3031040002,6.033501600000005,12.444664000000003,1.8334679999999999,1293.8302800000001,115252670.76
2022-03-02,1191480.33024,1191480.33024,4.994604400000004,16.111360000000005,-0.7221079999999986,1293.8302800000001,115252670.76
2022-03-03,1176776.4354048,1176776.4354048,5.339051600000001,14.222456000000008,0.055676000000001835,1293.8302800000001,115252670.76
2022-03-04,1196373.47328,1196373.47328,3.2779240000000023,6.611284000000001,0.5001240000000031,1293.8302800000001,115252670.76
2022-03-05,1184140.61568,1184140.61568,1.4556871999999998,5.2779400000000045,0.055676000000001835,1293.8302800000001,115252670.76
2022-03-06,1171907.75808,1171907.75808,-1.005443599999996,3.4445920000000037,-4.388803999999997,1293.8302800000001,115252670.76
2022-03-07,1176800.90112,1176800.90112,-1.166556,4.166820000000001,-5.611035999999999,1293.8302800000001,115252670.76
2022-03-08,1176800.90112,1176800.90112,1.4723540000000028,5.611276000000004,-3.666575999999999,1293.8302800000001,115252670.76
2022-03-09,1164568.04352,736540.3560960001,-4.822140799999998,1.1112400000000022,-7.777719999999999,1293.821136,114824653.2
2022-03-10,1149888.6144,1149888.6144,-6.305485999999998,-1.110999999999997,-13.388876,1293.821136,114824653.2
2022-03-11,1159674.90048,1159674.90048,-0.3109935999999962,7.055732000000006,-8.333279999999998,1293.821136,114824653.2
2022-03-12,1159674.90048,1587702.5879040002,6.122391200000006,15.000240000000005,-1.5554479999999984,1293.8302800000001,115252670.76
2022-03-13,1167014.61504,1167014.61504,5.983501200000006,9.222416000000003,0.9445720000000044,1293.8302800000001,115252670.76
2022-03-14,1162121.472,1162121.472,4.611268000000003,13.000224000000003,-4.222135999999999,1293.8302800000001,115252670.76
2022-03-15,1164568.04352,1164568.04352,5.527942000000003,9.611308000000001,1.8334679999999999,1293.8302800000001,115252670.76
2022-03-16,1149888.6144,1149888.6144,4.150153200000002,8.611300000000004,0.4445680000000003,1293.8302800000001,115252670.76
2022-03-17,1149888.6144,721860.9269760001,3.4834812000000035,12.166884000000003,-4.722139999999998,1293.821136,114824653.2
2022-03-18,1169461.18656,1597488.8739840002,6.066835200000003,13.778008000000003,-1.110999999999997,1293.8302800000001,115252670.76
2022-03-19,1159674.90048,731647.2130560001,9.255749600000001,16.611364000000002,3.6112600000000015,1293.821136,114824653.2
2022-03-20,1189033.75872,1189033.75872,2.366805600000003,6.666840000000004,-1.4443359999999998,1293.821136,114824653.2
2022-03-21,1162121.472,1162121.472,2.5223624000000022,9.611308000000001,-2.888791999999997,1293.821136,114824653.2
2022-03-22,1122976.3276799999,1551004.015104,5.5390532000000015,13.833564000000003,-2.888791999999997,1293.8302800000001,115252670.76
2022-03-23,1125422.8991999999,1549731.7979135998,8.527966000000003,19.27805200000001,-1.5554479999999984,1293.839424,115676987.88
2022-03-24,1142548.89984,718240.0011264,11.261321200000005,19.000272000000002,4.277932000000003,1293.8302800000001,115252670.76
2022-03-25,1118083.1846399999,1118083.1846399999,12.105772400000003,24.555872000000008,1.3890200000000021,1293.8302800000001,115252670.76
2022-03-26,1115636.6131199999,1539945.5118335998,11.722436000000005,23.722532000000008,0.6667920000000045,1293.839424,115676987.88
2022-03-27,1142548.89984,718240.0011264,12.511331200000004,24.166980000000002,4.500156000000004,1293.8302800000001,115252670.76
2022-03-28,1132762.61376,1132762.61376,13.628006800000005,21.555848000000005,8.166852000000006,1293.8302800000001,115252670.76
2022-03-29,1162121.472,1162121.472,8.372409200000003,17.444704,4.8890480000000025,1293.8302800000001,115252670.76
2022-03-30,1167014.61504,-268755.881472,8.166852000000006,15.555800000000005,0.777904000000003,1293.7998,113816900.04
2022-03-31,1235518.6176,798854.5327104,5.550164400000003,9.833532000000005,0.8334600000000023,1293.7906560000001,113380248.12
2022-04-01,1240411.76064,2110021.1417088,5.589053600000003,13.500228000000003,-2.9999039999999972,1293.8089439999999,114249851.52
2022-04-02,1215946.04544,783000.7492608001,7.472402000000006,13.555784000000003,-0.6109959999999965,1293.7998,113816900.04
2022-04-03,1223285.76,1223285.76,6.494616400000002,16.166916000000008,-3.833243999999997,1293.7998,113816900.04
2022-04-04,2431892.09088,-876312.9870336,6.722396000000003,13.500228000000003,-0.22210399999999808,1293.729696,110508706.68
2022-04-05,2666762.9568,5974968.0347136,3.5612595999999996,6.889064000000001,-1.0554439999999978,1293.7998,113816900.04
2022-04-06,3180542.976,3180542.976,2.6501412000000037,11.444656000000005,-6.722155999999998,1293.7998,113816900.04
2022-04-07,3229474.4063999997,3229474.4063999997,6.8279524000000045,19.166940000000004,-5.4999239999999965,1293.7998,113816900.04
2022-04-08,3488346.1389312,2622431.0808576,13.839119600000004,26.000328000000003,3.8890400000000014,1293.781512,112950997.08
2022-04-09,3698017.3181952,1684978.2715392,5.200161600000001,13.000224000000003,0.2223440000000032,1293.7388400000002,110937957.72
2022-04-10,3559614.7673088,3559614.7673088,2.8668096,8.889080000000003,-2.4443439999999974,1293.7388400000002,110937957.72
2022-04-11,4188212.3879424,3758961.4147584,1.2834636000000046,8.444632000000006,-1.999895999999998,1293.729696,110508706.68
2022-04-12,4844211.6096,3412135.4360832,-0.43321679999999674,3.222368000000003,-2.7221239999999973,1293.699216,109076636.4
2022-04-13,4953671.2194048,5950331.0595072005,-0.9165539999999979,4.277932000000003,-5.111031999999998,1293.720552,110073288.24
2022-04-14,5405871.0334464,4980314.3832576005,2.9334768000000047,8.166852000000006,-0.7221079999999986,1293.7114080000001,109647737.64
2022-04-15,5234978.0127743995,5660534.662963199,3.5779264000000026,8.000184,0.2779000000000025,1293.720552,110073288.24
2022-04-16,5163758.3158272,2721468.2959871995,6.066835200000003,16.222472000000003,0.0001200000000025625,1293.668736,107630997.84
2022-04-17,5087033.83296,7529323.8527999995,5.683498800000002,12.111328000000004,-0.6109959999999965,1293.720552,110073288.24
2022-04-18,5055203.937484799,5055203.937484799,10.616871600000003,23.000304000000007,0.5556800000000024,1293.720552,110073288.24
2022-04-19,5395815.6244992,4970258.9743104,7.344623200000001,11.111320000000003,3.1668120000000037,1293.7114080000001,109647737.64
2022-04-20,6494619.8255616,5923516.635648,9.077970400000005,16.611364000000002,2.7779200000000017,1293.699216,109076636.4
2022-04-21,8062529.6498688,6187648.4969472,8.866857600000003,15.889136000000008,4.222376000000004,1293.659592,107201746.8
2022-04-22,9328092.1657344,8893899.11808,6.694618000000002,11.833548,3.6668160000000043,1293.650448,106767561.84
2022-04-23,9781270.608384,10215463.6560384,5.5390532000000015,12.111328000000004,1.3334640000000029,1293.659592,107201746.8
2022-04-24,9325988.1142272,9325988.1142272,7.383512400000004,15.778024000000002,-1.5554479999999984,1293.659592,107201746.8
2022-04-25,10398124.6857216,9963931.6380672,10.2446464,19.27805200000001,0.9445720000000044,1293.650448,106767561.84
2022-04-26,10962255.1468032,10962255.1468032,12.161328400000006,18.55582400000001,6.611284000000001,1293.650448,106767561.84
2022-04-27,12710428.360704,12286119.461990401,9.027970000000003,18.00026400000001,2.3890279999999997,1293.641304,106343244.72
2022-04-28,14598056.151244799,14024481.924096,8.022406400000001,16.944700000000005,1.3890200000000021,1293.6291119999999,105769676.52
2022-04-29,15888133.3137408,18769533.989990402,6.944620000000004,12.722444000000003,2.222360000000002,1293.690072,108651085.8
2022-04-30,15992039.2061952,17849672.0299008,9.189082400000004,19.000272000000002,-2.055451999999997,1293.729696,110508706.68
2022-05-01,15925223.337984,18367513.357823998,7.472402000000006,11.500212000000005,5.389052000000003,1293.781512,112950997.08
2022-05-02,13772069.1403776,14637984.1984512,9.155748800000001,18.444712000000003,2.8334760000000045,1293.7998,113816900.04
2022-05-03,11930632.6201344,12363577.9163136,5.122383200000002,9.777976000000006,1.166796000000005,1293.8089439999999,114249851.52
2022-05-04,11962609.3099008,11962609.3099008,10.3835364,18.00026400000001,3.4445920000000037,1293.8089439999999,114249851.52
2022-05-05,12780498.1690368,10482531.4031616,15.389132000000004,23.666976,8.111296000000003,1293.760176,111951878.28
2022-05-06,13003894.614527998,13429451.2647168,14.766904800000006,21.333624000000007,8.000184,1293.7693199999999,112377428.88
2022-05-07,13532451.925708799,12672726.693580799,10.294646800000002,14.278012000000004,4.8890480000000025,1293.7510320000001,111517693.32000001
2022-05-08,13131140.799283199,11686733.9053056,4.605712400000002,8.000184,2.4445840000000025,1293.720552,110073288.24
2022-05-09,13624638.7405824,14489306.0471808,3.694594000000002,8.666856000000003,0.33345600000000175,1293.7388400000002,110937957.72
2022-05-10,14266349.9845632,14266349.9845632,5.9335008000000045,12.889112000000004,-0.7221079999999986,1293.7388400000002,110937957.72
2022-05-11,14767579.0918656,14767579.0918656,7.377956800000003,15.444688,-1.2221119999999956,1293.7388400000002,110937957.72
2022-05-12,15525551.4144768,16965016.233984,9.694642000000005,15.333576000000008,3.7223720000000036,1293.7693199999999,112377428.88
2022-05-13,16277676.431155201,16851250.658304,10.627982800000005,16.000248,5.7779440000000015,1293.781512,112950997.08
2022-05-14,17353042.477056,17353042.477056,13.205781200000004,21.166956,5.2779400000000045,1293.781512,112950997.08
2022-05-15,18786366.402048,19215617.375232,16.344695200000004,26.38922,4.222376000000004,1293.7906560000001,113380248.12
2022-05-16,19840398.3442944,18412016.4937728,19.244718400000004,25.944772000000007,12.389108000000004,1293.760176,111951878.28
2022-05-17,20867762.6569728,19853830.0219392,15.978025600000002,22.722524000000007,9.389084000000004,1293.7388400000002,110937957.72
2022-05-18,21646824.4260864,22660757.06112,15.9613588,24.278092000000008,6.500172000000006,1293.760176,111951878.28
2022-05-19,22021590.25152,21587397.203865603,10.033533600000005,13.555784000000003,3.0557000000000016,1293.7510320000001,111517693.32000001
2022-05-20,20967778.5007104,22401077.9599872,7.594625200000003,15.500244000000002,0.6667920000000045,1293.781512,112950997.08
2022-05-21,21248400.254054397,21248400.254054397,10.305758,17.778040000000004,2.222360000000002,1293.781512,112950997.08
2022-05-22,21183150.191616,22049065.249689598,7.594625200000003,14.500236000000008,2.7779200000000017,1293.7998,113816900.04
2022-05-23,20847505.044787202,20847505.044787202,10.272424400000006,18.666936,1.7223560000000049,1293.7998,113816900.04
2022-05-24,21274309.4464512,21707254.7426304,11.922437600000006,20.166948000000005,2.1668040000000026,1293.8089439999999,114249851.52
2022-05-25,21476176.0625664,21476176.0625664,16.589141600000005,26.94478000000001,5.000160000000005,1293.8089439999999,114249851.52
2022-05-26,21771991.025049597,22346788.5379584,19.716944400000003,32.50038000000001,10.333536000000006,1293.821136,114824653.2
2022-05-27,21671803.9213056,20664061.112217598,19.500276,26.778112000000007,13.778008000000003,1293.7998,113816900.04
2022-05-28,21304328.8790016,22740099.375513602,13.211336800000005,17.889152000000003,9.500196000000003,1293.8302800000001,115252670.76
2022-05-29,20365824.0439296,20790132.9426432,8.805746000000003,12.833556000000005,6.222392000000006,1293.839424,115676987.88
2022-05-30,18633871.5992064,21092211.128217597,5.516830800000005,7.722404000000001,2.222360000000002,1293.8912400000002,118135313.52
2022-05-31,17060554.85184,15027771.9730176,9.994644400000006,16.666920000000005,5.333496000000004,1293.8485680000001,116102538.48
2022-06-01,19097741.5593984,15946190.455910401,14.472458000000003,23.000304000000007,5.833500000000004,1293.781512,112950997.08
2022-06-02,20670275.4038784,18657236.3572224,18.47804560000001,28.111456000000004,10.111312000000005,1293.7388400000002,110937957.72
2022-06-03,21640805.8601472,22220545.4475264,18.9947164,27.555896000000004,12.000216000000005,1293.7510320000001,111517693.32000001
2022-06-04,22289122.847232,21709383.259852797,15.755801600000005,19.222496,12.444664000000003,1293.7388400000002,110937957.72
2022-06-05,22311729.1680768,22891468.755455997,14.744682400000002,22.33363200000001,8.889080000000003,1293.7510320000001,111517693.32000001
2022-06-06,22406387.0201856,21826647.4328064,15.005795600000006,21.111400000000003,9.555752000000005,1293.7388400000002,110937957.72
2022-06-07,22424198.060851198,23863662.8803584,16.155804800000006,23.722532000000008,9.555752000000005,1293.7693199999999,112377428.88
2022-06-08,22651631.3493504,23225205.576499198,17.7613732,27.77812000000001,9.166860000000003,1293.781512,112950997.08
2022-06-09,23587371.5586048,23587371.5586048,19.43360880000001,28.611460000000008,9.166860000000003,1293.781512,112950997.08
2022-06-10,25202647.007539198,25202647.007539198,21.683626800000006,30.77814400000001,11.389100000000003,1293.781512,112950997.08
2022-06-11,26172419.0266368,23730129.0067968,23.01697080000001,31.500372000000006,14.555792000000004,1293.729696,110508706.68
2022-06-12,26116417.004544,24684340.831027202,17.266924800000005,20.722508000000005,13.555784000000003,1293.699216,109076636.4
2022-06-13,26204542.5106944,23471159.4114048,10.911318400000003,14.389124000000002,7.277956000000003,1293.641304,106343244.72
2022-06-14,24396672.9517056,24396672.9517056,10.022422400000004,16.666920000000005,5.389052000000003,1293.641304,106343244.72
2022-06-15,21427048.9064448,24160432.0057344,13.4224496,23.278084000000007,2.9445879999999995,1293.699216,109076636.4
2022-06-16,21008807.5051008,21008807.5051008,22.528078,31.778152000000006,11.611324000000003,1293.699216,109076636.4
2022-06-17,21246173.873971198,19800543.6942336,22.433632800000005,33.167052000000005,10.500204000000004,1293.668736,107630997.84
2022-06-18,22024428.2744832,22604167.861862402,17.766928800000002,25.111432000000008,11.166876000000006,1293.680928,108210733.44
2022-06-19,23655214.986854397,24095573.394739196,13.472450000000006,18.00026400000001,9.611308000000001,1293.690072,108651085.8
2022-06-20,23903272.8732672,24328829.523455996,14.261345200000008,21.50029200000001,7.666848000000002,1293.699216,109076636.4
2022-06-21,23850671.5855872,24421774.7755008,17.0058116,26.333664000000006,5.889056000000004,1293.7114080000001,109647737.64
2022-06-22,24071156.6109696,24932129.594572797,20.2558376,31.667040000000007,9.722420000000003,1293.729696,110508706.68
2022-06-23,24591884.8932864,24156468.559872,21.600292800000005,31.722596000000003,12.389108000000004,1293.720552,110073288.24
2022-06-24,25676303.2538112,24254111.2292352,20.566951200000005,26.278108000000003,13.944676000000005,1293.690072,108651085.8
2022-06-25,25596740.747980803,26593400.5880832,19.316941200000002,27.889232000000007,11.111320000000003,1293.7114080000001,109647737.64
2022-06-26,25575308.7814656,25004205.591552,21.2891792,32.555936,11.111320000000003,1293.699216,109076636.4
2022-06-27,25706812.0006656,25706812.0006656,24.166980000000002,35.278180000000006,12.555776000000005,1293.699216,109076636.4
2022-06-28,27381416.80896,25935786.6292224,26.511443200000002,35.555960000000006,17.722484,1293.668736,107630997.84
2022-06-29,28569153.884774398,27705709.863936,21.911406400000004,29.500356000000004,16.055804000000002,1293.650448,106767561.84
2022-06-30,28279137.2967936,29142581.317632,21.983629200000003,33.167052000000005,10.500204000000004,1293.668736,107630997.84
2022-07-01,27928519.1322624,27928519.1322624,23.4058628,33.444832000000005,12.111328000000004,1293.668736,107630997.84
2022-07-02,27732181.7677824,28311921.3551616,22.516966800000006,33.111496,14.111344000000003,1293.680928,108210733.44
2022-07-03,27630697.981132798,27050958.3937536,22.844747200000008,30.444808000000002,14.944684000000002,1293.668736,107630997.84
2022-07-04,27468270.09792,28048009.6852992,21.7725164,30.611476000000003,11.833548,1293.680928,108210733.44
2022-07-05,27237142.4864256,28674136.268697597,22.339187600000002,33.111496,12.222440000000002,1293.7114080000001,109647737.64
2022-07-06,27241937.7666048,28102910.750207998,24.550316400000007,34.11150400000001,15.389132000000004,1293.729696,110508706.68
2022-07-07,27633046.689792,28062297.662975997,25.43365680000001,35.44484800000001,15.333576000000008,1293.7388400000002,110937957.72
2022-07-08,27413760.484454397,27993500.0718336,25.811437600000005,36.222632000000004,16.666920000000005,1293.7510320000001,111517693.32000001
2022-07-09,27568750.790246397,28002943.837900802,24.7169844,34.833732000000005,15.000240000000005,1293.760176,111951878.28
2022-07-10,27513115.7538816,27513115.7538816,22.833636,30.667032000000006,15.389132000000004,1293.760176,111951878.28
2022-07-11,27770030.2291968,29635051.6988928,22.205853200000007,30.167028000000002,13.555784000000003,1293.7998,113816900.04
2022-07-12,27175831.404134396,27608776.7003136,24.722540000000002,35.77818400000001,12.111328000000004,1293.8089439999999,114249851.52
2022-07-13,26099780.318207998,26099780.318207998,28.81146160000001,37.11152800000001,18.500268000000005,1293.8089439999999,114249851.52
2022-07-14,25684939.6512768,25251994.3550976,27.517006800000004,38.55598400000001,20.11139200000001,1293.7998,113816900.04
2022-07-15,25345649.1128832,24479734.0548096,28.478125600000006,36.222632000000004,19.778056,1293.781512,112950997.08
2022-07-16,25623824.2947072,25050250.0675584,29.2836876,38.333760000000005,19.55583200000001,1293.7693199999999,112377428.88
2022-07-17,25643861.715455998,25218305.0652672,28.005899600000006,37.555976,20.778064000000008,1293.760176,111951878.28
2022-07-18,25905644.868095998,24462461.2598784,26.155884800000003,31.88926400000001,19.500276,1293.729696,110508706.68
2022-07-19,25291922.402304,25721173.375487998,23.628086800000005,33.167052000000005,13.166892000000004,1293.7388400000002,110937957.72
2022-07-20,24934453.8375168,25514193.424895998,25.900327200000007,35.389292000000005,15.666912000000004,1293.7510320000001,111517693.32000001
2022-07-21,24876788.1467904,25310981.194444798,25.822548800000007,36.722636,13.500228000000003,1293.760176,111951878.28
2022-07-22,24938784.2691072,24504591.2214528,24.355870400000008,33.33372000000001,13.944676000000005,1293.7510320000001,111517693.32000001
2022-07-23,24444576.8220672,25304302.0541952,24.416982000000004,33.778168,16.889144,1293.7693199999999,112377428.88
2022-07-24,23766705.2510208,24769530.451353602,23.122527200000007,32.889272000000005,15.166908,1293.7906560000001,113380248.12
2022-07-25,23829998.0562432,25274404.9502208,23.672531600000006,33.167052000000005,14.111344000000003,1293.821136,114824653.2
2022-07-26,24053761.4874624,24481789.174886398,23.600308800000008,33.88928000000001,10.555760000000003,1293.8302800000001,115252670.76
2022-07-27,24012365.497344002,24012365.497344002,25.28365560000001,34.94484400000001,14.500236000000008,1293.8302800000001,115252670.76
2022-07-28,24153141.2226048,23150316.022272002,26.3836644,36.944860000000006,16.722476000000007,1293.8089439999999,114249851.52
2022-07-29,24184530.7352064,24759328.2481152,27.100336800000008,36.27818800000001,18.944716,1293.821136,114824653.2
2022-07-30,24244642.9974528,23669845.484544,26.722556000000004,36.27818800000001,18.666936,1293.8089439999999,114249851.52
2022-07-31,24107634.992332797,24107634.992332797,27.22256000000001,38.611540000000005,15.722468,1293.8089439999999,114249851.52
2022-08-01,24046421.772902403,23176812.3918336,27.033669600000003,37.11152800000001,19.666944000000008,1293.7906560000001,113380248.12
2022-08-02,25882451.370086398,24454093.98528,24.211424800000003,29.111464000000005,20.444728000000005,1293.760176,111951878.28
2022-08-03,27116746.7019264,27116746.7019264,24.3947596,33.222608,15.500244000000002,1293.760176,111951878.28
2022-08-04,27032535.710208,26018603.0751744,25.833660000000002,32.72260400000001,18.444712000000003,1293.7388400000002,110937957.72
2022-08-05,26616300.4975104,27630233.132544,22.7280796,25.666992000000008,18.889160000000004,1293.760176,111951878.28
2022-08-06,25865961.4780416,26291518.1282304,21.178067200000008,27.278116000000004,17.778040000000004,1293.7693199999999,112377428.88
2022-08-07,25402115.983564798,26404941.183897596,22.072518800000005,31.667040000000007,12.111328000000004,1293.7906560000001,113380248.12
2022-08-08,25572250.5670656,25572250.5670656,24.17253560000001,34.66706400000001,13.500228000000003,1293.7906560000001,113380248.12
2022-08-09,25582942.084608,24154560.234086398,26.222552000000007,36.778192000000004,16.278028,1293.760176,111951878.28
2022-08-10,25444050.219417598,25444050.219417598,23.966978400000002,32.333712000000006,19.778056,1293.760176,111951878.28
2022-08-11,25413663.8011392,23970480.1929216,26.439220400000004,35.111512000000005,19.666944000000008,1293.729696,110508706.68
2022-08-12,25452368.5625856,24020292.3890688,28.222568000000003,37.778200000000005,20.11139200000001,1293.699216,109076636.4
2022-08-13,25473898.3919616,23599017.23904,26.55033240000001,34.38928400000001,20.38917200000001,1293.659592,107201746.8
2022-08-14,25376549.3111808,24518047.3648128,24.478093600000008,33.111496,17.611372000000003,1293.641304,106343244.72
2022-08-15,22339766.877695996,24207259.3846272,24.689206400000003,36.05596400000001,15.389132000000004,1293.680928,108210733.44
2022-08-16,22162684.0310784,24460650.7969536,24.9947644,36.222632000000004,14.000232000000004,1293.729696,110508706.68
2022-08-17,22354005.923942402,24222721.7166336,26.2281076,38.55598400000001,14.555792000000004,1293.7693199999999,112377428.88
2022-08-18,22713774.2659584,23716599.466291197,24.644761600000002,34.222616,17.333592000000003,1293.7906560000001,113380248.12
2022-08-19,22817092.981248,21814267.7809152,22.972526000000002,31.555928,16.333584000000002,1293.7693199999999,112377428.88
2022-08-20,22552912.1885184,22127355.538329598,23.989200800000006,31.05592400000001,18.389156,1293.760176,111951878.28
2022-08-21,22252815.7258752,21818622.6782208,24.694762000000004,33.667056,16.555808000000006,1293.7510320000001,111517693.32000001
2022-08-22,21792640.0886784,23225939.5479552,25.461434800000006,34.88928800000001,17.222480000000004,1293.781512,112950997.08
2022-08-23,21892582.5352704,21892582.5352704,25.2725444,34.722620000000006,16.444696000000008,1293.781512,112950997.08
2022-08-24,21898356.4440576,22327607.4172416,24.244758400000002,34.778176,16.889144,1293.7906560000001,113380248.12
2022-08-25,21691670.082048,20688844.8817152,25.478101600000002,34.833732000000005,18.333600000000004,1293.7693199999999,112377428.88
2022-08-26,21496825.1261952,21071268.4760064,23.700309600000004,33.05594000000001,15.444688,1293.760176,111951878.28
2022-08-27,21479723.591270402,20465790.9562368,21.328068400000006,30.167028000000002,13.000224000000003,1293.7388400000002,110937957.72
2022-08-28,21767269.142015997,20477045.185228802,19.916946000000003,27.389228000000003,13.611340000000006,1293.7114080000001,109647737.64
