date,avg water temperature (C),min_temp(C),max_temp(C),outflow(m3/d)
2018-01-06,4.411266400000002,3.4390364000000027,5.500164000000002,300928.29696
2018-01-07,4.616823600000004,4.0001520000000035,5.250162000000003,327840.58368
2018-01-08,4.594601200000003,4.061263600000004,4.939048400000004,347413.15584
2018-01-09,4.972382000000003,4.500156000000004,5.500164000000002,694826.31168
2018-01-10,4.850158800000003,4.250154000000002,5.311273600000003,1409225.19552
2018-01-11,5.461274800000002,5.000160000000005,5.939056400000002,1257537.76128
2018-01-12,6.072390800000004,5.622387200000002,6.750174000000001,1563359.20128
2018-01-13,5.755721600000001,5.061271600000001,6.750174000000001,1240411.76064
2018-01-14,5.083494000000002,4.872381200000003,5.250162000000003,900338.31936
2018-01-15,5.089049600000003,4.7501580000000025,5.372385200000004,677700.31104
2018-01-16,5.494608400000004,4.811269600000003,6.561283600000003,609196.30848
2018-01-17,5.827944400000003,4.7501580000000025,6.939064400000003,565158.02112
2018-01-18,6.044612800000003,5.250162000000003,6.622395200000003,665467.45344
2018-01-19,5.061271600000001,4.3723772000000025,5.750166000000004,1054472.32512
2018-01-20,4.872381200000003,4.250154000000002,5.689054400000003,888105.46176
2018-01-21,4.566823200000002,3.872373200000002,5.122383200000002,711952.31232
2018-01-22,5.055716000000004,4.439044400000004,5.811277600000004,626322.30912
2018-01-23,4.666824000000002,3.872373200000002,5.439052400000001,567604.59264
2018-01-24,5.683498800000002,5.311273600000003,6.189058400000004,863639.74656
2018-01-25,4.766824800000002,3.872373200000002,5.689054400000003,897891.74784
2018-01-26,4.833492000000003,4.122375200000004,5.500164000000002,687486.5971199999
2018-01-27,5.372385200000004,4.689046400000002,5.939056400000002,574944.3072
2018-01-28,6.372393200000001,5.689054400000003,7.1890664000000015,677700.31104
2018-01-29,6.522394400000003,5.872389200000004,7.122399200000004,1010434.03776
2018-01-30,6.255725600000002,5.939056400000002,6.622395200000003,1132762.61376
2018-01-31,5.222384000000002,4.7501580000000025,5.811277600000004,868532.8896
2018-02-01,5.372385200000004,4.500156000000004,6.372393200000001,655681.16736
2018-02-02,6.539061200000006,6.000168000000002,7.1890664000000015,1399438.90944
2018-02-03,6.611284000000001,6.000168000000002,7.250178000000002,1998848.93184
2018-02-04,7.144621600000004,6.8112856000000015,7.622403200000004,2935885.824
2018-02-05,6.761285200000003,6.250170000000004,7.500180000000004,2740160.1023999997
2018-02-06,6.677951200000006,6.061279600000002,7.561291600000004,1861840.9267199999
2018-02-07,6.861286000000003,5.811277600000004,7.939072400000004,1370080.0511999999
2018-02-08,7.266844800000001,6.439060400000006,8.311297600000003,1081384.61184
2018-02-09,6.566839200000004,5.689054400000003,7.122399200000004,866086.31808
2018-02-10,5.144605600000002,4.0001520000000035,6.122391200000006,699719.45472
2018-02-11,3.9890408000000015,3.189034400000004,4.689046400000002,582284.02176
2018-02-12,3.5612595999999996,2.189026400000003,4.622379200000005,491760.87552
2018-02-13,2.5945852000000045,0.8723492000000022,4.3723772000000025,401237.72927999997
2018-02-14,3.6557048000000023,3.2501460000000044,4.061263600000004,391451.4432
2018-02-15,4.166820000000001,3.0612556000000026,5.189050400000006,364539.15648
2018-02-16,4.700157600000004,3.872373200000002,5.622387200000002,340073.44127999997
2018-02-17,5.361274000000002,4.7501580000000025,6.372393200000001,391451.4432
2018-02-18,4.450155600000002,2.8723652000000044,5.189050400000006,626322.30912
2018-02-19,2.2890271999999996,0.8112376000000019,3.5612595999999996,589623.73632
2018-02-20,2.2112488,0.0001200000000025625,3.5612595999999996,501547.1616
2018-02-21,2.516806800000005,1.5001320000000042,3.939040400000003,442829.44512
2018-02-22,2.0056916000000022,1.3112416000000024,2.811253600000004,393898.01472
2018-02-23,1.8501348000000029,0.1223432000000031,3.500148000000003,347413.15584
2018-02-24,3.0112552000000044,2.2501379999999997,4.250154000000002,330287.1552
2018-02-25,3.3445912000000035,2.4390284000000015,4.439044400000004,310714.58304
2018-02-26,3.405702800000004,2.189026400000003,5.311273600000003,305821.44
2018-02-27,2.600140800000002,1.189018400000002,3.939040400000003,283802.29632
2018-02-28,4.455711200000003,3.189034400000004,6.000168000000002,269122.8672
2018-03-01,4.550156400000002,3.872373200000002,5.872389200000004,278909.15327999997
2018-03-02,4.533489599999999,3.2501460000000044,6.8112856000000015,330287.1552
2018-03-03,4.144597600000004,2.372361200000004,5.872389200000004,379218.5856
2018-03-04,4.150153200000002,2.4390284000000015,6.189058400000004,374325.44256
2018-03-05,4.627934800000002,3.5612595999999996,5.939056400000002,364539.15648
2018-03-06,4.572378800000003,2.500140000000002,6.939064400000003,344966.58432
2018-03-07,4.611268000000003,2.4390284000000015,6.3112816000000045,354752.8704
2018-03-08,6.066835200000003,4.122375200000004,7.872405200000003,411024.01536
2018-03-09,6.805730000000004,5.439052400000001,8.872413200000004,621429.16608
2018-03-10,5.2612732000000015,3.189034400000004,7.500180000000004,858746.60352
2018-03-11,5.961278800000002,4.0001520000000035,8.189074400000006,802475.4585599999
2018-03-12,6.372393200000001,3.8112616000000017,8.939080400000005,814708.31616
2018-03-13,6.900175200000003,5.561275600000002,8.500188000000001,1007987.46624
2018-03-14,6.144613600000003,5.500164000000002,7.1890664000000015,1925451.78624
2018-03-15,5.611276000000004,4.622379200000005,7.561291600000004,1827588.92544
2018-03-16,5.116827600000004,4.122375200000004,6.372393200000001,1455710.0544
2018-03-17,5.0334936000000035,4.122375200000004,6.3112816000000045,1326041.76384
2018-03-18,5.750166000000004,4.3723772000000025,7.811293600000006,1352954.05056
2018-03-19,5.672387600000004,3.8112616000000017,8.061295600000001,1220839.18848
2018-03-20,6.116835600000002,3.8112616000000017,8.561299600000002,1017773.75232
2018-03-21,6.394615600000002,5.372385200000004,7.439068400000004,861193.17504
2018-03-22,6.755729600000002,5.872389200000004,7.439068400000004,922357.46304
2018-03-23,5.572386800000004,4.122375200000004,7.122399200000004,1039792.896
2018-03-24,6.127946800000004,4.439044400000004,8.439076400000001,993308.03712
2018-03-25,5.144605600000002,3.3723692000000014,6.939064400000003,897891.74784
2018-03-26,5.455719200000004,3.6223712000000035,7.1890664000000015,782902.8864
2018-03-27,6.550172400000001,5.122383200000002,7.750182000000006,687486.5971199999
2018-03-28,7.216844400000003,5.689054400000003,8.811301600000004,670360.59648
2018-03-29,7.383512400000004,4.872381200000003,10.122423200000004,633662.02368
2018-03-30,7.911294400000003,5.561275600000002,10.311313600000005,596963.45088
2018-03-31,7.766848800000002,6.061279600000002,9.372417200000001,570051.16416
2018-04-01,6.2946148000000015,4.872381200000003,7.122399200000004,538245.7344
2018-04-02,5.872389200000004,4.122375200000004,7.561291600000004,516226.59072
2018-04-03,5.6501652000000036,3.4390364000000027,7.622403200000004,455062.30272
2018-04-04,7.372401200000006,5.811277600000004,9.000192000000006,418363.72992
2018-04-05,7.9668504000000055,7.000176000000003,8.939080400000005,406130.87231999997
2018-04-06,9.961310800000003,7.311289600000002,13.061335600000003,457508.87424
2018-04-07,8.966858400000003,7.872405200000003,10.189090400000005,760883.74272
2018-04-08,7.305734000000001,6.872397200000002,7.811293600000006,1318702.04928
2018-04-09,8.000184,5.622387200000002,10.872429200000003,1291789.76256
2018-04-10,8.350186800000003,7.250178000000002,9.6890864,1125422.8991999999
2018-04-11,8.427965200000003,7.311289600000002,9.372417200000001,1039792.896
2018-04-12,7.505735600000001,6.189058400000004,8.750190000000003,1355400.62208
2018-04-13,6.594617200000002,5.561275600000002,7.689070400000006,1357847.1935999999
2018-04-14,8.416854000000004,6.872397200000002,10.500204000000004,1426351.19616
2018-04-15,8.539077200000001,7.372401200000006,9.872421200000005,1330934.90688
2018-04-16,7.600180800000004,6.689062400000001,8.561299600000002,1379866.33728
2018-04-17,7.416846000000003,5.689054400000003,9.500196000000003,1203713.18784
2018-04-18,7.494624400000003,5.311273600000003,10.061311600000003,1000647.75168
2018-04-19,9.027970000000003,6.372393200000001,12.122439200000002,807368.6015999999
2018-04-20,9.394639600000001,6.122391200000006,12.689110400000004,648341.4528
2018-04-21,10.166868000000001,8.061295600000001,12.561331600000003,533352.59136
2018-04-22,9.116859600000002,6.122391200000006,11.939104400000005,455062.30272
2018-04-23,9.4501956,6.061279600000002,12.811333600000005,389004.87168
2018-04-24,10.689094400000005,7.000176000000003,14.3724572,335180.29824
2018-04-25,12.127994800000003,9.061303600000006,15.561355600000006,291142.01088
2018-04-26,12.889112000000004,9.372417200000001,16.622475200000004,256890.0096
2018-04-27,13.694674000000003,10.6224272,17.372481200000003,232179.637248
2018-04-28,12.239106800000005,10.750206000000006,13.750230000000006,266676.29568
2018-04-29,11.333544000000003,9.3113056,14.189122400000002,237806.751744
2018-04-30,11.439100400000004,9.561307600000003,14.000232000000004,217255.550976
2018-05-01,10.889096000000006,8.872413200000004,13.689118400000005,197438.32166400002
2018-05-02,12.577998400000006,8.939080400000005,16.6891424,178844.37811199998
2018-05-03,14.011343200000002,10.122423200000004,18.250266000000003,160250.43456
2018-05-04,14.833572000000004,11.811325600000004,18.3113776,144103.06252799998
2018-05-05,14.428013200000002,12.000216000000005,17.122479200000008,129668.29056
2018-05-06,13.416894000000003,12.000216000000005,14.8113496,121105.29024
2018-05-07,15.828024400000004,12.000216000000005,20.561395600000004,113765.57568
2018-05-08,16.544696800000004,12.811333600000005,20.62250720000001,104713.26105599999
2018-05-09,14.933572800000007,13.561339600000004,16.500252000000003,137986.633728
2018-05-10,13.400227200000003,12.122439200000002,15.811357600000008,123796.518912
2018-05-11,12.672443600000005,10.689094400000005,15.561355600000006,120860.63308799999
2018-05-12,14.822460800000002,11.372433200000003,19.250274000000005,116701.461504
2018-05-13,16.2113608,12.000216000000005,21.000288000000005,104957.91820799999
2018-05-14,17.378036800000004,13.061335600000003,22.250298,95660.946432
2018-05-15,18.389156,14.061343600000004,23.3114176,86853.28896
2018-05-16,16.444696000000008,15.250242000000007,17.939152400000005,93948.346368
2018-05-17,16.983589200000004,14.3724572,20.561395600000004,98841.489408
2018-05-18,16.005803600000007,13.122447200000003,19.561387600000003,85874.660352
2018-05-19,16.694698000000002,14.311345600000003,19.6224992,79758.231552
2018-05-20,16.4780296,14.311345600000003,19.372497200000005,83672.74598400001
2018-05-21,17.616927600000004,14.439124400000004,21.939184400000002,94682.31782400001
2018-05-22,18.944716,14.622459200000002,23.811421600000003,80247.545856
2018-05-23,20.016946800000007,16.122471200000007,24.750318,70705.91692799999
2018-05-24,20.372505200000006,16.939144400000004,24.6225392,63121.545216
2018-05-25,19.694722000000006,16.189138400000004,24.12253520000001,58228.402176
2018-05-26,17.105812400000005,14.8113496,19.939168400000007,56026.487808
2018-05-27,17.972486000000004,13.122447200000003,22.93919240000001,53579.91628799999
2018-05-28,20.078058400000003,14.561347600000005,24.37253720000001,46484.85888
2018-05-29,17.783595600000005,14.000232000000004,22.689190400000008,41836.372992000004
2018-05-30,,,,39634.458624
2018-05-31,,,,41836.372992000004
2018-06-01,18.133598400000004,12.7279996,21.311401600000003,41836.372992000004
2018-06-02,18.0669312,12.939112400000003,23.500308000000004,35719.944191999995
2018-06-03,19.544720800000007,15.189130400000003,24.6225392,31316.115456
2018-06-04,17.978041600000005,15.439132400000005,20.62250720000001,30826.801152
2018-06-05,17.616927600000004,12.622443200000003,22.689190400000008,29848.172543999997
2018-06-06,18.633602400000008,13.872453200000002,23.5614196,28869.543936000002
2018-06-07,19.755833600000003,15.500244000000002,24.311425600000007,27646.258176000003
2018-06-08,19.32805240000001,14.439124400000004,24.561427600000002,25444.343808
2018-06-09,16.261361200000003,14.189122400000002,18.12248720000001,26912.28672
2018-06-10,15.172463600000007,12.250218000000004,18.061375600000005,32539.401216000002
2018-06-11,17.211368800000002,13.439116400000003,21.872517200000004,29848.172543999997
2018-06-12,17.6447056,12.439108400000006,22.872525200000005,27401.601024
2018-06-13,18.883604400000003,14.439124400000004,24.25031400000001,24294.4551936
2018-06-14,18.350266800000007,14.622459200000002,23.372529200000002,23144.5665792
2018-06-15,18.7891592,13.561339600000004,24.311425600000007,21798.9522432
2018-06-16,18.350266800000007,14.561347600000005,22.311409600000005,20746.926489600002
2018-06-17,19.0724948,16.25025,23.250306000000002,20869.2550656
2018-06-18,17.628038800000006,16.561363600000007,18.4391564,24269.9894784
2018-06-19,20.033613600000002,15.000240000000005,25.811437600000005,27156.943872
2018-06-20,22.416966000000002,17.372481200000003,27.811453600000007,23071.1694336
2018-06-21,21.722516,18.372489200000004,25.061431600000006,24955.029504
2018-06-22,21.22251200000001,17.372481200000003,25.939216400000007,20233.1464704
2018-06-23,21.000288000000005,17.250258000000002,26.0614396,17126.00064
2018-06-24,22.194742000000005,16.500252000000003,28.3725692,15266.6062848
2018-06-25,21.833628000000004,18.500268000000005,26.311441600000002,12697.7061888
2018-06-26,20.361394000000004,15.122463200000006,26.250330000000005,11303.1604224
2018-06-27,20.750286000000003,15.122463200000006,26.9392244,10422.3946752
2018-06-28,20.433616800000003,16.3724732,25.43921240000001,9810.7517952
2018-06-29,20.378060800000007,16.061359600000003,25.622547200000007,9786.28608
2018-06-30,21.639182000000005,17.122479200000008,27.689230400000007,8929.986047999999
2018-07-01,21.405846800000006,17.372481200000003,27.122559200000005,8073.686016
2018-07-02,19.216940400000006,14.8113496,24.4392044,6458.9488128
2018-07-03,19.533609600000005,13.811341600000002,25.939216400000007,6630.2088192
2018-07-04,19.778056,15.311353600000004,24.25031400000001,6458.9488128
2018-07-05,22.022518400000003,16.189138400000004,28.439236400000006,5504.78592
2018-07-06,22.750302000000005,17.939152400000005,27.93923240000001,4159.171584
2018-07-07,22.18363080000001,16.811365600000002,27.872565200000004,3938.9801472000004
2018-07-08,22.22807560000001,16.189138400000004,28.311457600000004,3302.871552
2018-07-09,22.905858800000004,17.500260000000004,28.93924040000001,2177.4486528
2018-07-10,21.85585040000001,17.061367600000004,27.311449600000003,1639.2029184
2018-07-11,22.644745600000007,16.872477200000006,28.3725692,1639.2029184
2018-07-12,23.022526400000004,17.872485200000007,29.4392444,1370.0800512
2018-07-13,23.41697400000001,19.000272000000002,29.4392444,1052.0257536
2018-07-14,23.84475520000001,19.811389600000005,29.37257720000001,954.1628928
2018-07-15,23.472530000000006,18.750270000000008,28.3725692,831.8343168
2018-07-16,22.6058564,19.689166400000005,26.250330000000005,782.9028864
2018-07-17,23.828088400000006,19.6224992,29.4392444,611.64288
2018-07-18,23.272528400000006,19.122495200000003,28.500348000000002,464.8485888
2018-07-19,22.922525600000007,18.939160400000006,28.3725692,391.4514432
2018-07-20,21.005843600000006,16.3724732,26.372553200000006,318.0542976
2018-07-21,20.672507600000003,16.3724732,25.622547200000007,269.1228672
2018-07-22,20.989176800000003,16.750254000000005,25.8725492,220.1914368
2018-07-23,21.872517200000004,17.872485200000007,26.18921840000001,171.2600064
2018-07-24,22.88919200000001,19.31138560000001,27.50034000000001,122.328576
2018-07-25,22.58363400000001,19.061383600000006,27.000336000000004,97.8628608
2018-07-26,22.73919080000001,19.189162400000008,27.0614476,48.9314304
2018-07-27,22.972526000000002,19.6224992,27.250338000000006,48.9314304
2018-07-28,23.122527200000007,19.6224992,27.122559200000005,24.4657152
2018-07-29,23.266972800000005,19.939168400000007,27.189226400000003,24.4657152
2018-07-30,23.111416,19.939168400000007,26.18921840000001,0.0
2018-07-31,23.461418800000004,20.8113976,26.311441600000002,0.0
2018-08-01,23.183638800000004,20.000280000000004,26.9392244,0.0
2018-08-02,22.261409200000003,19.31138560000001,26.372553200000006,0.0
2018-08-03,21.305846000000003,18.12248720000001,25.250322000000004,0.0
2018-08-04,21.078066400000004,17.500260000000004,25.189210400000007,0.0
2018-08-05,21.37806880000001,18.00026400000001,24.8725412,0.0
2018-08-06,21.861406000000002,18.8724932,25.189210400000007,0.0
2018-08-07,22.144741600000003,18.939160400000006,26.250330000000005,0.0
2018-08-08,22.839191600000007,19.500276,27.122559200000005,0.0
2018-08-09,24.011423200000003,20.500284000000008,28.311457600000004,0.0
2018-08-10,24.489204800000003,21.250290000000007,28.439236400000006,0.0
2018-08-11,23.300306400000004,20.500284000000008,27.622563200000002,0.0
2018-08-12,21.8169612,17.250258000000002,27.189226400000003,0.0
2018-08-13,21.044732800000006,16.500252000000003,25.939216400000007,0.0
2018-08-14,21.47251400000001,16.561363600000007,27.250338000000006,0.0
2018-08-15,21.489180800000007,16.500252000000003,26.500332000000007,0.0
2018-08-16,23.805866,19.872501200000002,29.061463600000003,0.0
2018-08-17,22.6058564,16.6891424,27.93923240000001,0.0
2018-08-18,,,,0.0
2018-08-19,21.444736,13.189114400000005,29.25035400000001,0.0
2018-08-20,20.711396800000003,15.250242000000007,28.311457600000004,0.0
2018-08-21,18.811381600000004,12.622443200000003,29.122575200000007,0.0
2018-08-22,17.889152000000003,13.061335600000003,28.81146160000001,0.0
2018-08-23,21.266956800000003,13.439116400000003,29.4392444,0.0
2018-08-24,17.478037600000008,10.189090400000005,29.25035400000001,0.0
2018-08-25,17.694706000000004,7.811293600000006,28.561459600000006,0.0
2018-08-26,17.878040800000008,14.500236000000008,21.561403600000006,0.0
2018-08-27,19.366941600000004,11.750214000000003,29.000352000000007,0.0
2018-08-28,17.194702000000007,8.250186000000003,28.81146160000001,0.0
2018-08-29,16.228027600000004,9.000192000000006,29.37257720000001,0.0
2018-08-30,18.20026560000001,10.872429200000003,29.122575200000007,0.0
2018-08-31,16.589141600000005,10.561315600000004,29.189242400000012,0.0
2018-09-01,13.983565200000005,8.000184,27.750342000000003,0.0
2018-09-02,14.300234400000008,7.000176000000003,29.25035400000001,0.0
2018-09-03,15.105796400000003,8.439076400000001,28.689238400000008,0.0
2018-09-04,14.511347200000003,8.689078400000003,28.06145560000001,0.0
2018-09-05,15.433576800000004,8.311297600000003,29.37257720000001,0.0
2018-09-06,16.116915600000006,9.6890864,29.000352000000007,0.0
2018-09-07,18.04470880000001,11.689102400000003,29.122575200000007,0.0
2018-09-08,17.0058116,11.561323600000005,28.561459600000006,0.0
2018-09-09,15.411354400000008,9.939088400000003,29.122575200000007,0.0
2018-09-10,15.794690800000005,9.500196000000003,24.500316000000005,0.0
2018-09-11,16.594697200000006,11.439100400000004,27.189226400000003,0.0
2018-09-12,15.000240000000005,9.372417200000001,26.18921840000001,0.0
2018-09-13,13.978009600000004,8.061295600000001,28.81146160000001,0.0
2018-09-14,12.505775600000003,6.250170000000004,27.561451600000005,0.0
2018-09-15,13.828008400000005,6.750174000000001,23.372529200000002,0.0
2018-09-16,13.900231200000004,6.939064400000003,24.811429600000004,0.0
2018-09-17,12.216884400000005,6.061279600000002,29.25035400000001,0.0
2018-09-18,11.311321600000003,6.061279600000002,27.811453600000007,0.0
2018-09-19,11.461322800000005,5.689054400000003,28.872573200000005,0.0
2018-09-20,13.328004400000005,5.561275600000002,29.37257720000001,0.0
2018-09-21,13.211336800000005,4.689046400000002,29.061463600000003,0.0
2018-09-22,15.761357200000006,11.189098400000002,22.1225192,0.0
2018-09-23,13.316893200000003,5.500164000000002,27.3725612,0.0
2018-09-24,9.839087600000003,2.6890304000000036,29.4392444,0.0
2018-09-25,10.111312000000005,2.189026400000003,28.250346,0.0
2018-09-26,11.366877600000006,4.500156000000004,28.250346,0.0
2018-09-27,12.166884000000003,4.872381200000003,27.689230400000007,0.0
2018-09-28,15.733579200000001,13.311337600000005,20.000280000000004,0.0
2018-09-29,14.8502388,13.250226000000005,16.25025,48.9314304
2018-09-30,13.516894800000003,12.250218000000004,15.061351600000002,220.1914368
2018-10-01,12.155772800000005,9.811309600000001,14.622459200000002,611.64288
2018-10-02,14.261345200000008,13.189114400000005,15.689134400000007,1272.2171904
2018-10-03,12.6279988,10.000200000000003,15.439132400000005,1174.3543296
2018-10-04,11.600212800000005,9.750198000000001,13.500228000000003,1394.5457663999998
2018-10-05,10.111312000000005,7.939072400000004,11.372433200000003,1761.5314944
2018-10-06,10.950207600000002,10.439092400000003,11.750214000000003,4452.7601664
2018-10-07,11.911326400000004,9.3113056,15.500244000000002,5480.3202048
2018-10-08,12.322440800000003,10.000200000000003,15.000240000000005,7070.591692800001
2018-10-09,12.366885600000003,12.061327600000006,13.061335600000003,22165.9379712
2018-10-10,12.872445200000005,11.439100400000004,15.372465200000008,40857.744384
2018-10-11,11.822436800000006,9.3113056,14.6891264,33028.71552
2018-10-12,12.250218000000004,9.439084400000006,15.439132400000005,26912.28672
2018-10-13,11.761325200000005,9.439084400000006,14.311345600000003,22337.1979776
2018-10-14,10.3835364,7.750182000000006,13.372449200000005,19572.57216
2018-10-15,10.411314400000006,7.622403200000004,13.622451200000004,17566.383513599998
2018-10-16,10.755761600000003,7.939072400000004,14.000232000000004,16440.9606144
2018-10-17,10.683538800000001,8.000184,13.811341600000002,15535.729151999998
2018-10-18,11.000208,8.189074400000006,14.250234000000006,14973.0177024
2018-10-19,11.250210000000003,8.439076400000001,14.500236000000008,14483.703398399999
2018-10-20,11.027986000000006,8.311297600000003,14.122455200000005,14239.046246400001
2018-10-21,11.105764400000005,8.689078400000003,14.250234000000006,14385.8405376
2018-10-22,11.022430400000005,8.439076400000001,14.061343600000004,14410.3062528
2018-10-23,11.583546000000005,9.3113056,14.122455200000005,14801.757695999999
2018-10-24,11.539101200000005,9.811309600000001,13.500228000000003,14728.360550399999
2018-10-25,11.6168796,10.061311600000003,13.372449200000005,14924.086271999999
2018-10-26,12.105772400000003,10.811317600000002,13.061335600000003,15511.2634368
2018-10-27,13.455783200000003,11.811325600000004,15.750246000000004,19523.6407296
2018-10-28,12.600220800000002,11.000208,13.439116400000003,21358.5693696
2018-10-29,11.1002088,10.122423200000004,12.250218000000004,25444.343808
2018-10-30,10.794650800000003,9.6890864,12.561331600000003,28869.543936000002
2018-10-31,10.866873600000005,9.939088400000003,11.872437200000004,31316.115456
2018-11-01,12.500220000000002,11.689102400000003,13.689118400000005,36209.258496
2018-11-02,11.772436400000004,10.689094400000005,13.750230000000006,43548.973056
2018-11-03,11.272432400000003,9.939088400000003,12.750222000000004,51133.344767999995
2018-11-04,11.472434000000003,10.061311600000003,13.311337600000005,53579.91628799999
2018-11-05,10.361314000000004,9.122415200000006,11.811325600000004,56760.459264
2018-11-06,9.961310800000003,8.311297600000003,11.500212000000005,57739.087872000004
2018-11-07,8.877968800000001,7.561291600000004,10.811317600000002,56271.14496
2018-11-08,7.583514000000001,6.000168000000002,9.622419200000003,52845.944832
2018-11-09,6.933508800000002,5.189050400000006,8.372409200000003,50399.373312
2018-11-10,7.127954800000001,5.939056400000002,9.000192000000006,47463.487488
2018-11-11,6.194614000000001,4.622379200000005,8.061295600000001,44282.944512
2018-11-12,5.172383600000003,4.622379200000005,5.872389200000004,41591.71584
2018-11-13,5.211272800000003,4.689046400000002,6.000168000000002,38900.487168
2018-11-14,5.733499200000004,4.250154000000002,7.1890664000000015,36453.915648
2018-11-15,7.822404800000001,6.250170000000004,9.6890864,34985.972736
2018-11-16,8.022406400000001,6.939064400000003,9.3113056,33518.029824
2018-11-17,6.566839200000004,5.000160000000005,8.189074400000006,32050.086912
2018-11-18,4.877936800000004,3.189034400000004,6.689062400000001,31071.458303999996
2018-11-19,4.316821200000003,2.750142000000004,6.189058400000004,29603.515391999998
2018-11-20,3.6001487999999995,2.189026400000003,4.622379200000005,28624.886784
2018-11-21,3.8945956000000024,3.189034400000004,4.500156000000004,27890.915328
2018-11-22,5.461274800000002,3.939040400000003,7.000176000000003,27646.258176000003
2018-11-23,6.544616800000004,5.750166000000004,7.561291600000004,27646.258176000003
2018-11-24,6.327948400000004,5.311273600000003,7.750182000000006,30826.801152
2018-11-25,5.200161600000001,3.7501500000000014,6.750174000000001,31316.115456
2018-11-26,5.377940800000005,3.8112616000000017,7.000176000000003,29848.172543999997
2018-11-27,7.883516400000001,7.000176000000003,8.561299600000002,32784.058368
2018-11-28,7.883516400000001,7.000176000000003,9.000192000000006,88076.57472
2018-11-29,6.8112856000000015,5.939056400000002,7.500180000000004,122573.233152
2018-11-30,6.850174800000001,6.3112816000000045,7.811293600000006,126977.061888
2018-12-01,5.800166400000002,4.939048400000004,6.3112816000000045,133093.490688
2018-12-02,5.9279452000000035,5.000160000000005,6.372393200000001,133582.804992
2018-12-03,4.661268400000004,3.6890384000000047,5.372385200000004,128934.31910400001
2018-12-04,3.8557064000000025,2.939032400000002,4.872381200000003,122573.233152
2018-12-05,3.0334776000000048,2.561251600000002,3.4390364000000027,116212.14719999999
2018-12-06,2.4890288,1.5612436000000045,3.3723692000000014,103734.63244799999
2018-12-07,2.5834740000000025,2.1223592000000018,3.0612556000000026,91991.089152
2018-12-08,2.755697600000005,1.811245600000003,4.0001520000000035,81960.14592
2018-12-09,2.6334744000000043,2.2501379999999997,3.0612556000000026,73397.1456
2018-12-10,3.833484000000002,2.811253600000004,5.000160000000005,77311.660032
2018-12-11,4.5112672000000025,3.3723692000000014,5.939056400000002,87587.26041599999
2018-12-12,4.933492800000003,4.189042400000002,5.750166000000004,155601.948672
2018-12-13,4.972382000000003,4.122375200000004,6.189058400000004,195481.06444800002
2018-12-14,4.205709200000005,3.6223712000000035,4.689046400000002,173706.57792
2018-12-15,4.655712800000003,3.872373200000002,5.622387200000002,153400.034304
2018-12-16,6.200169600000002,5.311273600000003,6.750174000000001,135295.405056
2018-12-17,6.583506000000003,6.000168000000002,7.561291600000004,135050.74790400002
2018-12-18,6.783507600000004,5.872389200000004,7.500180000000004,296035.15392
2018-12-19,5.772388400000004,5.061271600000001,6.250170000000004,379218.5856
2018-12-20,6.427949200000004,6.000168000000002,7.0612876000000036,313161.15456
2018-12-21,4.983493200000002,4.311265600000002,6.061279600000002,296035.15392
2018-12-22,4.044596800000004,3.2501460000000044,4.622379200000005,259336.58112
2018-12-23,5.111272000000003,4.250154000000002,5.622387200000002,238540.7232
2018-12-24,5.422385600000002,5.061271600000001,5.750166000000004,489314.304
2018-12-25,4.916826000000004,4.439044400000004,5.372385200000004,528459.44832
2018-12-26,4.333488000000003,3.6890384000000047,4.7501580000000025,423256.87296
2018-12-27,4.211264800000002,3.8112616000000017,4.689046400000002,391451.4432
2018-12-28,4.155708800000003,3.3112576000000047,4.872381200000003,332733.72672
2018-12-29,5.183494800000002,4.250154000000002,5.939056400000002,401237.72927999997
2018-12-30,5.161272400000001,4.622379200000005,5.811277600000004,1269770.61888
2018-12-31,3.6279268000000044,2.811253600000004,4.622379200000005,961502.60736
2019-01-01,3.0112552000000044,2.000136000000005,4.0001520000000035,628768.88064
2019-01-02,3.5334816000000018,2.6890304000000036,4.189042400000002,479528.01792
2019-01-03,4.233487200000003,3.8112616000000017,4.872381200000003,381665.15712
2019-01-04,4.627934800000002,4.122375200000004,5.372385200000004,320500.86912
2019-01-05,4.144597600000004,3.500148000000003,4.561267600000004,278909.15327999997
2019-01-06,4.816825200000004,4.122375200000004,5.372385200000004,247103.72352
2019-01-07,3.972374000000002,3.0612556000000026,4.939048400000004,223371.979776
2019-01-08,3.2834795999999997,2.750142000000004,3.6223712000000035,196949.00736
2019-01-09,4.183486800000004,3.500148000000003,5.122383200000002,183248.206848
2019-01-10,5.389052000000003,4.500156000000004,6.622395200000003,215542.95091199997
2019-01-11,3.983485200000004,3.500148000000003,4.3723772000000025,266676.29568
2019-01-12,3.772372400000002,3.3112576000000047,4.122375200000004,276462.58176
2019-01-13,3.366813600000004,3.0612556000000026,3.6890384000000047,256890.0096
2019-01-14,3.0723668000000046,2.8723652000000044,3.3112576000000047,227531.15136
2019-01-15,2.5501404000000036,2.372361200000004,2.8723652000000044,202576.12185599998
2019-01-16,2.6390300000000018,2.189026400000003,3.189034400000004,180801.635328
2019-01-17,3.7223720000000036,2.811253600000004,4.622379200000005,167100.834816
2019-01-18,4.300154400000004,3.189034400000004,5.250162000000003,165877.549056
2019-01-19,5.661276400000002,5.061271600000001,6.000168000000002,318054.2976
