date,inflow(m3/d),storage(m3),outflow(m3/d),wse(m),avg air temperature (C),min air temperature (C),max air temperature (C)
2013-10-27,60552.64512,164072230.30560002,247103.72352,681.737016,8.416854000000004,6.661284400000003,10.222424000000004
2013-10-28,385579.671552,164213192.4,247103.72352,681.74616,8.027962000000006,2.9334768000000047,11.333544000000003
2013-10-29,74473.6370688,164072230.30560002,217744.86528,681.737016,5.422385600000002,-1.4332247999999979,14.128010800000006
2013-10-30,75843.71712,163744470.0,205512.00768,681.71568,8.983525200000006,4.305710000000001,13.072446800000005
2013-10-31,322629.3863424,163885432.0944,183492.864,681.724824,9.911310400000005,7.472402000000006,11.7946588
2013-11-01,126707.9390208,163838448.8412,176153.14944,681.721776,10.289091200000005,6.533505600000002,14.422457600000001
2013-11-02,596890.0537344,164258831.16,181046.29248,681.7492080000001,7.055732000000006,3.9668184000000046,10.133534400000006
2013-11-03,499859.0272512,164578302.48,183492.864,681.7705440000001,3.3390356000000025,1.2279076000000018,4.722380000000005
2013-11-04,181046.29248,164578302.48,183492.864,681.7705440000001,2.9556992000000015,0.48345720000000014,7.889072000000006
2013-11-05,448872.4767744,164857537.68240002,173706.57792,681.7888320000001,3.605704400000004,1.2279076000000018,7.516846800000003
2013-11-06,350887.28739839996,165045483.03,166366.86336,681.8010240000001,5.111272000000003,3.083478000000003,7.744626400000001
2013-11-07,836580.6655488,165743941.08,139454.57663999998,681.8467440000001,4.161264400000004,2.055692000000004,7.689070400000006
2013-11-08,677162.0653056,166297193.8644,127221.71904,681.88332,5.9446120000000064,3.6501492000000013,7.561291600000004
2013-11-09,592608.5535744,166766496.0,127221.71904,681.9138,3.3001464000000027,1.2390188000000002,5.527942000000003
2013-11-10,451637.102592,167094836.0412,127221.71904,681.935136,5.305718000000002,3.016810800000002,7.283511600000004
2013-11-11,405225.64085759997,167376760.23,127221.71904,681.953424,7.939072400000004,6.139058000000002,9.700197600000003
2013-11-12,591116.1449472001,167844557.52,127221.71904,681.983904,8.272408400000003,7.033509600000002,10.111312000000005
2013-11-13,1013541.1835903999,168734784.7056,127221.71904,682.041816,9.072414800000004,5.822388800000002,10.394647600000003
2013-11-14,499663.3015296,169110108.0,127221.71904,682.0662,6.844619200000004,5.333496000000004,9.350194800000004
2013-11-15,1404503.3124864001,170387993.28,129668.29056,682.148496,4.633490400000007,2.950143600000004,6.250170000000004
2013-11-16,925880.5260287999,171184710.3468,134561.4336,682.200312,3.5612595999999996,1.8723571999999997,5.766832800000003
2013-11-17,789557.5609344001,171845078.5344,134561.4336,682.242984,4.727935600000002,1.9112464000000031,8.300186400000001
2013-11-18,1358214.179328,173072045.76,137008.00512,682.3222320000001,6.766840800000004,4.216820400000003,8.455743200000004
2013-11-19,2505705.1536384,175440327.36,144347.71968,682.474632,5.439052400000001,2.6668079999999996,10.644649600000001
2013-11-20,1364085.950976,176671920.1356,137008.00512,682.55388,0.3001224000000029,-4.383248399999998,4.327932400000002
2013-11-21,1087231.9177728,177627287.4,137008.00512,682.6148400000001,-2.8110135999999972,-7.233271199999997,3.783483600000004
2013-11-22,791441.4210048,178289555.1468,134561.4336,682.657512,-2.149897199999998,-6.894379599999999,3.039033200000002
2013-11-23,609122.9113344,178769489.88,134561.4336,682.687992,-0.7887751999999999,-5.605480399999998,4.416822000000003
2013-11-24,563078.435328,179203391.13959998,134561.4336,682.7154240000001,-0.2887711999999958,-5.411034399999997,5.9446120000000064
2013-11-25,561194.5752575999,179635392.84,134561.4336,682.742856,0.8223488000000003,-4.199913599999997,7.494624400000003
2013-11-26,321577.3605888,179827815.72,134561.4336,682.7550480000001,0.48345720000000014,-2.9332367999999978,5.822388800000002
2013-11-27,463796.56304639997,180164555.76,132114.86208,682.776384,1.3612420000000043,-1.1721115999999974,6.227947600000004
2013-11-28,270125.9615232,180307750.4532,132114.86208,682.7855280000001,0.36123400000000316,-3.0665711999999967,8.539077200000001
2013-11-29,692306.3430144001,180873806.76,132114.86208,682.8221040000001,3.972374000000002,-2.461010799999997,9.761309200000003
2013-11-30,322922.97492480004,181066229.64000002,132114.86208,682.834296,6.700173600000003,5.727943600000003,7.666848000000002
2013-12-01,3660315.6510719997,184577947.2,149240.86272,683.0568000000001,6.744618400000004,3.7612612000000034,10.561315600000004
2013-12-02,2178182.624256,186600854.4,156580.57728,683.1848160000001,1.1779072,-0.3887719999999959,3.694594000000002
2013-12-03,1404258.6553344,187861236.5988,141901.14816,683.264064,-2.2054531999999973,-7.561051599999997,2.233471200000004
2013-12-04,923091.4344960001,188643966.0024,137008.00512,683.3128320000001,-6.561043599999998,-9.427733199999999,-0.6498851999999999
2013-12-05,672807.168,189178827.6,137008.00512,683.34636,-8.833283999999997,-12.833315999999998,-6.172151599999998
2013-12-06,670874.3764991999,189714157.92000002,134561.4336,683.379888,-8.372169199999998,-10.2110728,-7.372161199999997
2013-12-07,377408.1226752,189956031.01319999,134561.4336,683.3951280000001,-10.666631999999998,-15.466670399999998,-3.5721307999999983
2013-12-08,625417.0776575999,190448078.52,132114.86208,683.425608,-7.372161199999997,-15.6833388,-0.8221087999999988
2013-12-09,468860.96609279996,190784818.56,129668.29056,683.4469440000001,-1.849894799999996,-9.622179199999998,0.6056804000000042
2013-12-10,277783.7303808,190930480.2132,129668.29056,683.456088,1.439020400000004,-1.633226399999998,3.7612612000000034
2013-12-11,478329.19787519996,191276705.7144,129668.29056,683.477424,-2.377676799999998,-5.3665895999999975,1.3167972
2013-12-12,377848.5055488,191522439.6,129668.29056,683.492664,-3.3443511999999966,-7.2443823999999974,-0.1387699999999974
2013-12-13,378802.66844160005,191769135.6,129668.29056,683.507904,3.4779256000000025,-0.9332207999999973,6.933508800000002
2013-12-14,663754.8533760001,192300765.48,129668.29056,683.5414320000001,6.239058800000002,1.8612460000000048,9.316861200000005
2013-12-15,180312.321024,192348871.2,129668.29056,683.54448,9.222416000000003,8.127962800000006,10.372425200000006
2013-12-16,430963.573248,192644425.3428,132114.86208,683.562768,5.244606400000002,-0.494328399999997,10.644649600000001
2013-12-17,428835.0560256,192940941.6,129668.29056,683.581056,4.972382000000003,-1.261001199999999,14.105788400000005
2013-12-18,428419.1388672,193236976.8,129668.29056,683.5993440000001,3.944596000000004,0.027898000000000422,7.889072000000006
2013-12-19,181462.2096384,193286316.0,129668.29056,683.602392,0.400123200000003,-1.4054467999999964,3.8279284000000047
2013-12-20,725726.5099776,193878386.4,129668.29056,683.638968,2.1056924000000024,-1.1276667999999965,5.2668288000000025
2013-12-21,531468.7312896,194273100.0,132114.86208,683.6633519999999,5.6557208000000045,4.916826000000004,6.466838400000004
2013-12-22,431575.216128,194569135.2,132114.86208,683.6816400000001,6.783507600000004,4.7723804000000065,8.266852800000006
2013-12-23,1471832.9607168,195901540.296,134561.4336,683.7639360000001,6.455727200000002,2.6445856000000028,9.116859600000002
2013-12-24,686459.0370815999,196444024.8,137008.00512,683.797464,3.1390340000000023,-0.7776639999999979,6.727951600000004
2013-12-25,583678.5675264,196888077.6,134561.4336,683.8248960000001,0.18901040000000435,-1.522114399999996,2.7668087999999997
2013-12-26,730301.59872,197479420.2468,134561.4336,683.861472,0.5167908000000025,-0.3221047999999982,1.7945788
2013-12-27,559310.7151872,197924200.8,110095.7184,683.888904,3.783483600000004,0.005675600000000003,8.639078000000001
2013-12-28,648463.781376,198472371.6468,97862.8608,683.9224320000001,4.622379200000005,1.016794800000003,8.627966800000003
2013-12-29,551261.4948864,198923319.6,97862.8608,683.9498639999999,5.172383600000003,0.050120400000004395,8.605744400000006
2013-12-30,544362.1632,199367372.4,97862.8608,683.977296,5.550164400000003,2.144581600000002,10.300202400000003
2013-12-31,544484.491776,199811536.2132,97862.8608,684.0047280000001,5.750166000000004,1.7501340000000027,8.716856400000001
2014-01-01,395855.27193600003,200107090.356,97862.8608,684.0230160000001,2.3834724000000023,-0.8443311999999956,6.927953200000001
2014-01-02,902858.2880255999,200909592.44399998,95416.28928,684.071784,4.950159600000003,1.8279124000000024,12.600220800000002
2014-01-03,447551.3281536,201254596.8,97862.8608,684.0931200000001,2.6668079999999996,0.005675600000000003,4.850158800000003
2014-01-04,454475.1255552,201608605.56,95416.28928,684.114456,0.4445680000000003,-2.244342399999997,6.816841200000006
2014-01-05,400038.9092352,201908341.2,95416.28928,684.1327440000001,-0.48321719999999857,-4.577694399999997,4.983493200000002
2014-01-06,445691.9337984,202253715.6,95416.28928,684.15408,-0.3443271999999986,-2.572122799999997,1.9723579999999998
2014-01-07,504629.8417152,202658050.34399998,95416.28928,684.178464,-0.18877039999999567,-0.7609971999999985,0.5056796000000006
2014-01-08,596425.2051456,203154156.0,95416.28928,684.2089440000001,0.14456559999999996,-0.6165515999999975,4.633490400000007
2014-01-09,604547.822592,203658402.62399998,95416.28928,684.2394240000001,3.3834804000000034,1.533465600000003,5.9335008000000045
2014-01-10,961233.4844928,204517151.4,97862.8608,684.2912400000001,5.1501612000000065,2.189026400000003,6.6835068000000035
2014-01-11,1462315.7975040001,205870525.65600002,102756.00384,684.3735360000001,4.222376000000004,2.155692800000004,7.305734000000001
2014-01-12,1737432.7649279998,207487876.9668,114988.86144,684.471072,4.933492800000003,1.7834676000000016,8.255741600000004
2014-01-13,1592448.9366527998,208955212.44,119882.00448,684.5594639999999,7.994628400000003,6.6835068000000035,9.072414800000004
2014-01-14,1382410.7716607999,210219282.744,112542.28992,684.635664,6.4335048000000015,2.4056948000000027,9.722420000000003
2014-01-15,1075219.2516096,211181273.796,107649.14688,684.693576,4.705713200000002,0.4723460000000017,12.250218000000004
2014-01-16,918442.948608,211989573.24,105202.57536,684.7423440000001,1.7445784000000017,-0.866553599999996,7.450179600000002
2014-01-17,721029.0926592,212601971.39040002,102756.00384,684.7789200000001,-0.3109935999999962,-1.905450799999997,1.0112392000000021
2014-01-18,517400.9450496,213013361.64000002,100309.43231999999,684.803304,-0.7776639999999979,-1.849894799999996,0.35567840000000217
2014-01-19,865254.4837632,213772938.62399998,100309.43231999999,684.8490240000001,-0.9109983999999969,-1.6998935999999958,0.07789840000000225
2014-01-20,464873.05451519997,214132128.0,100309.43231999999,684.87036,-1.8110055999999979,-2.4165659999999978,-1.294334799999998
2014-01-21,566283.4440192,214593449.52,100309.43231999999,684.897792,-2.127674799999996,-2.955459199999998,-1.4554471999999983
2014-01-22,455209.0970112,214948827.4428,97862.8608,684.9191280000001,1.6056884000000018,-1.805449999999997,8.233519200000003
2014-01-23,460126.7057664,215311088.184,97862.8608,684.940464,-0.3109935999999962,-1.0332215999999974,0.789015200000005
2014-01-24,404026.82081279997,215617237.92000002,97862.8608,684.958752,-1.288779199999997,-1.994340399999997,-0.627662799999996
2014-01-25,453251.8397952,215972615.8428,97862.8608,684.980088,-1.7332271999999982,-2.938792399999997,1.7723564000000032
2014-01-26,409458.2095872,216284205.2256,97862.8608,684.998376,-2.3054539999999974,-3.2499059999999993,-1.4498915999999973
2014-01-27,252388.3180032,216438735.6,97862.8608,685.0075200000001,-1.6165595999999987,-3.333239999999998,0.005675600000000003
2014-01-28,500617.4644224,216843317.04,95416.28928,685.031904,-0.03321359999999629,-0.7165523999999976,1.1056844000000048
2014-01-29,964414.0274688,217714770.66,92969.71776,685.0837200000001,0.7945708000000025,-0.8609979999999986,4.705713200000002
2014-01-30,501865.2158976,218123669.28,92969.71776,685.108104,2.9668104000000035,1.9056908000000021,4.689046400000002
2014-01-31,352012.71029759996,218382700.08,92969.71776,685.1233440000001,2.989032800000004,1.533465600000003,5.4001632000000015
2014-02-01,248522.7350016,218538254.2428,92969.71776,685.132488,1.694578,-0.3332159999999966,4.216820400000003
2014-02-02,352624.35317759996,218797901.7828,92969.71776,685.147728,-1.0387771999999984,-2.438788399999998,0.550124400000005
2014-02-03,299435.8883328,219004374.0,92969.71776,685.15992,-2.4832331999999973,-5.299922399999998,0.027898000000000422
2014-02-04,143540.3510784,219054946.68,92969.71776,685.162968,-6.2610411999999975,-9.599956799999998,-4.416581999999998
2014-02-05,143173.3653504,219105519.36,90523.14624,685.166016,-10.916633999999998,-13.244430399999999,-8.216612399999997
2014-02-06,243336.00337919997,219257237.4,88076.57472,685.17516,-11.3388596,-12.766648799999999,-9.838847599999998
2014-02-07,143540.3510784,219307810.08,90523.14624,685.178208,-8.361057999999998,-11.172191599999998,-3.877688799999998
2014-02-08,398864.5549056,219613713.12,90523.14624,685.196496,-6.422153599999998,-8.399947199999998,-3.044348799999998
2014-02-09,300194.325504,219820937.76,90523.14624,685.208688,-4.883252399999998,-6.272152399999998,-3.4887967999999976
2014-02-10,662482.6361856,220390423.1412,90523.14624,685.2422160000001,-3.0999047999999974,-5.494368399999999,1.6223552000000048
2014-02-11,559751.0980608,220857060.96,90523.14624,685.2696480000001,4.855714400000004,2.1223592000000018,9.111304000000004
2014-02-12,1120309.5647232,221880849.36,92969.71776,685.3306080000001,4.961270800000001,1.8390236000000044,8.783523600000006
2014-02-13,982029.3424128,222761936.4588,97862.8608,685.382424,4.166820000000001,1.0779063999999998,7.472402000000006
2014-02-14,982592.0538624,223642258.8,100309.43231999999,685.43424,3.939040400000003,1.555688,8.411298400000003
2014-02-15,826843.3108991999,224367545.04,100309.43231999999,685.4769120000001,1.4223536000000045,-0.36654959999999903,4.422377600000004
2014-02-16,877413.9442175999,225144637.44,97862.8608,685.522632,2.472362000000004,0.400123200000003,5.055716000000004
2014-02-17,1188250.8558336,226232566.8,97862.8608,685.5866400000001,2.1056924000000024,1.533465600000003,3.6501492000000013
2014-02-18,929550.3833087999,227061465.36,97862.8608,685.6354080000001,1.9001352000000047,1.1834628000000045,3.9890408000000015
2014-02-19,722032.1869824,227683139.28,95416.28928,685.6719840000001,0.8945716000000026,0.2001216000000028,1.566799200000002
2014-02-20,802573.3214208,228420760.32,56271.14496,685.714656,2.8056979999999996,0.9001272,4.461266800000004
2014-02-21,425360.9244672,228783403.44,56271.14496,685.735992,2.472362000000004,1.4223536000000045,4.111264000000002
2014-02-22,333418.7667456,229042939.9668,70950.57408,685.7512320000001,1.572354800000003,0.36123400000000316,3.5223704000000033
2014-02-23,589501.407744,229560495.84,68504.00256,685.7817120000001,0.5779024000000028,-0.4109943999999963,1.816801200000004
2014-02-24,593587.1821824,230083491.36,68504.00256,685.812192,-0.35543839999999705,-1.2276675999999966,1.1167956000000032
2014-02-25,333149.6438784,230348689.56,63610.85952,685.827432,-0.2443263999999985,-1.294334799999998,1.5890216000000024
2014-02-26,224179.3483776,230505588.21600002,63610.85952,685.836576,1.7279116000000023,-0.9109983999999969,5.966834400000003
2014-02-27,273746.8873728,230712060.4332,63610.85952,685.848768,2.755697600000005,-0.45543919999999716,6.4446160000000035
2014-02-28,274994.63884800003,230919790.8,63610.85952,685.86096,4.555712000000003,0.9445720000000044,9.666864000000004
2014-03-01,274505.32454400003,231127015.44,61164.288,685.873152,-3.372129199999998,-6.977713599999998,4.283487600000004
2014-03-02,590798.0906496,231650529.0216,61164.288,685.9036320000001,-5.616591599999998,-7.3499387999999986,-4.244358399999998
2014-03-03,903054.0137472,232486310.4,61164.288,685.9524,-1.3721131999999976,-5.5110351999999985,6.489060800000004
2014-03-04,856911.67488,233275096.1904,61164.288,685.9981200000001,4.400155200000004,3.016810800000002,6.322392800000003
2014-03-05,1538257.3774848,234742345.32,66057.43104,686.0834639999999,4.989048800000003,2.711252800000004,9.500196000000003
2014-03-06,1818194.0908032,236480318.64000002,75843.71712,686.1840480000001,5.227939600000003,2.994588400000005,7.789071200000006
2014-03-07,1825680.5996544,238218291.96,80736.86016,686.2846320000001,6.416838000000002,0.5056796000000006,11.094653200000003
2014-03-08,2302835.4432,240433622.04,80736.86016,686.4126480000001,2.5556960000000046,-0.14988119999999583,5.766832800000003
2014-03-09,3759426.2633471997,244093357.20000002,92969.71776,686.62296,8.039073200000004,3.455703200000002,10.855762400000003
2014-03-10,2908459.7572608,246904458.12,90523.14624,686.7845040000001,4.7612692000000045,2.6279187999999998,7.561291600000004
2014-03-11,1904068.7511552,248716440.24,85630.00319999999,686.888136,4.866825600000002,0.46679040000000427,12.600220800000002
2014-03-12,1525853.2598783998,250157687.6112,78290.28864,686.9704320000001,4.033485600000002,-1.4776695999999987,13.650229200000005
2014-03-13,1197498.8961792,251278378.20000002,73397.1456,687.0344400000001,6.144613600000003,0.539013200000003,14.700237600000001
2014-03-14,1902380.6168064,253105026.39720002,75843.71712,687.138072,6.100168800000002,3.8279284000000047,9.000192000000006
2014-03-15,1576032.4417535998,254603457.9012,78290.28864,687.223416,5.733499200000004,0.7556816000000026,13.0057796
2014-03-16,1689895.8802944,256215998.64000002,78290.28864,687.314856,6.4446160000000035,2.6890304000000036,9.600196800000003
2014-03-17,1859467.7523456,257994676.8,80736.86016,687.4154400000001,2.839031600000002,1.4890208000000023,4.089041600000002
2014-03-18,1257978.1441535999,259176350.64000002,75843.71712,687.4824960000001,4.472378000000003,-0.08321399999999812,8.672411600000004
2014-03-19,1527786.0513792,260629390.08,73397.1456,687.564792,3.833484000000002,1.139018,7.1890664000000015
2014-03-20,888814.9675008,261443486.88,73397.1456,687.6105120000001,2.4390284000000015,-0.5387731999999978,5.877944800000002
2014-03-21,940608.8865791999,262311856.8,70950.57408,687.65928,2.1168036000000043,-3.511019199999998,9.455751200000005
2014-03-22,831516.2625024,263071680.48,70950.57408,687.701952,3.8112616000000017,-3.8165771999999976,11.639102000000005
2014-03-23,669333.0364416,263669338.5444,70950.57408,687.73548,5.977945600000002,1.0112392000000021,11.511323200000003
2014-03-24,668036.353536,264265689.12,70950.57408,687.7690080000001,6.177947200000002,-0.9109983999999969,13.911342400000002
2014-03-25,831516.2625024,265025512.8,70950.57408,687.81168,5.333496000000004,1.8945796000000001,11.072430800000003
2014-03-26,722961.88416,265676790.24,70950.57408,687.848256,4.922381600000001,1.8390236000000044,9.261305200000006
2014-03-27,886735.3817088,266491812.15,70950.57408,687.893976,5.344607200000002,2.427917200000003,9.744642400000004
2014-03-28,1159087.7233152,267576349.44,73397.1456,687.9549360000001,2.7834756000000027,1.8945796000000001,4.111264000000002
2014-03-29,780358.4520192,268281900.0,73397.1456,687.99456,4.339043600000004,1.161240400000004,8.9335248
2014-03-30,779844.672,268987857.6084,73397.1456,688.034184,5.133494400000004,1.955691200000004,8.277964000000004
2014-03-31,670482.925056,269584454.88,73397.1456,688.067712,5.050160400000006,-0.8387755999999982,11.311321600000003
2014-04-01,787942.8237312,270298639.8,73397.1456,688.107336,6.489060800000004,0.9667944000000048,12.555776000000005
2014-04-02,673663.468032,270899073.1944,73397.1456,688.140864,6.911286400000002,1.7279116000000023,10.933540800000003
2014-04-03,669895.7478912,271496348.88,70950.57408,688.174392,5.866833600000003,1.0112392000000021,12.189106400000004
2014-04-04,791001.0381312,272214234.24,73397.1456,688.214016,5.561275600000002,3.922373600000004,8.627966800000003
2014-04-05,1218417.0826752,273358077.2484,73397.1456,688.2780240000001,5.722388000000002,3.7168164000000026,8.389076000000003
2014-04-06,1122511.4790912,274400232.1656,80736.86016,688.3359360000001,9.0335256,6.355726400000002,12.133550400000004
2014-04-07,1453483.6743168,275775291.0,78290.28864,688.412136,8.889080000000003,3.3001464000000027,19.611388000000005
2014-04-08,1620608.9748479999,277316894.30399996,78290.28864,688.500528,9.644641600000003,4.500156000000004,16.466918400000004
2014-04-09,2118804.3334656,279179560.1172,237317.43744,688.6011120000001,7.672403600000006,4.227931600000002,10.689094400000005
2014-04-10,1650408.2159616002,280225514.15279996,574944.3072,688.659024,8.833524000000004,4.022374400000004,13.911342400000002
2014-04-11,1331057.2354559998,280332999.6,1215946.04544,688.6651200000001,8.616855600000001,3.3445912000000035,12.928001200000004
2014-04-12,1380184.3915776,280279922.9556,1438584.05376,688.662072,8.189074400000006,1.5112432000000027,14.394679600000003
2014-04-13,1322763.3580031998,280171105.35,1438584.05376,688.655976,8.011295200000003,-0.27765999999999735,16.9669224
2014-04-14,1376490.0685824,280116696.5472,1441030.62528,688.6529280000001,8.372409200000003,-0.7276635999999961,18.01693080000001
2014-04-15,1279801.562112,280116696.5472,1289343.19104,688.6529280000001,7.672403600000006,4.722380000000005,11.139098
2014-04-16,1473178.5750528,280610532.6,978628.608,688.68036,6.927953200000001,4.700157600000004,9.294638800000001
2014-04-17,1933231.8836736,281713843.4556,844067.1744,688.7413200000001,7.344623200000001,5.439052400000001,10.311313600000005
2014-04-18,1691755.2746496,282540928.8,878319.17568,688.78704,5.700165600000002,1.533465600000003,9.722420000000003
2014-04-19,1426473.5247359998,283041697.0104,941930.0352,688.814472,4.850158800000003,-0.12765879999999896,10.855762400000003
2014-04-20,1559860.6040064,283373527.8,1240411.76064,688.83276,8.011295200000003,3.3334800000000016,14.000232000000004
2014-04-21,1428577.5762431999,283207008.0,1614737.2031999999,688.823616,8.650189200000003,2.9334768000000047,17.250258000000002
2014-04-22,1479686.4552959998,282986067.0624,1724832.9216,688.8114240000001,5.239050800000005,2.950143600000004,8.155740800000004
2014-04-23,1617281.6375807999,282819140.214,1812909.49632,688.80228,5.061271600000001,2.372361200000004,8.105740400000006
2014-04-24,2046141.1593216,282930424.77959996,1962150.35904,688.808376,6.639062000000006,4.283487600000004,11.005763600000005
2014-04-25,1689039.5802624,282374409.0,2280204.65664,688.777896,7.166844000000001,2.7223640000000024,10.811317600000002
2014-04-26,1306469.19168,280999078.8,2710801.24416,688.7016960000001,6.8223968000000035,3.605704400000004,11.116875600000004
2014-04-27,1657943.6562432,279679255.2,3009282.9696,688.6285440000001,4.777936000000004,3.255701600000002,6.705729200000004
2014-04-28,1127771.6078591999,277970885.4,2877168.10752,688.534056,7.000176000000003,3.050144400000004,13.561339600000004
2014-04-29,1178317.7754624,277116564.8172,2057566.64832,688.491384,10.122423200000004,1.816801200000004,18.95582720000001
2014-04-30,1152897.8973696001,276570885.6,1739512.35072,688.457856,12.194662000000005,1.4223536000000045,22.983637200000004
2014-05-01,1557071.5124735998,276430133.1972,1741958.92224,688.448712,13.439116400000003,3.3223687999999996,26.59477720000001
2014-05-02,2179454.8414464,277250113.6968,1392099.19488,688.49748,14.272456400000003,6.772396400000002,20.961398800000005
2014-05-03,2728245.2990976004,278847063.2484,1169461.18656,688.5828240000001,10.439092400000003,8.005739600000002,12.789111200000004
2014-05-04,2348194.8791807997,280062287.7444,1169461.18656,688.64988,8.533521600000004,5.744610400000006,11.7946588
2014-05-05,2071242.9831168,280999078.8,1171907.75808,688.7016960000001,8.9335248,6.6835068000000035,12.633554400000005
2014-05-06,1796835.5214335998,281660766.8112,1171907.75808,688.738272,9.544640800000003,6.011279200000004,12.733555200000005
2014-05-07,1628804.98944,282152382.6,1174354.3296,688.765704,11.350210800000003,5.422385600000002,17.383592400000005
2014-05-08,1918136.5373952,282930424.77959996,1186587.1872,688.808376,8.816857200000001,5.005715600000002,14.205789200000005
2014-05-09,1973086.5337344,283762074.0,1186587.1872,688.854096,8.122407200000001,6.500172000000006,10.311313600000005
2014-05-10,1753066.3569407999,284373053.6484,1189033.75872,688.8876240000001,8.511299200000003,5.683498800000002,11.639102000000005
2014-05-11,1363767.8966784,284594265.9516,1189033.75872,688.8998160000001,12.383552400000003,6.094613200000001,19.389164000000008
2014-05-12,1642603.6528128,285094232.4,1191480.33024,688.9272480000001,12.366885600000003,3.7390387999999994,19.939168400000007
2014-05-13,1642774.9128192,285594470.214,1191480.33024,688.95468,14.283567600000005,5.133494400000004,24.783651600000006
2014-05-14,2085995.8093824,286537404.0,1193926.90176,689.0064960000001,16.833588000000006,7.100176800000003,28.428125200000004
2014-05-15,2697956.74368,288091588.8,1196373.47328,689.09184,17.916930000000008,9.294638800000001,28.6836828
2014-05-16,2878831.7761536003,289534760.4,1492408.6272,689.171088,15.461354800000002,12.611332000000004,18.255821600000004
2014-05-17,2502598.007808,290256210.5172,1856947.7836799999,689.2107120000001,13.189114400000005,10.844651200000005,16.25025
2014-05-18,2110510.4560128,290644892.4,1795783.49568,689.2320480000001,12.0724388,10.033533600000005,16.005803600000007
2014-05-19,1857119.0436864002,290978203.3656,1590271.488,689.2503360000001,12.972446000000005,9.455751200000005,16.572474800000002
2014-05-20,1892520.9335808,291421984.8,1487515.48416,689.2747200000001,14.072454800000003,6.555728000000002,19.522498400000003
2014-05-21,1876789.4787072,291810531.0,1487515.48416,689.296056,15.816913200000002,10.333536000000006,20.283615600000005
2014-05-22,2357320.5909504,292600093.8828,1565805.7728,689.3387280000001,18.0391532,9.416862000000005,24.933652800000004
2014-05-23,2364929.4283776,293210530.8,1749298.6368,689.372256,15.139130000000002,11.772436400000004,18.3447112
2014-05-24,2066496.6343679999,293321544.0,1957257.216,689.378352,14.128010800000006,11.194654000000003,17.183590800000005
2014-05-25,1995888.5803007998,293432557.2,1883860.0704,689.3844480000001,12.616887600000005,10.266868800000001,16.750254000000005
2014-05-26,1883321.8246656,293543570.4,1773764.352,689.3905440000001,11.439100400000004,9.872421200000005,14.094677200000003
2014-05-27,1568325.7414656,293377050.6,1737065.7792,689.3814,11.700213600000005,5.133494400000004,16.150249200000005
2014-05-28,1710398.1496320001,293654583.6,1431244.3392,689.39664,10.272424400000006,7.405734800000001,13.516894800000003
2014-05-29,1534416.2601984,293882098.986,1311362.33472,689.4088320000001,10.977985600000004,7.405734800000001,15.066907200000003
2014-05-30,1397530.5836544,293882098.986,1399438.90944,689.4088320000001,13.155780800000002,3.6279268000000044,22.73363520000001
2014-05-31,1454853.754368,293995850.5116,1343167.76448,689.414928,16.016914800000002,8.477965600000001,21.55029240000001
2014-06-01,1654273.7989631998,294332997.6,1321148.6208,689.433216,16.7669208,10.877984800000004,22.250298
2014-06-02,1579751.230464,294499517.4,1409225.19552,689.44236,17.783595600000005,9.761309200000003,24.761429200000002
2014-06-03,1732637.4847488,294444010.8,1785997.2096,689.4393120000001,16.205805200000007,13.178003200000003,20.611396
2014-06-04,1699975.7549568,294165108.6372,1981722.9312,689.424072,16.166916000000008,10.811317600000002,21.605848400000006
2014-06-05,1741249.4164992,294221984.4,1675901.4912,689.4271200000001,16.328028400000008,11.683546800000006,21.005843600000006
2014-06-06,1251299.003904,294221984.4,1245304.90368,689.4271200000001,16.555808000000006,8.255741600000004,22.0780744
2014-06-07,1250344.8410112,294388504.2,1083831.18336,689.4362639999999,16.7946988,10.155756800000002,21.55029240000001
2014-06-08,1334702.6270207998,294444010.8,1277110.33344,689.4393120000001,18.100264800000005,12.089105600000003,22.205853200000007
2014-06-09,1310090.1175296,294388504.2,1365186.9081599999,689.4362639999999,16.216916400000002,13.411338400000005,19.239162800000003
2014-06-10,1170390.8837376,294277491.0,1277110.33344,689.430168,14.2557896,12.272440400000004,17.133590400000003
2014-06-11,1039230.1845503999,293599077.0,1712600.064,689.393592,16.544696800000004,7.100176800000003,24.828096400000007
2014-06-12,1058607.0309887999,293043875.3172,1614737.2031999999,689.363112,14.900239200000001,9.916866000000006,19.305830000000007
2014-06-13,1269403.6331520001,292821306.186,1497301.77024,689.3509200000001,11.050208400000002,10.111312000000005,12.383552400000003
2014-06-14,1004488.8689663999,292317491.28000003,1507088.05632,689.323488,11.461322800000005,9.455751200000005,14.4113464
2014-06-15,898527.8564352,291699517.8,1519320.91392,689.28996,11.511323200000003,8.9335248,15.044684800000006
2014-06-16,905622.9138432001,291089487.9312,1519320.91392,689.2564320000001,9.544640800000003,7.033509600000002,12.928001200000004
2014-06-17,787844.9608704,290700399.0,1152335.18592,689.235096,11.5168788,9.305750000000003,13.955787200000003
2014-06-18,867774.4524287999,290811412.2,755990.59968,689.2411920000001,14.139122000000004,10.844651200000005,17.861374000000005
2014-06-19,870172.0925184,290978203.3656,704612.59776,689.2503360000001,16.944700000000005,11.061319600000001,23.078082400000007
2014-06-20,870318.8868096,291145130.214,704612.59776,689.25948,13.433560800000002,10.333536000000006,15.372465200000008
